,VHL_2h,DMSO_24h,DMSO_2h,MYBi_24h,PBS_24h,VHL_24h
CDC42SE1,161.5,85.0,182.25,10.0,54.25,68.25
UGGT1,108.0,48.0,127.5,4.666666666666667,28.5,25.25
KCMF1,19.0,9.75,30.25,2.0,12.0,4.75
TM9SF3,87.0,51.0,128.75,5.666666666666667,35.0,30.5
MDM1,11.5,6.5,16.25,0.0,3.5,2.75
UBQLN4,26.0,11.75,33.0,2.6666666666666665,7.75,10.25
AGPAT3,58.5,32.25,66.0,5.0,34.5,22.25
AGPAT4,10.5,6.25,13.75,0.3333333333333333,2.25,5.25
DPYSL5,0.0,0.0,0.0,0.0,0.25,0.0
WRNIP1,4.75,4.5,6.25,4.333333333333333,8.75,0.75
BDH2,1.5,0.75,1.75,0.0,0.75,1.0
ANKS1B,0.75,6.25,3.5,3.6666666666666665,2.25,4.5
TMEM167B,55.25,28.0,93.25,5.0,27.0,21.25
NDUFA4L2,0.0,0.0,0.25,0.0,0.25,0.0
PNO1,30.75,13.5,53.25,1.0,12.25,9.0
SH3GLB2,1.25,0.0,1.0,0.0,0.5,0.5
C15orf39,167.5,113.5,233.75,8.0,72.75,61.5
THAP10,1.25,0.0,2.25,0.0,0.5,0.5
SPIRE1,9.25,2.5,10.75,1.6666666666666667,3.25,1.5
STARD7,238.25,90.0,338.25,22.0,90.75,54.0
MAP3K7CL,1.25,1.25,1.75,0.0,1.5,0.0
IFT46,2.5,1.25,1.5,0.0,0.5,0.25
C1GALT1,16.5,6.25,20.5,1.0,7.75,5.5
EXOSC5,3.0,2.75,2.75,0.6666666666666666,2.0,1.5
SMARCAD1,33.5,14.75,47.5,2.0,13.25,10.0
DHX33,72.75,31.5,84.25,1.6666666666666667,29.25,19.25
SEMA3G,24.0,16.0,24.0,0.3333333333333333,2.25,7.75
MCCC1,17.25,17.0,15.5,0.6666666666666666,7.5,10.5
PAK6,0.0,0.25,0.0,0.0,0.5,0.0
LXN,0.0,0.0,0.0,0.0,0.25,0.0
NCLN,50.5,29.0,46.5,3.0,16.0,25.75
GPR108,4.0,1.0,1.75,0.0,2.0,0.5
SPPL2B,11.5,8.5,8.0,0.6666666666666666,6.5,10.0
FEM1C,33.5,16.25,56.25,7.0,12.75,10.25
DUS3L,3.75,4.0,3.0,0.6666666666666666,0.75,1.75
SMCO4,2.5,0.25,3.75,0.0,1.0,0.25
PMEPA1,1.0,0.0,0.5,0.0,2.5,0.0
ARNTL2,3.75,0.25,5.25,0.0,0.0,0.25
DUSP22,8.5,3.0,7.75,0.0,2.25,2.5
HMCES,6.25,6.75,9.5,0.0,0.5,4.25
CMC2,19.5,8.0,29.25,1.3333333333333333,8.5,5.5
ENY2,25.0,13.0,30.25,3.6666666666666665,16.75,6.5
OLFML3,0.0,0.0,0.5,2.0,0.0,0.0
MRPS22,2.75,0.75,4.0,0.0,0.0,0.25
EMSY,16.5,12.0,31.5,1.0,9.75,5.5
MFF,4.75,2.0,6.25,0.3333333333333333,1.25,0.75
SDR39U1,3.0,2.25,4.5,0.0,2.25,1.0
XAB2,0.0,0.5,0.0,0.0,0.0,0.25
SMYD2,0.75,0.0,1.0,0.0,1.5,0.5
C5orf15,18.75,3.0,22.25,1.6666666666666667,6.5,4.0
NT5M,0.5,1.0,0.5,0.0,0.25,0.5
NIT2,1.5,1.5,2.75,0.0,0.25,0.25
OTUD7B,33.0,14.0,46.25,0.6666666666666666,1.25,6.5
RGMA,0.0,0.0,0.0,0.0,0.0,0.0
WDR93,0.25,0.25,0.5,0.0,0.75,0.0
PARP6,3.5,3.5,5.75,0.6666666666666666,0.75,1.0
ATXN7L3,97.0,50.75,107.5,3.0,42.0,41.0
CEACAM19,0.0,0.25,0.25,0.0,0.0,0.0
FAM20C,16.5,5.25,22.75,2.6666666666666665,26.25,2.75
STOX2,9.5,2.75,14.75,2.0,3.0,3.0
PRDM8,2.75,1.5,6.25,12.333333333333334,126.75,2.0
PRDM10,13.5,8.25,11.75,3.3333333333333335,3.5,4.75
PRDM11,1.0,0.0,1.0,0.0,0.5,0.0
POGLUT1,29.25,9.75,38.75,1.6666666666666667,9.5,7.5
PSMG2,6.0,4.0,13.0,1.3333333333333333,3.0,1.0
ADPRM,1.25,0.0,1.25,0.0,0.0,0.0
DTWD1,8.25,4.0,11.25,1.0,6.0,2.75
BBX,28.75,23.0,53.75,7.666666666666667,91.75,15.75
CDC42SE2,109.5,44.0,158.5,8.666666666666666,45.5,29.75
KIF15,7.5,5.0,12.0,1.0,3.0,2.25
TOMM22,95.75,43.5,107.0,12.333333333333334,28.5,28.0
CHPT1,0.25,0.0,0.75,0.0,0.0,0.25
TULP4,10.5,6.0,12.25,0.6666666666666666,4.0,4.5
SLC12A9,5.25,3.0,2.75,1.0,3.75,2.75
COQ8A,31.0,22.5,35.5,6.0,23.75,14.0
CTNNBIP1,2.75,4.0,5.0,0.0,2.0,1.0
GSN-AS1,0.0,0.0,0.0,0.0,0.0,0.5
SDHAF3,3.75,1.75,4.25,0.6666666666666666,0.25,0.5
YAE1,3.75,0.25,4.75,0.3333333333333333,0.75,0.75
CCDC47,27.75,21.25,47.75,0.6666666666666666,11.25,8.75
ACKR3,0.25,0.0,0.0,0.0,0.25,0.0
CABP4,0.0,0.0,0.0,0.0,0.0,0.0
COQ9,16.75,6.0,19.0,0.6666666666666666,4.0,3.75
CCNL1,81.25,108.5,129.0,6.0,31.25,43.5
CIAPIN1,28.0,9.5,24.25,0.0,7.5,3.25
VPS35L,2.25,1.75,3.25,0.0,2.5,1.25
PDXP,145.0,95.75,188.5,8.666666666666666,56.25,56.75
SLC17A7,0.25,0.0,0.0,0.0,0.25,0.0
RSRP1,192.75,317.25,248.5,13.0,122.25,193.25
ANKMY2,10.75,7.75,15.75,0.0,5.5,4.75
RARS2,16.5,5.75,18.5,0.3333333333333333,4.5,5.25
TWSG1,7.5,2.5,10.25,2.0,7.25,1.0
PLSCR3,1.75,0.25,1.25,0.0,0.75,0.5
UTP3,11.5,7.25,13.5,0.6666666666666666,4.75,2.75
CHRNA10,1.75,1.0,1.75,0.3333333333333333,1.0,0.0
PCBP4,0.5,0.75,2.0,0.0,0.25,0.5
HYMAI,0.25,0.75,2.25,0.0,0.0,0.75
KNL1,8.0,4.0,11.25,0.0,3.0,1.75
AGTRAP,7.0,3.0,7.0,0.0,2.5,5.0
ENTPD7,19.25,7.0,32.0,2.3333333333333335,5.25,6.75
CASS4,0.5,0.25,1.5,0.3333333333333333,0.0,0.25
PCNP,26.75,14.0,27.75,5.0,7.5,7.75
PITHD1,46.25,32.75,61.75,1.3333333333333333,11.5,19.75
RPGRIP1,0.0,0.0,0.0,0.0,0.0,0.0
PARP11,11.25,5.0,14.25,0.6666666666666666,5.75,5.5
AVEN,3.0,2.5,7.5,0.6666666666666666,0.75,0.5
C12orf4,30.25,13.0,42.75,0.6666666666666666,9.25,7.25
TIGAR,10.5,2.5,16.75,2.0,5.5,2.5
PNPLA2,6.0,14.0,5.75,0.0,6.0,8.0
CYSLTR2,0.5,0.0,0.25,0.0,2.0,0.25
NAT14,10.5,21.75,12.25,1.0,18.25,12.75
PDSS2,7.25,5.0,9.75,2.0,3.75,4.25
REXO4,77.0,51.25,85.25,2.6666666666666665,39.5,39.25
ZNF695,3.5,2.0,7.75,0.0,0.0,2.0
INTS12,2.25,1.75,4.25,0.0,0.25,0.25
CAMK1D,2.0,1.0,1.0,3.0,3.75,1.0
GOPC,46.5,24.25,67.75,1.0,12.5,11.25
LPAR5,1.25,3.25,1.75,0.3333333333333333,6.5,1.5
NUP107,1.0,0.25,1.75,0.0,0.25,0.0
PLXDC1,0.0,0.5,0.0,0.0,0.0,0.0
LYRM4,5.0,3.25,9.25,0.3333333333333333,5.5,2.75
MRPL47,3.25,1.75,4.75,0.6666666666666666,0.25,0.75
ATP13A1,6.75,4.75,6.25,0.0,2.25,2.75
CHMP1B,77.75,32.5,114.25,7.0,27.75,22.25
MAN1C1,2.75,2.25,2.0,0.0,0.25,1.25
APMAP,10.25,7.75,17.25,0.0,3.75,3.5
RNPEPL1,9.25,4.75,6.5,0.0,7.0,4.75
RTN4,42.25,21.0,61.5,3.3333333333333335,21.25,15.25
ADCK1,3.5,1.25,3.75,0.0,1.75,1.0
PAK5,0.0,0.0,0.5,0.0,1.75,1.25
TMEM159,4.0,3.25,7.25,0.0,0.5,3.75
SCYL3,6.5,3.5,9.0,0.0,3.5,2.5
RALGAPB,45.25,17.75,51.5,4.333333333333333,14.0,11.25
LYRM1,13.75,6.75,16.75,2.6666666666666665,3.25,3.75
SMIM8,2.25,2.5,3.5,0.0,1.75,1.0
SLC44A2,2.5,4.25,1.25,0.0,1.25,1.25
SMURF1,85.75,38.75,119.25,6.333333333333333,41.0,22.0
PHTF2,12.5,5.0,13.0,1.3333333333333333,8.5,3.0
JPH2,0.0,0.25,0.25,0.0,0.0,0.0
TRIM54,0.0,0.0,0.0,0.0,0.0,0.0
PELI2,2.0,1.5,5.25,1.3333333333333333,8.5,0.75
PELI1,16.25,4.25,20.75,2.0,2.75,3.75
GJC2,0.0,0.0,0.25,0.0,0.0,0.0
SALL4,0.0,0.0,0.25,0.0,0.0,0.0
ASPHD2,4.5,1.5,3.25,0.6666666666666666,2.5,0.75
ZNFX1,87.25,43.0,107.0,6.0,23.75,28.25
DOLPP1,62.25,24.0,71.0,2.6666666666666665,16.75,23.25
CORO1B,0.25,1.0,1.25,0.0,1.5,3.0
VARS2,0.75,0.0,0.0,0.0,0.0,0.0
ZMIZ1,528.0,204.25,693.0,17.333333333333332,116.25,124.25
KIAA1191,44.0,32.25,69.0,2.0,11.0,15.25
ACTR3B,4.0,1.0,4.0,0.0,1.5,0.5
SLC39A10,3.75,8.25,5.25,2.6666666666666665,8.25,2.75
ANKRD50,2.25,0.0,4.5,0.0,1.25,0.5
FAM219B,50.25,26.75,57.5,0.6666666666666666,11.5,15.25
NIPAL3,8.0,9.5,8.5,0.6666666666666666,5.25,5.25
RALGAPA2,11.5,12.5,18.25,1.0,13.5,10.25
THOC2,6.0,3.0,8.5,1.0,1.5,2.25
DENND11,0.5,0.0,0.0,0.0,0.5,0.0
SELENON,5.75,5.0,5.0,0.0,3.25,3.75
VN1R1,0.75,0.25,0.75,0.0,0.0,0.25
MCOLN1,0.5,0.25,2.5,0.0,0.75,0.25
ATP10A,5.5,2.25,9.5,1.3333333333333333,3.0,2.0
ATP8B2,2.75,3.0,3.25,0.0,0.0,2.5
ATP10D,0.75,0.5,1.25,0.0,0.25,1.75
ZNF248,2.0,1.75,2.75,0.3333333333333333,1.75,1.0
SLC45A4,43.0,29.25,48.0,2.3333333333333335,13.25,26.5
TP73-AS1,0.0,0.0,0.0,0.0,1.25,0.0
SPRYD7,5.0,2.25,3.75,0.0,1.25,1.0
CEMIP,0.0,0.0,0.0,0.0,0.0,0.0
THAP11,57.0,21.75,80.75,2.3333333333333335,15.0,13.5
VANGL2,0.0,0.0,0.0,0.0,0.0,0.0
TTC7A,61.0,52.5,98.75,5.333333333333333,70.75,31.0
ERGIC1,19.0,12.25,23.5,0.3333333333333333,6.75,7.5
PPP4R3B,27.75,13.75,46.75,0.6666666666666666,12.0,7.75
NHSL1,4.5,3.0,3.5,0.0,1.75,2.25
LYRM2,161.25,102.0,213.75,7.0,69.0,65.5
SMAGP,0.5,0.0,0.5,0.0,0.0,0.0
SNX14,0.25,0.0,1.75,0.3333333333333333,1.0,1.75
LINC00869,38.25,18.75,36.0,1.0,17.5,13.5
DANCR,90.25,107.25,114.25,9.666666666666666,60.75,64.5
KAT14,5.5,1.5,6.5,1.6666666666666667,3.5,1.0
PBXIP1,2.75,5.5,2.75,1.6666666666666667,4.25,1.5
CBX8,2.75,6.0,4.75,0.0,4.0,3.0
RCN3,0.25,1.0,0.25,0.0,0.0,0.25
ZNF286A,61.0,23.0,68.5,4.0,26.25,9.75
SENP7,2.75,2.75,4.0,0.6666666666666666,3.5,1.25
JPH3,0.0,0.0,0.0,0.0,0.0,0.0
ZNF304,0.0,0.0,0.0,3.0,31.0,0.0
MRS2,33.75,17.25,38.0,2.3333333333333335,8.75,6.25
CLK4,12.75,7.75,17.75,0.0,6.75,1.75
RAB22A,62.5,18.5,78.25,0.3333333333333333,10.25,14.0
CYP20A1,22.75,8.25,28.5,2.0,14.5,7.0
SPC25,0.0,0.0,0.0,0.0,0.0,0.0
ABHD6,1.5,2.0,4.0,0.0,0.25,0.5
MIF4GD,9.25,3.0,7.5,0.0,4.0,1.5
SCYL1,1.25,5.75,1.5,0.0,2.0,2.75
AS3MT,0.0,0.25,0.25,0.0,0.0,0.0
TMIGD3,0.0,0.0,0.0,0.0,0.0,0.0
RHBDD2,10.5,5.0,10.5,1.0,8.5,2.5
C3orf14,6.5,2.5,11.0,1.0,4.5,0.75
WDR18,2.75,4.0,3.25,0.0,0.75,3.0
SLC24A3,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
NDRG3,10.25,7.25,8.25,0.6666666666666666,5.0,3.0
NDRG2,0.0,0.0,0.0,0.0,0.0,0.0
BIRC6,15.5,10.25,26.75,0.3333333333333333,4.75,2.0
PLEKHG5,1.25,1.25,0.5,0.6666666666666666,0.25,0.0
REXO1,26.25,16.0,17.25,2.3333333333333335,11.0,9.0
KIAA1143,43.25,28.75,52.75,1.6666666666666667,26.5,19.5
TMCC3,0.0,0.0,0.25,0.0,0.0,0.0
GATAD2B,1.75,0.25,2.0,0.0,1.0,0.25
PPM1H,1.0,0.5,0.25,0.6666666666666666,1.5,0.25
ISY1,36.25,26.5,54.25,1.6666666666666667,7.0,16.5
MYORG,5.5,1.75,4.5,0.0,1.0,1.25
AMIGO1,0.25,0.5,1.0,0.0,0.0,0.0
STRIP2,2.25,0.0,2.75,2.3333333333333335,2.25,0.25
TBC1D24,34.75,13.5,29.25,4.333333333333333,8.5,8.5
SCAF4,20.25,9.25,22.0,0.6666666666666666,7.75,4.5
SLC12A5,0.25,0.5,0.75,0.0,0.25,0.0
LRRC47,27.75,8.5,35.5,1.6666666666666667,8.5,5.25
ERMN,1.25,0.25,1.75,0.0,1.0,0.0
CNOT6,43.75,20.0,66.0,6.0,18.0,16.0
ZNF512B,15.0,9.0,12.0,0.0,6.5,5.5
ZNF490,46.0,31.0,65.75,2.3333333333333335,11.5,12.75
PLEKHH1,1.75,1.5,0.25,0.0,0.5,0.75
GRAMD1B,6.0,10.5,9.25,2.6666666666666665,11.25,10.0
USP31,65.0,24.75,86.75,6.666666666666667,76.5,19.75
PRR12,11.0,4.0,9.75,1.3333333333333333,3.25,1.75
PLEKHG1,0.0,0.0,0.0,1.0,0.0,0.0
CRACD,0.0,0.0,0.0,0.0,0.0,0.0
NLN,30.5,13.75,53.0,7.333333333333333,12.0,7.5
ESYT2,54.75,23.0,67.75,8.0,50.75,15.0
ODF2L,2.25,1.25,3.25,1.3333333333333333,1.75,0.75
AHRR,40.0,11.5,34.75,3.6666666666666665,26.5,8.25
ARID1B,37.0,16.0,47.0,3.0,14.0,9.0
HEG1,19.75,8.0,27.0,1.0,5.5,4.5
RIMKLB,1.75,0.0,2.75,0.0,0.25,0.0
MRTFB,13.25,7.0,20.5,0.0,3.25,3.75
KIDINS220,17.25,11.0,26.5,1.0,10.25,5.25
MTA3,0.25,0.5,0.5,0.0,0.25,0.25
AARS2,22.25,10.75,20.75,0.0,4.25,10.0
MAVS,99.5,63.0,93.0,6.333333333333333,37.0,46.75
INTS2,39.0,21.0,49.25,1.0,10.0,13.5
MTUS1,0.0,0.0,0.0,0.0,0.0,0.0
XPO5,71.0,32.5,87.0,3.0,14.75,28.0
COG6,5.0,2.0,4.75,0.0,3.0,1.5
CASKIN2,0.0,0.25,0.25,0.0,0.0,0.0
ARHGAP31,8.75,0.0,7.0,0.0,0.0,0.0
SERINC1,71.5,27.25,76.75,6.666666666666667,33.0,18.0
STARD9,1.75,0.25,0.25,0.0,1.0,0.25
HECW2,0.5,0.0,0.25,0.0,0.0,0.0
RPTOR,23.75,20.0,24.75,1.3333333333333333,15.75,15.75
SRGAP1,0.25,0.0,0.25,1.0,0.0,0.0
CASKIN1,0.0,0.25,0.5,0.0,0.0,0.0
KCTD16,0.25,0.0,0.0,0.0,0.0,0.0
CGN,0.25,0.0,0.0,0.0,0.0,0.25
HACE1,6.25,2.75,6.25,0.0,2.25,2.0
NUFIP2,348.25,143.5,527.75,20.666666666666668,109.5,76.25
TBC1D14,62.75,46.75,79.25,9.666666666666666,68.0,30.25
MIB1,44.75,23.0,79.0,4.666666666666667,24.0,11.5
KIAA1324,0.25,0.0,0.0,0.0,0.0,0.0
KIAA1328,1.5,3.0,1.5,0.0,2.75,0.75
SORCS2,0.0,0.0,0.0,0.0,0.5,0.0
ALPK3,0.25,0.0,0.25,0.0,0.0,0.0
WDR35,12.25,7.25,25.5,3.3333333333333335,10.75,6.5
DISP3,0.5,0.0,0.25,0.0,0.0,0.25
ZNF398,141.5,67.5,224.0,7.333333333333333,46.25,46.5
KLHL42,28.75,2.5,44.0,2.3333333333333335,7.0,2.5
TXNDC16,2.0,1.25,2.5,0.0,1.0,0.75
CC2D2A,0.25,0.0,0.75,0.0,0.0,0.0
PDP2,121.25,67.5,161.0,2.3333333333333335,35.25,39.0
ZNF624,14.0,5.25,14.25,0.0,3.0,2.5
IGSF9,0.0,0.0,0.0,0.0,0.0,0.0
TAOK1,143.75,86.75,246.25,12.0,50.0,42.75
NCEH1,35.0,15.0,49.0,2.0,3.75,11.25
MICAL3,25.0,15.5,31.0,2.0,12.0,13.5
NLGN2,3.75,4.5,2.25,0.3333333333333333,1.5,2.25
SEMA6A,0.0,0.0,0.0,0.0,0.0,0.0
USP35,4.0,1.0,2.25,0.0,2.0,1.25
STAMBPL1,0.0,0.0,0.5,0.0,0.0,0.0
IFT80,12.5,4.5,12.0,0.0,0.75,1.25
ARRDC3,17.75,11.75,43.75,0.0,2.25,3.5
CEP126,0.0,0.0,0.25,0.0,0.0,0.25
KLHL8,76.5,25.75,85.75,4.333333333333333,18.25,19.75
ZNF319,59.75,34.75,72.25,2.0,16.5,24.5
SIPA1L2,0.5,0.25,2.5,2.6666666666666665,7.5,0.25
TRMT5,18.0,9.5,18.5,1.0,4.0,5.25
CARNS1,0.0,0.0,0.0,0.0,0.0,0.25
DOCK6,0.0,0.25,0.0,0.0,1.25,0.5
KIF17,0.75,0.75,0.25,0.0,1.5,0.0
CCDC191,1.0,0.0,1.0,0.0,0.0,0.75
FAM135A,2.25,0.0,1.25,0.6666666666666666,0.25,0.0
PREX1,15.25,21.75,15.75,5.333333333333333,38.75,18.25
TMEM181,43.5,15.25,40.0,0.6666666666666666,12.0,8.0
ARHGAP21,1.5,0.0,2.25,0.0,0.25,0.25
CRAMP1,93.25,32.5,99.0,6.333333333333333,40.25,28.75
CFAP97,24.75,12.25,49.0,1.3333333333333333,5.25,7.25
RIC1,14.0,6.75,16.0,1.6666666666666667,2.0,6.0
WDFY1,30.25,12.75,42.75,11.0,57.5,11.5
MRTFA,97.5,57.0,127.25,13.0,65.5,49.25
ZNF687,30.75,17.25,29.5,4.0,22.25,14.0
EBF4,0.0,0.0,0.0,0.0,0.0,0.0
HOMEZ,3.25,1.5,2.25,0.0,0.75,1.75
PDZD4,0.0,0.0,0.0,0.0,0.0,0.0
BEGAIN,0.0,0.25,0.25,0.0,0.0,0.25
BAHCC1,104.5,107.75,96.5,10.0,77.0,70.0
WDR48,23.25,10.25,22.5,1.0,7.5,6.0
FNIP2,1.25,0.75,1.75,0.0,1.75,0.25
USP36,72.75,36.75,90.5,4.0,34.75,25.75
TRMT9B,0.0,0.0,0.0,0.0,0.0,0.0
PITPNM2,7.0,4.0,11.5,1.3333333333333333,1.75,2.75
SLAIN2,43.0,19.5,56.25,0.3333333333333333,12.0,9.25
JCAD,0.5,0.0,0.25,0.0,0.0,0.0
DIP2B,53.0,36.0,68.75,2.6666666666666665,56.25,25.5
RANBP10,42.25,28.5,57.5,1.3333333333333333,15.75,22.0
FAM234B,5.25,2.0,7.5,1.0,3.0,1.25
RELCH,19.5,13.75,27.25,3.3333333333333335,9.5,8.0
TSHZ3,9.25,1.25,10.75,1.3333333333333333,3.75,2.0
VPS18,44.25,18.0,47.75,5.0,21.75,12.25
STIM2,15.75,7.5,31.75,0.6666666666666666,6.0,4.0
ZBTB2,71.25,49.5,160.0,6.666666666666667,24.25,25.75
LRFN1,2.5,1.25,0.75,0.0,1.5,0.25
ZFAT,13.0,9.75,20.0,0.0,10.25,7.75
SH3RF1,10.75,7.25,18.0,1.6666666666666667,9.5,3.5
EP400,45.75,20.75,58.25,4.333333333333333,25.75,18.0
ARHGAP23,0.25,0.5,0.25,0.0,0.25,0.25
CCDC146,0.5,0.0,0.25,0.0,0.0,0.0
MYH7B,0.0,0.0,0.0,0.0,0.0,0.0
POGK,102.0,46.0,139.5,3.6666666666666665,37.0,25.5
USP28,4.75,2.25,2.75,1.0,1.25,1.75
DHX37,29.25,11.0,24.0,1.3333333333333333,12.25,10.5
KIAA1522,0.75,0.25,1.0,0.0,0.75,0.0
PHF12,27.5,17.25,36.75,3.0,10.25,6.5
CIP2A,2.0,1.0,2.75,0.0,0.25,0.75
SUGT1P4-STRA6LP-CCDC180,2.5,2.75,1.5,0.0,0.5,1.25
UVSSA,1.75,1.25,3.75,0.3333333333333333,1.75,0.5
GRAMD1A,1.5,3.25,1.0,0.0,1.75,2.75
CALCOCO1,3.5,1.25,2.25,0.0,1.25,2.25
ZBTB4,45.25,28.5,51.0,4.0,19.75,23.5
PLEKHA4,0.0,0.25,0.0,0.0,0.0,0.0
RDH14,9.25,3.5,10.75,0.0,5.0,2.75
FBRSL1,11.25,1.75,13.25,0.0,10.25,2.75
EPB41L5,1.25,0.0,0.5,0.0,0.0,0.0
KIAA1549,0.75,0.25,2.5,0.0,0.0,0.0
BEND3,33.5,7.75,50.5,0.6666666666666666,4.25,3.5
RNF213,14.25,8.75,13.5,0.6666666666666666,8.5,9.0
ZFP14,6.25,3.75,4.5,1.0,6.0,2.25
GPAM,17.0,5.75,24.0,0.0,2.25,3.25
ALS2,15.75,4.5,15.5,1.3333333333333333,4.75,2.5
CHD8,14.25,6.75,18.5,0.3333333333333333,4.25,5.0
ZDBF2,0.0,0.0,0.0,0.0,0.0,0.0
ZBTB26,6.25,4.25,10.75,0.0,4.75,2.0
CACHD1,1.5,1.0,1.0,0.0,0.0,0.25
VAT1L,13.5,7.75,11.25,0.6666666666666666,1.5,4.25
ZSWIM6,10.75,6.5,18.0,0.0,3.0,3.25
LRRC4C,0.0,0.0,0.0,0.0,0.0,0.0
TNRC6C,20.5,12.0,24.75,3.0,8.0,4.75
KIAA1586,6.25,2.75,9.75,0.6666666666666666,1.5,4.25
ZNF317,238.5,121.5,330.25,9.666666666666666,87.0,76.75
USP37,61.5,34.0,96.0,2.0,24.0,16.0
DDX55,51.75,32.25,72.0,8.0,11.5,19.25
FANCM,0.0,0.5,0.75,0.0,0.0,0.0
SHTN1,1.0,0.25,1.5,0.0,1.25,0.25
CPNE5,2.5,1.25,3.75,0.0,0.75,1.0
FAM160B1,15.0,6.25,30.25,1.3333333333333333,8.25,5.5
NCKAP5L,1.25,1.5,2.25,0.0,3.0,3.5
CWC22,7.5,6.0,9.5,0.6666666666666666,4.0,2.5
GBA2,1.0,0.75,2.5,0.0,0.75,1.25
WDFY4,2.75,4.5,3.25,2.3333333333333335,3.25,1.75
DENND1A,22.75,8.25,22.75,0.0,5.25,6.25
MEAK7,5.5,1.75,2.75,0.0,1.0,0.25
MIER1,61.0,37.0,96.0,5.333333333333333,21.25,17.0
SLC7A14,0.0,0.0,0.0,0.0,0.0,0.0
KIAA1614,0.0,0.0,0.0,0.0,0.0,0.0
ZNF529,15.75,5.25,23.75,1.0,8.5,1.5
SFMBT2,138.25,87.75,226.5,35.333333333333336,199.75,44.75
SEMA4G,0.0,0.0,0.0,0.0,0.0,0.0
PRX,0.5,0.25,1.5,0.0,0.25,0.75
ANO8,0.75,0.25,0.5,0.0,0.5,0.25
GPR107,53.5,36.0,67.25,9.0,25.75,28.25
METTL14,28.5,13.5,42.75,0.6666666666666666,10.0,8.0
IGDCC4,0.25,0.0,0.0,0.0,0.0,0.0
EPG5,20.25,10.5,23.75,4.666666666666667,12.0,4.25
NCOA5,68.25,15.25,87.5,6.333333333333333,38.75,13.0
WDR19,1.0,1.0,1.25,0.0,0.75,0.0
SPTBN4,0.25,0.0,0.0,0.0,0.0,0.0
ZFYVE28,1.0,0.25,0.25,0.0,0.0,0.25
TRIB3,73.75,53.75,99.75,1.3333333333333333,13.75,30.5
ANKRA2,0.25,1.25,0.75,0.0,0.0,0.0
RBAK,116.0,68.0,195.25,8.333333333333334,59.5,38.25
MARK4,4.0,6.0,6.25,0.0,7.25,4.25
SUGP1,2.25,1.0,3.25,1.6666666666666667,1.0,1.0
GATAD1,45.25,15.5,44.25,0.6666666666666666,13.75,7.75
RAB40C,25.75,17.5,26.0,1.0,8.0,14.5
POLD4,12.25,19.0,17.75,1.0,15.75,10.75
CCAR2,98.0,58.75,103.5,6.333333333333333,58.75,46.25
LSM2,0.0,0.0,0.0,0.0,0.0,0.0
CCNB1IP1,5.5,5.0,5.75,0.0,3.5,1.0
CCDC181,0.0,0.0,0.0,0.0,0.0,0.0
SLAMF7,0.0,0.0,0.0,0.0,0.0,0.0
HMHB1,0.0,0.0,0.0,0.0,0.0,0.0
RAP2C,41.75,21.5,58.5,2.3333333333333335,20.5,15.25
C6orf47,0.25,0.0,0.5,0.0,0.0,0.0
KRTAP5-8,0.0,0.25,0.0,0.0,0.5,0.0
CYP4F11,0.0,0.0,0.0,0.0,0.0,0.0
SLC4A5,0.0,0.5,1.0,0.0,0.25,0.25
ZNF410,55.5,24.5,82.75,11.0,22.5,13.75
SLC46A2,0.0,0.5,0.0,0.0,0.0,0.0
PTBP2,30.5,12.25,44.25,4.666666666666667,9.25,6.5
NFE4,0.0,0.0,0.0,0.0,0.75,0.0
CTDSP1,89.75,40.5,78.75,5.666666666666667,43.25,40.25
CXCL16,0.5,0.5,1.0,0.0,0.25,0.75
SQOR,4.5,1.25,7.75,0.0,2.75,1.75
PLEKHB1,0.0,0.0,0.0,0.0,0.0,0.0
MS4A7,4.25,2.5,6.0,12.666666666666666,25.0,2.25
TP53INP2,8.75,36.75,15.25,0.0,16.75,25.5
SRPRB,111.0,40.25,138.75,0.0,20.75,32.25
ENOPH1,22.5,14.5,36.25,1.6666666666666667,11.5,7.0
RHOU,71.0,18.25,73.75,0.6666666666666666,9.75,13.75
NLRC4,0.0,0.0,0.0,0.0,0.0,0.0
TRAPPC1,17.0,12.0,22.5,1.0,13.25,8.5
ZBED5,1.25,0.25,1.0,0.0,0.0,0.25
CREBZF,180.5,157.5,245.0,18.666666666666668,83.5,115.5
PCTP,12.0,5.75,12.25,0.6666666666666666,5.0,2.5
ABHD17C,9.25,2.5,12.0,0.0,1.25,1.25
RPRD1B,84.0,34.0,93.5,4.0,21.5,15.25
ZNF71,4.0,0.75,3.75,1.0,1.25,0.75
ZNF77,4.5,2.75,6.0,0.0,5.0,3.0
INIP,26.5,17.0,38.5,0.6666666666666666,5.0,8.75
JAM2,0.0,0.25,0.0,1.0,0.0,0.25
OVOL2,1.25,0.0,1.25,0.0,0.0,0.5
PRUNE1,23.25,11.75,38.0,0.6666666666666666,5.0,9.25
ZNF462,0.0,0.25,0.25,0.0,0.0,0.0
ZNF250,8.5,3.5,10.25,0.6666666666666666,3.5,3.25
ARHGAP22,0.0,0.0,0.25,0.0,0.25,0.0
OSTC,21.25,8.25,28.25,0.3333333333333333,5.5,3.25
SCAF1,3.25,1.25,3.0,0.3333333333333333,1.75,2.0
KMT2C,38.25,9.0,36.25,5.0,10.5,8.0
