#mp734-MV411_DMSO-H3K27ac-r1 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp734-MV411_DMSO-H3K27ac-r1_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp734.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam
#Using cutoff of 14575.053 for Super-Enhancers
#Created on Jun 01 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp734.MV411_DMSO.H3K27ac.r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
7_MV411-DMSO-8h_2_734_R1_peak_18462_lociStitched	chr14	105058832	105087742	7	14745	36860.25	2966.166	207	1
4_MV411-DMSO-8h_2_734_R1_peak_35246_lociStitched	chr2	218392799	218408105	4	10880	35820.6318	1956.1068	208	1
MV411-DMSO-8h_2_734_R1_peak_50630	chr6	27863927	27875404	1	11478	34844.172	1012.2714	209	1
12_MV411-DMSO-8h_2_734_R1_peak_15755_lociStitched	chr13	30710824	30752649	12	17549	43966.44	10213.665	210	1
2_MV411-DMSO-8h_2_734_R1_peak_18498_lociStitched	chr14	105480457	105491833	2	10158	35160.9408	1511.8704	211	1
7_MV411-DMSO-8h_2_734_R1_peak_12218_lociStitched	chr12	1795382	1814023	7	10128	36087.1119	2559.4093	212	1
34_MV411-DMSO-8h_2_734_R1_peak_40836_lociStitched	chr3	14371413	14440600	34	22871	41844.2976	8343.9522	213	1
9_MV411-DMSO-8h_2_734_R1_peak_15843_lociStitched	chr13	32309034	32343085	9	11227	40510.4747	7014.506	214	1
20_MV411-DMSO-8h_2_734_R1_peak_51697_lociStitched	chr6	45665520	45715653	20	25330	37795.2687	4542.0498	215	1
3_MV411-DMSO-8h_2_734_R1_peak_1068_lociStitched	chr1	26689487	26699290	3	9310	34119.3415	1014.6105	216	1
20_MV411-DMSO-8h_2_734_R1_peak_49561_lociStitched	chr5	178453468	178506546	20	23019	38226.7756	5222.8752	217	1
8_MV411-DMSO-8h_2_734_R1_peak_47147_lociStitched	chr5	40354521	40388709	8	18627	36249.5364	3305.9796	218	1
7_MV411-DMSO-8h_2_734_R1_peak_61767_lociStitched	chr9	129457755	129498284	7	12176	37655.4939	4717.5756	219	1
3_MV411-DMSO-8h_2_734_R1_peak_31019_lociStitched	chr19	55247775	55260646	3	9808	35440.2985	2504.6966	220	1
MV411-DMSO-8h_2_734_R1_peak_50581	chr6	27129010	27140593	1	11584	33867.5337	932.4315	221	1
7_MV411-DMSO-8h_2_734_R1_peak_7594_lociStitched	chr10	73888458	73920952	7	11702	36786.4574	3909.0282	222	1
10_MV411-DMSO-8h_2_734_R1_peak_34574_lociStitched	chr2	177239442	177266168	10	15892	35403.9322	2600.4398	223	1
16_MV411-DMSO-8h_2_734_R1_peak_3854_lociStitched	chr1	155944805	155991001	16	16254	38444.3112	5663.6296	224	1
23_MV411-DMSO-8h_2_734_R1_peak_41548_lociStitched	chr3	46182820	46236689	23	19520	38920.3525	6162.6136	225	1
15_MV411-DMSO-8h_2_734_R1_peak_53589_lociStitched	chr7	909004	966465	15	19923	38947.0658	6194.2958	226	1
8_MV411-DMSO-8h_2_734_R1_peak_59257_lociStitched	chr8	133062623	133095108	8	13562	38595.4285	5879.785	227	1
17_MV411-DMSO-8h_2_734_R1_peak_23803_lociStitched	chr17	7084114	7139260	17	19566	38116.9152	5464.9686	228	1
16_MV411-DMSO-8h_2_734_R1_peak_33473_lociStitched	chr2	105774118	105804416	16	20879	36036.4412	3453.972	229	1
8_MV411-DMSO-8h_2_734_R1_peak_48346_lociStitched	chr5	132417061	132439904	8	13514	35249.0333	2681.7682	230	1
9_MV411-DMSO-8h_2_734_R1_peak_10005_lociStitched	chr11	46655885	46685086	9	18234	35552.2175	3077.7854	231	1
15_MV411-DMSO-8h_2_734_R1_peak_11081_lociStitched	chr11	75337144	75383474	15	19101	37819.179	5397.445	232	1
9_MV411-DMSO-8h_2_734_R1_peak_54929_lociStitched	chr7	74203430	74231055	9	17409	35227.4	2917.2	233	1
23_MV411-DMSO-8h_2_734_R1_peak_35814_lociStitched	chr2	239217745	239289751	23	22377	39689.7072	7531.8276	234	1
5_MV411-DMSO-8h_2_734_R1_peak_30590_lociStitched	chr19	48960053	48979413	5	8551	35029.984	2931.104	235	1
10_MV411-DMSO-8h_2_734_R1_peak_41586_lociStitched	chr3	46348737	46377987	10	19480	35512.425	3568.5	236	1
22_MV411-DMSO-8h_2_734_R1_peak_49839_lociStitched	chr6	6677112	6726622	22	23161	37721.669	6060.024	237	1
12_MV411-DMSO-8h_2_734_R1_peak_62445_lociStitched	chrX	12947049	12985544	12	17163	33448.3055	1840.061	238	1
12_MV411-DMSO-8h_2_734_R1_peak_25903_lociStitched	chr17	62609090	62663849	12	14866	37203.2646	5612.7975	239	1
2_MV411-DMSO-8h_2_734_R1_peak_1028_lociStitched	chr1	26274209	26291353	2	16946	33761.6792	2180.7168	240	1
10_MV411-DMSO-8h_2_734_R1_peak_12964_lociStitched	chr12	31874520	31908916	10	16993	34660.8492	3092.2004	241	1
27_MV411-DMSO-8h_2_734_R1_peak_18566_lociStitched	chr15	25761236	25816815	27	24094	37215.6984	5707.9633	242	1
4_MV411-DMSO-8h_2_734_R1_peak_34888_lociStitched	chr2	201115313	201127929	4	9898	33026.1648	1532.844	243	1
20_MV411-DMSO-8h_2_734_R1_peak_4211_lociStitched	chr1	167600980	167652455	20	15802	37247.31	5811.5275	244	1
16_MV411-DMSO-8h_2_734_R1_peak_38370_lociStitched	chr21	33361269	33406323	16	14042	36056.7162	4798.251	245	1
15_MV411-DMSO-8h_2_734_R1_peak_6977_lociStitched	chr10	44927424	44975396	15	19911	36684.1884	5468.808	246	1
11_MV411-DMSO-8h_2_734_R1_peak_35713_lociStitched	chr2	237497486	237541109	11	13076	36132.9309	4920.6744	247	1
1_MV411-DMSO-8h_2_734_R1_peak_5338_lociStitched	chr1	220875945	220884433	1	8489	32182.252	1012.6184	248	1
8_MV411-DMSO-8h_2_734_R1_peak_59143_lociStitched	chr8	129578065	129594682	8	15126	33679.3356	2520.7989	249	1
22_MV411-DMSO-8h_2_734_R1_peak_59090_lociStitched	chr8	129411276	129462315	22	21626	39034.6272	7916.1489	250	1
19_MV411-DMSO-8h_2_734_R1_peak_15586_lociStitched	chr13	28022561	28059395	19	16954	40963.0914	9860.4618	251	1
5_MV411-DMSO-8h_2_734_R1_peak_10376_lociStitched	chr11	62539481	62560262	5	14925	33735.8754	2651.6556	252	1
10_MV411-DMSO-8h_2_734_R1_peak_42995_lociStitched	chr3	128844423	128876970	10	16385	34965.2421	3954.4605	253	1
32_MV411-DMSO-8h_2_734_R1_peak_51582_lociStitched	chr6	43976173	44066175	32	23907	41454.9212	10458.2324	254	1
5_MV411-DMSO-8h_2_734_R1_peak_588_lociStitched	chr1	15830072	15851972	5	9425	33158.79	2170.29	255	1
4_MV411-DMSO-8h_2_734_R1_peak_53769_lociStitched	chr7	5418320	5442268	4	12142	33608.6232	2751.6252	256	1
21_MV411-DMSO-8h_2_734_R1_peak_29911_lociStitched	chr19	38647562	38695595	21	20325	38930.7465	8079.1506	257	1
19_MV411-DMSO-8h_2_734_R1_peak_14335_lociStitched	chr12	104664572	104696525	19	24194	34474.0917	3716.1339	258	1
10_MV411-DMSO-8h_2_734_R1_peak_20672_lociStitched	chr15	91243476	91267179	10	13575	33281.3823	2524.3695	259	1
8_MV411-DMSO-8h_2_734_R1_peak_55757_lociStitched	chr7	114046896	114089308	8	13033	34620.9156	3876.4568	260	1
5_MV411-DMSO-8h_2_734_R1_peak_8209_lociStitched	chr10	97308151	97335672	5	9493	33726.9855	3005.2932	261	1
1_MV411-DMSO-8h_2_734_R1_peak_22583_lociStitched	chr16	66515218	66527324	1	12107	31971.946	1406.7172	262	1
7_MV411-DMSO-8h_2_734_R1_peak_14438_lociStitched	chr12	108617233	108646464	7	12841	34027.8071	3498.9507	263	1
12_MV411-DMSO-8h_2_734_R1_peak_58536_lociStitched	chr8	102768945	102811454	12	12105	37518.4434	6996.9814	264	1
10_MV411-DMSO-8h_2_734_R1_peak_1787_lociStitched	chr1	42923920	42967684	10	22973	35593.2612	5072.2476	265	1
5_MV411-DMSO-8h_2_734_R1_peak_59317_lociStitched	chr8	133567865	133582185	5	8748	33006.168	2487.384	266	1
MV411-DMSO-8h_2_734_R1_peak_29823	chr19	35899037	35910416	1	11380	32582.6286	2086.9086	267	1
8_MV411-DMSO-8h_2_734_R1_peak_2629_lociStitched	chr1	89799811	89827163	8	12408	33533.552	3066.1592	268	1
13_MV411-DMSO-8h_2_734_R1_peak_24590_lociStitched	chr17	30693832	30734729	13	14940	33821.819	3406.7201	269	1
13_MV411-DMSO-8h_2_734_R1_peak_38766_lociStitched	chr21	44351252	44376454	13	13286	33435.4934	3054.4824	270	1
11_MV411-DMSO-8h_2_734_R1_peak_28796_lociStitched	chr19	8473179	8518852	11	17563	38114.1185	7828.3522	271	1
16_MV411-DMSO-8h_2_734_R1_peak_49233_lociStitched	chr5	170267227	170306811	16	20571	34639.9584	4670.912	272	1
8_MV411-DMSO-8h_2_734_R1_peak_833_lociStitched	chr1	22017538	22042842	8	12440	32558.6568	2593.66	273	1
MV411-DMSO-8h_2_734_R1_peak_50625	chr6	27831508	27840672	1	9165	30856.1044	918.2328	274	1
16_MV411-DMSO-8h_2_734_R1_peak_9162_lociStitched	chr11	3124009	3178748	16	18017	36045.6315	6218.3504	275	1
21_MV411-DMSO-8h_2_734_R1_peak_4168_lociStitched	chr1	165827120	165884662	21	16842	35888.9454	6099.452	276	1
6_MV411-DMSO-8h_2_734_R1_peak_6570_lociStitched	chr10	17206307	17231316	6	12675	31523.8445	1735.6246	277	1
2_MV411-DMSO-8h_2_734_R1_peak_23869_lociStitched	chr17	7833950	7845534	2	10137	31286.0672	1519.8208	278	1
4_MV411-DMSO-8h_2_734_R1_peak_55622_lociStitched	chr7	105009365	105018059	4	8235	30575.0592	921.564	279	1
15_MV411-DMSO-8h_2_734_R1_peak_48854_lociStitched	chr5	148766102	148819084	15	23693	35503.2382	5875.7038	280	1
10_MV411-DMSO-8h_2_734_R1_peak_13486_lociStitched	chr12	54407795	54429651	10	13973	32132.6912	2522.1824	281	1
9_MV411-DMSO-8h_2_734_R1_peak_28152_lociStitched	chr19	672301	704637	9	11842	34683.5936	5134.9568	282	1
5_MV411-DMSO-8h_2_734_R1_peak_28141_lociStitched	chr19	555413	575491	5	10586	32371.7594	2915.3256	283	1
14_MV411-DMSO-8h_2_734_R1_peak_5256_lociStitched	chr1	214418040	214456140	14	16884	33188.91	3855.72	284	1
23_MV411-DMSO-8h_2_734_R1_peak_27114_lociStitched	chr18	9734413	9793492	23	25607	35624.637	6303.7293	285	1
1_MV411-DMSO-8h_2_734_R1_peak_57402_lociStitched	chr8	38379936	38387344	1	7409	30498.736	1192.688	286	1
1_MV411-DMSO-8h_2_734_R1_peak_50914_lociStitched	chr6	32967088	32971963	1	4876	29833.05	593.2875	287	1
20_MV411-DMSO-8h_2_734_R1_peak_21376_lociStitched	chr16	11182043	11240853	20	17994	36003.482	6769.031	288	1
27_MV411-DMSO-8h_2_734_R1_peak_15989_lociStitched	chr13	40960862	41016871	27	27713	31365.04	2150.7456	289	1
6_MV411-DMSO-8h_2_734_R1_peak_23327_lociStitched	chr16	88955953	88993430	6	10443	33511.9334	4302.3596	290	1
14_MV411-DMSO-8h_2_734_R1_peak_958_lociStitched	chr1	24997002	25047253	14	18745	34979.7211	5773.8399	291	1
12_MV411-DMSO-8h_2_734_R1_peak_48678_lociStitched	chr5	141598982	141632889	12	18525	32493.0781	3421.2163	292	1
7_MV411-DMSO-8h_2_734_R1_peak_55614_lociStitched	chr7	104940475	104963539	7	12590	31726.8384	2661.5856	293	1
9_MV411-DMSO-8h_2_734_R1_peak_1144_lociStitched	chr1	27598036	27635823	9	18224	33573.7495	4511.7678	294	1
12_MV411-DMSO-8h_2_734_R1_peak_40878_lociStitched	chr3	15793133	15812257	12	14446	31072.6752	2042.4432	295	1
1_MV411-DMSO-8h_2_734_R1_peak_19784_lociStitched	chr15	68815907	68822320	1	6414	29658.2011	684.9084	296	1
10_MV411-DMSO-8h_2_734_R1_peak_32117_lociStitched	chr2	43097346	43140562	10	17690	34451.7952	5492.7536	297	1
4_MV411-DMSO-8h_2_734_R1_peak_8915_lociStitched	chr10	132419542	132453690	4	10823	32604.5104	3653.836	298	1
10_MV411-DMSO-8h_2_734_R1_peak_47869_lociStitched	chr5	88867767	88891481	10	20497	30849.5426	1930.3196	299	1
2_MV411-DMSO-8h_2_734_R1_peak_50764_lociStitched	chr6	30679222	30688986	2	9346	30175.642	1334.7388	300	1
14_MV411-DMSO-8h_2_734_R1_peak_53559_lociStitched	chr7	583835	620953	14	14179	33242.8808	4506.1252	301	1
14_MV411-DMSO-8h_2_734_R1_peak_58484_lociStitched	chr8	101687070	101722373	14	14197	33965.0163	5320.1621	302	1
9_MV411-DMSO-8h_2_734_R1_peak_45507_lociStitched	chr4	80054033	80080388	9	11118	31072.545	2451.015	303	1
16_MV411-DMSO-8h_2_734_R1_peak_57532_lociStitched	chr8	42783216	42806541	16	15372	31941.255	3386.79	304	1
3_MV411-DMSO-8h_2_734_R1_peak_51415_lociStitched	chr6	41934278	41943157	3	8556	29749.9774	1275.0244	305	1
8_MV411-DMSO-8h_2_734_R1_peak_48245_lociStitched	chr5	126746927	126780748	8	12920	31626.0171	3209.6129	306	1
8_MV411-DMSO-8h_2_734_R1_peak_1050_lociStitched	chr1	26537711	26557644	8	14949	30768.5788	2391.96	307	1
MV411-DMSO-8h_2_734_R1_peak_28231	chr19	1248283	1255099	1	6817	29534.4096	1251.4176	308	1
17_MV411-DMSO-8h_2_734_R1_peak_30037_lociStitched	chr19	40801880	40844772	17	15779	34579.5304	6343.7268	309	1
15_MV411-DMSO-8h_2_734_R1_peak_40111_lociStitched	chr22	43091293	43149006	15	16501	34668.1991	6486.9412	310	1
19_MV411-DMSO-8h_2_734_R1_peak_25792_lociStitched	chr17	59778877	59813516	19	20028	31220.1307	3044.7681	311	1
9_MV411-DMSO-8h_2_734_R1_peak_28221_lociStitched	chr19	1168571	1214202	9	15966	34501.5991	6388.34	312	1
23_MV411-DMSO-8h_2_734_R1_peak_36392_lociStitched	chr20	10468755	10521883	23	20499	33013.7392	4909.0272	313	1
10_MV411-DMSO-8h_2_734_R1_peak_43546_lociStitched	chr3	160210241	160229803	10	14529	30229.1586	2222.2432	314	1
13_MV411-DMSO-8h_2_734_R1_peak_40181_lociStitched	chr22	45216570	45241014	13	15947	30691.8864	2701.062	315	1
11_MV411-DMSO-8h_2_734_R1_peak_26671_lociStitched	chr17	79800628	79853382	11	15461	34052.707	6119.464	316	1
10_MV411-DMSO-8h_2_734_R1_peak_34205_lociStitched	chr2	157440200	157481741	10	18070	31309.4517	3443.7489	317	1
10_MV411-DMSO-8h_2_734_R1_peak_22262_lociStitched	chr16	50245526	50284832	10	14903	32388.144	4677.414	318	1
20_MV411-DMSO-8h_2_734_R1_peak_24031_lociStitched	chr17	12792453	12866881	20	21761	35070.4736	7405.586	319	1
7_MV411-DMSO-8h_2_734_R1_peak_16745_lociStitched	chr14	22822437	22853650	7	11428	31390.9141	3742.4387	320	1
4_MV411-DMSO-8h_2_734_R1_peak_30176_lociStitched	chr19	42267623	42288983	4	10863	31599.984	3977.232	321	1
1_MV411-DMSO-8h_2_734_R1_peak_41817_lociStitched	chr3	50335973	50342078	1	6106	28178.238	742.9785	322	1
14_MV411-DMSO-8h_2_734_R1_peak_18108_lociStitched	chr14	92646046	92677684	14	19681	31343.7666	3910.4568	323	1
5_MV411-DMSO-8h_2_734_R1_peak_12698_lociStitched	chr12	14947559	14963887	5	14624	29205.8936	1783.0176	324	1
5_MV411-DMSO-8h_2_734_R1_peak_3786_lociStitched	chr1	154999340	155018047	5	13728	29785.2854	2489.9017	325	1
13_MV411-DMSO-8h_2_734_R1_peak_61480_lociStitched	chr9	124196510	124224340	13	16494	30554.557	3314.553	326	1
7_MV411-DMSO-8h_2_734_R1_peak_1884_lociStitched	chr1	44805978	44820743	7	9009	28911.3465	1789.518	327	1
5_MV411-DMSO-8h_2_734_R1_peak_37048_lociStitched	chr20	35739501	35769567	5	7719	29870.571	2859.2766	328	1
3_MV411-DMSO-8h_2_734_R1_peak_30918_lociStitched	chr19	54199889	54211633	3	11350	29019.424	2028.1888	329	1
MV411-DMSO-8h_2_734_R1_peak_43548	chr3	160398444	160406038	1	7595	27718.1	756.3624	330	1
12_MV411-DMSO-8h_2_734_R1_peak_29468_lociStitched	chr19	18476655	18522207	12	15402	35366.5728	8418.0096	331	1
13_MV411-DMSO-8h_2_734_R1_peak_305_lociStitched	chr1	9061740	9101588	13	19748	31479.92	4729.9576	332	1
14_MV411-DMSO-8h_2_734_R1_peak_62565_lociStitched	chrX	19839544	19888519	14	17980	29091.15	2360.595	333	1
21_MV411-DMSO-8h_2_734_R1_peak_62318_lociStitched	chrX	1467140	1538710	21	17500	32965.142	6348.259	334	1
4_MV411-DMSO-8h_2_734_R1_peak_28191_lociStitched	chr19	1017665	1039409	4	8906	29811.024	3198.5424	335	1
13_MV411-DMSO-8h_2_734_R1_peak_61066_lociStitched	chr9	109401728	109448400	13	18229	31536.2704	4965.9008	336	1
10_MV411-DMSO-8h_2_734_R1_peak_8644_lociStitched	chr10	119112084	119140080	10	12771	29163.4332	2732.4096	337	1
9_MV411-DMSO-8h_2_734_R1_peak_1343_lociStitched	chr1	31928474	31961696	9	13627	29893.1556	3468.3768	338	1
4_MV411-DMSO-8h_2_734_R1_peak_10173_lociStitched	chr11	58572768	58583377	4	9554	27347.8802	984.5152	339	1
MV411-DMSO-8h_2_734_R1_peak_50460	chr6	26024199	26036103	1	11905	27507.7632	1221.3504	340	1
18_MV411-DMSO-8h_2_734_R1_peak_58339_lociStitched	chr8	96845564	96905634	18	17535	35825.748	9551.13	341	1
1_MV411-DMSO-8h_2_734_R1_peak_10639_lociStitched	chr11	65856396	65861653	1	5258	26821.7397	551.4593	342	1
1_MV411-DMSO-8h_2_734_R1_peak_13692_lociStitched	chr12	57933736	57942593	1	8858	27228.1894	960.0988	343	1
3_MV411-DMSO-8h_2_734_R1_peak_23696_lociStitched	chr17	4943481	4951256	3	7249	27112.2025	851.3625	344	1
8_MV411-DMSO-8h_2_734_R1_peak_3548_lociStitched	chr1	150602927	150616437	8	10439	27661.725	1405.04	345	1
20_MV411-DMSO-8h_2_734_R1_peak_788_lociStitched	chr1	21758392	21799290	20	16092	30411.7528	4179.7756	346	1
4_MV411-DMSO-8h_2_734_R1_peak_3803_lociStitched	chr1	155177034	155196348	4	9120	28271.8332	2047.284	347	1
8_MV411-DMSO-8h_2_734_R1_peak_37862_lociStitched	chr20	60044642	60060861	8	9688	28180.5125	2016.0217	348	1
13_MV411-DMSO-8h_2_734_R1_peak_49179_lociStitched	chr5	165184306	165218641	13	16675	29153.8485	3000.879	349	1
11_MV411-DMSO-8h_2_734_R1_peak_3353_lociStitched	chr1	145977822	146007980	11	12872	29518.6504	3377.696	350	1
1_MV411-DMSO-8h_2_734_R1_peak_30079_lociStitched	chr19	41262475	41267732	1	5258	26991.5408	865.3022	351	1
2_MV411-DMSO-8h_2_734_R1_peak_12328_lociStitched	chr12	6323469	6343017	2	8486	28622.1816	2508.0084	352	1
4_MV411-DMSO-8h_2_734_R1_peak_30583_lociStitched	chr19	48872311	48882180	4	9245	27774.3267	1712.2715	353	1
11_MV411-DMSO-8h_2_734_R1_peak_28975_lociStitched	chr19	11279533	11334624	11	14236	34751.4028	8759.469	354	1
8_MV411-DMSO-8h_2_734_R1_peak_44199_lociStitched	chr3	190601935	190623804	8	12534	27780.1907	1847.9305	355	1
10_MV411-DMSO-8h_2_734_R1_peak_30374_lociStitched	chr19	45506058	45523789	10	11466	28853.6563	3014.27	356	1
10_MV411-DMSO-8h_2_734_R1_peak_35577_lociStitched	chr2	231596301	231614962	10	10561	28097.8677	2278.5081	357	1
22_MV411-DMSO-8h_2_734_R1_peak_39123_lociStitched	chr22	22881161	22943602	22	18408	33118.7064	7530.3846	358	1
12_MV411-DMSO-8h_2_734_R1_peak_3086_lociStitched	chr1	113928123	113947874	12	13221	27602.0225	2020.5273	359	1
5_MV411-DMSO-8h_2_734_R1_peak_12348_lociStitched	chr12	6531086	6551133	5	7425	27853.3018	2289.3674	360	1
14_MV411-DMSO-8h_2_734_R1_peak_1750_lociStitched	chr1	41724220	41777257	14	15096	31625.9631	6168.2031	361	1
7_MV411-DMSO-8h_2_734_R1_peak_30116_lociStitched	chr19	41516047	41554661	7	12855	31694.3712	6290.2206	362	1
21_MV411-DMSO-8h_2_734_R1_peak_36273_lociStitched	chr20	5641919	5688039	21	18499	29701.28	4441.356	363	1
15_MV411-DMSO-8h_2_734_R1_peak_36814_lociStitched	chr20	32054687	32090519	15	17055	29375.0736	4138.596	364	1
6_MV411-DMSO-8h_2_734_R1_peak_51920_lociStitched	chr6	73448801	73463521	6	11882	26398.848	1199.68	365	1
7_MV411-DMSO-8h_2_734_R1_peak_18702_lociStitched	chr15	31324144	31366710	7	12938	30455.973	5265.4142	366	1
MV411-DMSO-8h_2_734_R1_peak_36515	chr20	17963492	17972092	1	8601	26046.82	932.24	367	1
7_MV411-DMSO-8h_2_734_R1_peak_45323_lociStitched	chr4	61199809	61215332	7	8790	26451.192	1338.0826	368	1
3_MV411-DMSO-8h_2_734_R1_peak_53775_lociStitched	chr7	5527653	5539545	3	6845	26409.7536	1298.6064	369	1
6_MV411-DMSO-8h_2_734_R1_peak_15165_lociStitched	chr12	124916442	124941513	6	12243	28064.4774	2973.4206	370	1
26_MV411-DMSO-8h_2_734_R1_peak_51561_lociStitched	chr6	43882437	43963449	26	17019	34989.0828	9980.6784	371	1
17_MV411-DMSO-8h_2_734_R1_peak_24492_lociStitched	chr17	29116200	29155145	17	14908	29633.2505	4646.1385	372	1
6_MV411-DMSO-8h_2_734_R1_peak_28951_lociStitched	chr19	11088507	11108571	6	9357	28181.8944	3216.2592	373	1
14_MV411-DMSO-8h_2_734_R1_peak_59178_lociStitched	chr8	129956608	130005482	14	16812	32682.0438	7751.4164	374	1
6_MV411-DMSO-8h_2_734_R1_peak_56217_lociStitched	chr7	143371797	143387780	6	13201	27044.8343	2119.3458	375	1
9_MV411-DMSO-8h_2_734_R1_peak_62849_lociStitched	chrX	45751708	45772264	9	18939	25649.7768	731.7936	376	1
10_MV411-DMSO-8h_2_734_R1_peak_56482_lociStitched	chr7	158810686	158847702	10	13896	28846.5688	3938.5024	377	1
17_MV411-DMSO-8h_2_734_R1_peak_37499_lociStitched	chr20	48821549	48876109	17	17525	31377.456	6470.816	378	1
8_MV411-DMSO-8h_2_734_R1_peak_6279_lociStitched	chr10	5282160	5305856	8	13963	26781.2192	1917.0064	379	1
21_MV411-DMSO-8h_2_734_R1_peak_42800_lociStitched	chr3	125119351	125166402	21	15953	30441.997	5580.2486	380	1
9_MV411-DMSO-8h_2_734_R1_peak_33055_lociStitched	chr2	85402163	85439004	9	13893	29052.8126	4214.6104	381	1
11_MV411-DMSO-8h_2_734_R1_peak_48909_lociStitched	chr5	150050554	150089233	11	15720	29283.8709	4564.122	382	1
10_MV411-DMSO-8h_2_734_R1_peak_3026_lociStitched	chr1	111462812	111516257	10	16119	30752.253	6049.974	383	1
6_MV411-DMSO-8h_2_734_R1_peak_9693_lociStitched	chr11	33255921	33267413	6	7973	25589.2364	948.09	384	1
1_MV411-DMSO-8h_2_734_R1_peak_45079_lociStitched	chr4	40053994	40058746	1	4753	25176.5712	585.9216	385	1
10_MV411-DMSO-8h_2_734_R1_peak_21217_lociStitched	chr16	4660139	4691685	10	12163	28239.9792	3656.1814	386	1
7_MV411-DMSO-8h_2_734_R1_peak_28807_lociStitched	chr19	8557924	8580862	7	10719	28170.1578	3587.5032	387	1
2_MV411-DMSO-8h_2_734_R1_peak_21989_lociStitched	chr16	29803293	29809918	2	6331	25250.525	774.4625	388	1
9_MV411-DMSO-8h_2_734_R1_peak_57794_lociStitched	chr8	60885896	60928437	9	10609	31850.4467	7389.3717	389	1
1_MV411-DMSO-8h_2_734_R1_peak_27007_lociStitched	chr18	3446952	3453037	1	6086	25028.2135	621.887	390	1
14_MV411-DMSO-8h_2_734_R1_peak_61494_lociStitched	chr9	124238912	124287480	14	13420	30456.9928	6056.4296	391	1
15_MV411-DMSO-8h_2_734_R1_peak_43794_lociStitched	chr3	177325048	177362094	15	13865	28073.4588	3726.8276	392	1
9_MV411-DMSO-8h_2_734_R1_peak_8218_lociStitched	chr10	97405125	97429099	9	14011	27059.4538	2721.049	393	1
13_MV411-DMSO-8h_2_734_R1_peak_40750_lociStitched	chr3	12991130	13018094	13	14659	27535.6368	3246.4656	394	1
19_MV411-DMSO-8h_2_734_R1_peak_3504_lociStitched	chr1	150152725	150187765	19	15017	28175.664	3892.944	395	1
7_MV411-DMSO-8h_2_734_R1_peak_34293_lociStitched	chr2	159695319	159717151	7	12001	25936.416	1722.5448	396	1
6_MV411-DMSO-8h_2_734_R1_peak_60951_lociStitched	chr9	105241302	105264242	6	11029	26562.226	2381.172	397	1
6_MV411-DMSO-8h_2_734_R1_peak_3178_lociStitched	chr1	116987952	117012593	6	13599	26659.0979	2483.8128	398	1
11_MV411-DMSO-8h_2_734_R1_peak_47185_lociStitched	chr5	40671920	40690315	11	11117	25942.4685	1776.957	399	1
8_MV411-DMSO-8h_2_734_R1_peak_8310_lociStitched	chr10	101042161	101073133	8	9325	27803.5644	3663.9876	400	1
11_MV411-DMSO-8h_2_734_R1_peak_2735_lociStitched	chr1	94596875	94626222	11	14646	27280.9712	3148.9331	401	1
6_MV411-DMSO-8h_2_734_R1_peak_28133_lociStitched	chr19	488045	511587	6	6974	27986.7296	3910.3262	402	1
5_MV411-DMSO-8h_2_734_R1_peak_59927_lociStitched	chr9	21983978	21996926	5	7569	25246.0104	1175.6784	403	1
18_MV411-DMSO-8h_2_734_R1_peak_52202_lociStitched	chr6	106107091	106165645	18	14456	30916.512	6850.818	404	1
7_MV411-DMSO-8h_2_734_R1_peak_24227_lociStitched	chr17	17819989	17851175	7	14772	27764.8958	3714.2526	405	1
19_MV411-DMSO-8h_2_734_R1_peak_7761_lociStitched	chr10	79126236	79164446	19	15396	29085.452	5039.899	406	1
21_MV411-DMSO-8h_2_734_R1_peak_51079_lociStitched	chr6	35360223	35392818	21	15764	27523.218	3481.146	407	1
13_MV411-DMSO-8h_2_734_R1_peak_14312_lociStitched	chr12	104456152	104481624	13	12430	26498.5216	2458.048	408	1
4_MV411-DMSO-8h_2_734_R1_peak_40782_lociStitched	chr3	13411715	13431568	4	9993	25947.871	1917.7998	409	1
18_MV411-DMSO-8h_2_734_R1_peak_41336_lociStitched	chr3	39248107	39284708	18	16821	28091.2675	4150.5534	410	1
12_MV411-DMSO-8h_2_734_R1_peak_37924_lociStitched	chr20	62711325	62743711	12	13024	27631.7352	3724.39	411	1
19_MV411-DMSO-8h_2_734_R1_peak_25994_lociStitched	chr17	64321257	64358613	19	19799	27968.4372	4094.2176	412	1
14_MV411-DMSO-8h_2_734_R1_peak_25494_lociStitched	chr17	49727112	49754510	14	12950	26902.0962	3065.8362	413	1
6_MV411-DMSO-8h_2_734_R1_peak_28334_lociStitched	chr19	2541770	2553357	6	9881	25885.358	2053.2164	414	1
MV411-DMSO-8h_2_734_R1_peak_1250	chr1	28504831	28510618	1	5788	24571.0233	767.9349	415	1
2_MV411-DMSO-8h_2_734_R1_peak_57930_lociStitched	chr8	67054796	67065921	2	5430	25441.7625	1655.4	416	1
