GENE,MV411-DMSO,MV411-Mebendazole
SLC37A4,3.0,0.0
XRCC6,17.0,18.0
GAA,0.0,0.0
GAB1,0.0,0.0
GABPA,33.0,29.0
GABPB1,30.0,24.0
GABRA4,0.0,0.0
GABRG1,0.0,0.0
GABRR2,1.0,0.0
GAD1,4.0,5.0
GAK,1.0,1.0
GALC,5.0,8.0
GALE,0.0,1.0
B4GALNT1,0.0,0.0
GALK1,0.0,1.0
GALK2,2.0,1.0
GALNS,2.0,2.0
GALNT1,24.0,30.0
GALNT2,6.0,5.0
GALNT3,1.0,2.0
GALT,0.0,0.0
GAMT,1.0,4.0
GANC,4.0,5.0
GAPDH,161.0,187.0
GARS1,9.0,12.0
GART,15.0,18.0
GAS6,2.0,1.0
GAS8,3.0,2.0
GATA2,6.0,2.0
GATM,0.0,2.0
GBA,0.0,0.0
GBAP1,2.0,6.0
NIPSNAP2,12.0,12.0
GBE1,3.0,4.0
GBP2,1.0,3.0
GBP3,4.0,4.0
GCDH,3.0,1.0
GCH1,4.0,3.0
GCHFR,0.0,0.0
BLOC1S1,3.0,1.0
KAT2A,2.0,2.0
NR6A1,12.0,14.0
GCNT1,35.0,38.0
GCNT2,1.0,0.0
GCSH,1.0,2.0
MSTN,0.0,0.0
GDF9,0.0,0.0
GDI1,6.0,3.0
GDI2,94.0,81.0
GFER,11.0,11.0
GFI1,171.0,150.0
GFPT1,45.0,35.0
GFRA2,0.0,0.0
GGCX,6.0,9.0
GGT1,0.0,0.0
2679,0.0,0.0
B4GALT1,8.0,8.0
GGT7,0.0,0.0
GGT5,0.0,0.0
GIPR,3.0,3.0
GJA3,0.0,0.0
GK,4.0,8.0
2713,0.0,0.0
GLA,0.0,0.0
GPC3,0.0,0.0
GLB1,2.0,3.0
GCLC,4.0,5.0
GCLM,31.0,38.0
GLDC,0.0,0.0
GLE1,24.0,25.0
GLG1,20.0,22.0
GLI3,1.0,0.0
GLI4,0.0,0.0
GLO1,53.0,62.0
GLS,23.0,30.0
GLRX,6.0,5.0
GLUD1,44.0,45.0
GLUD2,0.0,0.0
GLUL,147.0,126.0
GM2A,8.0,9.0
GMDS,0.0,0.0
GMFB,58.0,63.0
GNA12,14.0,12.0
GNA15,5.0,6.0
GNAI2,14.0,26.0
GNAI3,40.0,53.0
GNAL,0.0,0.0
GNAQ,197.0,246.0
GNAS,49.0,41.0
GNAZ,0.0,0.0
GNB1,61.0,69.0
GNB2,5.0,3.0
GNB3,0.0,0.0
GNG3,0.0,0.0
GNG4,0.0,1.0
GNG5,6.0,8.0
GNG7,2.0,3.0
GNG10,3.0,2.0
GNGT2,0.0,0.0
GNL1,8.0,16.0
GNRH1,1.0,1.0
GNRHR,0.0,0.0
GNS,13.0,9.0
GOLGA1,7.0,17.0
GOLGA2,5.0,6.0
GOLGA3,18.0,18.0
GOLGA4,10.0,11.0
GOLGB1,13.0,11.0
GOT1,6.0,5.0
GOT2,11.0,8.0
GP1BA,0.0,0.0
GP1BB,0.0,0.0
GPC1,0.0,0.0
GPD1,0.0,0.0
GPD2,5.0,13.0
GPI,5.0,9.0
GPLD1,0.0,0.0
GPM6B,0.0,0.0
GPR3,3.0,5.0
CXCR3,1.0,1.0
GPR18,0.0,0.0
GPR20,0.0,0.0
LPAR4,4.0,3.0
GPR35,2.0,2.0
GRK5,0.0,0.0
GRK6,2.0,6.0
MKNK2,29.0,29.0
GPS1,2.0,2.0
GPS2,1.0,2.0
GPT,0.0,0.0
GPX1,85.0,98.0
GPX2,0.0,0.0
GPX4,1.0,9.0
GRB2,120.0,126.0
GRB10,15.0,14.0
RAPGEF1,8.0,11.0
GRIA4,0.0,0.0
GRN,2.0,1.0
GRIK1,0.0,0.0
GRIN2C,0.0,0.0
GRIN2D,5.0,10.0
GRINA,2.0,3.0
NR3C1,64.0,78.0
ARHGAP35,25.0,34.0
CXCL2,0.0,0.0
PDIA3,54.0,35.0
GRSF1,24.0,27.0
GSK3A,9.0,14.0
GSK3B,34.0,49.0
GSN,1.0,0.0
GSPT1,60.0,55.0
GSR,12.0,9.0
GSS,3.0,1.0
GSTA4,0.0,0.0
GSTM2,0.0,0.0
GSTM4,0.0,2.0
GSTP1,5.0,7.0
GSTZ1,0.0,2.0
MSH6,7.0,5.0
GTF2A1,56.0,64.0
GTF2A2,12.0,8.0
GTF2B,16.0,25.0
GTF2E1,33.0,43.0
GTF2E2,10.0,11.0
GTF2F1,24.0,18.0
GTF2F2,28.0,23.0
GTF2H1,18.0,35.0
GTF2H2,2.0,6.0
GTF2H3,24.0,30.0
GTF2H4,0.0,0.0
GTF2I,7.0,6.0
GTF2IP1,8.0,3.0
GTF3A,2.0,2.0
BRF1,2.0,3.0
GUCY1B2,0.0,0.0
GTF3C1,0.0,1.0
GTF3C2,9.0,12.0
GUCA1B,2.0,3.0
GUK1,1.0,1.0
GUSB,30.0,31.0
GYG1,11.0,6.0
GYS1,9.0,15.0
GYS2,0.0,0.0
GZMB,0.0,0.0
H1-0,1.0,2.0
H1-2,2.0,3.0
H1-4,0.0,0.0
H1-5,0.0,0.0
H2AC8,0.0,1.0
H2AX,66.0,55.0
H2AZ1,82.0,82.0
H2BC5,0.0,0.0
H3-3A,8.0,15.0
H3-3B,312.0,333.0
HSD17B10,1.0,1.0
HAGH,0.0,1.0
HADHA,11.0,15.0
HADHB,6.0,5.0
HADH,6.0,6.0
HAL,2.0,2.0
HARS1,10.0,10.0
HAS3,1.0,0.0
HCCS,17.0,15.0
HCFC1,8.0,11.0
HCK,7.0,8.0
HCLS1,7.0,10.0
HTT,2.0,4.0
HDAC1,21.0,18.0
HDAC2,68.0,70.0
HDGF,118.0,113.0
HDLBP,17.0,19.0
HELLS,2.0,0.0
NCKAP1L,4.0,5.0
HEXA,13.0,9.0
HEXB,1.0,0.0
HGD,0.0,0.0
HHEX,25.0,31.0
HIF1A,9.0,10.0
HIP1,10.0,18.0
UBE2K,58.0,63.0
HINT1,61.0,60.0
HIVEP1,2.0,3.0
HIVEP2,0.0,0.0
HK1,4.0,4.0
HK2,39.0,29.0
ZBTB48,1.0,1.0
HLA-A,1.0,1.0
HLA-B,217.0,265.0
HLA-C,5.0,5.0
HLA-DMA,0.0,0.0
HLA-DMB,0.0,0.0
HLA-DOB,0.0,1.0
HLA-DPA1,0.0,0.0
HLA-DPB1,0.0,0.0
HLA-DQB1,1.0,1.0
HLA-DRA,1.0,2.0
HLA-E,31.0,35.0
HLA-F,0.0,0.0
3137,0.0,0.0
HLA-L,0.0,0.0
MR1,17.0,20.0
HLCS,17.0,14.0
HLX,4.0,2.0
HMBS,3.0,1.0
HMGB1,167.0,212.0
HMGB2,82.0,96.0
HMGB3,33.0,40.0
HMGN1,56.0,60.0
HMGN2,48.0,46.0
HMGCL,3.0,3.0
HMGCR,82.0,67.0
HMGCS1,88.0,62.0
HMGA1,55.0,51.0
HMMR,10.0,14.0
HMOX1,6.0,10.0
HMOX2,4.0,4.0
NR4A1,0.0,4.0
HMX2,17.0,17.0
FOXA1,0.0,1.0
HNMT,9.0,14.0
SLC29A2,0.0,0.0
HNRNPA1,153.0,163.0
HNRNPA2B1,276.0,283.0
HNRNPAB,45.0,44.0
HNRNPC,84.0,101.0
HNRNPD,24.0,19.0
HNRNPF,58.0,69.0
HNRNPH1,81.0,78.0
HNRNPH2,30.0,36.0
HNRNPH3,55.0,59.0
HNRNPK,69.0,97.0
HNRNPL,17.0,19.0
HNRNPU,294.0,339.0
HOXA1,2.0,2.0
HOXA2,0.0,0.0
HOXA9,86.0,105.0
HOXA10,64.0,62.0
HOXA11,13.0,10.0
HOXB3,3.0,3.0
HOXB4,5.0,7.0
HOXB6,1.0,1.0
HOXC6,1.0,0.0
HOXC10,0.0,1.0
HOXC11,1.0,1.0
HP,0.0,0.0
HPCAL1,3.0,7.0
HPD,1.0,0.0
HPRT1,4.0,4.0
HPS1,10.0,6.0
HRAS,2.0,3.0
AGFG1,25.0,17.0
AGFG2,1.0,1.0
HRH1,2.0,11.0
HRH2,3.0,2.0
PRMT2,22.0,27.0
PRMT1,5.0,4.0
HES1,0.0,0.0
HSBP1,36.0,47.0
HSD11B1,0.0,0.0
HSD17B4,5.0,3.0
HSF1,2.0,2.0
HSF2,9.0,6.0
HSF4,0.0,0.0
DNAJB2,1.0,3.0
DNAJA1,111.0,92.0
HSPA1A,0.0,0.0
HSPA1B,13.0,7.0
HSPA1L,0.0,0.0
HSPA2,0.0,0.0
HSPA4,8.0,15.0
HSPA5,110.0,99.0
HSPA8,275.0,281.0
HSPA9,86.0,95.0
HSPB1,5.0,4.0
HSP90AA1,355.0,358.0
HSP90AB1,99.0,96.0
HSPD1,64.0,68.0
HSPE1,11.0,12.0
DNAJB1,126.0,101.0
DNAJC4,0.0,0.0
HSPG2,1.0,0.0
NDST1,1.0,2.0
FOXN2,108.0,108.0
HTR2B,0.0,0.0
HTR7,3.0,0.0
HUS1,16.0,21.0
HYAL1,0.0,0.0
IARS1,102.0,125.0
ICA1,0.0,0.0
ICAM1,6.0,16.0
ICAM2,0.0,0.0
ICAM3,0.0,0.0
ICAM4,0.0,2.0
IRF8,147.0,133.0
MRPL58,5.0,9.0
ID1,5.0,10.0
ID2,50.0,48.0
IDE,34.0,38.0
IDH1,17.0,14.0
IDH2,3.0,4.0
IDH3A,16.0,22.0
IDH3B,33.0,38.0
IDH3G,1.0,0.0
IDI1,136.0,109.0
IDS,29.0,34.0
IDUA,0.0,0.0
IFI16,0.0,1.0
IFI27,0.0,0.0
IFI35,1.0,1.0
SP110,0.0,0.0
IFIT2,14.0,7.0
IFIT3,4.0,2.0
IFNAR1,22.0,30.0
IFNAR2,23.0,22.0
IFNGR1,11.0,22.0
IFNGR2,12.0,19.0
IFRD1,17.0,17.0
IGBP1,7.0,10.0
IGF1,2.0,3.0
IGF1R,8.0,9.0
IGF2R,17.0,15.0
IGFBP2,3.0,2.0
IGFBP4,2.0,4.0
IGFBP6,0.0,0.0
IGFBP7,1.0,2.0
IGHMBP2,1.0,4.0
JCHAIN,0.0,0.0
RBPJ,67.0,85.0
IGLL1,3.0,1.0
IK,1.0,2.0
IKBKB,14.0,10.0
IL1B,1.0,7.0
IL1RAP,89.0,125.0
IL1RN,6.0,10.0
IL2RA,2.0,3.0
IL2RB,0.0,0.0
IL2RG,0.0,0.0
IL3RA,1.0,1.0
IL4R,2.0,3.0
IL6R,63.0,46.0
IL6ST,31.0,31.0
IL7R,117.0,209.0
CXCL8,29.0,182.0
CXCR2,8.0,4.0
3580,0.0,1.0
IL10RA,3.0,9.0
IL10RB,8.0,16.0
IL11RA,0.0,0.0
IL12RB1,0.0,1.0
IL12RB2,0.0,0.0
IL13RA1,4.0,3.0
IL15RA,10.0,6.0
IL16,3.0,6.0
TNFRSF9,0.0,0.0
IL18,0.0,0.0
FOXK2,27.0,36.0
ILF2,66.0,82.0
ILF3,112.0,96.0
ILK,0.0,2.0
IMPA1,30.0,29.0
IMPA2,4.0,4.0
IMPDH1,3.0,2.0
IMPDH2,1.0,1.0
INCENP,5.0,6.0
ING1,25.0,24.0
ING2,6.0,8.0
INHBA,64.0,127.0
CXCL10,0.0,1.0
INPP1,1.0,0.0
INPP4A,9.0,13.0
INPP5A,18.0,33.0
INPP5B,13.0,15.0
INPP5D,14.0,16.0
INPPL1,4.0,2.0
INSIG1,108.0,100.0
INSR,43.0,57.0
EIF3E,13.0,16.0
IPP,2.0,0.0
IRAK1,18.0,14.0
ITGA6,1.0,0.0
IRAK2,0.0,1.0
IREB2,69.0,64.0
IRF1,34.0,28.0
IRF2,11.0,6.0
IRF3,10.0,13.0
IRF4,2.0,0.0
IRF5,4.0,5.0
IRF7,1.0,0.0
ISG20,0.0,0.0
ITGA2,0.0,0.0
ITGA3,0.0,0.0
ITGA4,56.0,48.0
ITGA5,44.0,39.0
ITGA7,0.0,1.0
ITGAE,4.0,4.0
ITGAL,133.0,100.0
ITGAM,0.0,0.0
ITGAV,12.0,9.0
ITGAX,0.0,0.0
ITGB1,21.0,17.0
ITGB2,1.0,1.0
EIF6,42.0,35.0
ITGB5,0.0,0.0
ITGB7,4.0,5.0
ITIH4,0.0,0.0
STT3A,13.0,17.0
ITPA,4.0,4.0
ITPK1,7.0,4.0
ITPKA,0.0,1.0
ITPKB,4.0,6.0
ITPR1,7.0,5.0
ITPR2,4.0,4.0
ITPR3,0.0,0.0
IVD,20.0,23.0
JAG2,0.0,1.0
JAK1,16.0,22.0
JAK2,4.0,6.0
JARID2,29.0,43.0
JUN,22.0,118.0
JUNB,54.0,85.0
JUND,75.0,184.0
CD82,0.0,0.0
KARS1,15.0,15.0
KCNA6,0.0,0.0
KCNC3,3.0,2.0
KCNC4,1.0,0.0
KCND1,0.0,0.0
KCNE1,0.0,0.0
KCNG1,0.0,0.0
KCNJ1,0.0,0.0
KCNJ2,0.0,0.0
KCNJ3,0.0,0.0
KCNJ11,0.0,0.0
KCNJ13,0.0,0.0
KCNJ14,6.0,8.0
KCNMB1,0.0,2.0
KCNN2,28.0,27.0
KCNN4,8.0,12.0
KCNQ1,0.0,0.0
KCNQ3,2.0,8.0
KCNS1,0.0,0.0
KHK,1.0,0.0
KIF2A,26.0,31.0
KIF3C,1.0,1.0
KIF5B,72.0,83.0
KIF5C,0.0,0.0
KIFC3,0.0,0.0
KIR2DS5,0.0,0.0
KIR3DL2,0.0,0.0
KIR3DS1,0.0,0.0
KIT,0.0,0.0
KLRC2,0.0,0.0
KLRC3,0.0,0.0
KLC1,3.0,5.0
KIF11,25.0,32.0
KIFC1,1.0,1.0
KIF22,2.0,2.0
KPNA1,86.0,101.0
KPNB1,87.0,121.0
KPNA2,23.0,26.0
KPNA3,69.0,61.0
KPNA4,64.0,74.0
KPNA5,2.0,1.0
TNPO1,135.0,164.0
IPO5,42.0,48.0
KRAS,39.0,64.0
KRT8,1.0,2.0
KRT10,12.0,10.0
KRT18,0.0,0.0
KTN1,4.0,3.0
AFF3,18.0,17.0
LAIR1,113.0,74.0
LAIR2,0.0,0.0
LAMB3,0.0,0.0
LAMC1,7.0,9.0
LAMP1,11.0,9.0
LAMP2,49.0,60.0
RPSA,1.0,2.0
STMN1,77.0,77.0
LASP1,20.0,29.0
LBP,0.0,0.0
LBR,17.0,21.0
LCP1,158.0,470.0
LCP2,9.0,14.0
LDHA,154.0,153.0
LDHB,24.0,20.0
LDLR,103.0,70.0
LEPR,0.0,0.0
LETM1,13.0,12.0
LFNG,1.0,6.0
LGALS1,10.0,18.0
LGALS2,0.0,0.0
LGALS3,0.0,0.0
LGALS3BP,0.0,0.0
LGALS8,43.0,50.0
LGALS9,7.0,4.0
LHB,0.0,0.0
LIG1,16.0,13.0
LIG3,3.0,2.0
LIG4,6.0,8.0
LIMK1,4.0,5.0
LIMK2,2.0,4.0
LIMS1,15.0,23.0
LIPA,5.0,6.0
FADS1,27.0,30.0
LLGL2,0.0,0.0
FADS3,0.0,0.0
LLGL1,0.0,0.0
LMAN1,39.0,40.0
LMNA,23.0,24.0
LMNB1,21.0,21.0
LMO2,104.0,91.0
PRICKLE3,1.0,3.0
LMO7,2.0,1.0
LNPEP,6.0,3.0
VWA5A,1.0,1.0
LOX,0.0,0.0
LOXL2,0.0,1.0
LPP,5.0,8.0
IRAG2,6.0,2.0
LRCH4,2.0,3.0
LRP1,0.0,0.0
LRP3,0.0,0.0
LRP5,0.0,0.0
LRPAP1,22.0,9.0
LSP1,0.0,0.0
LSS,4.0,3.0
LTA4H,3.0,3.0
LTA,0.0,0.0
LTB,1.0,2.0
LTBP2,0.0,0.0
LTBP3,0.0,0.0
LTBR,6.0,13.0
LTC4S,0.0,0.0
LY6E,9.0,11.0
LY9,1.0,0.0
CD180,25.0,21.0
LY75,2.0,4.0
LYL1,9.0,9.0
LYN,25.0,36.0
LYZ,6.0,9.0
TM4SF1,0.0,0.0
M6PR,53.0,54.0
CAPRIN1,156.0,195.0
NBR1,13.0,14.0
MARCKS,0.0,0.0
MXD1,89.0,162.0
MAD2L1,30.0,34.0
SMAD2,42.0,49.0
SMAD3,17.0,20.0
SMAD4,25.0,45.0
SMAD5,30.0,35.0
SMAD6,0.0,2.0
SMAD7,5.0,7.0
SMAD9,0.0,0.0
MAFG,191.0,165.0
MAGEA4,0.0,0.0
MAGOH,2.0,1.0
MAK,1.0,2.0
MAN1A1,5.0,3.0
MAN2A2,25.0,21.0
MAN2C1,0.0,0.0
MAN2A1,14.0,26.0
MAN2B1,2.0,2.0
MANBA,11.0,11.0
MAOA,0.0,1.0
MAP1A,0.0,1.0
MAP1B,0.0,0.0
MAP4,9.0,16.0
MAPT,0.0,0.0
MARK3,8.0,9.0
MARS1,13.0,11.0
MAT2A,753.0,636.0
MATK,1.0,1.0
MAX,34.0,25.0
MAZ,33.0,48.0
MBD1,40.0,45.0
MBNL1,399.0,551.0
MBP,104.0,118.0
MC1R,0.0,0.0
MCC,0.0,0.0
CHST6,0.0,0.0
MCL1,424.0,693.0
MCM2,23.0,16.0
MCM3,70.0,68.0
MCM4,81.0,81.0
MCM5,4.0,6.0
MCM6,41.0,43.0
MCM7,10.0,12.0
CD46,27.0,34.0
ADAM11,0.0,0.0
DNAJB9,29.0,37.0
MDH1,6.0,10.0
MDH2,8.0,10.0
MDK,0.0,0.0
MDM2,74.0,58.0
MDM4,92.0,96.0
ME1,2.0,1.0
ME2,22.0,21.0
MEA1,4.0,11.0
MECP2,20.0,26.0
MEF2A,34.0,40.0
MEF2B,5.0,7.0
MEF2C,179.0,254.0
MEF2D,107.0,123.0
MEFV,0.0,2.0
MEIS1,75.0,85.0
MEIS2,32.0,30.0
MAP3K1,61.0,57.0
MAP3K3,7.0,14.0
MAP3K4,3.0,5.0
MAP3K5,3.0,1.0
RAB8A,65.0,80.0
MEN1,10.0,11.0
MEST,0.0,0.0
METTL1,10.0,16.0
MFAP1,37.0,23.0
MFAP3,54.0,55.0
MFAP4,0.0,0.0
MELTF,0.0,1.0
MFNG,17.0,11.0
MGAT1,13.0,13.0
MGAT2,37.0,38.0
MGAT5,13.0,14.0
MIA2,2.0,2.0
KITLG,0.0,1.0
MGMT,0.0,0.0
MGST1,16.0,14.0
MGST2,3.0,4.0
MGST3,1.0,0.0
CIITA,0.0,0.0
CD99,11.0,14.0
MICB,17.0,20.0
MID1,0.0,0.0
MIF,7.0,9.0
MIP,0.0,0.0
MIPEP,0.0,0.0
MITF,0.0,0.0
ATXN3,22.0,26.0
MKI67,44.0,53.0
MKLN1,72.0,102.0
MLH1,1.0,1.0
MAP3K10,0.0,0.0
MAP3K11,4.0,5.0
KMT2A,79.0,106.0
MLLT1,24.0,29.0
AFF1,82.0,122.0
MLLT3,1.0,4.0
AFDN,17.0,26.0
MLLT6,10.0,14.0
FOXO4,1.0,0.0
NR3C2,0.0,0.0
MMP14,36.0,54.0
MMP17,0.0,0.0
MMP19,2.0,3.0
ALDH6A1,2.0,2.0
MN1,0.0,0.0
MNAT1,4.0,5.0
MNDA,0.0,0.0
MNT,8.0,11.0
MOCS2,15.0,13.0
MOV10,0.0,0.0
MPG,0.0,1.0
MPI,5.0,4.0
MPO,0.0,0.0
MPP1,2.0,3.0
MPP2,1.0,0.0
MPP3,1.0,2.0
MPST,1.0,1.0
MPV17,1.0,4.0
MPZ,4.0,6.0
MRE11,24.0,28.0
ABCC1,5.0,5.0
CITED1,0.0,0.0
MSH2,2.0,4.0
MSH3,6.0,4.0
MSH5,1.0,1.0
MSN,112.0,104.0
MSR1,0.0,0.0
MSRA,0.0,0.0
MSX2,4.0,2.0
MT1E,16.0,24.0
MT1F,1.0,9.0
MT1G,10.0,10.0
MT1H,0.0,0.0
MT1M,0.0,0.0
MT1L,0.0,0.0
MT1X,5.0,9.0
MT2A,5.0,4.0
MTAP,31.0,46.0
MTCP1,3.0,4.0
MTF1,48.0,48.0
NUDT1,2.0,3.0
MTHFD1,8.0,5.0
MTHFR,4.0,6.0
MTIF2,0.0,1.0
MTM1,16.0,19.0
MYO1F,8.0,10.0
MTR,54.0,58.0
MTRR,44.0,40.0
MTX1,0.0,0.0
MUC1,0.0,0.0
TRIM37,13.0,13.0
MMUT,2.0,2.0
MUTYH,1.0,1.0
MVD,0.0,1.0
MVK,1.0,1.0
MX1,0.0,0.0
MX2,1.0,2.0
MXI1,21.0,18.0
MYB,111.0,139.0
MYBL1,0.0,1.0
MYBL2,2.0,6.0
MYBPH,1.0,0.0
MYC,141.0,84.0
MYCL,1.0,1.0
MYD88,29.0,22.0
GADD45B,63.0,54.0
MYH9,22.0,52.0
MYH10,0.0,0.0
MYH11,0.0,0.0
MYL5,0.0,0.0
MYL6,13.0,38.0
MYLK,0.0,0.0
MYO1C,3.0,3.0
MYO1E,1.0,1.0
MYO5A,11.0,11.0
MYO7A,0.0,0.0
MYO9A,3.0,3.0
MYO9B,6.0,7.0
MYO10,8.0,8.0
PPP1R12A,31.0,41.0
PPP1R12B,17.0,22.0
NAB1,48.0,78.0
NAB2,25.0,42.0
NACA,12.0,12.0
NAGA,17.0,17.0
NAGLU,2.0,2.0
HNRNPM,18.0,16.0
NAIP,1.0,3.0
NAP1L1,59.0,79.0
NAP1L4,18.0,20.0
NARS1,49.0,73.0
NASP,13.0,13.0
NUBP1,5.0,8.0
NBN,44.0,46.0
NCAM1,8.0,18.0
NCAM2,0.0,0.0
NCBP1,20.0,30.0
NCF2,0.0,2.0
NCF4,4.0,8.0
NCK1,13.0,16.0
NCL,173.0,157.0
NDUFA1,5.0,4.0
NDUFA2,13.0,16.0
NDUFA3,1.0,2.0
NDUFA4,10.0,14.0
NDUFA5,19.0,38.0
NDUFA6,17.0,18.0
NDUFA7,11.0,12.0
NDUFA8,10.0,10.0
NEB,0.0,0.0
NDUFA9,3.0,2.0
NDUFA10,17.0,24.0
NDUFAB1,12.0,9.0
NDUFB1,1.0,1.0
NDUFB2,3.0,1.0
NDUFB3,3.0,2.0
NDUFB4,11.0,11.0
NDUFB5,13.0,12.0
NDUFB6,2.0,1.0
NDUFB7,1.0,4.0
NDUFB8,1.0,4.0
NDUFB9,21.0,23.0
NDUFB10,1.0,4.0
NDUFC1,3.0,3.0
NDUFC2,17.0,17.0
NDUFS1,6.0,7.0
NDUFS2,11.0,12.0
NDUFS3,6.0,5.0
NDUFV1,0.0,0.0
NDUFS4,2.0,4.0
NDUFS5,7.0,17.0
NDUFS6,2.0,3.0
NDUFS8,3.0,1.0
NDUFV2,3.0,3.0
NDUFV3,4.0,6.0
DRG1,14.0,14.0
NEDD4,6.0,9.0
SEPTIN2,64.0,78.0
RPL10A,10.0,17.0
NEDD8,6.0,8.0
NEDD9,22.0,32.0
NEFH,2.0,0.0
NEK1,1.0,0.0
NEK2,6.0,4.0
NEK3,21.0,22.0
NEO1,0.0,0.0
NEU1,9.0,5.0
NF1,14.0,19.0
NF2,13.0,13.0
NFATC1,15.0,11.0
NFATC2,11.0,11.0
NFIA,0.0,0.0
NFATC3,54.0,59.0
NFE2,0.0,0.0
NFE2L1,27.0,28.0
NFE2L2,48.0,49.0
NFIB,0.0,0.0
NFIC,36.0,63.0
NFIL3,4.0,4.0
NFIX,4.0,8.0
NFKB1,7.0,6.0
NFKB2,0.0,1.0
NFKBIA,66.0,96.0
NFKBIB,0.0,2.0
NFKBIE,21.0,31.0
NFKBIL1,0.0,0.0
TONSL,2.0,2.0
NFRKB,8.0,7.0
NFX1,48.0,57.0
NFYA,153.0,136.0
NFYB,17.0,18.0
NFYC,8.0,11.0
NGFR,0.0,0.0
SNU13,26.0,34.0
NHS,0.0,0.0
NINJ1,5.0,11.0
NINJ2,0.0,3.0
NIT1,2.0,1.0
NKG7,0.0,0.0
NKTR,74.0,80.0
NNAT,0.0,0.0
NMB,0.0,0.0
NME1,28.0,29.0
NME2,27.0,29.0
NME3,2.0,1.0
NME4,6.0,12.0
NQO2,1.0,1.0
NMT1,33.0,44.0
NOP2,92.0,85.0
NONO,80.0,85.0
NOS3,0.0,0.0
CNOT2,36.0,34.0
CNOT3,2.0,1.0
CNOT4,16.0,22.0
NOTCH1,6.0,5.0
NOTCH2,25.0,15.0
NOTCH4,1.0,0.0
CCN3,9.0,18.0
PNP,120.0,117.0
NPAS1,0.0,0.0
NPAT,13.0,16.0
NPC1,5.0,11.0
NPM1,104.0,97.0
NPPA,0.0,0.0
NPR2,0.0,0.0
NPR3,0.0,0.0
SLC11A2,27.0,26.0
NRAS,85.0,92.0
NRDC,1.0,1.0
NRF1,21.0,24.0
NRGN,2.0,3.0
NRL,0.0,0.0
YBX1,46.0,40.0
NSF,38.0,46.0
NTHL1,0.0,0.0
NTRK3,0.0,0.0
DDR2,0.0,0.0
NTSR1,0.0,1.0
NUCB1,4.0,6.0
NUCB2,2.0,2.0
NUMA1,15.0,24.0
NUP88,6.0,10.0
NUP98,40.0,40.0
NR4A2,6.0,6.0
NVL,4.0,5.0
OAS1,0.0,0.0
OAS2,3.0,3.0
OAT,0.0,0.0
TBC1D25,1.0,2.0
OAZ1,60.0,59.0
OAZ2,5.0,2.0
OCRL,16.0,14.0
ODC1,33.0,25.0
ODF2,9.0,8.0
OGDH,5.0,6.0
OGG1,1.0,3.0
OGN,0.0,0.0
OLR1,0.0,0.0
OMG,0.0,0.0
OPA1,37.0,55.0
OPHN1,1.0,3.0
OPRK1,0.0,0.0
OPRL1,0.0,0.0
ORC1,11.0,6.0
ORC2,19.0,20.0
ORC4,11.0,17.0
ORC5,11.0,14.0
SLC22A18,0.0,0.0
ORM1,0.0,0.0
OSBP,43.0,39.0
OSM,11.0,36.0
OTX1,1.0,1.0
OVGP1,0.0,1.0
OXA1L,14.0,14.0
OXCT1,33.0,35.0
OXTR,1.0,1.0
P2RX1,3.0,6.0
P2RX4,2.0,3.0
P2RX5,0.0,0.0
P2RX7,2.0,9.0
P2RY1,0.0,1.0
P2RY2,87.0,67.0
P2RY6,6.0,5.0
P2RY11,4.0,8.0
P4HA1,17.0,16.0
P4HB,67.0,79.0
PA2G4,81.0,71.0
PEBP1,29.0,36.0
PABPC3,0.0,0.0
FURIN,6.0,8.0
PAFAH1B1,79.0,106.0
PAFAH1B2,121.0,144.0
PAFAH1B3,0.0,0.0
PAFAH2,7.0,6.0
PRDX1,35.0,37.0
SERPINE1,8.0,4.0
PAK1,10.0,13.0
PAK2,92.0,64.0
PALM,0.0,0.0
PAM,1.0,0.0
PARN,18.0,14.0
PAX5,0.0,0.0
PAX6,0.0,0.0
PDCL,18.0,22.0
PBX2,21.0,20.0
PBX3,51.0,64.0
PC,0.0,0.0
PCBD1,6.0,3.0
PCBP1,24.0,27.0
PCBP2,17.0,15.0
PCCA,0.0,1.0
PCCB,3.0,1.0
PCDHGC3,13.0,7.0
PCDH9,0.0,0.0
PCK2,4.0,6.0
PCM1,12.0,14.0
PCMT1,11.0,20.0
PCNA,38.0,37.0
PCNT,4.0,8.0
PCOLCE,0.0,0.0
CHMP1A,14.0,10.0
CDK16,5.0,7.0
CDK17,13.0,20.0
CDK18,0.0,2.0
PCYT1A,7.0,8.0
PDCD2,95.0,75.0
PDE3B,58.0,85.0
PDE4A,4.0,5.0
PDE4B,0.0,0.0
PDE4C,0.0,0.0
PDE4D,8.0,17.0
PDE6D,6.0,12.0
PDE6G,0.0,0.0
PDE7A,54.0,64.0
PDE8A,2.0,3.0
PDE1B,3.0,5.0
PDGFA,34.0,36.0
PDGFRB,0.0,0.0
PDHA1,5.0,10.0
PDHB,30.0,29.0
PDK1,17.0,11.0
PDK2,0.0,0.0
PDK3,2.0,4.0
ENPP2,53.0,51.0
PDPK1,15.0,18.0
SLC26A4,1.0,0.0
PDZK1,0.0,0.0
PECAM1,23.0,17.0
SERPINF1,0.0,0.0
PEG3,0.0,0.0
PEPD,1.0,2.0
PER1,2.0,2.0
GATB,1.0,3.0
PEX1,2.0,0.0
