GENE,MV411-DMSO,MV411-Mebendazole
FMO5,33.0,47.0
FMR1,280.0,417.0
FN1,9.0,15.0
FNTA,1151.0,1470.0
FNTB,250.0,250.0
FOS,35.0,59.0
FOSB,131.0,164.0
FOSL2,199.0,204.0
FPGS,68.0,85.0
FXN,401.0,515.0
MTOR,228.0,257.0
FRG1,57.0,98.0
CENPI,88.0,106.0
NR5A2,1.0,4.0
FTH1,1930.0,2197.0
2498,7.0,9.0
FTL,11188.0,13050.0
FUCA1,72.0,61.0
FUCA2,284.0,317.0
FUS,692.0,792.0
FUT2,0.0,5.0
FUT4,1151.0,1276.0
FUT7,43.0,45.0
FUT8,144.0,190.0
KDSR,388.0,544.0
FYB1,469.0,750.0
FYN,19.0,16.0
FZD2,23.0,30.0
IFI6,93.0,120.0
G6PD,127.0,148.0
SLC37A4,89.0,90.0
XRCC6,893.0,1148.0
GAA,24.0,27.0
GAB1,0.0,3.0
GABPA,1109.0,1878.0
GABPB1,508.0,717.0
GABRA4,1.0,5.0
GABRG1,3.0,3.0
GABRR2,3.0,11.0
GAD1,39.0,52.0
GAK,38.0,51.0
GALC,297.0,437.0
GALE,34.0,45.0
B4GALNT1,1.0,4.0
GALK1,35.0,59.0
GALK2,86.0,161.0
GALNS,65.0,59.0
GALNT1,1531.0,2677.0
GALNT2,191.0,205.0
GALNT3,34.0,61.0
GALT,22.0,18.0
GAMT,109.0,168.0
GANC,189.0,261.0
GAPDH,10945.0,15035.0
GARS1,434.0,668.0
GART,768.0,1231.0
GAS6,110.0,115.0
GAS8,41.0,47.0
GATA2,25.0,24.0
GATM,220.0,355.0
GBA,5.0,16.0
GBAP1,65.0,92.0
NIPSNAP2,1211.0,1743.0
GBE1,369.0,540.0
GBP2,13.0,29.0
GBP3,37.0,55.0
GCDH,169.0,202.0
GCH1,106.0,139.0
GCHFR,70.0,94.0
BLOC1S1,182.0,289.0
KAT2A,87.0,99.0
NR6A1,38.0,46.0
GCNT1,512.0,682.0
GCNT2,6.0,8.0
GCSH,95.0,197.0
MSTN,6.0,7.0
GDF9,2.0,1.0
GDI1,160.0,205.0
GDI2,6464.0,8596.0
GFER,92.0,112.0
GFI1,828.0,833.0
GFPT1,442.0,650.0
GFRA2,1.0,2.0
GGCX,2244.0,2587.0
GGT1,8.0,7.0
2679,1.0,2.0
B4GALT1,175.0,209.0
GGT7,10.0,14.0
GGT5,6.0,5.0
GIPR,59.0,63.0
GJA3,24.0,34.0
GK,386.0,745.0
2713,36.0,32.0
GLA,14.0,39.0
GPC3,6.0,5.0
GLB1,85.0,103.0
GCLC,144.0,220.0
GCLM,768.0,1270.0
GLDC,1.0,3.0
GLE1,992.0,1089.0
GLG1,1047.0,989.0
GLI3,2.0,7.0
GLI4,4.0,8.0
GLO1,4801.0,6796.0
GLS,1160.0,2091.0
GLRX,384.0,464.0
GLUD1,3107.0,4337.0
GLUD2,0.0,0.0
GLUL,5218.0,6859.0
GM2A,781.0,794.0
GMDS,29.0,28.0
GMFB,2733.0,4317.0
GNA12,282.0,304.0
GNA15,116.0,128.0
GNAI2,1701.0,2455.0
GNAI3,2151.0,3228.0
GNAL,121.0,139.0
GNAQ,3228.0,5617.0
GNAS,3910.0,3708.0
GNAZ,1.0,4.0
GNB1,3472.0,3934.0
GNB2,250.0,244.0
GNB3,22.0,34.0
GNG3,9.0,12.0
GNG4,2.0,4.0
GNG5,709.0,801.0
GNG7,246.0,290.0
GNG10,362.0,621.0
GNGT2,4.0,6.0
GNL1,150.0,218.0
GNRH1,4.0,6.0
GNRHR,6.0,10.0
GNS,627.0,690.0
GOLGA1,86.0,127.0
GOLGA2,99.0,139.0
GOLGA3,280.0,302.0
GOLGA4,107.0,173.0
GOLGB1,175.0,261.0
GOT1,134.0,137.0
GOT2,744.0,818.0
GP1BA,6.0,9.0
GP1BB,3.0,2.0
GPC1,3.0,5.0
GPD1,1.0,1.0
GPD2,397.0,607.0
GPI,1243.0,1353.0
GPLD1,29.0,27.0
GPM6B,15.0,25.0
GPR3,18.0,31.0
CXCR3,14.0,10.0
GPR18,3.0,2.0
GPR20,1.0,3.0
LPAR4,185.0,353.0
GPR35,23.0,27.0
GRK5,6.0,13.0
GRK6,105.0,141.0
MKNK2,447.0,500.0
GPS1,107.0,130.0
GPS2,38.0,47.0
GPT,0.0,2.0
GPX1,4031.0,4825.0
GPX2,5.0,9.0
GPX4,670.0,948.0
GRB2,3721.0,3980.0
GRB10,274.0,337.0
RAPGEF1,227.0,295.0
GRIA4,1.0,3.0
GRN,89.0,109.0
GRIK1,7.0,7.0
GRIN2C,2.0,9.0
GRIN2D,46.0,60.0
GRINA,125.0,138.0
NR3C1,1020.0,1729.0
ARHGAP35,296.0,363.0
CXCL2,0.0,0.0
PDIA3,2177.0,1916.0
GRSF1,1195.0,1743.0
GSK3A,270.0,352.0
GSK3B,708.0,1052.0
GSN,117.0,128.0
GSPT1,2525.0,3412.0
GSR,388.0,441.0
GSS,130.0,142.0
GSTA4,12.0,23.0
GSTM2,3.0,2.0
GSTM4,77.0,63.0
GSTP1,377.0,667.0
GSTZ1,91.0,107.0
MSH6,100.0,126.0
GTF2A1,1178.0,2005.0
GTF2A2,581.0,838.0
GTF2B,249.0,283.0
GTF2E1,254.0,372.0
GTF2E2,234.0,295.0
GTF2F1,436.0,377.0
GTF2F2,1128.0,1514.0
GTF2H1,557.0,812.0
GTF2H2,166.0,258.0
GTF2H3,1740.0,2228.0
GTF2H4,3.0,5.0
GTF2I,72.0,82.0
GTF2IP1,145.0,167.0
GTF3A,339.0,419.0
BRF1,54.0,53.0
GUCY1B2,4.0,4.0
GTF3C1,15.0,25.0
GTF3C2,313.0,278.0
GUCA1B,10.0,12.0
GUK1,154.0,198.0
GUSB,603.0,649.0
GYG1,397.0,432.0
GYS1,632.0,657.0
GYS2,1.0,1.0
GZMB,0.0,0.0
H1-0,33.0,33.0
H1-2,26.0,39.0
H1-4,4.0,2.0
H1-5,2.0,1.0
H2AC8,1.0,8.0
H2AX,550.0,542.0
H2AZ1,6582.0,9294.0
H2BC5,17.0,20.0
H3-3A,1433.0,2971.0
H3-3B,9326.0,12204.0
HSD17B10,124.0,166.0
HAGH,47.0,46.0
HADHA,990.0,1125.0
HADHB,970.0,1297.0
HADH,472.0,580.0
HAL,99.0,140.0
HARS1,383.0,433.0
HAS3,282.0,266.0
HCCS,184.0,252.0
HCFC1,218.0,275.0
HCK,250.0,272.0
HCLS1,814.0,968.0
HTT,38.0,57.0
HDAC1,1229.0,1388.0
HDAC2,7254.0,9593.0
HDGF,6879.0,7339.0
HDLBP,642.0,682.0
HELLS,149.0,202.0
NCKAP1L,467.0,565.0
HEXA,556.0,648.0
HEXB,101.0,113.0
HGD,2.0,1.0
HHEX,185.0,298.0
HIF1A,227.0,370.0
HIP1,205.0,246.0
UBE2K,3067.0,5067.0
HINT1,5568.0,6127.0
HIVEP1,12.0,21.0
HIVEP2,3.0,3.0
HK1,152.0,156.0
HK2,802.0,856.0
ZBTB48,5.0,9.0
HLA-A,194.0,248.0
HLA-B,1657.0,1986.0
HLA-C,414.0,474.0
HLA-DMA,13.0,12.0
HLA-DMB,1.0,4.0
HLA-DOB,11.0,14.0
HLA-DPA1,13.0,21.0
HLA-DPB1,3.0,3.0
HLA-DQB1,13.0,23.0
HLA-DRA,117.0,148.0
HLA-E,755.0,882.0
HLA-F,6.0,6.0
3137,5.0,7.0
HLA-L,0.0,1.0
MR1,360.0,512.0
HLCS,276.0,363.0
HLX,14.0,11.0
HMBS,110.0,143.0
HMGB1,22819.0,39425.0
HMGB2,3975.0,6062.0
HMGB3,1726.0,2393.0
HMGN1,6477.0,8809.0
HMGN2,5172.0,8900.0
HMGCL,134.0,146.0
HMGCR,1360.0,1840.0
HMGCS1,3125.0,4456.0
HMGA1,4444.0,5106.0
HMMR,712.0,978.0
HMOX1,41.0,44.0
HMOX2,120.0,148.0
NR4A1,13.0,21.0
HMX2,93.0,90.0
FOXA1,3.0,5.0
HNMT,429.0,732.0
SLC29A2,13.0,13.0
HNRNPA1,8531.0,16208.0
HNRNPA2B1,15916.0,21771.0
HNRNPAB,2079.0,2143.0
HNRNPC,8625.0,12817.0
HNRNPD,1797.0,2047.0
HNRNPF,2232.0,3233.0
HNRNPH1,4484.0,7752.0
HNRNPH2,1334.0,2095.0
HNRNPH3,2039.0,3085.0
HNRNPK,6291.0,9572.0
HNRNPL,878.0,1240.0
HNRNPU,7946.0,10558.0
HOXA1,12.0,10.0
HOXA2,2.0,1.0
HOXA9,878.0,1330.0
HOXA10,794.0,1072.0
HOXA11,58.0,70.0
HOXB3,21.0,27.0
HOXB4,69.0,104.0
HOXB6,16.0,13.0
HOXC6,5.0,4.0
HOXC10,2.0,7.0
HOXC11,8.0,19.0
HP,1.0,1.0
HPCAL1,202.0,262.0
HPD,22.0,37.0
HPRT1,1177.0,1729.0
HPS1,124.0,134.0
HRAS,78.0,99.0
AGFG1,729.0,1071.0
AGFG2,25.0,36.0
HRH1,17.0,37.0
HRH2,19.0,12.0
PRMT2,451.0,651.0
PRMT1,483.0,579.0
HES1,2.0,1.0
HSBP1,2175.0,3020.0
HSD11B1,30.0,34.0
HSD17B4,266.0,357.0
HSF1,87.0,96.0
HSF2,126.0,188.0
HSF4,3.0,4.0
DNAJB2,15.0,34.0
DNAJA1,2925.0,3732.0
HSPA1A,7.0,8.0
HSPA1B,61.0,52.0
HSPA1L,4.0,7.0
HSPA2,13.0,16.0
HSPA4,443.0,573.0
HSPA5,1795.0,1918.0
HSPA8,5466.0,6730.0
HSPA9,5334.0,6552.0
HSPB1,434.0,574.0
HSP90AA1,24234.0,29392.0
HSP90AB1,4080.0,4573.0
HSPD1,6764.0,8708.0
HSPE1,1104.0,1587.0
DNAJB1,611.0,576.0
DNAJC4,19.0,18.0
HSPG2,10.0,19.0
NDST1,47.0,42.0
FOXN2,691.0,1278.0
HTR2B,2.0,2.0
HTR7,22.0,23.0
HUS1,399.0,486.0
HYAL1,11.0,12.0
IARS1,12755.0,15542.0
ICA1,0.0,3.0
ICAM1,55.0,84.0
ICAM2,9.0,10.0
ICAM3,3.0,5.0
ICAM4,66.0,53.0
IRF8,2881.0,3263.0
MRPL58,315.0,403.0
ID1,12.0,25.0
ID2,184.0,202.0
IDE,2452.0,3028.0
IDH1,654.0,860.0
IDH2,318.0,381.0
IDH3A,1496.0,1876.0
IDH3B,2118.0,2315.0
IDH3G,93.0,104.0
IDI1,3806.0,4809.0
IDS,1145.0,1529.0
IDUA,3.0,5.0
IFI16,31.0,35.0
IFI27,2.0,1.0
IFI35,15.0,21.0
SP110,26.0,19.0
IFIT2,40.0,21.0
IFIT3,17.0,12.0
IFNAR1,671.0,897.0
IFNAR2,234.0,281.0
IFNGR1,361.0,595.0
IFNGR2,257.0,312.0
IFRD1,141.0,292.0
IGBP1,331.0,419.0
IGF1,143.0,214.0
IGF1R,115.0,140.0
IGF2R,232.0,276.0
IGFBP2,402.0,456.0
IGFBP4,303.0,337.0
IGFBP6,1.0,1.0
IGFBP7,161.0,197.0
IGHMBP2,25.0,22.0
JCHAIN,0.0,0.0
RBPJ,2564.0,4405.0
IGLL1,146.0,201.0
IK,129.0,133.0
IKBKB,266.0,344.0
IL1B,4.0,18.0
IL1RAP,2960.0,5092.0
IL1RN,130.0,197.0
IL2RA,37.0,42.0
IL2RB,8.0,8.0
IL2RG,12.0,12.0
IL3RA,81.0,106.0
IL4R,21.0,29.0
IL6R,1741.0,1649.0
IL6ST,311.0,486.0
IL7R,935.0,1832.0
CXCL8,98.0,384.0
CXCR2,133.0,145.0
3580,14.0,17.0
IL10RA,14.0,40.0
IL10RB,461.0,558.0
IL11RA,2.0,5.0
IL12RB1,62.0,78.0
IL12RB2,8.0,10.0
IL13RA1,427.0,545.0
IL15RA,90.0,77.0
IL16,34.0,47.0
TNFRSF9,1.0,5.0
IL18,21.0,35.0
FOXK2,335.0,354.0
ILF2,2455.0,3081.0
ILF3,3908.0,4063.0
ILK,90.0,125.0
IMPA1,1165.0,2096.0
IMPA2,188.0,211.0
IMPDH1,137.0,175.0
IMPDH2,140.0,303.0
INCENP,117.0,117.0
ING1,143.0,175.0
ING2,70.0,78.0
INHBA,267.0,456.0
CXCL10,10.0,7.0
INPP1,10.0,13.0
INPP4A,219.0,285.0
INPP5A,358.0,479.0
INPP5B,188.0,237.0
INPP5D,315.0,318.0
INPPL1,60.0,64.0
INSIG1,2077.0,2700.0
INSR,616.0,781.0
EIF3E,1778.0,2399.0
IPP,95.0,178.0
IRAK1,891.0,860.0
ITGA6,18.0,23.0
IRAK2,1.0,3.0
IREB2,1551.0,2348.0
IRF1,80.0,102.0
IRF2,183.0,229.0
IRF3,759.0,748.0
IRF4,5.0,5.0
IRF5,94.0,107.0
IRF7,2.0,7.0
ISG20,1.0,3.0
ITGA2,3.0,6.0
ITGA3,2.0,2.0
ITGA4,2018.0,3394.0
ITGA5,240.0,234.0
ITGA7,45.0,55.0
ITGAE,137.0,168.0
ITGAL,2006.0,1957.0
ITGAM,10.0,9.0
ITGAV,148.0,271.0
ITGAX,15.0,7.0
ITGB1,699.0,1131.0
ITGB2,186.0,197.0
EIF6,1808.0,1973.0
ITGB5,3.0,2.0
ITGB7,225.0,252.0
ITIH4,5.0,4.0
STT3A,909.0,1388.0
ITPA,214.0,301.0
ITPK1,209.0,200.0
ITPKA,4.0,3.0
ITPKB,26.0,28.0
ITPR1,162.0,248.0
ITPR2,141.0,200.0
ITPR3,43.0,45.0
IVD,556.0,616.0
JAG2,2.0,6.0
JAK1,532.0,704.0
JAK2,112.0,222.0
JARID2,349.0,483.0
JUN,81.0,327.0
JUNB,189.0,289.0
JUND,1265.0,2566.0
CD82,48.0,56.0
KARS1,849.0,1024.0
KCNA6,2.0,5.0
KCNC3,71.0,69.0
KCNC4,6.0,10.0
KCND1,3.0,4.0
KCNE1,3.0,2.0
KCNG1,5.0,6.0
KCNJ1,2.0,5.0
KCNJ2,2.0,1.0
KCNJ3,1.0,7.0
KCNJ11,1.0,3.0
KCNJ13,4.0,7.0
KCNJ14,29.0,39.0
KCNMB1,9.0,23.0
KCNN2,220.0,249.0
KCNN4,82.0,135.0
KCNQ1,13.0,15.0
KCNQ3,82.0,128.0
KCNS1,9.0,6.0
KHK,42.0,46.0
KIF2A,838.0,1169.0
KIF3C,23.0,20.0
KIF5B,2225.0,3810.0
KIF5C,11.0,12.0
KIFC3,12.0,9.0
KIR2DS5,4.0,2.0
KIR3DL2,4.0,3.0
KIR3DS1,4.0,2.0
KIT,4.0,7.0
KLRC2,3.0,5.0
KLRC3,5.0,5.0
KLC1,63.0,87.0
KIF11,1028.0,1354.0
KIFC1,66.0,55.0
KIF22,76.0,82.0
KPNA1,2601.0,3310.0
KPNB1,3470.0,5134.0
KPNA2,802.0,1002.0
KPNA3,1812.0,2664.0
KPNA4,1606.0,2283.0
KPNA5,18.0,25.0
TNPO1,4343.0,8272.0
IPO5,3385.0,5000.0
KRAS,1321.0,2041.0
KRT8,60.0,68.0
KRT10,264.0,286.0
KRT18,1.0,5.0
KTN1,380.0,642.0
AFF3,269.0,342.0
LAIR1,2025.0,2162.0
LAIR2,7.0,12.0
LAMB3,2.0,3.0
LAMC1,137.0,179.0
LAMP1,710.0,692.0
LAMP2,4274.0,6423.0
RPSA,197.0,548.0
STMN1,8453.0,10982.0
LASP1,994.0,1093.0
LBP,0.0,3.0
LBR,1697.0,3128.0
LCP1,19483.0,25384.0
LCP2,203.0,281.0
LDHA,17012.0,20443.0
LDHB,3180.0,4461.0
LDLR,264.0,285.0
LEPR,32.0,63.0
LETM1,276.0,272.0
LFNG,27.0,39.0
LGALS1,673.0,1223.0
LGALS2,1.0,5.0
LGALS3,1.0,3.0
LGALS3BP,5.0,7.0
LGALS8,1529.0,1999.0
LGALS9,552.0,565.0
LHB,0.0,2.0
LIG1,928.0,898.0
LIG3,82.0,85.0
LIG4,233.0,328.0
LIMK1,84.0,113.0
LIMK2,58.0,53.0
LIMS1,1025.0,1693.0
LIPA,1113.0,1513.0
FADS1,2344.0,2568.0
LLGL2,5.0,10.0
FADS3,20.0,22.0
LLGL1,28.0,29.0
LMAN1,3553.0,5129.0
LMNA,316.0,330.0
LMNB1,1291.0,1793.0
LMO2,1897.0,2130.0
PRICKLE3,1148.0,1293.0
LMO7,70.0,94.0
LNPEP,157.0,211.0
VWA5A,37.0,33.0
LOX,11.0,16.0
LOXL2,8.0,14.0
LPP,139.0,219.0
IRAG2,128.0,116.0
LRCH4,85.0,104.0
LRP1,1.0,0.0
LRP3,14.0,17.0
LRP5,6.0,6.0
LRPAP1,1518.0,1357.0
LSP1,60.0,86.0
LSS,129.0,140.0
LTA4H,1092.0,1254.0
LTA,4.0,4.0
LTB,17.0,25.0
LTBP2,19.0,18.0
LTBP3,41.0,42.0
LTBR,129.0,148.0
LTC4S,3.0,7.0
LY6E,890.0,945.0
LY9,25.0,31.0
CD180,377.0,464.0
LY75,249.0,406.0
LYL1,102.0,110.0
LYN,835.0,977.0
LYZ,5171.0,7000.0
TM4SF1,1.0,3.0
M6PR,2125.0,2809.0
CAPRIN1,7065.0,8885.0
NBR1,613.0,783.0
MARCKS,1.0,4.0
MXD1,326.0,772.0
MAD2L1,1756.0,2827.0
SMAD2,1036.0,1735.0
SMAD3,225.0,257.0
SMAD4,489.0,750.0
SMAD5,570.0,940.0
SMAD6,11.0,12.0
SMAD7,17.0,23.0
SMAD9,8.0,17.0
MAFG,935.0,1209.0
MAGEA4,6.0,4.0
MAGOH,127.0,141.0
MAK,75.0,112.0
MAN1A1,91.0,123.0
MAN2A2,364.0,433.0
MAN2C1,14.0,21.0
MAN2A1,369.0,593.0
MAN2B1,67.0,75.0
MANBA,114.0,164.0
MAOA,4.0,10.0
MAP1A,11.0,14.0
MAP1B,5.0,6.0
MAP4,462.0,513.0
MAPT,3.0,6.0
MARK3,136.0,150.0
MARS1,132.0,152.0
MAT2A,6050.0,6511.0
MATK,76.0,97.0
MAX,933.0,1070.0
MAZ,2220.0,2555.0
MBD1,357.0,424.0
MBNL1,14100.0,24991.0
MBP,1170.0,1849.0
MC1R,8.0,13.0
MCC,10.0,13.0
CHST6,1.0,3.0
MCL1,4104.0,7142.0
MCM2,504.0,491.0
MCM3,1253.0,1421.0
MCM4,4256.0,5018.0
MCM5,121.0,138.0
MCM6,1741.0,2152.0
MCM7,217.0,378.0
CD46,1500.0,2239.0
ADAM11,6.0,6.0
DNAJB9,94.0,149.0
MDH1,1008.0,1456.0
MDH2,662.0,691.0
MDK,1.0,3.0
MDM2,908.0,1250.0
MDM4,1442.0,2255.0
ME1,14.0,18.0
ME2,1542.0,2049.0
MEA1,508.0,571.0
MECP2,199.0,302.0
MEF2A,532.0,899.0
MEF2B,124.0,162.0
MEF2C,4570.0,7155.0
MEF2D,736.0,928.0
MEFV,13.0,16.0
MEIS1,560.0,815.0
MEIS2,489.0,556.0
MAP3K1,447.0,673.0
MAP3K3,135.0,163.0
MAP3K4,69.0,83.0
MAP3K5,23.0,30.0
RAB8A,1732.0,1924.0
MEN1,132.0,133.0
MEST,2.0,3.0
METTL1,148.0,168.0
MFAP1,328.0,315.0
MFAP3,680.0,911.0
MFAP4,1.0,3.0
MELTF,25.0,33.0
MFNG,1311.0,1394.0
MGAT1,297.0,326.0
MGAT2,597.0,919.0
MGAT5,380.0,401.0
MIA2,46.0,84.0
KITLG,1.0,4.0
MGMT,14.0,23.0
MGST1,2619.0,3431.0
MGST2,652.0,711.0
MGST3,207.0,256.0
CIITA,3.0,6.0
CD99,608.0,652.0
MICB,90.0,120.0
MID1,4.0,2.0
MIF,828.0,1204.0
MIP,2.0,4.0
MIPEP,28.0,26.0
MITF,9.0,9.0
ATXN3,712.0,1068.0
MKI67,720.0,816.0
MKLN1,1186.0,2060.0
MLH1,113.0,155.0
MAP3K10,7.0,7.0
MAP3K11,50.0,59.0
KMT2A,700.0,994.0
MLLT1,462.0,540.0
AFF1,1162.0,1532.0
MLLT3,66.0,131.0
AFDN,353.0,467.0
MLLT6,635.0,731.0
FOXO4,47.0,49.0
NR3C2,1.0,3.0
MMP14,528.0,606.0
MMP17,2.0,4.0
MMP19,66.0,90.0
ALDH6A1,233.0,318.0
MN1,4.0,7.0
MNAT1,137.0,188.0
MNDA,7.0,13.0
MNT,127.0,138.0
MOCS2,744.0,1033.0
MOV10,3.0,3.0
MPG,54.0,103.0
MPI,227.0,250.0
MPO,19.0,24.0
MPP1,161.0,178.0
MPP2,26.0,41.0
MPP3,20.0,33.0
MPST,106.0,107.0
MPV17,399.0,424.0
MPZ,44.0,66.0
MRE11,1195.0,2137.0
ABCC1,90.0,110.0
CITED1,0.0,3.0
MSH2,196.0,277.0
MSH3,113.0,144.0
MSH5,29.0,41.0
MSN,8141.0,8236.0
MSR1,3.0,6.0
MSRA,91.0,95.0
MSX2,28.0,31.0
MT1E,516.0,720.0
MT1F,291.0,388.0
MT1G,471.0,725.0
MT1H,1.0,7.0
MT1M,0.0,2.0
MT1L,4.0,6.0
MT1X,305.0,417.0
MT2A,120.0,195.0
MTAP,1168.0,1724.0
MTCP1,38.0,61.0
MTF1,194.0,256.0
NUDT1,274.0,314.0
MTHFD1,412.0,441.0
MTHFR,80.0,116.0
MTIF2,49.0,87.0
MTM1,330.0,557.0
MYO1F,253.0,308.0
MTR,863.0,1076.0
MTRR,665.0,979.0
MTX1,9.0,24.0
MUC1,10.0,12.0
TRIM37,179.0,220.0
MMUT,151.0,230.0
MUTYH,11.0,9.0
MVD,36.0,50.0
MVK,25.0,34.0
MX1,1.0,2.0
MX2,31.0,51.0
MXI1,646.0,1032.0
MYB,2077.0,4049.0
MYBL1,20.0,28.0
MYBL2,214.0,235.0
MYBPH,31.0,27.0
MYC,325.0,306.0
MYCL,14.0,19.0
MYD88,440.0,484.0
GADD45B,258.0,210.0
MYH9,851.0,1063.0
MYH10,21.0,20.0
MYH11,1.0,4.0
MYL5,2.0,1.0
MYL6,1203.0,2002.0
MYLK,13.0,14.0
MYO1C,92.0,114.0
MYO1E,21.0,18.0
MYO5A,231.0,360.0
MYO7A,12.0,14.0
MYO9A,29.0,68.0
MYO9B,137.0,143.0
MYO10,135.0,163.0
PPP1R12A,601.0,970.0
PPP1R12B,189.0,321.0
NAB1,510.0,961.0
NAB2,114.0,183.0
NACA,317.0,693.0
NAGA,870.0,916.0
NAGLU,12.0,16.0
HNRNPM,1224.0,1228.0
NAIP,52.0,76.0
NAP1L1,6231.0,9840.0
NAP1L4,679.0,873.0
NARS1,2967.0,4287.0
NASP,577.0,699.0
NUBP1,135.0,144.0
NBN,2077.0,3165.0
NCAM1,535.0,687.0
NCAM2,13.0,27.0
NCBP1,1252.0,1707.0
NCF2,43.0,56.0
NCF4,474.0,455.0
NCK1,218.0,421.0
NCL,8549.0,10603.0
NDUFA1,465.0,819.0
NDUFA2,1133.0,1346.0
NDUFA3,321.0,435.0
NDUFA4,1210.0,1542.0
NDUFA5,2248.0,3719.0
NDUFA6,606.0,814.0
NDUFA7,813.0,971.0
NDUFA8,357.0,371.0
NEB,4.0,9.0
NDUFA9,176.0,229.0
NDUFA10,2196.0,2581.0
NDUFAB1,1046.0,1291.0
NDUFB1,366.0,576.0
NDUFB2,513.0,726.0
NDUFB3,433.0,608.0
NDUFB4,171.0,452.0
NDUFB5,1618.0,2194.0
NDUFB6,201.0,299.0
NDUFB7,190.0,479.0
NDUFB8,332.0,465.0
NDUFB9,1386.0,2431.0
NDUFB10,78.0,148.0
NDUFC1,374.0,572.0
NDUFC2,877.0,1247.0
NDUFS1,438.0,754.0
NDUFS2,410.0,538.0
NDUFS3,203.0,279.0
NDUFV1,28.0,75.0
NDUFS4,328.0,430.0
NDUFS5,839.0,1195.0
NDUFS6,344.0,422.0
NDUFS8,107.0,217.0
NDUFV2,188.0,287.0
NDUFV3,86.0,103.0
DRG1,465.0,563.0
NEDD4,470.0,649.0
SEPTIN2,6017.0,7962.0
RPL10A,828.0,2155.0
NEDD8,913.0,1202.0
NEDD9,181.0,255.0
NEFH,19.0,25.0
NEK1,70.0,91.0
NEK2,232.0,280.0
NEK3,619.0,758.0
NEO1,3.0,8.0
NEU1,137.0,122.0
NF1,484.0,730.0
NF2,197.0,214.0
NFATC1,103.0,108.0
NFATC2,146.0,166.0
NFIA,2.0,3.0
NFATC3,952.0,1256.0
NFE2,2.0,4.0
NFE2L1,446.0,446.0
NFE2L2,440.0,713.0
NFIB,2.0,2.0
NFIC,320.0,422.0
NFIL3,25.0,22.0
NFIX,174.0,279.0
NFKB1,78.0,90.0
NFKB2,8.0,16.0
NFKBIA,182.0,261.0
NFKBIB,20.0,44.0
NFKBIE,113.0,156.0
NFKBIL1,9.0,13.0
TONSL,47.0,51.0
NFRKB,102.0,116.0
NFX1,494.0,596.0
NFYA,1207.0,1379.0
NFYB,474.0,605.0
NFYC,255.0,300.0
NGFR,5.0,1.0
SNU13,1859.0,2405.0
NHS,2.0,2.0
NINJ1,120.0,177.0
NINJ2,89.0,124.0
NIT1,82.0,95.0
NKG7,59.0,68.0
NKTR,1612.0,2383.0
NNAT,2.0,9.0
NMB,52.0,64.0
NME1,2373.0,2878.0
NME2,3079.0,3524.0
NME3,46.0,74.0
NME4,1194.0,1502.0
NQO2,52.0,88.0
NMT1,670.0,751.0
NOP2,722.0,683.0
NONO,5403.0,5967.0
NOS3,6.0,10.0
CNOT2,825.0,1092.0
CNOT3,27.0,39.0
CNOT4,113.0,171.0
NOTCH1,33.0,40.0
NOTCH2,314.0,304.0
NOTCH4,6.0,9.0
CCN3,316.0,424.0
PNP,1870.0,2166.0
NPAS1,3.0,5.0
NPAT,167.0,254.0
NPC1,88.0,103.0
NPM1,10587.0,14238.0
NPPA,3.0,8.0
NPR2,0.0,1.0
NPR3,3.0,5.0
SLC11A2,533.0,650.0
NRAS,3819.0,5868.0
NRDC,46.0,126.0
NRF1,214.0,249.0
NRGN,183.0,197.0
NRL,6.0,9.0
YBX1,5931.0,6892.0
NSF,1699.0,2106.0
NTHL1,15.0,27.0
NTRK3,4.0,8.0
DDR2,2.0,0.0
NTSR1,23.0,24.0
NUCB1,337.0,380.0
NUCB2,189.0,344.0
NUMA1,346.0,414.0
NUP88,833.0,1032.0
NUP98,561.0,733.0
NR4A2,16.0,24.0
NVL,63.0,77.0
OAS1,3.0,3.0
OAS2,36.0,34.0
OAT,20.0,28.0
TBC1D25,39.0,50.0
OAZ1,4352.0,5834.0
OAZ2,245.0,276.0
OCRL,316.0,313.0
ODC1,1707.0,2112.0
ODF2,385.0,423.0
OGDH,163.0,151.0
OGG1,100.0,116.0
OGN,5.0,4.0
OLR1,14.0,19.0
OMG,3.0,4.0
OPA1,1892.0,2976.0
OPHN1,39.0,45.0
OPRK1,1.0,2.0
OPRL1,7.0,8.0
ORC1,100.0,116.0
ORC2,755.0,991.0
ORC4,329.0,484.0
ORC5,193.0,234.0
SLC22A18,2.0,4.0
ORM1,2.0,4.0
OSBP,442.0,478.0
OSM,17.0,64.0
OTX1,1.0,2.0
OVGP1,2.0,5.0
OXA1L,599.0,715.0
OXCT1,2133.0,2847.0
OXTR,17.0,32.0
P2RX1,210.0,228.0
P2RX4,50.0,60.0
P2RX5,25.0,25.0
P2RX7,79.0,126.0
P2RY1,2.0,3.0
P2RY2,974.0,913.0
P2RY6,71.0,71.0
P2RY11,145.0,158.0
P4HA1,979.0,1526.0
P4HB,4277.0,4345.0
PA2G4,2836.0,3202.0
PEBP1,4934.0,6105.0
PABPC3,11.0,12.0
FURIN,87.0,97.0
PAFAH1B1,2351.0,3048.0
PAFAH1B2,2305.0,3468.0
PAFAH1B3,18.0,25.0
PAFAH2,72.0,85.0
PRDX1,3028.0,3942.0
SERPINE1,31.0,21.0
PAK1,511.0,633.0
