GENE,MV411-DMSO,MV411-Mebendazole
FMO4,2.0,2.8
FMO5,45.6,45.0
FMR1,340.4,415.6
FN1,9.6,14.0
FNTA,1256.0,1408.0
FNTB,289.6,253.2
FOS,43.8,60.8
FOSB,137.2,164.0
FOSL2,214.4,207.6
FPGS,70.0,83.6
FXN,424.8,485.4
MTOR,245.8,249.2
FRG1,75.0,99.6
CENPI,98.8,101.6
NR5A2,0.8,3.4
FTH1,1981.0,2236.2
2498,8.2,8.4
FTL,11837.6,13244.2
FUCA1,70.0,69.6
FUCA2,290.6,318.6
FUS,738.6,740.2
FUT2,2.2,5.0
FUT4,1263.2,1281.6
FUT7,58.6,46.0
FUT8,152.4,188.2
KDSR,417.8,530.8
FYB1,558.6,714.4
FYN,18.2,16.2
FZD2,23.8,30.0
IFI6,94.0,131.2
G6PD,125.6,144.2
SLC37A4,88.6,89.2
XRCC6,978.0,1139.4
GAA,23.0,27.6
GAB1,0.4,2.8
GABPA,1370.2,1745.4
GABPB1,583.8,689.4
GABRA4,1.4,4.8
GABRG1,3.0,2.8
GABRR2,5.6,9.8
GAD1,50.0,53.6
GAK,40.6,51.4
GALC,330.0,410.8
GALE,30.8,45.4
B4GALNT1,1.6,4.4
GALK1,36.4,57.0
GALK2,109.2,152.4
GALNS,63.8,66.4
GALNT1,1935.2,2505.8
GALNT2,196.4,201.4
GALNT3,42.4,63.0
GALT,21.0,23.0
GAMT,138.8,168.0
GANC,224.8,261.6
GAPDH,11898.6,15189.2
GARS1,502.6,658.4
GART,942.2,1162.0
GAS6,108.2,114.0
GAS8,48.6,47.4
GATA2,24.0,25.6
GATM,261.0,341.0
GBA,8.2,16.8
GBAP1,58.4,97.4
NIPSNAP2,1466.0,1789.8
GBE1,439.6,541.6
GBP2,15.4,32.8
GBP3,44.8,50.8
GCDH,167.8,203.0
GCH1,114.8,138.8
GCHFR,72.0,94.0
BLOC1S1,206.4,296.2
KAT2A,97.0,98.8
NR6A1,45.8,46.8
GCNT1,576.6,651.0
GCNT2,7.4,9.2
GCSH,119.4,196.0
MSTN,4.6,6.0
GDF9,2.2,1.0
GDI1,169.4,197.2
GDI2,7392.2,8101.0
GFER,113.4,111.8
GFI1,881.2,879.8
GFPT1,462.4,651.6
GFRA2,1.8,1.8
GGCX,2526.8,2566.0
GGT1,8.4,9.0
2679,1.0,2.2
B4GALT1,179.2,203.4
GGT7,13.4,12.6
GGT5,7.0,5.0
GIPR,68.6,72.4
GJA3,26.0,30.8
GK,482.0,693.0
2713,41.6,36.8
GLA,18.6,37.0
GPC3,5.8,6.8
GLB1,86.2,100.0
GCLC,179.6,214.6
GCLM,970.0,1212.2
GLDC,3.4,3.4
GLE1,1038.6,1103.6
GLG1,1080.4,1028.6
GLI3,4.8,6.0
GLI4,7.8,8.0
GLO1,5545.6,6619.8
GLS,1409.8,1920.0
GLRX,417.0,447.0
GLUD1,3708.8,4378.6
GLUD2,1.2,0.2
GLUL,5546.4,6652.8
GM2A,810.4,831.8
GMDS,29.6,32.4
GMFB,3377.2,4024.8
GNA12,296.4,302.4
GNA15,114.2,134.2
GNAI2,1865.2,2482.6
GNAI3,2624.0,3208.2
GNAL,136.8,131.4
GNAQ,3924.0,5473.8
GNAS,4034.6,3791.4
GNAZ,1.4,3.6
GNB1,3628.4,3946.6
GNB2,247.8,282.6
GNB3,23.0,32.8
GNG3,9.6,11.8
GNG4,2.8,3.4
GNG5,792.8,795.2
GNG7,256.6,309.4
GNG10,431.4,560.4
GNGT2,4.4,4.6
GNL1,162.8,209.6
GNRH1,5.4,6.6
GNRHR,5.2,10.6
GNS,664.6,697.6
GOLGA1,105.2,123.8
GOLGA2,101.4,140.2
GOLGA3,305.0,317.8
GOLGA4,133.4,164.6
GOLGB1,208.2,260.0
GOT1,128.0,132.8
GOT2,777.2,832.6
GP1BA,7.2,9.4
GP1BB,3.2,2.4
GPC1,2.8,4.8
GPD1,1.8,1.6
GPD2,445.0,559.0
GPI,1230.8,1420.6
GPLD1,23.6,27.8
GPM6B,17.4,26.8
GPR3,22.6,33.0
CXCR3,12.2,12.0
GPR18,6.0,2.6
GPR20,1.6,3.2
LPAR4,225.2,338.4
GPR35,26.8,27.6
GRK5,9.6,11.6
GRK6,102.2,144.8
MKNK2,428.2,514.8
GPS1,114.6,128.4
GPS2,35.4,44.6
GPT,1.4,2.4
GPX1,4322.4,5039.6
GPX2,7.2,7.4
GPX4,697.4,929.2
GRB2,3880.2,4262.0
GRB10,308.4,358.4
RAPGEF1,236.0,287.8
GRIA4,1.8,3.6
GRN,86.2,109.4
GRIK1,6.2,6.8
GRIN2C,3.2,7.2
GRIN2D,52.8,52.8
GRINA,125.2,134.2
NR3C1,1237.4,1678.2
ARHGAP35,305.4,358.8
CXCL2,0.4,1.2
PDIA3,2122.6,1962.2
GRSF1,1423.8,1749.4
GSK3A,293.8,354.0
GSK3B,774.6,1054.6
GSN,120.8,149.2
GSPT1,2778.0,3335.2
GSR,429.6,440.2
GSS,137.6,148.6
GSTA4,11.6,19.6
GSTM2,2.4,2.4
GSTM4,66.6,63.4
GSTP1,476.8,680.2
GSTZ1,103.6,109.4
MSH6,110.8,116.6
GTF2A1,1424.6,1965.2
GTF2A2,679.0,791.6
GTF2B,268.0,280.2
GTF2E1,308.0,363.8
GTF2E2,270.4,297.0
GTF2F1,430.6,411.0
GTF2F2,1241.0,1427.6
GTF2H1,671.6,806.0
GTF2H2,202.6,255.2
GTF2H3,1994.8,2219.4
GTF2H4,4.2,4.2
GTF2I,66.8,81.2
GTF2IP1,149.8,160.2
GTF3A,341.6,423.4
BRF1,60.0,50.8
GUCY1B2,3.6,4.0
GTF3C1,21.0,23.0
GTF3C2,309.2,290.0
GUCA1B,8.4,10.2
GUK1,169.2,204.0
GUSB,647.0,672.6
GYG1,436.2,435.2
GYS1,670.0,705.0
GYS2,1.6,0.8
GZMB,1.0,0.6
H1-0,34.0,36.8
H1-2,27.6,37.6
H1-4,5.6,2.0
H1-5,4.6,1.4
H2AC8,4.2,6.8
H2AX,627.2,572.8
H2AZ1,7767.4,8673.0
H2BC5,22.8,19.8
H3-3A,1864.0,2817.4
H3-3B,10806.2,12399.6
HSD17B10,136.6,158.4
HAGH,45.4,48.0
HADHA,1007.0,1102.6
HADHB,1111.8,1247.4
HADH,543.8,575.8
HAL,98.0,142.6
HARS1,445.4,443.8
HAS3,272.4,266.2
HCCS,215.4,243.8
HCFC1,228.8,280.6
HCK,244.4,273.8
HCLS1,862.8,997.6
HTT,38.6,55.2
HDAC1,1324.0,1342.8
HDAC2,8092.4,9064.0
HDGF,7629.2,8130.4
HDLBP,693.0,689.8
HELLS,182.4,198.8
NCKAP1L,536.2,569.2
HEXA,620.4,625.0
HEXB,99.6,117.2
HGD,1.4,1.6
HHEX,202.6,287.4
HIF1A,273.0,379.2
HIP1,240.2,254.2
UBE2K,3861.4,4848.4
HINT1,5775.4,6062.8
HIVEP1,14.2,20.2
HIVEP2,3.2,2.2
HK1,158.4,169.6
HK2,827.4,892.0
ZBTB48,7.2,8.8
HLA-A,214.4,246.0
HLA-B,1692.2,2018.0
HLA-C,434.2,521.6
HLA-DMA,14.4,12.0
HLA-DMB,2.2,4.4
HLA-DOB,11.2,13.8
HLA-DPA1,18.6,24.0
HLA-DPB1,5.6,3.6
HLA-DQB1,18.8,23.8
HLA-DRA,144.8,151.2
HLA-E,781.2,916.0
HLA-F,6.4,8.4
3137,6.0,7.4
HLA-L,0.4,1.4
MR1,417.0,482.8
HLCS,319.2,356.4
HLX,16.4,11.4
HMBS,133.0,138.2
HMGB1,28376.4,38025.4
HMGB2,4761.4,6053.0
HMGB3,1915.8,2247.4
HMGN1,7430.0,8693.8
HMGN2,6422.6,8763.4
HMGCL,141.0,143.2
HMGCR,1594.8,1866.6
HMGCS1,3938.8,4293.2
HMGA1,4697.0,5580.6
HMMR,817.8,963.6
HMOX1,49.2,50.8
HMOX2,127.0,145.4
NR4A1,12.2,21.8
HMX2,100.4,91.4
FOXA1,3.2,5.0
HNMT,509.8,693.4
SLC29A2,12.4,14.2
HNRNPA1,10886.6,15330.6
HNRNPA2B1,18373.0,21382.6
HNRNPAB,2192.0,2212.4
HNRNPC,10104.6,12696.0
HNRNPD,1984.2,2025.0
HNRNPF,2759.6,3189.2
HNRNPH1,5734.6,7566.4
HNRNPH2,1638.4,2050.2
HNRNPH3,2375.4,3066.0
HNRNPK,7561.6,9747.4
HNRNPL,909.0,1185.2
HNRNPU,9089.6,10366.6
HOXA1,14.4,10.6
HOXA2,3.0,2.0
HOXA9,960.2,1295.8
HOXA10,875.8,1058.6
HOXA11,66.2,63.4
HOXB3,27.0,28.6
HOXB4,75.8,106.4
HOXB6,14.4,14.0
HOXC6,6.2,5.6
HOXC10,3.0,7.6
HOXC11,12.8,18.6
HP,2.2,1.2
HPCAL1,200.8,257.4
HPD,27.6,36.8
HPRT1,1431.8,1725.0
HPS1,121.8,128.6
HRAS,94.8,103.2
AGFG1,874.0,1061.4
AGFG2,28.0,38.8
HRH1,21.4,38.8
HRH2,21.6,12.2
PRMT2,523.6,639.0
PRMT1,527.4,596.8
HES1,2.2,1.2
HSBP1,2551.0,3066.6
HSD11B1,28.2,35.4
HSD17B4,293.6,345.4
HSF1,95.0,97.4
HSF2,140.2,181.0
HSF4,3.6,3.6
DNAJB2,20.8,35.0
DNAJA1,3443.6,3594.0
HSPA1A,8.8,8.0
HSPA1B,68.8,50.2
HSPA1L,4.6,7.4
HSPA2,9.6,15.8
HSPA4,507.2,579.0
HSPA5,1863.0,1848.4
HSPA8,6283.4,6498.8
HSPA9,5994.2,6267.0
HSPB1,431.2,577.4
HSP90AA1,27269.4,29176.2
HSP90AB1,4159.4,4628.0
HSPD1,7642.0,8914.8
HSPE1,1265.6,1564.2
DNAJB1,713.6,599.8
DNAJC4,16.8,19.2
HSPG2,13.0,17.2
NDST1,45.8,42.8
FOXN2,815.6,1216.8
HTR2B,2.4,2.0
HTR7,22.6,24.8
HUS1,474.6,482.8
HYAL1,11.4,10.6
IARS1,14272.6,14953.6
ICA1,2.8,2.0
ICAM1,58.0,86.6
ICAM2,9.8,12.2
ICAM3,5.0,5.0
ICAM4,58.4,54.4
IRF8,3109.6,3228.8
MRPL58,341.6,399.6
ID1,16.2,24.8
ID2,231.0,209.4
IDE,2721.2,3024.4
IDH1,736.2,838.2
IDH2,338.8,385.8
IDH3A,1620.2,1820.0
IDH3B,2265.6,2312.2
IDH3G,92.8,102.0
IDI1,4594.0,4847.6
IDS,1328.8,1556.8
IDUA,2.8,3.6
IFI16,31.2,35.6
IFI27,3.6,1.0
IFI35,13.8,19.6
SP110,22.4,19.8
IFIT2,54.2,21.8
IFIT3,22.8,11.4
IFNAR1,752.8,889.0
IFNAR2,268.8,295.0
IFNGR1,393.6,580.6
IFNGR2,264.4,314.0
IFRD1,162.2,287.2
IGBP1,381.6,434.0
IGF1,159.4,206.8
IGF1R,122.0,137.0
IGF2R,255.6,280.4
IGFBP2,445.6,494.8
IGFBP4,346.4,361.6
IGFBP6,1.6,1.8
IGFBP7,168.4,209.8
IGHMBP2,26.8,23.8
JCHAIN,0.8,1.2
RBPJ,3117.0,4267.2
IGLL1,160.0,198.8
IK,129.6,134.6
IKBKB,287.8,349.2
IL1B,6.8,18.2
IL1RAP,3568.8,4762.8
IL1RN,145.2,199.6
IL2RA,39.0,41.0
IL2RB,9.2,8.8
IL2RG,10.8,12.6
IL3RA,92.8,111.6
IL4R,27.8,31.0
IL6R,1779.8,1740.2
IL6ST,400.2,459.4
IL7R,1115.8,1782.6
CXCL8,119.0,412.6
CXCR2,139.2,140.6
3580,14.0,15.0
IL10RA,14.2,36.0
IL10RB,526.6,591.2
IL11RA,3.6,4.4
IL12RB1,75.4,77.0
IL12RB2,9.4,9.0
IL13RA1,490.4,534.8
IL15RA,84.2,78.0
IL16,40.0,51.0
TNFRSF9,1.6,4.8
IL18,23.4,35.0
FOXK2,356.8,391.0
ILF2,2797.8,3044.0
ILF3,4038.2,4230.2
ILK,88.4,116.8
IMPA1,1466.4,1958.8
IMPA2,203.8,216.8
IMPDH1,145.0,169.4
IMPDH2,181.6,304.4
INCENP,120.2,117.2
ING1,155.2,187.6
ING2,80.2,86.4
INHBA,308.8,492.2
CXCL10,10.8,7.6
INPP1,11.6,12.8
INPP4A,227.4,283.6
INPP5A,379.8,458.4
INPP5B,224.2,243.8
INPP5D,325.8,341.4
INPPL1,67.6,67.4
INSIG1,2330.2,2640.0
INSR,653.4,761.2
EIF3E,2041.0,2438.8
IPP,114.0,169.8
IRAK1,988.0,938.2
ITGA6,19.8,22.6
IRAK2,1.4,3.4
IREB2,1891.6,2287.8
IRF1,100.2,103.8
IRF2,201.8,214.2
IRF3,823.0,820.6
IRF4,4.6,6.0
IRF5,100.6,106.0
IRF7,3.2,6.6
ISG20,1.0,3.0
ITGA2,3.2,7.6
ITGA3,2.0,2.4
ITGA4,2540.6,3248.4
ITGA5,250.2,242.0
ITGA7,43.6,52.0
ITGAE,147.0,164.6
ITGAL,2158.2,2004.6
ITGAM,8.8,9.4
ITGAV,184.0,263.2
ITGAX,12.2,9.0
ITGB1,829.6,1077.6
ITGB2,184.2,181.4
EIF6,1982.6,2025.2
ITGB5,2.6,2.4
ITGB7,249.2,258.4
ITIH4,5.8,3.4
STT3A,1045.8,1331.8
ITPA,229.8,295.6
ITPK1,220.4,214.8
ITPKA,4.8,3.6
ITPKB,25.4,28.6
ITPR1,203.0,241.8
ITPR2,151.8,202.4
ITPR3,41.2,45.8
IVD,591.2,612.6
JAG2,4.2,7.0
JAK1,605.6,675.6
JAK2,133.4,207.6
JARID2,348.4,459.4
JUN,109.2,342.0
JUNB,209.8,296.4
JUND,1358.8,2444.6
CD82,45.2,54.6
KARS1,929.8,981.2
KCNA6,2.8,5.0
KCNC3,63.0,68.2
KCNC4,6.6,9.6
KCND1,3.2,5.4
KCNE1,3.4,2.2
KCNG1,4.6,6.2
KCNJ1,2.0,5.0
KCNJ2,1.8,2.4
KCNJ3,2.2,6.6
KCNJ11,2.2,2.6
KCNJ13,4.2,7.4
KCNJ14,35.0,38.6
KCNMB1,11.2,21.6
KCNN2,251.6,254.6
KCNN4,103.0,130.2
KCNQ1,10.0,14.0
KCNQ3,96.6,127.8
KCNS1,7.2,5.2
KHK,49.2,48.8
KIF2A,967.4,1130.2
KIF3C,21.2,20.2
KIF5B,2866.0,3682.4
KIF5C,10.4,11.8
KIFC3,10.8,10.4
KIR2DS5,2.8,2.0
KIR3DL2,3.4,3.0
KIR3DS1,2.8,2.0
KIT,3.4,7.0
KLRC2,3.0,5.8
KLRC3,5.2,5.6
KLC1,74.0,92.6
KIF11,1154.4,1317.0
KIFC1,72.0,61.2
KIF22,71.2,81.2
KPNA1,2926.6,3278.0
KPNB1,4034.2,5127.0
KPNA2,878.4,1012.0
KPNA3,2202.2,2571.6
KPNA4,1875.6,2241.4
KPNA5,21.8,25.4
TNPO1,5511.4,7774.2
IPO5,4033.4,4952.2
KRAS,1644.2,1995.4
KRT8,61.8,72.6
KRT10,283.4,307.0
KRT18,3.2,4.8
KTN1,479.0,622.2
AFF3,289.6,346.0
LAIR1,2077.2,2255.0
LAIR2,10.4,11.6
LAMB3,2.0,3.4
LAMC1,144.8,168.4
LAMP1,801.2,734.2
LAMP2,5136.0,6263.4
RPSA,252.4,513.6
STMN1,9223.2,10448.4
LASP1,1020.8,1136.2
LBP,1.6,2.4
LBR,2121.4,2904.0
LCP1,21081.8,25048.6
LCP2,199.8,271.8
LDHA,18233.4,19610.0
LDHB,3435.4,4198.8
LDLR,287.0,318.0
LEPR,47.4,61.0
LETM1,304.0,297.6
LFNG,23.8,38.6
LGALS1,751.0,1201.2
LGALS2,1.2,4.8
LGALS3,2.6,2.4
LGALS3BP,6.6,7.8
LGALS8,1705.0,2040.0
LGALS9,551.6,596.4
LHB,0.4,2.0
LIG1,995.6,998.2
LIG3,83.6,88.6
LIG4,234.4,304.6
LIMK1,76.6,102.6
LIMK2,59.2,57.6
LIMS1,1264.2,1648.2
LIPA,1233.6,1480.4
FADS1,2510.2,2704.2
LLGL2,8.0,10.6
FADS3,26.2,26.6
LLGL1,24.8,32.2
LMAN1,4098.0,5041.4
LMNA,316.8,341.2
LMNB1,1539.2,1791.8
LMO2,2047.4,2173.0
PRICKLE3,1158.8,1303.2
LMO7,88.2,97.4
LNPEP,185.8,215.6
VWA5A,33.6,36.4
LOX,12.8,16.0
LOXL2,9.4,12.6
LPP,176.6,209.8
IRAG2,128.4,113.0
LRCH4,84.6,102.4
LRP1,0.8,1.6
LRP3,15.0,19.6
LRP5,5.2,6.6
LRPAP1,1561.6,1467.6
LSP1,61.6,93.8
LSS,145.4,163.6
LTA4H,1151.4,1181.0
LTA,4.6,3.8
LTB,19.6,24.2
LTBP2,15.8,18.6
LTBP3,36.8,40.6
LTBR,138.4,149.8
LTC4S,3.8,6.6
LY6E,929.6,999.6
LY9,29.6,31.2
CD180,417.6,443.2
LY75,307.4,393.8
LYL1,94.8,115.2
LYN,868.4,961.0
LYZ,5883.2,6690.2
TM4SF1,1.0,4.8
M6PR,2368.0,2703.8
CAPRIN1,7993.6,8731.2
NBR1,689.8,760.6
MARCKS,0.8,4.0
MXD1,348.2,801.4
MAD2L1,2262.6,2733.0
SMAD2,1284.8,1728.2
SMAD3,229.0,251.2
SMAD4,576.4,757.4
SMAD5,718.6,914.0
SMAD6,13.6,13.0
SMAD7,18.4,23.8
SMAD9,11.2,17.2
MAFG,1032.0,1232.8
MAGEA4,5.2,4.6
MAGOH,145.4,135.2
MAK,74.0,108.0
MAN1A1,98.2,120.6
MAN2A2,419.6,441.4
MAN2C1,12.4,21.4
MAN2A1,443.2,575.4
MAN2B1,69.0,78.6
MANBA,130.2,153.4
MAOA,6.4,9.2
MAP1A,11.4,12.8
MAP1B,6.0,5.8
MAP4,481.2,517.4
MAPT,3.8,6.8
MARK3,152.6,165.6
MARS1,126.8,147.4
MAT2A,6734.2,6316.6
MATK,81.0,94.8
MAX,1035.2,1174.2
MAZ,2290.0,2661.4
MBD1,422.0,419.0
MBNL1,17786.4,23885.2
MBP,1315.2,1857.0
MC1R,8.4,13.0
MCC,12.2,12.0
CHST6,1.6,3.2
MCL1,4707.6,7008.4
MCM2,485.6,516.6
MCM3,1342.8,1445.4
MCM4,4574.4,5059.2
MCM5,120.2,143.2
MCM6,1938.0,2135.4
MCM7,278.8,378.6
CD46,1821.6,2232.6
ADAM11,4.6,5.8
DNAJB9,116.2,140.8
MDH1,1117.6,1370.4
MDH2,666.6,723.4
MDK,1.8,4.4
MDM2,1066.8,1193.6
MDM4,1754.0,2138.2
ME1,17.4,18.6
ME2,1740.2,1967.4
MEA1,554.0,577.4
MECP2,219.6,313.2
MEF2A,649.0,890.2
MEF2B,143.0,166.2
MEF2C,5530.2,7246.8
MEF2D,776.0,972.2
MEFV,13.0,17.6
MEIS1,622.8,785.0
MEIS2,517.8,542.2
MAP3K1,507.6,647.4
MAP3K3,133.0,174.0
MAP3K4,82.4,86.2
MAP3K5,22.0,29.2
RAB8A,1833.6,2007.4
MEN1,137.2,139.0
MEST,2.6,3.0
METTL1,162.2,165.8
MFAP1,347.0,311.6
MFAP3,810.0,914.8
MFAP4,1.0,2.6
MELTF,29.4,30.2
MFNG,1404.0,1488.2
MGAT1,317.4,343.6
MGAT2,730.4,872.4
MGAT5,407.8,427.0
MIA2,57.2,80.6
KITLG,2.0,4.0
MGMT,16.2,22.2
MGST1,2812.0,3341.0
MGST2,687.8,700.8
MGST3,206.2,259.0
CIITA,2.8,5.6
CD99,615.8,683.0
MICB,103.0,126.0
MID1,2.8,2.2
MIF,921.6,1205.2
MIP,2.6,3.4
MIPEP,28.0,26.4
MITF,8.0,8.0
ATXN3,846.8,1023.2
MKI67,746.0,789.8
MKLN1,1507.4,2007.6
MLH1,109.6,141.4
MAP3K10,6.6,6.4
MAP3K11,46.8,57.0
KMT2A,764.4,1011.6
MLLT1,514.8,532.8
AFF1,1307.2,1486.4
MLLT3,79.0,122.8
AFDN,397.6,474.0
MLLT6,659.0,705.8
FOXO4,48.8,53.2
NR3C2,1.2,4.2
MMP14,534.6,669.0
MMP17,3.4,4.6
MMP19,82.8,90.4
ALDH6A1,265.6,302.0
MN1,4.6,7.0
MNAT1,159.6,186.6
MNDA,8.0,11.8
MNT,117.6,133.8
MOCS2,863.8,978.8
MOV10,2.6,3.2
MPG,63.2,98.0
MPI,223.8,250.0
MPO,25.2,28.0
MPP1,172.4,177.4
MPP2,34.4,34.8
MPP3,29.2,34.0
MPST,97.4,105.6
MPV17,411.6,433.8
MPZ,53.0,62.4
MRE11,1445.8,2050.0
ABCC1,96.6,114.2
CITED1,0.2,2.8
MSH2,228.8,263.8
MSH3,125.6,135.0
MSH5,35.8,47.6
MSN,8681.6,8863.0
MSR1,2.8,5.6
MSRA,90.8,96.0
MSX2,31.0,32.4
MT1E,593.4,733.2
MT1F,296.4,395.6
MT1G,529.0,705.6
MT1H,1.0,8.0
MT1M,0.0,2.8
MT1L,4.0,6.2
MT1X,329.6,414.4
MT2A,142.6,185.4
MTAP,1296.6,1673.0
MTCP1,50.4,61.0
MTF1,212.6,235.6
NUDT1,274.6,318.2
MTHFD1,441.2,450.0
MTHFR,83.8,109.4
MTIF2,56.4,91.0
MTM1,428.2,526.0
MYO1F,230.6,290.0
MTR,957.8,1069.8
MTRR,757.2,981.6
MTX1,13.4,25.4
MUC1,12.2,12.0
TRIM37,191.8,217.6
MMUT,164.6,212.0
MUTYH,9.8,10.8
MVD,45.8,52.6
MVK,26.4,33.8
MX1,1.6,1.6
MX2,37.8,51.6
MXI1,680.2,998.0
MYB,2632.6,3853.4
MYBL1,19.8,26.2
MYBL2,221.4,249.6
MYBPH,29.2,25.8
MYC,329.2,317.0
MYCL,15.2,19.2
MYD88,475.4,474.0
GADD45B,279.8,223.4
MYH9,806.4,1101.0
MYH10,22.6,21.0
MYH11,1.8,3.6
MYL5,2.2,1.6
MYL6,1321.6,1987.4
MYLK,11.8,14.2
MYO1C,102.8,116.0
MYO1E,21.8,21.4
MYO5A,288.8,362.8
MYO7A,12.4,14.2
MYO9A,41.8,66.6
MYO9B,122.2,141.6
MYO10,140.4,163.6
PPP1R12A,737.2,978.6
PPP1R12B,219.0,305.4
NAB1,651.0,877.6
NAB2,129.0,184.2
NACA,408.2,683.4
NAGA,928.8,993.2
NAGLU,14.0,18.6
HNRNPM,1354.2,1325.2
NAIP,63.2,78.0
NAP1L1,7679.8,9594.2
NAP1L4,758.6,919.4
NARS1,3502.2,4193.6
NASP,615.2,688.0
NUBP1,154.2,145.8
NBN,2445.4,3083.6
NCAM1,574.8,699.8
NCAM2,15.6,25.2
NCBP1,1466.0,1665.8
NCF2,46.8,58.0
NCF4,507.6,487.0
NCK1,283.0,398.8
NCL,9811.8,10646.4
NDUFA1,560.8,821.6
NDUFA2,1250.2,1371.8
NDUFA3,316.6,445.6
NDUFA4,1280.0,1451.4
NDUFA5,2891.6,3636.6
NDUFA6,700.8,795.4
NDUFA7,879.0,999.2
NDUFA8,378.8,374.0
NEB,3.4,8.0
NDUFA9,197.0,223.8
NDUFA10,2332.2,2423.0
NDUFAB1,1147.0,1241.6
NDUFB1,417.8,573.2
NDUFB2,522.0,714.0
NDUFB3,502.4,591.6
NDUFB4,253.8,442.8
NDUFB5,1767.8,2117.4
NDUFB6,242.8,289.0
NDUFB7,270.0,478.8
NDUFB8,361.4,438.0
NDUFB9,1647.2,2382.0
NDUFB10,89.0,144.6
NDUFC1,435.6,570.2
NDUFC2,930.4,1175.4
NDUFS1,550.4,711.4
NDUFS2,429.6,527.0
NDUFS3,220.8,269.6
NDUFV1,38.2,74.6
NDUFS4,344.4,408.0
NDUFS5,856.4,1137.4
NDUFS6,366.8,425.0
NDUFS8,144.0,208.8
NDUFV2,223.2,277.2
NDUFV3,86.8,112.8
DRG1,497.4,556.4
NEDD4,554.0,646.0
SEPTIN2,6852.4,7936.6
RPL10A,1122.6,2102.4
NEDD8,1021.6,1209.2
NEDD9,196.4,244.8
NEFH,23.2,23.8
NEK1,81.6,88.2
NEK2,235.6,276.4
NEK3,696.6,761.6
NEO1,4.2,6.8
NEU1,134.4,140.0
NF1,561.0,707.8
NF2,213.6,207.8
NFATC1,106.0,105.0
NFATC2,157.8,178.0
NFIA,2.4,3.4
NFATC3,1055.2,1269.8
NFE2,3.2,4.0
NFE2L1,474.4,509.6
NFE2L2,515.8,680.2
NFIB,2.0,2.4
NFIC,310.4,416.8
NFIL3,24.6,23.8
NFIX,196.2,264.6
NFKB1,92.4,99.4
NFKB2,8.2,15.6
NFKBIA,204.4,260.0
NFKBIB,24.0,43.8
NFKBIE,141.0,162.6
NFKBIL1,8.2,12.4
TONSL,54.0,50.8
NFRKB,112.8,113.4
NFX1,581.2,568.8
NFYA,1418.4,1368.4
NFYB,533.8,576.6
NFYC,276.0,319.2
NGFR,4.4,1.8
SNU13,2008.2,2373.4
NHS,2.4,2.2
NINJ1,143.4,180.2
NINJ2,102.8,123.2
NIT1,93.2,104.4
NKG7,54.2,69.8
NKTR,1854.2,2370.0
NNAT,4.8,9.0
NMB,58.4,62.8
NME1,2643.0,2950.8
NME2,3200.0,3324.2
NME3,53.4,68.6
NME4,1324.2,1567.0
NQO2,68.2,81.4
NMT1,731.6,783.6
NOP2,717.4,713.0
NONO,5727.0,6090.0
NOS3,7.2,9.8
CNOT2,961.8,1049.6
CNOT3,28.6,39.0
CNOT4,130.8,162.2
NOTCH1,36.0,36.8
NOTCH2,307.2,314.4
NOTCH4,8.8,9.6
CCN3,346.6,413.4
PNP,1990.6,2138.4
NPAS1,3.4,5.6
NPAT,194.8,239.0
NPC1,97.8,101.2
NPM1,12262.6,13985.0
NPPA,4.4,7.6
NPR2,0.2,1.4
NPR3,3.0,5.6
SLC11A2,598.8,625.4
NRAS,4722.4,5646.2
NRDC,61.6,121.8
NRF1,239.8,241.4
NRGN,188.4,195.2
NRL,8.4,10.6
YBX1,6503.2,6840.6
NSF,1855.4,2127.0
NTHL1,17.2,25.2
NTRK3,4.6,7.6
DDR2,2.4,0.4
NTSR1,22.4,20.8
NUCB1,361.2,392.6
NUCB2,228.4,348.4
NUMA1,387.0,440.0
NUP88,948.8,1078.2
NUP98,605.8,699.2
NR4A2,17.8,28.0
NVL,78.8,78.6
OAS1,4.0,3.8
OAS2,43.0,35.6
OAT,20.6,27.6
TBC1D25,41.0,43.6
OAZ1,4866.2,5973.4
OAZ2,283.2,280.2
OCRL,319.8,325.6
ODC1,1954.4,2026.6
ODF2,398.6,449.4
OGDH,166.0,169.8
OGG1,100.6,111.6
OGN,3.8,4.2
OLR1,14.8,20.0
OMG,3.0,4.2
OPA1,2286.2,2869.4
OPHN1,46.0,45.4
OPRK1,1.8,2.0
OPRL1,8.4,9.0
ORC1,105.0,112.6
ORC2,819.4,954.4
ORC4,361.0,463.0
ORC5,213.0,230.2
SLC22A18,3.0,4.0
ORM1,3.0,5.6
OSBP,477.6,512.4
OSM,24.2,68.4
OTX1,1.6,2.6
OVGP1,4.0,5.4
OXA1L,634.4,686.2
OXCT1,2403.8,2754.8
OXTR,20.6,32.0
P2RX1,213.4,223.8
P2RX4,54.2,58.2
P2RX5,26.6,24.0
P2RX7,82.8,123.8
P2RY1,1.8,3.8
P2RY2,1048.8,957.0
P2RY6,66.0,70.8
P2RY11,143.0,161.2
P4HA1,1134.8,1459.8
P4HB,4544.8,4790.8
PA2G4,3048.4,3358.4
PEBP1,5339.2,6057.2
PABPC3,12.4,13.0
FURIN,78.2,98.6
PAFAH1B1,2553.0,3040.8
PAFAH1B2,2678.8,3362.2
PAFAH1B3,14.6,26.4
PAFAH2,82.4,85.6
PRDX1,3345.2,3819.4
