GENE,MV411-DMSO,MV411-Mebendazole
SLC37A4,2.4,1.0
XRCC6,17.4,16.4
GAA,0.0,0.0
GAB1,0.0,0.0
GABPA,42.0,30.8
GABPB1,33.8,24.4
GABRA4,0.0,0.0
GABRG1,0.2,0.0
GABRR2,1.4,0.0
GAD1,5.2,4.4
GAK,0.8,1.0
GALC,5.0,7.4
GALE,0.4,1.2
B4GALNT1,0.0,0.2
GALK1,0.0,0.6
GALK2,3.0,2.6
GALNS,1.6,2.0
GALNT1,31.0,30.6
GALNT2,7.0,5.0
GALNT3,1.4,2.2
GALT,0.4,1.0
GAMT,2.4,4.4
GANC,6.2,4.8
GAPDH,167.4,199.6
GARS1,9.0,13.4
GART,18.2,18.6
GAS6,2.0,1.2
GAS8,4.2,3.0
GATA2,5.4,3.2
GATM,0.8,2.4
GBA,0.2,0.2
GBAP1,2.8,4.4
NIPSNAP2,16.0,12.2
GBE1,3.2,5.4
GBP2,2.2,2.8
GBP3,5.0,3.6
GCDH,4.4,1.6
GCH1,4.4,3.0
GCHFR,1.4,1.0
BLOC1S1,3.4,1.8
KAT2A,3.0,1.8
NR6A1,17.4,13.2
GCNT1,46.8,35.2
GCNT2,1.6,0.6
GCSH,1.4,2.0
MSTN,0.6,0.0
GDF9,0.4,0.2
GDI1,5.2,3.6
GDI2,119.2,93.4
GFER,15.4,11.2
GFI1,203.6,162.2
GFPT1,45.8,35.6
GFRA2,0.0,0.2
GGCX,6.4,8.6
GGT1,0.0,0.4
2679,0.0,0.0
B4GALT1,10.4,8.8
GGT7,0.2,0.2
GGT5,0.0,0.0
GIPR,3.6,3.2
GJA3,0.0,0.2
GK,4.4,7.6
2713,0.4,0.0
GLA,0.2,0.2
GPC3,0.0,0.0
GLB1,1.6,3.6
GCLC,4.8,4.6
GCLM,43.6,37.6
GLDC,0.0,0.0
GLE1,27.2,23.8
GLG1,27.2,23.6
GLI3,0.8,0.0
GLI4,0.0,0.0
GLO1,68.8,63.2
GLS,26.8,31.4
GLRX,7.6,6.6
GLUD1,58.4,43.0
GLUD2,0.2,0.0
GLUL,180.4,127.2
GM2A,8.6,8.0
GMDS,0.2,0.2
GMFB,73.4,57.2
GNA12,14.4,12.2
GNA15,4.4,5.8
GNAI2,17.2,26.8
GNAI3,51.4,49.6
GNAL,0.2,0.6
GNAQ,243.0,259.8
GNAS,65.4,40.8
GNAZ,0.0,0.0
GNB1,75.0,74.4
GNB2,4.4,3.0
GNB3,0.0,0.0
GNG3,0.0,0.0
GNG4,0.0,0.8
GNG5,7.8,8.2
GNG7,2.2,3.0
GNG10,4.0,2.4
GNGT2,0.0,0.0
GNL1,10.4,13.2
GNRH1,0.8,1.8
GNRHR,0.0,0.0
GNS,12.0,9.6
GOLGA1,13.8,17.0
GOLGA2,5.4,4.6
GOLGA3,24.6,16.6
GOLGA4,11.8,10.4
GOLGB1,17.4,12.0
GOT1,5.8,4.2
GOT2,12.2,9.8
GP1BA,0.0,0.0
GP1BB,0.2,0.0
GPC1,0.0,0.0
GPD1,0.2,0.0
GPD2,10.2,11.4
GPI,8.4,10.8
GPLD1,0.0,0.2
GPM6B,0.0,0.0
GPR3,3.6,4.8
CXCR3,0.8,0.8
GPR18,2.0,0.2
GPR20,0.0,0.2
LPAR4,3.8,2.4
GPR35,2.4,2.4
GRK5,0.4,0.8
GRK6,2.2,5.4
MKNK2,28.4,30.6
GPS1,1.6,2.0
GPS2,1.2,1.8
GPT,0.0,0.0
GPX1,98.0,104.4
GPX2,0.0,0.0
GPX4,3.4,11.8
GRB2,141.4,130.6
GRB10,14.4,13.8
RAPGEF1,9.6,10.4
GRIA4,0.0,0.0
GRN,1.4,1.0
GRIK1,0.0,0.0
GRIN2C,0.0,0.0
GRIN2D,6.4,9.0
GRINA,1.8,3.0
NR3C1,85.0,76.4
ARHGAP35,28.0,37.4
CXCL2,0.2,0.8
PDIA3,57.2,34.6
GRSF1,32.2,31.8
GSK3A,10.0,11.8
GSK3B,46.0,50.2
GSN,1.6,1.0
GSPT1,69.8,54.4
GSR,14.6,8.2
GSS,3.6,1.8
GSTA4,0.2,0.0
GSTM2,0.0,0.0
GSTM4,1.4,2.2
GSTP1,8.0,7.2
GSTZ1,0.6,1.8
MSH6,7.8,4.4
GTF2A1,73.8,67.2
GTF2A2,13.0,10.6
GTF2B,21.0,23.6
GTF2E1,35.8,41.8
GTF2E2,14.6,13.0
GTF2F1,24.2,17.8
GTF2F2,32.8,31.6
GTF2H1,22.8,31.8
GTF2H2,4.2,5.4
GTF2H3,41.2,34.2
GTF2H4,0.2,0.0
GTF2I,7.2,6.6
GTF2IP1,8.2,3.8
GTF3A,2.6,2.2
BRF1,2.4,3.0
GUCY1B2,0.0,0.0
GTF3C1,2.0,1.4
GTF3C2,10.8,11.6
GUCA1B,1.8,2.8
GUK1,2.6,1.6
GUSB,38.0,33.2
GYG1,10.2,7.0
GYS1,12.6,16.2
GYS2,0.0,0.0
GZMB,0.0,0.2
H1-0,1.0,2.0
H1-2,2.4,2.8
H1-4,0.8,0.0
H1-5,0.0,0.2
H2AC8,0.2,0.8
H2AX,82.4,61.0
H2AZ1,97.0,79.8
H2BC5,0.8,0.4
H3-3A,11.4,14.8
H3-3B,403.4,356.2
HSD17B10,2.8,1.2
HAGH,0.0,0.8
HADHA,16.0,16.0
HADHB,5.4,6.6
HADH,6.6,5.8
HAL,1.6,1.8
HARS1,11.8,9.0
HAS3,1.4,0.6
HCCS,19.6,16.6
HCFC1,10.6,12.4
HCK,7.0,9.0
HCLS1,7.8,9.8
HTT,3.0,4.6
HDAC1,24.8,18.4
HDAC2,91.2,72.8
HDGF,146.6,113.6
HDLBP,24.6,19.4
HELLS,1.4,0.8
NCKAP1L,4.8,5.0
HEXA,13.4,9.2
HEXB,0.6,0.4
HGD,0.2,0.0
HHEX,28.0,30.8
HIF1A,9.2,9.8
HIP1,14.4,18.2
UBE2K,66.8,62.0
HINT1,75.0,57.0
HIVEP1,2.4,2.4
HIVEP2,0.2,0.4
HK1,5.6,4.6
HK2,42.0,26.6
ZBTB48,0.6,0.6
HLA-A,1.6,1.4
HLA-B,245.0,262.8
HLA-C,6.0,6.8
HLA-DMA,0.0,0.0
HLA-DMB,0.0,0.0
HLA-DOB,0.8,0.6
HLA-DPA1,0.4,0.4
HLA-DPB1,0.0,0.0
HLA-DQB1,0.6,1.0
HLA-DRA,1.6,1.6
HLA-E,33.0,34.2
HLA-F,0.0,0.4
3137,0.0,0.0
HLA-L,0.0,0.0
MR1,24.8,20.0
HLCS,17.6,14.8
HLX,4.2,2.6
HMBS,2.4,2.0
HMGB1,227.2,201.8
HMGB2,117.6,112.8
HMGB3,40.4,43.8
HMGN1,72.8,61.2
HMGN2,51.2,46.2
HMGCL,4.0,3.4
HMGCR,100.8,70.2
HMGCS1,117.4,65.2
HMGA1,59.2,53.4
HMMR,12.4,13.8
HMOX1,8.6,9.6
HMOX2,3.6,4.0
NR4A1,0.6,5.0
HMX2,19.8,18.2
FOXA1,0.8,1.2
HNMT,7.8,11.8
SLC29A2,0.0,0.0
HNRNPA1,199.4,167.2
HNRNPA2B1,349.8,271.4
HNRNPAB,57.4,43.8
HNRNPC,115.0,98.6
HNRNPD,25.8,21.0
HNRNPF,75.0,67.2
HNRNPH1,97.8,85.6
HNRNPH2,36.8,32.0
HNRNPH3,69.8,61.4
HNRNPK,87.0,85.4
HNRNPL,15.8,16.8
HNRNPU,402.8,323.6
HOXA1,2.8,1.8
HOXA2,0.0,0.0
HOXA9,101.0,104.2
HOXA10,74.4,66.0
HOXA11,16.2,10.2
HOXB3,3.0,2.2
HOXB4,7.0,6.6
HOXB6,0.8,1.4
HOXC6,0.8,0.6
HOXC10,0.0,0.6
HOXC11,0.8,1.6
HP,0.0,0.0
HPCAL1,4.0,8.4
HPD,1.4,0.0
HPRT1,3.6,4.4
HPS1,7.6,5.4
HRAS,2.4,3.8
AGFG1,25.0,19.6
AGFG2,3.0,1.8
HRH1,3.2,11.0
HRH2,4.8,2.4
PRMT2,24.2,27.2
PRMT1,4.0,3.8
HES1,0.6,0.0
HSBP1,48.2,45.2
HSD11B1,0.2,0.4
HSD17B4,4.4,3.6
HSF1,3.2,1.6
HSF2,8.8,6.8
HSF4,0.0,0.0
DNAJB2,2.2,2.4
DNAJA1,133.4,99.2
HSPA1A,0.2,0.0
HSPA1B,15.6,7.4
HSPA1L,0.4,0.2
HSPA2,0.6,1.0
HSPA4,12.4,15.2
HSPA5,125.4,91.6
HSPA8,384.6,280.4
HSPA9,110.6,105.4
HSPB1,5.4,3.6
HSP90AA1,430.4,341.0
HSP90AB1,111.8,92.8
HSPD1,82.2,65.6
HSPE1,13.0,10.8
DNAJB1,144.4,101.4
DNAJC4,0.2,0.0
HSPG2,0.8,0.8
NDST1,2.0,2.6
FOXN2,126.0,112.4
HTR2B,0.0,0.0
HTR7,3.2,0.2
HUS1,25.0,21.8
HYAL1,0.0,0.4
IARS1,127.0,128.0
ICA1,0.0,0.0
ICAM1,10.4,19.2
ICAM2,0.6,0.4
ICAM3,0.0,0.2
ICAM4,0.0,1.8
IRF8,212.6,120.0
MRPL58,9.0,10.8
ID1,6.4,10.6
ID2,66.8,48.8
IDE,47.6,36.8
IDH1,23.4,15.8
IDH2,4.4,4.6
IDH3A,24.8,19.6
IDH3B,42.6,35.6
IDH3G,1.8,0.6
IDI1,172.0,111.6
IDS,40.6,35.6
IDUA,0.0,0.0
IFI16,0.2,1.0
IFI27,0.0,0.0
IFI35,0.8,0.8
SP110,0.2,0.6
IFIT2,18.6,7.0
IFIT3,5.6,2.6
IFNAR1,27.8,31.2
IFNAR2,29.0,21.8
IFNGR1,13.4,19.6
IFNGR2,18.2,18.8
IFRD1,22.8,16.6
IGBP1,9.0,9.6
IGF1,1.6,3.6
IGF1R,7.6,8.0
IGF2R,15.2,16.4
IGFBP2,2.2,2.4
IGFBP4,2.6,3.8
IGFBP6,0.0,0.0
IGFBP7,1.4,2.0
IGHMBP2,3.0,4.6
JCHAIN,0.0,0.0
RBPJ,86.6,93.2
IGLL1,3.0,1.6
IK,1.8,2.6
IKBKB,16.2,14.4
IL1B,2.4,6.4
IL1RAP,116.4,124.4
IL1RN,6.6,9.8
IL2RA,2.8,3.8
IL2RB,0.2,0.6
IL2RG,0.2,0.0
IL3RA,0.8,1.2
IL4R,2.0,3.2
IL6R,74.4,50.2
IL6ST,39.0,30.8
IL7R,153.2,211.4
CXCL8,41.8,199.8
CXCR2,6.8,4.4
3580,0.2,1.0
IL10RA,2.6,8.4
IL10RB,11.8,16.6
IL11RA,0.0,0.2
IL12RB1,1.0,1.8
IL12RB2,0.0,0.0
IL13RA1,5.8,6.6
IL15RA,11.0,6.2
IL16,4.8,6.8
TNFRSF9,0.0,0.0
IL18,0.0,0.2
FOXK2,29.2,30.8
ILF2,81.8,74.4
ILF3,137.8,103.4
ILK,1.8,2.4
IMPA1,37.4,28.8
IMPA2,3.8,4.2
IMPDH1,3.8,2.4
IMPDH2,1.2,1.8
INCENP,4.8,4.8
ING1,28.8,25.2
ING2,10.0,9.6
INHBA,81.2,133.6
CXCL10,1.0,1.0
INPP1,0.6,0.6
INPP4A,13.6,15.0
INPP5A,24.0,34.0
INPP5B,17.4,15.6
INPP5D,17.4,15.0
INPPL1,4.0,2.6
INSIG1,141.0,104.0
INSR,48.6,54.2
EIF3E,16.0,17.0
IPP,1.6,0.2
IRAK1,18.4,13.8
ITGA6,2.2,0.6
IRAK2,0.0,0.8
IREB2,88.4,68.2
IRF1,42.4,25.8
IRF2,11.2,5.6
IRF3,11.8,11.8
IRF4,1.2,1.0
IRF5,5.6,5.2
IRF7,1.0,0.4
ISG20,0.0,0.2
ITGA2,0.4,0.0
ITGA3,0.0,0.4
ITGA4,72.4,57.0
ITGA5,49.2,42.2
ITGA7,2.0,1.2
ITGAE,4.0,3.4
ITGAL,161.6,101.2
ITGAM,0.0,0.0
ITGAV,10.8,9.0
ITGAX,0.2,0.2
ITGB1,15.4,16.4
ITGB2,1.0,1.0
EIF6,39.4,40.4
ITGB5,0.4,0.0
ITGB7,4.2,5.2
ITIH4,0.0,0.2
STT3A,16.6,18.2
ITPA,4.2,4.6
ITPK1,8.0,3.6
ITPKA,1.0,0.6
ITPKB,4.4,5.4
ITPR1,7.8,6.2
ITPR2,5.2,5.2
ITPR3,0.4,0.6
IVD,20.8,22.4
JAG2,0.4,1.2
JAK1,21.8,20.0
JAK2,6.2,6.2
JARID2,38.6,44.6
JUN,30.8,129.4
JUNB,65.0,91.4
JUND,82.6,171.6
CD82,0.6,0.0
KARS1,18.6,16.0
KCNA6,0.0,0.4
KCNC3,3.6,2.6
KCNC4,0.6,0.2
KCND1,0.2,0.2
KCNE1,0.2,0.2
KCNG1,0.0,0.2
KCNJ1,0.0,0.4
KCNJ2,0.4,0.8
KCNJ3,0.0,0.2
KCNJ11,0.0,0.4
KCNJ13,0.0,0.0
KCNJ14,6.0,7.8
KCNMB1,0.8,2.6
KCNN2,33.4,30.2
KCNN4,10.6,12.4
KCNQ1,0.2,0.4
KCNQ3,2.6,7.8
KCNS1,0.2,0.2
KHK,1.2,0.2
KIF2A,36.4,31.8
KIF3C,0.8,1.2
KIF5B,87.2,81.8
KIF5C,0.8,0.6
KIFC3,0.6,0.6
KIR2DS5,0.0,0.0
KIR3DL2,0.0,0.0
KIR3DS1,0.0,0.0
KIT,0.0,0.0
KLRC2,0.0,0.2
KLRC3,0.2,0.0
KLC1,4.0,5.2
KIF11,35.6,31.2
KIFC1,0.8,1.0
KIF22,2.8,1.6
KPNA1,93.4,90.8
KPNB1,110.2,114.4
KPNA2,29.6,25.6
KPNA3,80.6,63.4
KPNA4,83.4,74.2
KPNA5,3.6,1.0
TNPO1,162.2,151.0
IPO5,59.0,49.8
KRAS,58.0,56.8
KRT8,1.0,2.8
KRT10,17.8,11.4
KRT18,0.0,0.2
KTN1,6.0,2.4
AFF3,17.8,17.2
LAIR1,103.6,77.2
LAIR2,0.4,0.4
LAMB3,0.2,0.2
LAMC1,6.6,10.2
LAMP1,12.2,8.0
LAMP2,60.6,64.4
RPSA,1.2,2.8
STMN1,89.4,81.4
LASP1,18.2,27.6
LBP,0.0,0.0
LBR,18.2,21.0
LCP1,211.6,457.6
LCP2,10.4,15.0
LDHA,186.4,147.4
LDHB,26.4,20.2
LDLR,99.0,91.4
LEPR,0.0,0.4
LETM1,15.8,12.2
LFNG,1.2,5.0
LGALS1,13.2,17.4
LGALS2,0.0,0.0
LGALS3,0.0,0.0
LGALS3BP,0.0,0.4
LGALS8,42.2,48.6
LGALS9,6.8,6.2
LHB,0.0,0.0
LIG1,17.8,14.2
LIG3,3.2,2.4
LIG4,6.0,9.0
LIMK1,3.2,6.0
LIMK2,3.4,5.6
LIMS1,18.2,22.0
LIPA,6.2,5.8
FADS1,32.0,30.2
LLGL2,0.0,0.6
FADS3,0.2,0.8
LLGL1,0.0,0.2
LMAN1,51.8,39.2
LMNA,20.0,21.4
LMNB1,25.4,20.8
LMO2,111.6,100.0
PRICKLE3,1.2,2.4
LMO7,2.2,1.6
LNPEP,6.4,4.2
VWA5A,2.2,2.0
LOX,0.0,0.0
LOXL2,0.0,1.4
LPP,5.8,8.2
IRAG2,8.4,2.2
LRCH4,3.8,4.4
LRP1,0.0,0.0
LRP3,0.8,0.4
LRP5,0.4,0.0
LRPAP1,20.6,10.8
LSP1,0.4,0.4
LSS,4.0,3.0
LTA4H,3.4,2.2
LTA,0.6,0.2
LTB,0.6,1.2
LTBP2,0.0,0.0
LTBP3,1.0,0.2
LTBR,9.2,12.8
LTC4S,0.0,0.0
LY6E,11.6,10.0
LY9,1.0,1.0
CD180,34.0,22.0
LY75,4.0,4.6
LYL1,8.2,8.0
LYN,27.2,32.8
LYZ,7.6,8.2
TM4SF1,0.4,0.0
M6PR,63.2,51.2
CAPRIN1,214.4,176.0
NBR1,16.2,15.2
MARCKS,0.0,0.0
MXD1,99.4,179.8
MAD2L1,38.8,30.6
SMAD2,52.6,51.0
SMAD3,20.8,18.6
SMAD4,34.8,38.8
SMAD5,35.8,33.8
SMAD6,1.2,1.4
SMAD7,5.8,8.2
SMAD9,0.4,0.0
MAFG,219.8,177.8
MAGEA4,0.0,0.2
MAGOH,3.2,1.2
MAK,1.2,3.4
MAN1A1,4.0,2.8
MAN2A2,31.8,21.8
MAN2C1,0.0,0.6
MAN2A1,21.6,24.4
MAN2B1,1.8,1.6
MANBA,16.4,12.8
MAOA,0.0,0.6
MAP1A,1.2,0.8
MAP1B,0.0,0.0
MAP4,15.2,14.2
MAPT,0.2,0.4
MARK3,9.4,9.0
MARS1,10.6,10.0
MAT2A,904.2,659.4
MATK,1.0,1.0
MAX,35.6,29.6
MAZ,48.4,46.8
MBD1,52.0,45.8
MBNL1,469.6,518.4
MBP,133.4,129.8
MC1R,0.6,0.6
MCC,0.2,0.0
CHST6,0.0,0.0
MCL1,519.6,704.8
MCM2,18.8,15.8
MCM3,76.6,64.0
MCM4,99.8,85.6
MCM5,4.8,6.2
MCM6,50.2,48.6
MCM7,12.2,12.6
CD46,33.4,31.4
ADAM11,0.0,0.2
DNAJB9,41.2,36.2
MDH1,7.8,9.0
MDH2,9.4,9.0
MDK,0.0,0.2
MDM2,87.0,61.6
MDM4,116.4,100.8
ME1,1.4,1.0
ME2,27.6,21.2
MEA1,8.2,11.4
MECP2,26.6,31.0
MEF2A,35.6,36.8
MEF2B,5.0,7.0
MEF2C,228.0,260.8
MEF2D,127.0,125.0
MEFV,0.8,1.8
MEIS1,85.0,78.6
MEIS2,31.8,29.6
MAP3K1,75.8,60.2
MAP3K3,10.4,13.0
MAP3K4,4.6,5.4
MAP3K5,2.6,1.4
RAB8A,95.0,79.0
MEN1,10.0,8.6
MEST,0.0,0.0
METTL1,11.6,14.4
MFAP1,39.0,27.0
MFAP3,71.4,54.2
MFAP4,0.0,0.2
MELTF,1.6,1.4
MFNG,21.8,13.0
MGAT1,16.0,15.6
MGAT2,50.2,39.0
MGAT5,14.4,16.8
MIA2,2.0,2.2
KITLG,0.4,0.6
MGMT,0.0,0.0
MGST1,20.8,16.6
MGST2,6.8,4.2
MGST3,1.2,0.6
CIITA,0.2,0.4
CD99,11.8,13.0
MICB,22.2,21.4
MID1,0.4,0.0
MIF,9.2,8.4
MIP,0.0,0.2
MIPEP,0.0,0.0
MITF,0.2,0.0
ATXN3,28.2,22.2
MKI67,51.6,49.0
MKLN1,91.4,98.0
MLH1,1.8,1.6
MAP3K10,0.0,0.2
MAP3K11,4.2,4.2
KMT2A,99.2,109.2
MLLT1,23.8,27.4
AFF1,105.8,107.0
MLLT3,2.0,3.6
AFDN,20.8,21.4
MLLT6,13.2,15.0
FOXO4,1.4,1.4
NR3C2,0.0,0.0
MMP14,37.2,52.0
MMP17,0.4,0.2
MMP19,2.6,3.2
ALDH6A1,2.2,1.6
MN1,0.2,0.0
MNAT1,4.6,4.8
MNDA,0.6,0.0
MNT,7.4,9.6
MOCS2,15.8,14.0
MOV10,0.2,0.2
MPG,0.2,2.0
MPI,5.0,4.2
MPO,0.4,0.2
MPP1,2.6,3.4
MPP2,0.6,0.0
MPP3,1.0,1.4
MPST,1.0,1.4
MPV17,2.8,5.0
MPZ,7.2,5.8
MRE11,30.2,26.0
ABCC1,6.2,9.2
CITED1,0.2,0.0
MSH2,4.0,2.8
MSH3,4.8,4.2
MSH5,1.6,2.0
MSN,124.4,98.4
MSR1,0.0,0.2
MSRA,0.2,0.4
MSX2,4.2,2.2
MT1E,23.8,27.2
MT1F,3.6,7.8
MT1G,11.0,9.2
MT1H,0.0,0.0
MT1M,0.0,0.0
MT1L,0.0,0.0
MT1X,7.8,8.6
MT2A,5.2,4.2
MTAP,40.2,48.2
MTCP1,3.6,4.4
MTF1,52.2,50.6
NUDT1,3.0,3.2
MTHFD1,6.8,6.6
MTHFR,4.8,7.0
MTIF2,1.0,1.4
MTM1,21.2,16.6
MYO1F,8.4,10.2
MTR,66.0,57.8
MTRR,50.6,36.2
MTX1,1.0,0.0
MUC1,0.4,0.0
TRIM37,17.2,14.2
MMUT,2.2,2.2
MUTYH,0.8,0.6
MVD,0.4,1.2
MVK,1.6,1.4
MX1,0.0,0.2
MX2,1.6,2.8
MXI1,20.6,19.0
MYB,144.4,134.0
MYBL1,0.6,1.8
MYBL2,2.8,6.2
MYBPH,1.0,0.0
MYC,144.8,97.6
MYCL,1.6,1.4
MYD88,32.2,23.6
GADD45B,76.0,56.6
MYH9,29.0,51.4
MYH10,0.6,0.2
MYH11,0.0,0.0
MYL5,0.0,0.0
MYL6,14.0,38.0
MYLK,0.2,0.2
MYO1C,3.2,4.2
MYO1E,1.8,1.2
MYO5A,9.6,8.6
MYO7A,0.0,0.0
MYO9A,3.2,2.6
MYO9B,7.6,7.2
MYO10,8.2,10.6
PPP1R12A,39.6,42.2
PPP1R12B,22.8,23.2
NAB1,59.2,67.0
NAB2,32.4,43.6
NACA,12.6,11.0
NAGA,20.8,16.6
NAGLU,2.6,2.4
HNRNPM,19.2,16.8
NAIP,2.0,2.4
NAP1L1,75.6,67.8
NAP1L4,22.0,19.6
NARS1,69.0,72.6
NASP,13.2,12.6
NUBP1,8.0,7.2
NBN,60.2,53.2
NCAM1,9.4,17.2
NCAM2,0.0,0.4
NCBP1,30.0,30.2
NCF2,0.4,1.6
NCF4,5.8,8.0
NCK1,18.4,15.8
NCL,218.0,151.8
NDUFA1,5.0,4.2
NDUFA2,16.0,14.4
NDUFA3,1.2,3.0
NDUFA4,12.2,13.0
NDUFA5,32.8,29.8
NDUFA6,24.4,19.0
NDUFA7,13.4,14.8
NDUFA8,11.2,10.2
NEB,0.0,0.0
NDUFA9,2.2,3.0
NDUFA10,27.2,22.6
NDUFAB1,15.8,10.2
NDUFB1,1.0,2.2
NDUFB2,2.8,1.4
NDUFB3,5.2,2.6
NDUFB4,12.0,11.2
NDUFB5,12.8,12.6
NDUFB6,3.2,1.6
NDUFB7,1.0,4.6
NDUFB8,2.2,3.4
NDUFB9,24.6,23.0
NDUFB10,0.8,2.8
NDUFC1,4.0,3.6
NDUFC2,19.8,19.6
NDUFS1,5.8,6.2
NDUFS2,11.4,10.6
NDUFS3,5.4,5.4
NDUFV1,0.4,0.2
NDUFS4,2.0,3.8
NDUFS5,8.6,16.6
NDUFS6,3.6,2.6
NDUFS8,3.0,1.0
NDUFV2,5.4,3.2
NDUFV3,4.6,5.4
DRG1,17.0,14.0
NEDD4,8.4,9.4
SEPTIN2,83.0,75.0
RPL10A,11.0,17.2
NEDD8,8.0,7.4
NEDD9,27.0,35.6
NEFH,1.8,0.4
NEK1,1.8,1.0
NEK2,8.2,5.2
NEK3,25.0,26.0
NEO1,0.0,0.0
NEU1,9.2,5.6
NF1,17.8,20.6
NF2,14.0,12.0
NFATC1,14.0,11.4
NFATC2,20.0,13.0
NFIA,0.0,0.0
NFATC3,65.0,57.4
NFE2,0.4,0.8
NFE2L1,37.4,30.6
NFE2L2,51.2,51.6
NFIB,0.2,0.0
NFIC,43.6,59.8
NFIL3,4.2,4.2
NFIX,4.0,8.2
NFKB1,7.6,8.4
NFKB2,0.2,1.8
NFKBIA,85.2,93.4
NFKBIB,0.6,1.6
NFKBIE,31.4,32.6
NFKBIL1,0.0,0.6
TONSL,2.8,2.6
NFRKB,11.2,5.4
NFX1,61.8,52.8
NFYA,204.4,134.6
NFYB,22.6,14.2
NFYC,10.0,10.4
NGFR,0.2,0.0
SNU13,33.8,33.2
NHS,0.0,0.0
NINJ1,7.0,11.6
NINJ2,0.4,3.6
NIT1,2.6,3.4
NKG7,0.2,0.8
NKTR,95.8,77.2
NNAT,0.0,0.0
NMB,0.2,0.4
NME1,35.8,30.0
NME2,39.8,30.0
NME3,1.4,1.0
NME4,8.0,11.4
NQO2,0.8,0.6
NMT1,44.2,47.8
NOP2,100.4,84.8
NONO,99.6,89.0
NOS3,0.4,0.6
CNOT2,38.8,31.4
CNOT3,2.0,1.2
CNOT4,16.2,19.8
NOTCH1,5.4,6.0
NOTCH2,22.8,15.8
NOTCH4,0.8,0.4
CCN3,15.0,17.8
PNP,132.4,112.0
NPAS1,0.0,0.4
NPAT,18.4,17.4
NPC1,10.2,8.8
NPM1,125.0,97.0
NPPA,0.0,0.0
NPR2,0.0,0.0
NPR3,0.4,0.2
SLC11A2,31.6,25.8
NRAS,105.6,90.4
NRDC,1.0,0.8
NRF1,29.6,25.0
NRGN,2.8,2.6
NRL,0.0,0.0
YBX1,43.2,39.2
NSF,54.0,47.4
NTHL1,0.2,0.0
NTRK3,0.4,0.4
DDR2,1.0,0.0
NTSR1,0.6,0.8
NUCB1,6.0,6.2
NUCB2,2.4,1.4
NUMA1,23.2,23.4
NUP88,12.6,11.0
NUP98,45.6,41.0
NR4A2,6.0,6.6
NVL,4.8,4.6
OAS1,0.0,0.2
OAS2,4.2,2.6
OAT,0.0,0.0
TBC1D25,1.4,1.8
OAZ1,65.0,58.8
OAZ2,8.8,2.2
OCRL,17.8,14.4
ODC1,41.6,25.2
ODF2,14.2,11.4
OGDH,5.0,6.0
OGG1,3.0,2.8
OGN,0.0,0.0
OLR1,0.2,0.0
OMG,0.2,0.2
OPA1,49.0,53.8
OPHN1,1.0,2.4
OPRK1,0.0,0.0
OPRL1,1.4,0.2
ORC1,9.2,7.0
ORC2,23.6,18.4
ORC4,12.6,13.4
ORC5,13.6,14.8
SLC22A18,0.0,0.0
ORM1,0.0,0.0
OSBP,43.2,36.6
OSM,11.6,34.8
OTX1,0.8,0.8
OVGP1,2.2,0.6
OXA1L,18.6,12.4
OXCT1,40.6,35.4
OXTR,1.2,1.6
P2RX1,4.8,6.8
P2RX4,3.2,2.8
P2RX5,0.4,0.4
P2RX7,3.0,7.8
P2RY1,0.0,0.6
P2RY2,110.8,70.2
P2RY6,6.0,4.6
P2RY11,4.6,8.0
P4HA1,19.6,17.6
P4HB,84.6,88.0
PA2G4,96.6,82.0
PEBP1,43.8,37.8
PABPC3,0.2,0.2
FURIN,5.6,7.2
PAFAH1B1,105.4,107.8
PAFAH1B2,153.4,143.2
PAFAH1B3,0.0,0.0
PAFAH2,8.0,6.8
PRDX1,46.0,31.2
SERPINE1,7.6,5.2
PAK1,15.6,12.8
PAK2,99.0,73.0
PALM,0.0,0.0
PAM,1.0,0.6
PARN,18.2,12.8
PAX5,0.0,0.0
PAX6,0.2,0.0
PDCL,18.6,21.4
PBX2,23.2,20.4
PBX3,60.8,60.6
PC,0.2,0.0
PCBD1,6.6,4.0
PCBP1,27.6,25.4
PCBP2,19.0,18.2
PCCA,1.2,1.2
PCCB,2.4,1.6
PCDHGC3,13.0,7.0
PCDH9,0.0,0.2
PCK2,5.2,5.8
PCM1,14.6,13.8
PCMT1,15.0,19.2
PCNA,57.4,40.6
PCNT,7.6,6.8
PCOLCE,0.0,0.0
CHMP1A,15.2,10.4
CDK16,8.4,7.4
CDK17,19.2,17.6
CDK18,0.2,2.2
PCYT1A,7.2,8.8
PDCD2,124.0,74.4
PDE3B,80.2,86.4
PDE4A,4.4,4.4
PDE4B,0.0,1.0
PDE4C,0.2,0.0
PDE4D,10.2,15.6
PDE6D,8.6,9.8
PDE6G,0.0,0.0
PDE7A,69.6,64.8
PDE8A,1.4,1.8
PDE1B,3.2,5.0
PDGFA,42.2,32.2
PDGFRB,0.2,0.2
PDHA1,8.2,8.8
PDHB,38.8,28.8
PDK1,22.2,13.0
PDK2,0.4,0.6
PDK3,3.6,4.0
ENPP2,67.8,49.4
PDPK1,18.4,19.0
SLC26A4,1.2,0.4
PDZK1,0.0,0.0
PECAM1,22.0,16.0
SERPINF1,0.0,0.0
PEG3,0.4,0.4
PEPD,2.8,3.6
PER1,1.8,2.4
GATB,1.2,3.0
PEX1,1.8,0.4
