,DMSO,YLK
FKTN,972.0,711.5
FDFT1,2298.75,1766.0
FDPS,284.25,228.25
FDX1,349.75,294.75
FDXR,1794.75,1135.0
FECH,866.25,651.0
FEN1,3914.5,2929.5
GPC4,6.25,3.75
FER,491.5,344.75
FES,105.25,86.0
FGD1,82.75,50.0
FGF2,145.0,111.75
FGF11,46.5,29.25
FGFR1,267.5,162.25
FGFR3,22.0,13.25
FGFR4,1.5,1.5
FGR,279.5,189.75
FH,154.5,130.5
FHL1,544.75,430.25
FHL3,277.25,163.5
FKBP1A,10232.75,7394.25
FKBP1AP1,276.0,128.75
FKBP2,386.25,302.25
FKBP3,939.5,742.25
FKBP4,4038.25,2712.5
FKBP5,4910.0,3694.25
FOXD4,5.25,4.5
FOXJ1,10.5,6.5
FOXM1,1574.5,1094.25
FOXD2,79.25,42.25
FOXO1,5.25,1.75
FOXO3,576.5,374.0
FOXO3B,193.5,125.75
FLI1,2457.25,1938.5
FLII,513.0,373.25
MLANA,13.5,9.75
FLNA,2366.75,1556.5
FLNB,1072.0,833.0
FLOT2,1170.25,690.75
FLT1,2.75,1.0
FLT3,26407.75,18831.75
FLT3LG,24.75,19.25
FMO4,12.25,11.0
FMO5,93.25,60.75
FMOD,0.5,6.5
FMR1,669.5,501.25
FN1,9.25,10.25
FNTA,1615.5,1323.25
FNTB,428.0,286.75
FOLR2,4.0,4.25
FOS,251.75,273.0
FOSB,572.5,788.0
FOSL2,2127.75,1770.0
FPGS,814.0,557.5
FPR2,17.0,23.25
FXN,922.25,644.0
MTOR,813.0,661.25
CENPI,183.75,123.0
FTH1,1178.5,912.25
FTH1P3,34.25,30.75
FTL,16211.0,12651.25
NR5A1,4.0,1.0
FUCA1,270.0,206.5
FUCA2,495.5,389.25
FUS,3935.5,2876.25
FUT2,11.25,8.5
FUT4,6878.25,4250.25
FUT6,3.5,2.25
FUT7,323.75,166.25
FUT8,286.25,202.75
KDSR,1012.75,802.5
FYB1,665.0,567.75
FYN,19.75,12.0
FZD2,180.5,113.5
IFI6,147.25,111.5
G6PD,1003.25,683.75
SLC37A4,353.0,208.5
XRCC6,1057.25,828.25
GAA,304.5,200.25
GAB1,5.25,5.25
GABPA,1306.25,996.25
GABPB1,536.75,450.75
GABRA4,21.0,14.5
GABRB3,3.0,1.0
GABRD,12.0,6.75
GABRE,8.25,4.75
GABRR2,6.0,4.75
GAD1,14.0,15.25
GAK,405.0,299.5
GALC,518.0,419.75
GALE,138.5,106.25
GALK1,211.75,165.0
GALK2,151.25,116.5
GALNS,438.25,338.5
GALNT1,2570.0,2110.25
GALNT2,1481.5,968.0
GALNT3,32.75,32.75
GALT,56.0,39.5
GAMT,912.5,660.0
GANC,529.5,405.75
GAPDH,25052.25,17943.0
GARS1,638.0,472.25
GART,514.0,410.25
GAS1,5.5,1.25
GAS6,406.25,294.5
GAS8,144.25,98.5
GATA2,122.0,79.5
GATM,196.25,155.5
GBAP1,10.5,6.0
NIPSNAP2,1420.75,1296.0
GBE1,641.0,483.5
GBP2,26.5,37.0
GBP3,76.0,49.75
GCDH,425.75,329.0
GCH1,337.25,250.75
GCHFR,303.25,207.5
BLOC1S1,326.5,245.5
KAT2A,455.0,304.5
NR6A1,145.25,84.5
GCNT1,769.75,524.0
GCSH,28.5,19.75
GDI1,772.75,569.25
GDI2,10625.75,8207.25
GEM,0.5,4.0
GFER,484.75,325.25
GFI1,4698.25,2346.75
GFPT1,608.75,469.5
GGCX,2722.75,2345.25
GGT1,31.0,27.0
B4GALT1,1283.75,1008.5
GGT7,48.0,32.25
GGT5,75.0,44.75
GIPR,211.25,137.25
GJA3,9.75,4.5
GK,618.75,524.0
GK3P,83.75,64.25
GLA,18.0,10.5
GPC3,24.75,22.0
GLB1,245.25,178.5
GCLC,164.0,129.75
GCLM,702.25,564.75
GLDC,3.75,2.25
GLE1,2607.75,1890.25
GLG1,5572.75,3447.0
GLI1,1.25,1.75
GLI3,4.5,3.5
GLI4,38.0,24.0
GLO1,5526.25,4456.5
GLS,1836.75,1500.75
GLRX,527.75,395.25
GLUD1,5967.5,5117.5
GLUL,16012.0,11269.0
GM2A,4360.75,2980.75
GMDS,93.75,52.5
GMFB,3473.0,2561.0
GMPR,8.5,5.5
GNA11,2.25,1.75
GNA12,1932.0,1309.0
GNA15,1173.75,736.75
GNAI1,77.75,55.0
GNAI2,12532.75,8544.25
GNAI3,2933.75,2301.0
GNAL,343.25,276.0
GNAO1,2.75,0.75
GNAQ,6362.5,4670.25
GNAS,11539.5,8321.5
GNAZ,22.5,15.5
GNB1,12893.5,9863.75
GNB2,1851.5,1203.0
GNB3,34.75,24.0
GNG3,35.5,20.0
GNG4,8.75,6.75
GNG5,1138.0,803.0
GNG7,895.75,583.25
GNG10,291.25,269.0
GNG11,2.75,4.5
GNGT2,6.0,6.25
GNRH1,4.0,2.75
GNRHR,4.5,2.75
GNS,3260.5,2448.5
GOLGA1,194.25,138.0
GOLGA2,716.5,508.5
GOLGA3,1731.0,1265.5
GOLGA4,146.5,113.5
GOLGB1,347.0,295.25
GOT1,120.25,97.25
GOT2,2113.0,1631.25
GP1BA,26.0,18.75
GP1BB,6.25,6.25
GPC1,107.25,64.75
GPD1,3.5,4.25
GPD2,1081.75,820.0
GPI,7043.25,4953.5
GPLD1,35.75,26.0
GPM6B,19.5,12.5
GPR3,87.75,77.5
CXCR3,80.5,92.25
LPAR4,335.0,295.5
GPER1,2.75,3.5
GPR35,215.5,113.5
FFAR2,4.0,2.75
GRK5,51.75,36.0
GRK6,985.5,623.25
MKNK2,3844.0,2503.0
GPS1,652.5,500.5
GPS2,136.5,104.25
GPT,9.5,5.5
GPX1,18034.25,12688.25
GPX2,12.5,6.5
GPX3,4.5,2.0
GPX4,2357.25,1689.75
GPX7,6.5,1.75
GRB2,26214.5,17059.25
GRB10,715.5,503.25
RAPGEF1,2467.5,1598.5
GRIA4,3.5,1.0
GRN,1685.5,1152.0
GRIK1,8.25,6.0
GRIK3,7.25,3.25
GRIN1,8.75,3.75
GRIN2C,24.25,22.0
GRIN2D,1600.25,1035.25
GRINA,1710.75,1178.5
NR3C1,3382.25,2324.75
ARHGAP35,3527.5,2090.25
PDIA3,4130.5,2925.5
GRPR,2.0,0.25
GRSF1,2292.5,1813.0
GSK3A,2151.0,1407.25
GSK3B,2441.0,1582.5
GSN,988.25,697.75
GSPT1,4827.75,3702.75
GSR,1082.0,879.5
GSS,423.0,277.75
GSTA4,23.0,14.25
GSTM3,4.5,2.25
GSTM4,135.75,91.25
GSTP1,1060.25,815.75
GSTZ1,232.5,180.25
MSH6,99.25,74.25
GTF2A1,2859.75,2253.5
GTF2A2,608.5,456.25
GTF2B,308.75,253.25
GTF2E1,404.25,292.25
GTF2E2,531.75,380.0
GTF2F1,1866.5,1356.0
GTF2F2,777.5,658.25
GTF2H1,762.25,619.0
GTF2H2,13.5,9.5
GTF2H3,2293.5,1713.75
GTF2I,57.75,36.0
GTF2IP1,18.75,14.25
GTF3A,256.75,210.25
BRF1,499.75,319.0
GTF3C1,303.5,195.75
GTF3C2,969.75,740.5
GUCA1B,25.0,16.0
GUK1,456.0,325.75
GUSB,5562.25,3946.75
GYG1,743.5,609.5
GYPC,120.0,78.75
GYS1,6063.5,3798.5
H1-0,250.5,153.75
H1-2,24.0,16.75
H2AC8,5.0,4.25
H2AX,5224.75,3455.5
H2AZ1,7694.5,5507.0
H2BC5,18.25,11.75
H3-3A,1118.5,918.25
H3-3B,12272.25,10387.75
HSD17B10,205.0,167.0
HAGH,169.0,109.25
HADHA,1970.25,1441.5
HADHB,1566.25,1231.25
HADH,940.25,692.75
HAL,477.25,411.25
HARS1,606.75,464.0
HAS3,766.5,456.0
HCCS,310.75,228.75
HCFC1,4738.5,2982.5
HCK,891.75,597.75
HCLS1,2889.5,2145.0
HTT,536.0,361.0
HDAC1,2626.0,1931.75
HDAC2,13545.25,10021.25
HDGF,34229.5,22154.75
HDLBP,2509.5,1732.5
HELLS,232.0,151.25
NCKAP1L,1678.75,1149.0
HEXA,2419.75,1623.25
HEXB,139.75,101.25
CFH,3.5,2.0
HHEX,460.5,296.5
HIC1,129.5,134.5
HIF1A,529.0,421.25
HIP1,1031.5,668.25
UBE2K,5811.25,4467.25
HINT1,6774.5,4807.0
HIVEP1,5.75,7.0
HK1,892.5,612.75
HK2,3589.0,2625.25
HK3,12.0,7.0
ZBTB48,22.5,28.75
HLA-A,8.25,7.25
HLA-B,446.5,329.5
HLA-DQB1,26.5,15.75
HLA-DRA,6.25,5.0
HLA-DRB3,67.0,43.25
MR1,1168.0,780.75
HLCS,740.25,545.25
HLX,184.0,246.5
HMBS,244.25,192.0
HMGB1,13053.25,10448.75
HMGB2,5817.5,4177.75
HMGB3,3143.25,2679.25
HMGN1,6387.75,5303.25
HMGN2,6675.0,5541.0
HMGCL,328.75,223.25
HMGCR,1391.25,1164.75
HMGCS1,2035.0,1746.0
HMGA1,33162.25,20819.5
HMMR,1220.75,853.0
HMOX1,19.25,13.5
HMOX2,3.75,1.75
NR4A1,32.0,784.25
HMX2,664.25,358.25
FOXA1,59.75,34.5
HNF4G,3.25,3.0
HNMT,1013.5,826.75
SLC29A2,27.5,22.25
HNRNPA1,6369.25,4713.75
HNRNPA2B1,22539.5,18100.5
HNRNPAB,5857.75,4426.75
HNRNPC,8285.75,6732.5
HNRNPD,6860.5,5545.75
HNRNPF,5399.5,4630.5
HNRNPH1,5782.0,4734.5
HNRNPH2,2122.25,1871.0
HNRNPH3,2358.5,2049.75
HNRNPK,9405.0,7269.0
HNRNPL,4468.5,3284.75
HNRNPU,18008.75,15065.0
TLX1,1.25,3.5
HOXA1,46.5,25.0
HOXA2,3.5,3.75
HOXA4,5.75,2.5
HOXA5,2.5,3.5
HOXA7,6.0,4.5
HOXA9,1854.75,1355.0
HOXA10,2534.75,1714.0
HOXA11,83.25,56.0
HOXA13,6.0,6.0
HOXB3,53.0,35.0
HOXB4,294.5,182.5
HOXB6,25.5,11.5
HOXB7,39.0,26.5
HOXC6,55.0,24.25
HOXC9,2.25,3.0
HOXC10,24.0,16.5
HOXC11,55.75,34.0
HPCAL1,1977.0,1317.25
HPD,223.75,160.25
HPRT1,1666.5,1362.75
HPS1,502.25,347.0
AGFG1,1355.25,1052.75
AGFG2,133.0,85.25
HRH1,41.75,36.25
HRH2,83.5,44.5
PRMT2,905.75,667.25
PRMT1,1160.5,816.25
HSBP1,2631.75,2167.0
HSD11B1,12.0,8.5
HSD17B1,4.0,3.75
HSD17B4,330.75,249.75
HSF1,826.5,616.75
HSF2,196.0,147.25
HSF4,5.75,4.75
DNAJB2,169.75,137.5
DNAJA1,2819.0,2256.25
HSPA1B,5.5,1.75
HSPA2,48.75,45.0
HSPA4,704.5,537.5
HSPA5,3733.75,2874.25
HSPA8,4134.75,3339.75
HSPA9,7458.75,5701.75
HSPB1,767.75,619.75
HSP90AA1,27577.5,23520.5
HSP90AB1,7664.0,5441.5
HSPD1,4452.0,3915.5
HSPE1,870.75,682.75
DNAJB1,1665.25,1044.25
DNAJC4,82.25,61.0
HSPG2,567.0,371.25
NDST1,346.25,222.5
FOXN2,1428.0,889.25
HTR7,281.75,219.25
HUS1,865.5,623.25
HYAL1,28.5,21.0
IARS1,15520.25,11259.75
ICA1,17.0,17.5
ICAM1,192.25,116.75
ICAM2,24.75,29.0
ICAM3,36.0,25.25
ICAM4,117.75,77.5
IRF8,12544.5,9078.0
MRPL58,287.5,233.75
ID1,96.75,66.5
ID2,392.75,217.25
ID3,7.75,3.5
IDE,2555.25,1825.75
IDH1,1371.25,1114.25
IDH2,2322.25,1599.0
IDH3A,1871.5,1460.5
IDH3B,4401.0,3107.0
IDH3G,347.25,256.25
IDI1,5937.5,5192.25
IDS,1241.25,947.25
IDUA,19.25,14.5
IFI16,44.5,33.25
IFI35,56.75,39.5
SP110,39.0,35.75
IFIT2,10.75,8.75
IFIT3,10.0,5.25
IFNAR1,1510.25,1089.0
IFNAR2,1942.5,1187.0
IFNGR1,452.25,403.25
IFNGR2,15.75,9.0
IFRD1,82.0,64.0
IGBP1,524.75,401.75
IGF1,345.0,258.25
IGF1R,787.5,543.25
IGF2R,2690.5,1855.75
IGFALS,5.25,2.75
IGFBP2,1005.25,635.25
IGFBP4,1641.25,1040.0
IGFBP6,3.75,2.0
IGFBP7,433.5,344.25
IGHMBP2,114.5,90.25
RBPJ,4210.25,3142.25
IGLL1,213.5,150.0
IK,170.75,157.25
IKBKB,945.5,687.25
IL1B,10.5,25.75
IL1RAP,5287.25,4233.5
IL1RN,351.75,423.75
IL2RA,344.25,264.75
IL2RB,49.0,33.5
IL2RG,40.75,28.75
IL3RA,241.25,170.5
IL4R,357.25,251.5
IL5RA,2.25,1.25
IL6R,6675.75,4570.25
IL6ST,447.75,317.25
IL7R,194.75,477.25
CXCL8,63.0,53.75
CXCR2,444.5,337.5
CXCR2P1,10.0,7.25
IL10RA,135.25,220.0
IL10RB,1385.0,1075.5
IL11,3.5,3.25
IL11RA,13.25,9.25
IL12RB1,307.5,194.5
IL12RB2,18.0,8.75
IL13RA1,1789.75,1323.25
IL15RA,141.0,74.75
IL16,196.75,115.25
TNFRSF9,1.75,1.5
IL18,84.0,70.5
FOXK2,1928.0,1321.5
ILF2,3130.0,2223.5
ILF3,12424.25,9312.75
ILK,382.25,265.25
IMPA1,1370.0,1067.75
IMPA2,798.0,563.25
IMPDH1,1282.75,798.0
IMPDH2,427.0,329.0
INCENP,1043.0,642.25
ING1,208.75,177.75
ING2,115.75,73.0
INHBA,1039.0,1913.0
INHBB,1.75,0.5
INHBC,4.0,2.5
INPP1,25.25,15.0
INPP4A,714.5,507.5
INPP5A,1154.5,830.0
INPP5B,819.25,618.25
INPP5D,3469.75,2411.25
INPPL1,787.0,503.25
INSIG1,7262.25,6037.75
INSR,3555.5,2650.75
EIF3E,1864.75,1216.25
IPP,122.0,93.5
IRAK1,7493.75,5099.75
ITGA6,279.25,223.0
IRAK2,9.75,13.0
IREB2,3287.0,2416.0
IRF1,591.0,280.25
IRF2,682.75,435.25
IRF3,5335.5,3461.0
IRF4,318.75,181.0
IRF5,993.75,557.5
IRF6,2.75,3.5
ITGA2,17.5,11.25
ITGA2B,5.5,4.75
ITGA3,47.5,38.5
ITGA4,7037.0,6252.5
ITGA5,2703.75,1588.5
ITGA7,257.5,157.25
ITGAE,148.25,105.5
ITGAL,27794.0,18168.0
ITGAM,80.5,65.75
ITGAV,189.5,161.25
ITGAX,103.5,72.75
ITGB1,482.25,352.0
ITGB2,1983.0,1399.75
ITGB3,6.0,5.75
ITGB4,4.5,3.75
EIF6,4012.25,2751.25
ITGB5,53.5,37.0
ITGB7,1257.5,789.5
ITIH4,4.5,3.75
STT3A,1651.75,1222.75
ITPA,541.75,396.25
ITPKA,8.0,6.25
ITPKB,260.75,180.25
ITPR1,609.0,491.5
ITPR2,507.0,424.5
ITPR3,95.25,71.5
IVD,2506.5,1703.0
JAG2,80.5,50.75
JAK1,1651.0,1404.25
JAK2,287.25,260.75
JAK3,57.5,27.25
JARID2,1299.5,837.75
JUN,104.25,190.5
JUNB,1334.5,1125.75
JUND,10681.75,8511.25
JUP,9.0,7.0
CD82,1207.25,759.5
KARS1,871.25,687.25
KCNA3,179.75,153.75
KCNA5,10.5,3.0
KCNA6,11.25,4.5
KCNC3,1668.0,1017.25
KCNC4,41.75,28.25
KCND1,7.75,6.5
KCNE1,5.75,2.75
KCNG1,30.25,21.25
KCNJ1,3.75,2.75
KCNJ2,9.75,11.5
KCNJ3,7.0,4.0
KCNJ11,10.5,6.25
KCNJ13,8.25,3.5
KCNJ14,186.75,148.25
KCNMB1,11.0,7.75
KCNN2,347.75,206.5
KCNN4,691.75,440.25
KCNQ1,19.5,14.0
KCNQ3,75.0,58.25
KCNS1,50.75,32.5
KHK,195.0,137.75
KIF2A,1410.0,1038.0
KIF3C,92.5,55.5
KIF5B,4393.0,3572.25
KIF5C,10.5,11.5
KIFC3,28.5,23.0
KIT,101.0,93.25
KLK1,6.0,2.5
KLC1,214.25,141.0
KIF11,2357.75,1929.5
KIFC1,4.0,3.75
KIF22,203.25,158.5
KPNA1,5345.25,3717.75
KPNB1,9437.25,7692.25
KPNA2,1086.25,809.0
KPNA3,2089.75,1667.5
KPNA4,3401.75,2710.5
KPNA5,14.5,10.25
TNPO1,4849.5,3684.75
IPO5,3751.5,3066.0
KRAS,2389.75,1872.5
KRT8,225.0,147.0
KRT10,628.5,500.25
KRT18,16.75,12.0
KTN1,427.0,336.5
AFF3,1892.0,1293.75
LAIR1,265.5,157.5
LAMB3,22.5,17.0
LAMC1,224.75,176.75
LAMP1,4313.75,2975.0
LAMP2,10363.75,8292.0
RPSA,52.5,41.0
STMN1,15306.25,11604.5
LASP1,10760.25,6652.0
LBR,4271.75,3567.25
LCP1,38195.75,28066.25
LCP2,946.25,852.75
LCT,3.25,3.5
LDHA,24248.5,20432.5
LDHB,2854.5,2299.0
LDLR,2204.5,1584.5
LEPR,49.5,32.75
LETM1,2344.75,1441.25
LFNG,244.0,139.5
LGALS1,1364.75,1236.5
LGALS3BP,24.75,21.25
LGALS8,2108.0,1697.75
LGALS9,3543.25,2235.25
LIF,7.0,15.0
LIG1,9413.0,5721.5
LIG3,248.0,178.75
LIG4,139.0,136.75
LIMK1,1248.0,735.0
LIMK2,152.5,93.25
LIMS1,2453.5,1859.75
LIPA,2449.75,2018.75
LIPE,11.25,7.0
FADS1,7247.25,5017.75
LLGL2,45.75,32.0
FADS3,47.5,39.0
LLGL1,211.5,141.0
LMAN1,4782.75,4051.5
LMNA,1156.5,936.5
LMNB1,5727.25,4293.5
LMO2,6900.25,4867.75
PRICKLE3,2896.0,1986.25
LMO7,101.5,82.5
LNPEP,462.75,296.25
VWA5A,40.0,33.0
LOX,13.5,10.0
LOXL2,21.5,23.5
LPO,6.0,5.0
LPP,1015.75,757.5
LRMP,204.25,141.0
LRCH4,843.75,548.5
LRP1,22.0,12.75
LRP3,160.75,114.5
LRP5,62.75,47.25
LRPAP1,8199.75,5262.75
LSP1,246.0,167.5
LSS,9.25,6.0
LTA4H,1502.25,1160.75
LTBP2,31.0,24.25
LTBP3,239.5,161.5
LTBR,1028.25,683.75
LTC4S,35.25,29.0
LTK,8.5,7.25
LY6E,6.0,4.25
LY9,93.75,72.25
CD180,1634.75,948.75
LY75,594.0,519.5
LYL1,571.5,339.75
LYN,2121.0,1716.5
LYZ,37804.5,25914.25
M6PR,4930.75,3675.25
CAPRIN1,13350.75,10676.5
NBR1,1637.75,1301.75
MARCKS,17.0,10.5
MXD1,676.0,732.5
MAD2L1,1760.25,1386.5
SMAD2,1995.25,1509.25
SMAD3,2300.0,1618.25
SMAD4,1007.0,724.5
SMAD5,792.0,612.25
SMAD6,59.0,36.75
SMAD7,129.5,50.75
SMAD9,18.25,11.25
MAF,4.0,1.0
MAFG,6688.0,4043.25
MAGEA4,16.25,10.0
MAGOH,94.5,77.5
MAK,42.75,33.25
MAN1A1,656.5,508.0
MAN2A2,1451.25,1003.25
MAN2C1,45.25,33.0
MAN2A1,834.25,628.75
MAN2B1,573.25,407.5
MANBA,281.0,214.5
MAOA,4.5,4.5
MAP1A,79.5,51.0
MAP1B,3.5,3.25
MAP4,2794.0,1879.75
MARK3,287.5,211.5
MARS1,157.75,109.75
MAT2A,6984.75,5929.5
MATK,346.25,261.5
MAX,3968.5,2433.0
MAZ,19017.75,12332.5
MBD1,1368.5,1054.0
MBNL1,23985.75,19379.0
MBP,3837.0,2230.25
MC1R,29.5,19.75
MCAM,4.25,2.5
MCC,19.25,13.75
MCL1,9573.25,9827.0
MCM2,2996.0,2131.0
MCM3,3327.0,2405.75
MCM4,13838.5,10270.75
MCM5,750.75,533.25
MCM6,2316.0,1952.5
MCM7,975.0,748.5
CD46,2178.75,1941.0
ADAM11,29.0,21.0
DNAJB9,141.5,102.75
MDH1,895.5,618.0
MDH2,1972.75,1495.0
MDK,17.5,16.5
MDM2,5370.5,3897.0
MDM4,2799.5,2013.25
ME2,2511.5,1891.0
MEA1,1195.0,853.5
MECP2,1502.25,797.0
MEF2A,881.75,672.75
BORCS8-MEF2B,883.25,520.75
MEF2C,7756.5,6063.25
MEF2D,14318.75,8116.25
MEFV,152.5,79.25
MEIS1,1323.25,910.0
MEIS2,912.0,602.25
MAP3K1,1047.5,664.5
MAP3K3,1109.25,672.75
MAP3K4,147.0,116.25
MAP3K5,41.5,37.0
RAB8A,3879.75,2608.5
MEN1,1147.75,749.0
MEST,133.25,101.25
METTL1,459.5,355.0
MFAP1,403.75,284.25
MFAP3,959.75,685.25
MFAP4,10.75,6.75
MFGE8,6.75,6.75
MELTF,246.0,168.0
MFNG,8289.25,5189.25
MGAT1,3277.25,1910.0
MGAT2,986.0,723.75
MGAT3,4.75,2.25
MGAT5,2169.0,1359.25
MIA2,43.0,38.0
KITLG,1.75,3.25
MGMT,47.75,33.5
MGST1,1655.75,1368.75
MGST2,987.25,706.5
MGST3,232.5,156.75
CIITA,30.5,13.5
CD99,2703.0,2006.5
MICB,1.75,0.75
MID1,3.25,5.25
MIF,93.75,72.0
MIP,14.5,8.0
MIPEP,29.0,25.25
MITF,22.25,18.75
ATXN3,1461.5,1045.75
MKI67,4580.0,3185.5
MKLN1,1883.75,1362.5
MLH1,135.25,105.25
MAP3K10,27.5,17.25
MAP3K11,605.75,399.5
KMT2A,3937.5,2787.75
MLLT1,6327.75,3947.0
AFF1,5089.25,3407.25
MLLT3,54.75,31.0
AFDN,1125.25,1040.5
MLLT6,40.5,21.75
FOXO4,406.75,238.25
NR3C2,6.0,4.25
MMP2,280.25,193.0
MMP14,5467.75,3852.25
MMP15,90.5,57.5
MMP17,41.25,27.25
MMP19,233.75,179.5
ALDH6A1,1161.5,793.5
MN1,20.0,17.25
MNAT1,205.75,150.5
MNDA,8.5,8.25
MNT,1762.25,1051.75
MOCS2,916.0,730.75
MOV10,15.75,8.25
MPG,178.75,147.25
MPI,747.25,547.75
MPL,3.75,2.5
MPO,132.75,89.5
MPP1,529.5,427.25
MPP2,112.5,75.0
MPP3,70.75,51.25
MPST,387.75,262.25
MPV17,982.5,728.25
MPZ,230.75,145.5
MRE11,1674.5,1292.25
ABCC1,125.25,91.75
MYO1B,1.5,3.0
MSH2,170.0,116.25
MSH3,256.5,208.0
MSN,46221.5,31461.5
MSR1,22.25,20.0
MSRA,447.0,309.25
MST1,4.5,2.75
MSX2,63.25,41.0
MT1E,675.75,463.5
MT1F,582.25,392.0
MT1G,577.75,416.75
MT1M,3.0,2.0
MT1L,15.0,10.0
MT1X,492.75,311.5
MT2A,368.0,280.25
MTAP,1876.25,1431.0
MTCP1,57.75,38.75
MTF1,1229.5,836.5
NUDT1,478.25,342.5
MTHFD1,825.0,635.5
MTHFR,826.25,658.75
MTIF2,34.5,29.25
MTM1,865.75,724.0
MYO1F,2001.75,1424.0
MTR,2226.5,1649.0
MTRR,535.0,397.25
MUC1,34.5,24.75
TRIM37,217.0,184.5
MMUT,205.75,172.75
MUTYH,16.75,18.75
MVD,348.0,241.5
MVK,186.0,114.5
MX1,1.0,2.5
MX2,112.75,74.5
MXI1,2048.0,1558.0
MYB,4264.25,3166.5
MYBL1,53.0,40.0
MYBL2,1359.25,982.75
MYBPH,769.5,517.0
MYC,1599.25,546.0
MYCL,104.75,70.5
MYD88,2063.75,1413.25
GADD45B,575.25,641.5
MYH9,10792.75,7273.25
MYH10,44.75,40.75
MYL5,6.25,6.0
MYL6,2431.25,1903.25
MYLK,10.5,9.25
MYO1C,1181.5,758.25
MYO1D,9.5,6.25
MYO1E,162.75,108.5
MYO5A,841.25,588.5
MYO7A,74.25,54.75
MYO7B,2.25,0.5
MYO9A,111.5,80.25
MYO9B,1365.5,899.5
MYO10,457.25,358.0
PPP1R12A,1579.25,1174.25
PPP1R12B,1153.5,702.5
NAB1,491.25,476.5
NAB2,454.75,930.25
NACA,471.5,318.25
NAGA,4920.0,3317.5
NAGLU,66.5,63.5
HNRNPM,2489.25,1922.0
NAIP,5.5,5.5
NAP1L1,8474.25,7309.5
NAP1L4,181.75,109.5
NARS1,2899.0,2389.5
NASP,817.75,619.0
CEACAM6,2.5,1.5
NBL1,106.25,70.5
NUBP1,290.5,199.5
NBN,2959.5,2356.75
NCAM1,518.75,378.5
NCAM2,115.0,97.75
NCBP1,2426.0,2010.75
NCF2,319.0,223.0
NCF4,1196.0,855.0
NCK1,212.5,149.5
NCL,14793.75,10931.5
NDN,428.0,297.25
NDUFA1,596.0,425.0
NDUFA2,2533.5,1871.0
NDUFA4,1320.5,978.25
NDUFA5,2669.25,2219.75
NDUFA7,1907.25,1296.25
NDUFA8,427.75,348.0
NEB,6.0,1.75
NDUFA9,211.25,170.5
NDUFA10,4654.25,3315.75
NDUFAB1,807.5,647.25
NDUFB1,487.5,390.5
NDUFB2,510.25,413.25
NDUFB3,372.0,254.5
NDUFB4,270.75,213.25
NDUFB5,1771.25,1419.5
NDUFB6,170.0,103.0
NDUFB7,589.0,444.75
NDUFB8,570.75,456.5
NDUFB9,914.5,690.75
NDUFB10,200.75,164.75
NDUFC1,327.0,216.0
NDUFC2,1194.25,881.5
NDUFS1,730.0,536.75
NDUFS2,1143.0,790.5
NDUFS3,236.5,180.5
NDUFV1,139.75,119.75
NDUFS4,316.25,246.25
NDUFS5,954.5,745.25
NDUFS6,629.75,498.75
NDUFS8,330.25,267.0
NDUFV2,257.5,199.75
NDUFV3,224.5,138.25
DRG1,683.75,501.75
NEDD4,467.5,347.0
SEPTIN2,9849.25,8105.75
RPL10A,843.25,752.5
NEDD8,1653.75,1189.5
NEDD9,627.5,385.5
NEFH,199.75,161.5
NEK1,89.75,75.0
NEK2,280.5,226.25
NEK3,402.0,310.5
NEO1,65.5,41.75
NF1,1079.25,848.0
NF2,1724.25,1099.25
NFATC1,658.75,457.0
NFATC2,718.75,523.25
NFIA,7.5,5.0
NFATC3,3672.5,2708.5
NFE2,27.25,12.25
NFE2L1,2798.5,1836.75
NFE2L2,472.0,370.5
NFIC,4647.75,2679.75
NFIL3,79.75,79.0
NFIX,1908.0,1155.25
NFKB1,359.75,276.25
NFKB2,17.25,19.0
NFKBIA,391.75,199.25
NFKBIB,38.25,36.25
NFKBIE,316.75,170.0
TONSL,334.25,255.0
NFRKB,550.75,379.5
NFX1,1098.25,713.75
NFYA,2323.5,1617.25
NFYB,726.75,554.5
NFYC,768.0,514.0
NGFR,80.0,42.0
NHLH1,4.0,3.0
SNU13,3923.25,2763.75
NHS,2.5,4.0
NINJ1,452.5,302.5
NINJ2,230.25,158.25
NIT1,389.0,253.5
NKG7,250.75,163.25
NKTR,1302.5,1071.25
NNAT,19.5,8.25
NMB,165.0,130.0
NME1,2703.25,1988.0
NME2,4223.25,3280.5
NME3,277.5,196.0
NME4,3315.0,2324.5
NQO2,64.5,42.75
NMT1,2491.75,1555.0
NODAL,3.75,2.0
NOP2,1703.5,1204.25
NONO,12704.75,9182.0
NOS2,6.5,3.0
NOS3,38.5,26.5
CNOT2,1170.5,942.5
CNOT4,227.0,165.5
NOTCH1,1099.25,675.25
NOTCH2,3336.5,2262.75
CCN3,33.5,22.0
PNP,2768.75,1792.25
NPAS1,29.25,19.5
NPAT,184.5,128.0
NPC1,267.0,212.0
NPM1,7641.75,6616.25
NPPA,5.5,5.0
SLC11A2,1012.0,654.5
NRAS,5114.75,4222.25
NRDC,110.0,89.75
NRF1,418.5,248.25
NRGN,1011.75,702.25
NRL,30.25,21.75
YBX1,8813.0,6766.5
NSF,4.25,2.75
NT5E,2.25,10.0
NTHL1,25.5,26.5
NTRK3,17.25,10.0
NTSR1,389.0,225.5
NUCB1,3573.75,2427.25
NUCB2,368.25,311.75
NUMA1,5179.25,3116.5
NUP88,1230.5,1074.5
