,DMSO,YLK
FNTA,75.0,64.0
FNTB,33.0,16.5
FOLR2,0.0,0.0
FOS,106.5,98.5
FOSB,75.5,92.0
FOSL2,496.5,493.0
FPGS,19.5,13.0
FPR2,1.5,5.0
FXN,35.5,22.0
MTOR,20.5,18.0
CENPI,1.0,2.0
FTH1,21.0,28.5
FTH1P3,7.0,5.5
FTL,161.0,131.5
NR5A1,0.0,0.0
FUCA1,9.0,8.5
FUCA2,10.5,5.5
FUS,68.5,46.0
FUT2,0.0,0.0
FUT4,1389.0,921.5
FUT6,0.0,0.0
FUT7,18.0,6.0
FUT8,11.5,11.0
KDSR,48.0,25.0
FYB1,5.0,6.0
FYN,0.0,0.5
FZD2,11.5,5.5
IFI6,1.0,0.0
G6PD,8.0,3.0
SLC37A4,8.5,3.0
XRCC6,14.5,12.0
GAA,1.5,0.5
GAB1,0.0,1.0
GABPA,44.5,30.5
GABPB1,37.5,30.5
GABRA4,2.5,0.5
GABRB3,0.0,0.0
GABRD,0.0,0.0
GABRE,1.0,0.0
GABRR2,0.0,0.5
GAD1,1.0,1.0
GAK,6.0,5.0
GALC,14.0,9.5
GALE,0.5,1.5
GALK1,0.0,2.5
GALK2,2.0,3.5
GALNS,6.0,5.5
GALNT1,42.0,36.5
GALNT2,21.5,16.5
GALNT3,2.5,3.0
GALT,2.0,0.5
GAMT,6.5,5.0
GANC,15.0,12.0
GAPDH,124.5,108.5
GARS1,10.0,8.5
GART,16.5,8.5
GAS1,1.0,0.0
GAS6,1.0,4.0
GAS8,3.0,6.0
GATA2,29.0,19.5
GATM,1.0,0.0
GBAP1,0.5,0.0
NIPSNAP2,19.0,13.0
GBE1,4.0,5.5
GBP2,1.5,3.5
GBP3,5.5,2.0
GCDH,6.5,3.0
GCH1,17.5,11.0
GCHFR,4.5,1.0
BLOC1S1,3.5,1.5
KAT2A,5.5,4.5
NR6A1,35.0,17.0
GCNT1,82.5,53.0
GCSH,0.5,0.0
GDI1,6.0,5.5
GDI2,184.5,123.0
GEM,0.0,2.0
GFER,40.5,27.0
GFI1,907.5,413.5
GFPT1,67.5,48.0
GGCX,10.5,7.0
GGT1,0.0,0.0
B4GALT1,64.5,95.0
GGT7,1.0,0.0
GGT5,0.0,0.0
GIPR,6.5,4.5
GJA3,0.0,0.0
GK,8.5,6.5
GK3P,0.0,2.0
GLA,0.0,0.0
GPC3,0.0,0.0
GLB1,4.5,2.0
GCLC,6.5,4.0
GCLM,27.0,15.5
GLDC,0.0,0.0
GLE1,74.5,49.5
GLG1,76.5,49.5
GLI1,0.0,0.0
GLI3,0.0,0.0
GLI4,0.0,0.0
GLO1,75.0,71.5
GLS,24.5,28.0
GLRX,13.0,3.0
GLUD1,80.0,68.0
GLUL,585.0,288.0
GM2A,44.0,24.5
GMDS,1.0,1.5
GMFB,110.5,59.0
GMPR,0.0,0.0
GNA11,0.0,0.0
GNA12,75.0,47.5
GNA15,37.5,27.5
GNAI1,4.5,3.5
GNAI2,108.0,49.5
GNAI3,76.5,59.5
GNAL,0.0,0.0
GNAO1,0.0,0.0
GNAQ,431.5,276.5
GNAS,99.5,56.0
GNAZ,1.0,0.5
GNB1,256.0,180.5
GNB2,29.5,11.5
GNB3,0.0,0.0
GNG3,0.0,0.0
GNG4,0.0,0.0
GNG5,18.5,10.0
GNG7,12.0,8.0
GNG10,3.5,2.0
GNG11,0.0,0.0
GNGT2,0.0,0.0
GNRH1,1.0,0.0
GNRHR,0.0,0.0
GNS,38.5,19.0
GOLGA1,17.5,9.0
GOLGA2,15.0,8.0
GOLGA3,90.0,46.0
GOLGA4,9.0,7.0
GOLGB1,16.5,16.5
GOT1,3.5,1.5
GOT2,38.0,26.5
GP1BA,0.0,0.0
GP1BB,0.0,0.5
GPC1,1.5,0.5
GPD1,0.0,0.0
GPD2,29.5,17.5
GPI,38.5,20.0
GPLD1,0.0,0.0
GPM6B,0.0,0.0
GPR3,12.5,11.0
CXCR3,6.0,11.5
LPAR4,10.5,4.5
GPER1,0.0,0.0
GPR35,12.0,9.0
FFAR2,1.0,0.5
GRK5,3.0,1.0
GRK6,29.0,17.0
MKNK2,123.5,83.5
GPS1,5.0,2.0
GPS2,2.5,1.5
GPT,0.0,0.0
GPX1,378.5,271.5
GPX2,0.0,0.0
GPX3,0.0,0.0
GPX4,14.0,9.0
GPX7,0.0,0.0
GRB2,839.5,477.5
GRB10,25.5,19.5
RAPGEF1,70.0,41.0
GRIA4,0.0,0.0
GRN,10.0,3.0
GRIK1,0.0,0.0
GRIK3,0.5,0.0
GRIN1,0.0,0.0
GRIN2C,0.0,0.0
GRIN2D,91.0,57.0
GRINA,15.0,9.5
NR3C1,456.0,292.5
ARHGAP35,190.0,95.5
PDIA3,46.0,34.0
GRPR,0.0,0.0
GRSF1,61.0,45.5
GSK3A,57.0,33.5
GSK3B,177.0,111.0
GSN,6.5,4.5
GSPT1,139.5,102.5
GSR,25.5,19.0
GSS,6.5,2.0
GSTA4,0.0,0.0
GSTM3,0.0,0.0
GSTM4,0.5,1.0
GSTP1,5.0,2.5
GSTZ1,2.5,1.5
MSH6,5.5,3.0
GTF2A1,212.0,204.5
GTF2A2,10.5,6.5
GTF2B,40.0,35.0
GTF2E1,73.0,61.5
GTF2E2,21.5,14.0
GTF2F1,84.0,59.5
GTF2F2,13.0,11.0
GTF2H1,32.5,23.0
GTF2H2,0.5,0.0
GTF2H3,41.0,28.0
GTF2I,2.5,4.0
GTF2IP1,0.5,0.5
GTF3A,3.5,0.5
BRF1,12.5,10.0
GTF3C1,5.5,3.5
GTF3C2,33.0,18.0
GUCA1B,3.0,2.0
GUK1,3.0,3.5
GUSB,122.0,99.5
GYG1,22.0,13.5
GYPC,0.5,2.5
GYS1,45.0,32.0
H1-0,8.5,6.0
H1-2,1.5,0.0
H2AC8,0.0,0.0
H2AX,387.5,231.0
H2AZ1,118.0,84.0
H2BC5,0.5,0.0
H3-3A,7.5,4.0
H3-3B,483.0,438.5
HSD17B10,2.0,0.5
HAGH,2.0,0.0
HADHA,22.5,11.5
HADHB,6.0,4.0
HADH,8.5,6.5
HAL,7.5,12.0
HARS1,9.5,5.5
HAS3,2.5,0.5
HCCS,36.0,28.5
HCFC1,117.0,60.0
HCK,12.0,5.0
HCLS1,23.0,22.0
HTT,16.5,9.5
HDAC1,22.0,18.5
HDAC2,180.5,113.5
HDGF,542.5,297.5
HDLBP,39.0,30.0
HELLS,1.5,1.0
NCKAP1L,10.0,6.5
HEXA,21.5,11.5
HEXB,0.5,1.5
CFH,0.0,0.0
HHEX,100.0,60.0
HIC1,16.0,22.5
HIF1A,22.0,31.5
HIP1,33.5,25.0
UBE2K,115.0,75.0
HINT1,80.5,45.5
HIVEP1,2.0,2.5
HK1,14.5,9.0
HK2,301.5,210.5
HK3,0.0,0.0
ZBTB48,0.5,1.5
HLA-A,0.0,0.0
HLA-B,2.0,1.0
HLA-DQB1,0.0,0.0
HLA-DRA,0.0,0.0
HLA-DRB3,0.0,0.0
MR1,61.0,50.0
HLCS,20.5,13.5
HLX,39.0,59.0
HMBS,4.5,5.0
HMGB1,114.5,88.5
HMGB2,128.0,82.5
HMGB3,87.5,110.5
HMGN1,60.0,36.5
HMGN2,37.5,32.0
HMGCL,8.5,3.5
HMGCR,111.5,80.0
HMGCS1,76.5,68.0
HMGA1,414.5,212.5
HMMR,29.0,19.0
HMOX1,3.0,2.5
HMOX2,0.0,0.0
NR4A1,7.0,208.5
HMX2,124.5,63.5
FOXA1,19.0,11.0
HNF4G,0.0,0.0
HNMT,18.5,13.0
SLC29A2,0.0,0.0
HNRNPA1,79.5,48.0
HNRNPA2B1,235.0,204.0
HNRNPAB,187.5,142.0
HNRNPC,125.5,96.0
HNRNPD,62.5,53.0
HNRNPF,266.0,230.5
HNRNPH1,66.5,51.5
HNRNPH2,54.0,48.5
HNRNPH3,61.0,45.0
HNRNPK,125.5,105.0
HNRNPL,64.0,41.5
HNRNPU,564.0,545.5
TLX1,0.0,1.0
HOXA1,9.0,3.5
HOXA2,0.0,0.0
HOXA4,0.0,0.5
HOXA5,0.0,0.5
HOXA7,0.5,0.0
HOXA9,238.5,165.5
HOXA10,211.5,135.0
HOXA11,11.0,12.0
HOXA13,1.0,0.5
HOXB3,6.5,3.5
HOXB4,27.5,13.0
HOXB6,0.0,0.5
HOXB7,0.0,1.0
HOXC6,8.0,2.0
HOXC9,0.0,0.0
HOXC10,1.0,0.0
HOXC11,2.5,2.0
HPCAL1,34.5,17.5
HPD,2.5,1.0
HPRT1,5.5,5.5
HPS1,8.5,8.0
AGFG1,32.0,18.0
AGFG2,3.0,2.0
HRH1,12.5,11.5
HRH2,19.0,7.0
PRMT2,21.5,14.0
PRMT1,11.5,10.5
HSBP1,59.0,37.0
HSD11B1,0.0,0.0
HSD17B1,0.0,0.0
HSD17B4,1.5,2.5
HSF1,10.0,7.0
HSF2,14.5,10.5
HSF4,0.0,0.0
DNAJB2,14.0,9.0
DNAJA1,90.0,76.0
HSPA1B,0.0,0.0
HSPA2,2.5,2.5
HSPA4,19.0,15.5
HSPA5,135.0,105.5
HSPA8,274.0,212.5
HSPA9,164.0,134.5
HSPB1,4.5,3.5
HSP90AA1,380.5,350.0
HSP90AB1,167.5,114.0
HSPD1,51.0,41.0
HSPE1,8.0,5.0
DNAJB1,378.0,213.5
DNAJC4,0.0,0.0
HSPG2,4.5,4.5
NDST1,15.5,9.0
FOXN2,275.5,196.0
HTR7,31.5,31.5
HUS1,48.0,36.0
HYAL1,0.0,0.0
IARS1,128.0,104.5
ICA1,0.5,0.5
ICAM1,33.0,22.0
ICAM2,1.0,2.0
ICAM3,0.5,0.0
ICAM4,0.0,1.5
IRF8,897.0,578.5
MRPL58,8.5,9.0
ID1,29.5,27.0
ID2,93.5,81.5
ID3,2.0,1.5
IDE,34.0,24.5
IDH1,37.5,26.5
IDH2,15.5,14.5
IDH3A,38.5,22.5
IDH3B,51.5,33.5
IDH3G,4.0,1.0
IDI1,302.5,298.5
IDS,43.5,31.0
IDUA,0.0,0.0
IFI16,1.5,1.0
IFI35,1.0,0.0
SP110,2.0,1.5
IFIT2,3.5,0.5
IFIT3,1.0,0.0
IFNAR1,63.0,39.0
IFNAR2,165.0,130.0
IFNGR1,28.0,28.0
IFNGR2,0.5,1.0
IFRD1,17.5,15.0
IGBP1,10.5,8.5
IGF1,10.5,8.0
IGF1R,51.5,30.5
IGF2R,72.0,43.0
IGFALS,0.0,0.0
IGFBP2,2.0,1.5
IGFBP4,20.0,6.0
IGFBP6,0.0,0.0
IGFBP7,7.0,1.0
IGHMBP2,9.5,9.5
RBPJ,114.5,81.5
IGLL1,2.0,1.0
IK,1.5,1.5
IKBKB,23.5,21.0
IL1B,1.5,11.5
IL1RAP,263.5,232.5
IL1RN,22.5,41.0
IL2RA,22.5,17.5
IL2RB,4.0,3.0
IL2RG,0.0,0.0
IL3RA,3.0,3.5
IL4R,21.0,15.5
IL5RA,0.0,0.0
IL6R,381.0,263.0
IL6ST,33.0,25.0
IL7R,18.0,97.5
CXCL8,20.5,23.5
CXCR2,31.5,16.0
CXCR2P1,0.0,0.0
IL10RA,29.5,55.0
IL10RB,26.5,24.0
IL11,0.0,0.5
IL11RA,0.0,0.0
IL12RB1,2.0,2.0
IL12RB2,0.0,0.0
IL13RA1,32.0,39.0
IL15RA,10.5,7.0
IL16,14.5,6.5
TNFRSF9,0.0,0.0
IL18,0.0,0.0
FOXK2,164.5,115.5
ILF2,77.0,50.5
ILF3,406.0,250.5
ILK,1.0,1.5
IMPA1,42.0,24.5
IMPA2,5.5,4.5
IMPDH1,18.5,13.0
IMPDH2,0.5,1.0
INCENP,47.0,35.0
ING1,52.0,43.0
ING2,19.5,15.0
INHBA,275.5,538.0
INHBB,0.0,0.0
INHBC,0.0,0.0
INPP1,0.5,0.5
INPP4A,23.5,15.5
INPP5A,97.5,62.0
INPP5B,44.5,28.5
INPP5D,114.5,82.5
INPPL1,11.5,8.0
INSIG1,593.5,619.5
INSR,204.5,126.5
EIF3E,12.5,9.0
IPP,2.5,0.5
IRAK1,78.0,51.0
ITGA6,5.0,1.5
IRAK2,3.5,4.5
IREB2,175.0,98.0
IRF1,153.0,67.0
IRF2,54.0,30.5
IRF3,56.5,39.0
IRF4,59.5,27.5
IRF5,38.0,15.5
IRF6,0.0,0.0
ITGA2,0.5,0.5
ITGA2B,0.0,0.0
ITGA3,0.5,0.0
ITGA4,259.0,211.0
ITGA5,211.5,105.0
ITGA7,2.0,1.0
ITGAE,2.0,2.0
ITGAL,750.0,289.0
ITGAM,0.0,1.0
ITGAV,3.5,3.0
ITGAX,1.0,0.5
ITGB1,12.0,2.5
ITGB2,13.5,9.0
ITGB3,0.0,0.0
ITGB4,0.0,0.0
EIF6,85.0,45.0
ITGB5,2.5,0.5
ITGB7,6.0,5.0
ITIH4,0.0,0.0
STT3A,19.0,17.5
ITPA,16.5,5.0
ITPKA,0.0,1.0
ITPKB,33.0,29.5
ITPR1,27.5,21.0
ITPR2,11.0,11.0
ITPR3,1.5,2.0
IVD,58.5,34.0
JAG2,5.0,4.0
JAK1,21.5,25.5
JAK2,9.5,9.5
JAK3,1.0,0.0
JARID2,199.0,118.5
JUN,23.0,47.5
JUNB,287.0,234.5
JUND,627.0,585.5
JUP,0.0,0.0
CD82,11.5,4.0
KARS1,18.0,13.5
KCNA3,28.0,19.0
KCNA5,0.0,0.0
KCNA6,0.0,0.0
KCNC3,13.0,6.5
KCNC4,2.0,1.5
KCND1,0.0,0.0
KCNE1,0.0,0.0
KCNG1,2.0,0.0
KCNJ1,0.0,0.0
KCNJ2,3.5,4.5
KCNJ3,0.0,0.0
KCNJ11,1.0,0.5
KCNJ13,0.0,0.0
KCNJ14,19.0,15.0
KCNMB1,0.5,0.0
KCNN2,69.0,34.5
KCNN4,43.5,21.0
KCNQ1,0.5,0.0
KCNQ3,3.5,3.0
KCNS1,3.0,1.0
KHK,2.5,1.5
KIF2A,48.5,42.5
KIF3C,5.0,1.0
KIF5B,162.0,119.0
KIF5C,0.5,1.0
KIFC3,0.5,1.0
KIT,4.0,2.5
KLK1,0.0,0.0
KLC1,5.0,5.5
KIF11,56.5,47.5
KIFC1,0.0,0.0
KIF22,3.5,2.5
KPNA1,169.5,130.0
KPNB1,215.0,151.5
KPNA2,56.5,37.5
KPNA3,97.0,80.5
KPNA4,184.0,137.0
KPNA5,1.0,1.0
TNPO1,205.0,145.5
IPO5,35.0,32.0
KRAS,109.0,103.5
KRT8,2.5,0.5
KRT10,30.5,22.5
KRT18,0.5,0.0
KTN1,2.0,2.5
AFF3,117.0,72.5
LAIR1,12.5,4.0
LAMB3,0.5,1.0
LAMC1,2.5,5.5
LAMP1,33.5,24.5
LAMP2,108.5,76.0
RPSA,0.5,0.0
STMN1,174.0,101.5
LASP1,119.0,47.0
LBR,48.0,29.5
LCP1,480.0,386.5
LCP2,39.5,37.5
LCT,0.0,0.0
LDHA,367.5,317.5
LDHB,31.0,25.5
LDLR,693.0,490.5
LEPR,0.0,0.0
LETM1,88.0,52.5
LFNG,17.5,11.0
LGALS1,8.5,9.5
LGALS3BP,0.5,0.0
LGALS8,27.5,21.5
LGALS9,21.0,15.0
LIF,2.0,4.5
LIG1,38.0,25.0
LIG3,13.0,5.0
LIG4,7.5,6.5
LIMK1,31.5,18.0
LIMK2,12.5,6.5
LIMS1,46.0,30.5
LIPA,10.0,6.0
LIPE,0.0,0.0
FADS1,76.5,50.5
LLGL2,1.0,1.5
FADS3,0.0,0.0
LLGL1,1.5,1.0
LMAN1,38.5,33.5
LMNA,30.0,44.0
LMNB1,102.5,55.5
LMO2,403.0,291.0
PRICKLE3,10.5,9.0
LMO7,1.5,1.0
LNPEP,17.5,10.5
VWA5A,1.5,0.5
LOX,0.0,0.0
LOXL2,0.0,0.5
LPO,0.0,0.0
LPP,53.0,20.5
LRMP,15.0,7.0
LRCH4,14.5,6.0
LRP1,0.0,0.0
LRP3,4.0,2.5
LRP5,2.0,1.5
LRPAP1,74.0,37.5
LSP1,1.5,1.0
LSS,0.0,0.0
LTA4H,2.0,0.0
LTBP2,0.0,0.0
LTBP3,2.0,1.5
LTBR,40.0,21.5
LTC4S,0.0,0.0
LTK,0.0,0.0
LY6E,1.0,0.0
LY9,2.5,2.5
CD180,107.5,40.0
LY75,4.5,5.0
LYL1,30.0,13.0
LYN,111.5,144.5
LYZ,85.5,22.5
M6PR,114.0,70.5
CAPRIN1,357.0,245.0
NBR1,32.0,24.0
MARCKS,0.0,0.0
MXD1,159.0,229.0
MAD2L1,42.5,30.0
SMAD2,90.0,50.5
SMAD3,204.0,180.0
SMAD4,71.5,44.5
SMAD5,43.5,31.0
SMAD6,8.0,4.5
SMAD7,56.0,21.0
SMAD9,0.0,0.0
MAF,0.0,0.0
MAFG,1409.5,715.5
MAGEA4,0.5,0.0
MAGOH,1.0,0.0
MAK,3.5,3.0
MAN1A1,12.5,10.0
MAN2A2,53.5,38.5
MAN2C1,0.5,0.0
MAN2A1,17.5,9.0
MAN2B1,6.0,3.0
MANBA,15.5,12.0
MAOA,0.0,0.0
MAP1A,8.0,6.0
MAP1B,0.0,0.0
MAP4,26.0,19.0
MARK3,12.5,10.5
MARS1,3.5,2.0
MAT2A,758.5,552.5
MATK,1.5,2.0
MAX,128.0,90.0
MAZ,294.5,173.0
MBD1,87.0,53.0
MBNL1,784.5,656.0
MBP,520.0,291.5
MC1R,1.5,1.5
MCAM,0.0,0.5
MCC,0.0,1.0
MCL1,1156.0,1338.5
MCM2,94.5,65.5
MCM3,87.5,60.5
MCM4,184.5,142.5
MCM5,12.5,11.5
MCM6,59.0,50.5
MCM7,17.0,19.0
CD46,32.0,37.0
ADAM11,1.0,0.5
DNAJB9,48.0,31.0
MDH1,7.0,3.0
MDH2,24.0,18.0
MDK,0.0,3.5
MDM2,607.0,407.5
MDM4,216.0,141.0
ME2,41.5,23.5
MEA1,15.5,6.0
MECP2,115.5,62.5
MEF2A,43.5,41.0
BORCS8-MEF2B,9.0,9.0
MEF2C,686.5,586.0
MEF2D,1586.5,947.5
MEFV,3.5,3.5
MEIS1,191.0,169.0
MEIS2,52.5,39.0
MAP3K1,192.5,118.0
MAP3K3,32.0,14.5
MAP3K4,10.0,8.5
MAP3K5,1.5,1.0
RAB8A,178.5,94.0
MEN1,23.0,12.0
MEST,1.0,1.0
METTL1,28.0,20.5
MFAP1,49.5,39.5
MFAP3,95.5,77.5
MFAP4,0.0,0.0
MFGE8,0.0,0.0
MELTF,4.5,3.5
MFNG,98.5,59.5
MGAT1,206.5,93.5
MGAT2,86.0,59.0
MGAT3,0.0,0.0
MGAT5,138.0,80.5
MIA2,2.5,0.0
KITLG,0.0,0.5
MGMT,0.0,0.0
MGST1,11.5,8.5
MGST2,6.0,7.0
MGST3,2.0,1.5
CIITA,0.0,1.0
CD99,28.5,21.5
MICB,0.0,0.5
MID1,0.0,0.0
MIF,0.0,0.0
MIP,0.0,0.0
MIPEP,0.0,0.0
MITF,2.5,1.0
ATXN3,41.5,21.0
MKI67,257.0,157.5
MKLN1,82.5,69.5
MLH1,2.0,2.0
MAP3K10,0.0,0.0
MAP3K11,22.0,13.0
KMT2A,340.5,271.5
MLLT1,159.5,106.5
AFF1,275.0,203.5
MLLT3,3.0,1.5
AFDN,31.5,53.5
MLLT6,0.0,0.0
FOXO4,6.0,3.5
NR3C2,0.0,0.0
MMP2,3.0,1.0
MMP14,192.0,166.5
MMP15,0.5,1.0
MMP17,0.0,0.0
MMP19,0.5,1.5
ALDH6A1,7.5,3.5
MN1,3.0,0.5
MNAT1,3.0,3.0
MNDA,0.0,0.0
MNT,192.0,123.0
MOCS2,11.5,7.5
MOV10,0.0,0.0
MPG,0.5,1.0
MPI,10.0,7.5
MPL,0.0,0.0
MPO,0.5,0.0
MPP1,3.5,4.5
MPP2,0.5,2.0
MPP3,2.0,2.5
MPST,4.5,3.5
MPV17,8.5,5.0
MPZ,11.0,3.5
MRE11,37.0,24.0
ABCC1,7.5,5.5
MYO1B,0.0,0.0
MSH2,1.0,0.0
MSH3,3.0,2.0
MSN,467.5,355.0
MSR1,0.5,1.0
MSRA,1.0,0.0
MST1,0.0,0.0
MSX2,15.5,9.5
MT1E,37.5,13.0
MT1F,13.5,8.0
MT1G,11.5,4.5
MT1M,0.0,0.0
MT1L,0.5,0.0
MT1X,10.0,4.5
MT2A,5.5,4.5
MTAP,70.0,49.0
MTCP1,4.5,3.5
MTF1,328.0,219.5
NUDT1,2.0,2.5
MTHFD1,7.0,6.0
MTHFR,40.5,46.5
MTIF2,0.5,0.0
MTM1,43.5,34.5
MYO1F,33.5,18.5
MTR,103.5,60.5
MTRR,27.5,24.0
MUC1,0.0,0.0
TRIM37,10.5,9.0
MMUT,4.5,2.5
MUTYH,2.0,0.5
MVD,5.0,7.0
MVK,8.5,4.0
MX1,0.0,0.0
MX2,2.0,4.0
MXI1,109.5,66.0
MYB,446.5,251.5
MYBL1,0.5,0.5
MYBL2,13.5,13.0
MYBPH,13.0,4.0
MYC,586.5,189.0
MYCL,17.0,12.0
MYD88,89.0,54.5
GADD45B,106.0,131.0
MYH9,188.5,102.0
MYH10,1.0,0.0
MYL5,0.0,0.0
MYL6,17.5,21.5
MYLK,0.0,0.0
MYO1C,14.0,10.5
MYO1D,0.0,0.0
MYO1E,7.0,3.0
MYO5A,27.5,25.0
MYO7A,1.0,0.0
MYO7B,0.0,0.0
MYO9A,6.5,4.5
MYO9B,19.0,11.5
MYO10,31.0,23.5
PPP1R12A,65.0,46.5
PPP1R12B,92.5,52.5
NAB1,64.5,89.0
NAB2,104.5,279.5
NACA,16.0,7.5
NAGA,81.0,39.5
NAGLU,6.0,1.5
HNRNPM,27.5,21.0
NAIP,0.0,0.0
NAP1L1,60.5,53.0
NAP1L4,2.0,0.5
NARS1,57.0,46.0
NASP,14.0,11.5
CEACAM6,0.0,0.0
NBL1,1.0,1.0
NUBP1,11.0,8.0
NBN,93.0,86.5
NCAM1,8.0,6.0
NCAM2,2.0,1.0
NCBP1,39.5,38.0
NCF2,4.5,3.5
NCF4,13.5,7.0
NCK1,17.0,11.5
NCL,360.0,242.5
NDN,9.0,3.5
NDUFA1,0.0,1.5
NDUFA2,21.5,16.5
NDUFA4,13.0,8.5
NDUFA5,38.5,26.0
NDUFA7,13.0,12.5
NDUFA8,8.0,8.5
NEB,0.0,0.0
NDUFA9,4.5,2.0
NDUFA10,33.5,30.5
NDUFAB1,9.5,7.5
NDUFB1,1.0,3.0
NDUFB2,1.0,2.0
NDUFB3,4.0,2.0
NDUFB4,11.0,6.0
NDUFB5,14.0,8.0
NDUFB6,0.5,1.0
NDUFB7,2.5,1.5
NDUFB8,4.5,3.5
NDUFB9,10.0,8.5
NDUFB10,2.5,1.0
NDUFC1,3.0,1.0
NDUFC2,59.5,33.5
NDUFS1,8.0,6.0
NDUFS2,20.0,16.0
NDUFS3,1.5,3.0
NDUFV1,0.0,0.0
NDUFS4,1.0,2.0
NDUFS5,7.5,9.5
NDUFS6,5.5,1.0
NDUFS8,1.0,1.0
NDUFV2,3.5,2.5
NDUFV3,8.0,7.0
DRG1,26.5,19.0
NEDD4,8.5,6.5
SEPTIN2,86.5,86.5
RPL10A,6.5,8.5
NEDD8,12.0,11.0
NEDD9,78.5,47.5
NEFH,6.0,3.5
NEK1,3.0,2.0
NEK2,8.0,5.5
NEK3,15.5,13.5
NEO1,1.5,1.0
NF1,41.5,22.0
NF2,94.5,53.0
NFATC1,82.0,70.0
NFATC2,52.5,38.0
NFIA,0.5,0.5
NFATC3,199.0,121.0
NFE2,3.5,0.5
NFE2L1,177.0,106.5
NFE2L2,59.0,56.0
NFIC,433.5,202.0
NFIL3,25.5,23.0
NFIX,46.5,17.0
NFKB1,17.0,22.0
NFKB2,0.0,0.0
NFKBIA,139.5,67.0
NFKBIB,2.5,1.0
NFKBIE,63.5,34.0
TONSL,4.5,4.5
NFRKB,22.5,19.5
NFX1,122.0,85.0
NFYA,350.5,253.5
NFYB,33.0,20.0
NFYC,29.0,25.0
NGFR,1.5,1.0
NHLH1,1.0,0.0
SNU13,99.5,73.5
NHS,0.0,0.0
NINJ1,10.0,9.0
NINJ2,3.5,2.0
NIT1,2.0,3.0
NKG7,2.0,0.5
NKTR,77.5,69.0
NNAT,0.0,0.0
NMB,0.5,1.5
NME1,55.0,32.0
NME2,51.5,42.5
NME3,4.5,2.5
NME4,27.5,17.0
NQO2,0.0,0.0
NMT1,137.5,87.0
NODAL,0.0,0.0
NOP2,117.0,84.0
NONO,111.5,80.0
NOS2,0.5,0.0
NOS3,0.0,0.5
CNOT2,40.5,35.5
CNOT4,34.0,22.0
NOTCH1,66.5,32.0
NOTCH2,101.0,57.5
CCN3,1.5,0.0
PNP,208.0,97.0
NPAS1,0.0,0.0
NPAT,16.5,13.0
NPC1,13.0,14.0
NPM1,108.0,78.5
NPPA,0.0,0.0
SLC11A2,54.5,28.0
NRAS,138.5,111.5
NRDC,0.0,1.5
NRF1,65.0,38.0
NRGN,8.0,4.5
NRL,2.0,0.5
YBX1,69.5,49.0
NSF,0.0,0.0
NT5E,0.0,3.0
NTHL1,0.0,0.0
NTRK3,1.0,0.5
NTSR1,6.5,6.0
NUCB1,17.0,11.5
NUCB2,4.0,1.0
NUMA1,100.5,62.0
NUP88,10.0,8.0
NUP98,91.0,81.5
NR4A2,16.5,195.5
NVL,4.5,3.5
OAS1,0.0,0.0
OAS2,6.5,2.5
OAS3,0.0,0.0
OAT,7.0,4.0
TBC1D25,11.0,9.0
OAZ1,113.0,72.5
OAZ2,16.5,7.5
OCRL,15.5,13.0
ODC1,69.5,62.0
ODF2,25.0,15.5
OGDH,12.5,9.0
OGG1,6.0,2.0
OGN,0.0,0.0
OLR1,0.0,10.0
OMG,0.0,0.0
OPA1,75.5,48.5
OPHN1,6.0,4.5
ORC1,9.5,15.5
ORC2,39.0,26.0
ORC4,7.5,5.0
ORC5,18.5,12.0
OSBP,172.5,116.0
OSM,77.5,199.5
OTX1,5.0,3.0
OVGP1,1.0,0.0
OXA1L,15.5,13.0
OXCT1,24.5,20.5
OXTR,1.5,0.0
P2RX1,12.5,18.5
P2RX4,3.0,1.0
P2RX5,0.0,1.0
P2RX7,4.0,1.0
P2RY1,16.5,5.5
P2RY2,640.0,300.0
P2RY6,18.5,6.0
P2RY11,16.5,16.5
P4HA1,24.5,17.5
P4HB,301.5,201.0
PA2G4,151.5,93.0
PEBP1,99.5,75.0
PABPC3,0.0,0.0
FURIN,66.5,25.5
PCSK6,0.0,0.0
PAFAH1B1,154.5,98.0
PAFAH1B2,396.0,258.0
PAFAH1B3,0.5,0.0
PAFAH2,30.0,20.5
PRDX1,36.0,22.0
SERPINE1,13.0,14.5
SERPINB2,0.0,0.0
PAK1,23.0,18.0
PAK2,237.0,172.5
PALM,0.0,0.0
PAM,0.5,0.0
PARN,0.5,0.0
PAX5,0.5,0.0
PAX6,0.0,0.0
PDCL,42.0,36.5
PBX1,0.0,0.0
PBX2,0.0,0.0
PBX3,130.0,88.5
PC,0.5,0.0
PCBD1,10.5,6.5
PCBP1,138.5,110.5
PCBP2,74.0,43.5
PCCA,1.0,0.0
PCCB,4.0,2.5
PCDHGC3,84.0,43.5
PCDH9,0.5,0.0
PCK2,1.0,0.5
PCM1,20.0,15.5
PCMT1,16.0,13.0
PCNA,51.0,32.0
PCNT,10.5,7.5
PCOLCE,0.0,0.0
CHMP1A,79.5,51.5
CDK16,30.0,22.5
CDK17,30.5,19.5
CDK18,3.5,1.5
PCYT1A,20.0,12.5
PDCD2,151.0,92.5
PDE3B,110.0,95.5
PDE4A,3.5,4.0
PDE4B,0.0,1.5
PDE4C,0.0,0.0
PDE4D,23.0,36.5
PDE6A,0.0,0.0
PDE6D,11.0,4.5
