,DMSO,YLK
FDFT1,2228.0,1695.0
FDPS,287.0,210.5
FDX1,331.0,314.5
FDXR,1816.5,1012.5
FECH,860.0,665.5
FEN1,3931.0,2720.0
GPC4,6.5,4.0
FER,484.0,379.5
FES,109.0,75.0
FGD1,82.0,48.5
FGF2,139.0,110.0
FGF11,48.0,26.5
FGFR1,264.0,135.5
FGFR3,22.0,14.0
FGFR4,1.0,0.5
FGR,277.0,156.0
FH,153.0,135.0
FHL1,513.5,436.5
FHL3,281.5,146.5
FKBP1A,10177.5,6988.0
FKBP1AP1,277.5,114.5
FKBP2,371.0,258.0
FKBP3,894.5,756.5
FKBP4,3997.0,2342.0
FKBP5,4749.5,3773.0
FOXD4,4.5,2.5
FOXJ1,10.0,5.0
FOXM1,1569.0,971.5
FOXD2,80.5,34.5
FOXO1,5.0,1.5
FOXO3,571.0,373.5
FOXO3B,185.5,121.5
FLI1,2392.0,2056.5
FLII,512.0,324.0
MLANA,13.0,10.5
FLNA,2385.0,1246.5
FLNB,1100.5,747.5
FLOT2,1198.0,608.0
FLT1,2.0,1.0
FLT3,25796.5,19641.0
FLT3LG,25.5,18.0
FMO4,12.0,10.0
FMO5,95.5,62.5
FMOD,0.0,6.5
FMR1,613.5,552.5
FN1,9.5,10.5
FNTA,1638.5,1350.0
FNTB,427.5,262.0
FOLR2,4.0,4.5
FOS,253.0,264.5
FOSB,582.5,705.0
FOSL2,2023.5,1677.0
FPGS,791.0,473.5
FPR2,16.5,22.5
FXN,878.0,605.0
MTOR,816.0,620.5
CENPI,173.0,129.0
FTH1,1194.0,827.0
FTH1P3,32.5,29.5
FTL,15948.5,11201.5
NR5A1,3.5,1.0
FUCA1,264.0,207.5
FUCA2,485.5,383.5
FUS,3893.0,2513.0
FUT2,11.5,5.0
FUT4,6406.0,4269.5
FUT6,4.0,2.0
FUT7,335.5,153.5
FUT8,280.5,208.0
KDSR,976.0,824.5
FYB1,634.0,621.0
FYN,16.5,12.5
FZD2,181.0,113.0
IFI6,151.0,94.0
G6PD,964.0,577.5
SLC37A4,355.0,173.5
XRCC6,1066.0,740.5
GAA,299.5,176.0
GAB1,5.5,5.5
GABPA,1161.0,1122.5
GABPB1,487.5,482.0
GABRA4,22.5,12.0
GABRB3,3.0,1.0
GABRD,11.5,6.0
GABRE,8.0,4.0
GABRR2,6.0,5.5
GAD1,14.5,15.5
GAK,416.5,245.5
GALC,490.0,437.5
GALE,137.5,90.0
GALK1,207.5,143.0
GALK2,151.0,120.5
GALNS,438.5,305.0
GALNT1,2327.5,2323.0
GALNT2,1474.5,923.5
GALNT3,30.5,36.0
GALT,57.0,38.0
GAMT,899.5,576.0
GANC,517.0,396.0
GAPDH,25181.5,15067.0
GARS1,615.5,418.5
GART,475.5,397.0
GAS1,5.0,1.0
GAS6,407.0,255.5
GAS8,147.5,85.5
GATA2,115.0,75.0
GATM,191.5,173.5
GBAP1,10.5,4.0
NIPSNAP2,1341.5,1347.0
GBE1,574.0,522.0
GBP2,27.5,41.0
GBP3,75.5,49.0
GCDH,434.5,293.0
GCH1,314.5,260.0
GCHFR,312.0,179.0
BLOC1S1,324.0,223.0
KAT2A,430.0,265.5
NR6A1,137.5,77.0
GCNT1,730.0,548.5
GCSH,24.5,20.5
GDI1,776.5,477.0
GDI2,10365.5,8189.0
GEM,0.5,3.5
GFER,492.0,295.5
GFI1,4508.0,2222.5
GFPT1,570.5,477.5
GGCX,2721.5,2286.0
GGT1,30.5,23.0
B4GALT1,1226.5,952.5
GGT7,42.5,28.5
GGT5,74.0,40.0
GIPR,216.5,106.5
GJA3,8.0,4.5
GK,585.5,565.0
GK3P,84.5,70.5
GLA,18.0,10.0
GPC3,24.5,23.0
GLB1,257.5,158.0
GCLC,151.0,142.5
GCLM,651.5,621.0
GLDC,4.5,2.5
GLE1,2634.0,1834.5
GLG1,5455.5,3377.5
GLI1,1.5,1.0
GLI3,3.0,3.5
GLI4,36.5,18.5
GLO1,5228.0,4701.5
GLS,1705.5,1603.5
GLRX,510.0,402.0
GLUD1,5726.0,5448.0
GLUL,15643.0,11104.5
GM2A,4289.0,2889.5
GMDS,93.0,52.0
GMFB,3166.0,2782.5
GMPR,8.0,5.0
GNA11,2.5,1.0
GNA12,1909.5,1224.0
GNA15,1149.0,607.5
GNAI1,70.5,51.0
GNAI2,12227.5,7286.5
GNAI3,2744.0,2445.0
GNAL,348.0,260.5
GNAO1,1.5,0.5
GNAQ,5977.0,4986.5
GNAS,11464.5,8049.0
GNAZ,22.5,13.0
GNB1,12769.0,9813.0
GNB2,1844.5,1010.5
GNB3,34.5,19.0
GNG3,35.0,16.5
GNG4,7.5,6.5
GNG5,1084.5,757.5
GNG7,873.5,523.0
GNG10,267.5,281.5
GNG11,2.5,4.0
GNGT2,6.5,6.0
GNRH1,4.0,2.5
GNRHR,4.0,2.5
GNS,3177.0,2512.0
GOLGA1,198.0,133.5
GOLGA2,709.5,449.5
GOLGA3,1736.0,1119.5
GOLGA4,147.5,119.0
GOLGB1,341.5,283.0
GOT1,121.0,95.0
GOT2,2092.5,1582.5
GP1BA,25.5,20.5
GP1BB,5.5,7.5
GPC1,107.5,56.5
GPD1,3.5,4.0
GPD2,989.0,881.0
GPI,6971.0,4340.0
GPLD1,36.0,27.0
GPM6B,21.0,11.0
GPR3,83.5,75.0
CXCR3,78.5,75.5
LPAR4,330.0,312.5
GPER1,3.0,3.5
GPR35,218.5,90.5
FFAR2,4.0,3.0
GRK5,50.0,34.0
GRK6,977.5,541.0
MKNK2,3738.5,2117.5
GPS1,653.5,446.5
GPS2,134.5,92.0
GPT,10.5,4.0
GPX1,18000.5,11386.5
GPX2,11.0,6.5
GPX3,5.0,2.0
GPX4,2381.5,1445.5
GPX7,6.5,1.5
GRB2,25512.0,15404.5
GRB10,682.5,500.0
RAPGEF1,2422.5,1423.5
GRIA4,3.5,1.0
GRN,1664.0,954.5
GRIK1,9.0,6.5
GRIK3,5.5,3.5
GRIN1,9.0,4.0
GRIN2C,27.0,17.5
GRIN2D,1576.5,851.0
GRINA,1729.5,1049.0
NR3C1,3181.5,2465.0
ARHGAP35,3486.5,1877.0
PDIA3,4123.0,2583.5
GRPR,1.0,0.0
GRSF1,2135.0,1891.5
GSK3A,2154.0,1225.0
GSK3B,2308.0,1688.5
GSN,967.0,569.5
GSPT1,4729.0,3847.0
GSR,1068.0,877.0
GSS,425.0,245.0
GSTA4,21.5,13.5
GSTM3,5.0,2.5
GSTM4,132.5,80.5
GSTP1,1040.5,710.5
GSTZ1,239.5,154.0
MSH6,99.0,72.0
GTF2A1,2591.5,2533.0
GTF2A2,567.5,494.5
GTF2B,318.5,236.5
GTF2E1,378.0,286.0
GTF2E2,521.5,364.0
GTF2F1,1836.0,1182.5
GTF2F2,737.5,668.0
GTF2H1,757.5,640.0
GTF2H2,13.5,8.0
GTF2H3,2205.5,1772.5
GTF2I,59.5,32.0
GTF2IP1,17.5,13.0
GTF3A,253.5,199.0
BRF1,501.0,270.5
GTF3C1,309.5,176.5
GTF3C2,971.5,686.5
GUCA1B,25.0,14.5
GUK1,457.0,278.5
GUSB,5552.0,3651.5
GYG1,724.5,597.0
GYPC,126.5,65.5
GYS1,5979.5,3392.5
H1-0,256.5,145.0
H1-2,23.5,15.0
H2AC8,5.5,4.5
H2AX,5214.0,2895.0
H2AZ1,7236.5,5549.0
H2BC5,20.0,11.0
H3-3A,1082.0,966.0
H3-3B,11791.0,10898.0
HSD17B10,195.0,156.0
HAGH,164.5,104.0
HADHA,1973.0,1270.5
HADHB,1542.5,1227.0
HADH,897.5,656.5
HAL,467.0,437.0
HARS1,599.0,441.5
HAS3,761.5,417.5
HCCS,300.5,216.0
HCFC1,4827.0,2442.0
HCK,872.0,522.5
HCLS1,2912.5,1891.5
HTT,528.5,307.0
HDAC1,2682.0,1805.0
HDAC2,12984.5,10269.5
HDGF,33773.0,19479.0
HDLBP,2499.0,1511.5
HELLS,216.5,154.5
NCKAP1L,1652.0,1002.0
HEXA,2420.5,1519.5
HEXB,144.0,103.0
CFH,4.0,2.5
HHEX,425.5,311.0
HIC1,126.0,135.0
HIF1A,477.0,473.0
HIP1,995.5,642.0
UBE2K,5507.0,4869.0
HINT1,6706.0,4525.5
HIVEP1,6.5,7.5
HK1,898.5,545.5
HK2,3508.0,2598.0
HK3,10.5,6.5
ZBTB48,21.5,26.0
HLA-A,6.5,7.5
HLA-B,452.5,321.0
HLA-DQB1,25.0,16.5
HLA-DRA,6.5,3.5
HLA-DRB3,65.0,41.0
MR1,1161.0,770.5
HLCS,729.5,560.0
HLX,182.5,214.5
HMBS,240.5,171.0
HMGB1,11979.5,11307.5
HMGB2,5284.5,4271.0
HMGB3,3049.5,2667.0
HMGN1,6353.0,5171.5
HMGN2,6483.0,5584.5
HMGCL,332.5,202.0
HMGCR,1330.0,1194.5
HMGCS1,1935.5,1861.5
HMGA1,32538.0,16941.0
HMMR,1128.5,905.0
HMOX1,16.5,13.0
HMOX2,3.0,2.0
NR4A1,32.5,681.5
HMX2,654.0,317.0
FOXA1,60.0,39.0
HNF4G,3.5,3.0
HNMT,977.0,897.5
SLC29A2,25.5,20.5
HNRNPA1,5864.5,4738.0
HNRNPA2B1,21697.0,17990.5
HNRNPAB,5613.0,4138.0
HNRNPC,8006.5,6830.5
HNRNPD,6862.5,5503.5
HNRNPF,5072.0,4908.5
HNRNPH1,5448.0,4863.5
HNRNPH2,1942.0,2018.0
HNRNPH3,2256.0,2126.5
HNRNPK,9019.5,7342.0
HNRNPL,4457.5,3019.5
HNRNPU,17537.0,15089.0
TLX1,1.0,3.5
HOXA1,46.0,23.0
HOXA2,2.5,4.5
HOXA4,5.5,2.0
HOXA5,2.0,3.5
HOXA7,6.0,4.0
HOXA9,1726.5,1388.5
HOXA10,2435.0,1624.5
HOXA11,70.5,56.5
HOXA13,7.5,6.5
HOXB3,49.5,29.0
HOXB4,291.0,169.5
HOXB6,26.5,13.0
HOXB7,35.5,26.0
HOXC6,55.5,20.0
HOXC9,2.0,1.5
HOXC10,23.0,16.0
HOXC11,61.0,36.0
HPCAL1,1933.5,1114.0
HPD,226.5,120.5
HPRT1,1514.5,1456.5
HPS1,514.5,275.0
AGFG1,1291.5,1123.5
AGFG2,126.0,76.5
HRH1,39.0,32.5
HRH2,82.5,43.0
PRMT2,907.5,644.0
PRMT1,1184.0,729.0
HSBP1,2540.0,2270.5
HSD11B1,11.5,9.0
HSD17B1,3.5,3.0
HSD17B4,308.5,242.5
HSF1,825.5,573.5
HSF2,175.5,139.5
HSF4,5.5,5.5
DNAJB2,164.0,111.0
DNAJA1,2683.0,2375.5
HSPA1B,5.5,1.0
HSPA2,51.0,46.5
HSPA4,683.0,542.5
HSPA5,3727.5,2708.5
HSPA8,4045.5,3184.0
HSPA9,7283.0,5506.0
HSPB1,783.5,563.5
HSP90AA1,27037.5,23931.0
HSP90AB1,7710.5,4635.0
HSPD1,4452.0,3919.0
HSPE1,844.5,670.5
DNAJB1,1636.5,930.5
DNAJC4,80.5,59.5
HSPG2,590.5,296.5
NDST1,336.5,209.5
FOXN2,1207.5,1005.5
HTR7,269.5,217.0
HUS1,837.0,660.5
HYAL1,26.5,16.5
IARS1,15341.0,11918.5
ICA1,19.0,19.0
ICAM1,188.5,123.5
ICAM2,25.0,28.0
ICAM3,36.0,21.5
ICAM4,116.0,71.0
IRF8,12016.5,8818.0
MRPL58,280.5,216.0
ID1,103.5,63.5
ID2,342.5,225.5
ID3,7.0,1.5
IDE,2456.0,1953.5
IDH1,1308.5,1210.0
IDH2,2292.5,1371.0
IDH3A,1774.0,1528.0
IDH3B,4421.5,2907.5
IDH3G,351.0,217.5
IDI1,5644.5,5434.5
IDS,1226.0,953.5
IDUA,20.5,13.0
IFI16,44.5,25.5
IFI35,58.0,36.5
SP110,38.0,33.5
IFIT2,11.0,7.5
IFIT3,10.0,5.0
IFNAR1,1467.0,1150.0
IFNAR2,1917.0,1096.0
IFNGR1,425.0,418.5
IFNGR2,14.0,9.0
IFRD1,79.5,66.5
IGBP1,525.5,360.0
IGF1,333.0,289.0
IGF1R,790.0,543.0
IGF2R,2719.0,1724.0
IGFALS,5.5,2.5
IGFBP2,971.5,537.0
IGFBP4,1631.0,915.5
IGFBP6,4.0,2.0
IGFBP7,401.0,383.0
IGHMBP2,116.5,75.0
RBPJ,3955.5,3353.0
IGLL1,213.0,138.5
IK,172.5,140.5
IKBKB,960.5,638.5
IL1B,9.5,21.0
IL1RAP,4920.5,4594.5
IL1RN,348.5,364.0
IL2RA,343.5,280.5
IL2RB,48.0,28.5
IL2RG,41.5,23.5
IL3RA,242.0,144.5
IL4R,365.5,239.0
IL5RA,1.5,1.0
IL6R,6559.5,4427.5
IL6ST,413.5,355.5
IL7R,195.5,470.0
CXCL8,53.5,54.5
CXCR2,427.5,338.5
CXCR2P1,10.5,6.0
IL10RA,133.5,175.5
IL10RB,1372.5,1000.5
IL11,2.5,4.0
IL11RA,13.0,10.0
IL12RB1,313.5,158.0
IL12RB2,17.5,9.0
IL13RA1,1740.0,1302.5
IL15RA,140.5,73.0
IL16,182.5,109.5
TNFRSF9,1.5,0.5
IL18,83.0,66.5
FOXK2,1921.0,1194.5
ILF2,3129.5,2012.0
ILF3,12455.5,8815.5
ILK,377.0,242.5
IMPA1,1234.0,1146.5
IMPA2,795.0,509.5
IMPDH1,1263.0,642.0
IMPDH2,435.0,295.5
INCENP,997.0,649.0
ING1,197.5,195.5
ING2,110.5,66.5
INHBA,992.5,1799.0
INHBB,1.0,0.5
INHBC,3.0,2.0
INPP1,25.0,15.0
INPP4A,691.0,510.0
INPP5A,1125.0,823.0
INPP5B,791.0,562.0
INPP5D,3500.5,2181.0
INPPL1,782.0,423.0
INSIG1,6798.5,6308.5
INSR,3572.0,2556.5
EIF3E,1811.5,1036.5
IPP,105.5,101.5
IRAK1,7526.5,4629.0
ITGA6,263.5,231.5
IRAK2,10.5,13.5
IREB2,3091.0,2617.5
IRF1,584.0,250.0
IRF2,651.5,426.5
IRF3,5274.5,2999.5
IRF4,311.0,174.5
IRF5,996.0,492.5
IRF6,1.5,3.0
ITGA2,18.0,11.0
ITGA2B,5.5,5.0
ITGA3,47.5,37.5
ITGA4,6742.0,6617.5
ITGA5,2747.0,1392.5
ITGA7,256.5,124.5
ITGAE,148.5,98.5
ITGAL,27865.5,15642.5
ITGAM,77.5,58.0
ITGAV,181.5,166.0
ITGAX,102.5,69.5
ITGB1,442.5,370.0
ITGB2,1981.5,1244.5
ITGB3,7.0,5.5
ITGB4,4.5,3.5
EIF6,4023.0,2505.5
ITGB5,53.5,31.0
ITGB7,1243.5,707.5
ITIH4,4.5,3.0
STT3A,1616.5,1127.5
ITPA,545.0,352.0
ITPKA,8.0,4.5
ITPKB,264.5,157.0
ITPR1,563.0,525.0
ITPR2,510.0,454.5
ITPR3,97.5,65.0
IVD,2514.0,1558.5
JAG2,77.5,44.5
JAK1,1628.0,1485.5
JAK2,256.0,266.0
JAK3,59.0,27.0
JARID2,1259.0,786.5
JUN,106.5,180.0
JUNB,1303.5,958.5
JUND,10405.0,7036.0
JUP,8.0,6.5
CD82,1214.5,651.5
KARS1,875.0,635.5
KCNA3,174.5,172.5
KCNA5,10.0,3.0
KCNA6,11.0,2.5
KCNC3,1660.0,870.0
KCNC4,42.0,22.0
KCND1,6.0,6.0
KCNE1,5.0,2.5
KCNG1,30.0,18.0
KCNJ1,3.5,2.5
KCNJ2,9.0,11.5
KCNJ3,7.5,4.0
KCNJ11,9.5,5.0
KCNJ13,8.0,3.0
KCNJ14,187.5,126.5
KCNMB1,11.5,7.5
KCNN2,346.0,197.0
KCNN4,687.5,373.5
KCNQ1,20.0,13.0
KCNQ3,75.5,61.0
KCNS1,47.5,35.5
KHK,192.0,112.5
KIF2A,1339.0,1134.0
KIF3C,89.5,56.0
KIF5B,4012.5,3844.5
KIF5C,10.5,12.5
KIFC3,27.0,22.0
KIT,101.5,99.0
KLK1,6.5,2.5
KLC1,209.5,132.5
KIF11,2250.5,2061.0
KIFC1,3.0,3.0
KIF22,205.5,135.5
KPNA1,5169.5,3929.0
KPNB1,9358.0,7617.0
KPNA2,1042.5,757.0
KPNA3,1963.5,1810.0
KPNA4,3261.0,2854.5
KPNA5,13.0,9.5
TNPO1,4380.5,4100.0
IPO5,3666.0,3165.0
KRAS,2217.5,2051.5
KRT8,233.5,118.0
KRT10,625.5,470.5
KRT18,17.5,11.5
KTN1,378.5,360.5
AFF3,1835.5,1330.5
LAIR1,257.0,136.5
LAMB3,22.0,16.5
LAMC1,224.0,180.0
LAMP1,4249.0,2704.0
LAMP2,9642.5,8995.5
RPSA,52.0,37.0
STMN1,15059.0,10937.5
LASP1,10564.0,5874.0
LBR,3978.5,3787.5
LCP1,37690.5,27143.0
LCP2,875.5,937.5
LCT,3.5,3.5
LDHA,23991.5,20621.5
LDHB,2785.5,2217.0
LDLR,2198.5,1425.5
LEPR,44.5,34.0
LETM1,2328.5,1273.5
LFNG,236.0,122.0
LGALS1,1327.0,1180.0
LGALS3BP,26.0,20.5
LGALS8,2076.5,1779.5
LGALS9,3514.5,1878.0
LIF,7.0,13.0
LIG1,9364.5,5122.0
LIG3,238.5,167.0
LIG4,129.0,148.5
LIMK1,1243.0,603.0
LIMK2,153.0,90.0
LIMS1,2314.5,2031.5
LIPA,2278.5,2128.0
LIPE,12.0,4.5
FADS1,7070.5,4926.5
LLGL2,44.5,29.0
FADS3,52.0,32.5
LLGL1,203.0,122.0
LMAN1,4468.0,4329.5
LMNA,1150.5,821.0
LMNB1,5534.5,4298.5
LMO2,6675.5,4707.0
PRICKLE3,2929.5,1770.5
LMO7,90.5,85.0
LNPEP,458.5,318.0
VWA5A,39.0,33.0
LOX,13.0,10.5
LOXL2,22.5,20.5
LPO,7.0,4.5
LPP,1003.5,795.0
LRMP,210.0,120.5
LRCH4,823.5,453.5
LRP1,20.5,10.0
LRP3,158.5,109.5
LRP5,64.0,42.5
LRPAP1,8191.0,4672.0
LSP1,240.5,143.5
LSS,8.5,5.5
LTA4H,1481.5,1209.5
LTBP2,28.0,24.5
LTBP3,243.0,143.0
LTBR,1046.5,578.0
LTC4S,36.0,26.0
LTK,8.5,6.5
LY6E,5.5,4.0
LY9,92.5,65.5
CD180,1549.0,817.5
LY75,586.0,549.5
LYL1,550.0,282.0
LYN,2032.5,1783.5
LYZ,35444.0,25601.5
M6PR,4809.5,3712.0
CAPRIN1,12864.5,11383.5
NBR1,1556.0,1352.0
MARCKS,14.0,11.5
MXD1,628.0,752.5
MAD2L1,1580.5,1459.5
SMAD2,1918.5,1637.5
SMAD3,2283.0,1557.0
SMAD4,955.0,776.5
SMAD5,761.0,688.5
SMAD6,60.5,29.5
SMAD7,131.0,47.5
SMAD9,16.5,14.0
MAF,4.5,0.5
MAFG,6505.0,3493.0
MAGEA4,14.5,10.0
MAGOH,94.5,76.0
MAK,41.5,35.0
MAN1A1,615.0,541.0
MAN2A2,1428.5,869.5
MAN2C1,44.0,25.5
MAN2A1,781.5,675.0
MAN2B1,584.5,353.0
MANBA,286.5,198.0
MAOA,4.5,4.5
MAP1A,79.5,51.0
MAP1B,2.5,3.5
MAP4,2849.0,1676.5
MARK3,289.5,194.0
MARS1,159.5,93.5
MAT2A,7015.0,5834.5
MATK,346.5,231.0
MAX,3835.0,2262.0
MAZ,18830.5,10657.0
MBD1,1365.0,1014.5
MBNL1,22476.0,20934.0
MBP,3635.5,2281.0
MC1R,27.5,20.5
MCAM,3.5,2.5
MCC,18.0,12.0
MCL1,9438.0,10481.5
MCM2,2988.0,1898.5
MCM3,3347.5,2227.0
MCM4,13431.0,9489.5
MCM5,756.5,459.5
MCM6,2272.5,1909.0
MCM7,983.0,649.5
CD46,2142.0,2059.0
ADAM11,28.5,16.0
DNAJB9,140.5,113.5
MDH1,818.5,608.0
MDH2,1935.5,1392.5
MDK,17.0,15.0
MDM2,5035.0,4080.5
MDM4,2817.0,1975.0
ME2,2370.5,1953.5
MEA1,1195.0,766.5
MECP2,1486.5,785.5
MEF2A,820.5,717.0
BORCS8-MEF2B,884.0,446.0
MEF2C,7379.0,6485.5
MEF2D,13713.0,7224.5
MEFV,157.0,79.0
MEIS1,1261.5,866.5
MEIS2,878.5,630.0
MAP3K1,931.0,729.5
MAP3K3,1106.0,591.5
MAP3K4,143.5,102.0
MAP3K5,40.0,39.5
RAB8A,3796.5,2316.5
MEN1,1160.5,609.5
MEST,133.5,101.5
METTL1,465.0,322.5
MFAP1,406.5,278.0
MFAP3,919.5,748.0
MFAP4,10.5,6.0
MFGE8,6.0,5.5
MELTF,248.0,135.0
MFNG,8198.0,4648.5
MGAT1,3144.0,1714.5
MGAT2,832.5,798.0
MGAT3,4.5,2.5
MGAT5,2110.5,1296.5
MIA2,44.5,38.5
KITLG,2.0,3.5
MGMT,47.5,29.5
MGST1,1633.5,1419.5
MGST2,981.5,618.5
MGST3,223.5,146.0
CIITA,27.5,11.0
CD99,2716.0,1789.0
MICB,1.0,1.0
MID1,3.5,4.5
MIF,94.0,75.0
MIP,12.0,8.5
MIPEP,31.5,23.0
MITF,21.0,20.5
ATXN3,1383.0,1116.5
MKI67,4664.5,2908.0
MKLN1,1821.5,1478.5
MLH1,139.0,102.0
MAP3K10,27.0,12.5
MAP3K11,615.0,338.0
KMT2A,3934.5,2748.0
MLLT1,6286.0,3324.0
AFF1,5071.0,3620.0
MLLT3,55.5,31.5
AFDN,1119.5,1089.5
MLLT6,40.0,21.5
FOXO4,412.0,211.5
NR3C2,5.0,4.5
MMP2,284.5,178.0
MMP14,5459.0,3327.5
MMP15,91.0,52.5
MMP17,41.0,23.0
MMP19,233.5,150.0
ALDH6A1,1120.0,820.5
MN1,20.0,14.0
MNAT1,196.5,137.5
MNDA,8.0,8.0
MNT,1742.0,886.5
MOCS2,911.5,736.0
MOV10,16.0,7.5
MPG,180.0,129.0
MPI,750.5,483.0
MPL,4.0,2.0
MPO,129.5,90.0
MPP1,535.5,378.5
MPP2,113.0,66.0
MPP3,64.5,50.0
MPST,381.5,234.5
MPV17,976.0,665.0
MPZ,232.5,117.5
MRE11,1633.0,1421.5
ABCC1,126.5,90.5
MYO1B,1.0,3.0
MSH2,154.0,126.0
MSH3,248.5,206.0
MSN,45957.5,28998.0
MSR1,21.0,17.5
MSRA,454.5,286.0
MST1,5.0,2.5
MSX2,62.0,41.5
MT1E,666.5,440.5
MT1F,584.5,335.5
MT1G,595.5,366.0
MT1M,2.5,2.0
MT1L,15.0,9.0
MT1X,493.0,267.0
MT2A,355.0,259.0
MTAP,1817.5,1475.0
MTCP1,64.5,41.0
MTF1,1170.0,771.0
NUDT1,482.5,304.5
MTHFD1,815.0,567.5
MTHFR,828.5,575.5
MTIF2,35.5,30.0
MTM1,839.5,760.0
MYO1F,2000.5,1259.5
MTR,2175.5,1704.5
MTRR,498.0,400.0
MUC1,35.5,21.5
TRIM37,210.5,196.5
MMUT,194.5,187.5
MUTYH,16.0,19.0
MVD,352.5,222.5
MVK,185.5,98.5
MX1,1.0,1.5
MX2,112.0,70.5
MXI1,1937.5,1651.0
MYB,3990.0,3379.0
MYBL1,47.0,41.5
MYBL2,1352.5,862.0
MYBPH,770.0,441.5
MYC,1536.5,536.5
MYCL,106.0,68.5
MYD88,2045.5,1350.0
GADD45B,573.5,582.0
MYH9,10715.0,6236.0
MYH10,44.5,42.5
MYL5,6.0,4.5
MYL6,2388.0,1726.5
MYLK,10.0,8.0
MYO1C,1165.5,678.0
MYO1D,9.5,5.5
MYO1E,156.5,100.5
MYO5A,816.0,606.0
MYO7A,73.5,45.0
MYO7B,2.0,0.5
MYO9A,109.0,73.5
MYO9B,1380.0,781.5
MYO10,475.5,335.5
PPP1R12A,1416.5,1259.5
PPP1R12B,1142.0,691.0
NAB1,453.0,544.5
NAB2,453.0,815.5
NACA,437.5,334.0
NAGA,4837.0,2958.5
NAGLU,64.5,55.5
HNRNPM,2389.5,1813.5
NAIP,6.0,4.5
NAP1L1,8026.0,7841.0
NAP1L4,185.0,79.5
NARS1,2712.0,2594.0
NASP,816.0,543.5
CEACAM6,1.5,1.5
NBL1,103.5,65.5
NUBP1,279.0,177.5
NBN,2772.5,2548.5
NCAM1,515.5,362.5
NCAM2,110.5,103.0
NCBP1,2327.0,2118.0
NCF2,312.0,215.0
NCF4,1207.5,754.0
NCK1,191.0,167.0
NCL,14429.0,10130.5
NDN,427.5,273.5
NDUFA1,571.5,430.0
NDUFA2,2535.0,1743.5
NDUFA4,1320.0,928.0
NDUFA5,2471.0,2384.5
NDUFA7,1945.5,1158.0
NDUFA8,436.0,323.5
NEB,6.5,1.5
NDUFA9,209.0,152.0
NDUFA10,4671.5,3109.5
NDUFAB1,826.0,633.5
NDUFB1,483.5,380.5
NDUFB2,492.5,388.0
NDUFB3,365.0,228.0
NDUFB4,265.0,209.0
NDUFB5,1722.0,1478.5
NDUFB6,158.0,109.0
NDUFB7,575.5,380.5
NDUFB8,556.0,412.0
NDUFB9,899.5,651.0
NDUFB10,195.0,159.5
NDUFC1,312.5,201.5
NDUFC2,1149.0,895.0
NDUFS1,663.5,582.0
NDUFS2,1119.0,724.5
NDUFS3,236.0,156.0
NDUFV1,138.5,122.5
NDUFS4,310.5,242.5
NDUFS5,925.0,688.5
NDUFS6,634.5,450.5
NDUFS8,318.5,240.5
NDUFV2,252.5,182.0
NDUFV3,214.0,121.0
DRG1,688.5,422.0
NEDD4,465.0,379.0
SEPTIN2,9733.0,8445.0
RPL10A,806.5,756.5
NEDD8,1637.0,1028.0
NEDD9,594.5,385.0
NEFH,206.0,156.0
NEK1,84.5,76.5
NEK2,257.5,243.5
NEK3,402.0,308.5
NEO1,66.5,41.0
NF1,1033.5,894.0
NF2,1728.0,935.5
NFATC1,646.0,416.5
NFATC2,701.5,521.5
NFIA,7.0,5.5
NFATC3,3647.0,2565.5
NFE2,26.0,9.5
NFE2L1,2758.5,1614.0
NFE2L2,403.5,416.0
NFIC,4618.0,2196.0
NFIL3,75.5,66.5
NFIX,1866.0,1060.0
NFKB1,380.0,255.5
NFKB2,17.0,18.5
NFKBIA,367.0,167.0
NFKBIB,38.0,31.0
NFKBIE,321.5,154.0
TONSL,329.5,221.5
NFRKB,546.0,369.5
NFX1,1101.0,665.5
NFYA,2295.0,1610.5
NFYB,681.5,587.0
NFYC,757.5,445.5
NGFR,77.0,37.0
NHLH1,4.0,2.0
SNU13,3905.5,2493.0
NHS,2.5,4.5
NINJ1,454.0,267.5
NINJ2,224.0,136.0
NIT1,383.5,242.0
NKG7,242.0,146.0
NKTR,1280.0,988.5
NNAT,19.5,8.0
NMB,167.5,120.5
NME1,2706.0,1801.0
NME2,4195.5,3085.0
NME3,280.5,178.0
NME4,3277.0,2005.0
NQO2,64.0,39.5
NMT1,2461.5,1375.0
NODAL,3.0,2.0
NOP2,1737.0,1081.0
NONO,12611.0,8410.0
NOS2,6.5,3.0
NOS3,36.0,24.5
CNOT2,1143.0,965.0
CNOT4,214.0,176.5
NOTCH1,1071.5,593.5
NOTCH2,3253.5,2263.5
CCN3,35.0,22.0
PNP,2712.0,1615.5
NPAS1,30.0,17.5
NPAT,165.5,130.5
NPC1,260.0,220.0
NPM1,7498.0,6718.5
NPPA,5.0,4.0
SLC11A2,976.5,651.5
NRAS,4826.0,4598.0
NRDC,116.0,87.0
NRF1,401.5,226.5
NRGN,973.0,592.5
NRL,30.0,19.0
YBX1,8627.0,6661.5
NSF,4.0,3.0
NT5E,2.0,10.0
NTHL1,25.5,26.5
NTRK3,15.5,9.5
NTSR1,389.0,197.0
NUCB1,3577.0,2039.0
NUCB2,341.5,338.5
NUMA1,5073.5,2755.0
NUP88,1203.5,1109.5
NUP98,1572.5,1147.0
NR4A2,57.0,518.0
NVL,99.5,66.5
