PeakID (cmd=annotatePeaks.pl M6_1_125_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_125_R1_peak_2299	chrX	1249544	1249906	+	480	NA	Intergenic	NA	-15107	CSF2RA								
M6_1_125_R1_peak_2283	chr9	132372778	132373080	+	480	NA	Intergenic	NA	-17944	SETX								
M6_1_125_R1_peak_1189	chr19	50511070	50511642	+	477	NA	promoter-TSS (JOSD2)	NA	-1	JOSD2								
M6_1_125_R1_peak_2221	chr9	35103087	35103335	+	473	NA	promoter-TSS (STOML2)	NA	-16	STOML2								
M6_1_125_R1_peak_215	chr1	246566147	246566535	+	472	NA	promoter-TSS (CNST)	NA	-78	TFB2M								
M6_1_125_R1_peak_66	chr1	40040425	40040925	+	472	NA	promoter-TSS (CAP1)	NA	92	CAP1								
M6_1_125_R1_peak_1547	chr22	41688740	41689011	+	470	NA	promoter-TSS (NHP2L1)	NA	204	NHP2L1								
M6_1_125_R1_peak_44	chr1	28328790	28329136	+	470	NA	promoter-TSS (MED18)	NA	-1320	MED18								
M6_1_125_R1_peak_1521	chr22	29553608	29553966	+	466	NA	promoter-TSS (THOC5)	NA	-27	THOC5								
M6_1_125_R1_peak_1843	chr5	87267437	87267909	+	458	NA	promoter-TSS (RASA1)	NA	-1251	RASA1								
M6_1_125_R1_peak_1744	chr4	73258922	73259345	+	457	NA	promoter-TSS (ANKRD17)	NA	8	ANKRD17								
M6_1_125_R1_peak_1113	chr19	18374403	18374759	+	456	NA	Intergenic	NA	-11577	GDF15								
M6_1_125_R1_peak_940	chr17	42824093	42824491	+	456	NA	promoter-TSS (MIR6781)	NA	-32	BECN1								
M6_1_125_R1_peak_422	chr11	118359345	118359682	+	455	NA	promoter-TSS (UBE4A)	NA	-68	UBE4A								
M6_1_125_R1_peak_1005	chr18	3261610	3262352	+	453	NA	promoter-TSS (MYL12B)	NA	-738	MYL12B								
M6_1_125_R1_peak_308	chr10	128062962	128063548	+	449	NA	intron (PTPRE, intron 9 of 19)	NA	46617	MKI67								
M6_1_125_R1_peak_1456	chr20	50958275	50959014	+	449	NA	promoter-TSS (MOCS3)	NA	-100	DPM1								
M6_1_125_R1_peak_52	chr1	32222117	32222571	+	449	NA	promoter-TSS (TMEM234)	NA	9	TMEM234								
M6_1_125_R1_peak_178	chr1	186375165	186375938	+	449	NA	promoter-TSS (C1orf27)	NA	-208	C1orf27								
M6_1_125_R1_peak_755	chr15	90034324	90034634	+	448	NA	intron (ZNF710, intron 1 of 3)	NA	27715	MIR3174								
M6_1_125_R1_peak_123	chr1	149927703	149928007	+	447	NA	TTS (MTMR11)	NA	1467	SF3B4								
M6_1_125_R1_peak_2073	chr7	44200791	44201090	+	447	NA	promoter-TSS (YKT6)	NA	-39	YKT6								
M6_1_125_R1_peak_1820	chr5	43515086	43515330	+	439	NA	promoter-TSS (C5orf34)	NA	237	C5orf34								
M6_1_125_R1_peak_763	chr15	90929924	90930393	+	439	NA	promoter-TSS (UNC45A)	NA	2411	HDDC3								
M6_1_125_R1_peak_779	chr16	2682324	2682570	+	439	NA	promoter-TSS (KCTD5)	NA	-47	KCTD5								
M6_1_125_R1_peak_1165	chr19	44207190	44207708	+	439	NA	Intergenic	NA	-5079	ZNF227								
M6_1_125_R1_peak_792	chr16	4182753	4183281	+	433	NA	Intergenic	NA	59063	SRL								
M6_1_125_R1_peak_721	chr15	59657395	59657699	+	433	NA	promoter-TSS (GTF2A2)	NA	-311	GTF2A2								
M6_1_125_R1_peak_2059	chr7	16645511	16646145	+	430	NA	promoter-TSS (BZW2)	NA	-11	ANKMY2								
M6_1_125_R1_peak_850	chr16	69339491	69339852	+	426	NA	promoter-TSS (COG8)	NA	-48	COG8								
M6_1_125_R1_peak_1348	chr2	196240261	196240513	+	424	NA	intron (HECW2, intron 18 of 25)	NA	-19637	AC020571.3								
M6_1_125_R1_peak_719	chr15	58749428	58750100	+	422	NA	promoter-TSS (ADAM10)	NA	27	ADAM10								
M6_1_125_R1_peak_169	chr1	168178677	168179032	+	422	NA	promoter-TSS (TIPRL)	NA	9	TIPRL								
M6_1_125_R1_peak_2084	chr7	76047906	76048169	+	422	NA	promoter-TSS (MDH2)	NA	18	MDH2								
M6_1_125_R1_peak_735	chr15	72685937	72686358	+	422	NA	promoter-TSS (BBS4)	NA	2	HIGD2B								
M6_1_125_R1_peak_2197	chr8	141119480	141120006	+	422	NA	Intergenic	NA	8568	LOC101927963								
M6_1_125_R1_peak_1575	chr3	14178566	14178912	+	421	NA	promoter-TSS (XPC)	NA	11	LSM3								
M6_1_125_R1_peak_1976	chr6	43053764	43054153	+	419	NA	promoter-TSS (CUL7)	NA	-13	CUL7								
M6_1_125_R1_peak_559	chr12	119667691	119668207	+	417	NA	promoter-TSS (PRKAB1)	NA	-7	PRKAB1								
M6_1_125_R1_peak_1066	chr19	9827700	9828070	+	417	NA	promoter-TSS (UBL5)	NA	-7	UBL5								
M6_1_125_R1_peak_1489	chr21	37267175	37267951	+	417	NA	promoter-TSS (DSCR3)	NA	-31	DSCR3								
M6_1_125_R1_peak_2150	chr8	28889897	28890534	+	412	NA	promoter-TSS (INTS9)	NA	-179	HMBOX1								
M6_1_125_R1_peak_1299	chr2	101328477	101328795	+	411	NA	Intergenic	NA	19183	MIR5696								
M6_1_125_R1_peak_1995	chr6	104705178	104705439	+	411	NA	Intergenic	NA	154611	HACE1								
M6_1_125_R1_peak_750	chr15	82750385	82750621	+	408	NA	promoter-TSS (RP11-752G15.6)	NA	-61	RP11-752G15.6								
M6_1_125_R1_peak_1102	chr19	16572322	16572696	+	408	NA	promoter-TSS (SLC35E1)	NA	-127	SLC35E1								
M6_1_125_R1_peak_1164	chr19	44164792	44165197	+	407	NA	promoter-TSS (ZNF226)	NA	-115	ZNF226								
M6_1_125_R1_peak_1172	chr19	45515078	45515507	+	407	NA	intron (VASP, intron 1 of 12)	NA	7850	VASP								
M6_1_125_R1_peak_1656	chr3	141311657	141312069	+	407	NA	Intergenic	NA	80038	ACPL2								
M6_1_125_R1_peak_1826	chr5	61162311	61162671	+	406	NA	promoter-TSS (SMIM15)	NA	-16	SMIM15								
M6_1_125_R1_peak_1992	chr6	89819726	89819990	+	406	NA	promoter-TSS (MDN1)	NA	-10042	CASP8AP2								
M6_1_125_R1_peak_778	chr16	2603207	2603482	+	406	NA	promoter-TSS (LOC652276)	NA	-40	LOC652276								
M6_1_125_R1_peak_1445	chr20	44966313	44966585	+	404	NA	promoter-TSS (STK4-AS1)	NA	9	STK4-AS1								
M6_1_125_R1_peak_429	chr11	124759638	124759936	+	403	NA	exon (LOC101929340, exon 1 of 3)	NA	1258	LOC101929340								
M6_1_125_R1_peak_649	chr14	69703057	69703441	+	403	NA	intron (KIAA0247, intron 2 of 5)	NA	-63846	SRSF5								
M6_1_125_R1_peak_1497	chr21	44375218	44375480	+	403	NA	intron (TRPM2, intron 5 of 22)	NA	21748	TRPM2								
M6_1_125_R1_peak_1958	chr6	33322885	33323280	+	403	NA	promoter-TSS (DAXX)	NA	-123	DAXX								
M6_1_125_R1_peak_180	chr1	199041584	199041847	+	402	NA	Intergenic	NA	-104286	MIR181A1HG								
M6_1_125_R1_peak_130	chr1	150926154	150926594	+	398	NA	promoter-TSS (SETDB1)	NA	35	SETDB1								
M6_1_125_R1_peak_2091	chr7	97117459	97117793	+	395	NA	exon (ACN9, exon 1 of 2)	NA	1033	ACN9								
M6_1_125_R1_peak_1261	chr2	54589639	54589903	+	392	NA	intron (SPTBN1, intron 1 of 30)	NA	32035	SPTBN1								
M6_1_125_R1_peak_2103	chr7	100675757	100676185	+	390	NA	intron (GNB2, intron 1 of 9)	NA	2231	GNB2								
M6_1_125_R1_peak_1104	chr19	17215233	17215765	+	390	NA	exon (USE1, exon 1 of 8)	NA	153	USE1								
M6_1_125_R1_peak_1380	chr2	230643550	230643914	+	390	NA	Intergenic	NA	56797	AC098823.3								
M6_1_125_R1_peak_2331	chrX	103686769	103687444	+	390	NA	promoter-TSS (MORF4L2-AS1)	NA	-178	MORF4L2-AS1								
M6_1_125_R1_peak_1876	chr5	142798511	142798751	+	389	NA	intron (ARHGAP26, intron 1 of 20)	NA	27613	ARHGAP26								
M6_1_125_R1_peak_673	chr14	93184848	93185205	+	389	NA	promoter-TSS (TMEM251)	NA	75	TMEM251								
M6_1_125_R1_peak_701	chr15	43330371	43330743	+	389	NA	promoter-TSS (LCMT2)	NA	65	LCMT2								
M6_1_125_R1_peak_1265	chr2	61471025	61471461	+	386	NA	promoter-TSS (USP34)	NA	-529	USP34								
M6_1_125_R1_peak_1525	chr22	31160035	31160267	+	386	NA	promoter-TSS (RNF185)	NA	-31	RNF185								
M6_1_125_R1_peak_364	chr11	64317341	64317834	+	386	NA	promoter-TSS (PRDX5)	NA	497	TRMT112								
M6_1_125_R1_peak_287	chr10	101694666	101695343	+	386	NA	promoter-TSS (FBXW4)	NA	584	FBXW4								
M6_1_125_R1_peak_410	chr11	93741330	93741719	+	386	NA	promoter-TSS (TAF1D)	NA	13	TAF1D								
M6_1_125_R1_peak_1761	chr4	83455553	83456165	+	386	NA	promoter-TSS (HELQ)	NA	-73	MRPS18C								
M6_1_125_R1_peak_418	chr11	112086657	112086932	+	386	NA	promoter-TSS (SDHD)	NA	4	TIMM8B								
M6_1_125_R1_peak_2199	chr8	143267208	143267550	+	386	NA	promoter-TSS (GLI4)	NA	-58	GLI4								
M6_1_125_R1_peak_1231	chr2	9555598	9556081	+	385	NA	promoter-TSS (ADAM17)	NA	-51	ADAM17								
M6_1_125_R1_peak_901	chr17	7842992	7843262	+	385	NA	promoter-TSS (KDM6B)	NA	7336	KDM6B								
M6_1_125_R1_peak_476	chr12	38316465	38316903	+	385	NA	promoter-TSS (ALG10B)	NA	-320	ALG10B								
M6_1_125_R1_peak_881	chr17	534184	534489	+	385	NA	intron (VPS53, intron 12 of 15)	NA	-88396	FAM101B								
M6_1_125_R1_peak_1130	chr19	34677468	34677766	+	384	NA	promoter-TSS (ZNF302)	NA	-22	ZNF302								
M6_1_125_R1_peak_1994	chr6	90586967	90587411	+	383	NA	exon (MAP3K7, exon 1 of 15)	NA	112	MAP3K7								
M6_1_125_R1_peak_699	chr15	43105840	43106361	+	382	NA	promoter-TSS (UBR1)	NA	-12	UBR1								
M6_1_125_R1_peak_1918	chr6	7313122	7313525	+	380	NA	promoter-TSS (SSR1)	NA	-15	SSR1								
M6_1_125_R1_peak_1022	chr18	54269405	54269729	+	380	NA	promoter-TSS (POLI)	NA	-160	POLI								
M6_1_125_R1_peak_1305	chr2	109238620	109238891	+	379	NA	intron (SH3RF3, intron 1 of 4)	NA	33772	LOC102724819								
M6_1_125_R1_peak_943	chr17	43483671	43484015	+	379	NA	promoter-TSS (DHX8)	NA	-119	DHX8								
M6_1_125_R1_peak_2327	chrX	78103844	78104304	+	374	NA	promoter-TSS (PGK1)	NA	-95	PGK1								
M6_1_125_R1_peak_285	chr10	100535721	100536058	+	374	NA	promoter-TSS (HIF1AN)	NA	5	HIF1AN								
M6_1_125_R1_peak_670	chr14	90256420	90256660	+	374	NA	promoter-TSS (PSMC1)	NA	-10	PSMC1								
M6_1_125_R1_peak_120	chr1	120176412	120176647	+	372	NA	promoter-TSS (SEC22B)	NA	-8	SEC22B								
M6_1_125_R1_peak_1745	chr4	73731983	73732314	+	371	NA	Intergenic	NA	-8358	IL8								
M6_1_125_R1_peak_1706	chr3	196287629	196287934	+	371	NA	promoter-TSS (PCYT1A)	NA	-68	PCYT1A								
M6_1_125_R1_peak_587	chr13	33542376	33543061	+	371	NA	intron (STARD13, intron 1 of 14)	NA	-11809	LOC102723406								
M6_1_125_R1_peak_2163	chr8	47369380	47369770	+	371	NA	intron (SPIDR, intron 1 of 15)	NA	108697	SPIDR								
M6_1_125_R1_peak_102	chr1	93345651	93346133	+	371	NA	promoter-TSS (DR1)	NA	-29	DR1								
M6_1_125_R1_peak_142	chr1	154220304	154221020	+	371	NA	promoter-TSS (UBAP2L)	NA	135	C1orf43								
M6_1_125_R1_peak_326	chr11	18526572	18527219	+	371	NA	promoter-TSS (TSG101)	NA	30	TSG101								
M6_1_125_R1_peak_1895	chr5	170331113	170331479	+	370	NA	promoter-TSS (LOC257358)	NA	-97	LOC257358								
M6_1_125_R1_peak_1921	chr6	11382188	11382509	+	367	NA	promoter-TSS (NEDD9)	NA	-130335	LOC102724361								
M6_1_125_R1_peak_69	chr1	40531420	40531739	+	365	NA	promoter-TSS (ZNF684)	NA	18	ZNF684								
M6_1_125_R1_peak_482	chr12	48852083	48852433	+	365	NA	promoter-TSS (DDX23)	NA	-70	DDX23								
M6_1_125_R1_peak_906	chr17	13017985	13018389	+	365	NA	promoter-TSS (ELAC2)	NA	-123	ELAC2								
M6_1_125_R1_peak_475	chr12	34022224	34022578	+	364	NA	promoter-TSS (ALG10)	NA	-32	ALG10								
M6_1_125_R1_peak_871	chr16	88570141	88570511	+	358	NA	promoter-TSS (ZC3H18)	NA	-55	ZC3H18								
M6_1_125_R1_peak_2246	chr9	93566457	93566796	+	358	NA	TTS (FAM120A)	NA	-10008	PHF2								
M6_1_125_R1_peak_2303	chrX	2629367	2631416	+	357	NA	intron (CD99P1, intron 8 of 8)	NA	-15044	LINC00102								
M6_1_125_R1_peak_2057	chr7	6826168	6826492	+	357	NA	promoter-TSS (CCZ1B)	NA	-35	CCZ1B								
M6_1_125_R1_peak_1956	chr6	33271605	33272251	+	357	NA	promoter-TSS (VPS52)	NA	-20	VPS52								
M6_1_125_R1_peak_1917	chr6	4021133	4021563	+	357	NA	promoter-TSS (PRPF4B)	NA	19	PRPF4B								
M6_1_125_R1_peak_1260	chr2	54115669	54116034	+	357	NA	intron (ACYP2, intron 1 of 3)	NA	578	ACYP2								
M6_1_125_R1_peak_257	chr10	49941888	49942152	+	357	NA	promoter-TSS (PARG)	NA	-35	PARG								
M6_1_125_R1_peak_1770	chr4	105708539	105708867	+	357	NA	promoter-TSS (INTS12)	NA	21	INTS12								
M6_1_125_R1_peak_2023	chr6	147202542	147202876	+	356	NA	intron (STXBP5-AS1, intron 1 of 10)	NA	-1649	STXBP5								
M6_1_125_R1_peak_1528	chr22	31753615	31754052	+	356	NA	promoter-TSS (DEPDC5)	NA	-118	DEPDC5								
M6_1_125_R1_peak_691	chr15	34224810	34225079	+	356	NA	promoter-TSS (EMC4)	NA	-53	EMC4								
M6_1_125_R1_peak_148	chr1	155859275	155859565	+	356	NA	promoter-TSS (GON4L)	NA	-44	GON4L								
M6_1_125_R1_peak_1504	chr22	17107022	17107254	+	356	NA	intron (IL17RA, intron 11 of 12)	NA	14185	CECR6								
M6_1_125_R1_peak_381	chr11	65961483	65961777	+	356	NA	promoter-TSS (SART1)	NA	-59	SART1								
M6_1_125_R1_peak_1505	chr22	17628743	17628995	+	355	NA	promoter-TSS (ATP6V1E1)	NA	-47	ATP6V1E1								
M6_1_125_R1_peak_1125	chr19	32405265	32405835	+	355	NA	promoter-TSS (DPY19L3)	NA	-11	AC007773.2								
M6_1_125_R1_peak_1818	chr5	43040207	43040802	+	354	NA	promoter-TSS (ANXA2R)	NA	-159	ANXA2R								
M6_1_125_R1_peak_171	chr1	173867955	173868763	+	353	NA	promoter-TSS (ZBTB37)	NA	4	ZBTB37								
M6_1_125_R1_peak_1053	chr19	3812327	3812650	+	352	NA	intron (ZFR2, intron 14 of 18)	NA	-26071	MATK								
M6_1_125_R1_peak_149	chr1	155934335	155934631	+	351	NA	promoter-TSS (KIAA0907)	NA	-86	KIAA0907								
M6_1_125_R1_peak_315	chr11	3057297	3057605	+	345	NA	promoter-TSS (CARS)	NA	-28	CARS								
M6_1_125_R1_peak_1532	chr22	36451748	36452088	+	345	NA	Intergenic	NA	-19420	LOC101926989								
M6_1_125_R1_peak_29	chr1	25232404	25232656	+	344	NA	promoter-TSS (SYF2)	NA	-8	SYF2								
M6_1_125_R1_peak_924	chr17	31549474	31550140	+	342	NA	promoter-TSS (TRNAT10)	NA	-267	TRNAT10								
M6_1_125_R1_peak_1325	chr2	128090962	128091338	+	342	NA	promoter-TSS (UGGT1)	NA	-58	UGGT1								
M6_1_125_R1_peak_595	chr13	45464762	45465007	+	342	NA	promoter-TSS (COG3)	NA	-11	COG3								
M6_1_125_R1_peak_1401	chr20	833365	833826	+	341	NA	promoter-TSS (FAM110A)	NA	-7680	FAM110A								
M6_1_125_R1_peak_1787	chr4	184355240	184355623	+	341	NA	Intergenic	NA	-1454	RP11-290F5.2								
M6_1_125_R1_peak_978	chr17	74463467	74463847	+	341	NA	Intergenic	NA	-2988	CD300A								
M6_1_125_R1_peak_1838	chr5	78483851	78484101	+	341	NA	Intergenic	NA	-123435	LOC728769								
M6_1_125_R1_peak_2033	chr6	159789590	159789871	+	339	NA	promoter-TSS (MRPL18)	NA	-27	TCP1								
M6_1_125_R1_peak_188	chr1	204411721	204412149	+	339	NA	promoter-TSS (PPP1R15B)	NA	-119	PPP1R15B								
M6_1_125_R1_peak_2238	chr9	89318310	89318734	+	337	NA	promoter-TSS (SECISBP2)	NA	16	SECISBP2								
M6_1_125_R1_peak_742	chr15	75625665	75625994	+	333	NA	exon (SNUPN, exon 1 of 9)	NA	276	SNUPN								
M6_1_125_R1_peak_1243	chr2	27582841	27583157	+	333	NA	promoter-TSS (ZNF512)	NA	30	ZNF512								
M6_1_125_R1_peak_1409	chr20	3159763	3160022	+	333	NA	promoter-TSS (UBOX5)	NA	-6	FASTKD5								
M6_1_125_R1_peak_996	chr17	81666504	81666822	+	332	NA	promoter-TSS (OXLD1)	NA	-68	CCDC137								
M6_1_125_R1_peak_1969	chr6	37050170	37050531	+	332	NA	Intergenic	NA	44703	FGD2								
M6_1_125_R1_peak_2075	chr7	44573828	44574167	+	332	NA	exon (DDX56, exon 1 of 13)	NA	541	DDX56								
M6_1_125_R1_peak_1045	chr19	2085331	2085608	+	326	NA	intron (MOB3A, intron 1 of 4)	NA	10801	MOB3A								
M6_1_125_R1_peak_1500	chr21	44925115	44925757	+	326	NA	intron (ITGB2-AS1, intron 2 of 4)	NA	3402	ITGB2								
M6_1_125_R1_peak_753	chr15	88546505	88546868	+	326	NA	promoter-TSS (DET1)	NA	-5	DET1								
M6_1_125_R1_peak_603	chr13	72781851	72782247	+	326	NA	promoter-TSS (DIS3)	NA	79	DIS3								
M6_1_125_R1_peak_1844	chr5	88268771	88269076	+	326	NA	promoter-TSS (TMEM161B)	NA	41	TMEM161B-AS1								
M6_1_125_R1_peak_2124	chr7	141738169	141738544	+	326	NA	promoter-TSS (SSBP1)	NA	-41	SSBP1								
M6_1_125_R1_peak_708	chr15	50354650	50355273	+	326	NA	promoter-TSS (FLJ10038)	NA	-82	FLJ10038								
M6_1_125_R1_peak_513	chr12	57936051	57936274	+	326	NA	promoter-TSS (RP11-620J15.3)	NA	2	RP11-620J15.3								
M6_1_125_R1_peak_1277	chr2	70124019	70124422	+	326	NA	exon (LOC100133985, exon 2 of 2)	NA	1096	LOC100133985								
M6_1_125_R1_peak_1654	chr3	138875844	138876144	+	325	NA	Intergenic	NA	71146	FOXL2								
M6_1_125_R1_peak_949	chr17	47831465	47831727	+	322	NA	promoter-TSS (LRRC46)	NA	-31	LRRC46								
M6_1_125_R1_peak_2121	chr7	139340107	139340446	+	319	NA	promoter-TSS (C7orf55)	NA	-174	C7orf55								
M6_1_125_R1_peak_1660	chr3	150546247	150546933	+	319	NA	promoter-TSS (EIF2A)	NA	51	SERP1								
M6_1_125_R1_peak_182	chr1	199859625	199859878	+	318	NA	Intergenic	NA	-167851	NR5A2								
M6_1_125_R1_peak_1084	chr19	13151524	13152081	+	318	NA	intron (IER2, intron 1 of 1)	NA	1334	IER2								
M6_1_125_R1_peak_521	chr12	66169224	66170126	+	318	NA	intron (TMBIM4, intron 1 of 7)	NA	397	TMBIM4								
M6_1_125_R1_peak_343	chr11	57530701	57530914	+	317	NA	promoter-TSS (TIMM10)	NA	-48	TIMM10								
M6_1_125_R1_peak_1501	chr21	44939868	44940080	+	316	NA	promoter-TSS (C21orf67)	NA	-61	C21orf67								
M6_1_125_R1_peak_859	chr16	77190932	77191397	+	316	NA	exon (MON1B, exon 1 of 5)	NA	245	MON1B								
M6_1_125_R1_peak_1388	chr2	233331617	233331962	+	315	NA	intron (SAG, intron 10 of 15)	NA	-22714	DGKD								
M6_1_125_R1_peak_493	chr12	51246315	51246617	+	314	NA	exon (DAZAP2, exon 4 of 4)	NA	7742	DAZAP2								
M6_1_125_R1_peak_1810	chr5	36151834	36152105	+	312	NA	promoter-TSS (SKP2)	NA	-8	LMBRD2								
M6_1_125_R1_peak_1098	chr19	16185175	16185439	+	311	NA	promoter-TSS (FAM32A)	NA	-117	FAM32A								
M6_1_125_R1_peak_622	chr14	22556278	22556658	+	311	NA	Intergenic	NA	32769	DAD1								
M6_1_125_R1_peak_2337	chrX	136886310	136886587	+	311	NA	Intergenic	NA	-5668	RBMX								
M6_1_125_R1_peak_936	chr17	40322487	40323088	+	311	NA	promoter-TSS (RARA)	NA	13616	RARA								
M6_1_125_R1_peak_2196	chr8	141002198	141002458	+	311	NA	Intergenic	NA	-1057	PTK2								
M6_1_125_R1_peak_1942	chr6	30509243	30509485	+	311	NA	Intergenic	NA	19958	HLA-E								
M6_1_125_R1_peak_383	chr11	66052163	66052467	+	311	NA	promoter-TSS (SF3B2)	NA	-30	SF3B2								
M6_1_125_R1_peak_2175	chr8	98045471	98045733	+	311	NA	promoter-TSS (RPL30)	NA	-12	RPL30								
M6_1_125_R1_peak_1984	chr6	71403374	71403851	+	310	NA	promoter-TSS (MIR30A)	NA	4	MIR30A								
M6_1_125_R1_peak_606	chr13	79481155	79481491	+	310	NA	promoter-TSS (NDFIP2-AS1)	NA	-92	NDFIP2-AS1								
M6_1_125_R1_peak_1577	chr3	17401981	17402345	+	310	NA	intron (TBC1D5, intron 6 of 20)	NA	340474	TBC1D5								
M6_1_125_R1_peak_1513	chr22	21665894	21666394	+	308	NA	intron (PPIL2, intron 1 of 20)	NA	160	PPIL2								
M6_1_125_R1_peak_983	chr17	75667151	75667370	+	308	NA	promoter-TSS (RECQL5)	NA	-68	SAP30BP								
M6_1_125_R1_peak_2101	chr7	100436425	100436698	+	307	NA	promoter-TSS (PPP1R35)	NA	39	PPP1R35								
M6_1_125_R1_peak_1328	chr2	134707025	134707238	+	307	NA	intron (TMEM163, intron 2 of 7)	NA	11870	TMEM163								
M6_1_125_R1_peak_676	chr14	96363308	96363624	+	307	NA	promoter-TSS (GSKIP)	NA	14	GSKIP								
M6_1_125_R1_peak_1591	chr3	46987793	46988094	+	305	NA	promoter-TSS (NBEAL2)	NA	8257	NBEAL2								
M6_1_125_R1_peak_1710	chr3	196688272	196688568	+	305	NA	Intergenic	NA	23839	CEP19								
M6_1_125_R1_peak_1875	chr5	142356999	142357269	+	303	NA	Intergenic	NA	-29609	LOC101926961								
M6_1_125_R1_peak_1385	chr2	233165920	233166211	+	303	NA	intron (INPP5D, intron 13 of 26)	NA	-85569	ATG16L1								
M6_1_125_R1_peak_1182	chr19	49451719	49452071	+	299	NA	promoter-TSS (PIH1D1)	NA	108	PIH1D1								
M6_1_125_R1_peak_1672	chr3	167941430	167941913	+	297	NA	Intergenic	NA	45723	RP11-298O21.5								
M6_1_125_R1_peak_68	chr1	40257886	40258201	+	297	NA	promoter-TSS (ZMPSTE24)	NA	-7	ZMPSTE24								
M6_1_125_R1_peak_759	chr15	90265354	90265841	+	296	NA	promoter-TSS (NGRN)	NA	-66	NGRN								
M6_1_125_R1_peak_443	chr12	6535160	6535600	+	296	NA	exon (GAPDH, exon 1 of 8)	NA	137	GAPDH								
M6_1_125_R1_peak_2019	chr6	146771040	146771376	+	296	NA	intron (ADGB, intron 29 of 35)	NA	32616	KATNBL1P6								
M6_1_125_R1_peak_1055	chr19	4182295	4182724	+	295	NA	promoter-TSS (SIRT6)	NA	53	SIRT6								
M6_1_125_R1_peak_1533	chr22	36482010	36482269	+	295	NA	promoter-TSS (TXN2)	NA	-114	TXN2								
M6_1_125_R1_peak_439	chr12	1661927	1662426	+	295	NA	intron (LOC102723583, intron 2 of 2)	NA	-1842	MIR3649								
M6_1_125_R1_peak_2326	chrX	77910482	77910778	+	295	NA	promoter-TSS (ATP7A)	NA	-26	ATP7A								
M6_1_125_R1_peak_18	chr1	15617181	15617488	+	295	NA	promoter-TSS (DDI2)	NA	-124	DDI2								
M6_1_125_R1_peak_1756	chr4	82891151	82891381	+	295	NA	promoter-TSS (SEC31A)	NA	-5	SEC31A								
M6_1_125_R1_peak_1600	chr3	49120742	49121055	+	295	NA	promoter-TSS (USP19)	NA	40	USP19								
M6_1_125_R1_peak_824	chr16	30903528	30903962	+	295	NA	TTS (CTF1)	NA	7138	CTF1								
M6_1_125_R1_peak_608	chr13	102845679	102846038	+	295	NA	promoter-TSS (ERCC5)	NA	17	ERCC5								
M6_1_125_R1_peak_725	chr15	63503224	63503549	+	294	NA	Intergenic	NA	-1125	USP3								
M6_1_125_R1_peak_55	chr1	33127118	33127584	+	294	NA	Intergenic	NA	46222	ADC								
M6_1_125_R1_peak_2133	chr7	157490640	157490978	+	294	NA	intron (AC006372.4, intron 2 of 3)	NA	24578	AC006372.4								
M6_1_125_R1_peak_861	chr16	81470003	81470231	+	294	NA	intron (CMIP, intron 1 of 20)	NA	-63825	MIR7854								
M6_1_125_R1_peak_2264	chr9	124216667	124217071	+	293	NA	Intergenic	NA	-75102	NEK6								
M6_1_125_R1_peak_2280	chr9	131515545	131516373	+	292	NA	intron (POMT1, intron 12 of 18)	NA	12942	POMT1								
M6_1_125_R1_peak_2040	chr6	170306549	170306954	+	291	NA	promoter-TSS (FAM120B)	NA	16048	FAM120B								
M6_1_125_R1_peak_22	chr1	17281935	17282241	+	290	NA	intron (PADI3, intron 15 of 15)	NA	4199	MIR3972								
M6_1_125_R1_peak_1712	chr3	196942450	196942761	+	290	NA	promoter-TSS (NCBP2)	NA	-12	NCBP2								
M6_1_125_R1_peak_238	chr10	27154304	27154540	+	288	NA	promoter-TSS (MASTL)	NA	-2	YME1L1								
M6_1_125_R1_peak_1572	chr3	10292857	10293151	+	288	NA	promoter-TSS (GHRL)	NA	-57	GHRL								
M6_1_125_R1_peak_1207	chr19	55385710	55386075	+	286	NA	promoter-TSS (RPL28)	NA	-40	RPL28								
M6_1_125_R1_peak_1044	chr19	2061388	2061695	+	283	NA	Intergenic	NA	-10297	MKNK2								
M6_1_125_R1_peak_11	chr1	3677573	3677812	+	283	NA	intron (TP73, intron 1 of 12)	NA	-12980	TP73								
M6_1_125_R1_peak_1222	chr19	58559502	58559790	+	281	NA	promoter-TSS (UBE2M)	NA	460	AC016629.8								
M6_1_125_R1_peak_2284	chr9	132406703	132407050	+	281	NA	promoter-TSS (TTF1)	NA	-25	TTF1								
M6_1_125_R1_peak_1581	chr3	32684926	32685379	+	281	NA	promoter-TSS (CNOT10)	NA	-10389	CNOT10								
M6_1_125_R1_peak_1919	chr6	7439325	7439608	+	281	NA	TTS (LOC102724234)	NA	12560	LOC102724234								
M6_1_125_R1_peak_173	chr1	183471930	183472616	+	281	NA	promoter-TSS (SMG7)	NA	-204	SMG7								
M6_1_125_R1_peak_876	chr16	89115306	89115512	+	281	NA	intron (ACSF3, intron 6 of 10)	NA	21600	ACSF3								
M6_1_125_R1_peak_1071	chr19	10759598	10759996	+	281	NA	exon (DNM2, exon 2 of 21)	NA	-20457	MIR4748								
