PeakID (cmd=annotatePeaks.pl D0_1_7_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
D0_1_7_R1_peak_11104	chr3	158097639	158109027	+	2115	NA	exon (SHOX2, exon 2 of 5)	NA	2830	SHOX2								
D0_1_7_R1_peak_3375	chr11	124837440	124849114	+	2114	NA	Intergenic	NA	-22132	ROBO3								
D0_1_7_R1_peak_3066	chr11	69813774	69823386	+	2107	NA	intron (FGF3, intron 1 of 2)	NA	844	FGF3								
D0_1_7_R1_peak_5111	chr15	45111228	45118529	+	2106	NA	promoter-TSS (DUOX2)	NA	553	DUOXA2								
D0_1_7_R1_peak_9013	chr2	176183858	176193710	+	2106	NA	promoter-TSS (HOXD1)	NA	174	HOXD-AS1								
D0_1_7_R1_peak_3290	chr11	117791436	117800405	+	2103	NA	intron (DSCAML1, intron 1 of 32)	NA	1341	DSCAML1								
D0_1_7_R1_peak_9990	chr20	63172440	63182415	+	2099	NA	Intergenic	NA	-1087	MIR124-3								
D0_1_7_R1_peak_8649	chr2	90322896	90326936	+	2099	NA	Intergenic	NA	-34587	LOC101060017								
D0_1_7_R1_peak_4890	chr14	101453711	101462920	+	2099	NA	Intergenic	NA	16220	LOC100507277								
D0_1_7_R1_peak_8273	chr19	55366506	55374941	+	2097	NA	promoter-TSS (IL11)	NA	-260	IL11								
D0_1_7_R1_peak_9109	chr2	218854777	218863559	+	2092	NA	promoter-TSS (WNT6)	NA	-655	WNT6								
D0_1_7_R1_peak_11542	chr4	41871599	41883751	+	2092	NA	Intergenic	NA	4936	LINC00682								
D0_1_7_R1_peak_967	chr1	90704501	90733077	+	2090	NA	Intergenic	NA	-1552	BARHL2								
D0_1_7_R1_peak_12352	chr5	139792704	139800989	+	2086	NA	intron (PSD2, intron 1 of 14)	NA	-12257	PSD2								
D0_1_7_R1_peak_9298	chr2	236156412	236176287	+	2082	NA	exon (GBX2, exon 2 of 2)	NA	1654	GBX2								
D0_1_7_R1_peak_14746	chr8	53875057	53885877	+	2082	NA	promoter-TSS (RGS20)	NA	28659	RGS20								
D0_1_7_R1_peak_12139	chr5	73377735	73385027	+	2080	NA	Intergenic	NA	67146	FOXD1								
D0_1_7_R1_peak_236	chr1	10792452	10798535	+	2078	NA	intron (CASZ1, intron 1 of 20)	NA	1183	CASZ1								
D0_1_7_R1_peak_6660	chr17	48609559	48629862	+	2068	NA	Intergenic	NA	-4771	HOXB8								
D0_1_7_R1_peak_15401	chr9	95504042	95519183	+	2067	NA	intron (PTCH1, intron 1 of 23)	NA	-3063	PTCH1								
D0_1_7_R1_peak_12206	chr5	93568017	93614082	+	2066	NA	intron (NR2F1, intron 2 of 2)	NA	7712	NR2F1								
D0_1_7_R1_peak_14819	chr8	71552917	71560493	+	2063	NA	Intergenic	NA	5655	LOC102724772								
D0_1_7_R1_peak_7332	chr18	59262600	59277063	+	2063	NA	intron (RAX, intron 2 of 2)	NA	3562	RAX								
D0_1_7_R1_peak_5299	chr15	77629149	77633861	+	2061	NA	intron (LINGO1, intron 5 of 5)	NA	-10259	RP11-307C19.3								
D0_1_7_R1_peak_1195	chr1	155077670	155084618	+	2052	NA	intron (EFNA3, intron 1 of 4)	NA	2272	EFNA3								
D0_1_7_R1_peak_5453	chr15	96319905	96371541	+	2048	NA	exon (LOC102724872, exon 2 of 3)	NA	3951	LOC102724872								
D0_1_7_R1_peak_13284	chr6	99599655	99621826	+	2041	NA	intron (PRDM13, intron 3 of 3)	NA	3966	PRDM13								
D0_1_7_R1_peak_13293	chr6	100445976	100473173	+	2035	NA	intron (SIM1, intron 1 of 10)	NA	4101	SIM1								
D0_1_7_R1_peak_12766	chr6	389908	396177	+	2035	NA	intron (IRF4, intron 1 of 9)	NA	1303	IRF4								
D0_1_7_R1_peak_13105	chr6	41369855	41378945	+	2032	NA	Intergenic	NA	8681	LOC100505711								
D0_1_7_R1_peak_1493	chr1	210230006	210237513	+	2032	NA	exon (SERTAD4-AS1, exon 1 of 2)	NA	362	SERTAD4-AS1								
D0_1_7_R1_peak_15838	chr9	136843128	136848867	+	2029	NA	exon (C9orf172, exon 1 of 1)	NA	1582	C9orf172								
D0_1_7_R1_peak_2247	chr10	116268336	116276729	+	2027	NA	promoter-TSS (GFRA1)	NA	1082	GFRA1								
D0_1_7_R1_peak_11719	chr4	146631923	146643002	+	2027	NA	Intergenic	NA	-1431	POU4F2								
D0_1_7_R1_peak_7735	chr19	18784514	18794561	+	2025	NA	intron (COMP, intron 4 of 18)	NA	1768	COMP								
D0_1_7_R1_peak_8963	chr2	161413025	161430860	+	2024	NA	intron (TBR1, intron 5 of 5)	NA	5833	TBR1								
D0_1_7_R1_peak_6303	chr17	9019412	9025960	+	2019	NA	exon (NTN1, exon 2 of 7)	NA	941	NTN1								
D0_1_7_R1_peak_15684	chr9	131543150	131549567	+	2018	NA	Intergenic	NA	-8631	LOC102723804								
D0_1_7_R1_peak_8916	chr2	132035542	132040611	+	2018	NA	intron (LOC102723658, intron 1 of 3)	NA	176	LOC102723658								
D0_1_7_R1_peak_10508	chr22	44327280	44334780	+	2016	NA	intron (KIAA1644, intron 1 of 4)	NA	560	KIAA1644								
D0_1_7_R1_peak_1529	chr1	218162361	218167032	+	2010	NA	Intergenic	NA	-120591	RRP15								
D0_1_7_R1_peak_7256	chr18	37563546	37571569	+	1997	NA	Intergenic	NA	-81744	CELF4								
D0_1_7_R1_peak_13751	chr7	20782342	20799876	+	1996	NA	Intergenic	NA	-4220	SP8								
D0_1_7_R1_peak_682	chr1	37028031	37040402	+	1996	NA	promoter-TSS (GRIK3)	NA	27	GRIK3								
D0_1_7_R1_peak_7016	chr17	79787659	79795785	+	1996	NA	Intergenic	NA	5394	CBX8								
D0_1_7_R1_peak_10251	chr22	19146346	19154139	+	1993	NA	promoter-TSS (GSC2)	NA	41	GSC2								
D0_1_7_R1_peak_7077	chr17	81958140	81964717	+	1990	NA	promoter-TSS (NOTUM)	NA	-247	NOTUM								
D0_1_7_R1_peak_8367	chr2	11479988	11484724	+	1984	NA	Intergenic	NA	-16200	E2F6								
D0_1_7_R1_peak_3659	chr12	49953032	49966318	+	1984	NA	TTS (AQP2)	NA	-2203	AQP5								
D0_1_7_R1_peak_2981	chr11	64638915	64646001	+	1980	NA	intron (NRXN2, intron 17 of 22)	NA	51251	SLC22A12								
D0_1_7_R1_peak_4437	chr13	110303604	110313497	+	1974	NA	intron (COL4A2, intron 3 of 47)	NA	1266	COL4A2								
D0_1_7_R1_peak_8506	chr2	45166758	45173033	+	1973	NA	Intergenic	NA	-1012	LOC102723947								
D0_1_7_R1_peak_14037	chr7	96987090	97028097	+	1970	NA	intron (DLX6, intron 1 of 2)	NA	1615	DLX6								
D0_1_7_R1_peak_6474	chr17	38558454	38581342	+	1970	NA	intron (SRCIN1, intron 2 of 19)	NA	8753	SRCIN1								
D0_1_7_R1_peak_11874	chr5	520148	529607	+	1967	NA	promoter-TSS (SLC9A3)	NA	-443	SLC9A3								
D0_1_7_R1_peak_6849	chr17	72113373	72126290	+	1963	NA	intron (SOX9-AS1, intron 1 of 3)	NA	962	SOX9-AS1								
D0_1_7_R1_peak_1993	chr10	98027216	98036875	+	1963	NA	Intergenic	NA	-1217	CRTAC1								
D0_1_7_R1_peak_4272	chr13	27787179	27800814	+	1963	NA	TTS (GSX1)	NA	1353	GSX1								
D0_1_7_R1_peak_178	chr1	6415409	6428584	+	1963	NA	Intergenic	NA	-2077	HES2								
D0_1_7_R1_peak_1079	chr1	115836272	115841482	+	1963	NA	intron (NHLH2, intron 2 of 2)	NA	2249	NHLH2								
D0_1_7_R1_peak_1302	chr1	165350290	165359920	+	1963	NA	intron (LMX1A, intron 2 of 8)	NA	1136	LMX1A								
D0_1_7_R1_peak_8553	chr2	70884200	70909886	+	1960	NA	Intergenic	NA	-3547	VAX2								
D0_1_7_R1_peak_7825	chr19	34478716	34485543	+	1952	NA	promoter-TSS (WTIP)	NA	-557	WTIP								
D0_1_7_R1_peak_12142	chr5	73416308	73423706	+	1952	NA	Intergenic	NA	28520	FOXD1								
D0_1_7_R1_peak_3222	chr11	101124734	101131737	+	1952	NA	promoter-TSS (LOC101054525)	NA	-842	LOC101054525								
D0_1_7_R1_peak_8640	chr2	88447288	88454636	+	1946	NA	intron (FOXI3, intron 1 of 1)	NA	1573	FOXI3								
D0_1_7_R1_peak_11337	chr4	4224405	4229804	+	1946	NA	promoter-TSS (OTOP1)	NA	-210	OTOP1								
D0_1_7_R1_peak_1822	chr10	49606686	49618903	+	1946	NA	promoter-TSS (CHAT)	NA	-1243	CHAT								
D0_1_7_R1_peak_8435	chr2	27259512	27266032	+	1942	NA	intron (SLC30A3, intron 2 of 7)	NA	-12649	DNAJC5G								
D0_1_7_R1_peak_3535	chr12	4907057	4913723	+	1941	NA	exon (KCNA1, exon 1 of 2)	NA	483	KCNA1								
D0_1_7_R1_peak_4078	chr12	120359409	120372294	+	1937	NA	intron (MSI1, intron 4 of 14)	NA	3329	MSI1								
D0_1_7_R1_peak_52	chr1	1351527	1360653	+	1936	NA	intron (MXRA8, intron 3 of 10)	NA	3452	MXRA8								
D0_1_7_R1_peak_8527	chr2	63045747	63062238	+	1934	NA	exon (OTX1, exon 4 of 5)	NA	3935	OTX1								
D0_1_7_R1_peak_11478	chr4	8853188	8880658	+	1929	NA	TTS (HMX1)	NA	4894	HMX1								
D0_1_7_R1_peak_1525	chr1	217132716	217142118	+	1929	NA	intron (ESRRG, intron 1 of 8)	NA	-413945	ESRRG								
D0_1_7_R1_peak_4306	chr13	28491407	28497392	+	1928	NA	intron (FLT1, intron 1 of 14)	NA	729	FLT1								
D0_1_7_R1_peak_15702	chr9	132159572	132167741	+	1926	NA	intron (NTNG2, intron 1 of 7)	NA	1709	NTNG2								
D0_1_7_R1_peak_6535	chr17	41730678	41738195	+	1918	NA	exon (HAP1, exon 1 of 11)	NA	210	HAP1								
D0_1_7_R1_peak_6589	chr17	44826839	44833937	+	1910	NA	promoter-TSS (GJC1)	NA	-694	GJC1								
D0_1_7_R1_peak_8601	chr2	74510536	74518717	+	1909	NA	exon (TLX2, exon 1 of 3)	NA	157	TLX2								
D0_1_7_R1_peak_11660	chr4	110608184	110644473	+	1909	NA	intron (PITX2, intron 2 of 3)	NA	15795	PITX2								
D0_1_7_R1_peak_3043	chr11	69699660	69707611	+	1904	NA	intron (FGF19, intron 1 of 2)	NA	703	FGF19								
D0_1_7_R1_peak_9628	chr20	38718945	38732016	+	1904	NA	intron (SLC32A1, intron 1 of 1)	NA	1018	SLC32A1								
D0_1_7_R1_peak_4482	chr13	112050471	112080078	+	1904	NA	Intergenic	NA	-2325	SOX1								
D0_1_7_R1_peak_6707	chr17	49493229	49499515	+	1904	NA	intron (NGFR, intron 1 of 5)	NA	1079	NGFR								
D0_1_7_R1_peak_5401	chr15	89358144	89384775	+	1904	NA	Intergenic	NA	3388	MIR9-3								
D0_1_7_R1_peak_9843	chr20	58225361	58231452	+	1903	NA	Intergenic	NA	-5125	ANKRD60								
D0_1_7_R1_peak_5061	chr15	32715245	32721970	+	1901	NA	exon (LOC100131315, exon 1 of 2)	NA	258	LOC100131315								
D0_1_7_R1_peak_1795	chr10	46552033	46560109	+	1899	NA	promoter-TSS (GPRIN2)	NA	543	GPRIN2								
D0_1_7_R1_peak_9781	chr20	56624126	56635404	+	1896	NA	intron (TFAP2C, intron 1 of 6)	NA	463	TFAP2C								
D0_1_7_R1_peak_3259	chr11	115499800	115506444	+	1896	NA	intron (CADM1, intron 1 of 9)	NA	1294	CADM1								
D0_1_7_R1_peak_12254	chr5	123082454	123102232	+	1894	NA	intron (PRDM6, intron 2 of 7)	NA	3184	PRDM6								
D0_1_7_R1_peak_11614	chr4	76894346	76900074	+	1892	NA	exon (SOWAHB, exon 1 of 1)	NA	639	SOWAHB								
D0_1_7_R1_peak_10194	chr21	44705414	44716584	+	1888	NA	intron (TSPEAR, intron 1 of 12)	NA	581	TSPEAR								
D0_1_7_R1_peak_3944	chr12	106577448	106591084	+	1888	NA	intron (RFX4, intron 1 of 17)	NA	-100433	RFX4								
D0_1_7_R1_peak_8647	chr2	89764032	89769517	+	1888	NA	Intergenic	NA	-129121	LOC101927050								
D0_1_7_R1_peak_1700	chr10	22321015	22324052	+	1888	NA	intron (BMI1, intron 1 of 9)	NA	1323	BMI1								
D0_1_7_R1_peak_4376	chr13	94698998	94715248	+	1881	NA	intron (LOC101927248, intron 2 of 3)	NA	322	LOC101927248								
D0_1_7_R1_peak_2726	chr11	16602596	16615683	+	1879	NA	Intergenic	NA	129315	LOC102723310								
D0_1_7_R1_peak_6382	chr17	32263357	32269671	+	1878	NA	intron (RHBDL3, intron 1 of 5)	NA	338	RHBDL3								
D0_1_7_R1_peak_186	chr1	6443226	6457786	+	1877	NA	intron (ESPN, intron 10 of 14)	NA	15689	TNFRSF25								
D0_1_7_R1_peak_6595	chr17	44965113	44972661	+	1874	NA	promoter-TSS (C1QL1)	NA	-611	C1QL1								
D0_1_7_R1_peak_9090	chr2	212534733	212541043	+	1872	NA	intron (ERBB4, intron 1 of 26)	NA	1267	ERBB4								
D0_1_7_R1_peak_13380	chr6	125745163	125751737	+	1869	NA	Intergenic	NA	-1332	HEY2								
D0_1_7_R1_peak_13889	chr7	49771061	49778078	+	1866	NA	promoter-TSS (VWC2)	NA	-856	VWC2								
D0_1_7_R1_peak_13236	chr6	75200946	75209310	+	1866	NA	intron (COL12A1, intron 1 of 65)	NA	779	COL12A1								
D0_1_7_R1_peak_1764	chr10	42174815	42178745	+	1862	NA	Intergenic	NA	-65743	LOC101929373								
D0_1_7_R1_peak_13630	chr7	512827	525783	+	1862	NA	exon (PDGFA, exon 1 of 6)	NA	818	PDGFA								
D0_1_7_R1_peak_11222	chr4	1168242	1176273	+	1860	NA	intron (SPON2, intron 2 of 6)	NA	954	SPON2								
D0_1_7_R1_peak_2690	chr11	12005382	12012027	+	1860	NA	promoter-TSS (DKK3)	NA	666	DKK3								
D0_1_7_R1_peak_8788	chr2	119152796	119161453	+	1857	NA	intron (C1QL2, intron 1 of 1)	NA	1771	C1QL2								
D0_1_7_R1_peak_6114	chr16	87599252	87608293	+	1854	NA	intron (JPH3, intron 1 of 4)	NA	885	JPH3								
D0_1_7_R1_peak_14076	chr7	101161219	101183223	+	1852	NA	exon (NAT16, exon 5 of 5)	NA	-4640	VGF								
D0_1_7_R1_peak_4998	chr14	105472942	105481010	+	1850	NA	promoter-TSS (CRIP2)	NA	4038	CRIP2								
D0_1_7_R1_peak_10759	chr3	43992829	44001407	+	1845	NA	Intergenic	NA	-6508	LOC101928458								
D0_1_7_R1_peak_10519	chr22	45003563	45012478	+	1845	NA	intron (PHF21B, intron 2 of 13)	NA	1815	PHF21B								
D0_1_7_R1_peak_693	chr1	37628558	37637496	+	1840	NA	intron (RSPO1, intron 1 of 5)	NA	1896	RSPO1								
D0_1_7_R1_peak_8801	chr2	120340862	120351365	+	1840	NA	promoter-TSS (INHBB)	NA	-30	INHBB								
D0_1_7_R1_peak_14066	chr7	100893156	100898270	+	1840	NA	intron (ACHE, intron 1 of 4)	NA	258	ACHE								
D0_1_7_R1_peak_3005	chr11	66725053	66732204	+	1839	NA	promoter-TSS (SPTBN2)	NA	-7229	SPTBN2								
D0_1_7_R1_peak_13544	chr6	166163524	166172430	+	1839	NA	intron (T, intron 1 of 8)	NA	692	T								
D0_1_7_R1_peak_4876	chr14	100564453	100572766	+	1835	NA	promoter-TSS (BEGAIN)	NA	321	BEGAIN								
D0_1_7_R1_peak_13359	chr6	117261935	117273773	+	1829	NA	intron (VGLL2, intron 1 of 3)	NA	2296	VGLL2								
D0_1_7_R1_peak_3417	chr11	129368517	129378367	+	1829	NA	Intergenic	NA	-2544	BARX2								
D0_1_7_R1_peak_5630	chr16	1913313	1924747	+	1828	NA	promoter-TSS (HS3ST6)	NA	-800	HS3ST6								
D0_1_7_R1_peak_8736	chr2	111116648	111120840	+	1828	NA	TTS (ACOXL)	NA	-2170	BCL2L11								
D0_1_7_R1_peak_5538	chr16	975801	986014	+	1826	NA	promoter-TSS (SOX8)	NA	411	LMF1								
D0_1_7_R1_peak_12144	chr5	73432686	73439995	+	1824	NA	Intergenic	NA	12187	FOXD1								
D0_1_7_R1_peak_5861	chr16	56628332	56649796	+	1823	NA	intron (MT1A, intron 1 of 2)	NA	398	MT1A								
D0_1_7_R1_peak_10945	chr3	123024169	123028893	+	1818	NA	intron (SEMA5B, intron 1 of 22)	NA	1281	SEMA5B								
D0_1_7_R1_peak_14642	chr8	29345634	29356017	+	1813	NA	promoter-TSS (DUSP4)	NA	-75	DUSP4								
D0_1_7_R1_peak_4587	chr14	36500814	36528315	+	1812	NA	promoter-TSS (SFTA3)	NA	-779	SFTA3								
D0_1_7_R1_peak_13711	chr7	1663166	1673943	+	1810	NA	intron (ELFN1, intron 1 of 2)	NA	2448	ELFN1								
D0_1_7_R1_peak_2509	chr10	133227994	133240388	+	1810	NA	Intergenic	NA	-3713	VENTX								
D0_1_7_R1_peak_15165	chr9	14310205	14319541	+	1810	NA	promoter-TSS (NFIB)	NA	7188	NFIB								
D0_1_7_R1_peak_5815	chr16	54280552	54292566	+	1807	NA	promoter-TSS (IRX3)	NA	-93	IRX3								
D0_1_7_R1_peak_3957	chr12	107841962	107848144	+	1802	NA	Intergenic	NA	-5733	LOC101929187								
D0_1_7_R1_peak_10282	chr22	20429331	20440355	+	1801	NA	intron (SCARF2, intron 1 of 10)	NA	2979	SCARF2								
D0_1_7_R1_peak_11355	chr4	4849355	4876697	+	1797	NA	exon (MSX1, exon 2 of 2)	NA	3361	MSX1								
D0_1_7_R1_peak_12812	chr6	7538393	7546207	+	1795	NA	promoter-TSS (LOC101928076)	NA	663	DSP								
D0_1_7_R1_peak_12596	chr5	174717389	174738646	+	1792	NA	intron (MSX2, intron 2 of 2)	NA	3445	MSX2								
D0_1_7_R1_peak_8357	chr2	10719699	10724489	+	1791	NA	promoter-TSS (ATP6V1C2)	NA	445	ATP6V1C2								
D0_1_7_R1_peak_7268	chr18	47243378	47256370	+	1788	NA	promoter-TSS (SKOR2)	NA	-691	SKOR2								
D0_1_7_R1_peak_14429	chr8	735537	742216	+	1786	NA	exon (LOC401442, exon 1 of 1)	NA	322	LOC401442								
D0_1_7_R1_peak_13327	chr6	108113636	108124519	+	1786	NA	Intergenic	NA	-4559	OSTM1-AS1								
D0_1_7_R1_peak_199	chr1	6482572	6486981	+	1782	NA	intron (PLEKHG5, intron 2 of 21)	NA	-18581	TNFRSF25								
D0_1_7_R1_peak_11500	chr4	20250024	20256875	+	1778	NA	promoter-TSS (SLIT2)	NA	506	SLIT2								
D0_1_7_R1_peak_8663	chr2	91839558	91843159	+	1778	NA	Intergenic	NA	66016	GGT8P								
D0_1_7_R1_peak_11531	chr4	41741355	41754455	+	1778	NA	intron (PHOX2B, intron 1 of 2)	NA	1065	PHOX2B								
D0_1_7_R1_peak_4847	chr14	99266541	99278257	+	1777	NA	promoter-TSS (BCL11B)	NA	-686	BCL11B								
D0_1_7_R1_peak_6199	chr17	2023072	2028099	+	1777	NA	promoter-TSS (RTN4RL1)	NA	-701	RTN4RL1								
D0_1_7_R1_peak_1728	chr10	27740711	27748414	+	1771	NA	promoter-TSS (LOC101929202)	NA	-53	LOC101929202								
D0_1_7_R1_peak_299	chr1	15755242	15762509	+	1771	NA	promoter-TSS (FBLIM1)	NA	114	FBLIM1								
D0_1_7_R1_peak_13400	chr6	133886555	133899202	+	1770	NA	TTS (TCF21)	NA	3757	TCF21								
D0_1_7_R1_peak_2708	chr11	13959813	13967149	+	1764	NA	intron (SPON1, intron 1 of 15)	NA	844	SPON1								
D0_1_7_R1_peak_7097	chr18	903229	911388	+	1763	NA	intron (ADCYAP1, intron 1 of 3)	NA	2943	ADCYAP1								
D0_1_7_R1_peak_9634	chr20	40679201	40695619	+	1762	NA	exon (MAFB, exon 1 of 1)	NA	1830	MAFB								
D0_1_7_R1_peak_14207	chr7	141069851	141077045	+	1762	NA	promoter-TSS (TMEM178B)	NA	-784	TMEM178B								
D0_1_7_R1_peak_11749	chr4	153786109	153794756	+	1761	NA	Intergenic	NA	-1356	SFRP2								
D0_1_7_R1_peak_12846	chr6	19835276	19841735	+	1761	NA	intron (ID4, intron 1 of 2)	NA	1157	ID4								
D0_1_7_R1_peak_1601	chr1	229430138	229437147	+	1759	NA	intron (ACTA1, intron 1 of 6)	NA	454	ACTA1								
D0_1_7_R1_peak_13382	chr6	127115800	127122122	+	1759	NA	promoter-TSS (RSPO3)	NA	262	RSPO3								
D0_1_7_R1_peak_6156	chr17	177307	183907	+	1751	NA	intron (DOC2B, intron 1 of 7)	NA	875	DOC2B								
D0_1_7_R1_peak_1550	chr1	224614948	224620400	+	1750	NA	intron (CNIH3, intron 1 of 5)	NA	-1197	LOC102723817								
D0_1_7_R1_peak_32	chr1	1031158	1041167	+	1745	NA	intron (AGRN, intron 3 of 33)	NA	16039	AGRN								
D0_1_7_R1_peak_8281	chr19	55446108	55454343	+	1745	NA	Intergenic	NA	-7362	SHISA7								
D0_1_7_R1_peak_1323	chr1	170658213	170672121	+	1743	NA	intron (PRRX1, intron 1 of 3)	NA	995	PRRX1								
D0_1_7_R1_peak_9354	chr2	240815684	240823123	+	1741	NA	intron (KIF1A, intron 1 of 47)	NA	905	KIF1A								
D0_1_7_R1_peak_9011	chr2	176143842	176183166	+	1740	NA	promoter-TSS (HOXD3)	NA	2715	HOXD3								
D0_1_7_R1_peak_14882	chr8	98936779	98953949	+	1739	NA	intron (OSR2, intron 1 of 3)	NA	928	OSR2								
D0_1_7_R1_peak_5217	chr15	66250728	66257193	+	1738	NA	promoter-TSS (MEGF11)	NA	-223	MEGF11								
D0_1_7_R1_peak_6490	chr17	38667627	38675779	+	1737	NA	TTS (C17orf96)	NA	3231	C17orf96								
D0_1_7_R1_peak_15260	chr9	37023262	37041756	+	1737	NA	intron (PAX5, intron 1 of 8)	NA	1970	PAX5								
D0_1_7_R1_peak_838	chr1	47705368	47713217	+	1736	NA	Intergenic	NA	273275	FOXD2								
D0_1_7_R1_peak_9658	chr20	43913159	43919576	+	1732	NA	intron (TOX2, intron 1 of 8)	NA	225	TOX2								
D0_1_7_R1_peak_10700	chr3	14599639	14606013	+	1730	NA	Intergenic	NA	-48920	CCDC174								
D0_1_7_R1_peak_14800	chr8	66958970	66964766	+	1729	NA	intron (TCF24, intron 2 of 3)	NA	722	TCF24								
D0_1_7_R1_peak_4540	chr14	22978591	22982844	+	1728	NA	intron (AJUBA, intron 1 of 1)	NA	1925	AJUBA								
D0_1_7_R1_peak_1632	chr1	240089487	240096034	+	1723	NA	exon (FMN2, exon 1 of 19)	NA	875	FMN2								
D0_1_7_R1_peak_6532	chr17	41524380	41531395	+	1721	NA	exon (KRT19, exon 1 of 6)	NA	502	KRT19								
D0_1_7_R1_peak_3791	chr12	54123321	54133350	+	1720	NA	intron (LOC400043, intron 1 of 1)	NA	2264	LOC400043								
D0_1_7_R1_peak_15092	chr8	144045462	144054667	+	1718	NA	intron (SMPD5, intron 3 of 6)	NA	2112	SMPD5								
D0_1_7_R1_peak_10780	chr3	46879336	46886086	+	1716	NA	promoter-TSS (PTH1R)	NA	4965	PTH1R								
D0_1_7_R1_peak_12046	chr5	37831431	37843297	+	1713	NA	intron (GDNF, intron 1 of 2)	NA	-1537	GDNF								
D0_1_7_R1_peak_9263	chr2	232924380	232931424	+	1712	NA	exon (NGEF, exon 1 of 13)	NA	249	NGEF								
D0_1_7_R1_peak_1402	chr1	201395764	201403444	+	1711	NA	promoter-TSS (LAD1)	NA	-63	LAD1								
D0_1_7_R1_peak_7313	chr18	50557066	50563861	+	1711	NA	intron (MAPK4, intron 1 of 5)	NA	349	MAPK4								
D0_1_7_R1_peak_658	chr1	34925453	34933115	+	1711	NA	Intergenic	NA	-3802	DLGAP3								
D0_1_7_R1_peak_9241	chr2	232482716	232491549	+	1710	NA	intron (ECEL1, intron 1 of 17)	NA	690	ECEL1								
D0_1_7_R1_peak_9884	chr20	61248940	61257166	+	1709	NA	intron (CDH4, intron 1 of 15)	NA	173989	LOC100506470								
D0_1_7_R1_peak_12308	chr5	135531801	135548837	+	1702	NA	Intergenic	NA	-4370	NEUROG1								
D0_1_7_R1_peak_11930	chr5	1441443	1450001	+	1696	NA	promoter-TSS (SLC6A3)	NA	-294	SLC6A3								
D0_1_7_R1_peak_15126	chr9	839834	846217	+	1696	NA	intron (DMRT1, intron 1 of 4)	NA	1378	DMRT1								
D0_1_7_R1_peak_3358	chr11	122973479	122986868	+	1696	NA	intron (BSX, intron 1 of 2)	NA	1498	BSX								
D0_1_7_R1_peak_1385	chr1	200028392	200045925	+	1695	NA	intron (NR5A2, intron 1 of 6)	NA	-5784	NR5A2								
D0_1_7_R1_peak_6300	chr17	9000960	9007276	+	1692	NA	Intergenic	NA	-17627	NTN1								
D0_1_7_R1_peak_14793	chr8	64366403	64381683	+	1692	NA	intron (LINC00966, intron 1 of 2)	NA	-3284	LINC00966								
D0_1_7_R1_peak_12723	chr5	180349415	180356116	+	1691	NA	intron (GFPT2, intron 1 of 18)	NA	571	GFPT2								
D0_1_7_R1_peak_6425	chr17	36639059	36645439	+	1689	NA	Intergenic	NA	40653	MRM1								
D0_1_7_R1_peak_6831	chr17	66961781	66968831	+	1689	NA	intron (CACNG4, intron 1 of 3)	NA	442	CACNG4								
D0_1_7_R1_peak_12822	chr6	10379371	10401452	+	1688	NA	Intergenic	NA	-21907	TFAP2A-AS1								
D0_1_7_R1_peak_786	chr1	46445684	46451597	+	1685	NA	intron (RP5-1109J22.2, intron 1 of 2)	NA	1064	RP5-1109J22.2								
D0_1_7_R1_peak_10011	chr20	63251422	63263307	+	1680	NA	exon (FLJ16779, exon 1 of 1)	NA	773	LOC102723774								
D0_1_7_R1_peak_15188	chr9	21964347	21978279	+	1679	NA	promoter-TSS (CDKN2A)	NA	3820	CDKN2A								
D0_1_7_R1_peak_5457	chr15	96406517	96419897	+	1679	NA	Intergenic	NA	20502	LOC101927263								
D0_1_7_R1_peak_8305	chr1_KI270712v1_random	5041	8678	+	1679	NA	Intergenic	NA	52670	LOC102724503								
D0_1_7_R1_peak_11591	chr4	61198642	61204584	+	1677	NA	Intergenic	NA	278990	MIR548AG1								
D0_1_7_R1_peak_1507	chr1	212604066	212608678	+	1677	NA	intron (ATF3, intron 1 of 3)	NA	-8646	ATF3								
D0_1_7_R1_peak_7080	chr17	82369232	82376710	+	1670	NA	Intergenic	NA	-1354	UTS2R								
D0_1_7_R1_peak_2556	chr11	553977	559254	+	1668	NA	TTS (C11orf35)	NA	2440	C11orf35								
D0_1_7_R1_peak_7911	chr19	39513091	39518100	+	1665	NA	exon (SELV, exon 1 of 6)	NA	482	SELV								
D0_1_7_R1_peak_1929	chr10	86360639	86370618	+	1665	NA	intron (GRID1, intron 1 of 15)	NA	865	GRID1								
D0_1_7_R1_peak_11639	chr4	93825548	93836518	+	1664	NA	Intergenic	NA	2106	ATOH1								
D0_1_7_R1_peak_165	chr1	6176306	6183612	+	1664	NA	exon (CHD5, exon 1 of 42)	NA	175	CHD5								
D0_1_7_R1_peak_15274	chr9	38619112	38623914	+	1663	NA	promoter-TSS (ANKRD18A)	NA	425	FAM201A								
D0_1_7_R1_peak_8472	chr2	42490222	42495849	+	1663	NA	exon (KCNG3, exon 1 of 2)	NA	1062	KCNG3								
