PeakID (cmd=annotatePeaks.pl M6_1_123_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_123_R1_peak_4034	chr15	41283712	41284192	+	462	NA	promoter-TSS (OIP5-AS1)	NA	-51	OIP5-AS1								
M6_1_123_R1_peak_9845	chr4	165327273	165327801	+	462	NA	promoter-TSS (MSMO1)	NA	-129	MSMO1								
M6_1_123_R1_peak_4664	chr16	25257455	25258493	+	462	NA	promoter-TSS (ZKSCAN2)	NA	-440	ZKSCAN2								
M6_1_123_R1_peak_1549	chr10	69045414	69045958	+	461	NA	Intergenic	NA	-42386	SRGN								
M6_1_123_R1_peak_2237	chr11	64878471	64879090	+	460	NA	promoter-TSS (EHD1)	NA	-12	EHD1								
M6_1_123_R1_peak_11287	chr7	1940433	1940860	+	457	NA	intron (MAD1L1, intron 16 of 18)	NA	-96437	MIR4655								
M6_1_123_R1_peak_223	chr1	25998130	25998564	+	457	NA	promoter-TSS (PAFAH2)	NA	-175	PAFAH2								
M6_1_123_R1_peak_8070	chr20	50931549	50931973	+	457	NA	promoter-TSS (ADNP)	NA	-771	ADNP								
M6_1_123_R1_peak_4819	chr16	58129202	58129711	+	457	NA	promoter-TSS (C16orf80)	NA	-64	C16orf80								
M6_1_123_R1_peak_4632	chr16	20904343	20904892	+	457	NA	intron (LYRM1, intron 2 of 4)	NA	4166	LYRM1								
M6_1_123_R1_peak_2543	chr11	122856592	122857026	+	457	NA	intron (CRTAM, intron 5 of 9)	NA	18262	CRTAM								
M6_1_123_R1_peak_6257	chr19	12945653	12946053	+	456	NA	promoter-TSS (RAD23A)	NA	39	RAD23A								
M6_1_123_R1_peak_12477	chr9	35811875	35812330	+	454	NA	promoter-TSS (SPAG8)	NA	-101	SPAG8								
M6_1_123_R1_peak_10427	chr5	170278549	170279096	+	454	NA	intron (LCP2, intron 3 of 20)	NA	18996	LCP2								
M6_1_123_R1_peak_11293	chr7	2399929	2400356	+	453	NA	Intergenic	NA	-3418	CHST12								
M6_1_123_R1_peak_7327	chr2	112275212	112275778	+	452	NA	promoter-TSS (ZC3H6)	NA	-21396	ZC3H8								
M6_1_123_R1_peak_5022	chr16	89490417	89491095	+	452	NA	promoter-TSS (ANKRD11)	NA	14320	LOC101927863								
M6_1_123_R1_peak_5918	chr18	51211470	51212003	+	452	NA	Intergenic	NA	-14055	MEX3C								
M6_1_123_R1_peak_1232	chr1	233112929	233113296	+	452	NA	intron (PCNXL2, intron 21 of 22)	NA	-87316	LOC101927736								
M6_1_123_R1_peak_13038	chrX	52920742	52921245	+	452	NA	Intergenic	NA	29687	FAM156B								
M6_1_123_R1_peak_6319	chr19	16139651	16140206	+	452	NA	intron (HSH2D, intron 1 of 7)	NA	5900	HSH2D								
M6_1_123_R1_peak_1444	chr10	28302853	28303445	+	452	NA	promoter-TSS (MPP7)	NA	-125	MPP7								
M6_1_123_R1_peak_12306	chr8	141002129	141002564	+	450	NA	Intergenic	NA	-1061	PTK2								
M6_1_123_R1_peak_11990	chr8	30133698	30134178	+	450	NA	intron (MBOAT4, intron 2 of 2)	NA	10746	MBOAT4								
M6_1_123_R1_peak_4104	chr15	52137723	52138147	+	448	NA	intron (GNB5, intron 5 of 10)	NA	-25160	BCL2L10								
M6_1_123_R1_peak_7250	chr2	97870405	97870928	+	448	NA	intron (TMEM131, intron 5 of 41)	NA	125260	TMEM131								
M6_1_123_R1_peak_1208	chr1	228478928	228479275	+	448	NA	Intergenic	NA	-8266	RNF187								
M6_1_123_R1_peak_6790	chr19	56270588	56271017	+	448	NA	intron (LOC100506374, intron 1 of 10)	NA	-1940	LOC100506374								
M6_1_123_R1_peak_11438	chr7	35709451	35709801	+	448	NA	Intergenic	NA	-6811	AC018647.3								
M6_1_123_R1_peak_1450	chr10	30027132	30027684	+	448	NA	exon (KIAA1462, exon 2 of 3)	NA	17418	KIAA1462								
M6_1_123_R1_peak_6621	chr19	47227027	47227400	+	447	NA	promoter-TSS (MIR3191)	NA	-194	MIR3191								
M6_1_123_R1_peak_6259	chr19	13100025	13100616	+	443	NA	TTS (LYL1)	NA	2825	LYL1								
M6_1_123_R1_peak_5797	chr18	3247295	3247978	+	443	NA	exon (MYL12A, exon 1 of 4)	NA	162	MYL12A								
M6_1_123_R1_peak_239	chr1	26692889	26693374	+	443	NA	exon (LOC101928728, exon 2 of 2)	NA	-2900	ARID1A								
M6_1_123_R1_peak_10877	chr6	43725002	43725524	+	442	NA	Intergenic	NA	-37451	MRPS18A								
M6_1_123_R1_peak_10716	chr6	30742613	30743196	+	442	NA	promoter-TSS (FLOT1)	NA	6	FLOT1								
M6_1_123_R1_peak_8368	chr22	24434461	24434962	+	441	NA	intron (SPECC1L-ADORA2A, intron 19 of 19)	NA	7149	ADORA2A								
M6_1_123_R1_peak_9994	chr5	40755833	40756233	+	440	NA	promoter-TSS (TTC33)	NA	-63	TTC33								
M6_1_123_R1_peak_251	chr1	27369029	27369492	+	440	NA	exon (FCN3, exon 7 of 7)	NA	-2206	MAP3K6								
M6_1_123_R1_peak_5460	chr17	48047564	48048529	+	440	NA	promoter-TSS (NFE2L1)	NA	-734	NFE2L1								
M6_1_123_R1_peak_4947	chr16	81481423	81481835	+	440	NA	intron (CMIP, intron 1 of 20)	NA	-13720	CMIP								
M6_1_123_R1_peak_11087	chr6	131628189	131628531	+	438	NA	promoter-TSS (MED23)	NA	-121	MED23								
M6_1_123_R1_peak_12766	chr9	127783008	127783720	+	437	NA	Intergenic	NA	-2469	MIR3960								
M6_1_123_R1_peak_5372	chr17	40322381	40323357	+	436	NA	promoter-TSS (RARA)	NA	4648	RARA								
M6_1_123_R1_peak_4836	chr16	66746724	66747149	+	436	NA	intron (DYNC1LI2, intron 3 of 12)	NA	4686	DYNC1LI2								
M6_1_123_R1_peak_9097	chr3	128616542	128617000	+	436	NA	Intergenic	NA	34105	RPN1								
M6_1_123_R1_peak_10817	chr6	37169620	37170587	+	433	NA	promoter-TSS (PIM1)	NA	-43	PIM1								
M6_1_123_R1_peak_8894	chr3	50600974	50601524	+	433	NA	Intergenic	NA	10582	CISH								
M6_1_123_R1_peak_8145	chr20	64068433	64068945	+	433	NA	intron (TCEA2, intron 4 of 9)	NA	6032	TCEA2								
M6_1_123_R1_peak_4209	chr15	70084350	70084812	+	433	NA	intron (TLE3, intron 3 of 18)	NA	-5173	MIR629								
M6_1_123_R1_peak_8719	chr3	20104303	20104706	+	433	NA	intron (KAT2B, intron 5 of 16)	NA	-33061	MIR3135A								
M6_1_123_R1_peak_10744	chr6	32622986	32623363	+	433	NA	Intergenic	NA	-14232	HLA-DQA1								
M6_1_123_R1_peak_9849	chr4	169009900	169010489	+	433	NA	promoter-TSS (CBR4)	NA	90	CBR4								
M6_1_123_R1_peak_150	chr1	19312088	19312484	+	431	NA	promoter-TSS (PQLC2)	NA	-140	AKR7A2								
M6_1_123_R1_peak_11471	chr7	43582767	43583186	+	427	NA	promoter-TSS (STK17A)	NA	-117	STK17A								
M6_1_123_R1_peak_1583	chr10	72331862	72332331	+	427	NA	TTS (DNAJB12)	NA	22904	DNAJB12								
M6_1_123_R1_peak_7547	chr2	191014115	191014443	+	427	NA	promoter-TSS (STAT1)	NA	-29	STAT1								
M6_1_123_R1_peak_7610	chr2	203238645	203239334	+	427	NA	promoter-TSS (CYP20A1)	NA	155	CYP20A1								
M6_1_123_R1_peak_5265	chr17	29195455	29195879	+	427	NA	Intergenic	NA	-15278	MYO18A								
M6_1_123_R1_peak_6323	chr19	16266451	16267025	+	427	NA	Intergenic	NA	-58102	KLF2								
M6_1_123_R1_peak_12239	chr8	123396153	123396829	+	427	NA	promoter-TSS (ATAD2)	NA	-26	ATAD2								
M6_1_123_R1_peak_7156	chr2	70043435	70043906	+	425	NA	intron (PCBP1-AS1, intron 6 of 10)	NA	43345	PCBP1-AS1								
M6_1_123_R1_peak_2082	chr11	36091227	36091613	+	425	NA	intron (LDLRAD3, intron 3 of 5)	NA	-13519	LOC101928510								
M6_1_123_R1_peak_165	chr1	21768239	21768652	+	425	NA	intron (USP48, intron 1 of 24)	NA	14750	USP48								
M6_1_123_R1_peak_11315	chr7	5331333	5331745	+	425	NA	intron (TNRC18, intron 19 of 22)	NA	57075	SLC29A4								
M6_1_123_R1_peak_8131	chr20	63641728	63642190	+	425	NA	intron (STMN3, intron 4 of 4)	NA	10807	STMN3								
M6_1_123_R1_peak_3579	chr14	23112707	23113184	+	425	NA	Intergenic	NA	6666	CEBPE								
M6_1_123_R1_peak_3150	chr12	116559398	116560133	+	425	NA	intron (MAP1LC3B2, intron 1 of 1)	NA	384	MAP1LC3B2								
M6_1_123_R1_peak_12879	chr9	135939378	135939799	+	425	NA	intron (UBAC1, intron 8 of 9)	NA	21792	UBAC1								
M6_1_123_R1_peak_12322	chr8	142041119	142041559	+	425	NA	Intergenic	NA	-135057	MIR4472-1								
M6_1_123_R1_peak_12415	chr9	19048988	19049639	+	423	NA	promoter-TSS (RRAGA)	NA	-61	RRAGA								
M6_1_123_R1_peak_1978	chr11	9314437	9314956	+	423	NA	promoter-TSS (TMEM41B)	NA	72	TMEM41B								
M6_1_123_R1_peak_2260	chr11	65498782	65499334	+	423	NA	exon (MALAT1, exon 1 of 1)	NA	1296	MALAT1								
M6_1_123_R1_peak_2256	chr11	65421921	65423033	+	422	NA	promoter-TSS (NEAT1)	NA	-321	NEAT1								
M6_1_123_R1_peak_5362	chr17	39952735	39953403	+	420	NA	Intergenic	NA	-9904	GSDMA								
M6_1_123_R1_peak_8890	chr3	50340746	50341407	+	420	NA	promoter-TSS (RASSF1)	NA	-2843	RASSF1								
M6_1_123_R1_peak_13065	chrX	72100863	72101299	+	420	NA	intron (NHSL2, intron 4 of 10)	NA	30820	RGAG4								
M6_1_123_R1_peak_8516	chr22	40044426	40045007	+	420	NA	promoter-TSS (TNRC6B)	NA	12384	LOC100130899								
M6_1_123_R1_peak_10283	chr5	138352348	138353132	+	420	NA	promoter-TSS (KDM3B)	NA	144	KDM3B								
M6_1_123_R1_peak_4510	chr16	2911680	2912060	+	420	NA	promoter-TSS (FLYWCH1)	NA	-109	FLYWCH1								
M6_1_123_R1_peak_10429	chr5	170293297	170293661	+	420	NA	intron (LCP2, intron 1 of 20)	NA	4339	LCP2								
M6_1_123_R1_peak_12836	chr9	132354763	132355468	+	420	NA	promoter-TSS (SETX)	NA	1611	SETX								
M6_1_123_R1_peak_3116	chr12	110501839	110502344	+	419	NA	promoter-TSS (RAD9B)	NA	49	VPS29								
M6_1_123_R1_peak_3691	chr14	54441148	54441650	+	419	NA	promoter-TSS (CNIH1)	NA	132	CNIH1								
M6_1_123_R1_peak_1923	chr11	925667	926143	+	418	NA	promoter-TSS (AP2A2)	NA	96	AP2A2								
M6_1_123_R1_peak_8981	chr3	71779960	71780398	+	417	NA	intron (PROK2, intron 2 of 3)	NA	5027	PROK2								
M6_1_123_R1_peak_4608	chr16	15888500	15888898	+	417	NA	promoter-TSS (FOPNL)	NA	-109	FOPNL								
M6_1_123_R1_peak_6149	chr19	7197947	7198467	+	417	NA	intron (INSR, intron 2 of 20)	NA	27831	LOC100996405								
M6_1_123_R1_peak_4990	chr16	87779082	87779489	+	417	NA	promoter-TSS (LOC102724467)	NA	-137	LOC102724467								
M6_1_123_R1_peak_10462	chr5	175671023	175671472	+	415	NA	intron (HRH2, intron 3 of 4)	NA	13210	HRH2								
M6_1_123_R1_peak_4167	chr15	64162891	64163691	+	415	NA	promoter-TSS (PPIB)	NA	-136	PPIB								
M6_1_123_R1_peak_8556	chr22	43014970	43015590	+	415	NA	promoter-TSS (PACSIN2)	NA	-23033	AL022476.2								
M6_1_123_R1_peak_114	chr1	11926183	11926594	+	412	NA	promoter-TSS (KIAA2013)	NA	40	KIAA2013								
M6_1_123_R1_peak_446	chr1	51519196	51519651	+	412	NA	promoter-TSS (EPS15)	NA	-69	EPS15								
M6_1_123_R1_peak_7160	chr2	70124005	70124615	+	412	NA	exon (LOC100133985, exon 2 of 2)	NA	1006	LOC100133985								
M6_1_123_R1_peak_9269	chr3	172107048	172107432	+	411	NA	intron (FNDC3B, intron 1 of 25)	NA	67612	FNDC3B								
M6_1_123_R1_peak_4872	chr16	68356343	68356775	+	411	NA	intron (PRMT7, intron 16 of 17)	NA	41258	SMPD3								
M6_1_123_R1_peak_11566	chr7	75617615	75618284	+	411	NA	intron (HIP1, intron 1 of 28)	NA	-75174	LOC102723650								
M6_1_123_R1_peak_10228	chr5	127030339	127031084	+	410	NA	promoter-TSS (MARCH3)	NA	97	MARCH3								
M6_1_123_R1_peak_6158	chr19	7544602	7545078	+	408	NA	intron (PNPLA6, intron 16 of 34)	NA	10598	PNPLA6								
M6_1_123_R1_peak_7341	chr2	112799267	112799630	+	408	NA	Intergenic	NA	-14054	IL1A								
M6_1_123_R1_peak_1489	chr10	43418039	43418467	+	408	NA	Intergenic	NA	-18873	ZNF487								
M6_1_123_R1_peak_3742	chr14	65044534	65044969	+	408	NA	promoter-TSS (MIR4706)	NA	54	MIR4706								
M6_1_123_R1_peak_9165	chr3	142723779	142724156	+	408	NA	promoter-TSS (TRPC1)	NA	-552	TRPC1								
M6_1_123_R1_peak_2110	chr11	46121307	46122056	+	408	NA	promoter-TSS (PHF21A)	NA	-571	PHF21A								
M6_1_123_R1_peak_8513	chr22	39956924	39957346	+	408	NA	intron (GRAP2, intron 3 of 7)	NA	30529	GRAP2								
M6_1_123_R1_peak_8454	chr22	36405528	36406070	+	406	NA	Intergenic	NA	-17781	MYH9								
M6_1_123_R1_peak_2609	chr12	1690703	1691288	+	405	NA	promoter-TSS (ADIPOR2)	NA	-64	ADIPOR2								
M6_1_123_R1_peak_6635	chr19	47514941	47515694	+	405	NA	promoter-TSS (NAPA)	NA	-59	NAPA								
M6_1_123_R1_peak_4140	chr15	59976518	59976876	+	405	NA	Intergenic	NA	-27525	FOXB1								
M6_1_123_R1_peak_12228	chr8	120287002	120287360	+	405	NA	intron (COL14A1, intron 33 of 47)	NA	157909	MRPL13								
M6_1_123_R1_peak_11595	chr7	88328841	88329171	+	405	NA	Intergenic	NA	-22093	STEAP4								
M6_1_123_R1_peak_11255	chr6	166342356	166342810	+	405	NA	promoter-TSS (LOC100289495)	NA	-48	LOC100289495								
M6_1_123_R1_peak_12969	chrX	16719431	16719820	+	405	NA	promoter-TSS (SYAP1)	NA	41	SYAP1								
M6_1_123_R1_peak_479	chr1	58815227	58815580	+	405	NA	exon (LOC101926907, exon 2 of 2)	NA	984	LOC101926907								
M6_1_123_R1_peak_7785	chr2	241741028	241741422	+	405	NA	intron (D2HGDH, intron 3 of 7)	NA	6646	D2HGDH								
M6_1_123_R1_peak_9128	chr3	134485543	134486574	+	405	NA	promoter-TSS (ANAPC13)	NA	-35	ANAPC13								
M6_1_123_R1_peak_10265	chr5	134371028	134371657	+	403	NA	promoter-TSS (CDKL3)	NA	163	UBE2B								
M6_1_123_R1_peak_12804	chr9	129413449	129414004	+	403	NA	Intergenic	NA	-74934	LINC00963								
M6_1_123_R1_peak_1333	chr10	1253672	1254353	+	402	NA	intron (ADARB2, intron 4 of 9)	NA	94244	LINC00200								
M6_1_123_R1_peak_3721	chr14	60248923	60249366	+	402	NA	promoter-TSS (PPM1A)	NA	-101	PPM1A								
M6_1_123_R1_peak_6305	chr19	15418659	15419274	+	402	NA	promoter-TSS (AKAP8L)	NA	56	AKAP8L								
M6_1_123_R1_peak_9079	chr3	126908713	126909105	+	402	NA	intron (CHCHD6, intron 5 of 7)	NA	46257	LOC101929358								
M6_1_123_R1_peak_10046	chr5	61408636	61409091	+	402	NA	intron (ZSWIM6, intron 1 of 13)	NA	76590	ZSWIM6								
M6_1_123_R1_peak_2557	chr11	125514524	125514878	+	402	NA	Intergenic	NA	-19079	FEZ1								
M6_1_123_R1_peak_10437	chr5	172114831	172115336	+	401	NA	intron (STK10, intron 4 of 18)	NA	73259	STK10								
M6_1_123_R1_peak_4206	chr15	69758948	69759398	+	400	NA	Intergenic	NA	-76061	LINC00593								
M6_1_123_R1_peak_10246	chr5	132426486	132427142	+	400	NA	promoter-TSS (LOC102723741)	NA	-37	LOC102723741								
M6_1_123_R1_peak_873	chr1	163321587	163322108	+	399	NA	promoter-TSS (NUF2)	NA	-86	NUF2								
M6_1_123_R1_peak_12589	chr9	91193489	91194218	+	398	NA	Intergenic	NA	-74825	LOC100507103								
M6_1_123_R1_peak_666	chr1	113904807	113905441	+	398	NA	promoter-TSS (AP4B1)	NA	-77	AP4B1								
M6_1_123_R1_peak_3296	chr13	30617387	30617953	+	398	NA	promoter-TSS (USPL1)	NA	-229	USPL1								
M6_1_123_R1_peak_5433	chr17	45165341	45165694	+	398	NA	intron (HEXIM2, intron 3 of 3)	NA	3686	HEXIM2								
M6_1_123_R1_peak_4217	chr15	70480181	70480639	+	398	NA	Intergenic	NA	106196	LOC101929151								
M6_1_123_R1_peak_2366	chr11	72741419	72741854	+	398	NA	intron (ARAP1, intron 1 of 34)	NA	-19278	ARAP1								
M6_1_123_R1_peak_8029	chr20	46005167	46005531	+	398	NA	Intergenic	NA	-3559	MMP9								
M6_1_123_R1_peak_7853	chr20	4822558	4822951	+	398	NA	intron (RASSF2, intron 1 of 11)	NA	891	RASSF2								
M6_1_123_R1_peak_8665	chr3	13009275	13009779	+	398	NA	intron (IQSEC1, intron 1 of 13)	NA	-42067	IQSEC1								
M6_1_123_R1_peak_5921	chr18	54269320	54269702	+	398	NA	promoter-TSS (POLI)	NA	13	POLI								
M6_1_123_R1_peak_11654	chr7	100612043	100612582	+	398	NA	promoter-TSS (MOSPD3)	NA	-118	MOSPD3								
M6_1_123_R1_peak_6076	chr19	3500427	3501036	+	398	NA	promoter-TSS (DOHH)	NA	209	DOHH								
M6_1_123_R1_peak_6837	chr2	6909763	6910154	+	398	NA	Intergenic	NA	-7434	RNF144A								
M6_1_123_R1_peak_10176	chr5	109409274	109410881	+	396	NA	promoter-TSS (PJA2)	NA	-103	PJA2								
M6_1_123_R1_peak_7434	chr2	151828232	151828780	+	396	NA	promoter-TSS (ARL5A)	NA	-11	ARL5A								
M6_1_123_R1_peak_390	chr1	42335068	42335537	+	395	NA	promoter-TSS (FOXJ3)	NA	575	FOXJ3								
M6_1_123_R1_peak_2570	chr11	128302536	128303282	+	395	NA	Intergenic	NA	219401	ETS1								
M6_1_123_R1_peak_4122	chr15	56918334	56918914	+	393	NA	promoter-TSS (LOC145783)	NA	-125	LOC145783								
M6_1_123_R1_peak_4838	chr16	66873071	66873660	+	393	NA	Intergenic	NA	-7166	PDP2								
M6_1_123_R1_peak_12293	chr8	134712446	134713109	+	393	NA	intron (ZFAT, intron 1 of 16)	NA	-16219	ZFAT								
M6_1_123_R1_peak_1164	chr1	221713152	221713507	+	393	NA	intron (DUSP10, intron 1 of 2)	NA	28845	DUSP10								
M6_1_123_R1_peak_6603	chr19	45817206	45817592	+	393	NA	intron (SYMPK, intron 23 of 26)	NA	-2052	RSPH6A								
M6_1_123_R1_peak_2801	chr12	49018599	49019102	+	393	NA	promoter-TSS (PRKAG1)	NA	-2134	PRKAG1								
M6_1_123_R1_peak_6596	chr19	45646006	45646365	+	393	NA	promoter-TSS (EML2)	NA	-2458	EML2								
M6_1_123_R1_peak_282	chr1	30718080	30718969	+	393	NA	promoter-TSS (MATN1-AS1)	NA	-248	MATN1-AS1								
M6_1_123_R1_peak_11655	chr7	100673349	100674021	+	393	NA	promoter-TSS (GNB2)	NA	-55	GNB2								
M6_1_123_R1_peak_9497	chr4	10116653	10117244	+	391	NA	promoter-TSS (WDR1)	NA	1	WDR1								
M6_1_123_R1_peak_9223	chr3	157160040	157160515	+	391	NA	promoter-TSS (CCNL1)	NA	416	CCNL1								
M6_1_123_R1_peak_10346	chr5	147805084	147805515	+	389	NA	Intergenic	NA	-22451	JAKMIP2								
M6_1_123_R1_peak_6891	chr2	20424770	20425294	+	389	NA	Intergenic	NA	-22042	RHOB								
M6_1_123_R1_peak_10559	chr6	5261065	5261457	+	389	NA	promoter-TSS (LYRM4)	NA	-90	FARS2								
M6_1_123_R1_peak_2002	chr11	10857618	10858461	+	388	NA	promoter-TSS (ZBED5)	NA	34	ZBED5								
M6_1_123_R1_peak_12818	chr9	129888391	129888943	+	388	NA	exon (FNBP1, exon 17 of 17)	NA	19017	MIR6855								
M6_1_123_R1_peak_5284	chr17	31493196	31493548	+	388	NA	intron (RAB11FIP4, intron 1 of 12)	NA	-41511	MIR4724								
M6_1_123_R1_peak_649	chr1	111203728	111204232	+	387	NA	intron (DENND2D, intron 1 of 11)	NA	558	DENND2D								
M6_1_123_R1_peak_4103	chr15	52135559	52136077	+	387	NA	intron (GNB5, intron 5 of 10)	NA	-23043	BCL2L10								
M6_1_123_R1_peak_7674	chr2	219217761	219218198	+	387	NA	intron (ABCB6, intron 1 of 18)	NA	1011	ABCB6								
M6_1_123_R1_peak_4865	chr16	68079642	68080384	+	387	NA	TTS (DUS2)	NA	-5353	NFATC3								
M6_1_123_R1_peak_2046	chr11	22163182	22163636	+	387	NA	Intergenic	NA	-29767	ANO5								
M6_1_123_R1_peak_13064	chrX	71532742	71533182	+	387	NA	promoter-TSS (OGT)	NA	-100	OGT								
M6_1_123_R1_peak_12368	chr8	144508540	144509198	+	387	NA	promoter-TSS (MFSD3)	NA	-300	MFSD3								
M6_1_123_R1_peak_12221	chr8	117439880	117440269	+	387	NA	Intergenic	NA	-80639	MED30								
M6_1_123_R1_peak_9271	chr3	172512376	172512786	+	385	NA	intron (TNFSF10, intron 2 of 4)	NA	10926	TNFSF10								
M6_1_123_R1_peak_1182	chr1	225444858	225445254	+	385	NA	Intergenic	NA	-16943	LBR								
M6_1_123_R1_peak_4893	chr16	70404287	70404727	+	385	NA	intron (ST3GAL2, intron 1 of 6)	NA	34581	ST3GAL2								
M6_1_123_R1_peak_12225	chr8	118099694	118100145	+	385	NA	intron (EXT1, intron 1 of 10)	NA	11900	EXT1								
M6_1_123_R1_peak_8006	chr20	43752489	43752920	+	385	NA	Intergenic	NA	-25702	GTSF1L								
M6_1_123_R1_peak_1048	chr1	201955182	201955628	+	385	NA	promoter-TSS (TIMM17A)	NA	-86	TIMM17A								
M6_1_123_R1_peak_6914	chr2	25878252	25878783	+	385	NA	promoter-TSS (ASXL2)	NA	-98238	ASXL2								
M6_1_123_R1_peak_6519	chr19	40777166	40777682	+	385	NA	promoter-TSS (RAB4B)	NA	-795	RAB4B-EGLN2								
M6_1_123_R1_peak_12810	chr9	129777197	129777660	+	385	NA	Intergenic	NA	-24363	PTGES								
M6_1_123_R1_peak_8283	chr21	44375192	44375619	+	385	NA	intron (TRPM2, intron 5 of 30)	NA	21804	TRPM2								
M6_1_123_R1_peak_8060	chr20	50048365	50048819	+	385	NA	Intergenic	NA	-6963	TRERNA1								
M6_1_123_R1_peak_7005	chr2	42752300	42752682	+	383	NA	intron (MTA3, intron 16 of 16)	NA	11770	OXER1								
M6_1_123_R1_peak_4227	chr15	72231073	72231545	+	383	NA	promoter-TSS (PKM)	NA	77	PKM								
M6_1_123_R1_peak_7768	chr2	240565728	240566221	+	383	NA	Intergenic	NA	-2613	RNPEPL1								
M6_1_123_R1_peak_5544	chr17	59155022	59155517	+	383	NA	promoter-TSS (PRR11)	NA	170	SKA2								
M6_1_123_R1_peak_2484	chr11	114082751	114083225	+	383	NA	intron (ZBTB16, intron 2 of 4)	NA	23279	ZBTB16								
M6_1_123_R1_peak_8039	chr20	47727439	47727948	+	382	NA	intron (SULF2, intron 3 of 20)	NA	58923	SULF2								
M6_1_123_R1_peak_5840	chr18	21600559	21601373	+	381	NA	promoter-TSS (ESCO1)	NA	-230	ESCO1								
M6_1_123_R1_peak_8585	chr22	50085562	50086075	+	381	NA	promoter-TSS (MLC1)	NA	-466	MLC1								
M6_1_123_R1_peak_10770	chr6	33856669	33857030	+	381	NA	Intergenic	NA	40058	LINC01016								
M6_1_123_R1_peak_2309	chr11	67288346	67289290	+	380	NA	promoter-TSS (ANKRD13D)	NA	-536	ANKRD13D								
M6_1_123_R1_peak_1029	chr1	199041530	199041911	+	380	NA	Intergenic	NA	-104291	MIR181A1HG								
M6_1_123_R1_peak_12808	chr9	129625992	129626419	+	378	NA	promoter-TSS (NTMT1)	NA	-5429	C9orf50								
M6_1_123_R1_peak_6823	chr19	58519541	58520155	+	378	NA	promoter-TSS (ZBTB45)	NA	-248	ZBTB45								
M6_1_123_R1_peak_2447	chr11	95789459	95790183	+	378	NA	promoter-TSS (FAM76B)	NA	-473	FAM76B								
M6_1_123_R1_peak_837	chr1	160540114	160540690	+	378	NA	TTS (CD84)	NA	-17140	SLAMF6								
M6_1_123_R1_peak_6019	chr19	1652551	1653218	+	378	NA	promoter-TSS (TCF3)	NA	-1595	TCF3								
M6_1_123_R1_peak_9500	chr4	10180395	10181549	+	377	NA	Intergenic	NA	-64023	WDR1								
M6_1_123_R1_peak_4965	chr16	85055435	85055887	+	376	NA	intron (KIAA0513, intron 1 of 12)	NA	-7551	KIAA0513								
M6_1_123_R1_peak_4250	chr15	74787496	74788097	+	376	NA	TTS (MIR4513)	NA	948	MIR4513								
M6_1_123_R1_peak_264	chr1	28115261	28115604	+	376	NA	Intergenic	NA	-26801	EYA3								
M6_1_123_R1_peak_3126	chr12	111405165	111406046	+	376	NA	promoter-TSS (SH2B3)	NA	-312	SH2B3								
M6_1_123_R1_peak_1264	chr1	235504286	235504786	+	376	NA	promoter-TSS (B3GALNT2)	NA	-115	B3GALNT2								
M6_1_123_R1_peak_203	chr1	24848026	24848757	+	375	NA	Intergenic	NA	71025	MIR6731								
M6_1_123_R1_peak_954	chr1	181159561	181160052	+	375	NA	Intergenic	NA	-14678	RP11-540K16.1								
M6_1_123_R1_peak_272	chr1	28552744	28553255	+	374	NA	promoter-TSS (TRNAU1AP)	NA	-18	TRNAU1AP								
M6_1_123_R1_peak_2120	chr11	46846055	46846606	+	374	NA	promoter-TSS (CKAP5)	NA	-22	CKAP5								
M6_1_123_R1_peak_2688	chr12	10213312	10213854	+	374	NA	intron (GABARAPL1, intron 1 of 3)	NA	747	GABARAPL1								
M6_1_123_R1_peak_8714	chr3	18891628	18892006	+	374	NA	Intergenic	NA	-256637	KCNH8								
M6_1_123_R1_peak_2513	chr11	118436062	118436655	+	374	NA	promoter-TSS (KMT2A)	NA	-1734	LOC101929115								
M6_1_123_R1_peak_12164	chr8	96887930	96888392	+	374	NA	intron (CPQ, intron 4 of 7)	NA	242934	CPQ								
M6_1_123_R1_peak_6630	chr19	47299991	47300403	+	374	NA	Intergenic	NA	-7867	LOC102723962								
M6_1_123_R1_peak_10693	chr6	28335991	28336913	+	374	NA	promoter-TSS (ZSCAN31)	NA	-77	ZSCAN31								
M6_1_123_R1_peak_9366	chr3	194583721	194584120	+	373	NA	promoter-TSS (TMEM44-AS1)	NA	-348	TMEM44-AS1								
M6_1_123_R1_peak_8445	chr22	35299550	35300435	+	372	NA	intron (TOM1, intron 1 of 13)	NA	188	TOM1								
M6_1_123_R1_peak_9819	chr4	151099182	151099728	+	372	NA	promoter-TSS (RPS3A)	NA	-118	RPS3A								
M6_1_123_R1_peak_26	chr1	1919141	1919701	+	372	NA	promoter-TSS (TMEM52)	NA	-120	TMEM52								
M6_1_123_R1_peak_11514	chr7	56106429	56106795	+	372	NA	promoter-TSS (CHCHD2)	NA	-118	CHCHD2								
M6_1_123_R1_peak_8047	chr20	49037982	49038354	+	372	NA	Intergenic	NA	-8078	CSE1L								
