PeakID (cmd=annotatePeaks.pl SKNO1_1_633_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_633_R1_peak_375	chr1	26744046	26744539	+	810	NA	intron (ARID1A, intron 4 of 19)	NA	-43896	PIGV								
SKNO1_1_633_R1_peak_13912	chr3	47282420	47283021	+	809	NA	promoter-TSS (KLHL18)	NA	-66	KLHL18								
SKNO1_1_633_R1_peak_4266	chr12	11798853	11799267	+	809	NA	intron (ETV6, intron 2 of 7)	NA	111544	LOC101928186								
SKNO1_1_633_R1_peak_3198	chr11	34809556	34809989	+	809	NA	Intergenic	NA	94628	LOC102723568								
SKNO1_1_633_R1_peak_18581	chr7	149071182	149072289	+	808	NA	exon (ZNF786, exon 4 of 4)	NA	19042	ZNF786								
SKNO1_1_633_R1_peak_8336	chr17	45226010	45226616	+	808	NA	intron (FMNL1, intron 1 of 25)	NA	4407	FMNL1								
SKNO1_1_633_R1_peak_4878	chr12	103957035	103957519	+	808	NA	promoter-TSS (C12orf73)	NA	-62	C12orf73								
SKNO1_1_633_R1_peak_10722	chr2	17122849	17123347	+	808	NA	Intergenic	NA	-391294	LOC101928149								
SKNO1_1_633_R1_peak_17500	chr6	127343162	127343693	+	808	NA	promoter-TSS (ECHDC1)	NA	182	ECHDC1								
SKNO1_1_633_R1_peak_13287	chr22	37484435	37485071	+	806	NA	intron (MFNG, intron 1 of 7)	NA	1687	MFNG								
SKNO1_1_633_R1_peak_13268	chr22	36862224	36862662	+	804	NA	intron (NCF4, intron 1 of 9)	NA	1455	NCF4								
SKNO1_1_633_R1_peak_18931	chr8	54153166	54153833	+	804	NA	Intergenic	NA	18278	MRPL15								
SKNO1_1_633_R1_peak_13619	chr3	13296573	13297062	+	803	NA	Intergenic	NA	123502	NUP210								
SKNO1_1_633_R1_peak_2786	chr10	100535754	100536148	+	803	NA	promoter-TSS (HIF1AN)	NA	67	HIF1AN								
SKNO1_1_633_R1_peak_4479	chr12	49741287	49741778	+	803	NA	promoter-TSS (TMBIM6)	NA	-30	TMBIM6								
SKNO1_1_633_R1_peak_15277	chr4	73258552	73259414	+	803	NA	promoter-TSS (ANKRD17)	NA	158	ANKRD17								
SKNO1_1_633_R1_peak_9235	chr18	46623308	46623832	+	802	NA	intron (LOXHD1, intron 4 of 39)	NA	-63290	LOXHD1								
SKNO1_1_633_R1_peak_13640	chr3	15099036	15099363	+	802	NA	promoter-TSS (ZFYVE20)	NA	-51	ZFYVE20								
SKNO1_1_633_R1_peak_1028	chr1	109620828	109621292	+	801	NA	exon (AMPD2, exon 2 of 19)	NA	479	AMPD2								
SKNO1_1_633_R1_peak_1555	chr1	183471742	183472565	+	801	NA	promoter-TSS (SMG7)	NA	-171	SMG7-AS1								
SKNO1_1_633_R1_peak_9617	chr19	9584243	9584751	+	800	NA	promoter-TSS (ZNF121)	NA	36	ZNF121								
SKNO1_1_633_R1_peak_14917	chr4	2811999	2812393	+	800	NA	promoter-TSS (SH3BP2)	NA	19125	SH3BP2								
SKNO1_1_633_R1_peak_8758	chr17	76029403	76029853	+	800	NA	Intergenic	NA	-2202	EVPL								
SKNO1_1_633_R1_peak_11051	chr2	65081257	65081693	+	800	NA	TTS (CEP68)	NA	-16333	LOC102724243								
SKNO1_1_633_R1_peak_3587	chr11	68281958	68282409	+	800	NA	Intergenic	NA	10050	LOC102724209								
SKNO1_1_633_R1_peak_9500	chr19	4182296	4182751	+	799	NA	promoter-TSS (ANKRD24)	NA	55	SIRT6								
SKNO1_1_633_R1_peak_15017	chr4	15649930	15650342	+	799	NA	intron (FBXL5, intron 1 of 10)	NA	5276	FBXL5								
SKNO1_1_633_R1_peak_17812	chr7	1065696	1066118	+	799	NA	intron (C7orf50, intron 2 of 4)	NA	10632	GPR146								
SKNO1_1_633_R1_peak_8679	chr17	74463223	74463976	+	797	NA	Intergenic	NA	-2784	CD300A								
SKNO1_1_633_R1_peak_10213	chr19	43935074	43935500	+	797	NA	promoter-TSS (ZNF45)	NA	-28	ZNF45								
SKNO1_1_633_R1_peak_5239	chr13	21074967	21075672	+	797	NA	Intergenic	NA	-13736	LATS2								
SKNO1_1_633_R1_peak_342	chr1	25861252	25861665	+	796	NA	TTS (PAQR7)	NA	-2000	AUNIP								
SKNO1_1_633_R1_peak_13179	chr22	26672549	26673205	+	796	NA	exon (MIAT, exon 4 of 4)	NA	15395	MIAT								
SKNO1_1_633_R1_peak_14343	chr3	128603545	128604265	+	795	NA	Intergenic	NA	-27819	C3orf27								
SKNO1_1_633_R1_peak_12520	chr20	44885406	44885873	+	795	NA	promoter-TSS (YWHAB)	NA	40	YWHAB								
SKNO1_1_633_R1_peak_19186	chr8	113740185	113740678	+	795	NA	Intergenic	NA	-303418	CSMD3								
SKNO1_1_633_R1_peak_11978	chr2	219245229	219245694	+	792	NA	promoter-TSS (GLB1L)	NA	-18	STK16								
SKNO1_1_633_R1_peak_2395	chr10	43418061	43418476	+	792	NA	Intergenic	NA	-9384	HNRNPF								
SKNO1_1_633_R1_peak_10733	chr2	20424729	20425230	+	792	NA	Intergenic	NA	-22095	RHOB								
SKNO1_1_633_R1_peak_9928	chr19	19145922	19146402	+	792	NA	intron (MEF2BNB-MEF2B, intron 11 of 11)	NA	-7661	TMEM161A								
SKNO1_1_633_R1_peak_4689	chr12	68364883	68365661	+	792	NA	Intergenic	NA	-16625	LOC100507195								
SKNO1_1_633_R1_peak_4210	chr12	7677464	7677822	+	792	NA	Intergenic	NA	-11737	APOBEC1								
SKNO1_1_633_R1_peak_11774	chr2	190881578	190882338	+	791	NA	intron (GLS, intron 1 of 17)	NA	1137	GLS								
SKNO1_1_633_R1_peak_18226	chr7	73717970	73718391	+	790	NA	intron (STX1A, intron 1 of 9)	NA	1507	STX1A								
SKNO1_1_633_R1_peak_20235	chr9	129863123	129863607	+	787	NA	intron (USP20, intron 5 of 20)	NA	-6285	MIR6855								
SKNO1_1_633_R1_peak_19949	chr9	98255658	98256210	+	787	NA	promoter-TSS (TBC1D2)	NA	-213	TBC1D2								
SKNO1_1_633_R1_peak_18686	chr8	11284155	11284956	+	787	NA	promoter-TSS (MTMR9)	NA	-14189	MTMR9								
SKNO1_1_633_R1_peak_10509	chr19	55251594	55252037	+	785	NA	intron (PPP6R1, intron 1 of 23)	NA	293	PPP6R1								
SKNO1_1_633_R1_peak_9041	chr18	3261634	3262409	+	785	NA	promoter-TSS (MYL12B)	NA	-592	MYL12B								
SKNO1_1_633_R1_peak_1883	chr1	227735134	227735506	+	785	NA	promoter-TSS (JMJD4)	NA	91	JMJD4								
SKNO1_1_633_R1_peak_14314	chr3	126530123	126530595	+	785	NA	intron (C3orf22, intron 4 of 5)	NA	6071	CHST13								
SKNO1_1_633_R1_peak_318	chr1	25033842	25034484	+	785	NA	Intergenic	NA	10611	MIR4425								
SKNO1_1_633_R1_peak_9264	chr18	49487035	49487604	+	784	NA	promoter-TSS (C18orf32)	NA	-45	C18orf32								
SKNO1_1_633_R1_peak_6367	chr14	104815866	104816371	+	783	NA	Intergenic	NA	-5083	LINC00638								
SKNO1_1_633_R1_peak_10017	chr19	35045651	35046118	+	782	NA	intron (HPN, intron 2 of 12)	NA	5378	HPN								
SKNO1_1_633_R1_peak_7529	chr16	57689740	57690254	+	781	NA	TTS (GPR97)	NA	-4804	CCDC135								
SKNO1_1_633_R1_peak_14528	chr3	157174749	157175423	+	781	NA	exon (LOC101928236, exon 2 of 4)	NA	689	LOC101928236								
SKNO1_1_633_R1_peak_4182	chr12	6662931	6663554	+	781	NA	promoter-TSS (ING4)	NA	-100	ING4								
SKNO1_1_633_R1_peak_17056	chr6	33905026	33905556	+	781	NA	Intergenic	NA	-5811	LOC100653005								
SKNO1_1_633_R1_peak_14742	chr3	188972316	188972730	+	781	NA	Intergenic	NA	100732	LOC102724756								
SKNO1_1_633_R1_peak_14717	chr3	186806288	186806840	+	779	NA	promoter-TSS (RFC4)	NA	131	RFC4								
SKNO1_1_633_R1_peak_8389	chr17	48478321	48478713	+	778	NA	Intergenic	NA	33684	LOC101927166								
SKNO1_1_633_R1_peak_9902	chr19	18318049	18318566	+	778	NA	intron (LSM4, intron 1 of 4)	NA	4884	LSM4								
SKNO1_1_633_R1_peak_13330	chr22	38751663	38752375	+	778	NA	intron (SUN2, intron 3 of 18)	NA	2908	SUN2								
SKNO1_1_633_R1_peak_9993	chr19	33260692	33261200	+	778	NA	Intergenic	NA	-35096	SLC7A10								
SKNO1_1_633_R1_peak_6854	chr15	73696984	73697466	+	778	NA	intron (CD276, intron 1 of 9)	NA	12689	CD276								
SKNO1_1_633_R1_peak_2557	chr10	72297140	72297690	+	777	NA	Intergenic	NA	23496	DDIT4								
SKNO1_1_633_R1_peak_20331	chr9	134396764	134397254	+	776	NA	intron (RXRA, intron 1 of 9)	NA	-9573	RXRA								
SKNO1_1_633_R1_peak_2075	chr1	247415861	247416332	+	776	NA	promoter-TSS (NLRP3)	NA	-60	NLRP3								
SKNO1_1_633_R1_peak_19254	chr8	124637468	124637864	+	775	NA	intron (MTSS1, intron 3 of 13)	NA	90807	MTSS1								
SKNO1_1_633_R1_peak_3550	chr11	67288274	67289156	+	774	NA	promoter-TSS (ANKRD13D)	NA	-639	ANKRD13D								
SKNO1_1_633_R1_peak_10477	chr19	54388003	54388458	+	773	NA	Intergenic	NA	-23116	LAIR1								
SKNO1_1_633_R1_peak_10802	chr2	27954905	27955402	+	772	NA	intron (BRE, intron 3 of 11)	NA	-41269	MIR4263								
SKNO1_1_633_R1_peak_14061	chr3	56899773	56900217	+	772	NA	intron (ARHGEF3, intron 3 of 12)	NA	-40045	ARHGEF3-AS1								
SKNO1_1_633_R1_peak_5080	chr12	121789812	121790348	+	772	NA	intron (RHOF, intron 2 of 4)	NA	3608	RHOF								
SKNO1_1_633_R1_peak_2443	chr10	49254575	49254953	+	769	NA	Intergenic	NA	44129	C10orf71-AS1								
SKNO1_1_633_R1_peak_16473	chr5	160467644	160468380	+	768	NA	Intergenic	NA	-6432	MIR3142								
SKNO1_1_633_R1_peak_20110	chr9	124216704	124217069	+	768	NA	Intergenic	NA	-44523	NEK6								
SKNO1_1_633_R1_peak_11725	chr2	181787698	181788166	+	768	NA	Intergenic	NA	-103784	SSFA2								
SKNO1_1_633_R1_peak_10046	chr19	35903533	35903988	+	768	NA	TTS (TYROBP)	NA	1280	HCST								
SKNO1_1_633_R1_peak_9285	chr18	54269175	54269701	+	768	NA	promoter-TSS (POLI)	NA	-1030	POLI								
SKNO1_1_633_R1_peak_18823	chr8	29752319	29752772	+	768	NA	TTS (AC145110.1)	NA	4236	AC145110.1								
SKNO1_1_633_R1_peak_5231	chr13	20566804	20567383	+	768	NA	promoter-TSS (IFT88)	NA	-60	IFT88								
SKNO1_1_633_R1_peak_12679	chr20	60055718	60056144	+	767	NA	promoter-TSS (C20orf197)	NA	6	C20orf197								
SKNO1_1_633_R1_peak_11629	chr2	169584169	169584586	+	767	NA	promoter-TSS (PPIG)	NA	37	PPIG								
SKNO1_1_633_R1_peak_7344	chr16	23901288	23901633	+	767	NA	intron (PRKCB, intron 2 of 16)	NA	65481	PRKCB								
SKNO1_1_633_R1_peak_20330	chr9	134396125	134396599	+	767	NA	intron (RXRA, intron 1 of 9)	NA	-10220	RXRA								
SKNO1_1_633_R1_peak_2686	chr10	87818040	87818489	+	767	NA	promoter-TSS (ATAD1)	NA	-49	CFL1P1								
SKNO1_1_633_R1_peak_13270	chr22	36978034	36978400	+	767	NA	Intergenic	NA	12969	LL22NC01-81G9.3								
SKNO1_1_633_R1_peak_7942	chr17	3916457	3916813	+	766	NA	promoter-TSS (P2RX1)	NA	31	P2RX1								
SKNO1_1_633_R1_peak_65	chr1	2290541	2291162	+	766	NA	intron (SKI, intron 1 of 6)	NA	61810	LOC100129534								
SKNO1_1_633_R1_peak_10114	chr19	39412266	39412920	+	766	NA	promoter-TSS (PLEKHG2)	NA	11	PLEKHG2								
SKNO1_1_633_R1_peak_13245	chr22	32881054	32881694	+	764	NA	intron (SYN3, intron 3 of 11)	NA	80558	TIMP3								
SKNO1_1_633_R1_peak_12329	chr20	20232990	20233369	+	764	NA	intron (C20orf26, intron 18 of 26)	NA	25213	LOC101929575								
SKNO1_1_633_R1_peak_6822	chr15	69758986	69759399	+	762	NA	Intergenic	NA	-76042	LINC00593								
SKNO1_1_633_R1_peak_9453	chr19	2085298	2085697	+	762	NA	intron (MOB3A, intron 1 of 4)	NA	10773	MOB3A								
SKNO1_1_633_R1_peak_4785	chr12	90253727	90254132	+	762	NA	Intergenic	NA	-421393	LOC102724834								
SKNO1_1_633_R1_peak_11805	chr2	196240119	196240552	+	762	NA	intron (HECW2, intron 18 of 25)	NA	-19689	AC020571.3								
SKNO1_1_633_R1_peak_2315	chr10	30027177	30027696	+	761	NA	exon (KIAA1462, exon 3 of 4)	NA	32123	KIAA1462								
SKNO1_1_633_R1_peak_10675	chr2	10689647	10690175	+	761	NA	promoter-TSS (NOL10)	NA	76	NOL10								
SKNO1_1_633_R1_peak_8331	chr17	45124001	45124426	+	757	NA	intron (PLCD3, intron 1 of 14)	NA	8311	PLCD3								
SKNO1_1_633_R1_peak_16555	chr5	176447834	176448515	+	757	NA	promoter-TSS (FAF2)	NA	-181	FAF2								
SKNO1_1_633_R1_peak_16796	chr6	15299462	15300025	+	757	NA	intron (JARID2, intron 1 of 16)	NA	-51047	JARID2-AS1								
SKNO1_1_633_R1_peak_12898	chr21	36319964	36320337	+	757	NA	promoter-TSS (MORC3)	NA	-39	MORC3								
SKNO1_1_633_R1_peak_1373	chr1	160343039	160343603	+	756	NA	promoter-TSS (NCSTN)	NA	48	NCSTN								
SKNO1_1_633_R1_peak_5406	chr13	41004855	41005235	+	755	NA	intron (ELF1, intron 1 of 8)	NA	55764	TRNAE20								
SKNO1_1_633_R1_peak_16992	chr6	31559945	31560730	+	754	NA	Intergenic	NA	-11957	LTA								
SKNO1_1_633_R1_peak_12383	chr20	31674910	31675762	+	754	NA	intron (BCL2L1, intron 2 of 2)	NA	36211	COX4I2								
SKNO1_1_633_R1_peak_1000	chr1	108050888	108051437	+	754	NA	Intergenic	NA	-86239	VAV3								
SKNO1_1_633_R1_peak_10279	chr19	46713877	46714652	+	754	NA	promoter-TSS (PRKD2)	NA	2863	PRKD2								
SKNO1_1_633_R1_peak_10978	chr2	54589543	54589931	+	754	NA	intron (SPTBN1, intron 1 of 34)	NA	32001	SPTBN1								
SKNO1_1_633_R1_peak_9940	chr19	19459698	19460171	+	754	NA	intron (GATAD2A, intron 1 of 11)	NA	24871	MIR640								
SKNO1_1_633_R1_peak_16778	chr6	13526624	13527090	+	754	NA	Intergenic	NA	-47742	SIRT5								
SKNO1_1_633_R1_peak_7851	chr16	88976954	88977412	+	753	NA	promoter-TSS (CBFA2T3)	NA	-35983	CBFA2T3								
SKNO1_1_633_R1_peak_16493	chr5	170278603	170279360	+	753	NA	intron (LCP2, intron 3 of 20)	NA	18837	LCP2								
SKNO1_1_633_R1_peak_14978	chr4	8440487	8440895	+	753	NA	promoter-TSS (TRMT44)	NA	-681	TRMT44								
SKNO1_1_633_R1_peak_16961	chr6	30516081	30516852	+	752	NA	Intergenic	NA	27060	HLA-E								
SKNO1_1_633_R1_peak_19522	chr8	144827310	144827780	+	752	NA	promoter-TSS (ZNF7)	NA	-767	ZNF7								
SKNO1_1_633_R1_peak_14358	chr3	129160947	129161595	+	752	NA	promoter-TSS (ISY1-RAB43)	NA	-41	ISY1								
SKNO1_1_633_R1_peak_2588	chr10	73956498	73956993	+	752	NA	Intergenic	NA	-33968	C10orf55								
SKNO1_1_633_R1_peak_1379	chr1	160837471	160837966	+	752	NA	intron (CD244, intron 5 of 8)	NA	25184	CD244								
SKNO1_1_633_R1_peak_569	chr1	40040364	40040938	+	752	NA	promoter-TSS (CAP1)	NA	-816	CAP1								
SKNO1_1_633_R1_peak_9503	chr19	4400380	4400770	+	751	NA	promoter-TSS (SH3GL1)	NA	-7	SH3GL1								
SKNO1_1_633_R1_peak_2448	chr10	49941792	49942282	+	751	NA	promoter-TSS (LINC00843)	NA	-44	LINC00843								
SKNO1_1_633_R1_peak_1366	chr1	159910376	159910796	+	750	NA	Intergenic	NA	-10470	CCDC19								
SKNO1_1_633_R1_peak_15233	chr4	59560094	59560492	+	750	NA	Intergenic	NA	-1362330	MIR548AG1								
SKNO1_1_633_R1_peak_11715	chr2	180006844	180007411	+	750	NA	promoter-TSS (CWC22)	NA	-74	CWC22								
SKNO1_1_633_R1_peak_17336	chr6	84588319	84588737	+	749	NA	Intergenic	NA	-100876	LOC102724201								
SKNO1_1_633_R1_peak_10255	chr19	45508801	45509602	+	749	NA	intron (VASP, intron 1 of 12)	NA	1771	VASP								
SKNO1_1_633_R1_peak_9618	chr19	9621057	9621566	+	749	NA	promoter-TSS (ZNF561)	NA	-82	ZNF561								
SKNO1_1_633_R1_peak_13427	chr22	43263746	43264527	+	749	NA	intron (SCUBE1, intron 4 of 21)	NA	-11819	LOC101927447								
SKNO1_1_633_R1_peak_4954	chr12	110450071	110450560	+	748	NA	promoter-TSS (ARPC3)	NA	96	ARPC3								
SKNO1_1_633_R1_peak_5468	chr13	48492485	48493122	+	748	NA	intron (RCBTB2, intron 14 of 14)	NA	24841	RCBTB2								
SKNO1_1_633_R1_peak_20170	chr9	127862163	127862671	+	747	NA	Intergenic	NA	7078	MIR4672								
SKNO1_1_633_R1_peak_17866	chr7	2863629	2864045	+	747	NA	intron (LOC102723871, intron 1 of 1)	NA	1978	LOC102723871								
SKNO1_1_633_R1_peak_1027	chr1	109548301	109548875	+	747	NA	promoter-TSS (GNAI3)	NA	24	GNAI3								
SKNO1_1_633_R1_peak_3864	chr11	114216771	114217156	+	747	NA	intron (ZBTB16, intron 4 of 6)	NA	-40538	LOC101928916								
SKNO1_1_633_R1_peak_1753	chr1	207923584	207924089	+	747	NA	Intergenic	NA	-12498	CD34								
SKNO1_1_633_R1_peak_1836	chr1	224113848	224114733	+	745	NA	exon (FBXO28, exon 1 of 5)	NA	203	FBXO28								
SKNO1_1_633_R1_peak_10589	chr19	58559432	58559897	+	745	NA	promoter-TSS (UBE2M)	NA	478	AC016629.8								
SKNO1_1_633_R1_peak_16525	chr5	172175375	172175774	+	745	NA	intron (STK10, intron 1 of 18)	NA	12768	STK10								
SKNO1_1_633_R1_peak_6056	chr14	69625326	69625837	+	742	NA	intron (KIAA0247, intron 1 of 5)	NA	13988	KIAA0247								
SKNO1_1_633_R1_peak_17161	chr6	41787351	41787829	+	742	NA	TTS (PRICKLE4)	NA	147	TOMM6								
SKNO1_1_633_R1_peak_11271	chr2	98608335	98608811	+	742	NA	promoter-TSS (COA5)	NA	-6	UNC50								
SKNO1_1_633_R1_peak_8786	chr17	77088396	77088903	+	740	NA	promoter-TSS (MIR6516)	NA	6	LINC00338								
SKNO1_1_633_R1_peak_13884	chr3	45842018	45842378	+	740	NA	promoter-TSS (LZTFL1)	NA	-40	LZTFL1								
SKNO1_1_633_R1_peak_15654	chr5	6632801	6633275	+	740	NA	promoter-TSS (SRD5A1)	NA	322	NSUN2								
SKNO1_1_633_R1_peak_9681	chr19	11324100	11324667	+	740	NA	exon (RAB3D, exon 5 of 5)	NA	15285	RAB3D								
SKNO1_1_633_R1_peak_18126	chr7	44044423	44044822	+	740	NA	promoter-TSS (DBNL)	NA	-18	DBNL								
SKNO1_1_633_R1_peak_14508	chr3	153221753	153222225	+	739	NA	Intergenic	NA	59777	RAP2B								
SKNO1_1_633_R1_peak_19438	chr8	143018763	143019393	+	737	NA	promoter-TSS (LOC100133669)	NA	593	LY6E								
SKNO1_1_633_R1_peak_6358	chr14	104393997	104394396	+	736	NA	Intergenic	NA	-186945	C14orf180								
SKNO1_1_633_R1_peak_8270	chr17	42319649	42320415	+	736	NA	intron (STAT3, intron 21 of 23)	NA	32165	STAT5A								
SKNO1_1_633_R1_peak_13475	chr22	46674290	46674784	+	736	NA	intron (GRAMD4, intron 15 of 18)	NA	63718	CERK								
SKNO1_1_633_R1_peak_17349	chr6	87322289	87322679	+	735	NA	promoter-TSS (SMIM8)	NA	-104	SMIM8								
SKNO1_1_633_R1_peak_7160	chr15	101451377	101451856	+	735	NA	intron (PCSK6, intron 1 of 18)	NA	38368	PCSK6								
SKNO1_1_633_R1_peak_11702	chr2	177263431	177263884	+	734	NA	exon (NFE2L2, exon 1 of 5)	NA	1474	NFE2L2								
SKNO1_1_633_R1_peak_15260	chr4	70687908	70688737	+	734	NA	promoter-TSS (UTP3)	NA	-157	UTP3								
SKNO1_1_633_R1_peak_13294	chr22	37608274	37609041	+	734	NA	promoter-TSS (GGA1)	NA	183	GGA1								
SKNO1_1_633_R1_peak_10620	chr2	6780704	6781165	+	734	NA	Intergenic	NA	-10623	LINC00487								
SKNO1_1_633_R1_peak_17352	chr6	87656852	87657186	+	734	NA	intron (ORC3, intron 16 of 20)	NA	45248	AKIRIN2								
SKNO1_1_633_R1_peak_13855	chr3	43389653	43390039	+	732	NA	intron (ANO10, intron 11 of 12)	NA	-37884	SNRK-AS1								
SKNO1_1_633_R1_peak_12071	chr2	232315575	232315981	+	732	NA	intron (DIS3L2, intron 14 of 20)	NA	-62860	ALPP								
SKNO1_1_633_R1_peak_9788	chr19	14689816	14690182	+	732	NA	promoter-TSS (ZNF333)	NA	-41	ZNF333								
SKNO1_1_633_R1_peak_13376	chr22	41091396	41091896	+	732	NA	promoter-TSS (MIR1281)	NA	-899	MIR1281								
SKNO1_1_633_R1_peak_14044	chr3	53166904	53167318	+	731	NA	intron (PRKCD, intron 2 of 18)	NA	5590	PRKCD								
SKNO1_1_633_R1_peak_4773	chr12	89352471	89352841	+	730	NA	promoter-TSS (DUSP6)	NA	-137	DUSP6								
SKNO1_1_633_R1_peak_11989	chr2	219597582	219598320	+	729	NA	promoter-TSS (STK11IP)	NA	80	STK11IP								
SKNO1_1_633_R1_peak_4183	chr12	6688490	6689897	+	728	NA	promoter-TSS (ZNF384)	NA	134	ZNF384								
SKNO1_1_633_R1_peak_9819	chr19	16185050	16185554	+	728	NA	promoter-TSS (FAM32A)	NA	-122	FAM32A								
SKNO1_1_633_R1_peak_12772	chr20	64077039	64077437	+	728	NA	promoter-TSS (MIR6813)	NA	-233	MIR6813								
SKNO1_1_633_R1_peak_19588	chr9	19049028	19049668	+	728	NA	promoter-TSS (FAM154A)	NA	-26	RRAGA								
SKNO1_1_633_R1_peak_3624	chr11	71928713	71929196	+	728	NA	promoter-TSS (RNF121)	NA	253	RNF121								
SKNO1_1_633_R1_peak_8785	chr17	77085894	77086332	+	728	NA	Intergenic	NA	-2530	LINC00338								
SKNO1_1_633_R1_peak_3409	chr11	63582447	63582947	+	728	NA	intron (PLA2G16, intron 4 of 4)	NA	-19314	HRASLS2								
SKNO1_1_633_R1_peak_12303	chr20	16729702	16730260	+	727	NA	promoter-TSS (SNRPB2)	NA	17	SNRPB2								
SKNO1_1_633_R1_peak_12718	chr20	62740143	62740674	+	723	NA	intron (NTSR1, intron 1 of 3)	NA	31571	NTSR1								
SKNO1_1_633_R1_peak_8886	chr17	80414998	80415655	+	723	NA	promoter-TSS (LOC100294362)	NA	-158	LOC100294362								
SKNO1_1_633_R1_peak_7680	chr16	75075141	75075788	+	723	NA	intron (ZNRF1, intron 1 of 4)	NA	41308	LDHD								
SKNO1_1_633_R1_peak_20304	chr9	133340278	133340672	+	723	NA	TTS (MED22)	NA	-4265	SURF6								
SKNO1_1_633_R1_peak_9760	chr19	13986304	13986940	+	723	NA	intron (RFX1, intron 1 of 19)	NA	20461	RFX1								
SKNO1_1_633_R1_peak_4822	chr12	94675921	94676611	+	723	NA	Intergenic	NA	-60137	TMCC3								
SKNO1_1_633_R1_peak_12081	chr2	233251272	233251842	+	723	NA	promoter-TSS (ATG16L1)	NA	-14	ATG16L1								
SKNO1_1_633_R1_peak_10078	chr19	38317124	38317480	+	721	NA	Intergenic	NA	-1497	YIF1B								
SKNO1_1_633_R1_peak_7207	chr16	1971783	1972121	+	719	NA	promoter-TSS (TBL3)	NA	-111	TBL3								
SKNO1_1_633_R1_peak_11614	chr2	164948534	164948976	+	719	NA	intron (SLC38A11, intron 3 of 10)	NA	6734	SLC38A11								
SKNO1_1_633_R1_peak_14584	chr3	170908533	170909070	+	719	NA	promoter-TSS (EIF5A2)	NA	-164	EIF5A2								
SKNO1_1_633_R1_peak_2470	chr10	61765423	61766076	+	719	NA	intron (C10orf107, intron 7 of 7)	NA	102798	C10orf107								
SKNO1_1_633_R1_peak_19647	chr9	33290029	33290728	+	718	NA	promoter-TSS (NFX1)	NA	-76	NFX1								
SKNO1_1_633_R1_peak_16356	chr5	142356880	142357404	+	718	NA	Intergenic	NA	-29601	LOC101926961								
SKNO1_1_633_R1_peak_14449	chr3	141797099	141797791	+	718	NA	intron (GRK7, intron 2 of 3)	NA	19244	GRK7								
SKNO1_1_633_R1_peak_1235	chr1	154182206	154182782	+	718	NA	intron (TPM3, intron 2 of 8)	NA	9607	TPM3								
SKNO1_1_633_R1_peak_16585	chr5	177455308	177455708	+	718	NA	intron (PRR7, intron 3 of 3)	NA	7183	PRR7								
SKNO1_1_633_R1_peak_5778	chr14	22556188	22556680	+	718	NA	Intergenic	NA	32803	DAD1								
SKNO1_1_633_R1_peak_368	chr1	26541812	26542581	+	718	NA	promoter-TSS (RPS6KA1)	NA	-12378	MIR1976								
SKNO1_1_633_R1_peak_7669	chr16	73154020	73154637	+	718	NA	Intergenic	NA	-9881	C16orf47								
SKNO1_1_633_R1_peak_5891	chr14	49633835	49634734	+	718	NA	exon (DNAAF2, exon 1 of 2)	NA	946	DNAAF2								
SKNO1_1_633_R1_peak_17880	chr7	5397096	5397563	+	714	NA	intron (TNRC18, intron 2 of 22)	NA	24175	TNRC18								
SKNO1_1_633_R1_peak_18006	chr7	25895338	25895692	+	714	NA	Intergenic	NA	54471	MIR148A								
SKNO1_1_633_R1_peak_19399	chr8	141308159	141308508	+	714	NA	Intergenic	NA	-8194	SLC45A4								
SKNO1_1_633_R1_peak_4050	chr11	130438676	130439483	+	713	NA	Intergenic	NA	-9895	ADAMTS15								
SKNO1_1_633_R1_peak_13189	chr22	28955785	28956286	+	713	NA	intron (ZNRF3, intron 1 of 8)	NA	75441	ZNRF3-AS1								
SKNO1_1_633_R1_peak_837	chr1	71705949	71706334	+	713	NA	intron (NEGR1, intron 3 of 6)	NA	130871	NEGR1-IT1								
SKNO1_1_633_R1_peak_12220	chr20	2800617	2801442	+	713	NA	promoter-TSS (CPXM1)	NA	-383	CPXM1								
SKNO1_1_633_R1_peak_14989	chr4	10093776	10094157	+	713	NA	promoter-TSS (WDR1)	NA	-15274	MIR3138								
SKNO1_1_633_R1_peak_18902	chr8	42842982	42843663	+	713	NA	promoter-TSS (THAP1)	NA	9	THAP1								
SKNO1_1_633_R1_peak_3279	chr11	47394642	47395120	+	713	NA	Intergenic	NA	-6089	MIR4487								
SKNO1_1_633_R1_peak_16977	chr6	30781847	30782202	+	713	NA	Intergenic	NA	-37474	IER3								
SKNO1_1_633_R1_peak_16496	chr5	170331030	170331555	+	713	NA	promoter-TSS (LOC257358)	NA	-101	LOC257358								
SKNO1_1_633_R1_peak_17389	chr6	102417366	102417775	+	713	NA	Intergenic	NA	-963275	LOC101927388								
SKNO1_1_633_R1_peak_6677	chr15	56815289	56815697	+	713	NA	Intergenic	NA	-81412	ZNF280D								
