PeakID (cmd=annotatePeaks.pl SKNO1_1_230_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_230_R1_peak_21687	chr3	196120316	196121029	+	2203	NA	Intergenic	NA	-21964	LINC00885								
SKNO1_1_230_R1_peak_14110	chr19	6772142	6773912	+	2200	NA	intron (VAV1, intron 1 of 25)	NA	359	VAV1								
SKNO1_1_230_R1_peak_29256	chr9	121369507	121370863	+	2192	NA	promoter-TSS (LOC102723324)	NA	119	STOM								
SKNO1_1_230_R1_peak_5978	chr12	591214	592100	+	2188	NA	intron (NINJ2, intron 1 of 3)	NA	19006	NINJ2								
SKNO1_1_230_R1_peak_10854	chr16	50281513	50282632	+	2187	NA	intron (ADCY7, intron 1 of 22)	NA	-10549	MIR6771								
SKNO1_1_230_R1_peak_3833	chr10	79178420	79179222	+	2184	NA	intron (ZMIZ1, intron 4 of 24)	NA	68372	ZMIZ1								
SKNO1_1_230_R1_peak_1555	chr1	111515925	111517139	+	2181	NA	intron (ADORA3, intron 1 of 5)	NA	42550	C1orf162								
SKNO1_1_230_R1_peak_17827	chr20	2800496	2801617	+	2181	NA	promoter-TSS (CPXM1)	NA	-410	CPXM1								
SKNO1_1_230_R1_peak_19307	chr22	29202276	29203452	+	2179	NA	intron (LOC101929638, intron 2 of 2)	NA	2942	LOC101929638								
SKNO1_1_230_R1_peak_19904	chr3	9749479	9750509	+	2178	NA	promoter-TSS (OGG1)	NA	50	OGG1								
SKNO1_1_230_R1_peak_11307	chr16	85571431	85572560	+	2171	NA	intron (GSE1, intron 1 of 14)	NA	-53478	GSE1								
SKNO1_1_230_R1_peak_21938	chr4	7649589	7650688	+	2171	NA	intron (SORCS2, intron 4 of 26)	NA	-103952	AFAP1-AS1								
SKNO1_1_230_R1_peak_24968	chr6	33904285	33905819	+	2171	NA	Intergenic	NA	5917	MIR7159								
SKNO1_1_230_R1_peak_15571	chr2	8301801	8302531	+	2168	NA	intron (LINC00299, intron 2 of 8)	NA	26253	LINC00299								
SKNO1_1_230_R1_peak_8695	chr14	65054336	65055186	+	2167	NA	intron (CHURC1-FNTB, intron 12 of 12)	NA	10073	MIR4706								
SKNO1_1_230_R1_peak_28159	chr8	127917258	127918163	+	2161	NA	intron (PVT1, intron 1 of 7)	NA	27082	PVT1								
SKNO1_1_230_R1_peak_3467	chr10	43417832	43418608	+	2161	NA	Intergenic	NA	-18906	ZNF487								
SKNO1_1_230_R1_peak_2669	chr1	221707859	221708624	+	2154	NA	intron (DUSP10, intron 1 of 2)	NA	33933	DUSP10								
SKNO1_1_230_R1_peak_18286	chr20	43949998	43950704	+	2152	NA	intron (TOX2, intron 1 of 8)	NA	34209	TOX2								
SKNO1_1_230_R1_peak_4354	chr10	128062275	128063950	+	2152	NA	exon (PTPRE, exon 7 of 18)	NA	63092	MKI67								
SKNO1_1_230_R1_peak_3413	chr10	34010631	34011366	+	2152	NA	Intergenic	NA	-238318	LINC00838								
SKNO1_1_230_R1_peak_3608	chr10	63629347	63630822	+	2151	NA	promoter-TSS (LOC101929846)	NA	-593	LOC101929846								
SKNO1_1_230_R1_peak_14249	chr19	10553503	10554559	+	2146	NA	TTS (ATG4D)	NA	1909	MIR1238								
SKNO1_1_230_R1_peak_15266	chr19	49443196	49444026	+	2142	NA	Intergenic	NA	-2060	SLC17A7								
SKNO1_1_230_R1_peak_17462	chr2	219278907	219280225	+	2136	NA	intron (DNAJB2, intron 1 of 8)	NA	248	DNAJB2								
SKNO1_1_230_R1_peak_11044	chr16	67984635	67985307	+	2126	NA	Intergenic	NA	-4422	DPEP3								
SKNO1_1_230_R1_peak_21707	chr3	196609283	196609927	+	2123	NA	Intergenic	NA	23033	LINC01063								
SKNO1_1_230_R1_peak_24833	chr6	30515985	30516947	+	2114	NA	Intergenic	NA	27060	HLA-E								
SKNO1_1_230_R1_peak_7253	chr12	117063019	117064136	+	2112	NA	intron (TESC, intron 2 of 7)	NA	35869	TESC								
SKNO1_1_230_R1_peak_11995	chr17	38898234	38899692	+	2112	NA	intron (LASP1, intron 5 of 7)	NA	-16054	MIR6779								
SKNO1_1_230_R1_peak_9656	chr15	57321938	57322706	+	2112	NA	intron (LOC101928611, intron 1 of 3)	NA	3258	LOC101928611								
SKNO1_1_230_R1_peak_19785	chr22	49852952	49853803	+	2106	NA	promoter-TSS (ZBED4)	NA	-472	ZBED4								
SKNO1_1_230_R1_peak_9602	chr15	52137514	52138485	+	2101	NA	intron (GNB5, intron 5 of 10)	NA	-25237	BCL2L10								
SKNO1_1_230_R1_peak_22362	chr4	74094052	74094618	+	2100	NA	Intergenic	NA	4945	CXCL2								
SKNO1_1_230_R1_peak_14173	chr19	8487051	8488005	+	2097	NA	intron (HNRNPM, intron 15 of 15)	NA	15112	PRAM1								
SKNO1_1_230_R1_peak_28949	chr9	89555593	89556734	+	2097	NA	Intergenic	NA	-48849	GADD45G								
SKNO1_1_230_R1_peak_12862	chr17	77085642	77086639	+	2096	NA	Intergenic	NA	-2503	LINC00338								
SKNO1_1_230_R1_peak_1490	chr1	108079519	108080114	+	2085	NA	Intergenic	NA	-114900	VAV3								
SKNO1_1_230_R1_peak_12287	chr17	48483022	48484062	+	2080	NA	Intergenic	NA	38709	LOC101927166								
SKNO1_1_230_R1_peak_16159	chr2	64946035	64946897	+	2078	NA	Intergenic	NA	-14019	AC007386.2								
SKNO1_1_230_R1_peak_25140	chr6	42010185	42010984	+	2077	NA	intron (CCND3, intron 1 of 4)	NA	38310	CCND3								
SKNO1_1_230_R1_peak_7088	chr12	104687540	104688367	+	2076	NA	intron (CHST11, intron 2 of 2)	NA	96308	MIR3922								
SKNO1_1_230_R1_peak_16211	chr2	68774356	68775138	+	2069	NA	promoter-TSS (ARHGAP25)	NA	-54	ARHGAP25								
SKNO1_1_230_R1_peak_15693	chr2	16438644	16439505	+	2067	NA	Intergenic	NA	47863	LOC101928129								
SKNO1_1_230_R1_peak_23386	chr5	76402067	76403653	+	2067	NA	promoter-TSS (IQGAP2)	NA	-38649	IQGAP2								
SKNO1_1_230_R1_peak_29523	chr9	131255875	131257112	+	2067	NA	Intergenic	NA	20026	FAM78A								
SKNO1_1_230_R1_peak_13423	chr18	23259721	23260884	+	2064	NA	exon (CABLES1, exon 10 of 10)	NA	124539	CABLES1								
SKNO1_1_230_R1_peak_25569	chr6	119442552	119443418	+	2063	NA	Intergenic	NA	48317	LOC285762								
SKNO1_1_230_R1_peak_945	chr1	43834303	43835842	+	2063	NA	intron (ST3GAL3, intron 5 of 12)	NA	-3585	MIR6079								
SKNO1_1_230_R1_peak_3848	chr10	79390462	79391080	+	2061	NA	intron (ZCCHC24, intron 3 of 3)	NA	43307	PPIF								
SKNO1_1_230_R1_peak_16344	chr2	85578126	85578773	+	2060	NA	intron (VAMP8, intron 1 of 2)	NA	958	VAMP8								
SKNO1_1_230_R1_peak_12786	chr17	75784493	75785608	+	2048	NA	promoter-TSS (MIR4738)	NA	-462	MIR4738								
SKNO1_1_230_R1_peak_21673	chr3	195856425	195857038	+	2044	NA	Intergenic	NA	-2503	LOC101929697								
SKNO1_1_230_R1_peak_18763	chr21	32932732	32933264	+	2043	NA	Intergenic	NA	-25890	LOC102724502								
SKNO1_1_230_R1_peak_29722	chr9	136655627	136657431	+	2042	NA	intron (LOC101928612, intron 1 of 1)	NA	3903	LOC101928612								
SKNO1_1_230_R1_peak_18249	chr20	38804579	38806139	+	2041	NA	promoter-TSS (PPP1R16B)	NA	-346	PPP1R16B								
SKNO1_1_230_R1_peak_14171	chr19	8417943	8418619	+	2041	NA	promoter-TSS (MARCH2)	NA	4978	MARCH2								
SKNO1_1_230_R1_peak_21416	chr3	179147301	179148681	+	2036	NA	promoter-TSS (PIK3CA)	NA	-14	RP11-360P21.2								
SKNO1_1_230_R1_peak_22176	chr4	48212129	48212695	+	2034	NA	intron (TEC, intron 1 of 16)	NA	-14271	TEC								
SKNO1_1_230_R1_peak_19479	chr22	37633058	37634458	+	2031	NA	TTS (GGA1)	NA	-5919	SH3BP1								
SKNO1_1_230_R1_peak_21871	chr4	3305282	3306244	+	2029	NA	intron (RGS12, intron 1 of 15)	NA	56724	MSANTD1								
SKNO1_1_230_R1_peak_29849	chrX	1249317	1250114	+	2026	NA	Intergenic	NA	-15117	CSF2RA								
SKNO1_1_230_R1_peak_12356	chr17	50934562	50935861	+	2026	NA	Intergenic	NA	68532	TOB1-AS1								
SKNO1_1_230_R1_peak_14499	chr19	16139386	16140487	+	2026	NA	intron (HSH2D, intron 1 of 7)	NA	5908	HSH2D								
SKNO1_1_230_R1_peak_2904	chr1	234980518	234981471	+	2023	NA	Intergenic	NA	88824	LOC731656								
SKNO1_1_230_R1_peak_20499	chr3	50242685	50243651	+	2020	NA	intron (GNAI2, intron 1 of 7)	NA	15732	MIR5787								
SKNO1_1_230_R1_peak_3199	chr10	12112483	12113335	+	2016	NA	exon (DHTKD1, exon 13 of 17)	NA	-16732	SEC61A2								
SKNO1_1_230_R1_peak_3290	chr10	22133622	22134891	+	2013	NA	Intergenic	NA	75727	EBLN1								
SKNO1_1_230_R1_peak_20887	chr3	113606761	113607479	+	2009	NA	intron (SIDT1, intron 15 of 23)	NA	12244	MIR4446								
SKNO1_1_230_R1_peak_3839	chr10	79285749	79287118	+	2008	NA	intron (ZMIZ1, intron 7 of 23)	NA	-61031	PPIF								
SKNO1_1_230_R1_peak_2444	chr1	203673572	203674594	+	2008	NA	intron (ATP2B4, intron 1 of 21)	NA	47296	ATP2B4								
SKNO1_1_230_R1_peak_16276	chr2	74032174	74033026	+	2006	NA	intron (TET3, intron 1 of 8)	NA	46196	TET3								
SKNO1_1_230_R1_peak_7677	chr13	29636563	29637333	+	2003	NA	Intergenic	NA	-10740	LOC102723345								
SKNO1_1_230_R1_peak_20561	chr3	52253040	52253835	+	1997	NA	TTS (WDR82)	NA	7267	PPM1M								
SKNO1_1_230_R1_peak_29458	chr9	129068705	129069888	+	1990	NA	intron (FAM73B, intron 15 of 16)	NA	-11808	DOLPP1								
SKNO1_1_230_R1_peak_28237	chr8	134720023	134720789	+	1990	NA	Intergenic	NA	-7369	ZFAT								
SKNO1_1_230_R1_peak_21327	chr3	167941245	167942175	+	1990	NA	Intergenic	NA	45762	RP11-298O21.5								
SKNO1_1_230_R1_peak_17544	chr2	230658927	230659925	+	1990	NA	Intergenic	NA	41103	AC098823.3								
SKNO1_1_230_R1_peak_28037	chr8	113739962	113740745	+	1986	NA	Intergenic	NA	-303340	CSMD3								
SKNO1_1_230_R1_peak_10725	chr16	29805211	29806434	+	1984	NA	promoter-TSS (MAZ)	NA	-715	MAZ								
SKNO1_1_230_R1_peak_30221	chrX	73943859	73944495	+	1984	NA	promoter-TSS (JPX)	NA	-147	JPX								
SKNO1_1_230_R1_peak_5791	chr11	120224540	120225456	+	1981	NA	intron (OAF, intron 1 of 3)	NA	5850	OAF								
SKNO1_1_230_R1_peak_28280	chr8	141095244	141096147	+	1978	NA	Intergenic	NA	34306	LOC101927963								
SKNO1_1_230_R1_peak_18841	chr21	36429867	36430620	+	1976	NA	Intergenic	NA	44852	CHAF1B								
SKNO1_1_230_R1_peak_29584	chr9	133002567	133004815	+	1975	NA	Intergenic	NA	24980	GFI1B								
SKNO1_1_230_R1_peak_16827	chr2	136008064	136008756	+	1973	NA	TTS (AC093391.2)	NA	-22758	DARS								
SKNO1_1_230_R1_peak_21477	chr3	184404941	184405912	+	1972	NA	Intergenic	NA	25213	CHRD								
SKNO1_1_230_R1_peak_6918	chr12	89345729	89347159	+	1972	NA	Intergenic	NA	6075	DUSP6								
SKNO1_1_230_R1_peak_11344	chr16	87778760	87779870	+	1969	NA	promoter-TSS (LOC102724467)	NA	-167	LOC102724467								
SKNO1_1_230_R1_peak_5810	chr11	121582198	121582987	+	1958	NA	intron (SORL1, intron 25 of 47)	NA	130389	SORL1								
SKNO1_1_230_R1_peak_10932	chr16	57592495	57593197	+	1956	NA	Intergenic	NA	-27152	GPR56								
SKNO1_1_230_R1_peak_6570	chr12	50050466	50051758	+	1953	NA	Intergenic	NA	-6525	ASIC1								
SKNO1_1_230_R1_peak_3826	chr10	79093600	79094443	+	1951	NA	intron (ZMIZ1, intron 1 of 23)	NA	-16428	ZMIZ1								
SKNO1_1_230_R1_peak_24881	chr6	31558496	31560785	+	1949	NA	TTS (NFKBIL1)	NA	12064	NFKBIL1								
SKNO1_1_230_R1_peak_11147	chr16	74666372	74667316	+	1948	NA	promoter-TSS (RFWD3)	NA	37	RFWD3								
SKNO1_1_230_R1_peak_11286	chr16	85377379	85378729	+	1939	NA	intron (GSE1, intron 2 of 15)	NA	-66149	LOC101928502								
SKNO1_1_230_R1_peak_19338	chr22	30266570	30268073	+	1934	NA	promoter-TSS (OSM)	NA	-1956	OSM								
SKNO1_1_230_R1_peak_9942	chr15	74545929	74546834	+	1933	NA	intron (ARID3B, intron 2 of 8)	NA	5204	ARID3B								
SKNO1_1_230_R1_peak_24378	chr5	180093453	180094097	+	1931	NA	Intergenic	NA	-21657	RNF130								
SKNO1_1_230_R1_peak_11450	chr16	89114784	89116060	+	1929	NA	intron (ACSF3, intron 6 of 10)	NA	21613	ACSF3								
SKNO1_1_230_R1_peak_20996	chr3	127676970	127678256	+	1924	NA	intron (ABTB1, intron 9 of 11)	NA	3996	ABTB1								
SKNO1_1_230_R1_peak_19454	chr22	37284520	37285444	+	1923	NA	intron (CYTH4, intron 1 of 12)	NA	2528	CYTH4								
SKNO1_1_230_R1_peak_6552	chr12	49698674	49699729	+	1920	NA	intron (FMNL3, intron 1 of 25)	NA	8192	FMNL3								
SKNO1_1_230_R1_peak_6910	chr12	89039829	89040772	+	1918	NA	Intergenic	NA	-20608	RP11-13A1.1								
SKNO1_1_230_R1_peak_28531	chr9	6412161	6413689	+	1910	NA	promoter-TSS (UHRF2)	NA	-302	UHRF2								
SKNO1_1_230_R1_peak_14213	chr19	10104507	10105200	+	1910	NA	Intergenic	NA	-1370	PPAN								
SKNO1_1_230_R1_peak_27822	chr8	81147055	81147948	+	1906	NA	Intergenic	NA	-35433	PAG1								
SKNO1_1_230_R1_peak_4700	chr11	35035801	35036415	+	1905	NA	Intergenic	NA	94257	MIR1343								
SKNO1_1_230_R1_peak_20237	chr3	39146949	39148984	+	1905	NA	intron (CSRNP1, intron 1 of 4)	NA	-4382	LOC101928263								
SKNO1_1_230_R1_peak_12519	chr17	63445975	63447988	+	1899	NA	promoter-TSS (CYB561)	NA	-620	CYB561								
SKNO1_1_230_R1_peak_5411	chr11	73141992	73143840	+	1898	NA	promoter-TSS (FCHSD2)	NA	-818	FCHSD2								
SKNO1_1_230_R1_peak_14401	chr19	13835600	13837518	+	1891	NA	promoter-TSS (MIR27A)	NA	-42	MIR27A								
SKNO1_1_230_R1_peak_21693	chr3	196183323	196184008	+	1891	NA	Intergenic	NA	27764	ZDHHC19								
SKNO1_1_230_R1_peak_29605	chr9	133473980	133475168	+	1891	NA	intron (SLC2A6, intron 6 of 8)	NA	4553	SLC2A6								
SKNO1_1_230_R1_peak_14128	chr19	7348551	7349471	+	1891	NA	exon (ARHGEF18, exon 1 of 29)	NA	119	ARHGEF18								
SKNO1_1_230_R1_peak_2233	chr1	182259121	182260399	+	1891	NA	intron (GS1-122H1.2, intron 2 of 2)	NA	54301	GS1-122H1.2								
SKNO1_1_230_R1_peak_1377	chr1	92485204	92487198	+	1889	NA	promoter-TSS (GFI1)	NA	675	GFI1								
SKNO1_1_230_R1_peak_28344	chr8	143018356	143019879	+	1889	NA	promoter-TSS (LOC100133669)	NA	632	LY6E								
SKNO1_1_230_R1_peak_16784	chr2	129906612	129907567	+	1885	NA	Intergenic	NA	-16088	AC079776.3								
SKNO1_1_230_R1_peak_5070	chr11	64499528	64500219	+	1880	NA	Intergenic	NA	50816	LOC100996455								
SKNO1_1_230_R1_peak_6206	chr12	9764620	9765506	+	1877	NA	Intergenic	NA	-4162	CD69								
SKNO1_1_230_R1_peak_29588	chr9	133112554	133113724	+	1870	NA	intron (RALGDS, intron 1 of 17)	NA	18018	RALGDS								
SKNO1_1_230_R1_peak_17191	chr2	191020032	191020855	+	1870	NA	Intergenic	NA	-6193	STAT1								
SKNO1_1_230_R1_peak_14972	chr19	41327031	41329339	+	1869	NA	Intergenic	NA	17716	CCDC97								
SKNO1_1_230_R1_peak_15038	chr19	43562500	43563288	+	1868	NA	intron (XRCC1, intron 2 of 16)	NA	12684	XRCC1								
SKNO1_1_230_R1_peak_21692	chr3	196181743	196182397	+	1867	NA	Intergenic	NA	29359	ZDHHC19								
SKNO1_1_230_R1_peak_5730	chr11	118240572	118241744	+	1865	NA	exon (MPZL3, exon 1 of 6)	NA	11210	MPZL3								
SKNO1_1_230_R1_peak_19830	chr22	50469374	50470462	+	1862	NA	intron (SBF1, intron 1 of 39)	NA	5120	SBF1								
SKNO1_1_230_R1_peak_11309	chr16	85610440	85614903	+	1862	NA	promoter-TSS (GSE1)	NA	-12802	GSE1								
SKNO1_1_230_R1_peak_25706	chr6	137927601	137928694	+	1861	NA	Intergenic	NA	-59914	RP11-356I2.4								
SKNO1_1_230_R1_peak_17254	chr2	199228907	199229762	+	1859	NA	Intergenic	NA	235774	SATB2								
SKNO1_1_230_R1_peak_4144	chr10	103181131	103181697	+	1856	NA	intron (NT5C2, intron 1 of 18)	NA	11858	NT5C2								
SKNO1_1_230_R1_peak_10136	chr15	85582466	85583255	+	1855	NA	promoter-TSS (AKAP13)	NA	-36496	AKAP13								
SKNO1_1_230_R1_peak_8212	chr13	109699958	109700824	+	1854	NA	Intergenic	NA	-27883	LINC00676								
SKNO1_1_230_R1_peak_659	chr1	28884697	28885410	+	1852	NA	Intergenic	NA	-29521	EPB41								
SKNO1_1_230_R1_peak_9141	chr14	100677280	100678853	+	1851	NA	Intergenic	NA	20798	LINC00523								
SKNO1_1_230_R1_peak_20734	chr3	72144583	72145223	+	1851	NA	Intergenic	NA	-6354	LINC00870								
SKNO1_1_230_R1_peak_19149	chr22	20836070	20836936	+	1850	NA	intron (PI4KA, intron 2 of 54)	NA	22309	PI4KA								
SKNO1_1_230_R1_peak_2626	chr1	212635415	212637240	+	1844	NA	Intergenic	NA	11880	FAM71A								
SKNO1_1_230_R1_peak_28296	chr8	141296901	141297959	+	1841	NA	intron (SLC45A4, intron 1 of 7)	NA	-42801	SLC45A4								
SKNO1_1_230_R1_peak_2464	chr1	204461086	204462547	+	1841	NA	intron (PIK3C2B, intron 5 of 33)	NA	32999	PIK3C2B								
SKNO1_1_230_R1_peak_13607	chr18	49023251	49023974	+	1841	NA	Intergenic	NA	26156	MIR4744								
SKNO1_1_230_R1_peak_21357	chr3	171975364	171976004	+	1841	NA	Intergenic	NA	-64870	FNDC3B								
SKNO1_1_230_R1_peak_30482	chrX	153925988	153927803	+	1840	NA	promoter-TSS (ARHGAP4)	NA	-635	ARHGAP4								
SKNO1_1_230_R1_peak_14572	chr19	17523019	17523896	+	1840	NA	exon (FAM129C, exon 1 of 16)	NA	156	FAM129C								
SKNO1_1_230_R1_peak_3206	chr10	12265628	12266376	+	1839	NA	Intergenic	NA	-69858	NUDT5								
SKNO1_1_230_R1_peak_7401	chr12	124465967	124466837	+	1835	NA	intron (NCOR2, intron 6 of 47)	NA	101062	NCOR2								
SKNO1_1_230_R1_peak_6160	chr12	7677408	7678002	+	1834	NA	Intergenic	NA	-11799	APOBEC1								
SKNO1_1_230_R1_peak_15668	chr2	15141870	15142863	+	1834	NA	Intergenic	NA	-144210	LOC101926952								
SKNO1_1_230_R1_peak_29399	chr9	127796372	127797579	+	1832	NA	Intergenic	NA	-6206	FPGS								
SKNO1_1_230_R1_peak_12582	chr17	64965690	64966440	+	1832	NA	TTS (AMZ2P1)	NA	9520	AMZ2P1								
SKNO1_1_230_R1_peak_19109	chr22	19890798	19892711	+	1826	NA	exon (KIAA1652, exon 1 of 1)	NA	1119	KIAA1652								
SKNO1_1_230_R1_peak_20050	chr3	17982928	17983792	+	1823	NA	intron (LOC339862, intron 1 of 4)	NA	20788	LOC339862								
SKNO1_1_230_R1_peak_2441	chr1	203626106	203626891	+	1823	NA	promoter-TSS (ATP2B4)	NA	-289	ATP2B4								
SKNO1_1_230_R1_peak_20569	chr3	52409853	52410936	+	1823	NA	promoter-TSS (PHF7)	NA	-214	PHF7								
SKNO1_1_230_R1_peak_15624	chr2	10382394	10383086	+	1820	NA	intron (HPCAL1, intron 1 of 4)	NA	64109	SNORA80B								
SKNO1_1_230_R1_peak_21653	chr3	195259529	195261031	+	1816	NA	promoter-TSS (XXYLT1)	NA	-12360	XXYLT1								
SKNO1_1_230_R1_peak_1120	chr1	54604379	54605164	+	1815	NA	intron (ACOT11, intron 12 of 16)	NA	18403	FAM151A								
SKNO1_1_230_R1_peak_14735	chr19	33160235	33160936	+	1815	NA	intron (WDR88, intron 8 of 11)	NA	-16472	TRNAT4								
SKNO1_1_230_R1_peak_17578	chr2	231545184	231545918	+	1813	NA	Intergenic	NA	-15106	NMUR1								
SKNO1_1_230_R1_peak_26523	chr7	50212579	50213951	+	1810	NA	Intergenic	NA	-91517	IKZF1								
SKNO1_1_230_R1_peak_825	chr1	37922750	37923524	+	1808	NA	intron (INPP5B, intron 7 of 23)	NA	-20731	INPP5B								
SKNO1_1_230_R1_peak_22319	chr4	67545050	67545900	+	1807	NA	promoter-TSS (CENPC)	NA	15	CENPC								
SKNO1_1_230_R1_peak_3697	chr10	71747529	71749822	+	1805	NA	exon (C10orf54, exon 7 of 7)	NA	-10851	C10orf105								
SKNO1_1_230_R1_peak_23878	chr5	139388321	139389044	+	1804	NA	intron (MZB1, intron 1 of 3)	NA	1234	MZB1								
SKNO1_1_230_R1_peak_7183	chr12	111393672	111394891	+	1799	NA	Intergenic	NA	-25160	FAM109A								
SKNO1_1_230_R1_peak_28278	chr8	141089096	141090476	+	1799	NA	Intergenic	NA	40215	LOC101927963								
SKNO1_1_230_R1_peak_4802	chr11	46670943	46671554	+	1798	NA	intron (ATG13, intron 18 of 18)	NA	29417	ARHGAP1								
SKNO1_1_230_R1_peak_7813	chr13	41004679	41005811	+	1798	NA	intron (ELF1, intron 1 of 8)	NA	-22354	ELF1								
SKNO1_1_230_R1_peak_14627	chr19	18387849	18388993	+	1796	NA	exon (GDF15, exon 2 of 2)	NA	1859	MIR3189								
SKNO1_1_230_R1_peak_4151	chr10	103470848	103471839	+	1792	NA	Intergenic	NA	7897	CALHM3								
SKNO1_1_230_R1_peak_10274	chr15	94287665	94288290	+	1789	NA	intron (MCTP2, intron 1 of 22)	NA	9823	MCTP2								
SKNO1_1_230_R1_peak_10887	chr16	55435072	55435869	+	1785	NA	intron (LOC102723429, intron 1 of 2)	NA	1116	LOC102723429								
SKNO1_1_230_R1_peak_15796	chr2	27081110	27081809	+	1782	NA	intron (EMILIN1, intron 3 of 7)	NA	2814	EMILIN1								
SKNO1_1_230_R1_peak_30149	chrX	57951432	57952514	+	1782	NA	Intergenic	NA	-41340	ZXDA								
SKNO1_1_230_R1_peak_587	chr1	27111816	27112717	+	1782	NA	intron (SLC9A1, intron 1 of 10)	NA	42864	SLC9A1								
SKNO1_1_230_R1_peak_580	chr1	26833365	26834170	+	1782	NA	intron (ZDHHC18, intron 2 of 7)	NA	7057	ZDHHC18								
SKNO1_1_230_R1_peak_27989	chr8	104329812	104330525	+	1778	NA	Intergenic	NA	-9628	DCSTAMP								
SKNO1_1_230_R1_peak_24849	chr6	30717086	30717928	+	1777	NA	promoter-TSS (MDC1)	NA	-424	MDC1								
SKNO1_1_230_R1_peak_18352	chr20	47727241	47728054	+	1773	NA	intron (SULF2, intron 3 of 20)	NA	57840	SULF2								
SKNO1_1_230_R1_peak_10942	chr16	57694670	57695572	+	1773	NA	intron (CCDC135, intron 1 of 17)	NA	320	CCDC135								
SKNO1_1_230_R1_peak_12998	chr17	79809931	79810658	+	1772	NA	Intergenic	NA	-7577	LOC102723961								
SKNO1_1_230_R1_peak_27744	chr8	65945988	65946707	+	1770	NA	Intergenic	NA	-75209	DNAJC5B								
SKNO1_1_230_R1_peak_12617	chr17	67784301	67784953	+	1767	NA	Intergenic	NA	-40901	BPTF								
SKNO1_1_230_R1_peak_6934	chr12	90253349	90254333	+	1765	NA	Intergenic	NA	-421481	LOC102724834								
SKNO1_1_230_R1_peak_14509	chr19	16258214	16258965	+	1764	NA	Intergenic	NA	60735	AP1M1								
SKNO1_1_230_R1_peak_13582	chr18	48605113	48606118	+	1761	NA	intron (CTIF, intron 1 of 12)	NA	-65033	MIR4743								
SKNO1_1_230_R1_peak_9963	chr15	74869591	74870451	+	1758	NA	intron (SCAMP2, intron 1 of 8)	NA	3344	SCAMP2								
SKNO1_1_230_R1_peak_3313	chr10	23871118	23871672	+	1758	NA	intron (KIAA1217, intron 1 of 18)	NA	-404290	MIR603								
SKNO1_1_230_R1_peak_7350	chr12	122646714	122647315	+	1751	NA	Intergenic	NA	56343	HCAR2								
SKNO1_1_230_R1_peak_12100	chr17	42311557	42313628	+	1750	NA	TTS (STAT3)	NA	24536	STAT5A								
SKNO1_1_230_R1_peak_5824	chr11	122716990	122718147	+	1749	NA	intron (UBASH3B, intron 1 of 13)	NA	61878	UBASH3B								
SKNO1_1_230_R1_peak_16634	chr2	112831905	112832565	+	1745	NA	intron (IL1B, intron 4 of 5)	NA	4544	IL1B								
SKNO1_1_230_R1_peak_26473	chr7	44097180	44097939	+	1742	NA	promoter-TSS (LOC102724964)	NA	-869	LOC102724964								
SKNO1_1_230_R1_peak_24290	chr5	177331158	177332466	+	1739	NA	exon (LMAN2, exon 8 of 8)	NA	-19521	MXD3								
SKNO1_1_230_R1_peak_6055	chr12	3928574	3929390	+	1739	NA	Intergenic	NA	-55534	PARP11								
SKNO1_1_230_R1_peak_30438	chrX	148310175	148311063	+	1738	NA	Intergenic	NA	-190000	AFF2								
SKNO1_1_230_R1_peak_2922	chr1	235900453	235900986	+	1738	NA	Intergenic	NA	-33792	LYST								
SKNO1_1_230_R1_peak_10688	chr16	27430746	27431653	+	1738	NA	intron (IL21R, intron 2 of 8)	NA	22194	IL21R-AS1								
SKNO1_1_230_R1_peak_674	chr1	30743454	30744097	+	1738	NA	intron (LAPTM5, intron 1 of 7)	NA	-4543	MIR4420								
SKNO1_1_230_R1_peak_12054	chr17	40516575	40517382	+	1737	NA	Intergenic	NA	-6532	LOC101059954								
SKNO1_1_230_R1_peak_19977	chr3	13296497	13297153	+	1733	NA	Intergenic	NA	123494	NUP210								
SKNO1_1_230_R1_peak_7407	chr12	124520341	124521663	+	1727	NA	intron (NCOR2, intron 2 of 47)	NA	46462	NCOR2								
SKNO1_1_230_R1_peak_15943	chr2	43130942	43131900	+	1727	NA	Intergenic	NA	-28976	LOC100506047								
SKNO1_1_230_R1_peak_12842	chr17	76546908	76547583	+	1724	NA	Intergenic	NA	7206	PRCD								
SKNO1_1_230_R1_peak_14468	chr19	14784582	14785769	+	1722	NA	Intergenic	NA	-8093	EMR2								
SKNO1_1_230_R1_peak_21838	chr4	2535238	2536814	+	1720	NA	Intergenic	NA	-59977	FAM193A								
SKNO1_1_230_R1_peak_15168	chr19	46821340	46822056	+	1720	NA	Intergenic	NA	9006	SNAR-E								
SKNO1_1_230_R1_peak_25626	chr6	133701362	133702065	+	1716	NA	intron (RP3-323P13.2, intron 4 of 8)	NA	-119434	MGC34034								
SKNO1_1_230_R1_peak_18851	chr21	37044890	37045717	+	1715	NA	Intergenic	NA	27855	PIGP								
