PeakID (cmd=annotatePeaks.pl SKNO1_1_232_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_232_R1_peak_7131	chr3	41961858	41962553	+	864	NA	promoter-TSS (ULK4)	NA	299	ULK4								
SKNO1_1_232_R1_peak_4818	chr18	48834570	48835162	+	854	NA	intron (CTIF, intron 10 of 11)	NA	107941	SMAD7								
SKNO1_1_232_R1_peak_6493	chr20	46005220	46005751	+	853	NA	Intergenic	NA	-3423	MMP9								
SKNO1_1_232_R1_peak_10471	chr9	114372478	114373439	+	852	NA	intron (AKNA, intron 4 of 21)	NA	15024	AKNA								
SKNO1_1_232_R1_peak_5359	chr19	46713842	46714795	+	852	NA	promoter-TSS (PRKD2)	NA	2809	PRKD2								
SKNO1_1_232_R1_peak_4249	chr17	42319510	42320384	+	848	NA	intron (STAT3, intron 21 of 23)	NA	31891	STAT5A								
SKNO1_1_232_R1_peak_1751	chr11	61429758	61430505	+	848	NA	promoter-TSS (CPSF7)	NA	6	SDHAF2								
SKNO1_1_232_R1_peak_4082	chr16	89240795	89241637	+	844	NA	Intergenic	NA	23506	ZNF778								
SKNO1_1_232_R1_peak_5927	chr2	117814418	117815004	+	840	NA	promoter-TSS (DDX18)	NA	32	DDX18								
SKNO1_1_232_R1_peak_4943	chr19	4916410	4917109	+	837	NA	intron (UHRF1, intron 2 of 16)	NA	6205	UHRF1								
SKNO1_1_232_R1_peak_5893	chr2	109238514	109239001	+	835	NA	intron (SH3RF3, intron 1 of 8)	NA	33770	LOC102724819								
SKNO1_1_232_R1_peak_3468	chr15	58749358	58750150	+	833	NA	promoter-TSS (ADAM10)	NA	37	ADAM10								
SKNO1_1_232_R1_peak_2523	chr12	89353803	89354549	+	832	NA	Intergenic	NA	-1657	DUSP6								
SKNO1_1_232_R1_peak_10609	chr9	132372672	132373115	+	821	NA	Intergenic	NA	-17908	SETX								
SKNO1_1_232_R1_peak_1024	chr1	234723488	234724510	+	819	NA	promoter-TSS (LINC01132)	NA	-43	LINC01132								
SKNO1_1_232_R1_peak_10537	chr9	127782986	127783507	+	816	NA	Intergenic	NA	-2587	MIR3960								
SKNO1_1_232_R1_peak_8458	chr5	132466217	132467074	+	816	NA	intron (C5orf56, intron 3 of 3)	NA	24128	IRF1								
SKNO1_1_232_R1_peak_3588	chr15	75029390	75030167	+	816	NA	intron (PPCDC, intron 2 of 3)	NA	6186	PPCDC								
SKNO1_1_232_R1_peak_1604	chr11	2400108	2400859	+	814	NA	promoter-TSS (TSSC4)	NA	-322	TSSC4								
SKNO1_1_232_R1_peak_5507	chr19	58305085	58305651	+	814	NA	Intergenic	NA	-21651	ZSCAN22								
SKNO1_1_232_R1_peak_7882	chr4	54439711	54440239	+	812	NA	Intergenic	NA	167156	LOC339978								
SKNO1_1_232_R1_peak_10647	chr9	136529847	136530524	+	810	NA	intron (NOTCH1, intron 2 of 33)	NA	-10560	MIR4673								
SKNO1_1_232_R1_peak_9857	chr8	30743768	30744582	+	806	NA	promoter-TSS (UBXN8)	NA	10	UBXN8								
SKNO1_1_232_R1_peak_3677	chr15	90376954	90377287	+	806	NA	Intergenic	NA	-11152	IQGAP1								
SKNO1_1_232_R1_peak_1083	chr1	246566027	246566671	+	805	NA	promoter-TSS (TFB2M)	NA	-84	CNST								
SKNO1_1_232_R1_peak_1960	chr11	76768356	76768940	+	804	NA	Intergenic	NA	14574	RP11-21L23.3								
SKNO1_1_232_R1_peak_4615	chr17	78818823	78819314	+	804	NA	intron (USP36, intron 9 of 19)	NA	21819	USP36								
SKNO1_1_232_R1_peak_3237	chr14	89720676	89721204	+	804	NA	Intergenic	NA	-87111	LOC102723683								
SKNO1_1_232_R1_peak_6340	chr20	4811710	4812342	+	801	NA	intron (RASSF2, intron 2 of 11)	NA	-8608	RASSF2								
SKNO1_1_232_R1_peak_6125	chr2	200888620	200889623	+	801	NA	promoter-TSS (NIF3L1)	NA	5	PPIL3								
SKNO1_1_232_R1_peak_2228	chr12	6970525	6971134	+	801	NA	promoter-TSS (PHB2)	NA	48	EMG1								
SKNO1_1_232_R1_peak_5786	chr2	69893447	69894426	+	801	NA	promoter-TSS (SNRNP27)	NA	-7	SNRNP27								
SKNO1_1_232_R1_peak_6888	chr22	37484430	37485453	+	800	NA	intron (MFNG, intron 1 of 7)	NA	1446	MFNG								
SKNO1_1_232_R1_peak_10170	chr8	142969991	142970434	+	798	NA	Intergenic	NA	-25616	CDC42P3								
SKNO1_1_232_R1_peak_4401	chr17	60398258	60398786	+	797	NA	Intergenic	NA	-6297	USP32								
SKNO1_1_232_R1_peak_5102	chr19	14374973	14375691	+	792	NA	Intergenic	NA	-5812	CD97								
SKNO1_1_232_R1_peak_3909	chr16	57689753	57690355	+	791	NA	TTS (GPR97)	NA	-4747	CCDC135								
SKNO1_1_232_R1_peak_10674	chr9	137355341	137355867	+	790	NA	intron (EXD3, intron 6 of 17)	NA	-53353	NRARP								
SKNO1_1_232_R1_peak_6741	chr21	44925004	44925812	+	785	NA	intron (ITGB2-AS1, intron 2 of 4)	NA	4373	ITGB2-AS1								
SKNO1_1_232_R1_peak_3408	chr15	43270521	43271097	+	785	NA	Intergenic	NA	-3952	TGM5								
SKNO1_1_232_R1_peak_5375	chr19	47256182	47257102	+	785	NA	promoter-TSS (CCDC9)	NA	119	CCDC9								
SKNO1_1_232_R1_peak_635	chr1	154182177	154183433	+	784	NA	intron (TPM3, intron 2 of 8)	NA	444	TPM3								
SKNO1_1_232_R1_peak_7214	chr3	50611472	50612312	+	779	NA	promoter-TSS (CISH)	NA	30	MAPKAPK3								
SKNO1_1_232_R1_peak_8131	chr4	184355124	184355630	+	779	NA	Intergenic	NA	-1400	RP11-290F5.2								
SKNO1_1_232_R1_peak_8836	chr6	30516089	30516894	+	777	NA	Intergenic	NA	27085	HLA-E								
SKNO1_1_232_R1_peak_4380	chr17	58339041	58339751	+	776	NA	intron (BZRAP1-AS1, intron 2 of 3)	NA	2194	BZRAP1-AS1								
SKNO1_1_232_R1_peak_8402	chr5	109656762	109657278	+	776	NA	Intergenic	NA	-32907	MAN2A1								
SKNO1_1_232_R1_peak_4220	chr17	39754187	39754883	+	773	NA	Intergenic	NA	16593	GRB7								
SKNO1_1_232_R1_peak_7673	chr3	196120503	196121115	+	770	NA	Intergenic	NA	-21827	LINC00885								
SKNO1_1_232_R1_peak_464	chr1	89757515	89758117	+	770	NA	intron (LOC102723361, intron 1 of 2)	NA	1099	LOC102723361								
SKNO1_1_232_R1_peak_5267	chr19	39335797	39336309	+	770	NA	promoter-TSS (GMFG)	NA	33	GMFG								
SKNO1_1_232_R1_peak_565	chr1	117929008	117930020	+	767	NA	promoter-TSS (WDR3)	NA	165	GDAP2								
SKNO1_1_232_R1_peak_4551	chr17	75855125	75856008	+	764	NA	promoter-TSS (WBP2)	NA	-146	WBP2								
SKNO1_1_232_R1_peak_706	chr1	160031789	160032233	+	757	NA	promoter-TSS (PIGM)	NA	-18	PIGM								
SKNO1_1_232_R1_peak_9463	chr7	39733023	39733863	+	757	NA	promoter-TSS (LINC00265)	NA	-125	LINC00265								
SKNO1_1_232_R1_peak_9902	chr8	52176945	52177405	+	756	NA	intron (ST18, intron 9 of 24)	NA	-17184	LOC101929341								
SKNO1_1_232_R1_peak_868	chr1	203287107	203288134	+	755	NA	intron (RP11-134P9.3, intron 1 of 1)	NA	344	RP11-134P9.3								
SKNO1_1_232_R1_peak_969	chr1	225999273	226000141	+	754	NA	promoter-TSS (SDE2)	NA	-309	SDE2								
SKNO1_1_232_R1_peak_5431	chr19	51224890	51225242	+	754	NA	promoter-TSS (CD33)	NA	-13	CD33								
SKNO1_1_232_R1_peak_3433	chr15	50354479	50355682	+	754	NA	promoter-TSS (GABPB1)	NA	-201	FLJ10038								
SKNO1_1_232_R1_peak_8944	chr6	41560781	41561301	+	753	NA	intron (FOXP4, intron 1 of 16)	NA	14615	FOXP4								
SKNO1_1_232_R1_peak_9483	chr7	44573670	44574259	+	753	NA	exon (DDX56, exon 1 of 13)	NA	574	DDX56								
SKNO1_1_232_R1_peak_1375	chr10	73865697	73866261	+	753	NA	intron (CAMK2G, intron 2 of 21)	NA	8612	CAMK2G								
SKNO1_1_232_R1_peak_6640	chr21	28992518	28993189	+	753	NA	promoter-TSS (LTN1)	NA	100	LTN1								
SKNO1_1_232_R1_peak_1756	chr11	61922412	61922850	+	749	NA	Intergenic	NA	-2362	RAB3IL1								
SKNO1_1_232_R1_peak_5464	chr19	55005805	55006443	+	748	NA	Intergenic	NA	32140	GP6								
SKNO1_1_232_R1_peak_2441	chr12	56117836	56118587	+	748	NA	promoter-TSS (ZC3H10)	NA	-35	ZC3H10								
SKNO1_1_232_R1_peak_4750	chr18	13464561	13465207	+	746	NA	promoter-TSS (LOC102724634)	NA	4937	MIR5190								
SKNO1_1_232_R1_peak_6735	chr21	44375197	44375548	+	744	NA	intron (TRPM2, intron 5 of 31)	NA	21801	TRPM2								
SKNO1_1_232_R1_peak_2489	chr12	66169131	66170202	+	743	NA	intron (TMBIM4, intron 1 of 7)	NA	406	TMBIM4								
SKNO1_1_232_R1_peak_2467	chr12	62260138	62261176	+	740	NA	TTS (MIR6125)	NA	239	MIR6125								
SKNO1_1_232_R1_peak_4080	chr16	89115086	89115740	+	740	NA	intron (ACSF3, intron 4 of 8)	NA	-21135	ACSF3								
SKNO1_1_232_R1_peak_4920	chr19	3141837	3142517	+	740	NA	exon (AC005264.2, exon 4 of 4)	NA	5984	GNA15								
SKNO1_1_232_R1_peak_3474	chr15	59976411	59976987	+	740	NA	Intergenic	NA	-27523	FOXB1								
SKNO1_1_232_R1_peak_1238	chr10	30027214	30027816	+	739	NA	exon (KIAA1462, exon 3 of 4)	NA	32044	KIAA1462								
SKNO1_1_232_R1_peak_840	chr1	199041439	199041975	+	739	NA	Intergenic	NA	-104278	MIR181A1HG								
SKNO1_1_232_R1_peak_10068	chr8	124538775	124539385	+	734	NA	promoter-TSS (TATDN1)	NA	-22	NDUFB9								
SKNO1_1_232_R1_peak_6555	chr20	54078252	54078725	+	724	NA	Intergenic	NA	-10014	MIR4756								
SKNO1_1_232_R1_peak_6974	chr22	49657220	49657755	+	724	NA	promoter-TSS (C22orf34)	NA	55	C22orf34								
SKNO1_1_232_R1_peak_357	chr1	47231739	47232382	+	722	NA	promoter-TSS (TAL1)	NA	-751	TAL1								
SKNO1_1_232_R1_peak_7302	chr3	101573693	101574358	+	711	NA	promoter-TSS (PCNP)	NA	-173	PCNP								
SKNO1_1_232_R1_peak_1675	chr11	35662446	35663494	+	706	NA	exon (TRIM44, exon 1 of 5)	NA	165	TRIM44								
SKNO1_1_232_R1_peak_5192	chr19	19663123	19664286	+	704	NA	promoter-TSS (ATP13A1)	NA	-10	ATP13A1								
SKNO1_1_232_R1_peak_10297	chr9	34171719	34172258	+	704	NA	Intergenic	NA	-7017	UBAP1								
SKNO1_1_232_R1_peak_7853	chr4	48212144	48212501	+	703	NA	intron (TEC, intron 1 of 16)	NA	-14181	TEC								
SKNO1_1_232_R1_peak_2690	chr12	123033961	123034527	+	700	NA	intron (PITPNM2, intron 2 of 25)	NA	-23526	MIR4304								
SKNO1_1_232_R1_peak_6093	chr2	190319695	190320220	+	696	NA	promoter-TSS (HIBCH)	NA	88	HIBCH								
SKNO1_1_232_R1_peak_1467	chr10	97365582	97366149	+	695	NA	intron (RRP12, intron 26 of 30)	NA	-31164	FRAT2								
SKNO1_1_232_R1_peak_3601	chr15	75625510	75626333	+	694	NA	exon (SNUPN, exon 1 of 9)	NA	184	SNUPN								
SKNO1_1_232_R1_peak_4922	chr19	3332007	3333090	+	694	NA	Intergenic	NA	-34009	NFIC								
SKNO1_1_232_R1_peak_9378	chr7	6826134	6826574	+	692	NA	promoter-TSS (CCZ1B)	NA	-59	CCZ1B								
SKNO1_1_232_R1_peak_1284	chr10	45403980	45404471	+	692	NA	intron (ALOX5, intron 3 of 13)	NA	30049	ALOX5								
SKNO1_1_232_R1_peak_9714	chr7	148838747	148839326	+	691	NA	intron (EZH2, intron 3 of 20)	NA	45313	EZH2								
SKNO1_1_232_R1_peak_2521	chr12	89346151	89347080	+	691	NA	Intergenic	NA	5904	DUSP6								
SKNO1_1_232_R1_peak_10358	chr9	79812414	79812861	+	691	NA	Intergenic	NA	-173739	RP11-394O9.1								
SKNO1_1_232_R1_peak_2741	chr12	132664001	132664541	+	690	NA	intron (POLE, intron 22 of 48)	NA	23253	POLE								
SKNO1_1_232_R1_peak_7573	chr3	184711442	184713271	+	690	NA	promoter-TSS (MAGEF1)	NA	-308	MAGEF1								
SKNO1_1_232_R1_peak_1130	chr10	4333053	4333977	+	690	NA	Intergenic	NA	-50731	LINC00703								
SKNO1_1_232_R1_peak_2353	chr12	47360713	47361039	+	689	NA	Intergenic	NA	3393	MIR4494								
SKNO1_1_232_R1_peak_2280	chr12	14960954	14962022	+	689	NA	intron (ARHGDIB, intron 1 of 5)	NA	140	ARHGDIB								
SKNO1_1_232_R1_peak_3505	chr15	65832832	65833414	+	689	NA	Intergenic	NA	36010	TRNAQ24								
SKNO1_1_232_R1_peak_5996	chr2	138689779	138690337	+	681	NA	intron (NXPH2, intron 1 of 1)	NA	90183	NXPH2								
SKNO1_1_232_R1_peak_7983	chr4	78657994	78658419	+	679	NA	intron (LINC01094, intron 2 of 2)	NA	12212	LINC01094								
SKNO1_1_232_R1_peak_299	chr1	40040363	40040919	+	679	NA	promoter-TSS (CAP1)	NA	-118	CAP1								
SKNO1_1_232_R1_peak_4059	chr16	88534115	88534627	+	677	NA	exon (ZFPM1, exon 10 of 10)	NA	-2378	LOC100128882								
SKNO1_1_232_R1_peak_5799	chr2	72979955	72980336	+	677	NA	intron (SFXN5, intron 10 of 12)	NA	26032	LOC101927803								
SKNO1_1_232_R1_peak_3445	chr15	55196561	55197252	+	674	NA	exon (RSL24D1, exon 1 of 6)	NA	127	RSL24D1								
SKNO1_1_232_R1_peak_3220	chr14	81519320	81519921	+	673	NA	intron (SEL1L, intron 3 of 19)	NA	14237	SEL1L								
SKNO1_1_232_R1_peak_5566	chr2	10382652	10383129	+	667	NA	intron (HPCAL1, intron 1 of 4)	NA	14212	HPCAL1								
SKNO1_1_232_R1_peak_476	chr1	93345580	93346317	+	664	NA	promoter-TSS (DR1)	NA	27	DR1								
SKNO1_1_232_R1_peak_9258	chr6	147203872	147204732	+	664	NA	promoter-TSS (STXBP5)	NA	-56	STXBP5								
SKNO1_1_232_R1_peak_7662	chr3	195441931	195443489	+	664	NA	intron (ACAP2, intron 1 of 22)	NA	378	ACAP2								
SKNO1_1_232_R1_peak_6614	chr20	64079401	64079956	+	661	NA	promoter-TSS (OPRL1)	NA	325	RGS19								
SKNO1_1_232_R1_peak_4257	chr17	42773147	42774040	+	660	NA	intron (VPS25, intron 1 of 5)	NA	157	VPS25								
SKNO1_1_232_R1_peak_4066	chr16	88700861	88701491	+	660	NA	intron (RNF166, intron 2 of 7)	NA	2441	RNF166								
SKNO1_1_232_R1_peak_8464	chr5	134367017	134367402	+	660	NA	promoter-TSS (CDKL3)	NA	-135	CDKL3								
SKNO1_1_232_R1_peak_6171	chr2	218216907	218217424	+	660	NA	promoter-TSS (ARPC2)	NA	-37	ARPC2								
SKNO1_1_232_R1_peak_9313	chr7	923110	923690	+	660	NA	intron (ADAP1, intron 3 of 10)	NA	3816	ADAP1								
SKNO1_1_232_R1_peak_1492	chr10	102599665	102600393	+	658	NA	intron (SUFU, intron 8 of 11)	NA	-43396	TRIM8								
SKNO1_1_232_R1_peak_9187	chr6	137291163	137291969	+	658	NA	Intergenic	NA	-72451	IFNGR1								
SKNO1_1_232_R1_peak_632	chr1	153945020	153945673	+	657	NA	promoter-TSS (DENND4B)	NA	-463	DENND4B								
SKNO1_1_232_R1_peak_1799	chr11	64269729	64270513	+	656	NA	TTS (PLCB3)	NA	14583	BAD								
SKNO1_1_232_R1_peak_9276	chr6	151451924	151452568	+	656	NA	promoter-TSS (RMND1)	NA	-12	C6orf211								
SKNO1_1_232_R1_peak_1834	chr11	65574194	65574758	+	651	NA	TTS (FAM89B)	NA	-1568	EHBP1L1								
SKNO1_1_232_R1_peak_7960	chr4	75514092	75514712	+	651	NA	promoter-TSS (RCHY1)	NA	-71	THAP6								
SKNO1_1_232_R1_peak_3283	chr14	100068564	100069110	+	651	NA	intron (EVL, intron 1 of 13)	NA	40618	MIR151B								
SKNO1_1_232_R1_peak_7339	chr3	120093338	120095050	+	649	NA	promoter-TSS (GSK3B)	NA	-302	GSK3B								
SKNO1_1_232_R1_peak_3391	chr15	40906360	40907558	+	646	NA	Intergenic	NA	12529	VPS18								
SKNO1_1_232_R1_peak_3710	chr15	94607240	94607691	+	645	NA	Intergenic	NA	-247898	LOC440311								
SKNO1_1_232_R1_peak_2847	chr13	45329691	45330153	+	643	NA	Intergenic	NA	7687	SNORA31								
SKNO1_1_232_R1_peak_9248	chr6	144334096	144334510	+	643	NA	intron (UTRN, intron 1 of 73)	NA	-9882	UTRN								
SKNO1_1_232_R1_peak_2438	chr12	55829424	55829858	+	641	NA	promoter-TSS (TMEM198B)	NA	-5	DNAJC14								
SKNO1_1_232_R1_peak_5863	chr2	99180841	99181350	+	641	NA	promoter-TSS (MITD1)	NA	16	MRPL30								
SKNO1_1_232_R1_peak_1305	chr10	49941577	49942451	+	638	NA	promoter-TSS (LINC00843)	NA	-29	PARG								
SKNO1_1_232_R1_peak_6290	chr20	438573	439132	+	637	NA	intron (TBC1D20, intron 7 of 8)	NA	23691	TBC1D20								
SKNO1_1_232_R1_peak_3959	chr16	69339393	69339846	+	634	NA	promoter-TSS (COG8)	NA	4	COG8								
SKNO1_1_232_R1_peak_5412	chr19	49580419	49580879	+	634	NA	promoter-TSS (PRRG2)	NA	-77	NOSIP								
SKNO1_1_232_R1_peak_4610	chr17	78592097	78592816	+	633	NA	Intergenic	NA	-15062	DNAH17								
SKNO1_1_232_R1_peak_5113	chr19	15463626	15464561	+	631	NA	promoter-TSS (RASAL3)	NA	478	RASAL3								
SKNO1_1_232_R1_peak_2111	chr11	126268681	126269241	+	626	NA	promoter-TSS (FOXRED1)	NA	21	SRPR								
SKNO1_1_232_R1_peak_5536	chr2	3575000	3575482	+	625	NA	promoter-TSS (RPS7)	NA	-22	RPS7								
SKNO1_1_232_R1_peak_3858	chr16	30355084	30355626	+	621	NA	promoter-TSS (CD2BP2)	NA	6	CD2BP2								
SKNO1_1_232_R1_peak_7888	chr4	54818862	54819717	+	619	NA	Intergenic	NA	161332	KIT								
SKNO1_1_232_R1_peak_10231	chr8	145001478	145001905	+	618	NA	intron (ZNF252P, intron 1 of 4)	NA	-1120	ZNF252P-AS1								
SKNO1_1_232_R1_peak_4258	chr17	42824048	42824543	+	618	NA	promoter-TSS (BECN1)	NA	-35	BECN1								
SKNO1_1_232_R1_peak_3673	chr15	90059384	90059922	+	615	NA	intron (ZNF710, intron 1 of 3)	NA	42823	IDH2								
SKNO1_1_232_R1_peak_8926	chr6	37049922	37050794	+	614	NA	Intergenic	NA	37333	FGD2								
SKNO1_1_232_R1_peak_883	chr1	204516131	204516687	+	613	NA	promoter-TSS (MDM4)	NA	30	MDM4								
SKNO1_1_232_R1_peak_9397	chr7	16933844	16934251	+	613	NA	Intergenic	NA	-53311	AGR3								
SKNO1_1_232_R1_peak_8354	chr5	87267455	87268268	+	613	NA	promoter-TSS (RASA1)	NA	-392	RASA1								
SKNO1_1_232_R1_peak_4811	chr18	47150115	47150776	+	613	NA	promoter-TSS (HDHD2)	NA	75	HDHD2								
SKNO1_1_232_R1_peak_1187	chr10	15860173	15861088	+	610	NA	promoter-TSS (FAM188A)	NA	-123	FAM188A								
SKNO1_1_232_R1_peak_8729	chr6	11381928	11382652	+	610	NA	promoter-TSS (NEDD9)	NA	58	NEDD9								
SKNO1_1_232_R1_peak_7845	chr4	41934806	41935670	+	609	NA	exon (TMEM33, exon 1 of 8)	NA	109	TMEM33								
SKNO1_1_232_R1_peak_2394	chr12	51246198	51246803	+	609	NA	exon (DAZAP2, exon 4 of 4)	NA	7776	DAZAP2								
SKNO1_1_232_R1_peak_5968	chr2	128472767	128473635	+	606	NA	Intergenic	NA	-154604	HS6ST1								
SKNO1_1_232_R1_peak_29	chr1	2391514	2391894	+	605	NA	promoter-TSS (RER1)	NA	47	MORN1								
SKNO1_1_232_R1_peak_6560	chr20	56468373	56468958	+	605	NA	promoter-TSS (RTFDC1)	NA	80	RTFDC1								
SKNO1_1_232_R1_peak_2376	chr12	49699100	49699615	+	604	NA	intron (FMNL3, intron 1 of 25)	NA	8036	FMNL3								
SKNO1_1_232_R1_peak_7043	chr3	13296596	13297084	+	604	NA	Intergenic	NA	123479	NUP210								
SKNO1_1_232_R1_peak_8139	chr4	186191272	186191759	+	604	NA	promoter-TSS (CYP4V2)	NA	-25	FLJ38576								
SKNO1_1_232_R1_peak_9305	chr6	170584230	170584871	+	604	NA	exon (PDCD2, exon 1 of 6)	NA	142	PDCD2								
SKNO1_1_232_R1_peak_1355	chr10	71748676	71749243	+	604	NA	exon (C10orf54, exon 7 of 7)	NA	-11135	C10orf105								
SKNO1_1_232_R1_peak_7763	chr4	7649780	7650346	+	604	NA	intron (SORCS2, intron 4 of 26)	NA	-104027	AFAP1-AS1								
SKNO1_1_232_R1_peak_2129	chr11	128693539	128694263	+	603	NA	promoter-TSS (FLI1)	NA	2122	SENCR								
SKNO1_1_232_R1_peak_3323	chr14	105174417	105174977	+	603	NA	TTS (NUDT14)	NA	-5873	JAG2								
SKNO1_1_232_R1_peak_7955	chr4	74094123	74094588	+	602	NA	Intergenic	NA	4925	CXCL2								
SKNO1_1_232_R1_peak_5342	chr19	45508628	45509663	+	600	NA	intron (VASP, intron 1 of 12)	NA	1703	VASP								
SKNO1_1_232_R1_peak_5883	chr2	104976518	104977204	+	600	NA	intron (LOC102724691, intron 1 of 2)	NA	-61164	MRPS9								
SKNO1_1_232_R1_peak_6572	chr20	60055616	60056116	+	598	NA	promoter-TSS (C20orf197)	NA	-59	C20orf197								
SKNO1_1_232_R1_peak_5188	chr19	19459695	19460173	+	597	NA	intron (GATAD2A, intron 1 of 11)	NA	-5633	GATAD2A								
SKNO1_1_232_R1_peak_4789	chr18	35497614	35498200	+	597	NA	promoter-TSS (INO80C)	NA	-263	INO80C								
SKNO1_1_232_R1_peak_832	chr1	198556938	198557331	+	597	NA	Intergenic	NA	-16399	ATP6V1G3								
SKNO1_1_232_R1_peak_8209	chr5	36876460	36877183	+	596	NA	promoter-TSS (NIPBL)	NA	51	NIPBL								
SKNO1_1_232_R1_peak_136	chr1	21334190	21334669	+	595	NA	intron (ECE1, intron 1 of 18)	NA	41139	RP5-1071N3.1								
SKNO1_1_232_R1_peak_6531	chr20	50958243	50959065	+	594	NA	promoter-TSS (DPM1)	NA	-112	DPM1								
SKNO1_1_232_R1_peak_3729	chr15	101167701	101168702	+	593	NA	Intergenic	NA	83731	CHSY1								
SKNO1_1_232_R1_peak_10003	chr8	102653625	102654300	+	592	NA	promoter-TSS (KLF10)	NA	1940	KLF10								
SKNO1_1_232_R1_peak_8519	chr5	140691140	140691643	+	590	NA	promoter-TSS (HARS2)	NA	-35	HARS2								
SKNO1_1_232_R1_peak_4445	chr17	64708600	64709439	+	590	NA	Intergenic	NA	-41377	LOC101929240								
SKNO1_1_232_R1_peak_10771	chrX	40735389	40736066	+	587	NA	promoter-TSS (MED14)	NA	395	MED14								
SKNO1_1_232_R1_peak_2503	chr12	71839413	71840008	+	587	NA	promoter-TSS (TBC1D15)	NA	3	TBC1D15								
SKNO1_1_232_R1_peak_10296	chr9	34125628	34126969	+	587	NA	promoter-TSS (DCAF12)	NA	-572	DCAF12								
SKNO1_1_232_R1_peak_478	chr1	93816860	93817257	+	585	NA	intron (BCAR3, intron 2 of 13)	NA	-29774	MIR760								
SKNO1_1_232_R1_peak_8474	chr5	135372820	135373374	+	583	NA	intron (H2AFY, intron 2 of 8)	NA	26519	H2AFY								
SKNO1_1_232_R1_peak_5007	chr19	10104670	10105147	+	582	NA	Intergenic	NA	-1315	PPAN-P2RY11								
SKNO1_1_232_R1_peak_4296	chr17	46922878	46923408	+	582	NA	promoter-TSS (GOSR2)	NA	-64	GOSR2								
SKNO1_1_232_R1_peak_5169	chr19	18317954	18318610	+	582	NA	intron (LSM4, intron 1 of 4)	NA	4909	LSM4								
SKNO1_1_232_R1_peak_843	chr1	199859383	199859989	+	581	NA	Intergenic	NA	-183256	NR5A2								
SKNO1_1_232_R1_peak_6078	chr2	181456595	181457583	+	580	NA	exon (ITGA4, exon 1 of 28)	NA	197	ITGA4								
SKNO1_1_232_R1_peak_5213	chr19	34269917	34270312	+	580	NA	intron (KIAA0355, intron 1 of 13)	NA	15563	KIAA0355								
SKNO1_1_232_R1_peak_10288	chr9	33264745	33265111	+	579	NA	promoter-TSS (BAG1)	NA	49	CHMP5								
SKNO1_1_232_R1_peak_4289	chr17	45225830	45226599	+	579	NA	intron (FMNL1, intron 1 of 25)	NA	4308	FMNL1								
SKNO1_1_232_R1_peak_1543	chr10	117237241	117237870	+	579	NA	Intergenic	NA	-3518	SLC18A2								
SKNO1_1_232_R1_peak_8244	chr5	43062797	43063665	+	578	NA	intron (LOC648987, intron 2 of 2)	NA	3740	LOC100132356								
SKNO1_1_232_R1_peak_5560	chr2	9843079	9843980	+	577	NA	promoter-TSS (TAF1B)	NA	87	TAF1B								
SKNO1_1_232_R1_peak_4597	chr17	78126871	78127726	+	577	NA	promoter-TSS (TMC6)	NA	-2126	TMC8								
SKNO1_1_232_R1_peak_7698	chr3	197456108	197456955	+	576	NA	Intergenic	NA	50216	LOC100129516								
SKNO1_1_232_R1_peak_10635	chr9	134407021	134407491	+	576	NA	exon (RXRA, exon 1 of 9)	NA	27807	MIR4669								
SKNO1_1_232_R1_peak_2632	chr12	112409034	112409909	+	575	NA	promoter-TSS (RPL6)	NA	168	RPL6								
SKNO1_1_232_R1_peak_5596	chr2	16625103	16625680	+	571	NA	intron (FAM49A, intron 1 of 11)	NA	-2234	FAM49A								
SKNO1_1_232_R1_peak_3107	chr14	59398741	59399267	+	570	NA	Intergenic	NA	66337	GPR135								
SKNO1_1_232_R1_peak_153	chr1	23790873	23791344	+	570	NA	promoter-TSS (LYPLA2)	NA	-15	LYPLA2								
SKNO1_1_232_R1_peak_769	chr1	173688295	173688949	+	569	NA	Intergenic	NA	-18760	ANKRD45								
SKNO1_1_232_R1_peak_1864	chr11	67277406	67277850	+	567	NA	intron (ADRBK1, intron 2 of 20)	NA	11194	ADRBK1								
SKNO1_1_232_R1_peak_8328	chr5	76713681	76714490	+	566	NA	Intergenic	NA	1682	NCRUPAR								
SKNO1_1_232_R1_peak_215	chr1	28328770	28329453	+	566	NA	exon (MED18, exon 1 of 3)	NA	-1172	MED18								
SKNO1_1_232_R1_peak_6954	chr22	44665067	44665487	+	566	NA	Intergenic	NA	-11531	PRR5								
SKNO1_1_232_R1_peak_5178	chr19	18478826	18479291	+	565	NA	intron (ELL, intron 1 of 11)	NA	-40757	ISYNA1								
SKNO1_1_232_R1_peak_4814	chr18	47999513	48000305	+	564	NA	Intergenic	NA	-68763	SMAD2								
SKNO1_1_232_R1_peak_26	chr1	2300863	2301485	+	563	NA	intron (SKI, intron 1 of 6)	NA	51487	LOC100129534								
SKNO1_1_232_R1_peak_6047	chr2	173737513	173738573	+	563	NA	Intergenic	NA	227659	SP3								
