PeakID (cmd=annotatePeaks.pl SKNO1_1_308_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_1_308_R1_peak_5873	chr16	57592474	57593148	+	1529	NA	Intergenic	NA	-46607	GPR56								
SKNO1_1_308_R1_peak_13969	chr7	5457557	5458326	+	1525	NA	Intergenic	NA	-34395	TNRC18								
SKNO1_1_308_R1_peak_1102	chr1	161539861	161540538	+	1522	NA	promoter-TSS (TRNAN14)	NA	-42	TRNAN14								
SKNO1_1_308_R1_peak_13215	chr6	27670324	27670830	+	1520	NA	promoter-TSS (TRNAR29)	NA	60	TRNAR29								
SKNO1_1_308_R1_peak_4442	chr14	20683773	20684360	+	1520	NA	promoter-TSS (RNASE4)	NA	50	TRNAP7								
SKNO1_1_308_R1_peak_8976	chr2	101308457	101309186	+	1517	NA	promoter-TSS (MIR5696)	NA	-105	RNF149								
SKNO1_1_308_R1_peak_5408	chr15	78860471	78860818	+	1516	NA	promoter-TSS (TRNAK6)	NA	82	TRNAK6								
SKNO1_1_308_R1_peak_3565	chr12	51368844	51369445	+	1516	NA	intron (GALNT6, intron 4 of 11)	NA	13196	GALNT6								
SKNO1_1_308_R1_peak_13205	chr6	27502872	27503312	+	1503	NA	promoter-TSS (TRNAD14)	NA	53	TRNAS19								
SKNO1_1_308_R1_peak_2856	chr11	67276635	67277940	+	1499	NA	exon (ADRBK1, exon 2 of 21)	NA	10853	ADRBK1								
SKNO1_1_308_R1_peak_14624	chr8	22715596	22716253	+	1498	NA	intron (PEBP4, intron 6 of 6)	NA	-22622	EGR3								
SKNO1_1_308_R1_peak_6411	chr17	31549864	31550413	+	1496	NA	promoter-TSS (TRNAT10)	NA	64	TRNAT10								
SKNO1_1_308_R1_peak_4615	chr14	59398660	59399245	+	1496	NA	Intergenic	NA	66389	GPR135								
SKNO1_1_308_R1_peak_11382	chr3	138915527	138916401	+	1495	NA	Intergenic	NA	31176	FOXL2								
SKNO1_1_308_R1_peak_4437	chr14	20630937	20631510	+	1487	NA	promoter-TSS (TRNAT20)	NA	9	TRNAT20								
SKNO1_1_308_R1_peak_10532	chr22	37633175	37634436	+	1487	NA	TTS (GGA1)	NA	-5872	SH3BP1								
SKNO1_1_308_R1_peak_12675	chr5	132466269	132467092	+	1477	NA	intron (C5orf56, intron 3 of 3)	NA	24093	IRF1								
SKNO1_1_308_R1_peak_13243	chr6	28597077	28597627	+	1477	NA	promoter-TSS (TRNAS17)	NA	69	TRNAS17								
SKNO1_1_308_R1_peak_13203	chr6	27479469	27479936	+	1477	NA	promoter-TSS (TRNAD8)	NA	28	TRNAD8								
SKNO1_1_308_R1_peak_13193	chr6	27091528	27092220	+	1477	NA	TTS (TRNAP10)	NA	132	TRNAP10								
SKNO1_1_308_R1_peak_6326	chr17	8222061	8222483	+	1477	NA	promoter-TSS (TRNAD17)	NA	37	TRNAD17								
SKNO1_1_308_R1_peak_2072	chr10	79390472	79391072	+	1476	NA	intron (ZCCHC24, intron 3 of 3)	NA	43308	PPIF								
SKNO1_1_308_R1_peak_3875	chr12	111757709	111758185	+	1475	NA	TTS (ACAD10)	NA	-8940	ALDH2								
SKNO1_1_308_R1_peak_13260	chr6	28807682	28808086	+	1461	NA	promoter-TSS (TRNAF5)	NA	21	TRNAF5								
SKNO1_1_308_R1_peak_15225	chr9	19048888	19049549	+	1460	NA	promoter-TSS (RRAGA)	NA	136	FAM154A								
SKNO1_1_308_R1_peak_2911	chr11	69297052	69297737	+	1460	NA	TTS (MYEOV)	NA	3236	MYEOV								
SKNO1_1_308_R1_peak_6167	chr16	88976799	88977539	+	1460	NA	promoter-TSS (CBFA2T3)	NA	-73	CBFA2T3								
SKNO1_1_308_R1_peak_1503	chr1	229148045	229148510	+	1452	NA	Intergenic	NA	108027	LOC102723935								
SKNO1_1_308_R1_peak_10390	chr22	24434325	24435092	+	1445	NA	intron (SPECC1L-ADORA2A, intron 19 of 19)	NA	7146	ADORA2A								
SKNO1_1_308_R1_peak_13272	chr6	28950834	28951323	+	1445	NA	promoter-TSS (TRNAK22)	NA	49	TRNAK22								
SKNO1_1_308_R1_peak_5598	chr16	636499	637024	+	1437	NA	promoter-TSS (C16orf13)	NA	45	TRNAG4								
SKNO1_1_308_R1_peak_7084	chr17	78879472	78880139	+	1436	NA	intron (TIMP2, intron 1 of 4)	NA	17170	LOC100653515								
SKNO1_1_308_R1_peak_15178	chr8	144507941	144510131	+	1434	NA	promoter-TSS (MFSD3)	NA	-133	MFSD3								
SKNO1_1_308_R1_peak_15599	chr9	122219142	122219787	+	1434	NA	intron (LHX6, intron 4 of 8)	NA	9348	LHX6								
SKNO1_1_308_R1_peak_963	chr1	153598814	153599292	+	1433	NA	Intergenic	NA	13985	S100A16								
SKNO1_1_308_R1_peak_8346	chr19	49443306	49444017	+	1431	NA	Intergenic	NA	-2110	SLC17A7								
SKNO1_1_308_R1_peak_6520	chr17	42311905	42313319	+	1428	NA	TTS (STAT5A)	NA	24234	STAT5A								
SKNO1_1_308_R1_peak_9905	chr20	48787713	48788202	+	1426	NA	intron (PREX1, intron 1 of 39)	NA	-131362	PREX1								
SKNO1_1_308_R1_peak_15693	chr9	129068979	129069774	+	1425	NA	intron (FAM73B, intron 14 of 15)	NA	-11728	DOLPP1								
SKNO1_1_308_R1_peak_9667	chr20	4822440	4822932	+	1421	NA	intron (RASSF2, intron 1 of 11)	NA	-19268	RASSF2								
SKNO1_1_308_R1_peak_896	chr1	120844101	120844565	+	1419	NA	promoter-TSS (TRNAN5)	NA	2	TRNAN5								
SKNO1_1_308_R1_peak_13180	chr6	26330112	26330556	+	1409	NA	promoter-TSS (TRNAM4)	NA	38	TRNAM4								
SKNO1_1_308_R1_peak_4190	chr13	41060349	41061296	+	1409	NA	promoter-TSS (WBP4)	NA	-13	TRNAE20								
SKNO1_1_308_R1_peak_13009	chr5	181187525	181187986	+	1409	NA	promoter-TSS (TRNAL32)	NA	54	TRNAL32								
SKNO1_1_308_R1_peak_9807	chr20	33731747	33732691	+	1408	NA	intron (ZNF341, intron 1 of 13)	NA	459	ZNF341								
SKNO1_1_308_R1_peak_6313	chr17	8119501	8120007	+	1399	NA	promoter-TSS (ALOXE3)	NA	2	TRNAQ1								
SKNO1_1_308_R1_peak_15423	chr9	91193535	91194274	+	1392	NA	Intergenic	NA	-74876	LOC100507103								
SKNO1_1_308_R1_peak_8417	chr19	54387812	54388468	+	1391	NA	Intergenic	NA	-23026	LAIR1								
SKNO1_1_308_R1_peak_11761	chr4	2811796	2812509	+	1390	NA	promoter-TSS (SH3BP2)	NA	13086	SH3BP2								
SKNO1_1_308_R1_peak_8349	chr19	49470010	49470672	+	1388	NA	exon (ALDH16A1, exon 16 of 16)	NA	-4142	FLT3LG								
SKNO1_1_308_R1_peak_5348	chr15	74545984	74546674	+	1375	NA	intron (ARID3B, intron 2 of 8)	NA	5152	ARID3B								
SKNO1_1_308_R1_peak_13172	chr6	26286329	26286810	+	1374	NA	promoter-TSS (TRNAM1)	NA	43	TRNAM1								
SKNO1_1_308_R1_peak_5252	chr15	66630698	66631448	+	1371	NA	Intergenic	NA	-65094	LCTL								
SKNO1_1_308_R1_peak_15733	chr9	131255991	131257066	+	1367	NA	Intergenic	NA	19991	FAM78A								
SKNO1_1_308_R1_peak_765	chr1	92485398	92486361	+	1358	NA	promoter-TSS (GFI1)	NA	-927	GFI1								
SKNO1_1_308_R1_peak_7431	chr18	48605263	48605923	+	1357	NA	intron (CTIF, intron 1 of 11)	NA	-65009	MIR4743								
SKNO1_1_308_R1_peak_5835	chr16	53098811	53100116	+	1354	NA	intron (CHD9, intron 1 of 38)	NA	44470	CHD9								
SKNO1_1_308_R1_peak_12004	chr4	59560078	59560669	+	1351	NA	Intergenic	NA	-1362246	MIR548AG1								
SKNO1_1_308_R1_peak_2937	chr11	72741238	72742116	+	1346	NA	intron (ARAP1, intron 1 of 34)	NA	-19319	ARAP1								
SKNO1_1_308_R1_peak_6064	chr16	85377460	85378672	+	1340	NA	intron (GSE1, intron 2 of 15)	NA	-66161	LOC101928502								
SKNO1_1_308_R1_peak_6083	chr16	85615777	85616326	+	1340	NA	intron (GSE1, intron 1 of 14)	NA	72931	GINS2								
SKNO1_1_308_R1_peak_2814	chr11	65928049	65928527	+	1340	NA	Intergenic	NA	9031	DRAP1								
SKNO1_1_308_R1_peak_13101	chr6	13710803	13712205	+	1340	NA	promoter-TSS (RANBP9)	NA	-666	RANBP9								
SKNO1_1_308_R1_peak_7867	chr19	12937378	12938735	+	1340	NA	promoter-TSS (CALR)	NA	-544	CALR								
SKNO1_1_308_R1_peak_15051	chr8	141095340	141096076	+	1331	NA	Intergenic	NA	32603	LOC101927963								
SKNO1_1_308_R1_peak_6892	chr17	74463085	74463945	+	1327	NA	Intergenic	NA	-3130	CD300A								
SKNO1_1_308_R1_peak_8683	chr2	43131043	43131910	+	1327	NA	Intergenic	NA	-29031	LOC100506047								
SKNO1_1_308_R1_peak_2647	chr11	61161043	61161794	+	1325	NA	promoter-TSS (VPS37C)	NA	-244	VPS37C								
SKNO1_1_308_R1_peak_4439	chr14	20662935	20663558	+	1325	NA	promoter-TSS (TRNAY2)	NA	39	TRNAY2								
SKNO1_1_308_R1_peak_13158	chr6	25991800	25993067	+	1322	NA	Intergenic	NA	25379	HIST1H1A								
SKNO1_1_308_R1_peak_7717	chr19	6772189	6773790	+	1321	NA	exon (VAV1, exon 1 of 27)	NA	321	VAV1								
SKNO1_1_308_R1_peak_13259	chr6	28802513	28803024	+	1317	NA	TTS (TRNAA1)	NA	102	TRNAA1								
SKNO1_1_308_R1_peak_4952	chr14	105174354	105174834	+	1310	NA	TTS (NUDT14)	NA	-5770	JAG2								
SKNO1_1_308_R1_peak_14980	chr8	129581660	129582478	+	1307	NA	Intergenic	NA	-97981	MIR3686								
SKNO1_1_308_R1_peak_6907	chr17	74779916	74780707	+	1306	NA	intron (TMEM104, intron 2 of 9)	NA	3802	TMEM104								
SKNO1_1_308_R1_peak_13264	chr6	28863477	28863975	+	1305	NA	promoter-TSS (TRNAA27)	NA	30	TRNAA27								
SKNO1_1_308_R1_peak_7975	chr19	16888651	16889335	+	1305	NA	promoter-TSS (F2RL3)	NA	-197	F2RL3								
SKNO1_1_308_R1_peak_8029	chr19	18388026	18388803	+	1305	NA	exon (GDF15, exon 2 of 2)	NA	1844	MIR3189								
SKNO1_1_308_R1_peak_2632	chr11	59556235	59556692	+	1302	NA	promoter-TSS (TRNAK23)	NA	34	TRNAK23								
SKNO1_1_308_R1_peak_15045	chr8	141035930	141036474	+	1294	NA	Intergenic	NA	92109	LOC101927963								
SKNO1_1_308_R1_peak_5897	chr16	66524751	66525283	+	1291	NA	intron (TK2, intron 7 of 10)	NA	25395	TK2								
SKNO1_1_308_R1_peak_12505	chr5	77492056	77492636	+	1289	NA	exon (WDR41, exon 1 of 13)	NA	161	WDR41								
SKNO1_1_308_R1_peak_10769	chr3	9779698	9780502	+	1288	NA	exon (TADA3, exon 7 of 7)	NA	-10108	CAMK1								
SKNO1_1_308_R1_peak_420	chr1	30756462	30757256	+	1288	NA	intron (LAPTM5, intron 1 of 7)	NA	977	LAPTM5								
SKNO1_1_308_R1_peak_5645	chr16	3150405	3151000	+	1284	NA	promoter-TSS (TRNAR19)	NA	28	TRNAR19								
SKNO1_1_308_R1_peak_15532	chr9	112181013	112181571	+	1279	NA	Intergenic	NA	-5995	SUSD1								
SKNO1_1_308_R1_peak_4438	chr14	20632833	20633361	+	1278	NA	promoter-TSS (TRNAP17)	NA	91	TRNAP17								
SKNO1_1_308_R1_peak_9921	chr20	50005525	50006105	+	1272	NA	Intergenic	NA	22839	SNAI1								
SKNO1_1_308_R1_peak_13800	chr6	147203404	147204714	+	1271	NA	promoter-TSS (STXBP5)	NA	-337	STXBP5								
SKNO1_1_308_R1_peak_2496	chr11	22829797	22830270	+	1271	NA	promoter-TSS (SVIP)	NA	-197	SVIP								
SKNO1_1_308_R1_peak_14024	chr7	20219778	20220342	+	1270	NA	intron (LOC100506098, intron 3 of 3)	NA	2591	LOC100506098								
SKNO1_1_308_R1_peak_4619	chr14	60248861	60249340	+	1266	NA	promoter-TSS (PPM1A)	NA	-145	PPM1A								
SKNO1_1_308_R1_peak_8539	chr2	12057349	12057845	+	1266	NA	intron (AC096559.1, intron 2 of 5)	NA	50481	AC096559.1								
SKNO1_1_308_R1_peak_1100	chr1	161530088	161530618	+	1265	NA	promoter-TSS (TRNAG8)	NA	71	TRNAL6								
SKNO1_1_308_R1_peak_8026	chr19	18318084	18318612	+	1264	NA	intron (LSM4, intron 1 of 4)	NA	4843	LSM4								
SKNO1_1_308_R1_peak_5330	chr15	73696776	73697543	+	1259	NA	intron (CD276, intron 1 of 9)	NA	12878	CD276								
SKNO1_1_308_R1_peak_9838	chr20	37336402	37337008	+	1247	NA	Intergenic	NA	-7980	SRC								
SKNO1_1_308_R1_peak_2135	chr10	93702171	93702803	+	1243	NA	promoter-TSS (FRA10AC1)	NA	81	FRA10AC1								
SKNO1_1_308_R1_peak_3545	chr12	49698988	49699666	+	1243	NA	intron (FMNL3, intron 1 of 25)	NA	-37291	FMNL3								
SKNO1_1_308_R1_peak_3118	chr11	116851583	116852092	+	1243	NA	intron (SIK3, intron 7 of 10)	NA	-14238	APOA1								
SKNO1_1_308_R1_peak_8	chr1	1004955	1005457	+	1237	NA	Intergenic	NA	-5034	HES4								
SKNO1_1_308_R1_peak_1556	chr1	235011567	235012555	+	1236	NA	Intergenic	NA	57757	LOC731656								
SKNO1_1_308_R1_peak_4507	chr14	24395576	24396135	+	1233	NA	Intergenic	NA	-2931	NYNRIN								
SKNO1_1_308_R1_peak_11374	chr3	136196274	136197138	+	1230	NA	promoter-TSS (MSL2)	NA	-26	MSL2								
SKNO1_1_308_R1_peak_12641	chr5	127030205	127031308	+	1228	NA	promoter-TSS (MARCH3)	NA	52	MARCH3								
SKNO1_1_308_R1_peak_3880	chr12	113208143	113208954	+	1225	NA	intron (IQCD, intron 1 of 4)	NA	12546	IQCD								
SKNO1_1_308_R1_peak_8431	chr19	55258668	55259505	+	1225	NA	promoter-TSS (PPP6R1)	NA	-416	PPP6R1								
SKNO1_1_308_R1_peak_11325	chr3	128674649	128675148	+	1225	NA	Intergenic	NA	-24022	RPN1								
SKNO1_1_308_R1_peak_9897	chr20	47727296	47727903	+	1221	NA	intron (SULF2, intron 3 of 21)	NA	57888	SULF2								
SKNO1_1_308_R1_peak_15773	chr9	133112654	133113694	+	1220	NA	intron (RALGDS, intron 1 of 17)	NA	17983	RALGDS								
SKNO1_1_308_R1_peak_6137	chr16	88700709	88701402	+	1220	NA	intron (RNF166, intron 2 of 7)	NA	3199	RNF166								
SKNO1_1_308_R1_peak_14918	chr8	106269870	106270610	+	1217	NA	promoter-TSS (OXR1)	NA	-310734	OXR1								
SKNO1_1_308_R1_peak_6225	chr17	1197432	1198472	+	1209	NA	intron (ABR, intron 1 of 22)	NA	31678	ABR								
SKNO1_1_308_R1_peak_5433	chr15	82018005	82018587	+	1209	NA	Intergenic	NA	27847	MEX3B								
SKNO1_1_308_R1_peak_4918	chr14	103606964	103607682	+	1206	NA	Intergenic	NA	-21865	KLC1								
SKNO1_1_308_R1_peak_7792	chr19	10553710	10554539	+	1204	NA	TTS (ATG4D)	NA	2002	MIR1238								
SKNO1_1_308_R1_peak_1005	chr1	155166474	155167611	+	1202	NA	Intergenic	NA	6286	KRTCAP2								
SKNO1_1_308_R1_peak_7038	chr17	77881414	77881996	+	1202	NA	exon (FLJ45079, exon 2 of 2)	NA	2382	FLJ45079								
SKNO1_1_308_R1_peak_1066	chr1	159910308	159910911	+	1197	NA	Intergenic	NA	-10493	CCDC19								
SKNO1_1_308_R1_peak_15771	chr9	133002929	133003748	+	1197	NA	Intergenic	NA	24627	GFI1B								
SKNO1_1_308_R1_peak_15217	chr9	15422371	15422896	+	1197	NA	promoter-TSS (SNAPC3)	NA	-151	SNAPC3								
SKNO1_1_308_R1_peak_6906	chr17	74759209	74759876	+	1196	NA	intron (SLC9A3R1, intron 1 of 5)	NA	10929	MIR3615								
SKNO1_1_308_R1_peak_15643	chr9	127519209	127519840	+	1195	NA	intron (FAM129B, intron 5 of 13)	NA	49593	FAM129B								
SKNO1_1_308_R1_peak_7198	chr17	81966666	81967412	+	1195	NA	Intergenic	NA	-5858	NOTUM								
SKNO1_1_308_R1_peak_7955	chr19	16139595	16140217	+	1193	NA	intron (HSH2D, intron 1 of 7)	NA	5878	HSH2D								
SKNO1_1_308_R1_peak_252	chr1	19315532	19315953	+	1192	NA	intron (PQLC2, intron 1 of 8)	NA	3496	PQLC2								
SKNO1_1_308_R1_peak_7103	chr17	79942649	79943394	+	1192	NA	TTS (TBC1D16)	NA	-17173	RP11-353N14.5								
SKNO1_1_308_R1_peak_5313	chr15	70492319	70493464	+	1190	NA	Intergenic	NA	93715	LOC101929151								
SKNO1_1_308_R1_peak_15945	chrX	1249550	1249976	+	1190	NA	Intergenic	NA	-15069	CSF2RA								
SKNO1_1_308_R1_peak_6455	chr17	38898780	38899487	+	1187	NA	intron (LASP1, intron 4 of 6)	NA	-15846	MIR6779								
SKNO1_1_308_R1_peak_13184	chr6	26537192	26538301	+	1187	NA	promoter-TSS (HMGN4)	NA	248	TRNAR2								
SKNO1_1_308_R1_peak_4305	chr13	77326461	77327422	+	1187	NA	promoter-TSS (MYCBP2)	NA	98	MYCBP2								
SKNO1_1_308_R1_peak_483	chr1	35577145	35578042	+	1183	NA	intron (TFAP2E, intron 3 of 6)	NA	4223	TFAP2E								
SKNO1_1_308_R1_peak_15747	chr9	131597875	131598526	+	1183	NA	exon (RAPGEF1, exon 16 of 27)	NA	43211	LOC102723804								
SKNO1_1_308_R1_peak_8483	chr2	8301942	8302457	+	1179	NA	intron (LINC00299, intron 2 of 8)	NA	26220	LINC00299								
SKNO1_1_308_R1_peak_9894	chr20	47501743	47502329	+	1176	NA	intron (NCOA3, intron 1 of 22)	NA	179	NCOA3								
SKNO1_1_308_R1_peak_1194	chr1	182259235	182259911	+	1176	NA	intron (GS1-122H1.2, intron 2 of 2)	NA	54488	GS1-122H1.2								
SKNO1_1_308_R1_peak_9849	chr20	38303781	38304302	+	1174	NA	promoter-TSS (BPI)	NA	-142	BPI								
SKNO1_1_308_R1_peak_10028	chr20	62887437	62887797	+	1173	NA	exon (DIDO1, exon 15 of 15)	NA	-25860	TCFL5								
SKNO1_1_308_R1_peak_2216	chr10	102729051	102729584	+	1172	NA	intron (SFXN2, intron 4 of 8)	NA	4381	SFXN2								
SKNO1_1_308_R1_peak_5064	chr15	40367661	40368595	+	1171	NA	exon (DISP2, exon 8 of 8)	NA	9895	DISP2								
SKNO1_1_308_R1_peak_13217	chr6	27684397	27684967	+	1170	NA	promoter-TSS (TRNAT15)	NA	86	TRNAT15								
SKNO1_1_308_R1_peak_13273	chr6	28952996	28953538	+	1170	NA	promoter-TSS (TRNAM8)	NA	70	TRNAM8								
SKNO1_1_308_R1_peak_11753	chr4	2535290	2536855	+	1166	NA	Intergenic	NA	-59931	FAM193A								
SKNO1_1_308_R1_peak_2587	chr11	46670946	46671432	+	1165	NA	intron (ATG13, intron 14 of 14)	NA	29476	ARHGAP1								
SKNO1_1_308_R1_peak_13189	chr6	26571624	26572187	+	1164	NA	promoter-TSS (TRNAA2)	NA	31	TRNAA2								
SKNO1_1_308_R1_peak_7071	chr17	78592181	78592821	+	1163	NA	Intergenic	NA	-15107	DNAH17								
SKNO1_1_308_R1_peak_1894	chr10	48634209	48634729	+	1163	NA	intron (ARHGAP22, intron 2 of 10)	NA	-51004	WDFY4								
SKNO1_1_308_R1_peak_13207	chr6	27519344	27519792	+	1157	NA	promoter-TSS (TRNAQ16)	NA	39	TRNAQ16								
SKNO1_1_308_R1_peak_15020	chr8	134683192	134683818	+	1155	NA	intron (ZFAT, intron 1 of 16)	NA	29532	ZFAT								
SKNO1_1_308_R1_peak_5530	chr15	92882454	92882888	+	1154	NA	promoter-TSS (LOC100507217)	NA	-172	LOC100507217								
SKNO1_1_308_R1_peak_13191	chr6	26594699	26595316	+	1154	NA	TTS (TRNAY8)	NA	133	TRNAY8								
SKNO1_1_308_R1_peak_263	chr1	21334142	21334658	+	1154	NA	intron (ECE1, intron 1 of 18)	NA	11141	ECE1								
SKNO1_1_308_R1_peak_3796	chr12	104456532	104457168	+	1153	NA	promoter-TSS (CHST11)	NA	-64	CHST11								
SKNO1_1_308_R1_peak_13271	chr6	28944377	28944878	+	1153	NA	promoter-TSS (TRNAM12)	NA	52	TRNAM12								
SKNO1_1_308_R1_peak_11688	chr3	197002718	197003483	+	1150	NA	TTS (MFI2)	NA	194	MFI2-AS1								
SKNO1_1_308_R1_peak_15893	chr9	137034382	137035556	+	1149	NA	exon (C9orf139, exon 3 of 3)	NA	-2129	FUT7								
SKNO1_1_308_R1_peak_3848	chr12	110349245	110350153	+	1149	NA	exon (ATP2A2, exon 20 of 20)	NA	53990	ANAPC7								
SKNO1_1_308_R1_peak_13196	chr6	27157926	27158478	+	1148	NA	promoter-TSS (TRNAH3)	NA	75	TRNAH3								
SKNO1_1_308_R1_peak_1931	chr10	63629510	63630776	+	1148	NA	promoter-TSS (LOC101929846)	NA	-534	LOC101929846								
SKNO1_1_308_R1_peak_7511	chr18	77054757	77055554	+	1148	NA	intron (MBP, intron 2 of 6)	NA	50131	MBP								
SKNO1_1_308_R1_peak_6628	chr17	48483357	48483920	+	1144	NA	Intergenic	NA	38805	LOC101927166								
SKNO1_1_308_R1_peak_6751	chr17	58517544	58518375	+	1141	NA	promoter-TSS (MTMR4)	NA	-69	MTMR4								
SKNO1_1_308_R1_peak_11054	chr3	49025380	49025999	+	1140	NA	intron (IMPDH2, intron 9 of 13)	NA	3945	IMPDH2								
SKNO1_1_308_R1_peak_13246	chr6	28648002	28648464	+	1137	NA	promoter-TSS (TRNAT17)	NA	47	TRNAT17								
SKNO1_1_308_R1_peak_932	chr1	149708498	149708885	+	1134	NA	Intergenic	NA	3933	TRNAV22								
SKNO1_1_308_R1_peak_6314	chr17	8120101	8120642	+	1134	NA	promoter-TSS (TRNAL2)	NA	24	TRNAL2								
SKNO1_1_308_R1_peak_9177	chr2	159711905	159712726	+	1133	NA	promoter-TSS (MARCH7)	NA	124	LOC102723926								
SKNO1_1_308_R1_peak_7793	chr19	10565817	10566423	+	1132	NA	promoter-TSS (KRI1)	NA	-94	KRI1								
SKNO1_1_308_R1_peak_1980	chr10	71748627	71749460	+	1132	NA	exon (C10orf54, exon 7 of 7)	NA	24537	C10orf54								
SKNO1_1_308_R1_peak_10552	chr22	38751226	38752453	+	1132	NA	intron (SUN2, intron 2 of 17)	NA	3943	SUN2								
SKNO1_1_308_R1_peak_2190	chr10	101060982	101061863	+	1127	NA	promoter-TSS (KAZALD1)	NA	-359	KAZALD1								
SKNO1_1_308_R1_peak_10503	chr22	37193606	37194079	+	1125	NA	Intergenic	NA	-5552	C1QTNF6								
SKNO1_1_308_R1_peak_14978	chr8	127917394	127917945	+	1125	NA	intron (PVT1, intron 1 of 7)	NA	27041	PVT1								
SKNO1_1_308_R1_peak_13201	chr6	27280076	27280516	+	1123	NA	promoter-TSS (TRNAV27)	NA	46	TRNAV27								
SKNO1_1_308_R1_peak_7518	chr18	77114551	77115245	+	1123	NA	intron (MBP, intron 1 of 7)	NA	-9612	MBP								
SKNO1_1_308_R1_peak_5886	chr16	58426026	58426506	+	1123	NA	Intergenic	NA	33872	GINS3								
SKNO1_1_308_R1_peak_11990	chr4	56665751	56666261	+	1121	NA	intron (HOPX, intron 1 of 3)	NA	-9484	HOPX								
SKNO1_1_308_R1_peak_2229	chr10	103471093	103471684	+	1120	NA	Intergenic	NA	7852	CALHM3								
SKNO1_1_308_R1_peak_15120	chr8	143602244	143602920	+	1120	NA	Intergenic	NA	4678	TIGD5								
SKNO1_1_308_R1_peak_8197	chr19	41353717	41354463	+	1120	NA	promoter-TSS (TGFB1)	NA	-157	TGFB1								
SKNO1_1_308_R1_peak_5878	chr16	57694817	57695365	+	1120	NA	intron (CCDC135, intron 1 of 17)	NA	290	CCDC135								
SKNO1_1_308_R1_peak_13536	chr6	52995309	52996088	+	1117	NA	promoter-TSS (GSTA4)	NA	78	RN7SK								
SKNO1_1_308_R1_peak_4441	chr14	20683059	20683588	+	1117	NA	promoter-TSS (RNASE4)	NA	50	TRNAY3								
SKNO1_1_308_R1_peak_2316	chr10	124611750	124612208	+	1116	NA	intron (LHPP, intron 7 of 7)	NA	-91942	FAM53B-AS1								
SKNO1_1_308_R1_peak_5168	chr15	55408059	55408809	+	1116	NA	promoter-TSS (CCPG1)	NA	76	CCPG1								
SKNO1_1_308_R1_peak_12286	chr5	963673	964357	+	1115	NA	Intergenic	NA	33325	LOC100506688								
SKNO1_1_308_R1_peak_3029	chr11	85752839	85753272	+	1111	NA	intron (SYTL2, intron 1 of 18)	NA	58099	SYTL2								
SKNO1_1_308_R1_peak_9268	chr2	181456501	181457458	+	1111	NA	promoter-TSS (ITGA4)	NA	87	ITGA4								
SKNO1_1_308_R1_peak_4368	chr13	106493475	106493985	+	1109	NA	intron (EFNB2, intron 4 of 4)	NA	41310	EFNB2								
SKNO1_1_308_R1_peak_2596	chr11	47359588	47360112	+	1104	NA	intron (SPI1, intron 3 of 4)	NA	-7148	MYBPC3								
SKNO1_1_308_R1_peak_1621	chr1	247548093	247548638	+	1100	NA	promoter-TSS (GCSAML)	NA	-14526	OR2C3								
SKNO1_1_308_R1_peak_2797	chr11	65640014	65641265	+	1096	NA	promoter-TSS (SIPA1)	NA	767	SIPA1								
SKNO1_1_308_R1_peak_13254	chr6	28735264	28735658	+	1094	NA	promoter-TSS (TRNAV18)	NA	39	TRNAV18								
SKNO1_1_308_R1_peak_15701	chr9	129458124	129459849	+	1093	NA	Intergenic	NA	-29674	LINC00963								
SKNO1_1_308_R1_peak_13959	chr7	5397005	5397561	+	1092	NA	intron (TNRC18, intron 1 of 28)	NA	26263	TNRC18								
SKNO1_1_308_R1_peak_6871	chr17	73011019	73011479	+	1091	NA	intron (SLC39A11, intron 4 of 9)	NA	81418	SLC39A11								
SKNO1_1_308_R1_peak_11672	chr3	196609343	196609803	+	1090	NA	Intergenic	NA	23065	LINC01063								
SKNO1_1_308_R1_peak_2772	chr11	65381779	65382665	+	1087	NA	promoter-TSS (SLC25A45)	NA	451	SLC25A45								
SKNO1_1_308_R1_peak_7675	chr19	4724429	4724904	+	1087	NA	promoter-TSS (DPP9)	NA	41	TRNAV32								
SKNO1_1_308_R1_peak_13256	chr6	28789576	28790021	+	1087	NA	promoter-TSS (TRNAA19)	NA	43	TRNAA19								
SKNO1_1_308_R1_peak_13926	chr7	2477656	2478345	+	1087	NA	Intergenic	NA	-39863	LFNG								
SKNO1_1_308_R1_peak_2633	chr11	59557269	59558048	+	1085	NA	promoter-TSS (TRNAF11)	NA	-89	TRNAF11								
SKNO1_1_308_R1_peak_5391	chr15	77004166	77004578	+	1082	NA	intron (PSTPIP1, intron 1 of 12)	NA	9248	PSTPIP1								
SKNO1_1_308_R1_peak_9929	chr20	50338478	50339296	+	1082	NA	Intergenic	NA	-17545	RP11-290F20.2								
SKNO1_1_308_R1_peak_1591	chr1	244862931	244863597	+	1082	NA	intron (HNRNPU, intron 1 of 13)	NA	1261	HNRNPU								
SKNO1_1_308_R1_peak_5907	chr16	66873080	66873712	+	1078	NA	Intergenic	NA	-7117	PDP2								
