PeakID (cmd=annotatePeaks.pl M6_1_171_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_171_R1_peak_5414	chr3	129233649	129233944	+	328	NA	Intergenic	NA	-15814	COPG1								
M6_1_171_R1_peak_4843	chr21	35932285	35932733	+	328	NA	Intergenic	NA	52321	LOC101928269								
M6_1_171_R1_peak_2535	chr15	49706871	49707149	+	326	NA	Intergenic	NA	85981	DTWD1								
M6_1_171_R1_peak_5622	chr4	6854167	6854490	+	326	NA	intron (KIAA0232, intron 2 of 8)	NA	-55116	TBC1D14								
M6_1_171_R1_peak_7715	chr9	92325362	92325772	+	326	NA	promoter-TSS (NOL8)	NA	99	CENPP								
M6_1_171_R1_peak_3805	chr19	51531564	51531894	+	322	NA	exon (SIGLEC6, exon 1 of 6)	NA	127	SIGLEC6								
M6_1_171_R1_peak_4960	chr22	30302623	30302929	+	321	NA	intron (TBC1D10A, intron 2 of 8)	NA	-13149	GATSL3								
M6_1_171_R1_peak_4295	chr2	159801956	159802275	+	321	NA	intron (LY75-CD302, intron 33 of 37)	NA	-3860	CD302								
M6_1_171_R1_peak_7709	chr9	90801596	90801934	+	321	NA	promoter-TSS (SYK)	NA	-150	SYK								
M6_1_171_R1_peak_6580	chr6	36692218	36692621	+	321	NA	Intergenic	NA	-5432	RAB44								
M6_1_171_R1_peak_5186	chr3	40623606	40623995	+	320	NA	Intergenic	NA	98795	ZNF621								
M6_1_171_R1_peak_111	chr1	30756591	30757091	+	320	NA	intron (LAPTM5, intron 1 of 7)	NA	995	LAPTM5								
M6_1_171_R1_peak_4635	chr20	20786502	20786825	+	320	NA	Intergenic	NA	-74025	RALGAPA2								
M6_1_171_R1_peak_5196	chr3	43389633	43390032	+	320	NA	intron (ANO10, intron 11 of 12)	NA	-37870	SNRK-AS1								
M6_1_171_R1_peak_6511	chr6	25138203	25138522	+	319	NA	promoter-TSS (CMAHP)	NA	30	CMAHP								
M6_1_171_R1_peak_7003	chr7	40268898	40269160	+	318	NA	intron (SUGCT, intron 7 of 12)	NA	134053	SUGCT								
M6_1_171_R1_peak_3165	chr17	31309529	31309889	+	318	NA	intron (EVI2B, intron 1 of 2)	NA	4391	EVI2B								
M6_1_171_R1_peak_4001	chr2	54115756	54116091	+	318	NA	intron (ACYP2, intron 1 of 3)	NA	650	ACYP2								
M6_1_171_R1_peak_4002	chr2	55019614	55019934	+	318	NA	intron (RTN4, intron 1 of 6)	NA	30824	RTN4								
M6_1_171_R1_peak_6152	chr5	96896863	96897155	+	318	NA	intron (ERAP2, intron 9 of 18)	NA	20542	ERAP2								
M6_1_171_R1_peak_5234	chr3	49340762	49341072	+	318	NA	promoter-TSS (USP4)	NA	-814	USP4								
M6_1_171_R1_peak_4063	chr2	68365020	68365355	+	317	NA	promoter-TSS (PLEK)	NA	-3	PLEK								
M6_1_171_R1_peak_7486	chr8	110673900	110674294	+	317	NA	Intergenic	NA	353340	RP11-946L20.2								
M6_1_171_R1_peak_4277	chr2	148948913	148949193	+	316	NA	intron (KIF5C, intron 8 of 25)	NA	-63466	LOC101928553								
M6_1_171_R1_peak_7382	chr8	60332939	60333227	+	315	NA	Intergenic	NA	-51688	CA8								
M6_1_171_R1_peak_7173	chr7	137899335	137899823	+	315	NA	intron (CREB3L2, intron 8 of 11)	NA	-52717	DGKI								
M6_1_171_R1_peak_1591	chr12	6461843	6462198	+	315	NA	TTS (VAMP1)	NA	4441	VAMP1								
M6_1_171_R1_peak_2612	chr15	64843098	64843365	+	314	NA	intron (PLEKHO2, intron 1 of 4)	NA	1348	PLEKHO2								
M6_1_171_R1_peak_2861	chr16	27398994	27399271	+	314	NA	Intergenic	NA	-28126	IL21R								
M6_1_171_R1_peak_4371	chr2	191675855	191676143	+	313	NA	Intergenic	NA	-2136	NABP1								
M6_1_171_R1_peak_871	chr10	26482195	26482566	+	311	NA	intron (APBB1IP, intron 2 of 14)	NA	-9527	APBB1IP								
M6_1_171_R1_peak_4643	chr20	23655795	23656094	+	311	NA	Intergenic	NA	-17896	CST3								
M6_1_171_R1_peak_2024	chr13	21039198	21039498	+	311	NA	intron (LATS2, intron 2 of 7)	NA	22235	LATS2								
M6_1_171_R1_peak_125	chr1	32981146	32981494	+	309	NA	Intergenic	NA	-16635	RNF19B								
M6_1_171_R1_peak_855	chr10	20003693	20004102	+	309	NA	intron (PLXDC2, intron 2 of 12)	NA	187454	PLXDC2								
M6_1_171_R1_peak_5416	chr3	129526162	129526475	+	309	NA	Intergenic	NA	-2321	RHO								
M6_1_171_R1_peak_2181	chr13	99320713	99321026	+	308	NA	intron (UBAC2, intron 6 of 7)	NA	-13374	GPR183								
M6_1_171_R1_peak_1082	chr10	104324267	104324616	+	307	NA	intron (RP11-127L20.3, intron 2 of 2)	NA	1072	RP11-127L20.3								
M6_1_171_R1_peak_5498	chr3	168156527	168156873	+	307	NA	Intergenic	NA	-60776	GOLIM4								
M6_1_171_R1_peak_118	chr1	32066559	32066889	+	304	NA	Intergenic	NA	-6178	TMEM39B								
M6_1_171_R1_peak_3220	chr17	42985290	42985596	+	304	NA	intron (RUNDC1, intron 1 of 4)	NA	-4915	PTGES3L								
M6_1_171_R1_peak_3076	chr17	7583924	7584267	+	304	NA	promoter-TSS (LOC102724164)	NA	247	MPDU1								
M6_1_171_R1_peak_4759	chr20	57432910	57433250	+	303	NA	Intergenic	NA	41682	RBM38								
M6_1_171_R1_peak_3077	chr17	7842948	7843331	+	303	NA	promoter-TSS (KDM6B)	NA	-589	KDM6B								
M6_1_171_R1_peak_3906	chr2	26769000	26769350	+	303	NA	intron (SLC35F6, intron 1 of 5)	NA	4901	SLC35F6								
M6_1_171_R1_peak_2849	chr16	22241027	22241309	+	303	NA	intron (EEF2K, intron 2 of 17)	NA	34897	EEF2K								
M6_1_171_R1_peak_4240	chr2	129812039	129812468	+	302	NA	Intergenic	NA	-110924	AC079776.3								
M6_1_171_R1_peak_6531	chr6	30516061	30516598	+	302	NA	Intergenic	NA	26923	HLA-E								
M6_1_171_R1_peak_6126	chr5	87081412	87081788	+	302	NA	Intergenic	NA	33354	MIR4280								
M6_1_171_R1_peak_2742	chr15	90686479	90686814	+	300	NA	intron (LOC101926895, intron 2 of 2)	NA	26412	RP11-387D10.3								
M6_1_171_R1_peak_2063	chr13	33363406	33363750	+	300	NA	intron (STARD13, intron 2 of 14)	NA	13005	LOC102723425								
M6_1_171_R1_peak_6432	chr6	10520523	10520818	+	300	NA	promoter-TSS (GCNT2)	NA	568	LOC101928146								
M6_1_171_R1_peak_5835	chr4	120658857	120659112	+	300	NA	Intergenic	NA	263852	PRDM5								
M6_1_171_R1_peak_729	chr1	234330156	234330401	+	300	NA	Intergenic	NA	23766	MIR4671								
M6_1_171_R1_peak_4504	chr2	229416046	229416381	+	300	NA	intron (DNER, intron 8 of 11)	NA	-144872	PID1								
M6_1_171_R1_peak_3458	chr18	46070743	46071021	+	300	NA	intron (PSTPIP2, intron 1 of 14)	NA	1402	PSTPIP2								
M6_1_171_R1_peak_3601	chr19	12665172	12665453	+	300	NA	intron (MAN2B1, intron 3 of 23)	NA	1465	MAN2B1								
M6_1_171_R1_peak_323	chr1	110872846	110873249	+	299	NA	promoter-TSS (CD53)	NA	-109	CD53								
M6_1_171_R1_peak_7559	chr8	143545831	143546146	+	299	NA	intron (ZC3H3, intron 3 of 16)	NA	-3863	ZC3H3								
M6_1_171_R1_peak_743	chr1	235161155	235161466	+	299	NA	promoter-TSS (RBM34)	NA	-54	RBM34								
M6_1_171_R1_peak_4049	chr2	65017309	65017664	+	296	NA	intron (SLC1A4, intron 5 of 7)	NA	-13023	LOC102724233								
M6_1_171_R1_peak_7137	chr7	113142354	113142636	+	296	NA	Intergenic	NA	-23913	LINC00998								
M6_1_171_R1_peak_306	chr1	108043762	108044033	+	296	NA	Intergenic	NA	79454	VAV3-AS1								
M6_1_171_R1_peak_4572	chr20	2301170	2301592	+	296	NA	intron (TGM3, intron 1 of 12)	NA	-7077	TGM3								
M6_1_171_R1_peak_1309	chr11	62123667	62124008	+	294	NA	promoter-TSS (INCENP)	NA	-174	INCENP								
M6_1_171_R1_peak_3319	chr17	64985864	64986504	+	292	NA	Intergenic	NA	-10599	AMZ2P1								
M6_1_171_R1_peak_7191	chr7	141960686	141961087	+	292	NA	intron (MGAM, intron 1 of 70)	NA	12887	TAS2R38								
M6_1_171_R1_peak_6520	chr6	26596677	26597050	+	292	NA	promoter-TSS (ABT1)	NA	-80	ABT1								
M6_1_171_R1_peak_83	chr1	26541832	26542542	+	292	NA	promoter-TSS (RPS6KA1)	NA	-925	RPS6KA1								
M6_1_171_R1_peak_5156	chr3	32516369	32516709	+	292	NA	Intergenic	NA	-10177	MIR548AY								
M6_1_171_R1_peak_6297	chr5	150058650	150059099	+	292	NA	intron (CSF1R, intron 13 of 19)	NA	27766	CSF1R								
M6_1_171_R1_peak_4681	chr20	37270452	37270918	+	292	NA	Intergenic	NA	-13789	GHRH								
M6_1_171_R1_peak_7997	chrX	154718691	154718990	+	292	NA	intron (GAB3, intron 1 of 10)	NA	32243	GAB3								
M6_1_171_R1_peak_4929	chr22	25388905	25389217	+	292	NA	intron (LOC102724336, intron 2 of 3)	NA	17334	LOC102724336								
M6_1_171_R1_peak_4230	chr2	121610419	121611045	+	292	NA	intron (CLASP1, intron 1 of 39)	NA	38715	CLASP1								
M6_1_171_R1_peak_2870	chr16	29745412	29745729	+	292	NA	intron (C16orf54, intron 1 of 1)	NA	449	C16orf54								
M6_1_171_R1_peak_3974	chr2	46461847	46462127	+	291	NA	Intergenic	NA	-17578	TMEM247								
M6_1_171_R1_peak_7659	chr9	75088957	75089273	+	291	NA	promoter-TSS (NMRK1)	NA	633	OSTF1								
M6_1_171_R1_peak_1313	chr11	62555573	62555959	+	291	NA	Intergenic	NA	-8964	AHNAK								
M6_1_171_R1_peak_3001	chr16	81817928	81818257	+	291	NA	intron (PLCG2, intron 2 of 32)	NA	38798	PLCG2								
M6_1_171_R1_peak_1893	chr12	96407648	96407920	+	291	NA	Intergenic	NA	-8380	CDK17								
M6_1_171_R1_peak_6910	chr7	16933923	16934250	+	290	NA	Intergenic	NA	-53350	AGR3								
M6_1_171_R1_peak_3545	chr19	3141879	3142310	+	290	NA	exon (AC005264.2, exon 4 of 4)	NA	5901	GNA15								
M6_1_171_R1_peak_5060	chr3	4533720	4534032	+	290	NA	intron (ITPR1, intron 4 of 59)	NA	40528	ITPR1								
M6_1_171_R1_peak_3758	chr19	46490347	46490557	+	289	NA	TTS (PNMAL2)	NA	5460	PNMAL2								
M6_1_171_R1_peak_3359	chr17	76103714	76103921	+	287	NA	promoter-TSS (EXOC7)	NA	-30	EXOC7								
M6_1_171_R1_peak_7796	chr9	121353619	121353860	+	287	NA	intron (STOM, intron 4 of 7)	NA	16565	STOM								
M6_1_171_R1_peak_1401	chr11	75399318	75399645	+	287	NA	promoter-TSS (RPS3)	NA	-10	RPS3								
M6_1_171_R1_peak_578	chr1	192609000	192609448	+	287	NA	Intergenic	NA	-26914	RGS13								
M6_1_171_R1_peak_2434	chr14	93074023	93074445	+	287	NA	intron (ITPK1, intron 3 of 10)	NA	6782	ITPK1-AS1								
M6_1_171_R1_peak_3912	chr2	28423923	28424219	+	287	NA	Intergenic	NA	25883	LOC102723530								
M6_1_171_R1_peak_3157	chr17	29948469	29948793	+	287	NA	intron (EFCAB5, intron 3 of 22)	NA	7026	EFCAB5								
M6_1_171_R1_peak_173	chr1	41768550	41768898	+	287	NA	intron (HIVEP3, intron 1 of 8)	NA	150101	HIVEP3								
M6_1_171_R1_peak_5798	chr4	102390498	102390932	+	287	NA	Intergenic	NA	-45217	SLC39A8								
M6_1_171_R1_peak_2537	chr15	50107629	50108013	+	287	NA	intron (ATP8B4, intron 1 of 27)	NA	2696	ATP8B4								
M6_1_171_R1_peak_3911	chr2	28366712	28367064	+	287	NA	Intergenic	NA	-27393	FOSL2								
M6_1_171_R1_peak_1239	chr11	35211979	35212349	+	287	NA	intron (CD44, intron 13 of 16)	NA	-73108	RP4-607I7.1								
M6_1_171_R1_peak_7121	chr7	106313951	106314324	+	287	NA	Intergenic	NA	-28945	NAMPT								
M6_1_171_R1_peak_1033	chr10	92486793	92487058	+	287	NA	intron (IDE, intron 13 of 24)	NA	10836	IDE								
M6_1_171_R1_peak_4678	chr20	36958009	36958227	+	286	NA	Intergenic	NA	-6342	SAMHD1								
M6_1_171_R1_peak_3574	chr19	6969941	6970480	+	285	NA	intron (EMR4P, intron 10 of 15)	NA	20636	EMR4P								
M6_1_171_R1_peak_7450	chr8	95213224	95213481	+	283	NA	intron (C8orf69, intron 1 of 2)	NA	3022	C8orf69								
M6_1_171_R1_peak_4934	chr22	26428743	26429064	+	283	NA	promoter-TSS (ASPHD2)	NA	-411	ASPHD2								
M6_1_171_R1_peak_5148	chr3	31232509	31232881	+	283	NA	Intergenic	NA	-299943	STT3B								
M6_1_171_R1_peak_935	chr10	60271609	60271986	+	281	NA	intron (ANK3, intron 4 of 46)	NA	118020	ANK3								
M6_1_171_R1_peak_5688	chr4	40564058	40564330	+	281	NA	intron (RBM47, intron 1 of 6)	NA	-48221	RBM47								
M6_1_171_R1_peak_6609	chr6	42378544	42378845	+	281	NA	intron (TRERF1, intron 2 of 17)	NA	72567	TRERF1								
M6_1_171_R1_peak_5429	chr3	133572444	133572752	+	281	NA	promoter-TSS (CDV3)	NA	-1836	CDV3								
M6_1_171_R1_peak_7242	chr8	9088889	9089194	+	279	NA	Intergenic	NA	40588	MIR4660								
M6_1_171_R1_peak_7649	chr9	71647239	71647503	+	278	NA	Intergenic	NA	121513	TMEM2								
M6_1_171_R1_peak_5168	chr3	36989067	36989372	+	278	NA	exon (EPM2AIP1, exon 1 of 1)	NA	4085	EPM2AIP1								
M6_1_171_R1_peak_4820	chr21	33374258	33374735	+	278	NA	Intergenic	NA	-28400	IFNGR2								
M6_1_171_R1_peak_383	chr1	150611529	150611865	+	278	NA	Intergenic	NA	17436	ENSA								
M6_1_171_R1_peak_235	chr1	64864064	64864588	+	278	NA	intron (JAK1, intron 8 of 24)	NA	102178	JAK1								
M6_1_171_R1_peak_1482	chr11	111446519	111446913	+	278	NA	intron (RP11-794P6.3, intron 5 of 14)	NA	18218	RP11-794P6.3								
M6_1_171_R1_peak_966	chr10	71694499	71694940	+	278	NA	intron (CDH23, intron 21 of 31)	NA	43105	C10orf105								
M6_1_171_R1_peak_6073	chr5	66850750	66850987	+	278	NA	intron (MAST4, intron 1 of 25)	NA	28591	LOC102724189								
M6_1_171_R1_peak_7606	chr9	22029970	22030373	+	278	NA	intron (CDKN2B-AS1, intron 2 of 13)	NA	-20858	CDKN2B								
M6_1_171_R1_peak_668	chr1	212794539	212794976	+	278	NA	intron (TATDN3, intron 1 of 9)	NA	2929	TATDN3								
M6_1_171_R1_peak_2330	chr14	65044551	65044863	+	278	NA	promoter-TSS (MIR4706)	NA	19	MIR4706								
M6_1_171_R1_peak_602	chr1	201026827	201027107	+	278	NA	intron (LOC101929305, intron 3 of 5)	NA	2551	LOC101929305								
M6_1_171_R1_peak_7543	chr8	133074917	133075219	+	278	NA	exon (SLA, exon 2 of 9)	NA	27998	SLA								
M6_1_171_R1_peak_1839	chr12	75472238	75472579	+	278	NA	Intergenic	NA	-8325	GLIPR1								
M6_1_171_R1_peak_1520	chr11	121091494	121091829	+	278	NA	exon (TBCEL, exon 8 of 8)	NA	-11005	TECTA								
M6_1_171_R1_peak_4205	chr2	112674181	112674493	+	278	NA	Intergenic	NA	-1881	LOC102724955								
M6_1_171_R1_peak_1948	chr12	111170596	111170909	+	278	NA	intron (CUX2, intron 2 of 22)	NA	71306	CUX2								
M6_1_171_R1_peak_1496	chr11	117953035	117953300	+	278	NA	Intergenic	NA	-23714	TMPRSS13								
M6_1_171_R1_peak_4468	chr2	218216944	218217261	+	278	NA	promoter-TSS (ARPC2)	NA	-9	LOC101928487								
M6_1_171_R1_peak_1688	chr12	29164814	29165157	+	278	NA	intron (FAR2, intron 1 of 11)	NA	15982	FAR2								
M6_1_171_R1_peak_4418	chr2	202608555	202608788	+	277	NA	Intergenic	NA	-26507	FAM117B								
M6_1_171_R1_peak_5952	chr4	185734242	185734625	+	277	NA	promoter-TSS (SORBS2)	NA	77823	SORBS2								
M6_1_171_R1_peak_7544	chr8	133144615	133144886	+	277	NA	Intergenic	NA	-41684	SLA								
M6_1_171_R1_peak_768	chr1	244254557	244254849	+	277	NA	Intergenic	NA	-97932	C1orf100								
M6_1_171_R1_peak_2798	chr16	4515684	4516057	+	277	NA	intron (CDIP1, intron 1 of 5)	NA	22945	CDIP1								
M6_1_171_R1_peak_2958	chr16	68247393	68247673	+	277	NA	intron (PLA2G15, intron 1 of 5)	NA	2162	PLA2G15								
M6_1_171_R1_peak_7697	chr9	89400507	89400787	+	277	NA	intron (SEMA4D, intron 5 of 15)	NA	55316	SEMA4D								
M6_1_171_R1_peak_1066	chr10	101071275	101071645	+	277	NA	Intergenic	NA	9679	KAZALD1								
M6_1_171_R1_peak_2346	chr14	69652923	69653204	+	277	NA	intron (KIAA0247, intron 1 of 5)	NA	41470	KIAA0247								
M6_1_171_R1_peak_2659	chr15	74385137	74385391	+	277	NA	Intergenic	NA	-15685	CYP11A1								
M6_1_171_R1_peak_3374	chr17	78388573	78388823	+	276	NA	intron (PGS1, intron 1 of 9)	NA	10044	PGS1								
M6_1_171_R1_peak_3388	chr17	82216637	82216959	+	275	NA	Intergenic	NA	-3985	CCDC57								
M6_1_171_R1_peak_3907	chr2	26887111	26887401	+	275	NA	intron (DPYSL5, intron 1 of 12)	NA	38967	DPYSL5								
M6_1_171_R1_peak_4067	chr2	68689893	68690406	+	275	NA	Intergenic	NA	44327	PROKR1								
M6_1_171_R1_peak_5964	chr5	10505532	10505906	+	272	NA	intron (LOC389273, intron 2 of 2)	NA	-2991	RP11-1C1.4								
M6_1_171_R1_peak_3113	chr17	17045308	17045596	+	271	NA	intron (MPRIP, intron 1 of 22)	NA	2699	MPRIP								
M6_1_171_R1_peak_5145	chr3	30673685	30673992	+	271	NA	intron (TGFBR2, intron 5 of 7)	NA	67336	TGFBR2								
M6_1_171_R1_peak_7850	chr9	131515550	131516480	+	270	NA	intron (POMT1, intron 12 of 18)	NA	13120	POMT1								
M6_1_171_R1_peak_7400	chr8	66103466	66103806	+	270	NA	Intergenic	NA	-9651	LOC101060153								
M6_1_171_R1_peak_547	chr1	183604836	183605113	+	268	NA	Intergenic	NA	-14370	NCF2								
M6_1_171_R1_peak_5466	chr3	151347362	151347802	+	267	NA	intron (P2RY12, intron 1 of 2)	NA	-6727	P2RY12								
M6_1_171_R1_peak_4395	chr2	197296829	197297225	+	266	NA	intron (ANKRD44-IT1, intron 3 of 5)	NA	5492	ANKRD44-IT1								
M6_1_171_R1_peak_6585	chr6	37049992	37050514	+	266	NA	Intergenic	NA	36994	FGD2								
M6_1_171_R1_peak_7223	chr7	158696161	158696442	+	266	NA	intron (NCAPG2, intron 4 of 30)	NA	8528	NCAPG2								
M6_1_171_R1_peak_7257	chr8	19696321	19696619	+	266	NA	intron (CSGALNACT1, intron 1 of 8)	NA	-93975	CSGALNACT1								
M6_1_171_R1_peak_6694	chr6	96917131	96917424	+	266	NA	Intergenic	NA	-19386	NDUFAF4								
M6_1_171_R1_peak_234	chr1	64512277	64512632	+	266	NA	intron (CACHD1, intron 1 of 26)	NA	-6436	LOC101927065								
M6_1_171_R1_peak_3020	chr16	87780732	87781002	+	266	NA	Intergenic	NA	-1719	LOC102724467								
M6_1_171_R1_peak_3689	chr19	38048423	38048746	+	266	NA	intron (SIPA1L3, intron 2 of 21)	NA	141356	SIPA1L3								
M6_1_171_R1_peak_5427	chr3	132283396	132283793	+	266	NA	Intergenic	NA	-33773	ACPP								
M6_1_171_R1_peak_3653	chr19	18401832	18402212	+	265	NA	Intergenic	NA	-4417	LRRC25								
M6_1_171_R1_peak_1179	chr11	9639958	9640326	+	264	NA	Intergenic	NA	-23939	SWAP70								
M6_1_171_R1_peak_5459	chr3	149881951	149882229	+	264	NA	intron (RNF13, intron 4 of 9)	NA	69402	RNF13								
M6_1_171_R1_peak_7061	chr7	77238769	77239089	+	264	NA	intron (CCDC146, intron 3 of 18)	NA	-39096	FGL2								
M6_1_171_R1_peak_1129	chr10	128063067	128063404	+	264	NA	intron (PTPRE, intron 9 of 19)	NA	62969	MKI67								
M6_1_171_R1_peak_7465	chr8	101137183	101137623	+	264	NA	Intergenic	NA	68329	ZNF706								
M6_1_171_R1_peak_302	chr1	101259722	101260061	+	264	NA	Intergenic	NA	23113	S1PR1								
M6_1_171_R1_peak_6025	chr5	40591790	40592086	+	264	NA	Intergenic	NA	-89013	PTGER4								
M6_1_171_R1_peak_2821	chr16	11728282	11728567	+	264	NA	intron (TXNDC11, intron 3 of 10)	NA	14368	TXNDC11								
M6_1_171_R1_peak_2931	chr16	57039229	57039482	+	264	NA	intron (NLRC5, intron 15 of 32)	NA	49798	NLRC5								
M6_1_171_R1_peak_3993	chr2	48319936	48320271	+	264	NA	intron (FOXN2, intron 1 of 5)	NA	5459	FOXN2								
M6_1_171_R1_peak_2230	chr14	21270014	21270325	+	264	NA	promoter-TSS (HNRNPC)	NA	-17808	RPGRIP1								
M6_1_171_R1_peak_3884	chr2	16630558	16630804	+	263	NA	intron (FAM49A, intron 1 of 11)	NA	35185	FAM49A								
M6_1_171_R1_peak_1724	chr12	46217966	46218332	+	263	NA	intron (SLC38A1, intron 5 of 16)	NA	48346	SLC38A1								
M6_1_171_R1_peak_4632	chr20	20734406	20734757	+	263	NA	Intergenic	NA	-21943	RALGAPA2								
M6_1_171_R1_peak_2477	chr14	106844569	106845034	+	263	NA	Intergenic	NA	362362	LINC00221								
M6_1_171_R1_peak_6471	chr6	15039133	15039385	+	263	NA	Intergenic	NA	209437	JARID2-AS1								
M6_1_171_R1_peak_3393	chr17	83054135	83054472	+	263	NA	Intergenic	NA	-2493	B3GNTL1								
M6_1_171_R1_peak_1385	chr11	73189399	73189681	+	261	NA	Intergenic	NA	-10940	LOC102724472								
M6_1_171_R1_peak_3018	chr16	85759211	85759512	+	261	NA	Intergenic	NA	-8278	C16orf74								
M6_1_171_R1_peak_4656	chr20	32277469	32277743	+	261	NA	promoter-TSS (KIF3B)	NA	-45	KIF3B								
M6_1_171_R1_peak_5600	chr3	196688308	196688639	+	261	NA	Intergenic	NA	23779	CEP19								
M6_1_171_R1_peak_6891	chr7	5556353	5556624	+	261	NA	Intergenic	NA	-27217	ACTB								
M6_1_171_R1_peak_681	chr1	221166848	221167284	+	260	NA	Intergenic	NA	89228	LOC101929750								
M6_1_171_R1_peak_7736	chr9	99059328	99059644	+	260	NA	intron (COL15A1, intron 35 of 41)	NA	-45644	TGFBR1								
M6_1_171_R1_peak_4919	chr22	24207977	24208294	+	260	NA	Intergenic	NA	26659	SUSD2								
M6_1_171_R1_peak_3045	chr17	1627097	1627452	+	257	NA	intron (SLC43A2, intron 2 of 14)	NA	1612	SLC43A2								
M6_1_171_R1_peak_7945	chrX	66013230	66013543	+	256	NA	Intergenic	NA	-5551	MIR223								
M6_1_171_R1_peak_7627	chr9	36127879	36128173	+	256	NA	Intergenic	NA	-8510	GLIPR2								
M6_1_171_R1_peak_2345	chr14	69428630	69428905	+	256	NA	intron (SLC39A9, intron 2 of 5)	NA	30099	SLC39A9								
M6_1_171_R1_peak_5594	chr3	196501027	196501235	+	256	NA	intron (RNF168, intron 1 of 5)	NA	2637	RNF168								
M6_1_171_R1_peak_7553	chr8	141119593	141119961	+	256	NA	Intergenic	NA	7886	LOC101927963								
M6_1_171_R1_peak_2211	chr13	113296690	113297114	+	256	NA	promoter-TSS (LAMP1)	NA	-252	LAMP1								
M6_1_171_R1_peak_2551	chr15	52013123	52013395	+	256	NA	intron (MAPK6, intron 1 of 5)	NA	8994	MAPK6								
M6_1_171_R1_peak_1705	chr12	34097296	34097630	+	256	NA	Intergenic	NA	75182	ALG10								
M6_1_171_R1_peak_6148	chr5	96043511	96043808	+	256	NA	intron (CTD-2337A12.1, intron 1 of 2)	NA	-35479	MIR583								
M6_1_171_R1_peak_1926	chr12	106910281	106910525	+	256	NA	Intergenic	NA	-6707	LOC102723527								
M6_1_171_R1_peak_2391	chr14	77407139	77407429	+	256	NA	intron (NOXRED1, intron 3 of 5)	NA	15772	NOXRED1								
M6_1_171_R1_peak_7701	chr9	89522395	89522711	+	256	NA	Intergenic	NA	-66590	SEMA4D								
M6_1_171_R1_peak_2873	chr16	30092611	30093125	+	254	NA	promoter-TSS (TBX6)	NA	-931	TBX6								
M6_1_171_R1_peak_2437	chr14	93955169	93955472	+	254	NA	intron (ASB2, intron 1 of 7)	NA	2101	ASB2								
M6_1_171_R1_peak_820	chr10	11170924	11171292	+	254	NA	intron (CELF2, intron 2 of 10)	NA	-65620	CELF2-AS2								
M6_1_171_R1_peak_4093	chr2	71071946	71072403	+	254	NA	intron (NAGK, intron 4 of 9)	NA	3582	NAGK								
M6_1_171_R1_peak_2107	chr13	48161845	48162184	+	254	NA	Intergenic	NA	-66873	MED4								
M6_1_171_R1_peak_4209	chr2	112794098	112794476	+	254	NA	Intergenic	NA	-8893	IL1A								
M6_1_171_R1_peak_3953	chr2	42098528	42098843	+	254	NA	Intergenic	NA	50664	PKDCC								
M6_1_171_R1_peak_2952	chr16	67531338	67531609	+	254	NA	promoter-TSS (FAM65A)	NA	-75	FAM65A								
M6_1_171_R1_peak_6219	chr5	131209396	131209765	+	254	NA	Intergenic	NA	38632	LYRM7								
M6_1_171_R1_peak_4229	chr2	120253071	120253477	+	252	NA	promoter-TSS (RALB)	NA	435	RALB								
M6_1_171_R1_peak_2354	chr14	71478540	71478827	+	252	NA	Intergenic	NA	-9178	LOC145474								
M6_1_171_R1_peak_477	chr1	161718825	161719105	+	250	NA	Intergenic	NA	-3688	FCRLB								
M6_1_171_R1_peak_3197	chr17	37475740	37476100	+	250	NA	intron (TADA2A, intron 13 of 13)	NA	-15577	DUSP14								
M6_1_171_R1_peak_718	chr1	230191171	230191517	+	250	NA	intron (GALNT2, intron 2 of 15)	NA	124135	GALNT2								
M6_1_171_R1_peak_3199	chr17	38853685	38853979	+	250	NA	promoter-TSS (RPL23)	NA	-32	RPL23								
M6_1_171_R1_peak_3719	chr19	41531566	41531937	+	250	NA	Intergenic	NA	-3633	LOC101927931								
M6_1_171_R1_peak_6821	chr6	146595962	146596320	+	250	NA	exon (RP11-715G15.1, exon 3 of 3)	NA	2790	RP11-715G15.1								
M6_1_171_R1_peak_7805	chr9	124197405	124197678	+	250	NA	Intergenic	NA	-60065	NEK6								
M6_1_171_R1_peak_4923	chr22	24434132	24434394	+	250	NA	intron (ADORA2A, intron 2 of 2)	NA	2144	ADORA2A								
M6_1_171_R1_peak_7836	chr9	129817118	129817431	+	250	NA	intron (TOR1A, intron 4 of 4)	NA	6888	TOR1A								
M6_1_171_R1_peak_7072	chr7	80708118	80708439	+	250	NA	Intergenic	NA	106071	CD36								
M6_1_171_R1_peak_4218	chr2	113863225	113863534	+	250	NA	intron (AC104653.1, intron 1 of 4)	NA	-26555	ACTR3								
M6_1_171_R1_peak_811	chr10	6928000	6928267	+	250	NA	Intergenic	NA	148535	LINC00707								
M6_1_171_R1_peak_7548	chr8	133899378	133899636	+	250	NA	intron (RP11-157E21.1, intron 3 of 3)	NA	13011	RP11-157E21.1								
