PeakID (cmd=annotatePeaks.pl M6_1_127_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_1_127_R1_peak_3355	chr18	9334179	9334923	+	679	NA	promoter-TSS (LOC102724397)	NA	-90	LOC102724397								
M6_1_127_R1_peak_4105	chr19	46660969	46661657	+	679	NA	promoter-TSS (DACT3)	NA	-165	DACT3-AS1								
M6_1_127_R1_peak_3533	chr19	2900429	2901120	+	679	NA	promoter-TSS (ZNF57)	NA	-124	ZNF57								
M6_1_127_R1_peak_601	chr1	182029571	182030212	+	679	NA	Intergenic	NA	31821	ZNF648								
M6_1_127_R1_peak_1826	chr12	131682158	131682597	+	679	NA	Intergenic	NA	-17959	LOC100996701								
M6_1_127_R1_peak_3936	chr19	36014063	36014660	+	677	NA	promoter-TSS (ALKBH6)	NA	-112	AC002116.7								
M6_1_127_R1_peak_5344	chr3	12967565	12968113	+	676	NA	promoter-TSS (IQSEC1)	NA	-379	IQSEC1								
M6_1_127_R1_peak_2614	chr16	30370269	30371335	+	676	NA	promoter-TSS (TBC1D10B)	NA	-601	TBC1D10B								
M6_1_127_R1_peak_6690	chr7	44999592	45000416	+	673	NA	promoter-TSS (CCM2)	NA	-248	LOC102723334								
M6_1_127_R1_peak_4987	chr20	63553181	63553903	+	673	NA	promoter-TSS (C20orf195)	NA	-600	C20orf195								
M6_1_127_R1_peak_955	chr10	102917845	102918461	+	673	NA	promoter-TSS (CNNM2)	NA	-165	CNNM2								
M6_1_127_R1_peak_7135	chr8	143609456	143610134	+	673	NA	promoter-TSS (PYCRL)	NA	-205	PYCRL								
M6_1_127_R1_peak_4969	chr20	62238060	62238697	+	672	NA	promoter-TSS (OSBPL2)	NA	-107	OSBPL2								
M6_1_127_R1_peak_7173	chr8	144826713	144827750	+	671	NA	promoter-TSS (ZNF7)	NA	-3729	ZNF7								
M6_1_127_R1_peak_4634	chr2	162343841	162344395	+	671	NA	promoter-TSS (GCA)	NA	25231	GCA								
M6_1_127_R1_peak_283	chr1	41360907	41361566	+	667	NA	promoter-TSS (FOXO6)	NA	-420	FOXO6								
M6_1_127_R1_peak_3655	chr19	9791600	9793346	+	667	NA	intron (LOC100505555, intron 1 of 1)	NA	713	LOC100505555								
M6_1_127_R1_peak_5513	chr3	88058626	88059350	+	667	NA	promoter-TSS (ZNF654)	NA	8	CGGBP1								
M6_1_127_R1_peak_1035	chr11	568298	568971	+	667	NA	promoter-TSS (MIR210HG)	NA	-177	MIR210HG								
M6_1_127_R1_peak_6760	chr7	77536674	77537232	+	666	NA	promoter-TSS (PTPN12)	NA	-503	PTPN12								
M6_1_127_R1_peak_3264	chr17	76264836	76265414	+	664	NA	promoter-TSS (UBALD2)	NA	-80	UBALD2								
M6_1_127_R1_peak_4024	chr19	41859443	41860430	+	664	NA	promoter-TSS (RPS19)	NA	18	RPS19								
M6_1_127_R1_peak_3484	chr19	1295721	1296204	+	663	NA	intron (EFNA2, intron 2 of 3)	NA	9808	EFNA2								
M6_1_127_R1_peak_7209	chr9	33473681	33474226	+	662	NA	promoter-TSS (NOL6)	NA	-10	NOL6								
M6_1_127_R1_peak_5245	chr22	40950894	40951485	+	661	NA	promoter-TSS (RBX1)	NA	-158	RBX1								
M6_1_127_R1_peak_6541	chr6	152982906	152983371	+	657	NA	promoter-TSS (FBXO5)	NA	-70	FBXO5								
M6_1_127_R1_peak_6205	chr5	180494085	180494463	+	656	NA	promoter-TSS (CNOT6)	NA	44	CNOT6								
M6_1_127_R1_peak_5668	chr3	195270957	195271399	+	655	NA	promoter-TSS (XXYLT1)	NA	-14626	XXYLT1								
M6_1_127_R1_peak_2094	chr14	74493250	74494022	+	655	NA	promoter-TSS (ISCA2)	NA	-84	ISCA2								
M6_1_127_R1_peak_1237	chr11	64916962	64917534	+	655	NA	promoter-TSS (ATG2A)	NA	-2	ATG2A								
M6_1_127_R1_peak_5070	chr21	44817507	44817991	+	654	NA	intron (SUMO3, intron 1 of 3)	NA	380	SUMO3								
M6_1_127_R1_peak_3866	chr19	19405306	19405817	+	653	NA	promoter-TSS (GATAD2A)	NA	-29502	MIR640								
M6_1_127_R1_peak_2498	chr16	3100022	3100475	+	651	NA	promoter-TSS (ZSCAN10)	NA	-931	ZSCAN10								
M6_1_127_R1_peak_2017	chr14	39432066	39432809	+	650	NA	promoter-TSS (FBXO33)	NA	63	FBXO33								
M6_1_127_R1_peak_1323	chr11	67805170	67806094	+	650	NA	promoter-TSS (FAM86C2P)	NA	-296	FAM86C2P								
M6_1_127_R1_peak_6987	chr8	41528814	41529323	+	650	NA	promoter-TSS (GINS4)	NA	-162	GINS4								
M6_1_127_R1_peak_4192	chr19	49593267	49593932	+	650	NA	intron (PRR12, intron 2 of 13)	NA	1944	PRR12								
M6_1_127_R1_peak_3574	chr19	4670132	4670761	+	650	NA	promoter-TSS (C19orf10)	NA	-43	C19orf10								
M6_1_127_R1_peak_3418	chr18	62186826	62187406	+	647	NA	promoter-TSS (PIGN)	NA	-60	PIGN								
M6_1_127_R1_peak_4442	chr2	47906239	47906857	+	645	NA	promoter-TSS (LOC100506235)	NA	-163	FBXO11								
M6_1_127_R1_peak_3682	chr19	10870770	10871541	+	645	NA	promoter-TSS (CARM1)	NA	-515	CARM1								
M6_1_127_R1_peak_4199	chr19	49766326	49767170	+	643	NA	promoter-TSS (AP2A1)	NA	-175	AP2A1								
M6_1_127_R1_peak_80	chr1	9910115	9910748	+	642	NA	promoter-TSS (CTNNBIP1)	NA	-73	CTNNBIP1								
M6_1_127_R1_peak_4250	chr19	52962778	52963236	+	642	NA	promoter-TSS (ZNF816)	NA	-96	ZNF816-ZNF321P								
M6_1_127_R1_peak_2965	chr17	17823364	17823937	+	640	NA	promoter-TSS (SREBF1)	NA	-9772	MIR33B								
M6_1_127_R1_peak_5586	chr3	135965355	135965769	+	640	NA	promoter-TSS (PPP2R3A)	NA	-111	PPP2R3A								
M6_1_127_R1_peak_7510	chrX	1391888	1392510	+	639	NA	promoter-TSS (SLC25A6)	NA	-53	SLC25A6								
M6_1_127_R1_peak_6195	chr5	179698526	179699089	+	638	NA	promoter-TSS (CANX)	NA	-122	CANX								
M6_1_127_R1_peak_3818	chr19	17539678	17540226	+	638	NA	intron (FAM129C, intron 8 of 13)	NA	12689	FAM129C								
M6_1_127_R1_peak_3957	chr19	38402847	38403233	+	638	NA	promoter-TSS (FAM98C)	NA	-95	FAM98C								
M6_1_127_R1_peak_4277	chr19	55063027	55063416	+	638	NA	promoter-TSS (RDH13)	NA	-4	RDH13								
M6_1_127_R1_peak_5297	chr22	49960140	49960901	+	638	NA	promoter-TSS (PIM3)	NA	25	PIM3								
M6_1_127_R1_peak_7461	chr9	136245715	136246171	+	637	NA	promoter-TSS (QSOX2)	NA	-102	QSOX2								
M6_1_127_R1_peak_2439	chr16	970851	971303	+	637	NA	promoter-TSS (LMF1)	NA	-95	LMF1								
M6_1_127_R1_peak_6573	chr7	876123	876800	+	635	NA	promoter-TSS (GET4)	NA	-93	GET4								
M6_1_127_R1_peak_7458	chr9	135990610	135990973	+	635	NA	Intergenic	NA	-29411	UBAC1								
M6_1_127_R1_peak_5061	chr21	42974023	42974829	+	634	NA	promoter-TSS (PKNOX1)	NA	-84	PKNOX1								
M6_1_127_R1_peak_3850	chr19	18521990	18522732	+	633	NA	promoter-TSS (ELL)	NA	-234	ELL								
M6_1_127_R1_peak_2964	chr17	17752114	17752694	+	633	NA	intron (RAI1, intron 2 of 5)	NA	27125	SMCR5								
M6_1_127_R1_peak_4543	chr2	96536437	96536864	+	630	NA	promoter-TSS (ARID5A)	NA	-77	ARID5A								
M6_1_127_R1_peak_70	chr1	8878538	8878983	+	630	NA	promoter-TSS (ENO1)	NA	-75	ENO1-AS1								
M6_1_127_R1_peak_7116	chr8	141308201	141308695	+	628	NA	Intergenic	NA	-32101	LOC731779								
M6_1_127_R1_peak_3168	chr17	50719272	50719729	+	627	NA	promoter-TSS (LUC7L3)	NA	-97	LUC7L3								
M6_1_127_R1_peak_3482	chr19	1268928	1269816	+	627	NA	promoter-TSS (CIRBP)	NA	104	CIRBP								
M6_1_127_R1_peak_2390	chr15	90387837	90388717	+	623	NA	promoter-TSS (IQGAP1)	NA	5	IQGAP1								
M6_1_127_R1_peak_3809	chr19	17309158	17309725	+	623	NA	promoter-TSS (DDA1)	NA	-87	DDA1								
M6_1_127_R1_peak_3285	chr17	78840703	78841203	+	622	NA	promoter-TSS (USP36)	NA	-55	USP36								
M6_1_127_R1_peak_7320	chr9	104968077	104968531	+	621	NA	Intergenic	NA	23458	LOC101928579								
M6_1_127_R1_peak_4545	chr2	96739971	96740371	+	619	NA	promoter-TSS (LMAN2L)	NA	-95	LMAN2L								
M6_1_127_R1_peak_5724	chr4	3073812	3074773	+	619	NA	promoter-TSS (HTT)	NA	222	HTT-AS								
M6_1_127_R1_peak_84	chr1	10398753	10399197	+	617	NA	promoter-TSS (PGD)	NA	-53	PGD								
M6_1_127_R1_peak_3186	chr17	58517548	58518535	+	617	NA	promoter-TSS (MTMR4)	NA	66	MTMR4								
M6_1_127_R1_peak_7390	chr9	128067237	128068397	+	617	NA	promoter-TSS (NAIF1)	NA	-496	NAIF1								
M6_1_127_R1_peak_5705	chr4	1346487	1347403	+	617	NA	promoter-TSS (UVSSA)	NA	-740	UVSSA								
M6_1_127_R1_peak_4263	chr19	53867538	53867996	+	617	NA	promoter-TSS (MYADM)	NA	-116	MYADM								
M6_1_127_R1_peak_7157	chr8	144412858	144413383	+	615	NA	intron (SLC39A4, intron 9 of 10)	NA	3775	SLC39A4								
M6_1_127_R1_peak_2456	chr16	1943111	1943689	+	613	NA	promoter-TSS (MSRB1)	NA	-107	MSRB1								
M6_1_127_R1_peak_5376	chr3	33440163	33441039	+	612	NA	promoter-TSS (UBP1)	NA	-223	UBP1								
M6_1_127_R1_peak_4673	chr2	200963518	200963971	+	610	NA	promoter-TSS (ORC2)	NA	-64	ORC2								
M6_1_127_R1_peak_5347	chr3	13451706	13452087	+	610	NA	Intergenic	NA	28154	HDAC11-AS1								
M6_1_127_R1_peak_4359	chr2	10302439	10303120	+	610	NA	promoter-TSS (HPCAL1)	NA	-486	LOC101929691								
M6_1_127_R1_peak_4443	chr2	48314047	48314720	+	610	NA	promoter-TSS (FOXN2)	NA	-273	FOXN2								
M6_1_127_R1_peak_757	chr10	5889807	5890342	+	610	NA	promoter-TSS (ANKRD16)	NA	-177	ANKRD16								
M6_1_127_R1_peak_989	chr10	122980399	122980905	+	609	NA	exon (PSTK, exon 1 of 6)	NA	612	PSTK								
M6_1_127_R1_peak_4603	chr2	128027911	128028368	+	608	NA	promoter-TSS (SAP130)	NA	-807	SAP130								
M6_1_127_R1_peak_5348	chr3	13479894	13480552	+	608	NA	promoter-TSS (HDAC11)	NA	8	HDAC11								
M6_1_127_R1_peak_7473	chr9	136790629	136791520	+	606	NA	promoter-TSS (TMEM141)	NA	-251	TMEM141								
M6_1_127_R1_peak_2427	chr16	589298	590189	+	606	NA	promoter-TSS (RAB40C)	NA	-334	RAB40C								
M6_1_127_R1_peak_2404	chr15	99733264	99733859	+	606	NA	promoter-TSS (LYSMD4)	NA	-117	LYSMD4								
M6_1_127_R1_peak_3996	chr19	40465571	40466287	+	606	NA	promoter-TSS (BLVRB)	NA	-111	BLVRB								
M6_1_127_R1_peak_3550	chr19	3626730	3627289	+	606	NA	promoter-TSS (CACTIN)	NA	-194	CACTIN								
M6_1_127_R1_peak_4866	chr20	33489660	33490403	+	606	NA	promoter-TSS (CBFA2T2)	NA	-46178	SNTA1								
M6_1_127_R1_peak_5399	chr3	43621847	43622450	+	606	NA	promoter-TSS (ANO10)	NA	-80	ANO10								
M6_1_127_R1_peak_5672	chr3	195747838	195748194	+	603	NA	intron (MUC4, intron 23 of 23)	NA	27134	MUC20								
M6_1_127_R1_peak_4874	chr20	33992977	33994086	+	602	NA	promoter-TSS (RALY)	NA	-576	RALY								
M6_1_127_R1_peak_2533	chr16	8868621	8869348	+	600	NA	promoter-TSS (CARHSP1)	NA	-8632	CARHSP1								
M6_1_127_R1_peak_4485	chr2	69914570	69915223	+	600	NA	promoter-TSS (MXD1)	NA	-145	MXD1								
M6_1_127_R1_peak_967	chr10	110225761	110226229	+	600	NA	promoter-TSS (MXI1)	NA	-9	MXI1								
M6_1_127_R1_peak_4178	chr19	49363318	49364004	+	599	NA	promoter-TSS (DKKL1)	NA	-372	DKKL1								
M6_1_127_R1_peak_3276	chr17	78140277	78140872	+	598	NA	intron (TMC8, intron 10 of 10)	NA	11150	TMC8								
M6_1_127_R1_peak_5635	chr3	170908561	170909018	+	597	NA	promoter-TSS (EIF5A2)	NA	-152	EIF5A2								
M6_1_127_R1_peak_2803	chr16	89171190	89171965	+	596	NA	promoter-TSS (CDH15)	NA	-178	CDH15								
M6_1_127_R1_peak_5779	chr4	51842746	51843547	+	595	NA	promoter-TSS (DCUN1D4)	NA	146	DCUN1D4								
M6_1_127_R1_peak_1941	chr13	110705904	110706531	+	593	NA	promoter-TSS (CARS2)	NA	-100	CARS2								
M6_1_127_R1_peak_6899	chr7	151341441	151341945	+	593	NA	promoter-TSS (NUB1)	NA	-6	NUB1								
M6_1_127_R1_peak_5482	chr3	52409913	52410662	+	593	NA	promoter-TSS (BAP1)	NA	-182	BAP1								
M6_1_127_R1_peak_845	chr10	69123835	69124447	+	593	NA	promoter-TSS (VPS26A)	NA	-11	VPS26A								
M6_1_127_R1_peak_6066	chr5	131796928	131797297	+	593	NA	promoter-TSS (FNIP1)	NA	-49	FNIP1								
M6_1_127_R1_peak_2104	chr14	76151533	76152082	+	591	NA	promoter-TSS (GPATCH2L)	NA	-2547	GPATCH2L								
M6_1_127_R1_peak_7005	chr8	56211220	56211879	+	590	NA	promoter-TSS (CHCHD7)	NA	-207	CHCHD7								
M6_1_127_R1_peak_2880	chr17	4997462	4998048	+	590	NA	promoter-TSS (INCA1)	NA	-236	KIF1C								
M6_1_127_R1_peak_2652	chr16	46831085	46831710	+	590	NA	promoter-TSS (C16orf87)	NA	-235	C16orf87								
M6_1_127_R1_peak_2842	chr17	1716174	1716655	+	590	NA	promoter-TSS (WDR81)	NA	-142	MIR22HG								
M6_1_127_R1_peak_352	chr1	54715512	54716127	+	590	NA	promoter-TSS (TTC4)	NA	-3	TTC4								
M6_1_127_R1_peak_6594	chr7	2844204	2844888	+	588	NA	promoter-TSS (GNA12)	NA	-17313	LOC102723871								
M6_1_127_R1_peak_5465	chr3	50611643	50612347	+	587	NA	promoter-TSS (CISH)	NA	133	MAPKAPK3								
M6_1_127_R1_peak_101	chr1	15524139	15525461	+	584	NA	promoter-TSS (CASP9)	NA	-10	CASP9								
M6_1_127_R1_peak_4119	chr19	47274029	47275085	+	584	NA	promoter-TSS (PRR24)	NA	-328	PRR24								
M6_1_127_R1_peak_4692	chr2	208254826	208255505	+	583	NA	promoter-TSS (IDH1)	NA	-22	IDH1								
M6_1_127_R1_peak_5069	chr21	44455059	44455842	+	582	NA	promoter-TSS (LRRC3)	NA	-60	LRRC3								
M6_1_127_R1_peak_3548	chr19	3572472	3573153	+	582	NA	promoter-TSS (HMG20B)	NA	-133	HMG20B								
M6_1_127_R1_peak_2185	chr14	104826446	104826864	+	580	NA	Intergenic	NA	5454	LINC00638								
M6_1_127_R1_peak_4252	chr19	53103268	53103847	+	577	NA	promoter-TSS (ZNF160)	NA	-152	ZNF160								
M6_1_127_R1_peak_5288	chr22	45309588	45310089	+	577	NA	promoter-TSS (FAM118A)	NA	638	FAM118A								
M6_1_127_R1_peak_4765	chr2	240566359	240566744	+	577	NA	Intergenic	NA	-2036	RNPEPL1								
M6_1_127_R1_peak_2860	chr17	3636041	3636612	+	576	NA	promoter-TSS (CTNS)	NA	-4	SHPK								
M6_1_127_R1_peak_1278	chr11	65873427	65873834	+	576	NA	promoter-TSS (EFEMP2)	NA	-696	EFEMP2								
M6_1_127_R1_peak_6680	chr7	44123376	44123954	+	574	NA	promoter-TSS (POLD2)	NA	-157	POLD2								
M6_1_127_R1_peak_3297	chr17	81222846	81223455	+	574	NA	promoter-TSS (AZI1)	NA	-487	AZI1								
M6_1_127_R1_peak_4800	chr20	1225559	1226137	+	574	NA	promoter-TSS (RAD21L1)	NA	-215	RAD21L1								
M6_1_127_R1_peak_7350	chr9	121370010	121370644	+	574	NA	promoter-TSS (STOM)	NA	-23	STOM								
M6_1_127_R1_peak_5109	chr22	20020791	20021191	+	574	NA	promoter-TSS (TANGO2)	NA	-78	TANGO2								
M6_1_127_R1_peak_2125	chr14	91510090	91510750	+	574	NA	promoter-TSS (SMEK1)	NA	106	SMEK1								
M6_1_127_R1_peak_6666	chr7	36152567	36153319	+	573	NA	promoter-TSS (EEPD1)	NA	-284	EEPD1								
M6_1_127_R1_peak_736	chr1	244048057	244048798	+	571	NA	promoter-TSS (ZBTB18)	NA	-4744	ZBTB18								
M6_1_127_R1_peak_506	chr1	155001772	155002695	+	570	NA	promoter-TSS (ZBTB7B)	NA	8647	LENEP								
M6_1_127_R1_peak_6958	chr8	25458364	25459324	+	569	NA	promoter-TSS (CDCA2)	NA	-153	CDCA2								
M6_1_127_R1_peak_2255	chr15	44288243	44289039	+	569	NA	promoter-TSS (CASC4)	NA	25	CASC4								
M6_1_127_R1_peak_921	chr10	99620264	99620880	+	569	NA	promoter-TSS (SLC25A28)	NA	38710	SLC25A28								
M6_1_127_R1_peak_5137	chr22	23838934	23839524	+	569	NA	promoter-TSS (DERL3)	NA	-217	DERL3								
M6_1_127_R1_peak_7161	chr8	144462763	144463198	+	568	NA	promoter-TSS (CYHR1)	NA	2668	CYHR1								
M6_1_127_R1_peak_6327	chr6	31958886	31959304	+	567	NA	promoter-TSS (NELFE)	NA	-27	SKIV2L								
M6_1_127_R1_peak_5762	chr4	37686129	37686982	+	567	NA	promoter-TSS (RELL1)	NA	-178	RELL1								
M6_1_127_R1_peak_321	chr1	46247145	46247819	+	567	NA	promoter-TSS (RAD54L)	NA	-213	RAD54L								
M6_1_127_R1_peak_7402	chr9	128455833	128456227	+	567	NA	promoter-TSS (ODF2)	NA	-906	ODF2								
M6_1_127_R1_peak_3428	chr18	74495855	74496585	+	567	NA	promoter-TSS (CNDP2)	NA	-142	CNDP2								
M6_1_127_R1_peak_7450	chr9	134024970	134025564	+	564	NA	promoter-TSS (LINC00094)	NA	-172	LINC00094								
M6_1_127_R1_peak_5572	chr3	129121609	129122387	+	564	NA	promoter-TSS (RAB43)	NA	-194	RAB43								
M6_1_127_R1_peak_6726	chr7	73433521	73433934	+	564	NA	promoter-TSS (FZD9)	NA	-52	FZD9								
M6_1_127_R1_peak_4759	chr2	239400927	239401585	+	561	NA	promoter-TSS (LOC101928111)	NA	-483	LOC101928111								
M6_1_127_R1_peak_3588	chr19	5903781	5905086	+	559	NA	promoter-TSS (NDUFA11)	NA	-408	VMAC								
M6_1_127_R1_peak_118	chr1	18956462	18956988	+	559	NA	promoter-TSS (IFFO2)	NA	-393	IFFO2								
M6_1_127_R1_peak_3487	chr19	1407190	1407677	+	559	NA	promoter-TSS (DAZAP1)	NA	-210	DAZAP1								
M6_1_127_R1_peak_980	chr10	118754917	118755369	+	559	NA	exon (CACUL1, exon 1 of 9)	NA	-28763	CACUL1								
M6_1_127_R1_peak_1623	chr12	55829489	55829934	+	559	NA	promoter-TSS (DNAJC14)	NA	-75	DNAJC14								
M6_1_127_R1_peak_1939	chr13	109786476	109787158	+	559	NA	promoter-TSS (IRS2)	NA	-250	IRS2								
M6_1_127_R1_peak_5307	chr22	50474878	50475332	+	559	NA	promoter-TSS (SBF1)	NA	-67	SBF1								
M6_1_127_R1_peak_1028	chr11	407025	407572	+	558	NA	intron (SIGIRR, intron 6 of 8)	NA	10099	SIGIRR								
M6_1_127_R1_peak_3977	chr19	39480567	39480987	+	558	NA	exon (TIMM50, exon 1 of 11)	NA	365	TIMM50								
M6_1_127_R1_peak_2679	chr16	57735274	57735903	+	558	NA	promoter-TSS (KATNB1)	NA	-128	KATNB1								
M6_1_127_R1_peak_1978	chr14	23285998	23286495	+	557	NA	promoter-TSS (HOMEZ)	NA	-146	HOMEZ								
M6_1_127_R1_peak_1685	chr12	92929162	92929702	+	557	NA	promoter-TSS (EEA1)	NA	-101	EEA1								
M6_1_127_R1_peak_4061	chr19	44845799	44846376	+	557	NA	promoter-TSS (PVRL2)	NA	-49	PVRL2								
M6_1_127_R1_peak_6491	chr6	109483094	109483752	+	557	NA	promoter-TSS (ZBTB24)	NA	-186	ZBTB24								
M6_1_127_R1_peak_5789	chr4	67700969	67701418	+	557	NA	promoter-TSS (UBA6)	NA	-70	UBA6								
M6_1_127_R1_peak_2540	chr16	11256035	11256441	+	557	NA	promoter-TSS (SOCS1)	NA	-56	SOCS1								
M6_1_127_R1_peak_696	chr1	227787910	227788667	+	555	NA	Intergenic	NA	-27429	PRSS38								
M6_1_127_R1_peak_4453	chr2	60494998	60495525	+	555	NA	intron (BCL11A, intron 2 of 3)	NA	32434	LOC102724155								
M6_1_127_R1_peak_1512	chr12	7018337	7019056	+	555	NA	promoter-TSS (LPCAT3)	NA	-158	LPCAT3								
M6_1_127_R1_peak_5277	chr22	43186970	43187830	+	554	NA	promoter-TSS (TTLL12)	NA	-269	TTLL12								
M6_1_127_R1_peak_7445	chr9	133375917	133376561	+	554	NA	promoter-TSS (SURF4)	NA	-73	SURF4								
M6_1_127_R1_peak_7439	chr9	133121099	133121750	+	554	NA	promoter-TSS (RALGDS)	NA	-174	RALGDS								
M6_1_127_R1_peak_4	chr1	959084	959510	+	554	NA	promoter-TSS (NOC2L)	NA	2	NOC2L								
M6_1_127_R1_peak_3081	chr17	41786617	41787088	+	552	NA	promoter-TSS (JUP)	NA	-10818	JUP								
M6_1_127_R1_peak_4346	chr2	8681715	8682176	+	551	NA	promoter-TSS (AC011747.7)	NA	-38	ID2								
M6_1_127_R1_peak_3854	chr19	18636056	18637162	+	551	NA	promoter-TSS (KLHL26)	NA	-419	KLHL26								
M6_1_127_R1_peak_1331	chr11	68460166	68460912	+	551	NA	promoter-TSS (PPP6R3)	NA	-179	PPP6R3								
M6_1_127_R1_peak_1788	chr12	121686894	121687352	+	551	NA	Intergenic	NA	-14502	MORN3								
M6_1_127_R1_peak_1018	chr10	133378709	133379558	+	551	NA	promoter-TSS (PAOX)	NA	-104	PAOX								
M6_1_127_R1_peak_6915	chr7	158587668	158588102	+	551	NA	promoter-TSS (PTPRN2)	NA	-95	PTPRN2								
M6_1_127_R1_peak_2623	chr16	30657959	30658884	+	549	NA	Intergenic	NA	-6036	FBRS								
M6_1_127_R1_peak_3573	chr19	4639092	4639666	+	548	NA	promoter-TSS (TNFAIP8L1)	NA	-638	TNFAIP8L1								
M6_1_127_R1_peak_6670	chr7	40134612	40135116	+	548	NA	promoter-TSS (SUGCT)	NA	-112	SUGCT								
M6_1_127_R1_peak_2960	chr17	17206223	17206859	+	546	NA	promoter-TSS (PLD6)	NA	-209	PLD6								
M6_1_127_R1_peak_3419	chr18	62522736	62523430	+	546	NA	promoter-TSS (ZCCHC2)	NA	-573	ZCCHC2								
M6_1_127_R1_peak_6970	chr8	30082925	30083468	+	545	NA	promoter-TSS (TMEM66)	NA	12	TMEM66								
M6_1_127_R1_peak_7115	chr8	141128055	141128766	+	545	NA	promoter-TSS (LOC101927963)	NA	-99	LOC101927963								
M6_1_127_R1_peak_2806	chr16	89247400	89247890	+	545	NA	Intergenic	NA	-20459	LOC101927838								
M6_1_127_R1_peak_4431	chr2	44167978	44169043	+	545	NA	promoter-TSS (PPM1B)	NA	-351	PPM1B								
M6_1_127_R1_peak_5640	chr3	182793238	182793699	+	544	NA	promoter-TSS (ATP11B)	NA	-36	ATP11B								
M6_1_127_R1_peak_3161	chr17	50095033	50095402	+	544	NA	promoter-TSS (PDK2)	NA	-58	PDK2								
M6_1_127_R1_peak_2824	chr16	90077223	90077678	+	542	NA	promoter-TSS (PRDM7)	NA	-1520	PRDM7								
M6_1_127_R1_peak_4248	chr19	52923168	52923696	+	542	NA	promoter-TSS (ZNF888)	NA	-4581	ZNF888								
M6_1_127_R1_peak_3240	chr17	74776129	74776569	+	542	NA	promoter-TSS (NAT9)	NA	46	NAT9								
M6_1_127_R1_peak_3558	chr19	4065520	4066301	+	542	NA	promoter-TSS (ZBTB7A)	NA	908	ZBTB7A								
M6_1_127_R1_peak_2127	chr14	92106119	92106912	+	542	NA	intron (ATXN3, intron 1 of 5)	NA	106	ATXN3								
M6_1_127_R1_peak_7640	chrX	154478768	154479207	+	542	NA	exon (LAGE3, exon 1 of 3)	NA	270	LAGE3								
M6_1_127_R1_peak_4560	chr2	101151285	101151660	+	542	NA	promoter-TSS (TBC1D8)	NA	-188	LOC100506286								
M6_1_127_R1_peak_4163	chr19	48900021	48900434	+	542	NA	exon (NUCB1, exon 1 of 13)	NA	177	NUCB1								
M6_1_127_R1_peak_7101	chr8	126558272	126558757	+	542	NA	promoter-TSS (FAM84B)	NA	-48	FAM84B								
M6_1_127_R1_peak_1445	chr11	119205844	119206297	+	542	NA	promoter-TSS (CBL)	NA	165	CCDC153								
M6_1_127_R1_peak_349	chr1	53945572	53946668	+	542	NA	promoter-TSS (LRRC42)	NA	-206	LRRC42								
M6_1_127_R1_peak_6645	chr7	25862263	25863005	+	542	NA	Intergenic	NA	-29570	LOC100506236								
M6_1_127_R1_peak_2786	chr16	87492764	87493334	+	542	NA	promoter-TSS (ZCCHC14)	NA	-786	ZCCHC14								
M6_1_127_R1_peak_1783	chr12	121399755	121400222	+	541	NA	promoter-TSS (RNF34)	NA	-95	RNF34								
M6_1_127_R1_peak_732	chr1	241519651	241520075	+	541	NA	promoter-TSS (FH)	NA	-78	FH								
M6_1_127_R1_peak_6157	chr5	173056829	173057394	+	541	NA	promoter-TSS (CREBRF)	NA	759	CREBRF								
M6_1_127_R1_peak_1904	chr13	52011959	52012541	+	541	NA	promoter-TSS (ATP7B)	NA	-137	ALG11								
M6_1_127_R1_peak_1901	chr13	51452999	51453686	+	541	NA	promoter-TSS (INTS6)	NA	-3	INTS6-AS1								
M6_1_127_R1_peak_2129	chr14	92793850	92794338	+	541	NA	promoter-TSS (GOLGA5)	NA	-137	GOLGA5								
M6_1_127_R1_peak_3067	chr17	39730168	39730811	+	541	NA	promoter-TSS (MIEN1)	NA	46	MIEN1								
M6_1_127_R1_peak_751	chr10	1048648	1049608	+	541	NA	promoter-TSS (IDI1)	NA	-245	IDI1								
M6_1_127_R1_peak_5178	chr22	31662128	31662576	+	541	NA	promoter-TSS (PISD)	NA	-137	PISD								
M6_1_127_R1_peak_2633	chr16	30923122	30923751	+	541	NA	promoter-TSS (FBXL19-AS1)	NA	-167	FBXL19-AS1								
M6_1_127_R1_peak_5873	chr4	128287654	128288262	+	541	NA	exon (PGRMC2, exon 1 of 3)	NA	871	PGRMC2								
M6_1_127_R1_peak_2311	chr15	72117942	72118692	+	538	NA	promoter-TSS (MYO9A)	NA	-218	MYO9A								
M6_1_127_R1_peak_7487	chr9	137200623	137201111	+	536	NA	promoter-TSS (TPRN)	NA	-156	TPRN								
M6_1_127_R1_peak_6354	chr6	33633483	33633965	+	535	NA	promoter-TSS (LOC101929188)	NA	-88	LOC101929188								
M6_1_127_R1_peak_7149	chr8	144147709	144148306	+	535	NA	promoter-TSS (MROH1)	NA	-9	MROH1								
M6_1_127_R1_peak_6578	chr7	1137935	1138569	+	534	NA	promoter-TSS (C7orf50)	NA	5	C7orf50								
