PeakID (cmd=annotatePeaks.pl M6_2_302_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
M6_2_302_R1_peak_7030	chr11	114082332	114083425	+	3201	NA	intron (ZBTB16, intron 2 of 4)	NA	23310	ZBTB16								
M6_2_302_R1_peak_37583	chrX	65997867	65998665	+	3197	NA	Intergenic	NA	-20671	MIR223								
M6_2_302_R1_peak_4673	chr10	74825888	74826949	+	3187	NA	promoter-TSS (KAT6B)	NA	1491	KAT6B								
M6_2_302_R1_peak_6527	chr11	67276865	67277976	+	3187	NA	intron (ADRBK1, intron 2 of 20)	NA	10986	ADRBK1								
M6_2_302_R1_peak_30860	chr6	39114683	39115547	+	3185	NA	promoter-TSS (SAYSD1)	NA	-26	SAYSD1								
M6_2_302_R1_peak_5579	chr11	3797395	3798022	+	3182	NA	promoter-TSS (PGAP2)	NA	84	NUP98								
M6_2_302_R1_peak_29281	chr5	140400812	140402038	+	3182	NA	promoter-TSS (ANKHD1)	NA	-389	ANKHD1								
M6_2_302_R1_peak_37406	chrX	40127058	40127737	+	3174	NA	intron (BCOR, intron 1 of 14)	NA	46521	LOC102724413								
M6_2_302_R1_peak_19480	chr2	64750645	64751703	+	3174	NA	promoter-TSS (SERTAD2)	NA	-97262	SERTAD2								
M6_2_302_R1_peak_30828	chr6	37182837	37183678	+	3172	NA	Intergenic	NA	13111	PIM1								
M6_2_302_R1_peak_9032	chr12	116559216	116560201	+	3164	NA	intron (MAP1LC3B2, intron 1 of 1)	NA	327	MAP1LC3B2								
M6_2_302_R1_peak_15928	chr17	81427900	81429518	+	3162	NA	intron (BAHCC1, intron 2 of 27)	NA	22479	MIR3186								
M6_2_302_R1_peak_15955	chr17	81837573	81838308	+	3162	NA	Intergenic	NA	-2890	PPP1R27								
M6_2_302_R1_peak_10589	chr14	49620302	49621546	+	3156	NA	promoter-TSS (RPL36AL)	NA	153	MGAT2								
M6_2_302_R1_peak_8168	chr12	53079166	53079788	+	3156	NA	promoter-TSS (SPRYD3)	NA	-57	SPRYD3								
M6_2_302_R1_peak_3278	chr1	225999209	226000348	+	3155	NA	promoter-TSS (SDE2)	NA	-380	SDE2								
M6_2_302_R1_peak_32414	chr7	17058421	17059077	+	3151	NA	Intergenic	NA	-176760	AGR3								
M6_2_302_R1_peak_17418	chr19	13951881	13952643	+	3144	NA	promoter-TSS (DCAF15)	NA	-245	DCAF15								
M6_2_302_R1_peak_438	chr1	21768196	21768770	+	3134	NA	intron (USP48, intron 1 of 24)	NA	14712	USP48								
M6_2_302_R1_peak_37125	chrX	318548	319396	+	3129	NA	promoter-TSS (GTPBP6)	NA	-173	LINC00685								
M6_2_302_R1_peak_8422	chr12	66144730	66145631	+	3126	NA	intron (TMBIM4, intron 5 of 6)	NA	-14427	LLPH								
M6_2_302_R1_peak_1021	chr1	43707256	43708185	+	3123	NA	promoter-TSS (KDM4A-AS1)	NA	187	ST3GAL3								
M6_2_302_R1_peak_5027	chr10	100185736	100186558	+	3122	NA	promoter-TSS (ERLIN1)	NA	-118	ERLIN1								
M6_2_302_R1_peak_2155	chr1	154982975	154983571	+	3122	NA	promoter-TSS (FLAD1)	NA	-60	FLAD1								
M6_2_302_R1_peak_7252	chr11	125514197	125514911	+	3116	NA	Intergenic	NA	-18932	FEZ1								
M6_2_302_R1_peak_2458	chr1	167627702	167628508	+	3092	NA	intron (LOC102724466, intron 2 of 2)	NA	-2134	RCSD1								
M6_2_302_R1_peak_3467	chr1	234775405	234776211	+	3092	NA	Intergenic	NA	-15758	PP2672								
M6_2_302_R1_peak_8554	chr12	80939317	80940145	+	3083	NA	Intergenic	NA	-1808	LIN7A								
M6_2_302_R1_peak_1025	chr1	43834779	43835665	+	3082	NA	intron (ST3GAL3, intron 4 of 11)	NA	-3435	MIR6079								
M6_2_302_R1_peak_30186	chr6	14910514	14911390	+	3082	NA	Intergenic	NA	249499	LOC102724463								
M6_2_302_R1_peak_27851	chr4	177308202	177309424	+	3082	NA	Intergenic	NA	-1024	NEIL3								
M6_2_302_R1_peak_17450	chr19	14518166	14518944	+	3079	NA	promoter-TSS (DNAJB1)	NA	10753	DNAJB1								
M6_2_302_R1_peak_30960	chr6	43575758	43576583	+	3071	NA	promoter-TSS (XPO5)	NA	23	POLH								
M6_2_302_R1_peak_25103	chr3	100492194	100492789	+	3064	NA	promoter-TSS (TMEM45A)	NA	-154	TMEM45A								
M6_2_302_R1_peak_29362	chr5	146203153	146203939	+	3062	NA	promoter-TSS (RBM27)	NA	-4	RBM27								
M6_2_302_R1_peak_25059	chr3	88058201	88059617	+	3060	NA	promoter-TSS (CGGBP1)	NA	87	CGGBP1								
M6_2_302_R1_peak_37503	chrX	48917191	48917743	+	3060	NA	intron (PIM2, intron 3 of 5)	NA	1669	PIM2								
M6_2_302_R1_peak_15446	chr17	63549827	63550797	+	3057	NA	promoter-TSS (DCAF7)	NA	-123	DCAF7								
M6_2_302_R1_peak_3344	chr1	229027415	229028193	+	3057	NA	Intergenic	NA	228500	LOC102723935								
M6_2_302_R1_peak_30915	chr6	42333448	42334222	+	3052	NA	intron (TRERF1, intron 3 of 17)	NA	-115940	MRPS10								
M6_2_302_R1_peak_6778	chr11	78291818	78292828	+	3052	NA	intron (GAB2, intron 1 of 10)	NA	-103507	KCTD21								
M6_2_302_R1_peak_17335	chr19	12551211	12552096	+	3043	NA	promoter-TSS (ZNF564)	NA	-111	ZNF564								
M6_2_302_R1_peak_15764	chr17	76671474	76672184	+	3022	NA	Intergenic	NA	-27991	ST6GALNAC1								
M6_2_302_R1_peak_10184	chr13	108266107	108266864	+	3015	NA	Intergenic	NA	-3042	TNFSF13B								
M6_2_302_R1_peak_32800	chr7	44097230	44097956	+	3010	NA	promoter-TSS (LOC102724964)	NA	-835	LOC102724964								
M6_2_302_R1_peak_32289	chr7	5530150	5530939	+	3003	NA	promoter-TSS (ACTB)	NA	-1273	ACTB								
M6_2_302_R1_peak_26444	chr4	2535978	2536855	+	2993	NA	Intergenic	NA	-59599	FAM193A								
M6_2_302_R1_peak_18677	chr2	8543592	8544436	+	2992	NA	Intergenic	NA	39778	AC011747.4								
M6_2_302_R1_peak_22456	chr20	56391956	56392778	+	2992	NA	promoter-TSS (AURKA)	NA	-72	AURKA								
M6_2_302_R1_peak_22837	chr21	35026527	35027501	+	2987	NA	intron (RUNX1, intron 2 of 7)	NA	12412	RUNX1-IT1								
M6_2_302_R1_peak_26802	chr4	40601403	40602093	+	2983	NA	intron (RBM47, intron 1 of 5)	NA	28873	RBM47								
M6_2_302_R1_peak_23644	chr22	40043865	40045023	+	2983	NA	promoter-TSS (TNRC6B)	NA	-373	TNRC6B								
M6_2_302_R1_peak_11701	chr15	42736596	42737473	+	2980	NA	promoter-TSS (CDAN1)	NA	74	CDAN1								
M6_2_302_R1_peak_15769	chr17	76737119	76738270	+	2971	NA	promoter-TSS (SRSF2)	NA	193	MFSD11								
M6_2_302_R1_peak_30626	chr6	31737758	31738482	+	2971	NA	promoter-TSS (CLIC1)	NA	-802	CLIC1								
M6_2_302_R1_peak_18304	chr19	48993156	48994319	+	2964	NA	promoter-TSS (GYS1)	NA	256	RUVBL2								
M6_2_302_R1_peak_25419	chr3	128845645	128846379	+	2963	NA	Intergenic	NA	25529	RP11-723O4.2								
M6_2_302_R1_peak_20303	chr2	135530288	135531979	+	2955	NA	promoter-TSS (ZRANB3)	NA	-333	R3HDM1								
M6_2_302_R1_peak_706	chr1	30768796	30769389	+	2949	NA	Intergenic	NA	-11256	LAPTM5								
M6_2_302_R1_peak_37477	chrX	47560787	47561570	+	2948	NA	promoter-TSS (ARAF)	NA	78	ARAF								
M6_2_302_R1_peak_23301	chr22	25567091	25567791	+	2944	NA	intron (ADRBK2, intron 1 of 19)	NA	2547	ADRBK2								
M6_2_302_R1_peak_20693	chr2	173965155	173965973	+	2934	NA	exon (SP3, exon 1 of 7)	NA	-1345	SP3								
M6_2_302_R1_peak_10989	chr14	74084450	74085198	+	2927	NA	promoter-TSS (LIN52)	NA	-129	LIN52								
M6_2_302_R1_peak_33997	chr8	2005928	2006703	+	2927	NA	exon (KBTBD11, exon 2 of 2)	NA	7440	KBTBD11								
M6_2_302_R1_peak_11691	chr15	42284757	42285549	+	2923	NA	intron (GANC, intron 3 of 23)	NA	10985	GANC								
M6_2_302_R1_peak_13785	chr16	74666500	74667289	+	2923	NA	promoter-TSS (RFWD3)	NA	-2	RFWD3								
M6_2_302_R1_peak_4301	chr10	45470155	45471093	+	2917	NA	intron (MARCH8, intron 3 of 7)	NA	-17491	LOC102724323								
M6_2_302_R1_peak_30609	chr6	31619838	31620946	+	2917	NA	promoter-TSS (PRRC2A)	NA	-281	PRRC2A								
M6_2_302_R1_peak_2240	chr1	156748498	156749159	+	2906	NA	intron (HDGF, intron 1 of 5)	NA	2718	HDGF								
M6_2_302_R1_peak_17062	chr19	6424717	6425809	+	2904	NA	promoter-TSS (KHSRP)	NA	-480	KHSRP								
M6_2_302_R1_peak_33724	chr7	139339910	139341760	+	2904	NA	promoter-TSS (C7orf55)	NA	135	TRNAR27								
M6_2_302_R1_peak_15151	chr17	47067235	47067790	+	2899	NA	intron (LOC101927060, intron 2 of 2)	NA	32753	LOC101927060								
M6_2_302_R1_peak_9208	chr12	123383660	123384299	+	2886	NA	promoter-TSS (SETD8)	NA	-5168	SETD8								
M6_2_302_R1_peak_10326	chr14	21268917	21270253	+	2886	NA	promoter-TSS (HNRNPC)	NA	-106	HNRNPC								
M6_2_302_R1_peak_30756	chr6	35688676	35689287	+	2879	NA	promoter-TSS (FKBP5)	NA	-66	FKBP5								
M6_2_302_R1_peak_8249	chr12	55973393	55974201	+	2867	NA	promoter-TSS (RAB5B)	NA	-214	RAB5B								
M6_2_302_R1_peak_17003	chr19	4471431	4472412	+	2864	NA	promoter-TSS (HDGFRP2)	NA	-337	HDGFRP2								
M6_2_302_R1_peak_17401	chr19	13794882	13795535	+	2864	NA	promoter-TSS (ZSWIM4)	NA	-252	ZSWIM4								
M6_2_302_R1_peak_19451	chr2	63855728	63856692	+	2864	NA	intron (UGP2, intron 2 of 10)	NA	15260	UGP2								
M6_2_302_R1_peak_13344	chr16	30445561	30446285	+	2864	NA	promoter-TSS (SEPHS2)	NA	52	SEPHS2								
M6_2_302_R1_peak_29302	chr5	141605473	141606229	+	2860	NA	intron (DIAPH1, intron 1 of 28)	NA	-12567	LOC102723915								
M6_2_302_R1_peak_2950	chr1	203626299	203626955	+	2857	NA	promoter-TSS (ATP2B4)	NA	-160	ATP2B4								
M6_2_302_R1_peak_22270	chr20	46406393	46407105	+	2850	NA	promoter-TSS (ELMO2)	NA	-117	ELMO2								
M6_2_302_R1_peak_18269	chr19	48321336	48322385	+	2844	NA	promoter-TSS (CCDC114)	NA	74	CCDC114								
M6_2_302_R1_peak_1037	chr1	44355063	44355598	+	2838	NA	promoter-TSS (ERI3)	NA	313	ERI3								
M6_2_302_R1_peak_13506	chr16	53502832	53503872	+	2834	NA	promoter-TSS (AKTIP)	NA	-94	AKTIP								
M6_2_302_R1_peak_30457	chr6	27472775	27473458	+	2834	NA	promoter-TSS (ZNF184)	NA	-11	ZNF184								
M6_2_302_R1_peak_2055	chr1	151281820	151282772	+	2830	NA	promoter-TSS (ZNF687)	NA	312	ZNF687								
M6_2_302_R1_peak_22948	chr21	38984655	38986236	+	2829	NA	Intergenic	NA	-7671	AF064858.7								
M6_2_302_R1_peak_15482	chr17	64180106	64180984	+	2825	NA	intron (TEX2, intron 5 of 11)	NA	34206	SNORA76								
M6_2_302_R1_peak_34827	chr8	92956641	92957325	+	2816	NA	intron (TRIQK, intron 1 of 4)	NA	8606	TRIQK								
M6_2_302_R1_peak_18217	chr19	47048266	47049057	+	2812	NA	promoter-TSS (TMEM160)	NA	-802	TMEM160								
M6_2_302_R1_peak_22972	chr21	41149097	41149695	+	2805	NA	Intergenic	NA	-1332	LINC00323								
M6_2_302_R1_peak_35786	chr9	34048673	34049968	+	2800	NA	promoter-TSS (UBAP2)	NA	-371	UBAP2								
M6_2_302_R1_peak_21391	chr2	231545265	231545941	+	2800	NA	Intergenic	NA	-15158	NMUR1								
M6_2_302_R1_peak_14022	chr16	89003811	89004616	+	2800	NA	Intergenic	NA	-27057	CBFA2T3								
M6_2_302_R1_peak_25395	chr3	128415795	128416385	+	2788	NA	Intergenic	NA	-47504	DNAJB8-AS1								
M6_2_302_R1_peak_6895	chr11	95256216	95257002	+	2788	NA	Intergenic	NA	-25527	SESN3								
M6_2_302_R1_peak_35327	chr8	133245655	133246513	+	2785	NA	intron (NDRG1, intron 12 of 14)	NA	-33170	LOC102723635								
M6_2_302_R1_peak_23931	chr3	5126430	5127168	+	2785	NA	intron (ARL8B, intron 1 of 4)	NA	4554	ARL8B								
M6_2_302_R1_peak_13388	chr16	31032706	31033693	+	2780	NA	promoter-TSS (STX4)	NA	104	STX4								
M6_2_302_R1_peak_20254	chr2	128710662	128711287	+	2778	NA	Intergenic	NA	-153626	LOC101927881								
M6_2_302_R1_peak_30575	chr6	30716812	30717903	+	2772	NA	promoter-TSS (MDC1)	NA	324	MDC1								
M6_2_302_R1_peak_8056	chr12	49055965	49056671	+	2770	NA	promoter-TSS (KMT2D)	NA	3829	KMT2D								
M6_2_302_R1_peak_23590	chr22	38705162	38705968	+	2767	NA	promoter-TSS (GTPBP1)	NA	-237	GTPBP1								
M6_2_302_R1_peak_12028	chr15	64893456	64894562	+	2766	NA	Intergenic	NA	-17893	ANKDD1A								
M6_2_302_R1_peak_30514	chr6	28383147	28383777	+	2757	NA	intron (ZSCAN12, intron 4 of 6)	NA	16305	ZSCAN12								
M6_2_302_R1_peak_16939	chr19	3132866	3133911	+	2750	NA	Intergenic	NA	-2805	GNA15								
M6_2_302_R1_peak_21531	chr2	241315072	241316563	+	2750	NA	promoter-TSS (SEPT2)	NA	-44	SEPT2								
M6_2_302_R1_peak_15344	chr17	58332181	58333004	+	2746	NA	intron (BZRAP1-AS1, intron 1 of 3)	NA	-1325	MIR142								
M6_2_302_R1_peak_14985	chr17	41786437	41787165	+	2743	NA	promoter-TSS (JUP)	NA	-10767	JUP								
M6_2_302_R1_peak_6150	chr11	57712154	57712867	+	2735	NA	promoter-TSS (TMX2-CTNND1)	NA	-13	TMX2								
M6_2_302_R1_peak_5887	chr11	33211099	33211712	+	2735	NA	Intergenic	NA	-45917	HIPK3								
M6_2_302_R1_peak_20315	chr2	136022565	136023250	+	2735	NA	Intergenic	NA	-37255	DARS								
M6_2_302_R1_peak_20895	chr2	195486889	195487642	+	2734	NA	Intergenic	NA	-169863	SLC39A10								
M6_2_302_R1_peak_31940	chr6	151451964	151452768	+	2728	NA	promoter-TSS (RMND1)	NA	108	C6orf211								
M6_2_302_R1_peak_17927	chr19	38849092	38850886	+	2725	NA	promoter-TSS (HNRNPL)	NA	-12	HNRNPL								
M6_2_302_R1_peak_15118	chr17	45316888	45317573	+	2716	NA	promoter-TSS (MAP3K14)	NA	-182	MAP3K14								
M6_2_302_R1_peak_240	chr1	11012068	11012796	+	2715	NA	promoter-TSS (TARDBP)	NA	-190	TARDBP								
M6_2_302_R1_peak_18627	chr2	3430061	3430590	+	2713	NA	intron (TRAPPC12, intron 5 of 10)	NA	-17924	LOC101927578								
M6_2_302_R1_peak_6735	chr11	75814403	75815548	+	2712	NA	promoter-TSS (UVRAG)	NA	-178	LOC100506113								
M6_2_302_R1_peak_7720	chr12	14773885	14774665	+	2707	NA	promoter-TSS (H2AFJ)	NA	-61	H2AFJ								
M6_2_302_R1_peak_10960	chr14	73026698	73027456	+	2706	NA	exon (ZFYVE1, exon 1 of 12)	NA	135	ZFYVE1								
M6_2_302_R1_peak_20108	chr2	112690742	112691256	+	2702	NA	Intergenic	NA	14781	LOC102724955								
M6_2_302_R1_peak_8439	chr12	67268740	67269647	+	2702	NA	promoter-TSS (CAND1)	NA	-88	CAND1								
M6_2_302_R1_peak_34865	chr8	95235518	95236163	+	2702	NA	Intergenic	NA	-19466	C8orf69								
M6_2_302_R1_peak_17656	chr19	18967448	18968123	+	2684	NA	Intergenic	NA	21585	LOC102724360								
M6_2_302_R1_peak_36032	chr9	76629313	76630028	+	2682	NA	intron (PRUNE2, intron 16 of 20)	NA	-134768	PCA3								
M6_2_302_R1_peak_13178	chr16	22374359	22375052	+	2681	NA	promoter-TSS (CDR2)	NA	-88	CDR2								
M6_2_302_R1_peak_10528	chr14	35286129	35286783	+	2673	NA	intron (PSMA6, intron 1 of 6)	NA	7898	PSMA6								
M6_2_302_R1_peak_37094	chr9	137240303	137241684	+	2670	NA	promoter-TSS (TUBB4B)	NA	-266	TUBB4B								
M6_2_302_R1_peak_19771	chr2	85538456	85539610	+	2670	NA	promoter-TSS (MAT2A)	NA	55	MAT2A								
M6_2_302_R1_peak_17615	chr19	18203948	18204645	+	2668	NA	promoter-TSS (RAB3A)	NA	-232	RAB3A								
M6_2_302_R1_peak_15604	chr17	73060661	73061779	+	2668	NA	intron (SLC39A11, intron 3 of 6)	NA	31494	SLC39A11								
M6_2_302_R1_peak_1584	chr1	92459639	92460391	+	2667	NA	Intergenic	NA	26056	GFI1								
M6_2_302_R1_peak_5815	chr11	18395804	18396457	+	2667	NA	promoter-TSS (LDHA)	NA	1741	LDHA								
M6_2_302_R1_peak_12561	chr15	90994190	90994914	+	2667	NA	promoter-TSS (PRC1)	NA	99	PRC1								
M6_2_302_R1_peak_28975	chr5	119308777	119309347	+	2662	NA	intron (TNFAIP8, intron 1 of 1)	NA	46695	LOC102723444								
M6_2_302_R1_peak_36380	chr9	99819114	99820409	+	2662	NA	intron (RP11-554F20.1, intron 1 of 6)	NA	128	RP11-554F20.1								
M6_2_302_R1_peak_502	chr1	24415408	24415999	+	2662	NA	promoter-TSS (STPG1)	NA	-52	NIPAL3								
M6_2_302_R1_peak_29415	chr5	149960361	149960967	+	2661	NA	promoter-TSS (SLC26A2)	NA	-73	SLC26A2								
M6_2_302_R1_peak_12598	chr15	92881970	92882893	+	2651	NA	promoter-TSS (LOC100507217)	NA	-412	LOC100507217								
M6_2_302_R1_peak_18011	chr19	41263112	41264667	+	2649	NA	promoter-TSS (HNRNPUL1)	NA	-555	HNRNPUL1								
M6_2_302_R1_peak_33395	chr7	105677683	105678431	+	2649	NA	promoter-TSS (ATXN7L1)	NA	1105	ATXN7L1								
M6_2_302_R1_peak_37151	chrX	1481617	1482602	+	2640	NA	intron (P2RY8, intron 1 of 1)	NA	-14801	P2RY8								
M6_2_302_R1_peak_533	chr1	25430470	25431139	+	2639	NA	promoter-TSS (TMEM57)	NA	-54	TMEM57								
M6_2_302_R1_peak_24661	chr3	49786308	49787025	+	2637	NA	promoter-TSS (IP6K1)	NA	-126	IP6K1								
M6_2_302_R1_peak_22091	chr20	35741474	35742876	+	2633	NA	promoter-TSS (RBM39)	NA	127	RBM39								
M6_2_302_R1_peak_30137	chr6	13407357	13408230	+	2631	NA	intron (GFOD1, intron 1 of 1)	NA	-79276	TBC1D7								
M6_2_302_R1_peak_16782	chr19	827462	828056	+	2626	NA	promoter-TSS (AZU1)	NA	-72	AZU1								
M6_2_302_R1_peak_7507	chr12	6851074	6852799	+	2622	NA	promoter-TSS (USP5)	NA	28	CDCA3								
M6_2_302_R1_peak_71	chr1	2391441	2392049	+	2621	NA	promoter-TSS (RER1)	NA	-58	MORN1								
M6_2_302_R1_peak_36866	chr9	129816775	129817522	+	2617	NA	intron (TOR1A, intron 4 of 4)	NA	7014	TOR1A								
M6_2_302_R1_peak_13975	chr16	87853717	87855086	+	2610	NA	promoter-TSS (SLC7A5)	NA	15093	SLC7A5								
M6_2_302_R1_peak_37181	chrX	2707163	2707912	+	2610	NA	intron (CD99, intron 1 of 8)	NA	16245	CD99								
M6_2_302_R1_peak_29245	chr5	139475102	139475871	+	2602	NA	TTS (TMEM173)	NA	7272	TMEM173								
M6_2_302_R1_peak_14354	chr17	7931806	7932537	+	2601	NA	promoter-TSS (TRAPPC1)	NA	-16	CNTROB								
M6_2_302_R1_peak_12882	chr16	3400720	3401641	+	2594	NA	promoter-TSS (ZSCAN32)	NA	-10	ZNF174								
M6_2_302_R1_peak_32714	chr7	38276332	38277117	+	2594	NA	promoter-TSS (TARP)	NA	-3077	TARP								
M6_2_302_R1_peak_8985	chr12	112125061	112125948	+	2588	NA	promoter-TSS (TRAFD1)	NA	-41	TRAFD1								
M6_2_302_R1_peak_13794	chr16	75075069	75076049	+	2587	NA	intron (ZNRF1, intron 1 of 4)	NA	41213	LDHD								
M6_2_302_R1_peak_3164	chr1	215146105	215146708	+	2583	NA	intron (KCNK2, intron 3 of 6)	NA	140864	KCNK2								
M6_2_302_R1_peak_6500	chr11	66479953	66480737	+	2583	NA	promoter-TSS (LOC101928069)	NA	57	LOC101928069								
M6_2_302_R1_peak_24315	chr3	33440292	33441376	+	2583	NA	promoter-TSS (UBP1)	NA	-824	UBP1								
M6_2_302_R1_peak_13345	chr16	30458683	30459226	+	2581	NA	Intergenic	NA	-12979	SEPHS2								
M6_2_302_R1_peak_36842	chr9	129177972	129178644	+	2574	NA	promoter-TSS (IER5L)	NA	-47	IER5L								
M6_2_302_R1_peak_4437	chr10	62816270	62817337	+	2574	NA	promoter-TSS (EGR2)	NA	12047	ADO								
M6_2_302_R1_peak_19617	chr2	69985482	69986227	+	2574	NA	intron (PCBP1-AS1, intron 9 of 10)	NA	-23589	ASPRV1								
M6_2_302_R1_peak_33613	chr7	130912851	130913705	+	2567	NA	promoter-TSS (LOC100506860)	NA	32	AC058791.1								
M6_2_302_R1_peak_32495	chr7	23276362	23276850	+	2566	NA	Intergenic	NA	-22715	MALSU1								
M6_2_302_R1_peak_31804	chr6	142146820	142147566	+	2566	NA	promoter-TSS (VTA1)	NA	31	VTA1								
M6_2_302_R1_peak_33886	chr7	150959877	150960768	+	2562	NA	intron (KCNH2, intron 2 of 14)	NA	18007	KCNH2								
M6_2_302_R1_peak_26463	chr4	2933903	2934454	+	2553	NA	promoter-TSS (MFSD10)	NA	59	MFSD10								
M6_2_302_R1_peak_36539	chr9	113350796	113351356	+	2552	NA	intron (BSPRY, intron 1 of 5)	NA	1505	BSPRY								
M6_2_302_R1_peak_7409	chr12	2358375	2359060	+	2552	NA	intron (CACNA1C, intron 3 of 46)	NA	88941	CACNA1C-IT3								
M6_2_302_R1_peak_26947	chr4	57110476	57111372	+	2546	NA	promoter-TSS (IGFBP7)	NA	-539	IGFBP7								
M6_2_302_R1_peak_24217	chr3	25664725	25665854	+	2544	NA	promoter-TSS (MIR4442)	NA	-398	MIR4442								
M6_2_302_R1_peak_5267	chr10	118754503	118755403	+	2544	NA	exon (CACUL1, exon 1 of 9)	NA	293	CACUL1								
M6_2_302_R1_peak_22920	chr21	38475974	38476951	+	2541	NA	intron (ERG, intron 3 of 11)	NA	-143122	LOC102724678								
M6_2_302_R1_peak_24820	chr3	57227368	57227954	+	2540	NA	promoter-TSS (HESX1)	NA	-76	APPL1								
M6_2_302_R1_peak_9887	chr13	60163662	60164293	+	2540	NA	promoter-TSS (DIAPH3)	NA	8	DIAPH3								
M6_2_302_R1_peak_11035	chr14	75458840	75459557	+	2535	NA	intron (JDP2, intron 2 of 3)	NA	23490	JDP2								
M6_2_302_R1_peak_9339	chr13	19863345	19864270	+	2531	NA	promoter-TSS (ZMYM5)	NA	-656	ZMYM5								
M6_2_302_R1_peak_18192	chr19	45994908	45995762	+	2525	NA	promoter-TSS (CCDC61)	NA	-3791	CCDC61								
M6_2_302_R1_peak_6505	chr11	66616027	66616779	+	2522	NA	promoter-TSS (RBM14)	NA	-179	RBM14-RBM4								
M6_2_302_R1_peak_35545	chr9	2032164	2032769	+	2519	NA	intron (SMARCA2, intron 2 of 32)	NA	-125990	SMARCA2								
M6_2_302_R1_peak_35807	chr9	34665681	34666364	+	2519	NA	intron (LOC101929761, intron 1 of 4)	NA	365	LOC101929761								
M6_2_302_R1_peak_9541	chr13	32423455	32424158	+	2513	NA	intron (N4BP2L1, intron 1 of 5)	NA	4536	N4BP2L1								
M6_2_302_R1_peak_26699	chr4	26288119	26288952	+	2513	NA	intron (RBPJ, intron 1 of 11)	NA	-31289	RBPJ								
M6_2_302_R1_peak_17474	chr19	15418719	15419425	+	2510	NA	promoter-TSS (AKAP8L)	NA	33	AKAP8L								
M6_2_302_R1_peak_12483	chr15	89087850	89088685	+	2510	NA	promoter-TSS (ABHD2)	NA	117	ABHD2								
M6_2_302_R1_peak_35446	chr8	143354749	143355309	+	2504	NA	intron (TOP1MT, intron 2 of 14)	NA	4948	TOP1MT								
M6_2_302_R1_peak_23236	chr22	23215882	23217146	+	2500	NA	intron (BCR, intron 1 of 21)	NA	36149	BCR								
M6_2_302_R1_peak_14246	chr17	4966960	4968078	+	2500	NA	promoter-TSS (SPAG7)	NA	-352	SPAG7								
M6_2_302_R1_peak_17403	chr19	13835622	13836186	+	2494	NA	TTS (MIR23A)	NA	385	LOC284454								
M6_2_302_R1_peak_20410	chr2	145411355	145412072	+	2494	NA	Intergenic	NA	388597	LOC100505498								
M6_2_302_R1_peak_20338	chr2	136233301	136233787	+	2489	NA	Intergenic	NA	-115389	CXCR4								
M6_2_302_R1_peak_4179	chr10	30862254	30863017	+	2488	NA	intron (ZNF438, intron 6 of 8)	NA	169302	ZNF438								
M6_2_302_R1_peak_33200	chr7	92754854	92755733	+	2487	NA	intron (CDK6, intron 2 of 3)	NA	-53479	RNU6-10P								
M6_2_302_R1_peak_4490	chr10	69075347	69075938	+	2487	NA	Intergenic	NA	-12430	SRGN								
M6_2_302_R1_peak_1190	chr1	54199828	54200426	+	2487	NA	promoter-TSS (MRPL37)	NA	-40	MRPL37								
M6_2_302_R1_peak_13024	chr16	11613457	11614280	+	2486	NA	Intergenic	NA	-29536	LITAF								
M6_2_302_R1_peak_10009	chr13	79522397	79523138	+	2483	NA	intron (NDFIP2, intron 2 of 7)	NA	-35545	LOC102724065								
M6_2_302_R1_peak_17446	chr19	14418713	14419748	+	2478	NA	intron (DDX39A, intron 1 of 9)	NA	153	DDX39A								
M6_2_302_R1_peak_8478	chr12	69337864	69338568	+	2474	NA	Intergenic	NA	-10138	LYZ								
M6_2_302_R1_peak_26383	chr4	124171	124748	+	2467	NA	promoter-TSS (ZNF718)	NA	-79	ZNF718								
M6_2_302_R1_peak_28052	chr5	14581431	14582063	+	2467	NA	promoter-TSS (FAM105A)	NA	-35	FAM105A								
M6_2_302_R1_peak_32903	chr7	56106316	56106893	+	2467	NA	promoter-TSS (CHCHD2)	NA	-110	CHCHD2								
M6_2_302_R1_peak_768	chr1	32817120	32817868	+	2467	NA	promoter-TSS (S100PBP)	NA	-24	S100PBP								
M6_2_302_R1_peak_10967	chr14	73458413	73459062	+	2466	NA	promoter-TSS (NUMB)	NA	7231	LOC101928143								
M6_2_302_R1_peak_17565	chr19	17303196	17303736	+	2460	NA	promoter-TSS (ABHD8)	NA	7	ABHD8								
M6_2_302_R1_peak_6525	chr11	67268053	67268982	+	2459	NA	intron (ADRBK1, intron 1 of 20)	NA	2083	ADRBK1								
M6_2_302_R1_peak_7972	chr12	45727269	45728185	+	2458	NA	exon (LINC00938, exon 1 of 1)	NA	194	LINC00938								
M6_2_302_R1_peak_22192	chr20	41618174	41618832	+	2456	NA	promoter-TSS (CHD6)	NA	-67164	CHD6								
M6_2_302_R1_peak_37918	chrX	154428294	154428871	+	2456	NA	promoter-TSS (LOC158960)	NA	-50	ATP6AP1								
