PeakID (cmd=annotatePeaks.pl SKNO1_2_636_R1_peaks.narrowPeak genome.fa -gid -gtf genes.gtf -cpu 6)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SKNO1_2_636_R1_peak_19600	chr7	26200792	26202574	+	979	NA	promoter-TSS (HNRNPA2B1)	NA	-21	CBX3								
SKNO1_2_636_R1_peak_4614	chr12	12010180	12010848	+	979	NA	Intergenic	NA	-39350	LOC102724106								
SKNO1_2_636_R1_peak_14997	chr22	49959875	49960873	+	976	NA	promoter-TSS (PIM3)	NA	-121	PIM3								
SKNO1_2_636_R1_peak_10078	chr18	13726123	13727316	+	975	NA	promoter-TSS (RNMT)	NA	59	RNMT								
SKNO1_2_636_R1_peak_15507	chr3	50291605	50292756	+	975	NA	TTS (HYAL3)	NA	415	IFRD2								
SKNO1_2_636_R1_peak_9196	chr17	47492421	47492871	+	975	NA	promoter-TSS (MRPL45P2)	NA	-26	MRPL45P2								
SKNO1_2_636_R1_peak_19211	chr6	139374317	139375925	+	974	NA	promoter-TSS (CITED2)	NA	-759	CITED2								
SKNO1_2_636_R1_peak_15946	chr3	136195566	136197240	+	974	NA	promoter-TSS (MSL2)	NA	-43327	MSL2								
SKNO1_2_636_R1_peak_2296	chr10	5684285	5685213	+	969	NA	promoter-TSS (FAM208B)	NA	-205	FAM208B								
SKNO1_2_636_R1_peak_20035	chr7	100852220	100853061	+	968	NA	promoter-TSS (SLC12A9)	NA	-79	SLC12A9								
SKNO1_2_636_R1_peak_12115	chr2	32010414	32011311	+	967	NA	promoter-TSS (MEMO1)	NA	149	MEMO1								
SKNO1_2_636_R1_peak_2956	chr10	100987284	100987720	+	967	NA	promoter-TSS (C10orf2)	NA	13	MRPL43								
SKNO1_2_636_R1_peak_21843	chr9	127862097	127862555	+	966	NA	Intergenic	NA	7169	MIR4672								
SKNO1_2_636_R1_peak_16134	chr3	179322476	179323742	+	964	NA	promoter-TSS (ZNF639)	NA	-654	ZNF639								
SKNO1_2_636_R1_peak_13797	chr20	37406322	37406797	+	960	NA	Intergenic	NA	19851	LOC102724936								
SKNO1_2_636_R1_peak_14674	chr22	31749815	31750410	+	960	NA	promoter-TSS (PRR14L)	NA	-147	PRR14L								
SKNO1_2_636_R1_peak_21611	chr9	97984094	97985709	+	960	NA	intron (ANP32B, intron 1 of 6)	NA	1694	ANP32B								
SKNO1_2_636_R1_peak_12497	chr2	86440468	86441536	+	960	NA	promoter-TSS (KDM3A)	NA	-33908	KDM3A								
SKNO1_2_636_R1_peak_18101	chr5	173283598	173284117	+	959	NA	Intergenic	NA	10872	LOC101928115								
SKNO1_2_636_R1_peak_563	chr1	32179576	32180238	+	959	NA	promoter-TSS (TXLNA)	NA	-81	TXLNA								
SKNO1_2_636_R1_peak_11875	chr19	58558849	58559892	+	955	NA	promoter-TSS (UBE2M)	NA	184	AC016629.8								
SKNO1_2_636_R1_peak_9966	chr17	83205415	83206027	+	954	NA	Intergenic	NA	20779	LOC100505909								
SKNO1_2_636_R1_peak_9959	chr17	83051392	83052177	+	953	NA	promoter-TSS (B3GNTL1)	NA	-27907	METRNL								
SKNO1_2_636_R1_peak_5472	chr12	122646769	122647264	+	953	NA	Intergenic	NA	56341	HCAR2								
SKNO1_2_636_R1_peak_2879	chr10	95656591	95657003	+	948	NA	promoter-TSS (ALDH18A1)	NA	13	ALDH18A1								
SKNO1_2_636_R1_peak_11515	chr19	45994986	45995620	+	943	NA	promoter-TSS (CCDC61)	NA	-158	CCDC61								
SKNO1_2_636_R1_peak_1216	chr1	112955276	112956647	+	940	NA	promoter-TSS (SLC16A1-AS1)	NA	392	SLC16A1								
SKNO1_2_636_R1_peak_2203	chr1	244834536	244836067	+	940	NA	promoter-TSS (COX20)	NA	-36	COX20								
SKNO1_2_636_R1_peak_21796	chr9	124770988	124771853	+	939	NA	promoter-TSS (NR6A1)	NA	-110	NR6A1								
SKNO1_2_636_R1_peak_19389	chr7	876026	876893	+	935	NA	promoter-TSS (GET4)	NA	-95	GET4								
SKNO1_2_636_R1_peak_13321	chr2	231613737	231615049	+	933	NA	Intergenic	NA	21529	C2orf57								
SKNO1_2_636_R1_peak_15064	chr3	4868321	4869019	+	932	NA	Intergenic	NA	37831	BHLHE40-AS1								
SKNO1_2_636_R1_peak_13399	chr2	240560050	240560441	+	929	NA	exon (DUSP28, exon 1 of 3)	NA	170	DUSP28								
SKNO1_2_636_R1_peak_22010	chr9	133149026	133149804	+	929	NA	promoter-TSS (RALGDS)	NA	14530	GBGT1								
SKNO1_2_636_R1_peak_14714	chr22	36862161	36862670	+	929	NA	intron (NCF4, intron 1 of 9)	NA	1427	NCF4								
SKNO1_2_636_R1_peak_19507	chr7	6008774	6009677	+	928	NA	promoter-TSS (AIMP2)	NA	-521	AIMP2								
SKNO1_2_636_R1_peak_11282	chr19	38851610	38852484	+	927	NA	intron (HNRNPL, intron 1 of 12)	NA	-1714	HNRNPL								
SKNO1_2_636_R1_peak_19059	chr6	110981836	110982410	+	927	NA	exon (RPF2, exon 1 of 9)	NA	106	RPF2								
SKNO1_2_636_R1_peak_15587	chr3	53347356	53347840	+	927	NA	promoter-TSS (DCP1A)	NA	29	DCP1A								
SKNO1_2_636_R1_peak_14108	chr20	63980840	63981396	+	927	NA	promoter-TSS (PRPF6)	NA	54	PRPF6								
SKNO1_2_636_R1_peak_3633	chr11	62839233	62839742	+	927	NA	intron (WDR74, intron 2 of 11)	NA	669	WDR74								
SKNO1_2_636_R1_peak_18566	chr6	30571083	30571700	+	924	NA	promoter-TSS (ABCF1)	NA	-2	ABCF1								
SKNO1_2_636_R1_peak_15569	chr3	52685819	52686665	+	924	NA	promoter-TSS (PBRM1)	NA	322	GNL3								
SKNO1_2_636_R1_peak_2359	chr10	11894443	11895368	+	924	NA	promoter-TSS (PROSER2-AS1)	NA	-195	PROSER2-AS1								
SKNO1_2_636_R1_peak_516	chr1	28642953	28643441	+	919	NA	promoter-TSS (TAF12)	NA	-1235	TAF12								
SKNO1_2_636_R1_peak_16269	chr3	194134639	194135325	+	919	NA	Intergenic	NA	-1160	HES1								
SKNO1_2_636_R1_peak_5566	chr12	130871582	130872184	+	918	NA	promoter-TSS (RAN)	NA	-189	RAN								
SKNO1_2_636_R1_peak_5434	chr12	121296185	121297196	+	918	NA	promoter-TSS (CAMKK2)	NA	19	CAMKK2								
SKNO1_2_636_R1_peak_8488	chr16	87869093	87869892	+	917	NA	promoter-TSS (SLC7A5)	NA	-9028	SLC7A5								
SKNO1_2_636_R1_peak_9366	chr17	59619200	59619964	+	917	NA	promoter-TSS (CLTC)	NA	-295	CLTC								
SKNO1_2_636_R1_peak_19994	chr7	100100362	100101651	+	916	NA	promoter-TSS (MCM7)	NA	-523	AP4M1								
SKNO1_2_636_R1_peak_1958	chr1	211258837	211259395	+	914	NA	promoter-TSS (RCOR3)	NA	-250	RCOR3								
SKNO1_2_636_R1_peak_18606	chr6	31795392	31796154	+	914	NA	exon (VARS, exon 1 of 30)	NA	162	VARS								
SKNO1_2_636_R1_peak_11299	chr19	39435522	39436190	+	914	NA	exon (RPS16, exon 1 of 5)	NA	164	RPS16								
SKNO1_2_636_R1_peak_11904	chr2	3558013	3559057	+	913	NA	promoter-TSS (RNASEH1)	NA	148	RNASEH1-AS1								
SKNO1_2_636_R1_peak_15901	chr3	129576928	129577797	+	912	NA	intron (PLXND1, intron 9 of 35)	NA	29377	PLXND1								
SKNO1_2_636_R1_peak_5242	chr12	103840976	103841577	+	911	NA	promoter-TSS (NT5DC3)	NA	-79	NT5DC3								
SKNO1_2_636_R1_peak_6411	chr14	64387472	64388665	+	911	NA	promoter-TSS (MTHFD1)	NA	27	MTHFD1								
SKNO1_2_636_R1_peak_555	chr1	31938257	31938803	+	911	NA	promoter-TSS (PTP4A2)	NA	-172	PTP4A2								
SKNO1_2_636_R1_peak_2141	chr1	234599742	234600472	+	911	NA	Intergenic	NA	9418	IRF2BP2								
SKNO1_2_636_R1_peak_10903	chr19	15432593	15432979	+	910	NA	promoter-TSS (WIZ)	NA	-13738	AKAP8L								
SKNO1_2_636_R1_peak_13674	chr20	31547241	31547647	+	909	NA	promoter-TSS (PSIMCT-1)	NA	62	PSIMCT-1								
SKNO1_2_636_R1_peak_21128	chr8	143828685	143829779	+	908	NA	promoter-TSS (PUF60)	NA	154	PUF60								
SKNO1_2_636_R1_peak_19746	chr7	45111346	45112040	+	907	NA	promoter-TSS (TBRG4)	NA	54	TBRG4								
SKNO1_2_636_R1_peak_10817	chr19	13104242	13104774	+	906	NA	TTS (TRMT1)	NA	-2590	LYL1								
SKNO1_2_636_R1_peak_155	chr1	6701360	6702286	+	906	NA	promoter-TSS (DNAJC11)	NA	83	DNAJC11								
SKNO1_2_636_R1_peak_15846	chr3	127591022	127591449	+	902	NA	promoter-TSS (TPRA1)	NA	-140	TPRA1								
SKNO1_2_636_R1_peak_16961	chr4	89110982	89111756	+	901	NA	promoter-TSS (FAM13A)	NA	-1448	TIGD2								
SKNO1_2_636_R1_peak_4682	chr12	26114365	26114711	+	901	NA	Intergenic	NA	10532	BHLHE41								
SKNO1_2_636_R1_peak_9749	chr17	78840639	78841406	+	901	NA	promoter-TSS (USP36)	NA	-135	USP36								
SKNO1_2_636_R1_peak_13139	chr2	201258062	201258508	+	901	NA	promoter-TSS (CASP8)	NA	24842	CASP8								
SKNO1_2_636_R1_peak_2207	chr1	244918526	244919214	+	900	NA	Intergenic	NA	52471	LOC101928068								
SKNO1_2_636_R1_peak_11006	chr19	17932529	17933373	+	899	NA	promoter-TSS (CCDC124)	NA	-64	CCDC124								
SKNO1_2_636_R1_peak_5750	chr13	30617354	30618026	+	899	NA	promoter-TSS (USPL1)	NA	-169	USPL1								
SKNO1_2_636_R1_peak_2739	chr10	74176333	74176902	+	899	NA	exon (ADK, exon 1 of 11)	NA	25432	ADK								
SKNO1_2_636_R1_peak_12677	chr2	112645509	112646535	+	899	NA	exon (SLC20A1, exon 1 of 11)	NA	-1682	SLC20A1								
SKNO1_2_636_R1_peak_4375	chr11	130002488	130003726	+	897	NA	promoter-TSS (PRDM10)	NA	-269	PRDM10								
SKNO1_2_636_R1_peak_9938	chr17	82518891	82519825	+	896	NA	promoter-TSS (FOXK2)	NA	-638	FOXK2								
SKNO1_2_636_R1_peak_3066	chr10	110872245	110872954	+	895	NA	intron (PDCD4, intron 1 of 10)	NA	804	PDCD4								
SKNO1_2_636_R1_peak_14336	chr21	43789294	43790014	+	895	NA	exon (RRP1, exon 1 of 13)	NA	117	RRP1								
SKNO1_2_636_R1_peak_10082	chr18	21612076	21612760	+	894	NA	exon (SNRPD1, exon 1 of 4)	NA	119	SNRPD1								
SKNO1_2_636_R1_peak_8534	chr16	88811230	88812175	+	894	NA	intron (APRT, intron 1 of 4)	NA	232	APRT								
SKNO1_2_636_R1_peak_8149	chr16	56931482	56932246	+	894	NA	promoter-TSS (HERPUD1)	NA	-226	HERPUD1								
SKNO1_2_636_R1_peak_1345	chr1	150281801	150282638	+	894	NA	promoter-TSS (C1orf51)	NA	-302	C1orf51								
SKNO1_2_636_R1_peak_4479	chr12	4272021	4272982	+	894	NA	Intergenic	NA	-1235	CCND2								
SKNO1_2_636_R1_peak_5614	chr12	132717621	132718219	+	889	NA	intron (PGAM5, intron 4 of 5)	NA	7113	PGAM5								
SKNO1_2_636_R1_peak_14178	chr21	32392691	32393173	+	888	NA	promoter-TSS (C21orf119)	NA	71	URB1								
SKNO1_2_636_R1_peak_16904	chr4	82890863	82891509	+	885	NA	promoter-TSS (SEC31A)	NA	73	SEC31A								
SKNO1_2_636_R1_peak_8578	chr16	89575579	89576022	+	885	NA	promoter-TSS (CPNE7)	NA	32	CPNE7								
SKNO1_2_636_R1_peak_10119	chr18	26226131	26226915	+	884	NA	promoter-TSS (TAF4B)	NA	68	TAF4B								
SKNO1_2_636_R1_peak_3914	chr11	68890865	68891330	+	884	NA	TTS (MRPL21)	NA	12738	MRPL21								
SKNO1_2_636_R1_peak_22677	chrX	154762488	154763891	+	882	NA	intron (DKC1, intron 1 of 13)	NA	447	DKC1								
SKNO1_2_636_R1_peak_16713	chr4	52712103	52713418	+	880	NA	promoter-TSS (SNORA26)	NA	78	MIR4449								
SKNO1_2_636_R1_peak_18137	chr5	177311958	177312772	+	878	NA	promoter-TSS (MXD3)	NA	-74	MXD3								
SKNO1_2_636_R1_peak_20353	chr8	6708103	6709288	+	878	NA	promoter-TSS (LOC102723801)	NA	338	AGPAT5								
SKNO1_2_636_R1_peak_19639	chr7	30594605	30595287	+	877	NA	promoter-TSS (GARS)	NA	-878	GARS								
SKNO1_2_636_R1_peak_19665	chr7	36152756	36153605	+	876	NA	promoter-TSS (EEPD1)	NA	-47	EEPD1								
SKNO1_2_636_R1_peak_2640	chr10	68955746	68957411	+	876	NA	exon (DDX21, exon 1 of 15)	NA	138	DDX21								
SKNO1_2_636_R1_peak_1529	chr1	156338157	156338902	+	875	NA	promoter-TSS (CCT3)	NA	-114	CCT3								
SKNO1_2_636_R1_peak_6568	chr14	76812452	76813098	+	874	NA	exon (ANGEL1, exon 1 of 10)	NA	13488	ANGEL1								
SKNO1_2_636_R1_peak_13805	chr20	38434742	38435521	+	874	NA	exon (SNHG17, exon 1 of 7)	NA	188	SNHG17								
SKNO1_2_636_R1_peak_3779	chr11	65890409	65890853	+	874	NA	exon (CCDC85B, exon 1 of 1)	NA	227	CCDC85B								
SKNO1_2_636_R1_peak_10713	chr19	10701234	10701648	+	872	NA	promoter-TSS (QTRT1)	NA	5	QTRT1								
SKNO1_2_636_R1_peak_9971	chr18	158129	158902	+	871	NA	promoter-TSS (USP14)	NA	32	USP14								
SKNO1_2_636_R1_peak_18837	chr6	45377409	45378507	+	871	NA	promoter-TSS (SUPT3H)	NA	93	SUPT3H								
SKNO1_2_636_R1_peak_17747	chr5	132556778	132557294	+	870	NA	promoter-TSS (IL5)	NA	112	RAD50								
SKNO1_2_636_R1_peak_14437	chr22	19431683	19432652	+	869	NA	promoter-TSS (MRPL40)	NA	-346	MRPL40								
SKNO1_2_636_R1_peak_11673	chr19	50511062	50511532	+	869	NA	promoter-TSS (JOSD2)	NA	58	JOSD2								
SKNO1_2_636_R1_peak_12358	chr2	68362062	68362382	+	869	NA	exon (LOC101927723, exon 2 of 2)	NA	-2968	PLEK								
SKNO1_2_636_R1_peak_12665	chr2	112275970	112276502	+	867	NA	intron (ZC3H6, intron 1 of 11)	NA	642	ZC3H6								
SKNO1_2_636_R1_peak_15271	chr3	33440228	33440867	+	865	NA	promoter-TSS (UBP1)	NA	-31197	UBP1								
SKNO1_2_636_R1_peak_7421	chr15	75842860	75843852	+	864	NA	promoter-TSS (UBE2Q2)	NA	-158	UBE2Q2								
SKNO1_2_636_R1_peak_12413	chr2	73283520	73285662	+	863	NA	promoter-TSS (LOC101927826)	NA	-163	LOC101927826								
SKNO1_2_636_R1_peak_16330	chr3	196081203	196082458	+	862	NA	intron (TFRC, intron 1 of 18)	NA	331	TFRC								
SKNO1_2_636_R1_peak_11906	chr2	3605177	3605720	+	862	NA	promoter-TSS (COLEC11)	NA	-604	COLEC11								
SKNO1_2_636_R1_peak_11964	chr2	10689643	10690244	+	862	NA	promoter-TSS (NOL10)	NA	44	NOL10								
SKNO1_2_636_R1_peak_707	chr1	41241039	41241556	+	860	NA	intron (SCMH1, intron 1 of 15)	NA	-19545	LOC102723924								
SKNO1_2_636_R1_peak_10651	chr19	9584266	9584693	+	855	NA	promoter-TSS (ZNF121)	NA	54	ZNF121								
SKNO1_2_636_R1_peak_19435	chr7	2353867	2354313	+	855	NA	promoter-TSS (EIF3B)	NA	-749	EIF3B								
SKNO1_2_636_R1_peak_2502	chr10	34996932	34997250	+	853	NA	Intergenic	NA	77239	CUL2								
SKNO1_2_636_R1_peak_17313	chr5	40755860	40756278	+	852	NA	promoter-TSS (TTC33)	NA	-99	TTC33								
SKNO1_2_636_R1_peak_9367	chr17	59707232	59707626	+	851	NA	promoter-TSS (PTRH2)	NA	66	PTRH2								
SKNO1_2_636_R1_peak_22013	chr9	133336026	133336739	+	850	NA	promoter-TSS (SURF6)	NA	-172	SURF6								
SKNO1_2_636_R1_peak_9480	chr17	66791275	66791711	+	850	NA	intron (PRKCA, intron 16 of 16)	NA	4361	MIR634								
SKNO1_2_636_R1_peak_10699	chr19	10502623	10503843	+	849	NA	promoter-TSS (KEAP1)	NA	-554	KEAP1								
SKNO1_2_636_R1_peak_4202	chr11	117143885	117144600	+	849	NA	promoter-TSS (PAFAH1B2)	NA	-42	PAFAH1B2								
SKNO1_2_636_R1_peak_12854	chr2	151828180	151828816	+	846	NA	promoter-TSS (ARL5A)	NA	-3	ARL5A								
SKNO1_2_636_R1_peak_13432	chr2	241701218	241702337	+	846	NA	promoter-TSS (ING5)	NA	-269	ING5								
SKNO1_2_636_R1_peak_11082	chr19	19261272	19261868	+	846	NA	intron (HAPLN4, intron 1 of 4)	NA	1217	HAPLN4								
SKNO1_2_636_R1_peak_16349	chr3	196632249	196633094	+	844	NA	promoter-TSS (LINC01063)	NA	-33	LINC01063								
SKNO1_2_636_R1_peak_14834	chr22	41022242	41022834	+	843	NA	Intergenic	NA	-69975	MIR1281								
SKNO1_2_636_R1_peak_9891	chr17	81967647	81968263	+	843	NA	Intergenic	NA	-6774	NOTUM								
SKNO1_2_636_R1_peak_13873	chr20	46089356	46090157	+	843	NA	intron (NCOA5, intron 1 of 7)	NA	-9778	NCOA5								
SKNO1_2_636_R1_peak_22256	chrX	9463069	9463430	+	843	NA	promoter-TSS (TBL1X)	NA	-46	TBL1X								
SKNO1_2_636_R1_peak_125	chr1	6026046	6026496	+	841	NA	promoter-TSS (KCNAB2)	NA	-29	KCNAB2								
SKNO1_2_636_R1_peak_128	chr1	6199303	6199820	+	840	NA	promoter-TSS (RPL22)	NA	58	RPL22								
SKNO1_2_636_R1_peak_11039	chr19	18416169	18417397	+	840	NA	Intergenic	NA	-2543	SSBP4								
SKNO1_2_636_R1_peak_16166	chr3	184133884	184134356	+	840	NA	promoter-TSS (EIF2B5)	NA	-902	EIF2B5								
SKNO1_2_636_R1_peak_22153	chr9	137086275	137087027	+	840	NA	promoter-TSS (MAN1B1)	NA	166	MAN1B1-AS1								
SKNO1_2_636_R1_peak_5503	chr12	123436372	123437133	+	840	NA	promoter-TSS (RILPL2)	NA	-35	RILPL2								
SKNO1_2_636_R1_peak_4812	chr12	49060379	49061116	+	840	NA	promoter-TSS (KMT2D)	NA	-5423	KMT2D								
SKNO1_2_636_R1_peak_21500	chr9	83979517	83981200	+	839	NA	promoter-TSS (HNRNPK)	NA	-143	HNRNPK								
SKNO1_2_636_R1_peak_14299	chr21	41953920	41954638	+	837	NA	promoter-TSS (C2CD2)	NA	-12147	C2CD2								
SKNO1_2_636_R1_peak_9652	chr17	76353823	76354503	+	837	NA	promoter-TSS (PRPSAP1)	NA	-14	PRPSAP1								
SKNO1_2_636_R1_peak_21715	chr9	113410195	113411017	+	836	NA	promoter-TSS (C9orf43)	NA	-38	C9orf43								
SKNO1_2_636_R1_peak_1008	chr1	77682300	77683658	+	835	NA	promoter-TSS (ZZZ3)	NA	452	ZZZ3								
SKNO1_2_636_R1_peak_12074	chr2	27265062	27265493	+	835	NA	intron (SLC30A3, intron 1 of 8)	NA	-10144	DNAJC5G								
SKNO1_2_636_R1_peak_19863	chr7	74617208	74617820	+	834	NA	Intergenic	NA	-41486	GTF2I								
SKNO1_2_636_R1_peak_9807	chr17	80737377	80737852	+	834	NA	intron (RPTOR, intron 5 of 33)	NA	68018	RP11-28G8.1								
SKNO1_2_636_R1_peak_10746	chr19	11482255	11482911	+	833	NA	TTS (ZNF653)	NA	-1595	ELAVL3								
SKNO1_2_636_R1_peak_1484	chr1	155273394	155273725	+	832	NA	promoter-TSS (CLK2)	NA	-45	CLK2								
SKNO1_2_636_R1_peak_3986	chr11	73982663	73984269	+	830	NA	promoter-TSS (UCP2)	NA	-622	UCP2								
SKNO1_2_636_R1_peak_10631	chr19	8307835	8308568	+	828	NA	TTS (NDUFA7)	NA	155	CD320								
SKNO1_2_636_R1_peak_9377	chr17	60392108	60392697	+	828	NA	promoter-TSS (USP32)	NA	-177	USP32								
SKNO1_2_636_R1_peak_13825	chr20	41329575	41329925	+	827	NA	Intergenic	NA	-11105	LPIN3								
SKNO1_2_636_R1_peak_19894	chr7	76358021	76359610	+	826	NA	exon (YWHAG, exon 1 of 2)	NA	210	YWHAG								
SKNO1_2_636_R1_peak_22358	chrX	47190369	47191003	+	826	NA	promoter-TSS (UBA1)	NA	-3116	UBA1								
SKNO1_2_636_R1_peak_9506	chr17	68247403	68248226	+	825	NA	promoter-TSS (AMZ2)	NA	-190	AMZ2								
SKNO1_2_636_R1_peak_7544	chr15	88621076	88621690	+	825	NA	promoter-TSS (AEN)	NA	87	AEN								
SKNO1_2_636_R1_peak_9893	chr17	81977210	81977845	+	825	NA	promoter-TSS (ASPSCR1)	NA	-23	ASPSCR1								
SKNO1_2_636_R1_peak_13577	chr20	10671429	10671943	+	825	NA	intron (JAG1, intron 2 of 25)	NA	2360	JAG1								
SKNO1_2_636_R1_peak_21356	chr9	35115806	35116527	+	825	NA	promoter-TSS (FAM214B)	NA	175	FAM214B								
SKNO1_2_636_R1_peak_1305	chr1	145996538	145996861	+	821	NA	promoter-TSS (TXNIP)	NA	-68	TXNIP								
SKNO1_2_636_R1_peak_14016	chr20	62129883	62130411	+	821	NA	TTS (LSM14B)	NA	7687	LSM14B								
SKNO1_2_636_R1_peak_12076	chr2	27356365	27357359	+	821	NA	promoter-TSS (GTF3C2)	NA	172	GTF3C2								
SKNO1_2_636_R1_peak_4332	chr11	126211328	126211877	+	819	NA	promoter-TSS (FAM118B)	NA	90	RPUSD4								
SKNO1_2_636_R1_peak_2241	chr1	247331671	247332878	+	819	NA	promoter-TSS (ZNF496)	NA	-305	ZNF496								
SKNO1_2_636_R1_peak_12068	chr2	27086392	27086955	+	819	NA	promoter-TSS (KHK)	NA	-87	KHK								
SKNO1_2_636_R1_peak_6442	chr14	67359727	67360722	+	814	NA	promoter-TSS (ATP6V1D)	NA	-93	EIF2S1								
SKNO1_2_636_R1_peak_14662	chr22	31290609	31291314	+	814	NA	intron (PIK3IP1, intron 3 of 5)	NA	1573	PIK3IP1								
SKNO1_2_636_R1_peak_20792	chr8	98117055	98117449	+	812	NA	promoter-TSS (HRSP12)	NA	-41	POP1								
SKNO1_2_636_R1_peak_2644	chr10	69179434	69180277	+	812	NA	promoter-TSS (SUPV3L1)	NA	-382	SUPV3L1								
SKNO1_2_636_R1_peak_7102	chr15	49620683	49621195	+	811	NA	promoter-TSS (FAM227B)	NA	-10	FAM227B								
SKNO1_2_636_R1_peak_17201	chr5	6632723	6633602	+	810	NA	promoter-TSS (SRD5A1)	NA	198	NSUN2								
SKNO1_2_636_R1_peak_4674	chr12	24948759	24949356	+	810	NA	exon (BCAT1, exon 1 of 9)	NA	402	BCAT1								
SKNO1_2_636_R1_peak_8585	chr16	89711650	89712179	+	810	NA	promoter-TSS (VPS9D1-AS1)	NA	58	VPS9D1-AS1								
SKNO1_2_636_R1_peak_8530	chr16	88791423	88792432	+	810	NA	Intergenic	NA	-7984	PIEZO1								
SKNO1_2_636_R1_peak_9005	chr17	40108139	40108518	+	810	NA	Intergenic	NA	-7603	NR1D1								
SKNO1_2_636_R1_peak_5810	chr13	40921554	40922053	+	809	NA	promoter-TSS (TPTE2P5)	NA	-29	SUGT1P3								
SKNO1_2_636_R1_peak_13460	chr20	362402	362796	+	809	NA	Intergenic	NA	-12954	LOC101929937								
SKNO1_2_636_R1_peak_4002	chr11	75429508	75430655	+	809	NA	exon (KLHL35, exon 1 of 6)	NA	548	KLHL35								
SKNO1_2_636_R1_peak_9007	chr17	40113192	40113663	+	807	NA	Intergenic	NA	-8556	MSL1								
SKNO1_2_636_R1_peak_16908	chr4	83012567	83013293	+	806	NA	promoter-TSS (LIN54)	NA	-2096	LIN54								
SKNO1_2_636_R1_peak_12105	chr2	28870137	28870715	+	805	NA	promoter-TSS (TRMT61B)	NA	-126	TRMT61B								
SKNO1_2_636_R1_peak_12121	chr2	32356633	32357327	+	805	NA	promoter-TSS (BIRC6)	NA	313	BIRC6								
SKNO1_2_636_R1_peak_5403	chr12	120194441	120195070	+	805	NA	promoter-TSS (GCN1L1)	NA	-45	GCN1L1								
SKNO1_2_636_R1_peak_17556	chr5	88889267	88889812	+	805	NA	promoter-TSS (MEF2C)	NA	6209	MEF2C-AS1								
SKNO1_2_636_R1_peak_16769	chr4	56467409	56468447	+	804	NA	intron (SRP72, intron 1 of 16)	NA	332	SRP72								
SKNO1_2_636_R1_peak_2314	chr10	6202676	6203016	+	804	NA	promoter-TSS (PFKFB3)	NA	-31	PFKFB3								
SKNO1_2_636_R1_peak_9091	chr17	42998147	42998935	+	804	NA	intron (RPL27, intron 1 of 4)	NA	112	RPL27								
SKNO1_2_636_R1_peak_4135	chr11	107858231	107859147	+	803	NA	exon (SLC35F2, exon 1 of 8)	NA	499	SLC35F2								
SKNO1_2_636_R1_peak_17638	chr5	111092065	111092934	+	802	NA	exon (WDR36, exon 1 of 23)	NA	327	WDR36								
SKNO1_2_636_R1_peak_6207	chr14	24277792	24278224	+	801	NA	Intergenic	NA	-6397	RABGGTA								
SKNO1_2_636_R1_peak_21170	chr8	144373482	144374083	+	800	NA	promoter-TSS (ADCK5)	NA	-233	ADCK5								
SKNO1_2_636_R1_peak_9844	chr17	81428812	81429963	+	800	NA	intron (BAHCC1, intron 2 of 26)	NA	21749	MIR3186								
SKNO1_2_636_R1_peak_11565	chr19	47348916	47349371	+	800	NA	promoter-TSS (DHX34)	NA	-191	DHX34								
SKNO1_2_636_R1_peak_13282	chr2	226835626	226836546	+	799	NA	promoter-TSS (RHBDD1)	NA	-483	RHBDD1								
SKNO1_2_636_R1_peak_9137	chr17	44199722	44200295	+	799	NA	promoter-TSS (ATXN7L3)	NA	-1847	ATXN7L3								
SKNO1_2_636_R1_peak_11212	chr19	35903593	35904009	+	799	NA	TTS (TYROBP)	NA	1321	HCST								
SKNO1_2_636_R1_peak_14114	chr20	64079491	64080049	+	799	NA	promoter-TSS (OPRL1)	NA	-278	RGS19								
SKNO1_2_636_R1_peak_12453	chr2	74834678	74835467	+	799	NA	intron (HK2, intron 1 of 17)	NA	2417	HK2								
SKNO1_2_636_R1_peak_6285	chr14	49633788	49635066	+	798	NA	exon (DNAAF2, exon 1 of 2)	NA	803	DNAAF2								
SKNO1_2_636_R1_peak_7293	chr15	68818050	68819193	+	798	NA	intron (ANP32A, intron 1 of 6)	NA	2301	ANP32A								
SKNO1_2_636_R1_peak_9166	chr17	45226040	45226473	+	798	NA	intron (FMNL1, intron 1 of 24)	NA	4350	FMNL1								
SKNO1_2_636_R1_peak_760	chr1	43946374	43947008	+	797	NA	promoter-TSS (LOC101929609)	NA	-39	LOC101929609								
SKNO1_2_636_R1_peak_4414	chr12	575879	576547	+	796	NA	intron (NINJ2, intron 1 of 3)	NA	65277	NINJ2								
SKNO1_2_636_R1_peak_2872	chr10	94362715	94363229	+	796	NA	promoter-TSS (NOC3L)	NA	-46	NOC3L								
SKNO1_2_636_R1_peak_3721	chr11	65116512	65117042	+	796	NA	TTS (TM7SF2)	NA	921	ZNHIT2								
SKNO1_2_636_R1_peak_15804	chr3	123066609	123067487	+	796	NA	promoter-TSS (PDIA5)	NA	39	PDIA5								
SKNO1_2_636_R1_peak_10520	chr19	4400117	4400791	+	795	NA	promoter-TSS (SH3GL1)	NA	114	SH3GL1								
