GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
CLNS1A,7955.2,7393.0,8042.25,5439.2
CLPTM1,176.8,179.6,156.75,206.2
CLTA,2859.2,2769.8,2625.0,2822.0
CLTB,1442.8,1457.2,1505.25,1312.6
CLTC,7303.0,7321.4,7721.25,7386.8
CCR1,932.4,1285.0,848.25,2367.0
CCR3,4.0,4.8,5.5,16.6
CCR5,12.4,29.6,13.0,96.0
CCR6,38.0,305.0,324.75,1605.0
CCR7,2.8,3.8,11.5,14.0
ACKR2,6.8,5.8,7.0,5.8
CMKLR1,2.8,39.6,6.0,246.6
LTB4R,269.0,256.4,267.5,270.0
ABCC2,78.8,73.0,50.25,45.8
CNGA4,1.6,2.6,2.25,5.4
PLK3,12.0,12.2,13.0,11.4
CNN2,2520.2,2620.8,2361.0,2280.4
CNP,3540.4,3386.4,3412.75,3344.2
CNR2,18.6,38.6,39.75,91.0
CNTF,46.2,65.2,63.5,62.2
COL1A1,0.0,1.6,0.25,2.0
COL4A2,14.2,12.6,22.25,3.8
COL4A4,16.6,17.4,19.75,17.0
COL4A6,0.6,0.4,2.25,1.4
COL5A2,2.2,5.6,3.0,4.2
COL6A1,4.6,4.0,1.25,3.0
COL6A3,5.6,5.0,1.25,3.6
COL7A1,21.0,17.0,16.0,22.2
COL8A2,3.4,5.2,5.25,4.0
COL9A2,238.6,272.0,192.5,338.6
COL9A3,128.0,121.8,118.5,131.4
COL11A1,0.0,1.2,0.5,3.6
COL11A2,9.8,11.2,8.75,10.0
COL15A1,37.8,38.2,38.0,49.8
COMT,982.2,979.0,809.25,768.0
COPA,1829.4,2192.2,2213.75,2224.8
COPB1,741.2,623.4,752.25,744.2
KLF6,671.6,832.0,540.75,1525.4
SLC31A1,2191.4,2678.8,2492.5,2081.6
SLC31A2,297.0,303.4,270.75,252.6
CORT,13.6,20.0,12.5,15.6
MAP3K8,16.0,20.8,30.25,62.0
COX4I1,5608.8,5419.6,4983.0,5277.0
COX5B,1118.6,1052.2,934.5,1011.4
COX6A1,3580.6,3543.8,3410.5,3467.6
COX6B1,2849.8,2718.8,2947.5,3059.8
COX6C,3060.4,2731.4,2665.5,2769.6
COX7A2,8884.0,8493.8,7967.25,7620.4
COX7B,3726.6,3364.2,3322.75,3376.4
COX7C,3163.2,3057.4,3105.25,3055.6
COX8A,2886.6,3108.8,2788.5,2966.8
COX10,565.4,580.2,516.5,401.6
COX11,2346.6,2303.0,2026.0,1723.6
COX15,1974.8,2370.4,2233.75,2095.8
CP,655.2,666.2,793.75,672.4
CPB2,3.6,4.6,9.5,4.2
CPD,3872.6,4182.6,3383.0,2721.6
CLDN7,73.0,82.2,61.5,61.8
CPM,720.8,796.4,495.75,360.8
CPOX,1032.0,1030.0,1079.0,1200.0
CPS1,51.2,62.4,105.5,124.0
CPT1A,3632.0,3616.2,4081.75,2035.8
CPT1B,52.8,56.8,48.25,77.0
CPT2,591.6,571.8,470.25,570.0
CR1,0.6,0.4,0.25,1.2
CRABP2,2.2,1.4,3.0,3.6
CRAT,15.6,15.4,1.25,2.2
CREB1,2839.2,3379.0,3481.75,3239.6
ATF2,4152.2,5016.6,4821.0,4039.6
CREBBP,154.2,148.2,150.5,199.2
ATF6B,274.4,312.6,297.0,292.8
CREBL2,1027.8,1020.0,458.75,486.6
CREM,312.6,302.6,348.5,361.0
CRIP1,76.4,71.2,63.25,83.4
CRIP2,0.6,3.0,0.25,1.6
CRK,1635.0,1859.6,1662.75,1786.6
CRKL,2447.0,2923.8,3037.0,2875.2
CRMP1,0.0,0.8,10.25,6.2
CRY1,146.8,123.8,180.5,137.8
CRY2,94.0,121.4,127.0,116.8
CRYBB1,13.2,10.8,1.75,9.0
CRYGS,6.4,9.6,7.25,9.4
CRYZ,688.0,580.6,540.5,475.0
CS,6165.0,7199.4,6535.0,5175.4
MAPK14,2609.8,2867.6,2759.25,2559.6
CSE1L,2197.0,1969.0,2058.0,1857.4
CSF1,1.8,2.4,3.0,8.4
CSF1R,571.8,703.0,297.5,521.6
CSF2RA,564.2,652.8,606.25,798.6
CSF2RB,467.0,622.4,747.75,1131.0
CSF3R,71.0,89.2,62.0,66.0
CSK,756.6,761.0,747.5,708.2
CSNK1A1,4113.0,3997.0,3904.75,3701.0
CSNK1D,1285.0,1506.4,1488.25,1423.4
CSNK1E,879.0,925.6,985.5,898.0
CSNK1G2,898.4,956.8,918.5,888.6
CSNK1G3,1364.6,1353.4,1064.75,1000.8
CSNK2A1,3239.8,4088.8,3969.25,3340.4
CSNK2A2,258.0,276.0,238.25,209.4
CSNK2B,587.0,588.0,701.25,581.4
VCAN,0.8,1.8,2.5,3.4
NCAN,0.8,0.6,0.75,1.8
CSPG4,193.0,204.8,264.25,222.0
CSRP1,1687.4,1892.6,1820.25,1827.2
SLC25A10,247.0,259.6,257.25,163.0
CST3,1081.4,1057.0,902.75,1134.8
CSTA,1910.2,1798.4,1217.25,1571.4
CSTB,1097.4,1121.0,693.0,867.8
CSTF1,485.6,450.0,458.75,459.6
CSTF2,372.2,385.4,410.5,346.4
CSTF3,2479.4,2442.8,2014.25,1642.6
CTBS,557.6,610.0,718.75,759.6
CTBP1,1665.4,1569.8,1638.5,1602.2
CTBP2,1538.0,1600.2,1413.75,1222.8
CTF1,6.2,6.4,4.75,4.2
CTH,92.2,93.6,89.0,58.6
CTNNA1,1636.0,1874.6,2006.5,2135.2
CTNS,263.0,275.8,294.0,380.4
CTNNB1,3980.4,3802.6,3930.75,4250.0
CTNND1,217.6,290.8,233.25,411.4
CTPS1,1534.8,1548.8,1753.0,1339.2
CTRL,25.0,23.4,18.25,24.0
CTSB,2179.8,2952.4,2826.75,5757.8
CTSD,529.8,614.0,512.5,804.2
CTSG,598.2,539.6,553.5,139.6
CTSH,399.6,404.4,191.25,204.0
CTSK,20.6,32.6,28.75,44.8
CTSV,43.6,29.4,26.25,40.4
CTSLP3,1.4,1.0,0.25,1.2
CTSO,124.4,193.6,394.0,409.4
CTSS,2267.8,2663.8,2845.5,3646.6
CTSW,31.4,30.6,52.25,60.4
CTSZ,1307.2,1521.0,990.0,2121.4
CUX1,372.8,465.6,501.25,505.0
CX3CR1,162.4,346.6,98.25,880.6
CXADR,3.4,4.2,0.25,1.2
CYB5A,347.4,357.0,406.25,335.2
CYB561,211.0,231.4,208.25,142.0
CYBA,260.4,251.4,215.75,262.6
CYBB,76.0,413.4,50.25,2051.2
CYC1,1164.2,1340.0,1721.0,1474.4
CYLD,1282.0,1769.4,1770.0,2503.4
CYP1A1,3.0,4.8,0.25,0.2
CYP1B1,4.2,102.8,308.0,614.2
CYP2B7P,8.8,8.2,2.75,5.0
CYP2C8,1.8,1.6,3.25,3.4
CYP2D7,13.0,8.8,13.75,15.0
CYP2D6,0.4,1.6,1.5,1.6
CYP2E1,8.6,11.4,9.0,18.6
CYP3A5,17.8,25.6,24.25,20.6
CYP19A1,3.6,2.6,2.0,3.8
CYP27B1,62.4,55.2,61.75,38.6
CYP51A1,5493.8,5597.6,2373.25,2222.2
DAB2,4.4,6.6,0.75,0.6
DAD1,3589.8,3369.0,3225.0,2855.0
CD55,309.0,277.8,217.75,124.0
DAG1,207.0,265.6,251.0,233.0
DGKA,63.4,73.4,72.5,72.0
DGKG,359.2,474.8,588.0,445.8
DGKQ,78.6,87.0,123.5,128.6
DAP,2574.2,2992.6,2474.25,2104.8
DAPK1,0.8,2.4,0.0,7.6
DAPK3,25.6,26.2,24.5,33.6
DARS1,4129.2,3450.4,3693.5,3479.0
DAXX,100.2,99.6,105.0,104.8
DBH,2.0,3.4,1.25,6.0
DBI,7126.0,7576.6,6322.5,7521.4
DBN1,315.8,283.0,268.5,303.6
DBP,45.6,39.4,29.25,36.4
DBT,1332.6,1573.6,1397.5,1279.0
ECI1,123.8,112.4,90.5,95.4
DCK,2282.2,2334.2,2635.0,2919.2
DCTD,2033.6,2243.0,2435.25,1832.8
DCT,4.4,2.8,3.75,8.6
DCTN1,1721.4,2310.0,2260.5,1994.0
DDB1,1600.0,1571.4,1553.5,1347.6
DDB2,242.4,261.8,272.0,343.6
DDC,2.4,1.0,0.25,0.0
AKR1C1,12.0,13.2,16.25,10.8
AKR1C2,13.4,17.8,25.0,10.2
GADD45A,67.4,81.0,70.5,61.0
DDIT3,412.0,425.8,450.0,360.6
DDOST,2087.6,2251.2,2121.75,2077.8
DDT,1290.4,1259.8,1335.75,1272.6
DDX1,863.2,695.6,731.75,630.2
DDX3X,13660.6,15904.6,17609.75,15172.2
DDX5,5562.2,5166.8,5499.75,5316.2
DDX6,7336.6,9470.4,9710.75,8412.6
DMXL1,481.4,515.2,577.75,642.2
DHX8,275.6,360.8,348.75,364.6
DHX9,2317.2,2143.8,2490.0,2126.8
DDX10,865.4,769.4,787.75,556.2
DDX11,348.6,400.2,392.75,388.0
DHX15,3560.8,3184.0,3169.75,2844.8
DECR1,426.4,461.0,577.5,557.2
DES,4.4,1.2,0.5,1.0
CFD,1190.8,1206.2,1418.0,1015.2
DFFA,596.0,614.6,603.25,491.0
DFFB,333.6,369.8,302.0,264.4
TIMM8A,822.6,893.8,859.75,610.2
GSDME,34.0,30.0,2.5,3.6
COCH,3.6,3.4,0.25,1.0
DGUOK,767.4,818.0,838.0,793.2
DHCR7,330.0,363.4,94.5,88.4
DHCR24,5380.8,5911.6,4879.5,4086.4
DHFR,7461.6,8776.8,8440.5,9698.6
DHODH,212.6,215.2,230.25,153.6
DHPS,2329.8,2513.6,2526.25,2467.4
CYB5R3,706.0,857.2,660.75,684.0
NQO1,932.8,1277.0,2004.5,2485.8
DIAPH1,3620.0,3615.8,3159.75,2564.0
DIAPH2,170.6,255.8,232.75,229.0
SEPTIN1,6.6,8.8,20.75,16.8
DIO1,9.4,15.2,8.75,10.2
DIO2,2.8,3.6,5.25,4.8
DKC1,7652.4,7592.6,7396.5,4960.8
DLAT,3114.4,3011.8,2399.25,1790.6
DLD,4242.8,3835.2,4042.0,3664.2
DLG1,1493.2,1554.2,1736.25,1661.4
DLG3,0.8,1.2,0.25,2.0
DLG4,384.4,505.4,359.25,393.4
DLST,1777.6,2016.4,1978.75,1880.8
1744,1118.0,1526.6,1462.0,1319.0
DLX1,929.8,916.2,778.25,579.0
DLX2,10.2,7.2,7.75,4.6
DLX3,2.8,1.4,0.0,1.2
DLX4,91.4,123.0,90.75,135.0
SARDH,10.6,13.0,11.0,21.2
DNM1,151.4,165.2,78.0,119.8
DMPK,9.8,9.0,8.5,10.8
DMRT1,3.6,1.4,5.0,1.4
DMWD,24.4,26.0,26.5,38.6
DNA2,2869.8,3704.4,4315.25,3622.6
DNAH5,0.0,0.6,0.25,1.6
DNASE1,116.8,102.8,79.5,69.0
DNASE1L1,286.6,329.4,367.0,407.6
DNASE1L2,4.0,4.4,2.25,4.0
DNASE2,68.2,111.2,36.75,229.0
DYNC1H1,206.4,195.4,247.5,256.4
DYNC1I1,0.0,0.6,10.25,11.8
DYNC1I2,1229.2,1204.6,1230.5,1146.6
DYNC1LI2,3184.8,3831.8,3599.75,3359.8
DNM2,504.6,550.4,470.0,522.0
DNMT1,579.4,578.4,611.75,578.2
TRDMT1,544.6,634.8,554.75,506.2
DNMT3A,943.8,996.6,708.5,652.6
DNMT3B,228.6,256.6,233.75,279.4
DOCK1,1.2,2.0,7.75,8.0
DOCK2,982.0,1038.0,1144.5,1149.2
DOCK3,15.2,20.0,13.25,25.2
DOK1,456.8,450.8,366.75,394.8
DXO,9.6,13.8,11.0,9.0
DPAGT1,334.6,344.0,295.25,211.6
DPH1,952.4,982.0,862.0,907.0
DPH2,691.8,711.6,692.0,373.4
DPP4,25.6,154.6,94.5,734.4
DPYD,736.2,690.0,589.5,696.8
DPYS,0.6,2.0,2.25,3.6
DPYSL2,4806.2,5404.6,5351.5,8641.4
DPYSL3,108.6,152.6,45.0,148.8
DR1,3878.0,3830.0,4068.5,3821.0
DRG2,335.4,334.6,337.25,330.4
ARID3A,293.6,387.6,352.0,322.4
DRP2,15.4,22.6,25.75,36.4
ATN1,46.6,48.0,25.5,26.6
RCAN1,2238.2,2078.4,2394.75,1292.2
TSC22D3,723.4,781.6,517.0,860.0
SLC26A2,1843.8,2281.8,2067.0,1857.6
DTNA,1239.8,1403.2,900.5,1025.2
HBEGF,297.2,308.0,241.25,341.2
DTYMK,3133.2,3074.2,2695.5,2912.6
ECM2,6.8,5.8,11.25,8.0
DUSP1,23.8,16.6,26.25,35.4
DUSP2,107.4,89.0,92.25,62.4
DUSP3,4443.4,5294.0,4558.0,4552.4
DUSP4,17.2,39.8,38.25,160.4
DUSP5,53.2,75.2,38.25,205.2
DUSP6,638.8,896.2,1354.5,2963.6
DUSP7,451.4,555.6,511.5,664.2
DUT,5751.6,5157.0,5640.0,5537.8
DVL1,154.6,160.4,146.5,117.8
DVL2,167.2,150.8,147.25,164.8
DVL3,398.6,597.0,709.25,669.8
DYRK1A,1520.2,1788.0,1764.25,1916.2
TOR1A,1565.0,1725.0,1744.5,1648.2
E2F1,580.4,614.2,719.0,580.2
E2F2,171.4,221.6,212.25,273.6
E2F3,974.4,1077.2,1107.5,906.6
E2F4,760.8,864.6,858.25,708.8
E2F5,272.8,255.0,151.75,185.2
E2F6,763.6,822.2,840.25,698.6
E4F1,81.0,91.8,78.5,86.0
EBF1,1.4,3.2,15.75,13.8
GPR183,329.0,404.2,684.0,829.0
ECE1,81.4,89.6,99.5,54.4
TYMP,5.4,4.8,3.75,3.4
ECH1,854.8,843.0,624.75,555.4
ECHS1,1411.0,1386.2,1313.0,1244.2
ECM1,14.4,18.8,15.25,27.8
ECT2,1429.4,1271.2,1283.25,1526.6
LPAR1,35.8,49.6,25.75,58.8
S1PR3,752.0,832.8,590.75,338.2
EDN1,0.4,1.4,1.0,3.6
EDNRB,0.0,1.4,0.0,6.4
PHC1,5068.2,5265.6,5152.75,4276.4
PHC2,441.4,471.8,536.5,442.0
EEF1A1,31576.8,28537.2,27091.25,28186.4
EEF1A2,26.6,24.2,12.5,9.8
EEF1B2,4477.8,4045.6,3879.0,3842.0
EEF1D,294.4,296.8,396.0,381.2
EEF1G,3017.0,3041.6,2884.0,2929.8
EEF2,18035.2,16693.8,14572.25,15285.0
EIF2D,130.4,132.6,113.0,120.6
EFNA3,58.6,57.2,58.0,34.2
EFNA4,39.0,45.8,61.25,59.0
EFNB1,88.6,106.4,79.25,126.0
EFNB2,3.0,1.0,1.25,2.2
EFNB3,0.6,2.0,3.25,1.8
EGF,0.8,1.8,0.25,2.4
CELSR3,66.0,76.0,85.0,109.6
CELSR2,27.8,25.6,21.0,37.4
MEGF6,5.4,5.0,5.5,3.4
MEGF8,253.4,277.4,316.0,282.2
MEGF9,196.2,298.8,351.75,501.8
EGR1,675.2,601.0,439.75,288.4
EGR2,18.4,17.8,8.75,27.8
EGR3,201.6,144.2,58.75,117.6
EHHADH,65.4,52.4,13.5,18.6
EIF1AX,8085.0,8059.0,8366.0,6453.4
EIF2S1,6979.6,7424.4,7905.5,6020.6
EIF2B1,2132.2,2176.0,2321.75,1915.2
EIF2S3,18668.0,19059.8,18716.75,17071.2
EIF4A1,9132.2,8610.8,8595.5,7976.0
EIF4A2,7392.8,6767.6,6137.25,6067.4
EIF4B,36154.4,37955.2,31831.25,26932.4
EIF4E,3562.0,3394.8,3217.25,2612.6
EIF4EBP1,3702.0,3698.8,3222.0,2320.4
EIF4EBP2,6785.6,8675.6,9511.0,8586.2
EIF4G1,445.0,459.6,446.75,366.4
EIF4G2,15306.2,14698.0,15365.5,15043.6
EIF5,9111.8,9503.2,11218.0,8891.8
EIF5A,5272.6,5115.6,4938.25,3677.4
CELA1,6.4,7.8,5.0,14.0
ELANE,490.2,461.6,677.0,183.4
SERPINB1,5291.8,5777.0,5737.75,5556.6
ELAVL1,4169.0,4086.8,4087.5,3422.2
ELAVL3,2.6,1.8,0.5,1.8
ELAVL4,0.4,0.2,0.75,2.4
ELF1,6244.4,6615.0,9323.25,7193.4
ELF2,944.2,1010.6,999.75,1041.8
ELF3,0.6,1.4,1.5,2.8
ELF4,401.0,503.8,484.25,407.8
ELK1,455.0,531.6,498.5,513.4
ELK3,292.4,345.6,342.0,365.4
ELK4,2039.6,2529.4,3092.25,2234.6
EMD,136.6,121.2,120.75,91.2
MARK2,161.8,175.4,192.75,171.4
EMP1,150.8,227.6,132.75,493.0
EMP2,23.2,106.2,199.5,581.0
EMP3,167.8,167.8,150.25,222.4
ADGRE1,7.0,5.8,5.25,6.0
CTTN,11.8,8.8,3.25,3.6
ENDOG,176.6,191.8,186.5,196.4
ENG,235.0,228.8,265.5,247.0
ENO1,12905.0,12440.8,12085.5,10559.2
ENO2,221.8,257.2,208.5,465.6
ENO3,3.2,3.4,4.75,6.6
ENSA,6912.8,7191.0,6358.75,7072.4
SLC29A1,711.2,748.2,478.75,349.6
EP300,322.8,337.6,367.5,413.0
EPAS1,7.6,11.2,11.0,22.0
EPB41,2815.6,3399.2,3309.5,2716.2
EPB41L1,4.6,3.4,1.0,4.4
EPB41L2,1525.8,1767.8,2599.25,2041.8
STOM,6527.4,7255.2,5971.5,4315.4
EPHA1,4.2,4.0,4.5,1.0
EPHA7,7.4,8.4,7.5,7.0
EPHB3,4.0,2.6,0.0,2.8
EPHB4,77.2,72.4,70.75,25.6
EPHB6,7.8,6.2,7.75,4.4
EPHX1,40.2,50.6,41.75,52.0
STX2,632.8,687.0,549.25,631.4
CLN8,353.2,420.2,356.0,442.4
EPOR,380.4,376.2,298.75,209.6
EPRS1,1488.0,1380.2,1332.5,962.4
EPS8,240.4,237.8,98.75,139.4
EPS15,2300.4,2431.4,2580.75,2680.0
NR2F6,533.8,470.8,375.25,329.2
ERBB2,11.6,11.6,9.75,12.8
ERBB3,2.6,3.6,4.5,3.2
ERCC1,2678.6,2761.0,2753.0,2523.6
ERCC2,57.8,59.6,49.5,42.8
ERCC3,247.0,270.0,285.75,303.8
ERCC4,403.8,465.4,364.25,338.2
ERCC5,215.0,195.8,203.75,196.0
ERCC6,167.6,199.0,224.25,208.6
ERF,322.8,333.2,248.25,249.0
ERG,2.4,3.6,0.0,0.2
ERH,8407.4,7789.2,8355.75,7014.4
ERN1,11.0,26.2,28.0,19.8
ERV3-1,171.4,327.4,504.75,489.4
FBL,1035.2,942.0,962.0,820.6
ESD,2211.2,1927.8,2476.75,2375.0
ESR2,2.4,4.8,4.25,6.2
ESRRA,553.4,601.6,527.5,483.8
ESRRB,8.2,9.0,4.5,4.4
ETF1,11177.6,11661.2,11143.5,8962.2
ETFA,2754.2,2309.2,2608.0,2361.2
ETFB,99.2,109.6,94.25,146.4
ETFDH,93.2,93.4,84.25,92.4
ETS1,475.2,662.6,971.0,854.2
ETS2,1210.2,1510.4,2552.25,2038.2
ETV1,10.4,21.8,50.25,31.4
ETV2,0.6,1.0,3.75,5.2
ETV3,26.8,31.2,34.25,39.0
ETV4,41.6,36.8,46.25,28.0
ETV5,455.8,490.8,538.75,488.4
ETV6,2791.4,3065.4,2920.5,1807.6
EVI2A,1769.0,1728.0,1193.75,1753.6
EVI2B,878.4,861.0,691.25,1001.6
EWSR1,1735.0,1749.6,1936.0,1747.0
EXT1,3.0,3.4,0.5,0.6
EXT2,538.6,581.8,647.0,615.0
EXTL2,1234.4,1484.0,1598.0,1444.2
EXTL3,234.6,282.0,395.25,330.2
EYA3,1677.4,2175.4,1898.0,1665.0
EZH1,489.2,619.4,621.25,583.8
EZH2,660.6,685.0,762.25,730.2
F2R,170.4,200.2,311.5,310.6
F2RL2,2.0,2.6,2.75,5.4
F3,335.6,499.2,1101.0,1524.2
F8,180.4,214.8,236.25,263.0
F12,6.0,3.4,2.25,2.4
F13A1,88.4,92.6,58.0,21.0
FAAH,17.8,14.6,20.25,13.4
FABP3,27.4,32.2,27.5,30.0
FABP5,303.4,277.6,321.5,196.0
FANCA,349.0,364.0,409.25,402.6
FANCC,521.6,593.2,566.5,563.0
FANCD2,602.0,603.0,530.0,589.2
FANCE,231.4,246.8,175.75,223.0
ACSL1,2521.0,2660.6,2628.5,2146.6
ACSL3,2026.4,1978.4,1740.0,1471.2
ACSL4,6275.4,6496.2,6338.25,5842.8
FAH,243.2,235.8,186.75,165.2
PTK2B,856.6,858.6,913.0,813.8
BPTF,609.4,608.0,637.5,640.4
FANCB,23.2,28.2,30.5,35.6
FANCF,123.8,145.6,293.0,195.4
FANCG,196.2,183.2,185.5,201.8
FAP,0.4,2.0,0.25,8.0
FARSA,626.2,523.2,489.25,380.0
FASN,233.6,221.2,174.0,115.8
FAT2,1.8,2.6,5.25,3.0
FAU,2746.0,2580.4,2365.75,2511.0
FBN1,37.2,27.6,33.25,20.6
FBP1,7.2,3.8,15.5,8.4
FCER1A,4.6,1.8,0.0,1.4
MS4A2,51.2,43.8,18.25,5.4
FCER1G,734.8,922.2,817.25,1878.0
FCER2,67.4,60.6,15.75,21.8
FCGR1A,914.6,830.4,531.0,676.0
2210,137.8,132.0,47.25,68.0
FCGR2A,1136.2,1261.2,624.0,1061.0
FCGR2B,43.0,43.4,5.75,43.2
FCGRT,33.6,27.2,31.0,70.0
FKTN,1549.2,2163.2,2114.5,1603.4
FDFT1,4818.0,4573.0,3859.5,2782.8
FDPS,472.4,514.4,285.0,378.8
FDX1,830.4,873.6,1023.5,873.8
FDXR,194.4,204.2,165.75,162.8
FECH,993.8,1103.8,1088.0,978.4
FEN1,4088.4,4085.2,4120.5,4123.2
FER,598.6,943.8,960.75,1066.8
FES,30.4,25.4,21.0,27.6
FGD1,24.2,31.0,34.75,34.4
FGF2,358.4,358.6,255.75,260.8
FGF11,15.6,23.2,28.75,28.4
FGF14,0.0,0.2,0.0,3.6
FGFR1,61.4,74.6,51.25,59.6
FGFR3,4.4,6.4,2.75,1.4
FGR,21.0,29.0,20.5,94.4
FH,431.0,413.6,429.5,407.8
FHL1,1201.6,1416.2,2523.25,1508.0
FHL2,3.0,3.4,3.75,2.4
FHL3,85.4,88.0,80.0,73.8
VEGFD,1.6,0.2,0.25,0.4
FKBP1A,9661.2,10411.0,9907.0,8694.8
2282,74.0,113.8,198.0,179.8
FKBP2,225.2,269.0,210.5,243.4
FKBP3,3531.0,3190.0,3235.25,3646.2
FKBP4,2840.0,2742.2,3291.5,2097.6
FKBP5,6871.8,7787.2,5297.75,4713.6
FOXC1,1.0,2.4,0.0,1.4
FOXD1,0.0,1.0,0.0,0.2
FOXD4,12.0,11.0,22.25,26.0
FOXM1,646.6,638.4,654.5,733.8
FOXD2,28.6,28.0,17.25,22.0
FOXO1,4.6,5.6,3.75,6.4
FOXO3,534.4,656.4,457.25,708.4
FOXO3B,124.6,187.8,210.75,161.2
FLI1,3114.6,3202.6,2956.25,2548.8
FLII,194.8,203.4,213.0,203.0
MLANA,10.4,16.4,12.5,14.0
FLNA,351.0,327.8,325.25,260.8
FLNB,619.8,622.4,654.75,351.4
FLOT2,607.8,668.0,610.75,695.8
FLT1,7.2,10.8,8.0,17.8
FLT3,32349.0,42668.2,52169.5,46526.0
FLT3LG,12.6,19.2,13.25,19.6
FMO4,5.0,12.0,12.5,13.2
FMO5,103.4,114.4,103.25,124.0
FMR1,1091.6,1155.2,1274.25,1258.8
FN1,19.0,28.0,27.5,20.6
FNTA,3433.8,3438.4,2999.5,3020.6
FNTB,705.6,835.6,710.0,732.0
FOLR2,2.4,2.6,2.25,2.2
FOS,139.6,136.6,133.75,171.8
FOSB,87.4,84.2,112.25,140.2
FOSL2,391.6,493.4,548.75,297.0
FPGS,164.2,154.8,190.5,129.6
FPR1,0.0,0.4,0.0,2.2
FPR2,1.0,2.4,1.0,4.4
FPR3,0.2,0.0,1.0,2.6
FXN,744.6,760.4,707.5,524.0
MTOR,648.6,751.2,822.5,717.0
FRG1,188.0,188.2,188.25,179.2
CENPI,299.2,385.2,332.5,442.2
NR5A2,6.2,7.0,2.0,1.2
FTH1,3602.0,4917.2,6190.0,14562.6
2498,14.2,21.8,27.25,29.6
FTL,20196.6,22331.2,19564.5,30482.8
FUCA1,163.2,187.6,182.0,307.4
FUCA2,737.8,770.0,717.25,712.8
FUS,1255.8,1276.8,1457.5,1200.4
FUT1,1.0,2.0,1.0,1.0
FUT2,10.2,13.8,11.5,11.8
FUT4,2168.8,2618.8,2494.5,1749.2
FUT6,0.4,0.8,3.0,1.2
FUT7,94.6,88.4,217.0,96.0
FUT8,559.2,596.8,602.25,602.6
KDSR,1081.0,1107.0,1191.25,818.4
FYB1,1434.0,1562.4,565.5,1321.8
FYN,80.2,87.6,145.25,100.6
FZD2,96.0,106.8,92.5,113.4
IFI6,166.4,163.6,102.0,208.8
G6PD,182.2,227.2,252.25,293.0
SLC37A4,257.2,240.0,129.5,115.0
XRCC6,2331.6,2157.4,2039.25,1869.0
GAA,58.6,61.8,43.0,62.6
GAB1,11.6,16.0,21.25,20.8
GABBR1,0.2,0.2,0.25,2.2
GABPA,2564.2,2817.8,2993.75,2853.0
GABPB1,1199.4,1207.0,1209.5,1147.4
GABRA4,4.0,8.0,0.75,2.4
GABRB1,0.4,0.8,0.0,1.8
GABRG1,9.8,13.4,1.75,2.0
GABRR2,16.2,21.4,21.5,27.0
GAD1,92.8,118.2,147.0,186.6
GAK,105.8,110.2,112.0,140.2
GALC,826.0,885.0,685.5,798.2
GALE,81.6,93.6,91.25,89.2
B4GALNT1,10.6,11.2,0.5,1.8
GALK1,67.2,64.4,57.75,49.0
GALK2,331.8,333.0,335.5,297.6
GALNS,186.4,212.2,176.25,204.8
GALNT1,4798.6,4741.6,4533.25,4244.6
GALNT2,392.4,446.8,555.75,471.4
GALNT3,149.0,137.2,123.75,124.2
GALT,60.8,57.2,68.75,67.6
GAMT,343.4,305.6,394.75,363.0
GANC,513.6,594.0,685.5,526.0
GAPDH,26225.8,27575.8,26119.25,26476.0
GARS1,1381.4,1487.8,1529.0,1162.6
GART,2288.0,2129.6,2194.25,1467.8
GAS1,6.6,9.4,18.5,14.8
GAS2,0.4,0.2,4.5,2.8
GAS6,171.0,183.6,79.75,186.0
GAS8,83.0,91.2,98.25,80.2
GATA2,87.4,95.2,0.5,10.6
GATA3,2.0,0.4,0.25,0.6
GATA4,0.8,0.8,5.0,4.6
GATM,677.8,620.2,892.75,562.2
GBA,15.0,21.8,17.25,20.2
GBAP1,155.0,207.6,181.0,165.4
NIPSNAP2,3609.4,3549.8,2806.25,2715.4
GBE1,1549.0,1341.2,1286.25,1160.4
GBP2,54.0,79.2,36.25,167.0
GBP3,219.8,332.4,377.5,508.6
GCDH,373.8,351.0,331.5,280.6
GCH1,217.0,259.8,1223.0,369.4
GCHFR,172.6,162.4,213.75,211.0
BLOC1S1,437.4,425.0,336.0,466.2
KAT2A,248.4,231.2,257.0,178.6
NR6A1,85.4,94.4,70.0,64.8
GCNT1,1151.4,1266.4,728.75,569.8
GCNT2,32.8,34.0,18.75,26.8
GCSH,274.8,264.4,228.5,143.8
MSTN,16.4,15.6,15.0,15.4
GDF9,2.4,3.8,2.75,3.6
GDI1,453.8,507.0,537.0,783.8
GDI2,17773.0,18255.2,19562.5,19537.0
GEM,0.6,0.8,3.5,1.4
GFER,163.8,151.0,136.5,146.0
GFI1,2294.6,2528.8,2233.25,1783.0
GFPT1,1246.6,1357.0,1684.75,1233.8
GFRA2,3.2,7.4,2.25,26.8
GFRA3,0.4,1.8,1.5,1.2
GGCX,4658.8,4651.2,4978.75,3904.0
GGT1,19.2,27.6,21.75,16.0
2679,2.8,4.6,5.0,3.8
2681,4.2,4.0,2.5,6.2
B4GALT1,461.0,550.8,421.5,529.8
GGT7,47.0,51.6,47.75,60.4
GGT5,8.4,15.2,6.75,19.6
GIPR,181.0,220.0,155.5,174.6
