GENE,MV411-DMSO_coculture_12h,MV411-VHL_coculture_12h,MV411-MYB-dTAG-DMSO_coculture_12h,MV411-MYB-dTAG-VHL_coculture_12h
COPB1,12.2,12.8,18.0,19.2
KLF6,285.2,358.2,249.5,672.2
SLC31A1,34.2,52.8,54.25,53.8
SLC31A2,15.4,18.2,11.75,25.6
CORT,0.0,0.2,0.0,0.0
MAP3K8,4.0,5.0,8.25,20.2
COX4I1,53.2,55.0,52.25,54.2
COX5B,8.8,7.0,5.0,8.6
COX6A1,31.6,34.8,28.5,29.2
COX6B1,17.6,19.8,16.75,22.2
COX6C,11.4,9.2,9.5,10.4
COX7A2,45.0,38.6,47.0,47.2
COX7B,25.4,25.0,19.25,23.8
COX7C,16.0,18.0,15.25,20.4
COX8A,30.8,29.4,27.25,37.4
COX10,23.2,36.2,30.5,32.2
COX11,16.2,23.4,19.5,26.4
COX15,20.0,28.0,25.0,33.6
CP,0.4,0.0,0.0,0.0
CPB2,0.0,0.0,0.0,0.0
CPD,43.4,44.2,45.5,43.8
CLDN7,0.4,0.4,0.0,0.8
CPM,10.2,15.0,13.0,8.0
CPOX,12.8,17.2,15.75,26.8
CPS1,0.2,0.4,0.5,2.2
CPT1A,70.0,85.8,99.25,54.2
CPT1B,1.8,2.0,2.0,2.2
CPT2,15.8,13.8,14.75,18.8
CR1,0.0,0.0,0.0,0.4
CRABP2,0.8,0.4,0.25,0.4
CRAT,0.0,0.0,0.0,0.0
CREB1,110.2,131.2,173.25,218.2
ATF2,83.0,85.2,99.0,104.8
CREBBP,9.4,14.4,13.25,22.0
ATF6B,2.0,4.0,1.5,4.2
CREBL2,11.4,12.4,5.5,6.6
CREM,4.8,5.0,3.0,6.0
CRIP1,0.8,1.0,2.25,2.8
CRIP2,0.0,0.0,0.0,0.0
CRK,70.8,92.0,90.5,109.4
CRKL,165.2,224.4,225.75,263.2
CRMP1,0.0,0.0,0.0,0.0
CRY1,1.6,0.8,2.25,2.4
CRY2,12.0,16.2,15.0,16.4
CRYBB1,0.2,0.2,0.0,0.0
CRYGS,0.2,0.6,0.75,0.6
CRYZ,3.6,0.4,1.75,3.2
CS,103.4,121.8,126.25,110.4
MAPK14,77.8,89.4,91.25,122.8
CSE1L,25.8,18.6,24.25,26.4
CSF1,0.2,1.0,0.25,3.6
CSF1R,23.2,19.4,9.75,14.8
CSF2RA,11.8,14.0,8.0,17.0
CSF2RB,17.0,26.6,27.5,55.6
CSF3R,1.4,0.8,0.75,2.4
CSK,20.8,20.0,15.75,19.0
CSNK1A1,74.4,80.8,79.5,100.4
CSNK1D,61.8,82.2,71.0,72.2
CSNK1E,30.2,33.4,37.0,33.0
CSNK1G2,14.6,19.0,15.25,14.2
CSNK1G3,45.2,49.0,56.0,59.2
CSNK2A1,46.8,66.6,77.0,87.6
CSNK2A2,8.4,8.4,11.25,12.4
CSNK2B,6.0,5.6,4.25,6.4
VCAN,0.0,0.2,0.0,0.8
NCAN,0.0,0.0,0.5,0.2
CSPG4,6.2,5.8,10.0,6.6
CSRP1,29.6,25.0,27.0,28.0
SLC25A10,2.0,3.0,2.5,1.4
CST3,8.8,14.6,15.0,18.4
CSTA,14.2,15.8,8.0,16.0
CSTB,10.6,13.8,6.0,10.2
CSTF1,23.0,28.4,27.0,32.8
CSTF2,4.6,6.2,5.5,10.0
CSTF3,68.4,76.0,66.75,68.0
CTBS,5.8,11.2,9.0,12.0
CTBP1,19.8,18.8,23.0,24.4
CTBP2,44.4,52.0,44.75,49.8
CTF1,2.2,1.4,1.5,1.6
CTH,2.4,1.8,1.5,1.6
CTNNA1,23.2,26.4,31.25,38.6
CTNS,3.6,5.8,5.25,9.4
CTNNB1,88.6,99.8,101.25,133.6
CTNND1,7.8,11.0,12.0,19.8
CTPS1,46.6,54.0,58.75,52.4
CTRL,3.0,2.2,2.5,2.4
CTSB,29.0,45.0,41.5,111.8
CTSD,2.4,4.4,3.75,6.2
CTSG,7.2,6.2,7.0,1.6
CTSH,2.6,3.4,1.0,2.8
CTSK,2.8,4.2,3.5,6.0
CTSV,0.2,0.6,0.5,0.6
CTSLP3,0.0,0.0,0.0,0.2
CTSO,2.6,3.8,8.0,8.4
CTSS,24.4,29.0,26.0,41.4
CTSW,0.0,0.0,0.5,0.2
CTSZ,10.8,19.6,11.0,23.6
CUX1,27.6,42.4,45.0,53.8
CX3CR1,6.2,14.8,3.75,46.4
CXADR,0.0,0.0,0.0,0.0
CYB5A,1.4,4.6,2.75,3.4
CYB561,10.6,15.4,13.0,8.6
CYBA,15.8,16.0,14.5,15.2
CYBB,1.2,11.4,1.0,60.4
CYC1,27.0,30.8,40.25,31.2
CYLD,40.8,63.6,66.25,145.2
CYP1A1,0.0,0.6,0.0,0.0
CYP1B1,0.2,12.0,21.75,52.4
CYP2B7P,0.2,0.0,0.25,0.4
CYP2C8,0.0,0.2,0.0,0.2
CYP2D7,1.2,0.4,1.25,1.0
CYP2D6,0.0,0.0,0.5,0.2
CYP2E1,0.0,0.0,0.0,0.2
CYP3A5,0.0,0.2,0.0,0.2
CYP19A1,0.0,0.0,0.0,0.0
CYP27B1,7.2,7.6,6.25,6.4
CYP51A1,81.8,91.4,40.75,41.2
DAB2,0.2,0.0,0.0,0.0
DAD1,20.6,19.4,13.5,28.4
CD55,13.6,12.4,8.5,8.2
DAG1,9.4,9.4,10.5,13.4
DGKA,1.2,1.6,0.5,2.4
DGKG,23.8,35.0,40.75,38.0
DGKQ,1.8,4.6,3.75,4.2
DAP,54.6,66.2,52.75,52.8
DAPK1,0.0,0.2,0.0,0.2
DAPK3,0.8,0.6,0.75,0.2
DARS1,33.2,25.0,28.0,38.0
DAXX,6.4,5.2,5.75,6.6
DBH,0.0,0.0,0.0,0.0
DBI,172.6,161.8,156.0,271.6
DBN1,8.6,7.0,6.75,6.6
DBP,1.0,0.2,0.0,0.2
DBT,31.0,43.6,40.5,59.6
ECI1,1.0,1.0,1.0,1.2
DCK,21.2,28.2,40.75,54.8
DCTD,48.6,58.2,54.75,46.2
DCT,0.0,0.2,0.0,0.2
DCTN1,8.4,13.6,10.0,11.4
DDB1,19.6,18.0,16.0,14.0
DDB2,5.2,3.4,8.5,8.0
DDC,0.2,0.0,0.0,0.0
AKR1C1,0.2,0.0,0.0,0.0
AKR1C2,0.6,1.2,0.25,0.2
GADD45A,13.6,19.8,19.75,17.6
DDIT3,46.4,44.8,44.75,31.0
DDOST,15.2,17.0,14.5,15.2
DDT,14.0,17.0,12.75,13.4
DDX1,11.8,8.4,6.75,8.4
DDX3X,433.6,555.8,567.0,769.8
DDX5,179.4,180.0,199.5,256.6
DDX6,158.8,242.0,278.25,329.2
DMXL1,7.2,12.0,12.5,14.8
DHX8,16.2,25.8,23.75,28.8
DHX9,37.4,42.6,48.0,52.6
DDX10,35.8,39.2,45.0,29.8
DDX11,16.8,22.0,21.75,22.0
DHX15,88.4,101.4,103.0,104.0
DECR1,0.4,1.4,3.0,2.8
DES,0.0,0.0,0.0,0.0
CFD,1.6,2.0,3.0,0.8
DFFA,22.4,21.0,19.75,16.6
DFFB,9.8,9.2,5.0,9.2
TIMM8A,31.6,37.6,38.75,37.0
GSDME,0.6,0.2,0.0,0.0
COCH,0.0,0.0,0.0,0.0
DGUOK,13.2,13.8,15.5,18.2
DHCR7,5.2,8.8,2.0,1.0
DHCR24,136.4,159.6,123.75,121.6
DHFR,88.4,104.8,109.5,128.2
DHODH,7.8,13.8,13.75,8.6
DHPS,28.0,36.0,40.0,31.8
CYB5R3,6.2,13.4,8.5,4.6
NQO1,7.6,11.4,14.25,26.4
DIAPH1,74.8,69.0,70.25,62.4
DIAPH2,4.0,4.8,1.75,7.2
SEPTIN1,0.0,0.2,0.0,0.8
DIO1,0.0,0.2,0.25,0.4
DIO2,0.2,0.0,0.25,0.6
DKC1,233.6,258.2,213.25,178.2
DLAT,47.8,44.6,46.0,39.2
DLD,21.0,23.4,24.0,29.6
DLG1,36.0,40.4,40.0,51.8
DLG3,0.0,0.0,0.0,0.0
DLG4,9.2,10.6,6.25,6.8
DLST,45.2,59.0,60.25,81.6
1744,5.4,15.0,8.5,16.2
DLX1,86.0,102.0,81.25,68.0
DLX2,1.0,1.0,2.0,0.6
DLX3,0.0,0.0,0.0,0.0
DLX4,1.8,1.8,0.5,3.0
SARDH,0.0,0.0,0.25,0.0
DNM1,2.0,4.6,3.25,4.2
DMPK,1.2,0.4,0.0,0.2
DMRT1,0.2,0.0,0.0,0.0
DMWD,1.2,0.6,0.5,1.0
DNA2,39.4,53.2,73.0,65.2
DNAH5,0.0,0.0,0.0,0.4
DNASE1,0.4,0.2,0.5,0.2
DNASE1L1,1.6,3.8,3.0,5.2
DNASE1L2,0.8,0.0,0.0,0.2
DNASE2,0.8,2.6,0.5,4.0
DYNC1H1,7.0,6.4,10.0,10.4
DYNC1I1,0.0,0.2,2.0,2.6
DYNC1I2,11.2,12.6,20.25,14.8
DYNC1LI2,100.6,137.0,135.5,154.2
DNM2,8.6,12.8,8.25,11.0
DNMT1,13.2,12.8,14.5,20.8
TRDMT1,11.4,16.2,13.25,14.2
DNMT3A,35.8,35.8,23.75,30.4
DNMT3B,8.0,11.8,15.0,16.4
DOCK1,0.0,0.4,0.5,0.6
DOCK2,23.6,38.0,34.75,34.6
DOCK3,0.0,0.0,0.75,0.0
DOK1,38.4,36.0,30.5,34.4
DXO,0.8,0.6,0.5,0.2
DPAGT1,5.0,4.4,5.25,5.8
DPH1,47.6,47.6,41.0,57.6
DPH2,27.2,27.6,21.75,19.0
DPP4,0.6,3.2,1.25,24.8
DPYD,9.6,10.6,7.5,14.4
DPYS,0.0,0.0,0.75,0.0
DPYSL2,86.0,118.8,109.25,216.4
DPYSL3,1.4,2.8,0.25,3.4
DR1,59.8,64.6,71.75,85.6
DRG2,9.8,10.8,10.0,11.0
ARID3A,14.0,20.4,21.5,23.0
DRP2,0.6,1.0,1.25,3.4
ATN1,1.6,3.0,0.5,1.6
RCAN1,41.8,42.6,54.5,34.0
TSC22D3,239.8,249.8,190.5,281.8
SLC26A2,28.6,40.8,39.0,51.8
DTNA,39.4,45.2,34.75,46.2
HBEGF,149.8,159.0,102.75,157.6
DTYMK,15.8,22.2,19.5,24.2
ECM2,0.0,0.0,0.0,0.0
DUSP1,13.8,11.6,20.25,24.6
DUSP2,62.8,62.8,60.0,37.0
DUSP3,166.8,210.6,171.25,176.8
DUSP4,1.0,5.4,5.25,27.6
DUSP5,26.8,36.8,18.25,80.8
DUSP6,224.6,337.0,549.5,1123.6
DUSP7,56.8,86.2,71.25,112.6
DUT,20.4,23.6,31.75,30.4
DVL1,2.2,4.0,3.5,1.2
DVL2,0.6,1.2,1.25,3.2
DVL3,7.2,15.4,15.0,17.2
DYRK1A,181.0,238.6,270.0,327.0
TOR1A,50.2,57.6,40.75,55.6
E2F1,37.0,35.2,37.0,40.6
E2F2,22.6,36.4,36.75,51.2
E2F3,82.6,110.4,113.75,108.8
E2F4,26.8,30.0,24.0,32.0
E2F5,9.2,8.0,0.0,1.4
E2F6,56.8,66.8,64.75,83.0
E4F1,7.4,6.0,4.5,2.6
EBF1,0.0,0.2,1.0,2.8
GPR183,58.4,78.2,112.75,199.0
ECE1,4.8,3.4,6.75,1.8
TYMP,0.0,0.0,0.0,0.0
ECH1,12.2,7.8,5.75,4.0
ECHS1,9.6,10.2,9.75,12.0
ECM1,0.0,0.6,0.5,0.2
ECT2,28.4,26.8,34.5,39.0
LPAR1,2.8,1.4,4.75,6.2
S1PR3,90.6,99.2,71.25,49.6
EDN1,0.0,0.0,0.0,0.4
EDNRB,0.0,0.0,0.0,0.0
PHC1,0.6,1.2,2.25,3.0
PHC2,32.4,31.8,37.0,35.4
EEF1A1,404.0,401.8,382.25,319.2
EEF1A2,0.0,0.2,0.25,0.0
EEF1B2,53.2,45.6,40.5,31.0
EEF1D,2.8,3.0,4.0,3.4
EEF1G,17.8,18.8,17.75,14.8
EEF2,191.4,195.6,178.0,157.6
EIF2D,2.6,0.8,1.0,0.4
EFNA3,3.0,5.0,5.75,2.2
EFNA4,2.0,2.8,6.75,2.4
EFNB1,3.6,5.6,4.25,3.4
EFNB2,0.0,0.2,0.0,1.2
EFNB3,0.0,0.0,0.25,0.2
EGF,0.0,0.0,0.0,0.0
CELSR3,2.6,4.6,3.0,6.6
CELSR2,1.2,1.8,0.25,1.8
MEGF6,0.4,0.2,0.5,0.0
MEGF8,8.2,8.8,9.25,10.0
MEGF9,10.6,18.6,22.5,38.2
EGR1,413.8,394.8,279.0,160.0
EGR2,9.6,9.0,3.5,14.6
EGR3,131.6,93.0,38.75,66.0
EHHADH,1.0,0.8,0.5,0.4
EIF1AX,99.2,107.8,119.75,136.0
EIF2S1,160.4,190.0,200.5,213.2
EIF2B1,59.6,58.8,49.5,56.0
EIF2S3,99.0,101.0,112.25,113.8
EIF4A1,565.6,553.6,492.0,498.6
EIF4A2,439.4,491.8,515.0,632.0
EIF4B,225.8,270.6,286.5,282.8
EIF4E,43.2,50.6,54.5,49.4
EIF4EBP1,53.4,49.2,46.75,37.0
EIF4EBP2,75.6,102.2,128.5,157.0
EIF4G1,20.4,26.4,16.75,17.0
EIF4G2,241.4,280.0,273.25,385.2
EIF5,636.4,730.2,751.25,809.2
EIF5A,92.8,96.6,79.5,65.8
CELA1,0.2,0.2,0.0,0.8
ELANE,2.0,3.8,4.5,1.4
SERPINB1,125.4,146.6,129.5,163.2
ELAVL1,77.6,87.0,90.25,91.8
ELAVL3,0.0,0.0,0.0,0.0
ELAVL4,0.0,0.0,0.0,0.2
ELF1,279.6,341.8,489.75,523.0
ELF2,77.2,94.6,103.25,121.4
ELF3,0.6,0.8,0.5,1.2
ELF4,24.2,35.0,37.5,33.2
ELK1,10.4,9.8,15.5,20.6
ELK3,11.0,20.8,17.0,26.0
ELK4,60.2,93.2,123.0,131.2
EMD,1.6,1.8,1.5,1.6
MARK2,12.4,13.6,17.5,16.8
EMP1,22.8,43.4,21.25,112.8
EMP2,0.2,2.8,4.0,18.0
EMP3,4.8,2.4,1.5,1.8
ADGRE1,0.2,0.2,0.0,1.0
CTTN,0.0,0.4,0.0,0.0
ENDOG,1.8,0.6,0.25,1.8
ENG,12.6,12.4,10.5,11.8
ENO1,164.4,156.4,141.5,118.8
ENO2,1.8,2.4,2.5,5.0
ENO3,0.0,0.0,0.5,0.6
ENSA,87.4,117.6,94.75,130.2
SLC29A1,4.8,6.2,3.25,5.0
EP300,21.8,24.6,22.0,39.4
EPAS1,0.2,0.0,0.25,0.6
EPB41,31.0,55.0,54.0,55.8
EPB41L1,0.0,0.0,0.0,0.0
EPB41L2,8.4,10.2,20.0,20.6
STOM,93.2,132.2,103.75,101.6
EPHA1,0.0,0.0,0.25,0.2
EPHA7,0.0,0.0,0.0,0.0
EPHB3,0.8,0.2,0.0,0.2
EPHB4,0.6,0.4,1.0,0.6
EPHB6,0.2,0.8,0.25,0.2
EPHX1,0.0,0.6,0.25,0.2
STX2,8.4,14.0,13.25,17.2
CLN8,23.8,26.4,24.5,38.6
EPOR,22.8,24.6,16.25,11.6
EPRS1,15.2,18.2,14.5,14.4
EPS8,3.2,3.6,1.75,2.0
EPS15,26.0,29.0,40.0,59.2
NR2F6,36.0,36.0,22.75,20.0
ERBB2,0.0,0.0,0.0,0.2
ERBB3,0.0,0.2,0.0,0.2
ERCC1,39.0,41.4,42.0,53.2
ERCC2,1.8,2.4,0.25,1.8
ERCC3,12.0,13.4,16.5,20.4
ERCC4,11.8,12.4,12.0,15.0
ERCC5,8.2,11.0,8.75,9.0
ERCC6,7.0,8.0,10.25,14.4
ERF,10.8,8.6,6.25,8.2
ERG,0.0,0.0,0.0,0.0
ERH,50.4,39.6,54.75,56.2
ERN1,2.6,10.0,10.5,5.0
ERV3-1,2.4,1.4,4.75,5.0
FBL,7.0,7.4,6.75,3.4
ESD,15.0,10.0,16.0,17.8
ESR2,0.8,2.0,1.5,1.0
ESRRA,9.8,10.4,8.5,10.4
ESRRB,1.8,0.8,0.75,1.2
ETF1,317.8,349.0,286.75,336.4
ETFA,11.0,8.8,10.5,12.4
ETFB,0.8,1.4,1.5,1.6
ETFDH,0.0,0.0,0.25,1.4
ETS1,10.4,15.4,28.25,25.8
ETS2,172.8,234.6,410.0,416.2
ETV1,0.0,0.2,2.0,0.6
ETV2,0.0,0.2,0.5,0.0
ETV3,7.8,9.6,7.25,12.0
ETV4,1.0,0.8,3.25,1.0
ETV5,17.8,18.0,15.25,34.4
ETV6,246.0,297.6,307.75,228.8
EVI2A,73.8,89.0,50.25,108.8
EVI2B,31.8,36.6,28.5,49.6
EWSR1,41.6,63.8,63.0,65.6
EXT1,0.2,0.0,0.0,0.0
EXT2,7.2,12.0,13.5,10.2
EXTL2,10.8,11.4,15.5,21.0
EXTL3,11.0,13.4,18.25,19.2
EYA3,59.0,91.8,88.75,88.4
EZH1,23.4,25.8,22.5,28.4
EZH2,23.2,23.8,26.0,28.6
F2R,5.0,3.8,12.25,14.0
F2RL2,0.0,0.0,0.0,0.0
F3,96.6,137.2,261.75,322.2
F8,1.6,1.8,1.75,2.8
F12,0.0,0.0,0.0,0.0
F13A1,1.8,1.6,0.75,0.2
FAAH,0.0,0.4,0.5,0.2
FABP3,0.0,0.0,0.0,0.0
FABP5,3.0,3.2,4.5,4.4
FANCA,5.6,6.0,9.5,7.8
FANCC,16.2,14.6,16.5,16.0
FANCD2,7.4,11.2,6.75,12.6
FANCE,12.2,11.6,6.75,12.2
ACSL1,55.6,72.0,73.0,75.4
ACSL3,30.4,34.2,43.0,48.0
ACSL4,75.6,94.0,90.75,116.8
FAH,1.4,0.6,2.25,1.0
PTK2B,29.0,36.0,33.25,37.8
BPTF,29.6,31.0,30.0,40.0
FANCB,0.2,0.0,0.5,0.0
FANCF,9.6,14.4,23.25,29.2
FANCG,3.8,4.4,3.75,7.0
FAP,0.0,0.4,0.0,0.0
FARSA,21.0,15.6,13.5,7.8
FASN,10.2,13.6,7.75,4.4
FAT2,0.0,0.0,0.0,0.0
FAU,26.6,24.6,23.0,15.4
FBN1,5.0,3.6,4.5,3.2
FBP1,0.0,0.0,0.25,0.4
FCER1A,0.0,0.0,0.0,0.0
MS4A2,1.4,1.4,0.75,0.2
FCER1G,9.2,13.2,9.75,21.0
FCER2,0.4,0.6,0.5,0.0
FCGR1A,33.4,27.4,17.75,22.8
2210,12.4,15.8,5.25,9.4
FCGR2A,25.2,27.6,12.75,32.8
FCGR2B,0.4,0.4,0.0,0.6
FCGRT,0.6,0.0,0.0,0.2
FKTN,24.0,43.0,45.75,46.0
FDFT1,52.0,45.8,40.75,47.8
FDPS,4.8,3.0,3.25,2.4
FDX1,12.0,14.2,15.75,16.2
FDXR,1.0,2.4,3.75,1.8
FECH,12.0,15.4,12.0,15.4
FEN1,126.0,130.6,123.75,152.6
FER,18.2,26.8,32.0,50.8
FES,0.4,2.6,0.75,0.8
FGD1,0.0,0.0,0.0,0.0
FGF2,0.0,0.0,0.0,0.0
FGF11,0.4,3.2,1.75,2.4
FGF14,0.0,0.0,0.0,0.0
FGFR1,1.4,0.6,0.75,0.8
FGFR3,0.0,0.0,0.0,0.0
FGR,0.4,0.6,0.5,2.6
FH,3.6,6.6,5.0,5.6
FHL1,12.2,14.2,26.0,16.0
FHL2,0.0,0.0,0.0,0.0
FHL3,1.0,4.0,2.0,3.8
VEGFD,0.4,0.0,0.0,0.0
FKBP1A,42.6,47.8,41.5,48.4
2282,0.2,0.0,1.25,0.2
FKBP2,2.8,3.0,1.0,2.8
FKBP3,18.6,21.4,14.25,25.4
FKBP4,30.0,27.0,32.75,20.2
FKBP5,134.0,160.2,139.0,149.8
FOXC1,0.0,0.4,0.0,0.4
FOXD1,0.0,0.0,0.0,0.0
FOXD4,1.6,1.6,2.0,1.8
FOXM1,12.4,11.0,13.0,23.4
FOXD2,2.4,2.0,1.25,2.8
FOXO1,1.6,0.4,0.75,0.2
FOXO3,36.0,47.2,38.5,59.8
FOXO3B,30.2,37.6,39.5,33.8
FLI1,84.6,101.8,102.25,104.0
FLII,5.0,2.2,3.25,4.6
MLANA,0.0,0.2,0.0,0.0
FLNA,6.4,9.0,8.25,4.6
FLNB,13.6,18.2,23.5,13.8
FLOT2,10.4,10.4,10.25,13.6
FLT1,0.6,1.4,0.0,0.0
FLT3,377.0,528.4,646.0,790.8
FLT3LG,0.6,0.6,0.25,0.4
FMO4,0.0,0.0,0.5,0.6
FMO5,1.0,1.2,0.75,4.4
FMR1,21.6,19.0,25.25,29.8
FN1,0.0,0.0,0.0,0.0
FNTA,75.2,82.2,67.25,77.8
FNTB,35.6,43.6,37.5,50.4
FOLR2,0.0,0.0,0.0,0.4
FOS,95.6,91.8,94.75,115.2
FOSB,47.8,48.6,64.5,69.0
FOSL2,81.0,118.0,123.25,70.0
FPGS,5.0,4.6,5.75,5.6
FPR1,0.0,0.0,0.0,0.0
FPR2,0.0,0.2,0.0,0.4
FPR3,0.2,0.0,0.0,0.2
FXN,19.6,21.4,18.25,21.6
MTOR,35.6,33.6,40.25,43.0
FRG1,1.2,2.0,2.25,2.0
CENPI,1.4,2.6,3.0,4.6
NR5A2,0.2,0.4,0.0,0.2
FTH1,62.0,82.2,91.0,243.2
2498,3.6,6.6,8.0,6.2
FTL,257.2,260.0,196.0,311.2
FUCA1,3.4,6.0,6.25,10.2
FUCA2,10.0,13.2,15.5,19.8
FUS,36.6,56.0,56.25,56.6
FUT1,0.0,0.0,0.0,0.0
FUT2,0.0,0.6,0.0,0.0
FUT4,426.2,535.6,476.25,415.8
FUT6,0.0,0.0,0.0,0.0
FUT7,3.2,4.2,16.75,3.0
FUT8,17.8,22.4,22.5,26.0
KDSR,32.8,27.2,32.75,30.0
FYB1,19.6,28.2,13.0,34.2
FYN,2.0,1.2,7.25,4.8
FZD2,4.2,4.2,2.0,6.8
IFI6,0.0,1.0,0.5,0.8
G6PD,2.6,4.6,2.0,2.0
SLC37A4,2.8,3.2,1.0,2.8
XRCC6,28.8,29.6,21.5,18.8
GAA,1.8,0.4,0.25,1.8
GAB1,0.6,0.6,0.5,1.2
GABBR1,0.0,0.0,0.0,0.0
GABPA,40.6,54.0,58.75,88.6
GABPB1,43.8,36.8,40.5,54.4
GABRA4,0.6,0.0,0.0,0.0
GABRB1,0.0,0.0,0.0,0.0
GABRG1,0.0,0.0,0.0,0.0
GABRR2,0.6,0.2,0.5,1.6
GAD1,7.4,8.0,11.0,19.2
GAK,2.0,2.2,3.5,4.2
GALC,10.0,12.6,9.5,13.2
GALE,1.2,0.4,0.0,0.8
B4GALNT1,0.0,0.2,0.0,0.0
GALK1,0.8,0.0,1.0,0.0
GALK2,6.8,9.0,5.75,9.8
GALNS,6.6,11.2,8.75,10.2
GALNT1,56.6,53.6,55.25,61.8
GALNT2,7.8,10.8,10.0,13.6
GALNT3,3.2,2.8,1.75,4.6
GALT,1.2,0.6,0.75,1.4
GAMT,7.4,5.2,9.25,10.8
GANC,9.4,13.4,13.25,11.8
GAPDH,351.6,346.0,289.5,206.0
GARS1,22.8,27.2,28.25,18.2
GART,32.0,25.8,38.25,30.6
GAS1,0.8,0.4,1.5,4.0
GAS2,0.0,0.0,0.0,0.0
GAS6,2.0,1.6,0.25,1.0
GAS8,4.0,6.2,6.25,2.6
GATA2,10.4,13.0,0.0,0.8
GATA3,0.0,0.0,0.0,0.0
GATA4,0.0,0.0,0.25,0.6
GATM,4.6,3.0,3.25,3.2
GBA,0.2,0.8,0.25,0.0
GBAP1,3.0,5.2,4.0,2.8
NIPSNAP2,31.6,25.4,29.0,32.4
GBE1,11.8,9.8,8.5,12.0
GBP2,8.2,8.6,3.25,18.4
GBP3,13.8,34.6,44.75,48.4
GCDH,4.2,5.8,4.5,4.4
GCH1,4.4,4.0,25.25,6.2
GCHFR,1.0,1.0,1.25,1.4
BLOC1S1,1.6,3.4,2.5,1.2
KAT2A,2.6,4.6,2.0,2.8
NR6A1,23.6,28.2,16.0,16.4
GCNT1,57.6,74.0,45.75,43.2
GCNT2,2.6,6.2,3.5,4.2
GCSH,3.0,3.0,6.25,3.2
MSTN,1.0,0.4,0.5,1.0
GDF9,0.0,0.0,0.75,0.6
GDI1,3.8,4.0,3.0,7.8
GDI2,146.6,177.4,181.75,261.4
GEM,0.0,0.2,0.75,0.4
GFER,17.8,18.2,17.0,16.2
GFI1,391.2,468.2,426.0,374.2
GFPT1,57.8,66.2,77.75,73.2
GFRA2,0.0,0.0,0.0,1.2
GFRA3,0.0,0.6,0.0,0.0
GGCX,5.2,5.6,7.5,15.8
GGT1,0.8,0.4,0.25,0.0
2679,0.8,0.2,0.25,0.2
2681,0.0,0.0,0.0,0.0
B4GALT1,15.0,17.6,19.0,21.4
GGT7,1.6,0.8,1.75,2.0
GGT5,0.0,0.6,0.25,0.4
GIPR,5.2,7.8,4.75,8.0
GJA3,0.8,2.6,0.0,0.0
GJB5,0.0,0.0,0.0,0.0
GK,7.8,9.8,10.75,10.0
2713,0.6,0.8,1.0,0.8
GLA,0.0,0.2,0.0,0.2
GPC3,0.0,0.0,0.0,0.0
GLB1,3.8,4.6,5.75,4.2
GCLC,5.2,8.0,6.25,7.6
GCLM,21.8,28.6,37.0,50.8
GLDC,0.0,0.0,0.0,0.0
GLE1,33.0,43.2,39.0,57.2
GLG1,34.2,55.6,64.75,77.4
GLI1,0.0,0.0,0.0,0.0
GLI3,0.0,0.0,0.0,0.2
GLI4,0.0,0.8,0.5,1.4
GLO1,121.4,121.0,112.0,143.4
GLS,34.4,53.8,66.0,65.2
GLRX,10.4,15.6,25.5,28.0
GLUD1,76.8,80.4,70.0,97.6
GLUL,359.4,391.6,596.0,352.2
GM2A,11.0,17.8,15.75,16.6
GMDS,0.4,0.2,0.75,0.4
GMFB,76.6,97.8,126.5,161.6
GMPR,0.0,0.4,0.25,0.0
GNA11,0.0,0.0,0.0,0.0
GNA12,17.8,22.0,21.25,30.0
GNA15,11.2,17.2,27.0,25.2
GNAI2,26.8,39.2,34.0,39.8
GNAI3,63.4,72.6,66.5,81.6
GNAL,0.0,0.2,0.25,0.2
GNAO1,0.0,0.0,0.0,0.0
GNAQ,257.2,377.8,325.0,830.6
GNAS,108.0,158.4,106.75,157.6
GNAT2,0.0,0.0,0.0,0.0
GNAZ,0.0,0.0,0.5,0.0
GNB1,80.0,105.2,117.5,138.2
GNB2,5.2,6.6,6.75,6.4
GNB3,0.0,0.0,0.0,0.0
GNG3,0.0,0.0,0.0,0.0
GNG4,0.0,0.0,0.0,0.0
GNG5,15.4,17.2,15.5,17.8
GNG7,13.0,12.0,15.25,13.8
GNG10,8.0,6.2,3.25,7.6
GNG11,0.0,0.0,0.75,0.6
GNGT2,0.0,0.0,0.5,0.2
GNL1,27.8,33.2,36.5,30.6
GNRH1,2.0,2.6,1.5,3.8
GNRHR,0.0,0.0,0.0,0.0
GNS,19.2,17.2,20.0,23.2
GOLGA1,26.6,31.6,33.5,42.6
GOLGA2,9.6,8.8,8.75,11.0
GOLGA3,27.6,32.2,33.75,38.8
GOLGA4,19.0,15.4,8.25,10.8
GOLGB1,27.4,19.8,21.5,32.2
GOT1,9.4,11.4,3.25,7.8
GOT2,26.0,24.4,31.75,36.0
GP1BA,0.2,0.0,0.0,0.0
GP1BB,0.0,0.0,0.0,0.0
GPC1,0.2,0.4,0.25,0.0
GPD1,0.0,0.2,0.0,0.2
GPD2,17.6,28.4,91.5,64.6
GPI,17.2,28.0,29.5,39.2
GPLD1,0.0,0.4,0.5,0.4
GPM6B,0.0,0.0,0.0,0.0
GPR3,12.2,14.4,12.5,10.4
CXCR3,0.4,2.2,0.0,2.2
GPR18,2.6,0.4,1.75,1.8
GPR19,0.0,0.0,0.0,0.0
GPR20,0.4,2.0,0.25,0.2
