chr	start	end	interval_id	num_peaks	num_samples	MV411_1_357_R1.bool	MV411_2_358_R1.bool	MV411_1_357_R1.fc	MV411_2_358_R1.fc	MV411_1_357_R1.qval	MV411_2_358_R1.qval	MV411_1_357_R1.pval	MV411_2_358_R1.pval	MV411_1_357_R1.start	MV411_2_358_R1.start	MV411_1_357_R1.end	MV411_2_358_R1.end	MV411_1_357_R1.summit	MV411_2_358_R1.summit
chr1	11051814	11052174	Interval_176	2	2	TRUE	TRUE	5.23985	5.00084	7.23354	4.66028	10.08017	8.09469	11051824	11051814	11052174	11052029	154	91
chr1	11060003	11060446	Interval_177	1	1	TRUE	FALSE	7.34737	NA	13.54935	NA	16.64001	NA	11060003	NA	11060446	NA	147	NA
chr1	11099564	11100047	Interval_178	2	2	TRUE	TRUE	6.89716	6.76021	12.70716	8.56703	15.76929	12.51447	11099716	11099564	11100047	11099876	189	99
chr1	11272812	11273594	Interval_179	1	1	TRUE	FALSE	13.1552	NA	32.92468	NA	36.52243	NA	11272812	NA	11273594	NA	414	NA
chr1	11664136	11664387	Interval_180	1	1	TRUE	FALSE	4.16075	NA	4.08364	NA	6.75945	NA	11664136	NA	11664387	NA	117	NA
chr1	11664680	11664869	Interval_181	1	1	TRUE	FALSE	5.24389	NA	6.54906	NA	9.3604	NA	11664680	NA	11664869	NA	135	NA
chr1	11680880	11681687	Interval_182	1	1	TRUE	FALSE	14.14998	NA	41.81197	NA	45.59416	NA	11680880	NA	11681687	NA	339	NA
chr1	11719424	11720009	Interval_183	3	2	TRUE	TRUE	4.9402;5.78863	4.66294	6.02379;11.29008	4.41551	8.81363;14.29954	7.82908	11719424;11719708	11719578	11719638;11720009	11719956	112;136	260
chr1	11736050	11736297	Interval_184	1	1	TRUE	FALSE	4.70943	NA	5.62646	NA	8.38876	NA	11736050	NA	11736297	NA	115	NA
chr1	11736790	11736961	Interval_185	1	1	TRUE	FALSE	3.88346	NA	3.35106	NA	5.97956	NA	11736790	NA	11736961	NA	143	NA
chr1	11790941	11791151	Interval_186	1	1	TRUE	FALSE	6.10714	NA	10.75604	NA	13.75027	NA	11790941	NA	11791151	NA	89	NA
chr1	11805662	11806488	Interval_187	2	2	TRUE	TRUE	17.72555	4.2069	62.98687	3.02945	67.16383	6.20592	11805662	11806164	11806473	11806488	331	174
chr1	11815039	11815286	Interval_188	1	1	TRUE	FALSE	3.67729	NA	2.08384	NA	4.60335	NA	11815039	NA	11815286	NA	140	NA
chr1	11842795	11843001	Interval_189	1	1	TRUE	FALSE	3.7429	NA	2.87402	NA	5.46828	NA	11842795	NA	11843001	NA	136	NA
chr1	11851235	11851518	Interval_190	1	1	TRUE	FALSE	6.73681	NA	12.39958	NA	15.45244	NA	11851235	NA	11851518	NA	139	NA
chr1	11907817	11909718	Interval_191	4	2	TRUE	TRUE	7.18579	4.77319;6.47411;4.08364	17.41634	5.42595;7.43964;2.65854	20.62834	8.9743;11.23693;5.75436	11907817	11907827;11908859;11909282	11909718	11908180;11909180;11909627	193	184;170;270
chr1	11926318	11926706	Interval_192	1	1	TRUE	FALSE	11.97605	NA	42.53067	NA	46.32773	NA	11926318	NA	11926706	NA	158	NA
chr1	11979861	11980710	Interval_193	2	2	TRUE	TRUE	15.17317	4.35208	51.26749	3.70055	55.23578	6.99419	11979861	11980519	11980536	11980710	330	54
chr1	11985859	11986143	Interval_194	1	1	TRUE	FALSE	4.24188	NA	4.22146	NA	6.9063	NA	11985859	NA	11986143	NA	162	NA
chr1	12133066	12133372	Interval_195	1	1	TRUE	FALSE	5.23985	NA	7.23354	NA	10.08017	NA	12133066	NA	12133372	NA	68	NA
chr1	12143552	12144115	Interval_196	1	1	TRUE	FALSE	9.38132	NA	28.25027	NA	31.74444	NA	12143552	NA	12144115	NA	325	NA
chr1	12153207	12153496	Interval_197	1	1	TRUE	FALSE	4.93631	NA	6.34842	NA	9.15104	NA	12153207	NA	12153496	NA	123	NA
chr1	12157937	12158149	Interval_198	1	1	TRUE	FALSE	7.55883	NA	13.93602	NA	17.04013	NA	12157937	NA	12158149	NA	70	NA
chr1	12178008	12178325	Interval_199	1	1	TRUE	FALSE	3.5931	NA	3.31818	NA	5.94584	NA	12178008	NA	12178325	NA	164	NA
chr1	12180429	12180620	Interval_200	1	1	FALSE	TRUE	NA	4.64925	NA	4.15073	NA	7.50349	NA	12180429	NA	12180620	NA	123
chr1	12184080	12184552	Interval_201	1	1	TRUE	FALSE	9.1484	NA	32.16974	NA	35.74909	NA	12184080	NA	12184552	NA	274	NA
chr1	12196631	12197038	Interval_202	1	1	TRUE	FALSE	9.83606	NA	24.09481	NA	27.48373	NA	12196631	NA	12197038	NA	250	NA
chr1	12344646	12344828	Interval_203	1	1	TRUE	FALSE	4.49137	NA	4.93609	NA	7.66459	NA	12344646	NA	12344828	NA	100	NA
chr1	12376938	12377136	Interval_204	1	1	TRUE	FALSE	4.39147	NA	5.93257	NA	8.71601	NA	12376938	NA	12377136	NA	37	NA
chr1	12510397	12510916	Interval_205	2	2	TRUE	TRUE	16.0338	5.10709	49.26347	4.53712	53.19235	7.95728	12510397	12510600	12510916	12510795	158	93
chr1	12525393	12525947	Interval_206	1	1	TRUE	FALSE	5.40253	NA	8.24615	NA	11.13763	NA	12525393	NA	12525947	NA	422	NA
chr1	12595943	12596248	Interval_207	2	2	TRUE	TRUE	5.78863	3.93038	11.29008	3.73678	14.29954	7.03655	12595943	12596057	12596213	12596248	133	148
chr1	12596559	12596850	Interval_208	1	1	TRUE	FALSE	4.39147	NA	5.93257	NA	8.71601	NA	12596559	NA	12596850	NA	165	NA
chr1	12604506	12604677	Interval_209	1	1	TRUE	FALSE	4.99026	NA	8.11744	NA	11.00531	NA	12604506	NA	12604677	NA	78	NA
chr1	13699925	13700233	Interval_210	1	1	FALSE	TRUE	NA	5.89198	NA	5.94963	NA	9.55537	NA	13699925	NA	13700233	NA	89
chr1	13748988	13749556	Interval_211	2	2	TRUE	TRUE	7.75125	4.66294	17.2046	4.41551	20.41034	7.82908	13748988	13749097	13749556	13749488	274	84
chr1	13782316	13782513	Interval_212	1	1	TRUE	FALSE	5.58735	NA	7.12354	NA	9.96376	NA	13782316	NA	13782513	NA	90	NA
chr1	14739591	14739762	Interval_213	1	1	TRUE	FALSE	4.19182	NA	4.96713	NA	7.69652	NA	14739591	NA	14739762	NA	119	NA
chr1	14778251	14778426	Interval_214	1	1	TRUE	FALSE	5.23985	NA	7.23354	NA	10.08017	NA	14778251	NA	14778426	NA	87	NA
chr1	14780414	14780625	Interval_215	1	1	TRUE	FALSE	4.59107	NA	6.64339	NA	9.46042	NA	14780414	NA	14780625	NA	100	NA
chr1	14810986	14811181	Interval_216	1	1	TRUE	FALSE	3.98225	NA	4.29973	NA	6.98805	NA	14810986	NA	14811181	NA	75	NA
chr1	14923931	14924195	Interval_217	1	1	TRUE	FALSE	5.64471	NA	8.33013	NA	11.22413	NA	14923931	NA	14924195	NA	114	NA
chr1	14996197	14996399	Interval_218	1	1	TRUE	FALSE	4.99036	NA	6.44365	NA	9.25272	NA	14996197	NA	14996399	NA	123	NA
chr1	14996573	14997076	Interval_219	2	2	TRUE	TRUE	4.99036	5.02353	6.44365	4.41551	9.25272	7.82162	14996690	14996573	14997076	14996798	271	36
chr1	15231751	15231964	Interval_220	1	1	TRUE	FALSE	7.87654	NA	14.99866	NA	18.13531	NA	15231751	NA	15231964	NA	95	NA
chr1	15261197	15261456	Interval_221	1	1	TRUE	FALSE	5.67068	NA	11.03113	NA	14.0308	NA	15261197	NA	15261456	NA	95	NA
chr1	15345988	15346305	Interval_222	1	1	TRUE	FALSE	3.65956	NA	4.39064	NA	7.09102	NA	15345988	NA	15346305	NA	166	NA
chr1	15415999	15416418	Interval_223	1	1	TRUE	FALSE	4.39147	NA	5.93257	NA	8.71601	NA	15415999	NA	15416418	NA	283	NA
chr1	15434826	15435059	Interval_224	1	1	TRUE	FALSE	7.47998	NA	14.26642	NA	17.3786	NA	15434826	NA	15435059	NA	131	NA
chr1	15523996	15525304	Interval_225	1	1	TRUE	FALSE	10.72869	NA	28.87307	NA	32.38012	NA	15523996	NA	15525304	NA	437	NA
chr1	15526450	15527043	Interval_226	1	1	TRUE	FALSE	13.47293	NA	60.93975	NA	65.08095	NA	15526450	NA	15527043	NA	272	NA
chr1	15603624	15604147	Interval_227	2	2	TRUE	TRUE	5.87227	4.9738	9.89983	5.16916	12.86164	8.69144	15603624	15603841	15604088	15604147	164	155
chr1	15617059	15617801	Interval_228	2	2	TRUE	TRUE	19.31612	5.43218	65.45198	5.27569	69.67404	8.80696	15617059	15617477	15617793	15617801	283	170
chr1	15683890	15684272	Interval_229	1	1	FALSE	TRUE	NA	7.82453	NA	10.99276	NA	15.18805	NA	15683890	NA	15684272	NA	222
chr1	15696962	15697221	Interval_230	1	1	TRUE	FALSE	4.79066	NA	7.37022	NA	10.22378	NA	15696962	NA	15697221	NA	108	NA
chr1	15829844	15830152	Interval_231	1	1	TRUE	FALSE	5.36458	NA	7.45866	NA	10.3155	NA	15829844	NA	15830152	NA	147	NA
chr1	15833285	15833668	Interval_232	1	1	TRUE	FALSE	7.80288	NA	13.89399	NA	16.99672	NA	15833285	NA	15833668	NA	232	NA
chr1	15834523	15836322	Interval_233	2	2	TRUE	TRUE	28.34276	8.60471	154.29799	14.46987	160.11264	18.98562	15834643	15834523	15836322	15836299	1254	1450
chr1	15836856	15837531	Interval_234	2	2	TRUE	TRUE	10.35818	4.88237	24.52094	4.22169	27.92622	7.59158	15836856	15836926	15837531	15837117	215	46
chr1	15847434	15848185	Interval_235	2	2	TRUE	TRUE	22.73716	5.00084	83.73338	4.66028	88.27603	8.09469	15847434	15847966	15848185	15848174	233	157
chr1	15849439	15849692	Interval_236	1	1	FALSE	TRUE	NA	4.82612	NA	4.1505	NA	7.49957	NA	15849439	NA	15849692	NA	90
chr1	15975604	15976251	Interval_237	2	2	TRUE	TRUE	14.05448	4.73393	39.48023	3.75903	43.21874	7.05996	15975604	15975883	15976251	15976074	432	57
chr1	16012888	16013059	Interval_238	1	1	TRUE	FALSE	3.7429	NA	2.87402	NA	5.46828	NA	16012888	NA	16013059	NA	31	NA
chr1	16206411	16207151	Interval_239	1	1	TRUE	FALSE	8.07627	NA	17.86607	NA	21.08994	NA	16206411	NA	16207151	NA	347	NA
chr1	16217503	16217725	Interval_240	1	1	TRUE	FALSE	5.32285	NA	11.33271	NA	14.34508	NA	16217503	NA	16217725	NA	43	NA
chr1	16237101	16237372	Interval_241	1	1	TRUE	FALSE	6.18884	NA	9.29891	NA	12.23191	NA	16237101	NA	16237372	NA	124	NA
chr1	16302674	16303073	Interval_242	1	1	TRUE	FALSE	10.66823	NA	23.9095	NA	27.29594	NA	16302674	NA	16303073	NA	207	NA
chr1	16352300	16352746	Interval_243	1	1	TRUE	FALSE	8.99464	NA	26.76833	NA	30.22533	NA	16352300	NA	16352746	NA	199	NA
chr1	16366908	16367691	Interval_244	2	2	TRUE	TRUE	21.5359	6.88377	86.57135	9.51675	91.16575	13.57285	16366908	16367007	16367636	16367691	218	124
chr1	16440522	16440758	Interval_245	1	1	TRUE	FALSE	3.99213	NA	7.78089	NA	10.65083	NA	16440522	NA	16440758	NA	108	NA
chr1	16440894	16441085	Interval_246	1	1	FALSE	TRUE	NA	4.04122	NA	3.01328	NA	6.18858	NA	16440894	NA	16441085	NA	37
chr1	16499107	16499607	Interval_247	1	1	TRUE	FALSE	4.22817	NA	4.4734	NA	7.17695	NA	16499107	NA	16499607	NA	154	NA
chr1	16513652	16514471	Interval_248	1	1	TRUE	FALSE	8.45714	NA	15.53174	NA	18.68598	NA	16513652	NA	16514471	NA	438	NA
chr1	16613214	16613713	Interval_249	1	1	TRUE	FALSE	4.68294	NA	19.03002	NA	22.28611	NA	16613214	NA	16613713	NA	320	NA
chr1	16644318	16645150	Interval_250	3	2	TRUE	TRUE	6.8862	4.12709;4.40699	31.78099	6.57997;6.41634	35.35406	10.26971;10.08822	16644512	16644318;16644747	16645000	16644550;16645150	255	168;57
chr1	16678141	16678482	Interval_251	1	1	TRUE	FALSE	6.58701	NA	14.70511	NA	17.83555	NA	16678141	NA	16678482	NA	140	NA
chr1	16895652	16895973	Interval_252	2	2	TRUE	TRUE	5.73687	7.92296	7.74271	11.14024	10.61193	15.35406	16895652	16895693	16895885	16895973	152	136
chr1	16896050	16896368	Interval_253	1	1	TRUE	FALSE	15.69822	NA	47.08442	NA	50.97057	NA	16896050	NA	16896368	NA	154	NA
chr1	16896421	16896607	Interval_254	1	1	TRUE	FALSE	5.4234	NA	6.84801	NA	9.67762	NA	16896421	NA	16896607	NA	147	NA
chr1	16904692	16905367	Interval_255	2	2	TRUE	TRUE	11.92584	18.28625	37.14222	52.78321	40.82947	58.94385	16904692	16904814	16905367	16905234	395	242
chr1	16913697	16914353	Interval_256	2	2	TRUE	TRUE	13.98802	5.67235	43.62937	6.23882	47.44596	9.89866	16913697	16913987	16914353	16914269	381	166
chr1	17013914	17014173	Interval_257	1	1	TRUE	FALSE	6.9998	NA	14.7059	NA	17.8376	NA	17013914	NA	17014173	NA	112	NA
chr1	17023315	17023496	Interval_258	1	1	TRUE	FALSE	5.62001	NA	8.28419	NA	11.17737	NA	17023315	NA	17023496	NA	73	NA
chr1	17053850	17054345	Interval_259	2	2	TRUE	TRUE	19.49483	5.28467	77.67044	5.95899	82.10724	9.57967	17053850	17054021	17054345	17054215	297	139
chr1	17066699	17067384	Interval_260	1	1	TRUE	FALSE	9.26502	NA	21.26959	NA	24.59215	NA	17066699	NA	17067384	NA	240	NA
chr1	17141405	17142125	Interval_261	1	1	TRUE	FALSE	6.23782	NA	10.59989	NA	13.58947	NA	17141405	NA	17142125	NA	605	NA
chr1	17191622	17191794	Interval_262	1	1	TRUE	FALSE	4.49137	NA	4.93609	NA	7.66459	NA	17191622	NA	17191794	NA	134	NA
chr1	17191873	17192147	Interval_263	1	1	TRUE	FALSE	6.08863	NA	9.52268	NA	12.4632	NA	17191873	NA	17192147	NA	142	NA
chr1	17431590	17432137	Interval_264	1	1	TRUE	FALSE	9.38132	NA	28.25027	NA	31.74444	NA	17431590	NA	17432137	NA	259	NA
chr1	17437573	17438406	Interval_265	2	2	TRUE	TRUE	5.29453	6.18946	6.98268	7.35831	9.81623	11.14824	17437573	17437907	17438071	17438406	376	380
chr1	17438990	17439181	Interval_266	1	1	FALSE	TRUE	NA	4.66294	NA	4.41551	NA	7.82908	NA	17438990	NA	17439181	NA	104
chr1	17439309	17440012	Interval_267	2	2	TRUE	TRUE	7.44059	4.9738	14.66219	5.16916	17.78907	8.69144	17439555	17439309	17440012	17439626	141	169
chr1	17569368	17569539	Interval_268	1	1	TRUE	FALSE	3.99229	NA	4.57714	NA	7.28745	NA	17569368	NA	17569539	NA	153	NA
chr1	17569717	17570169	Interval_269	1	1	TRUE	FALSE	7.84148	NA	28.40114	NA	31.89887	NA	17569717	NA	17570169	NA	184	NA
chr1	17588530	17588813	Interval_270	1	1	TRUE	FALSE	7.59696	NA	15.4416	NA	18.59202	NA	17588530	NA	17588813	NA	144	NA
chr1	17629625	17629857	Interval_271	1	1	FALSE	TRUE	NA	5.19736	NA	4.94958	NA	8.42073	NA	17629625	NA	17629857	NA	139
chr1	17630005	17630519	Interval_272	1	1	TRUE	FALSE	10.19788	NA	24.80502	NA	28.21481	NA	17630005	NA	17630519	NA	192	NA
chr1	17635668	17636208	Interval_273	1	1	TRUE	FALSE	14.22158	NA	45.55248	NA	49.4125	NA	17635668	NA	17636208	NA	282	NA
chr1	17640421	17640743	Interval_274	1	1	TRUE	FALSE	5.86725	NA	11.46141	NA	14.477	NA	17640421	NA	17640743	NA	153	NA
chr1	18041198	18041546	Interval_275	1	1	TRUE	FALSE	8.98202	NA	36.15011	NA	39.81489	NA	18041198	NA	18041546	NA	160	NA
chr1	18902606	18902802	Interval_276	1	1	FALSE	TRUE	NA	4.50801	NA	4.71231	NA	8.15765	NA	18902606	NA	18902802	NA	103
chr1	18926515	18926954	Interval_277	1	1	TRUE	FALSE	8.58295	NA	24.16347	NA	27.55604	NA	18926515	NA	18926954	NA	149	NA
chr1	18956630	18957000	Interval_278	1	1	TRUE	FALSE	12.44868	NA	38.95581	NA	42.67925	NA	18956630	NA	18957000	NA	201	NA
chr1	19011246	19011454	Interval_279	1	1	TRUE	FALSE	3.65956	NA	4.39064	NA	7.09102	NA	19011246	NA	19011454	NA	130	NA
chr1	19209888	19210693	Interval_280	2	2	TRUE	TRUE	19.03618	5.63351	64.05293	5.87768	68.25037	9.47929	19209888	19210026	19210693	19210267	507	87
chr1	19251389	19252189	Interval_281	2	2	TRUE	TRUE	15.32352	8.85158	46.34177	13.92151	50.2173	18.39202	19251389	19251405	19252045	19252189	195	177
chr1	19312038	19312546	Interval_282	1	1	TRUE	FALSE	14.46072	NA	54.84259	NA	58.87547	NA	19312038	NA	19312546	NA	170	NA
chr1	19315592	19315827	Interval_283	1	1	TRUE	FALSE	5.32285	NA	11.33271	NA	14.34508	NA	19315592	NA	19315827	NA	93	NA
chr1	19319143	19319342	Interval_284	1	1	TRUE	FALSE	6.23782	NA	10.59989	NA	13.58947	NA	19319143	NA	19319342	NA	85	NA
chr1	19449023	19449255	Interval_285	1	1	TRUE	FALSE	4.99927	NA	5.47355	NA	8.22904	NA	19449023	NA	19449255	NA	163	NA
chr1	19485182	19485437	Interval_286	1	1	FALSE	TRUE	NA	3.93038	NA	3.73678	NA	7.03655	NA	19485182	NA	19485437	NA	163
chr1	19485504	19485996	Interval_287	1	1	TRUE	FALSE	7.67715	NA	17.5407	NA	20.75522	NA	19485504	NA	19485996	NA	166	NA
chr1	19505693	19506067	Interval_288	2	2	TRUE	TRUE	4.65753	4.24283	8.35524	4.0294	11.25152	7.36533	19505693	19505778	19506067	19506064	224	119
chr1	19508842	19509230	Interval_289	1	1	TRUE	FALSE	4.70501	NA	10.0731	NA	13.03856	NA	19508842	NA	19509230	NA	236	NA
chr1	19596695	19597566	Interval_290	3	2	TRUE	TRUE	8.58295;4.08742	3.97765	24.16347;3.68873	3.37766	27.55604;6.34143	6.59873	19596695;19597337	19597144	19597227;19597566	19597426	328;78	135
chr1	19799345	19799559	Interval_291	1	1	TRUE	FALSE	4.12352	NA	3.75096	NA	6.40477	NA	19799345	NA	19799559	NA	64	NA
chr1	19882151	19882841	Interval_292	2	2	TRUE	TRUE	17.93701	3.97765	56.13764	3.37766	60.19505	6.59873	19882151	19882473	19882574	19882841	199	183
chr1	20047130	20047462	Interval_293	1	1	TRUE	FALSE	6.15449	NA	15.36698	NA	18.51631	NA	20047130	NA	20047462	NA	212	NA
chr1	20153311	20154272	Interval_294	1	1	TRUE	FALSE	3.6179	NA	5.95852	NA	8.74288	NA	20153311	NA	20154272	NA	812	NA
chr1	20165673	20166077	Interval_295	1	1	TRUE	FALSE	4.59107	NA	6.64339	NA	9.46042	NA	20165673	NA	20166077	NA	121	NA
chr1	20171684	20171870	Interval_296	1	1	TRUE	FALSE	6.70039	NA	11.89829	NA	14.93005	NA	20171684	NA	20171870	NA	59	NA
chr1	20174383	20175522	Interval_297	2	2	TRUE	TRUE	6.20113	6.60446	9.72367	8.34757	12.67382	12.25039	20174925	20174383	20175522	20175391	447	383
chr1	20223249	20223440	Interval_298	1	1	TRUE	FALSE	4.49137	NA	4.93609	NA	7.66459	NA	20223249	NA	20223440	NA	131	NA
chr1	20507970	20508317	Interval_299	1	1	TRUE	FALSE	7.18579	NA	17.41634	NA	20.62834	NA	20507970	NA	20508317	NA	203	NA
chr1	20633307	20633613	Interval_300	1	1	TRUE	FALSE	5.73884	NA	8.87893	NA	11.79668	NA	20633307	NA	20633613	NA	108	NA
chr1	20661346	20661689	Interval_301	1	1	TRUE	FALSE	5.15652	NA	10.565	NA	13.55013	NA	20661346	NA	20661689	NA	143	NA
chr1	20678683	20679034	Interval_302	1	1	TRUE	FALSE	10.2297	NA	26.64248	NA	30.09674	NA	20678683	NA	20679034	NA	189	NA
chr1	20786265	20787600	Interval_303	4	2	TRUE	TRUE	8.83945;4.99026	5.59553;5.36606	35.15611;8.11744	6.7634;5.17561	38.79992;11.00531	10.49233;8.69853	20786271;20787195	20786265;20786798	20787120;20787600	20786575;20787289	437;334	166;166
chr1	21175459	21175667	Interval_304	1	1	TRUE	FALSE	4.47954	NA	4.328	NA	7.01916	NA	21175459	NA	21175667	NA	110	NA
chr1	21176143	21176648	Interval_305	1	1	FALSE	TRUE	NA	6.79864	NA	7.9005	NA	11.76967	NA	21176143	NA	21176648	NA	348
chr1	21176685	21177265	Interval_306	1	1	TRUE	FALSE	3.70704	NA	5.47355	NA	8.23007	NA	21176685	NA	21177265	NA	425	NA
chr1	21239178	21239391	Interval_307	1	1	TRUE	FALSE	3.19391	NA	2.16852	NA	4.70046	NA	21239178	NA	21239391	NA	125	NA
chr1	21288046	21288309	Interval_308	1	1	TRUE	FALSE	4.39147	NA	5.93257	NA	8.71601	NA	21288046	NA	21288309	NA	150	NA
chr1	21334103	21334787	Interval_309	1	1	TRUE	FALSE	20.359	NA	96.12943	NA	100.88608	NA	21334103	NA	21334787	NA	234	NA
chr1	21345624	21345973	Interval_310	1	1	TRUE	FALSE	4.99036	NA	6.44365	NA	9.25272	NA	21345624	NA	21345973	NA	126	NA
chr1	21440020	21440210	Interval_311	1	1	TRUE	FALSE	4.19188	NA	5.24225	NA	7.99138	NA	21440020	NA	21440210	NA	39	NA
chr1	21706561	21706732	Interval_312	1	1	TRUE	FALSE	4.99036	NA	6.44365	NA	9.25272	NA	21706561	NA	21706732	NA	82	NA
chr1	21768253	21768749	Interval_313	1	1	TRUE	FALSE	14.35071	NA	42.21276	NA	46.00243	NA	21768253	NA	21768749	NA	191	NA
chr1	21782898	21783844	Interval_314	2	2	TRUE	TRUE	20.19945	9.62434	81.83547	18.6942	86.34538	23.54024	21782898	21783089	21783844	21783831	334	374
chr1	21792066	21792290	Interval_315	1	1	TRUE	FALSE	5.18985	NA	8.88273	NA	11.80429	NA	21792066	NA	21792290	NA	134	NA
chr1	21857444	21857756	Interval_316	1	1	TRUE	FALSE	4.86536	NA	12.50237	NA	15.55945	NA	21857444	NA	21857756	NA	161	NA
chr1	21909830	21910172	Interval_317	2	2	TRUE	TRUE	7.4459	4.9738	14.20396	5.16916	17.31267	8.69144	21909830	21909879	21910172	21910136	136	174
chr1	21937238	21937838	Interval_318	1	1	TRUE	FALSE	7.21576	NA	13.76727	NA	16.86356	NA	21937238	NA	21937838	NA	140	NA
chr1	22019057	22019453	Interval_319	1	1	TRUE	FALSE	7.48528	NA	15.22467	NA	18.36732	NA	22019057	NA	22019453	NA	212	NA
chr1	22025350	22026132	Interval_320	2	2	TRUE	TRUE	6.18782	8.66191	12.96721	15.51751	16.03933	20.12739	22025350	22025459	22026132	22025794	623	162
chr1	22039546	22040107	Interval_321	2	2	TRUE	TRUE	5.98811	4.45488	16.96253	3.38283	20.15932	6.60997	22039667	22039546	22040107	22039737	327	87
chr1	22040337	22040624	Interval_322	1	1	FALSE	TRUE	NA	5.8512	NA	6.83427	NA	10.57058	NA	22040337	NA	22040624	NA	137
chr1	22052480	22053629	Interval_323	2	2	TRUE	TRUE	17.02983	12.64856	55.13815	25.55348	59.17881	30.80016	22052480	22052602	22053629	22053278	167	254
chr1	22451655	22452218	Interval_324	2	2	TRUE	TRUE	8.12872	4.31716	19.49395	3.42041	22.76538	6.65614	22451655	22451901	22451971	22452218	146	246
chr1	22619334	22619521	Interval_325	1	1	TRUE	FALSE	4.90051	NA	5.31021	NA	8.061	NA	22619334	NA	22619521	NA	131	NA
chr1	22636336	22636669	Interval_326	1	1	TRUE	FALSE	8.38336	NA	23.1667	NA	26.53379	NA	22636336	NA	22636669	NA	168	NA
chr1	22990482	22990661	Interval_327	1	1	TRUE	FALSE	3.82589	NA	5.00735	NA	7.73977	NA	22990482	NA	22990661	NA	154	NA
chr1	23019244	23019972	Interval_328	2	2	TRUE	TRUE	11.14434	4.65412	44.89624	4.41522	48.74168	7.81365	23019244	23019660	23019711	23019972	138	57
chr1	23100356	23100608	Interval_329	1	1	TRUE	FALSE	6.41438	NA	10.9356	NA	13.93352	NA	23100356	NA	23100608	NA	138	NA
chr1	23168778	23168964	Interval_330	1	1	TRUE	FALSE	4.93278	NA	6.6702	NA	9.4898	NA	23168778	NA	23168964	NA	74	NA
chr1	23343740	23344956	Interval_331	3	2	TRUE	TRUE	3.99229;5.84554	6.76021	4.57714;16.15399	8.56703	7.28745;19.32295	12.51447	23343761;23344096	23343740	23344044;23344956	23344688	151;610	456
chr1	23368135	23369118	Interval_332	3	2	TRUE	TRUE	5.13271	4.34385;4.31716	12.26027	3.69795;3.42041	15.30598	6.97993;6.65614	23368175	23368135;23368569	23369118	23368365;23368768	735	53;84
chr1	23402216	23402668	Interval_333	1	1	TRUE	FALSE	7.76428	NA	14.79026	NA	17.92297	NA	23402216	NA	23402668	NA	206	NA
chr1	23528234	23528530	Interval_334	1	1	TRUE	FALSE	9.33919	NA	20.86472	NA	24.17038	NA	23528234	NA	23528530	NA	134	NA
chr1	23531281	23531489	Interval_335	1	1	TRUE	FALSE	6.81176	NA	13.42849	NA	16.51479	NA	23531281	NA	23531489	NA	117	NA
chr1	23533236	23533543	Interval_336	1	1	TRUE	FALSE	5.4234	NA	6.84801	NA	9.67762	NA	23533236	NA	23533543	NA	117	NA
chr1	23539822	23539993	Interval_337	1	1	TRUE	FALSE	3.7429	NA	2.87402	NA	5.46828	NA	23539822	NA	23539993	NA	43	NA
chr1	23559360	23559782	Interval_338	1	1	TRUE	FALSE	10.47919	NA	27.75289	NA	31.23322	NA	23559360	NA	23559782	NA	260	NA
chr1	23567266	23567526	Interval_339	1	1	TRUE	FALSE	8.15043	NA	26.22323	NA	29.66819	NA	23567266	NA	23567526	NA	128	NA
chr1	23691741	23691989	Interval_340	1	1	TRUE	FALSE	5.78863	NA	11.29008	NA	14.29954	NA	23691741	NA	23691989	NA	92	NA
chr1	23743265	23743456	Interval_341	1	1	FALSE	TRUE	NA	4.39448	NA	3.07012	NA	6.24951	NA	23743265	NA	23743456	NA	117
chr1	23778165	23778546	Interval_342	1	1	TRUE	FALSE	8.32469	NA	24.07548	NA	27.46322	NA	23778165	NA	23778546	NA	205	NA
chr1	23790966	23791190	Interval_343	1	1	TRUE	FALSE	5.62907	NA	8.67533	NA	11.58364	NA	23790966	NA	23791190	NA	148	NA
chr1	23800631	23801050	Interval_344	1	1	TRUE	FALSE	12.09322	NA	35.53083	NA	39.18403	NA	23800631	NA	23801050	NA	178	NA
chr1	23825054	23825669	Interval_345	2	2	TRUE	TRUE	13.2154	5.50701	41.29324	5.98958	45.06399	9.61714	23825252	23825054	23825669	23825345	191	115
chr1	23838595	23838807	Interval_346	1	1	TRUE	FALSE	6.26471	NA	8.62541	NA	11.53004	NA	23838595	NA	23838807	NA	103	NA
chr1	23865425	23865935	Interval_347	1	1	TRUE	FALSE	8.98202	NA	36.15011	NA	39.81489	NA	23865425	NA	23865935	NA	309	NA
chr1	23868124	23868467	Interval_348	1	1	TRUE	FALSE	6.18782	NA	12.96721	NA	16.03933	NA	23868124	NA	23868467	NA	189	NA
chr1	23899181	23899396	Interval_349	1	1	TRUE	FALSE	6.48731	NA	11.48975	NA	14.51252	NA	23899181	NA	23899396	NA	105	NA
chr1	23958831	23959318	Interval_350	1	1	TRUE	FALSE	6.9998	NA	14.7059	NA	17.8376	NA	23958831	NA	23959318	NA	234	NA
chr1	23959438	23960448	Interval_351	3	2	TRUE	TRUE	5.26034;4.99036	9.38918	9.03616;6.44365	15.72732	11.95989;9.25272	20.36414	23959438;23959994	23959695	23959849;23960188	23960448	276;40	383
