#mp70-MV411-H3K27ac-r2 Enhancers
#Created from /home/jeremie/data/MV411_H3K27ac/mp70-MV411-H3K27ac-r2_12KB_STITCHED_TSS_DISTAL_ENHANCER_REGION_MAP.txt
#Ranked by mp70.MV411.H3K27ac.r2.mLb.clN.sorted.bam
#Using cutoff of 8383.3764 for Super-Enhancers
#Created on May 29 2020 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp70.MV411.H3K27ac.r2.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam	enhancerRank	isSuper
37_MV411_1_70_R1_peak_109927_lociStitched	chr9	113497734	113603232	37	22554	34856.5392	11931.8238	234	1
25_MV411_1_70_R1_peak_22204_lociStitched	chr11	94541155	94584763	25	18188	27132.8976	4247.4192	235	1
44_MV411_1_70_R1_peak_17280_lociStitched	chr11	2498708	2586858	44	22816	32130.675	9273.38	236	1
23_MV411_1_70_R1_peak_54705_lociStitched	chr19	6056356	6105532	23	17310	31885.7184	9072.972	237	1
31_MV411_1_70_R1_peak_94553_lociStitched	chr6	37584726	37658354	31	22322	31181.458	8386.2292	238	1
46_MV411_1_70_R1_peak_83765_lociStitched	chr3	128356555	128433111	46	22947	31770.74	8995.33	239	1
37_MV411_1_70_R1_peak_31364_lociStitched	chr14	91307076	91384052	37	21324	31714.112	8967.704	240	1
31_MV411_1_70_R1_peak_92143_lociStitched	chr5	180113924	180181542	31	25847	29366.4974	6633.3258	241	1
53_MV411_1_70_R1_peak_85711_lociStitched	chr4	1749503	1812976	53	24793	30244.8845	7521.5505	242	1
15_MV411_1_70_R1_peak_32782_lociStitched	chr14	105041880	105097170	15	20801	28330.596	5794.392	243	1
42_MV411_1_70_R1_peak_33283_lociStitched	chr15	31199948	31280518	42	19942	31937.948	9434.747	244	1
57_MV411_1_70_R1_peak_75735_lociStitched	chr22	23059538	23138068	57	22965	30940.82	8457.681	245	1
46_MV411_1_70_R1_peak_112004_lociStitched	chr9	133605828	133728918	46	17452	35326.83	12875.214	246	1
35_MV411_1_70_R1_peak_72746_lociStitched	chr20	62955587	63030391	35	23849	30505.0712	8101.2732	247	1
42_MV411_1_70_R1_peak_94231_lociStitched	chr6	35357071	35455997	42	17404	33061.0692	10703.7932	248	1
43_MV411_1_70_R1_peak_56690_lociStitched	chr19	18708392	18782937	43	17983	34745.4245	12426.6515	249	1
37_MV411_1_70_R1_peak_30751_lociStitched	chr14	74905555	74986052	37	21795	31595.0725	9369.8508	250	1
41_MV411_1_70_R1_peak_64708_lociStitched	chr2	113167584	113251387	41	22535	31241.7584	9025.5831	251	1
29_MV411_1_70_R1_peak_26659_lociStitched	chr12	108804777	108870464	29	19000	28797.1808	6693.5053	252	1
54_MV411_1_70_R1_peak_19694_lociStitched	chr11	64016694	64094151	54	21315	30355.3983	8435.0673	253	1
36_MV411_1_70_R1_peak_85481_lociStitched	chr4	1004925	1059782	36	27368	27510.7855	5611.8711	254	1
35_MV411_1_70_R1_peak_56145_lociStitched	chr19	16398236	16468131	35	16128	33535.621	11658.486	255	1
16_MV411_1_70_R1_peak_28751_lociStitched	chr13	28244439	28272437	16	14355	28289.1792	6425.541	256	1
38_MV411_1_70_R1_peak_106409_lociStitched	chr8	133220349	133290364	38	15908	34384.3665	12525.6835	257	1
33_MV411_1_70_R1_peak_16248_lociStitched	chr10	132223769	132298288	33	19035	30060.9646	8264.1571	258	1
39_MV411_1_70_R1_peak_73441_lociStitched	chr21	34517655	34596523	39	20248	30356.2932	8580.8384	259	1
30_MV411_1_70_R1_peak_100095_lociStitched	chr7	73867768	73926014	30	21074	27608.604	5842.0738	260	1
40_MV411_1_70_R1_peak_18607_lociStitched	chr11	44559179	44635334	40	18932	30583.848	8841.5955	261	1
20_MV411_1_70_R1_peak_29539_lociStitched	chr14	22537576	22569341	20	17114	25526.354	3786.388	262	1
31_MV411_1_70_R1_peak_103296_lociStitched	chr8	20220974	20295240	31	15349	33850.4428	12231.6102	263	1
MV411_1_70_R1_peak_65561	chr2	144507417	144520189	1	12773	23230.9908	1624.5984	264	1
42_MV411_1_70_R1_peak_40169_lociStitched	chr16	50572703	50650565	42	17939	31035.7932	9436.8744	265	1
MV411_1_70_R1_peak_24264	chr12	6950858	6963773	1	12916	23540.1705	1942.416	266	1
38_MV411_1_70_R1_peak_13783_lociStitched	chr10	78202897	78305891	38	15222	32638.7986	11113.0526	267	1
39_MV411_1_70_R1_peak_102307_lociStitched	chr7	155201866	155293149	39	18328	31729.9708	10214.5677	268	1
41_MV411_1_70_R1_peak_77198_lociStitched	chr22	37337090	37400531	41	21967	28364.4711	6857.9721	269	1
20_MV411_1_70_R1_peak_5247_lociStitched	chr1	43829537	43884980	20	15862	27405.4749	5932.401	270	1
30_MV411_1_70_R1_peak_49092_lociStitched	chr17	74481295	74561684	30	19793	30877.4149	9413.5519	271	1
25_MV411_1_70_R1_peak_54129_lociStitched	chr19	3804231	3851244	25	17916	29039.9301	7578.4956	272	1
35_MV411_1_70_R1_peak_75167_lociStitched	chr22	19726090	19787378	35	23400	28572.4656	7115.5368	273	1
31_MV411_1_70_R1_peak_22034_lociStitched	chr11	78251509	78355823	31	13960	31440.2396	10024.5754	274	1
32_MV411_1_70_R1_peak_85547_lociStitched	chr4	1191629	1246588	32	25718	27594.9139	6204.8711	275	1
33_MV411_1_70_R1_peak_14435_lociStitched	chr10	88030245	88123616	33	13605	32044.9272	10681.6424	276	1
34_MV411_1_70_R1_peak_14651_lociStitched	chr10	97354270	97423715	34	20016	29021.0655	7666.728	277	1
33_MV411_1_70_R1_peak_111243_lociStitched	chr9	129451172	129500793	33	21600	27058.3313	5746.1118	278	1
21_MV411_1_70_R1_peak_111814_lociStitched	chr9	133105172	133153658	21	24695	26798.2122	5488.6152	279	1
47_MV411_1_70_R1_peak_31930_lociStitched	chr14	99514505	99598700	47	19821	30200.7465	8916.2505	280	1
37_MV411_1_70_R1_peak_78222_lociStitched	chr22	43114946	43183323	37	19360	29429.4608	8177.8892	281	1
29_MV411_1_70_R1_peak_83887_lociStitched	chr3	128791311	128864853	29	20830	29306.487	8089.62	282	1
36_MV411_1_70_R1_peak_45708_lociStitched	chr17	29098746	29178217	36	18363	30747.3299	9560.3613	283	1
33_MV411_1_70_R1_peak_20459_lociStitched	chr11	66846792	66922437	33	18651	29214.099	8056.1925	284	1
48_MV411_1_70_R1_peak_111539_lociStitched	chr9	131011766	131121963	48	16975	32926.8636	11780.0593	285	1
32_MV411_1_70_R1_peak_64319_lociStitched	chr2	105753257	105813572	32	20016	27660.459	6538.146	286	1
19_MV411_1_70_R1_peak_56122_lociStitched	chr19	16317501	16380119	19	16288	31979.0126	10857.9612	287	1
36_MV411_1_70_R1_peak_82224_lociStitched	chr3	52171887	52236881	36	21195	29110.8126	7994.262	288	1
40_MV411_1_70_R1_peak_66489_lociStitched	chr2	217891585	217965963	40	21892	29647.0708	8598.0968	289	1
26_MV411_1_70_R1_peak_68279_lociStitched	chr2	240948309	240995976	26	23324	25630.5459	4618.9323	290	1
27_MV411_1_70_R1_peak_101478_lociStitched	chr7	128874795	128949000	27	19256	29555.8515	8555.8365	291	1
48_MV411_1_70_R1_peak_71495_lociStitched	chr20	49716830	49804802	48	20304	30667.0392	9756.0948	292	1
42_MV411_1_70_R1_peak_5768_lociStitched	chr1	54218952	54309661	42	16105	30958.9817	10059.6281	293	1
25_MV411_1_70_R1_peak_39720_lociStitched	chr16	30450686	30498452	25	17833	26204.4276	5306.8026	294	1
19_MV411_1_70_R1_peak_104314_lociStitched	chr8	37874305	37916081	19	16139	27651.5344	6817.8432	295	1
31_MV411_1_70_R1_peak_63598_lociStitched	chr2	85392617	85452590	31	20677	27755.5044	6980.8572	296	1
53_MV411_1_70_R1_peak_78766_lociStitched	chr22	45880651	45967722	53	16888	30727.3559	9960.9224	297	1
34_MV411_1_70_R1_peak_38362_lociStitched	chr16	4640279	4698006	34	20636	27420.325	6707.8774	298	1
24_MV411_1_70_R1_peak_52599_lociStitched	chr18	76534700	76593343	24	17303	28289.3832	7641.1829	299	1
40_MV411_1_70_R1_peak_73923_lociStitched	chr21	42222755	42320401	40	16023	31549.4226	10946.1166	300	1
40_MV411_1_70_R1_peak_46733_lociStitched	chr17	42022702	42109403	40	16896	29565.041	9008.2339	301	1
12_MV411_1_70_R1_peak_59423_lociStitched	chr19	48937882	48990628	12	13243	28667.451	8112.3348	302	1
34_MV411_1_70_R1_peak_49446_lociStitched	chr17	75988148	76047300	34	21413	27038.3792	6530.3808	303	1
48_MV411_1_70_R1_peak_21831_lociStitched	chr11	76215514	76292008	48	18750	29021.8236	8536.7304	304	1
36_MV411_1_70_R1_peak_37810_lociStitched	chr16	1887870	1951557	36	21708	27143.3994	6738.0846	305	1
18_MV411_1_70_R1_peak_55127_lociStitched	chr19	8484940	8518125	18	18663	26023.677	5658.0425	306	1
49_MV411_1_70_R1_peak_94151_lociStitched	chr6	35032015	35087621	49	23410	26646.3952	6294.5992	307	1
24_MV411_1_70_R1_peak_39573_lociStitched	chr16	29624735	29703186	24	13701	28007.007	7656.8176	308	1
21_MV411_1_70_R1_peak_40890_lociStitched	chr16	66509665	66548676	21	19277	24502.8091	4240.4957	309	1
34_MV411_1_70_R1_peak_89048_lociStitched	chr5	50633864	50680785	34	22570	23699.7971	3462.7698	310	1
37_MV411_1_70_R1_peak_49079_lociStitched	chr17	74372738	74463678	37	14935	30037.482	9803.332	311	1
10_MV411_1_70_R1_peak_28735_lociStitched	chr13	28090631	28118993	10	10734	27275.7354	7158.5688	312	1
23_MV411_1_70_R1_peak_84334_lociStitched	chr3	152242660	152288680	23	18589	24008.634	3916.302	313	1
33_MV411_1_70_R1_peak_47878_lociStitched	chr17	50898933	50955783	33	21229	26890.05	6816.315	314	1
36_MV411_1_70_R1_peak_70603_lociStitched	chr20	38111189	38181558	36	20194	28246.1166	8226.1361	315	1
31_MV411_1_70_R1_peak_61804_lociStitched	chr2	28339268	28391155	31	23084	25995.387	6039.6468	316	1
27_MV411_1_70_R1_peak_88342_lociStitched	chr5	922549	993106	27	20651	27968.7948	8015.2752	317	1
36_MV411_1_70_R1_peak_92997_lociStitched	chr6	14885880	14966182	36	15966	28113.7302	8182.7738	318	1
35_MV411_1_70_R1_peak_66532_lociStitched	chr2	217978920	218047570	35	20008	28091.58	8196.81	319	1
MV411_1_70_R1_peak_18913	chr11	47387749	47396868	1	9120	21124.1635	1237.4483	320	1
55_MV411_1_70_R1_peak_97451_lociStitched	chr7	422182	510558	55	19655	29323.1568	9438.5568	321	1
35_MV411_1_70_R1_peak_4078_lociStitched	chr1	30727468	30789452	35	17888	27378.3328	7493.8656	322	1
45_MV411_1_70_R1_peak_47599_lociStitched	chr17	49851017	49956449	45	15411	31851.0072	11977.0752	323	1
30_MV411_1_70_R1_peak_23258_lociStitched	chr11	126317616	126398903	30	14609	28182.2029	8323.7888	324	1
46_MV411_1_70_R1_peak_2958_lociStitched	chr1	21547982	21635920	46	18515	29415.261	9585.242	325	1
33_MV411_1_70_R1_peak_67542_lociStitched	chr2	237494392	237558972	33	21719	26794.242	7013.388	326	1
25_MV411_1_70_R1_peak_67143_lociStitched	chr2	231595711	231646977	25	17669	25289.5178	5541.8546	327	1
29_MV411_1_70_R1_peak_109252_lociStitched	chr9	93896263	93965074	29	15725	27785.8818	8112.8169	328	1
46_MV411_1_70_R1_peak_77778_lociStitched	chr22	39625363	39729383	46	16776	30977.156	11306.974	329	1
29_MV411_1_70_R1_peak_16185_lociStitched	chr10	131722214	131785415	29	19623	26323.2165	6667.7055	330	1
44_MV411_1_70_R1_peak_13209_lociStitched	chr10	71316636	71393283	44	17015	28551.0075	8906.3814	331	1
32_MV411_1_70_R1_peak_105808_lociStitched	chr8	122785309	122873128	32	11776	34635.8136	14999.4852	332	1
23_MV411_1_70_R1_peak_40237_lociStitched	chr16	50676557	50737162	23	21727	26902.5595	7302.9025	333	1
25_MV411_1_70_R1_peak_47530_lociStitched	chr17	49675619	49757493	25	15503	28721.3992	9145.3258	334	1
38_MV411_1_70_R1_peak_62244_lociStitched	chr2	42921136	42980180	38	19472	27030.3432	7474.9704	335	1
32_MV411_1_70_R1_peak_106741_lociStitched	chr8	140210040	140302373	32	12896	33987.7773	14459.3478	336	1
30_MV411_1_70_R1_peak_48339_lociStitched	chr17	62609202	62677417	30	16941	26583.3855	7087.5385	337	1
40_MV411_1_70_R1_peak_98271_lociStitched	chr7	2862724	2959387	40	17176	29569.2117	10120.6161	338	1
42_MV411_1_70_R1_peak_47978_lociStitched	chr17	57511557	57605676	42	16814	30080.4324	10635.447	339	1
23_MV411_1_70_R1_peak_75962_lociStitched	chr22	24132099	24171508	23	20105	24106.4853	4709.3755	340	1
40_MV411_1_70_R1_peak_2430_lociStitched	chr1	17056741	17145781	40	15750	28661.976	9322.488	341	1
15_MV411_1_70_R1_peak_81613_lociStitched	chr3	49332245	49361043	15	16301	22301.1712	2997.8718	342	1
MV411_1_70_R1_peak_55716	chr19	13837997	13845633	1	7637	20814.2088	1513.4552	343	1
21_MV411_1_70_R1_peak_102949_lociStitched	chr8	8310179	8362756	21	11629	27334.7823	8049.5387	344	1
27_MV411_1_70_R1_peak_104804_lociStitched	chr8	54218355	54272961	27	13555	27390.3696	8108.991	345	1
30_MV411_1_70_R1_peak_27129_lociStitched	chr12	116592019	116694770	30	12103	31154.1032	11878.0156	346	1
20_MV411_1_70_R1_peak_58138_lociStitched	chr19	41196503	41257772	20	16806	28532.9733	9263.8728	347	1
29_MV411_1_70_R1_peak_70509_lociStitched	chr20	37309742	37364923	29	20329	26067.5044	6803.8173	348	1
34_MV411_1_70_R1_peak_101011_lociStitched	chr7	101680390	101753367	34	14902	26935.8107	7677.1804	349	1
35_MV411_1_70_R1_peak_34997_lociStitched	chr15	69695174	69764502	35	16760	26871.5328	7639.9456	350	1
37_MV411_1_70_R1_peak_75235_lociStitched	chr22	19868545	19933763	37	18475	26243.7232	7069.6312	351	1
37_MV411_1_70_R1_peak_79952_lociStitched	chr3	12894861	12961112	37	15500	27242.4112	8175.3734	352	1
31_MV411_1_70_R1_peak_92515_lociStitched	chr6	6686040	6752278	31	16654	27150.9562	8087.6598	353	1
25_MV411_1_70_R1_peak_102830_lociStitched	chr8	1913099	1966665	25	15341	27859.6766	8800.8938	354	1
29_MV411_1_70_R1_peak_36295_lociStitched	chr15	78973881	79032670	29	18856	25955.3435	6925.3442	355	1
37_MV411_1_70_R1_peak_63176_lociStitched	chr2	69937954	69999882	37	17868	25898.2896	6880.2008	356	1
43_MV411_1_70_R1_peak_83293_lociStitched	chr3	124763931	124832487	43	20012	26695.7064	7691.9832	357	1
47_MV411_1_70_R1_peak_44937_lociStitched	chr17	17503318	17572281	47	18631	26205.94	7206.6335	358	1
34_MV411_1_70_R1_peak_21393_lociStitched	chr11	72717195	72790480	34	15975	28082.812	9087.34	359	1
33_MV411_1_70_R1_peak_111142_lociStitched	chr9	129313204	129364311	33	20334	25297.965	6316.8252	360	1
17_MV411_1_70_R1_peak_35622_lociStitched	chr15	74762564	74802007	17	15598	23874.8479	4938.2636	361	1
41_MV411_1_70_R1_peak_12794_lociStitched	chr10	69456483	69507374	41	20460	24733.026	5811.7522	362	1
36_MV411_1_70_R1_peak_57807_lociStitched	chr19	39127938	39200033	36	14727	29955.4725	11044.954	363	1
30_MV411_1_70_R1_peak_50880_lociStitched	chr17	82276083	82340572	30	17268	26156.7384	7306.6037	364	1
30_MV411_1_70_R1_peak_7689_lociStitched	chr1	155944513	156002372	30	17983	25290.1689	6468.6362	365	1
28_MV411_1_70_R1_peak_98594_lociStitched	chr7	6359461	6438929	28	14877	27114.4816	8312.3528	366	1
29_MV411_1_70_R1_peak_1293_lociStitched	chr1	5973627	6040732	29	15169	25989.7665	7240.6295	367	1
34_MV411_1_70_R1_peak_45193_lociStitched	chr17	18948024	19022927	34	16999	27129.8666	8381.6457	368	1
30_MV411_1_70_R1_peak_99204_lociStitched	chr7	41758803	41831321	30	14357	26904.178	8180.0304	369	1
22_MV411_1_70_R1_peak_55749_lociStitched	chr19	13956561	14011326	22	10825	27973.962	9255.285	370	1
44_MV411_1_70_R1_peak_97740_lociStitched	chr7	1406758	1469904	44	19500	25649.9052	6933.4308	371	1
33_MV411_1_70_R1_peak_16107_lociStitched	chr10	127993878	128065594	33	18303	26398.6596	7687.9552	372	1
21_MV411_1_70_R1_peak_78674_lociStitched	chr22	45197703	45248679	21	16768	24651.9936	5943.8016	373	1
6_MV411_1_70_R1_peak_11449_lociStitched	chr10	7399741	7417701	6	11230	20368.436	1686.444	374	1
37_MV411_1_70_R1_peak_73678_lociStitched	chr21	39053253	39137662	37	18517	27863.4109	9209.0219	375	1
12_MV411_1_70_R1_peak_50606_lociStitched	chr17	81393330	81414576	12	10894	20897.5656	2258.4498	376	1
19_MV411_1_70_R1_peak_76298_lociStitched	chr22	28791657	28832108	19	15461	22959.9876	4336.3472	377	1
35_MV411_1_70_R1_peak_90571_lociStitched	chr5	142777656	142850172	35	16328	27345.7836	8745.4296	378	1
32_MV411_1_70_R1_peak_78491_lociStitched	chr22	44262002	44341122	32	14353	26892.888	8347.16	379	1
39_MV411_1_70_R1_peak_93938_lociStitched	chr6	33821467	33877912	39	18343	24954.3345	6417.7965	380	1
28_MV411_1_70_R1_peak_110213_lociStitched	chr9	121221588	121297202	28	16874	27062.2506	8529.2592	381	1
24_MV411_1_70_R1_peak_79404_lociStitched	chr22	50293004	50330625	24	20720	22704.2735	4254.9351	382	1
48_MV411_1_70_R1_peak_30955_lociStitched	chr14	76909032	76986932	48	18478	26376.94	7938.01	383	1
22_MV411_1_70_R1_peak_52316_lociStitched	chr18	63057527	63118549	22	13797	26971.724	8536.9778	384	1
39_MV411_1_70_R1_peak_23817_lociStitched	chr12	2248761	2325895	39	16257	27413.4236	8993.8244	385	1
32_MV411_1_70_R1_peak_97189_lociStitched	chr6	170117287	170193564	32	18501	26841.8763	8443.8639	386	1
31_MV411_1_70_R1_peak_35417_lociStitched	chr15	73899771	73965627	31	18033	25578.4704	7270.5024	387	1
30_MV411_1_70_R1_peak_67639_lociStitched	chr2	237863064	237923843	30	19252	24773.5204	6509.4309	388	1
30_MV411_1_70_R1_peak_39542_lociStitched	chr16	29285008	29335335	30	21317	22269.6975	4016.0946	389	1
40_MV411_1_70_R1_peak_2495_lociStitched	chr1	17181907	17245367	40	17040	25180.928	6942.524	390	1
33_MV411_1_70_R1_peak_110891_lociStitched	chr9	127934559	128009758	33	17060	26229.4112	7993.6537	391	1
39_MV411_1_70_R1_peak_14329_lociStitched	chr10	86649224	86717079	39	16545	25873.1115	7647.2585	392	1
35_MV411_1_70_R1_peak_28192_lociStitched	chr12	131821892	131884194	35	18811	24970.6416	6765.9972	393	1
38_MV411_1_70_R1_peak_33657_lociStitched	chr15	40900342	40964167	38	17995	25447.0275	7263.285	394	1
21_MV411_1_70_R1_peak_7978_lociStitched	chr1	159907563	159950107	21	16289	23088.6288	4930.8496	395	1
24_MV411_1_70_R1_peak_40743_lociStitched	chr16	57754460	57806346	24	20338	24023.218	5868.3066	396	1
14_MV411_1_70_R1_peak_57051_lociStitched	chr19	29662826	29693638	14	17679	23226.0856	5074.7364	397	1
39_MV411_1_70_R1_peak_57592_lociStitched	chr19	38150243	38219109	39	15723	28668.9158	10522.7248	398	1
42_MV411_1_70_R1_peak_85645_lociStitched	chr4	1536350	1623037	42	16097	26257.4923	8148.578	399	1
46_MV411_1_70_R1_peak_23322_lociStitched	chr11	126424434	126496099	46	18359	25985.729	7883.15	400	1
34_MV411_1_70_R1_peak_47778_lociStitched	chr17	50567929	50626568	34	16449	24950.8945	6854.8991	401	1
24_MV411_1_70_R1_peak_103047_lociStitched	chr8	10591763	10646078	24	17829	26625.213	8543.7495	402	1
28_MV411_1_70_R1_peak_3873_lociStitched	chr1	27856724	27899269	28	17387	22693.503	4616.1325	403	1
27_MV411_1_70_R1_peak_37745_lociStitched	chr16	1506368	1568205	27	17702	24815.1881	6802.07	404	1
24_MV411_1_70_R1_peak_59297_lociStitched	chr19	48543171	48610142	24	14669	28040.7577	10032.2558	405	1
15_MV411_1_70_R1_peak_107338_lociStitched	chr8	142654348	142684755	15	16160	23690.0937	5689.1497	406	1
33_MV411_1_70_R1_peak_20771_lociStitched	chr11	68317393	68400343	33	16703	26892.39	8892.24	407	1
45_MV411_1_70_R1_peak_15785_lociStitched	chr10	124516209	124578369	45	19181	25000.752	7073.808	408	1
15_MV411_1_70_R1_peak_20381_lociStitched	chr11	66311385	66341522	15	17991	21403.2974	3477.8098	409	1
19_MV411_1_70_R1_peak_17092_lociStitched	chr11	1752090	1797599	19	21331	23173.1828	5256.2895	410	1
28_MV411_1_70_R1_peak_9193_lociStitched	chr1	203166798	203217387	28	18825	24039.8928	6171.858	411	1
37_MV411_1_70_R1_peak_15296_lociStitched	chr10	110364464	110462854	37	13556	29182.474	11324.689	412	1
20_MV411_1_70_R1_peak_90969_lociStitched	chr5	150762245	150790327	20	17593	20367.8746	2510.5308	413	1
31_MV411_1_70_R1_peak_106806_lociStitched	chr8	140534073	140587197	31	15737	26875.4316	9031.08	414	1
21_MV411_1_70_R1_peak_35479_lociStitched	chr15	74177768	74251546	21	13536	26796.1696	8986.1604	415	1
21_MV411_1_70_R1_peak_72701_lociStitched	chr20	62809614	62853164	21	19599	22571.965	4764.37	416	1
17_MV411_1_70_R1_peak_90312_lociStitched	chr5	139454895	139488894	17	19169	21500.9676	3733.0902	417	1
9_MV411_1_70_R1_peak_6330_lociStitched	chr1	92475786	92515985	9	12209	21494.4053	3786.7458	418	1
28_MV411_1_70_R1_peak_18367_lociStitched	chr11	33892276	33949539	28	13963	24376.8591	6676.8658	419	1
MV411_1_70_R1_peak_57838	chr19	39397050	39404914	1	7865	19089.86	1418.6656	420	1
31_MV411_1_70_R1_peak_55388_lociStitched	chr19	10869030	10925594	31	13612	27190.3148	9531.034	421	1
35_MV411_1_70_R1_peak_46994_lociStitched	chr17	44074560	44119620	35	19789	22782.336	5136.84	422	1
17_MV411_1_70_R1_peak_88961_lociStitched	chr5	40347998	40389746	17	16689	21909.3504	4270.8204	423	1
42_MV411_1_70_R1_peak_36065_lociStitched	chr15	77858407	77943124	42	17454	24169.7601	6590.9826	424	1
26_MV411_1_70_R1_peak_24899_lociStitched	chr12	47776070	47833891	26	15584	24383.1157	6846.0064	425	1
39_MV411_1_70_R1_peak_111879_lociStitched	chr9	133423400	133494894	39	17006	25566.2544	8043.075	426	1
27_MV411_1_70_R1_peak_77339_lociStitched	chr22	37701234	37769564	27	15389	25186.438	7687.125	427	1
32_MV411_1_70_R1_peak_65175_lociStitched	chr2	127622306	127659305	32	24462	21566.7171	4088.3895	428	1
29_MV411_1_70_R1_peak_46660_lociStitched	chr17	41617227	41684092	29	15583	24679.8715	7214.7335	429	1
28_MV411_1_70_R1_peak_31746_lociStitched	chr14	95481659	95526513	28	15207	22714.0656	5301.7428	430	1
36_MV411_1_70_R1_peak_11068_lociStitched	chr1	246069393	246116832	36	19295	21769.7571	4383.3636	431	1
42_MV411_1_70_R1_peak_63425_lociStitched	chr2	72932328	73022972	42	16009	26631.2072	9281.9456	432	1
34_MV411_1_70_R1_peak_17520_lociStitched	chr11	2994980	3067799	34	13831	25217.2197	7959.1167	433	1
33_MV411_1_70_R1_peak_41479_lociStitched	chr16	75062464	75114858	33	16334	23367.724	6114.3798	434	1
28_MV411_1_70_R1_peak_74991_lociStitched	chr22	17779522	17848184	28	13544	25233.285	8033.454	435	1
36_MV411_1_70_R1_peak_34799_lociStitched	chr15	68302643	68366914	36	16078	24448.6884	7301.1856	436	1
40_MV411_1_70_R1_peak_97146_lociStitched	chr6	170022938	170099196	40	15203	24890.6112	7778.316	437	1
36_MV411_1_70_R1_peak_52447_lociStitched	chr18	74367019	74426329	36	15702	24874.614	7775.541	438	1
30_MV411_1_70_R1_peak_69305_lociStitched	chr20	17771269	17895523	30	10352	31784.1732	14686.8228	439	1
24_MV411_1_70_R1_peak_28859_lociStitched	chr13	30674038	30732160	24	13103	30421.0548	13344.8112	440	1
10_MV411_1_70_R1_peak_10869_lociStitched	chr1	235845477	235901097	10	9811	22743.018	5673.24	441	1
24_MV411_1_70_R1_peak_111099_lociStitched	chr9	129136565	129207525	24	10720	25091.456	8032.672	442	1
23_MV411_1_70_R1_peak_44530_lociStitched	chr17	9969383	10034093	23	14442	23444.433	6406.29	443	1
25_MV411_1_70_R1_peak_56369_lociStitched	chr19	17723018	17782093	25	12368	26400.6175	9363.3875	444	1
20_MV411_1_70_R1_peak_40510_lociStitched	chr16	56949775	57004254	20	16768	23469.5532	6433.9699	445	1
21_MV411_1_70_R1_peak_89211_lociStitched	chr5	67162406	67223003	21	15542	23663.1285	6659.6103	446	1
12_MV411_1_70_R1_peak_6757_lociStitched	chr1	111192669	111222974	12	13590	20725.5895	3736.6065	447	1
