REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp702-MV411_DMSO-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
14_MV411_DMSO_8h_2_702_R1_peak_6207_lociStitched	chr10	79116849	79164307	14	16193	20957.4528	6036.6576
12_MV411_DMSO_8h_2_702_R1_peak_34173_lociStitched	chr3	125119271	125166696	12	13851	19543.8425	5619.8625
12_MV411_DMSO_8h_2_702_R1_peak_11855_lociStitched	chr12	113194663	113242080	12	10914	16842.5184	5258.5453
8_MV411_DMSO_8h_2_702_R1_peak_902_lociStitched	chr1	27395000	27442388	8	11447	12524.6484	4961.5236
10_MV411_DMSO_8h_2_702_R1_peak_46257_lociStitched	chr8	54231334	54278633	10	9304	19387.8601	6886.7344
7_MV411_DMSO_8h_2_702_R1_peak_28913_lociStitched	chr20	5046473	5093731	7	11973	15614.0432	4839.2192
12_MV411_DMSO_8h_2_702_R1_peak_30630_lociStitched	chr21	33197676	33244870	12	18893	25319.581	5285.728
11_MV411_DMSO_8h_2_702_R1_peak_38818_lociStitched	chr5	132455714	132502780	11	18796	30108.1202	5869.1302
9_MV411_DMSO_8h_2_702_R1_peak_26798_lociStitched	chr2	112662622	112709554	9	11089	13230.1308	5575.5216
10_MV411_DMSO_8h_2_702_R1_peak_12644_lociStitched	chr13	28235087	28281854	10	30656	57341.0187	11397.1179
13_MV411_DMSO_8h_2_702_R1_peak_26457_lociStitched	chr2	96215206	96261798	13	14231	14965.3504	4929.4336
11_MV411_DMSO_8h_2_702_R1_peak_29113_lociStitched	chr20	17629477	17676028	11	10268	15157.0056	4906.4754
11_MV411_DMSO_8h_2_702_R1_peak_7337_lociStitched	chr11	3124223	3170772	11	18973	21729.0732	5441.5781
8_MV411_DMSO_8h_2_702_R1_peak_16474_lociStitched	chr15	85534507	85581018	8	7325	12088.2089	4502.2648
14_MV411_DMSO_8h_2_702_R1_peak_29917_lociStitched	chr20	48751421	48797874	14	13154	14906.7677	5541.8429
10_MV411_DMSO_8h_2_702_R1_peak_25798_lociStitched	chr2	58685558	58731896	10	13078	13475.0904	4184.3214
13_MV411_DMSO_8h_2_702_R1_peak_20752_lociStitched	chr17	64067633	64113869	13	13248	12913.7148	4563.4932
10_MV411_DMSO_8h_2_702_R1_peak_42169_lociStitched	chr6	135167453	135213655	10	29356	46807.2462	4744.9454
10_MV411_DMSO_8h_2_702_R1_peak_8853_lociStitched	chr11	75337397	75383571	10	16228	19614.7152	5379.271
7_MV411_DMSO_8h_2_702_R1_peak_49810_lociStitched	chr9	136045712	136091753	7	8266	9958.6683	5391.4011
11_MV411_DMSO_8h_2_702_R1_peak_19671_lociStitched	chr17	30337112	30383142	11	18366	24184.162	4897.592
6_MV411_DMSO_8h_2_702_R1_peak_29330_lociStitched	chr20	31661370	31707310	6	8816	14521.634	5140.686
11_MV411_DMSO_8h_2_702_R1_peak_19642_lociStitched	chr17	29681764	29727670	11	18233	20754.1026	4278.4392
9_MV411_DMSO_8h_2_702_R1_peak_22529_lociStitched	chr19	1168623	1214507	9	13518	22675.8728	6442.1136
10_MV411_DMSO_8h_2_702_R1_peak_41361_lociStitched	chr6	45462859	45508735	10	7718	10390.914	4371.9828
7_MV411_DMSO_8h_2_702_R1_peak_3211_lociStitched	chr1	156483159	156528848	7	26865	52117.4423	4934.412
10_MV411_DMSO_8h_2_702_R1_peak_41074_lociStitched	chr6	37007229	37052834	10	14145	19113.0555	5495.4025
13_MV411_DMSO_8h_2_702_R1_peak_1334_lociStitched	chr1	40034670	40080233	13	16268	21792.7829	4683.8764
11_MV411_DMSO_8h_2_702_R1_peak_45314_lociStitched	chr7	158802305	158847820	11	17404	25911.6895	4870.105
15_MV411_DMSO_8h_2_702_R1_peak_23829_lociStitched	chr19	38650240	38695633	15	20866	26477.7369	7712.2707
11_MV411_DMSO_8h_2_702_R1_peak_23483_lociStitched	chr19	18476904	18522201	11	17279	26186.1957	8375.4153
7_MV411_DMSO_8h_2_702_R1_peak_27270_lociStitched	chr2	157435973	157481263	7	17651	21603.33	3786.244
10_MV411_DMSO_8h_2_702_R1_peak_4436_lociStitched	chr1	221689403	221734625	10	18876	18070.7112	4522.2
7_MV411_DMSO_8h_2_702_R1_peak_16617_lociStitched	chr15	90818418	90863640	7	5562	7714.8732	4770.921
8_MV411_DMSO_8h_2_702_R1_peak_5822_lociStitched	chr10	63454394	63499485	8	22112	36429.0189	4310.6996
5_MV411_DMSO_8h_2_702_R1_peak_30556_lociStitched	chr21	29184277	29229163	5	3277	7302.9522	5139.447
9_MV411_DMSO_8h_2_702_R1_peak_50105_lociStitched	chrX	12947066	12991923	9	15037	19046.2822	2175.5645
9_MV411_DMSO_8h_2_702_R1_peak_7323_lociStitched	chr11	3013263	3058075	9	17297	18198.1532	5014.4628
12_MV411_DMSO_8h_2_702_R1_peak_43123_lociStitched	chr7	6352272	6396941	12	12307	17528.1156	4408.8303
7_MV411_DMSO_8h_2_702_R1_peak_17014_lociStitched	chr16	4015826	4060385	7	10991	13938.0552	4246.4727
11_MV411_DMSO_8h_2_702_R1_peak_39590_lociStitched	chr5	170268239	170312686	11	20708	24632.5274	5213.6331
9_MV411_DMSO_8h_2_702_R1_peak_6731_lociStitched	chr10	103111166	103155514	9	4144	7193.2456	3583.3184
10_MV411_DMSO_8h_2_702_R1_peak_1143_lociStitched	chr1	33018297	33062616	10	15550	15923.8167	4622.4717
10_MV411_DMSO_8h_2_702_R1_peak_30642_lociStitched	chr21	33361418	33405605	10	13123	20423.2314	4728.009
6_MV411_DMSO_8h_2_702_R1_peak_49971_lociStitched	chrX	1206028	1250135	6	7896	10294.5738	3405.0604
7_MV411_DMSO_8h_2_702_R1_peak_39643_lociStitched	chr5	172763788	172807835	7	15017	22785.5131	4624.935
7_MV411_DMSO_8h_2_702_R1_peak_44678_lociStitched	chr7	114046886	114090838	7	15919	25316.352	4012.8176
8_MV411_DMSO_8h_2_702_R1_peak_26332_lociStitched	chr2	85402134	85446028	8	12873	16328.568	4960.022
7_MV411_DMSO_8h_2_702_R1_peak_14792_lociStitched	chr14	100213539	100257400	7	10580	21145.3881	4592.2467
10_MV411_DMSO_8h_2_702_R1_peak_47452_lociStitched	chr8	129956930	130000696	10	18406	22206.8684	6915.028
5_MV411_DMSO_8h_2_702_R1_peak_11114_lociStitched	chr12	66365671	66409414	5	9455	11696.8782	4566.7692
7_MV411_DMSO_8h_2_702_R1_peak_28535_lociStitched	chr2	237662090	237705827	7	23552	33865.5591	4776.0804
10_MV411_DMSO_8h_2_702_R1_peak_23186_lociStitched	chr19	13138758	13182466	10	15379	42536.6256	6599.908
9_MV411_DMSO_8h_2_702_R1_peak_30144_lociStitched	chr20	53906385	53949898	9	15388	17953.4638	4634.1345
9_MV411_DMSO_8h_2_702_R1_peak_47038_lociStitched	chr8	107301397	107344823	9	7925	14543.3674	5766.9728
6_MV411_DMSO_8h_2_702_R1_peak_14324_lociStitched	chr14	76710707	76754127	6	5473	6882.07	3847.012
12_MV411_DMSO_8h_2_702_R1_peak_29382_lociStitched	chr20	32497344	32540758	12	19946	17209.3096	4966.5616
10_MV411_DMSO_8h_2_702_R1_peak_32967_lociStitched	chr3	39241429	39284833	10	15535	18937.1652	4796.142
6_MV411_DMSO_8h_2_702_R1_peak_42300_lociStitched	chr6	139296600	139339801	6	10117	14230.4094	4117.0553
13_MV411_DMSO_8h_2_702_R1_peak_40036_lociStitched	chr6	6683381	6726354	13	22733	26557.314	5350.1385
8_MV411_DMSO_8h_2_702_R1_peak_35768_lociStitched	chr4	10004055	10047005	8	10460	12704.61	5080.985
8_MV411_DMSO_8h_2_702_R1_peak_22623_lociStitched	chr19	2525056	2567995	8	14111	29262.9285	6612.606
11_MV411_DMSO_8h_2_702_R1_peak_31843_lociStitched	chr22	40412163	40455029	11	14959	17519.3342	4813.8518
11_MV411_DMSO_8h_2_702_R1_peak_35461_lociStitched	chr3	196609567	196652428	11	33151	61882.7118	4431.8274
8_MV411_DMSO_8h_2_702_R1_peak_40325_lociStitched	chr6	14701561	14744346	8	8551	10696.25	4826.148
7_MV411_DMSO_8h_2_702_R1_peak_46378_lociStitched	chr8	60885544	60928307	7	8944	18819.9963	7397.999
6_MV411_DMSO_8h_2_702_R1_peak_33390_lociStitched	chr3	52085912	52128669	6	18182	22071.1634	4994.0176
8_MV411_DMSO_8h_2_702_R1_peak_11244_lociStitched	chr12	77999168	78041855	8	16716	17574.2379	4174.7886
16_MV411_DMSO_8h_2_702_R1_peak_30825_lociStitched	chr21	38979357	39022021	16	25059	29173.6432	5298.8688
12_MV411_DMSO_8h_2_702_R1_peak_15058_lociStitched	chr15	28776701	28819271	12	25653	26563.68	1362.24
14_MV411_DMSO_8h_2_702_R1_peak_28904_lociStitched	chr20	4956571	4999079	14	15449	18308.1956	4204.0412
13_MV411_DMSO_8h_2_702_R1_peak_636_lociStitched	chr1	21756749	21799230	13	19379	21682.3024	4269.3405
7_MV411_DMSO_8h_2_702_R1_peak_20004_lociStitched	chr17	40316830	40359241	7	29744	48764.1678	5263.2051
9_MV411_DMSO_8h_2_702_R1_peak_43242_lociStitched	chr7	17027755	17070089	9	13213	17670.2116	3975.1626
8_MV411_DMSO_8h_2_702_R1_peak_26750_lociStitched	chr2	111410185	111452450	8	4616	5008.4025	1132.702
7_MV411_DMSO_8h_2_702_R1_peak_9925_lociStitched	chr12	6602998	6645231	7	11132	17598.4911	4772.329
8_MV411_DMSO_8h_2_702_R1_peak_50307_lociStitched	chrX	37745593	37787740	8	10878	8804.5083	1559.439
8_MV411_DMSO_8h_2_702_R1_peak_37886_lociStitched	chr5	50408090	50450228	8	24070	47316.7602	3055.005
8_MV411_DMSO_8h_2_702_R1_peak_28998_lociStitched	chr20	9481983	9524007	8	21516	28916.7144	4610.0328
15_MV411_DMSO_8h_2_702_R1_peak_17696_lociStitched	chr16	30450539	30492560	15	33823	42184.8819	4807.2024
9_MV411_DMSO_8h_2_702_R1_peak_20437_lociStitched	chr17	50909176	50951142	9	12579	14553.8088	5220.5704
11_MV411_DMSO_8h_2_702_R1_peak_15575_lociStitched	chr15	52076349	52118294	11	14499	12482.832	4672.673
7_MV411_DMSO_8h_2_702_R1_peak_25196_lociStitched	chr2	28356542	28398466	7	13871	20836.228	4695.488
7_MV411_DMSO_8h_2_702_R1_peak_26581_lociStitched	chr2	100173505	100215363	7	9585	15190.2682	5106.676
5_MV411_DMSO_8h_2_702_R1_peak_49573_lociStitched	chr9	129457737	129499589	5	12347	22294.5604	4930.1656
8_MV411_DMSO_8h_2_702_R1_peak_30130_lociStitched	chr20	53828292	53870069	8	7315	10807.7099	3918.6826
10_MV411_DMSO_8h_2_702_R1_peak_28751_lociStitched	chr20	1924276	1966033	10	9849	14527.2603	4831.2849
10_MV411_DMSO_8h_2_702_R1_peak_25322_lociStitched	chr2	37634279	37675988	10	12516	17601.198	4504.572
8_MV411_DMSO_8h_2_702_R1_peak_44299_lociStitched	chr7	92799056	92840614	8	29585	40834.8908	4039.4376
8_MV411_DMSO_8h_2_702_R1_peak_6519_lociStitched	chr10	96632617	96674139	8	17888	17887.6776	4588.181
13_MV411_DMSO_8h_2_702_R1_peak_28448_lociStitched	chr2	233059515	233100953	13	24987	34198.7814	4881.3964
11_MV411_DMSO_8h_2_702_R1_peak_28475_lociStitched	chr2	233221347	233262702	11	13335	17191.2735	4371.2235
8_MV411_DMSO_8h_2_702_R1_peak_40705_lociStitched	chr6	28900698	28941955	8	11347	17294.9344	4232.9682
13_MV411_DMSO_8h_2_702_R1_peak_19947_lociStitched	chr17	39325381	39366622	13	14106	19993.6368	3785.9238
7_MV411_DMSO_8h_2_702_R1_peak_35553_lociStitched	chr4	1162921	1204149	7	10945	18148.5656	4823.676
11_MV411_DMSO_8h_2_702_R1_peak_22262_lociStitched	chr18	63197368	63238565	11	10163	13611.4888	5540.9965
5_MV411_DMSO_8h_2_702_R1_peak_3188_lociStitched	chr1	156089604	156130775	5	24869	40722.2361	5026.9791
9_MV411_DMSO_8h_2_702_R1_peak_29185_lociStitched	chr20	19902807	19943919	9	8188	10064.2176	4259.2032
7_MV411_DMSO_8h_2_702_R1_peak_34905_lociStitched	chr3	171960400	172001482	7	23827	30010.401	4330.0428
8_MV411_DMSO_8h_2_702_R1_peak_21467_lociStitched	chr17	82587518	82628542	8	10720	17939.7952	4791.6032
13_MV411_DMSO_8h_2_702_R1_peak_29598_lociStitched	chr20	36929045	36969981	13	16331	19227.6392	4281.9056
9_MV411_DMSO_8h_2_702_R1_peak_6102_lociStitched	chr10	74007994	74048802	9	7497	8855.336	3852.2752
10_MV411_DMSO_8h_2_702_R1_peak_23590_lociStitched	chr19	28459634	28500412	10	6943	11788.9198	6006.5994
8_MV411_DMSO_8h_2_702_R1_peak_23394_lociStitched	chr19	17499048	17539777	8	11584	24266.3382	6577.7335
7_MV411_DMSO_8h_2_702_R1_peak_36109_lociStitched	chr4	48192842	48233571	7	17599	14914.9598	3824.4531
9_MV411_DMSO_8h_2_702_R1_peak_38308_lociStitched	chr5	80176481	80216931	9	8245	8826.19	4162.305
5_MV411_DMSO_8h_2_702_R1_peak_4135_lociStitched	chr1	204481437	204521831	5	10477	17692.572	4520.0886
11_MV411_DMSO_8h_2_702_R1_peak_32238_lociStitched	chr22_KI270733v1_random	134936	175302	11	4495	9817.0112	6410.1208
7_MV411_DMSO_8h_2_702_R1_peak_47188_lociStitched	chr8	119951355	119991583	7	6386	10447.2116	5921.5616
13_MV411_DMSO_8h_2_702_R1_peak_11962_lociStitched	chr12	117045551	117085728	13	15182	15194.9414	4688.6559
6_MV411_DMSO_8h_2_702_R1_peak_13940_lociStitched	chr14	61089251	61129310	6	9540	12490.3962	4130.0829
9_MV411_DMSO_8h_2_702_R1_peak_46290_lociStitched	chr8	55972469	56012512	9	11336	15208.3314	6050.4973
11_MV411_DMSO_8h_2_702_R1_peak_10091_lociStitched	chr12	11646617	11686657	11	13225	31243.212	4228.224
11_MV411_DMSO_8h_2_702_R1_peak_6848_lociStitched	chr10	110835899	110875922	11	16057	22132.719	4594.6404
9_MV411_DMSO_8h_2_702_R1_peak_1081_lociStitched	chr1	31921989	31961938	9	13079	16562.8554	4006.8847
6_MV411_DMSO_8h_2_702_R1_peak_413_lociStitched	chr1	12594986	12634923	6	10001	12456.3503	4788.4463
6_MV411_DMSO_8h_2_702_R1_peak_25110_lociStitched	chr2	26749544	26789465	6	6678	11537.169	4323.4443
8_MV411_DMSO_8h_2_702_R1_peak_49609_lociStitched	chr9	129923366	129963265	8	6740	8901.4669	3690.6575
9_MV411_DMSO_8h_2_702_R1_peak_28392_lociStitched	chr2	231383309	231423121	9	16442	18249.8208	4275.8088
8_MV411_DMSO_8h_2_702_R1_peak_20538_lociStitched	chr17	57860555	57900361	8	12393	14660.5498	4800.6036
8_MV411_DMSO_8h_2_702_R1_peak_4194_lociStitched	chr1	206464425	206504158	8	8594	11832.4874	4644.7877
8_MV411_DMSO_8h_2_702_R1_peak_23984_lociStitched	chr19	41515297	41555024	8	13151	23276.0493	6483.4464
5_MV411_DMSO_8h_2_702_R1_peak_44989_lociStitched	chr7	139095211	139134937	5	14303	18945.3294	3841.5042
8_MV411_DMSO_8h_2_702_R1_peak_8954_lociStitched	chr11	78227806	78267527	8	3994	7693.9577	3856.9091
7_MV411_DMSO_8h_2_702_R1_peak_27384_lociStitched	chr2	161975125	162014824	7	7210	9162.5292	3791.2545
10_MV411_DMSO_8h_2_702_R1_peak_16280_lociStitched	chr15	76983000	77022639	10	12471	14539.5852	4590.1962
6_MV411_DMSO_8h_2_702_R1_peak_40025_lociStitched	chr6	6556447	6596059	6	6656	11515.2084	3977.0448
6_MV411_DMSO_8h_2_702_R1_peak_23953_lociStitched	chr19	41296243	41335788	6	18848	27839.68	6335.109
8_MV411_DMSO_8h_2_702_R1_peak_1412_lociStitched	chr1	41656201	41695744	8	5332	9581.2689	4946.8293
6_MV411_DMSO_8h_2_702_R1_peak_30509_lociStitched	chr21	25480330	25519854	6	7715	10386.9072	3833.828
7_MV411_DMSO_8h_2_702_R1_peak_8211_lociStitched	chr11	60165827	60205118	7	20527	38269.434	3771.936
6_MV411_DMSO_8h_2_702_R1_peak_22588_lociStitched	chr19	2057447	2096711	6	22125	57745.5648	6443.2224
8_MV411_DMSO_8h_2_702_R1_peak_17871_lociStitched	chr16	50245403	50284660	8	13217	17952.2261	4683.3601
6_MV411_DMSO_8h_2_702_R1_peak_38460_lociStitched	chr5	95831894	95871139	6	5908	8602.504	4199.215
11_MV411_DMSO_8h_2_702_R1_peak_6952_lociStitched	chr10	119109393	119148615	11	20585	25070.7024	3847.6782
6_MV411_DMSO_8h_2_702_R1_peak_5256_lociStitched	chr10	14634548	14673677	6	9345	10772.2137	2707.7268
9_MV411_DMSO_8h_2_702_R1_peak_6823_lociStitched	chr10	110199985	110239107	9	15396	18309.096	4405.1372
6_MV411_DMSO_8h_2_702_R1_peak_7986_lociStitched	chr11	46209888	46248988	6	8412	15628.27	4160.24
8_MV411_DMSO_8h_2_702_R1_peak_16461_lociStitched	chr15	84713861	84752957	8	12286	18351.6624	3925.2384
9_MV411_DMSO_8h_2_702_R1_peak_30835_lociStitched	chr21	39066796	39105831	9	7532	10847.8265	4047.9295
11_MV411_DMSO_8h_2_702_R1_peak_16148_lociStitched	chr15	74529831	74568800	11	17359	18572.6254	4041.0853
9_MV411_DMSO_8h_2_702_R1_peak_1588_lociStitched	chr1	46573148	46611880	9	14835	17712.1436	4167.5632
12_MV411_DMSO_8h_2_702_R1_peak_33666_lociStitched	chr3	71426757	71465458	12	15936	19872.9635	3463.7395
12_MV411_DMSO_8h_2_702_R1_peak_16321_lociStitched	chr15	78034293	78072962	12	26548	21519.2985	4431.4674
9_MV411_DMSO_8h_2_702_R1_peak_33161_lociStitched	chr3	46925916	46964567	9	9872	12681.3931	4066.0852
7_MV411_DMSO_8h_2_702_R1_peak_14108_lociStitched	chr14	69614877	69653480	7	6999	8635.4911	4068.7562
8_MV411_DMSO_8h_2_702_R1_peak_6015_lociStitched	chr10	72223139	72261728	8	7001	8667.0894	3966.9492
5_MV411_DMSO_8h_2_702_R1_peak_40520_lociStitched	chr6	24996588	25035039	5	7580	13534.752	3964.2981
7_MV411_DMSO_8h_2_702_R1_peak_32079_lociStitched	chr22	45580722	45619141	7	6421	9381.9198	4510.3906
9_MV411_DMSO_8h_2_702_R1_peak_27815_lociStitched	chr2	199426156	199464570	9	27215	44398.9012	3491.8326
6_MV411_DMSO_8h_2_702_R1_peak_35175_lociStitched	chr3	185788943	185827345	6	21594	43739.878	3613.6282
9_MV411_DMSO_8h_2_702_R1_peak_19061_lociStitched	chr17	6912488	6950847	9	12541	15857.6106	4012.3514
11_MV411_DMSO_8h_2_702_R1_peak_11567_lociStitched	chr12	104456120	104494317	11	13403	19461.3715	3754.7651
10_MV411_DMSO_8h_2_702_R1_peak_17648_lociStitched	chr16	29720372	29758528	10	12520	21214.736	4223.8692
5_MV411_DMSO_8h_2_702_R1_peak_12712_lociStitched	chr13	30370697	30408838	5	7952	16721.0144	7601.5013
8_MV411_DMSO_8h_2_702_R1_peak_44964_lociStitched	chr7	137959022	137997116	8	5807	8220.6852	3919.8726
8_MV411_DMSO_8h_2_702_R1_peak_14368_lociStitched	chr14	77528762	77566849	8	11424	15238.6087	3618.265
10_MV411_DMSO_8h_2_702_R1_peak_8498_lociStitched	chr11	65470531	65508599	10	24922	44307.3452	4290.2636
6_MV411_DMSO_8h_2_702_R1_peak_4354_lociStitched	chr1	214418014	214456048	6	14216	19412.5536	3845.2374
7_MV411_DMSO_8h_2_702_R1_peak_27883_lociStitched	chr2	201223227	201261240	7	10084	18367.8816	4014.1728
6_MV411_DMSO_8h_2_702_R1_peak_36558_lociStitched	chr4	95516312	95554306	6	33694	41200.6936	2830.553
8_MV411_DMSO_8h_2_702_R1_peak_17116_lociStitched	chr16	10325271	10363238	8	5541	6932.7742	3857.4472
6_MV411_DMSO_8h_2_702_R1_peak_39798_lociStitched	chr5	178331194	178369068	6	5980	8794.3428	4071.455
8_MV411_DMSO_8h_2_702_R1_peak_45723_lociStitched	chr8	23514075	23551942	8	7332	15650.4311	6229.1215
10_MV411_DMSO_8h_2_702_R1_peak_14501_lociStitched	chr14	89330916	89368735	10	17326	18746.8783	3566.3317
8_MV411_DMSO_8h_2_702_R1_peak_31408_lociStitched	chr22	28791738	28829446	8	16976	31067.6212	3906.5488
6_MV411_DMSO_8h_2_702_R1_peak_33487_lociStitched	chr3	53234168	53271801	6	13947	21755.6373	4561.1196
6_MV411_DMSO_8h_2_702_R1_peak_8569_lociStitched	chr11	66432508	66470092	6	12013	16574.544	3972.6288
5_MV411_DMSO_8h_2_702_R1_peak_44759_lociStitched	chr7	127820149	127857676	5	3554	5599.0284	3246.0855
7_MV411_DMSO_8h_2_702_R1_peak_25047_lociStitched	chr2	25278561	25316054	7	5975	8825.8522	4281.7006
9_MV411_DMSO_8h_2_702_R1_peak_21744_lociStitched	chr18	13548934	13586378	9	9632	10694.0064	3942.8532
9_MV411_DMSO_8h_2_702_R1_peak_22898_lociStitched	chr19	7332545	7369887	9	11224	18390.935	5836.5546
7_MV411_DMSO_8h_2_702_R1_peak_14667_lociStitched	chr14	93307010	93344323	7	7590	11141.6618	3858.1642
8_MV411_DMSO_8h_2_702_R1_peak_9173_lociStitched	chr11	96230639	96267914	8	8186	9508.8525	3369.66
11_MV411_DMSO_8h_2_702_R1_peak_3740_lociStitched	chr1	182599300	182636536	11	11180	13174.0968	3980.5284
9_MV411_DMSO_8h_2_702_R1_peak_8174_lociStitched	chr11	59247419	59284643	9	6500	9279.9432	3927.132
6_MV411_DMSO_8h_2_702_R1_peak_9375_lociStitched	chr11	116312183	116349346	6	10835	11821.5503	3768.3282
9_MV411_DMSO_8h_2_702_R1_peak_25589_lociStitched	chr2	45827202	45864341	9	8844	10257.7918	3684.1888
8_MV411_DMSO_8h_2_702_R1_peak_39317_lociStitched	chr5	150052214	150089351	8	13394	13525.2954	4385.8797
6_MV411_DMSO_8h_2_702_R1_peak_1420_lociStitched	chr1	41714947	41751998	6	8379	14157.1871	4405.3639
7_MV411_DMSO_8h_2_702_R1_peak_21575_lociStitched	chr18	5439196	5476190	7	10284	12200.6212	3144.49
9_MV411_DMSO_8h_2_702_R1_peak_23227_lociStitched	chr19	14352110	14389056	9	24281	49086.4556	5693.3786
10_MV411_DMSO_8h_2_702_R1_peak_7821_lociStitched	chr11	34396351	34433200	10	11943	12123.321	3736.4886
9_MV411_DMSO_8h_2_702_R1_peak_24787_lociStitched	chr2	8511691	8548524	9	14732	22221.3489	4707.2574
7_MV411_DMSO_8h_2_702_R1_peak_50603_lociStitched	chrX	65985768	66022600	7	34458	35738.0896	1970.512
7_MV411_DMSO_8h_2_702_R1_peak_46741_lociStitched	chr8	93869670	93906431	7	4578	9238.0393	6017.7757
6_MV411_DMSO_8h_2_702_R1_peak_12115_lociStitched	chr12	121628370	121665071	6	9611	13733.5142	4191.2542
4_MV411_DMSO_8h_2_702_R1_peak_6100_lociStitched	chr10	73956013	73992704	4	6459	9675.4167	3478.3068
9_MV411_DMSO_8h_2_702_R1_peak_39824_lociStitched	chr5	178526005	178562691	9	16064	18786.9006	3694.2802
7_MV411_DMSO_8h_2_702_R1_peak_3103_lociStitched	chr1	154716239	154752921	7	7856	9339.2372	4200.089
5_MV411_DMSO_8h_2_702_R1_peak_19623_lociStitched	chr17	29549456	29586004	5	9674	14074.6348	3779.0632
7_MV411_DMSO_8h_2_702_R1_peak_92_lociStitched	chr1	2220333	2256878	7	13264	19931.643	4290.383
8_MV411_DMSO_8h_2_702_R1_peak_50364_lociStitched	chrX	40141052	40177586	8	12266	18676.1808	2042.2506
7_MV411_DMSO_8h_2_702_R1_peak_5548_lociStitched	chr10	43104932	43141384	7	11048	13359.658	3914.9448
7_MV411_DMSO_8h_2_702_R1_peak_39694_lociStitched	chr5	175637618	175674065	7	19581	24590.7909	4359.0612
6_MV411_DMSO_8h_2_702_R1_peak_48165_lociStitched	chr9	33136006	33172337	6	6781	10892.0338	4010.9424
6_MV411_DMSO_8h_2_702_R1_peak_19346_lociStitched	chr17	17016315	17052530	6	5493	7152.4625	3932.949
5_MV411_DMSO_8h_2_702_R1_peak_35098_lociStitched	chr3	183845825	183882034	5	10125	13147.4879	3707.8016
5_MV411_DMSO_8h_2_702_R1_peak_5633_lociStitched	chr10	46070396	46106578	5	8484	11281.5476	3151.4522
10_MV411_DMSO_8h_2_702_R1_peak_37801_lociStitched	chr5	40354730	40390907	10	20761	30037.7631	3516.4044
8_MV411_DMSO_8h_2_702_R1_peak_28367_lociStitched	chr2	231290267	231326421	8	17448	16594.686	3788.9392
14_MV411_DMSO_8h_2_702_R1_peak_42227_lociStitched	chr6	136751889	136788037	14	14654	13624.1812	3372.6084
5_MV411_DMSO_8h_2_702_R1_peak_19158_lociStitched	chr17	8191902	8228023	5	10258	17005.7668	3727.6872
7_MV411_DMSO_8h_2_702_R1_peak_45564_lociStitched	chr8	17898658	17934747	7	10791	20437.2007	5023.5888
5_MV411_DMSO_8h_2_702_R1_peak_42020_lociStitched	chr6	119112609	119148660	5	7611	9456.1773	3684.4122
10_MV411_DMSO_8h_2_702_R1_peak_7604_lociStitched	chr11	14611122	14647126	10	14718	18214.4236	2783.1092
5_MV411_DMSO_8h_2_702_R1_peak_20910_lociStitched	chr17	68474655	68510642	5	6506	8143.8581	3713.8584
6_MV411_DMSO_8h_2_702_R1_peak_22480_lociStitched	chr19	667855	703834	6	11891	24357.783	5645.1051
9_MV411_DMSO_8h_2_702_R1_peak_34285_lociStitched	chr3	128584692	128620548	9	9146	11018.5488	4392.36
11_MV411_DMSO_8h_2_702_R1_peak_40394_lociStitched	chr6	15872184	15907985	11	14083	15032.8399	3734.0443
14_MV411_DMSO_8h_2_702_R1_peak_20785_lociStitched	chr17	64323959	64359714	14	15894	15810.861	3908.0215
2_MV411_DMSO_8h_2_702_R1_peak_39342_lociStitched	chr5	150755738	150791490	2	34671	62683.9816	3396.44
12_MV411_DMSO_8h_2_702_R1_peak_43646_lociStitched	chr7	41805158	41840896	12	14083	14323.7904	3777.5066
12_MV411_DMSO_8h_2_702_R1_peak_48675_lociStitched	chr9	93092135	93127840	12	11074	14381.974	4148.921
9_MV411_DMSO_8h_2_702_R1_peak_28843_lociStitched	chr20	3980653	4016281	9	6689	9320.2848	3395.3484
6_MV411_DMSO_8h_2_702_R1_peak_20300_lociStitched	chr17	47634625	47670241	6	8142	11977.6608	3707.6256
