GENE,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
C5AR1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0
OSGIN2,119,69,31,21,15,15,19,10,8,15,3,9,9,4,8,7
VPS51,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
MRPL49,200,145,81,35,24,38,47,35,43,32,9,14,20,21,30,13
ZNHIT2,6,2,2,2,1,0,2,0,2,3,0,0,1,2,1,0
MYRF,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
TMEM258,13,11,5,2,1,0,1,0,3,5,1,0,0,0,3,0
DAGLA,7,5,1,2,1,0,1,0,1,1,0,0,0,0,0,0
GAS8-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMNL1,47,48,23,15,12,22,15,10,12,17,5,7,5,4,20,12
LDLRAD4,280,202,82,50,38,57,45,16,33,37,17,27,24,16,31,19
PTTG1IP,314,172,85,44,28,50,55,38,39,41,16,24,25,12,35,16
CFAP410,11,5,1,0,2,2,0,0,0,4,0,1,2,2,2,0
TMEM50B,5,1,1,0,0,1,1,0,1,0,0,0,0,0,2,0
MPPED1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
CA3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CA11,1,1,1,1,0,1,0,0,1,0,0,0,0,0,2,0
CACNA1A,4,3,0,2,0,0,0,0,0,0,0,0,0,0,3,1
CACNA1E,28,12,13,6,3,6,3,4,6,1,0,0,0,0,4,0
CACNB1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CACNB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNB3,11,11,3,2,1,5,4,1,1,1,1,0,0,1,2,0
CACNB4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A20,0,5,1,3,1,1,0,0,2,1,0,2,1,1,1,1
CAD,26,11,6,5,4,4,8,6,5,6,0,0,5,1,5,3
CALM1,317,210,99,54,53,68,62,26,21,44,19,23,49,26,52,24
CALM2,441,282,95,60,37,60,34,22,27,67,15,32,22,26,36,16
CALM3,474,349,148,104,53,135,93,47,49,58,23,15,34,25,48,19
CALR,887,589,321,238,109,171,217,99,136,196,73,77,109,85,168,66
CALU,497,398,155,90,43,55,65,38,33,45,18,23,31,21,41,15
CAMK2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2D,34,20,4,6,6,2,1,0,2,2,3,2,0,3,3,0
CAMK2G,186,127,87,28,38,37,48,11,26,31,10,11,14,18,31,17
CAMLG,31,10,8,4,1,2,0,3,2,5,1,2,1,1,0,2
CANX,752,509,194,134,61,79,94,37,54,66,38,34,66,38,72,17
CAPG,6,9,6,5,5,2,1,1,1,2,0,0,1,0,3,1
CAPN1,19,6,13,8,6,5,4,4,1,3,1,4,1,5,8,2
CAPN2,226,148,64,50,31,32,27,11,19,14,10,8,18,8,22,11
CAPN3,7,4,2,0,0,0,1,0,0,2,0,0,1,0,0,1
CAPNS1,110,74,35,16,22,26,28,18,10,14,8,6,5,9,27,5
CAPS,1,1,3,0,0,0,0,1,0,0,0,2,0,0,0,1
CAPZA1,546,401,148,82,37,58,72,32,34,45,24,35,35,23,61,27
CAPZA2,74,58,16,9,10,14,8,5,4,8,13,8,6,9,10,4
CAST,12,8,4,4,1,1,0,0,0,4,3,0,0,0,0,0
CAPZB,104,74,37,30,14,25,24,4,12,17,10,11,12,9,26,4
CARS1,11,7,3,3,2,2,2,4,1,2,0,2,1,5,4,2
CASP1,10,6,0,2,0,2,0,0,7,3,0,0,0,1,2,0
CASP2,899,690,241,143,107,141,127,66,131,85,45,37,54,46,93,16
CASP3,287,186,72,42,32,43,44,19,11,27,11,17,29,19,30,15
CASP4,3,4,2,1,0,0,1,0,0,0,0,0,2,1,2,0
CASP6,18,9,6,1,0,4,2,0,2,3,10,0,3,0,3,0
CASP7,57,55,27,11,14,8,19,8,8,12,3,6,7,4,14,8
CASP8,57,39,13,13,4,4,9,10,9,9,3,3,8,4,7,9
CASP9,9,4,0,0,2,2,1,0,4,7,2,1,3,3,7,1
CASP10,34,18,13,9,7,6,6,2,6,5,2,3,4,7,13,2
CAT,31,20,8,7,14,6,13,3,5,10,2,9,9,10,9,5
CAV1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUNX2,2943,2175,835,542,366,521,492,283,230,295,153,154,261,191,378,92
RUNX1,2103,1528,522,328,261,349,283,156,186,187,93,80,136,137,234,53
CBFA2T3,1294,943,492,300,152,218,183,120,82,101,48,48,94,73,135,42
RUNX3,2718,1925,906,681,517,774,828,373,295,377,168,248,331,297,630,319
CBFB,438,290,92,66,45,50,63,24,23,26,18,12,26,13,27,10
CBL,370,320,126,66,47,77,61,46,52,43,8,16,20,14,17,3
CBLB,30,30,13,7,3,9,7,2,9,7,0,6,4,3,3,0
CBLN1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINH1,32,17,11,6,5,1,2,1,6,5,4,1,8,3,6,2
CBR1,75,49,24,13,7,16,16,11,8,14,4,6,8,5,10,3
CBR3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CBS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KYAT1,13,9,9,1,4,1,2,6,5,3,4,0,2,3,5,0
KRIT1,32,25,11,7,6,4,2,2,2,3,5,10,2,5,3,0
CCNA2,209,147,32,22,24,20,24,14,22,16,19,17,11,9,16,3
CCNB1,67,71,28,20,8,9,10,3,13,7,7,8,5,10,11,4
CCNC,72,39,25,9,13,10,5,4,10,8,6,13,8,3,5,2
CCND2,1738,1306,523,294,299,388,378,182,100,130,45,48,131,79,178,39
CCND3,948,692,341,235,133,186,209,106,79,135,52,52,85,58,157,51
CCNE1,51,54,21,9,6,14,11,9,11,8,6,5,5,7,13,3
CCNF,460,356,136,101,46,74,77,30,51,55,22,37,43,31,63,22
CCNG1,169,127,55,28,12,23,12,20,21,25,10,12,10,20,11,11
CCNG2,65,54,15,14,4,5,11,2,6,8,8,7,3,0,5,8
CCNH,6,7,1,1,5,2,1,1,1,2,0,3,0,2,1,0
CCNT1,1260,1029,399,263,178,222,171,97,146,122,80,53,79,49,119,25
CCNT2,298,194,85,43,27,50,39,22,31,45,39,14,31,22,40,10
CCT6A,410,236,94,67,31,32,43,20,29,33,29,28,29,19,29,29
CD1A,2,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0
CD1B,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CD1C,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CD1D,56,56,16,18,8,5,10,6,4,4,6,3,1,2,5,6
CD1E,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
CD3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD4,41,27,15,10,5,10,9,4,11,12,1,2,4,9,18,1
CD5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CD6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CD8A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS4A3,20,26,9,3,1,2,0,0,13,7,5,9,2,2,2,0
CD27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CD28,4,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
CD80,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0
CD86,9,11,5,2,1,0,2,1,1,1,0,2,3,2,0,1
TNFRSF8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CD33,91,61,43,17,10,11,13,8,11,19,4,3,10,10,15,6
SIGLEC6,62,51,18,11,4,5,6,1,10,4,2,5,4,1,3,0
CD36,11,2,2,0,1,0,2,1,0,1,4,0,1,0,0,2
SCARB1,37,27,10,13,10,11,20,13,5,4,4,3,9,7,15,2
SCARB2,19,11,6,2,1,1,0,1,2,3,0,2,1,0,5,0
CD37,1,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0
CD38,208,166,64,43,13,21,13,13,13,18,11,10,6,6,6,0
ENTPD1,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3
ENTPD6,27,25,12,5,6,10,5,2,7,1,2,2,5,1,3,5
ENTPD5,44,27,12,3,2,6,2,1,3,6,0,2,1,2,2,2
CD40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD44,646,433,189,123,121,132,137,70,67,84,30,35,58,46,91,23
CD47,130,98,36,32,14,23,16,6,13,24,16,16,13,4,14,5
CD48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CD53,193,153,77,53,36,38,37,14,26,31,16,13,21,11,33,8
CD58,71,42,14,9,10,8,3,3,2,5,2,7,3,5,8,0
CD59,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CD63,19,9,4,4,0,11,2,0,2,1,0,0,3,0,4,0
CD68,45,19,16,17,9,15,8,6,10,13,1,3,7,7,17,4
CD70,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CD72,8,4,2,0,0,2,1,0,0,0,0,0,1,0,0,0
CD74,342,245,122,103,80,150,160,63,105,112,46,36,78,75,165,51
CD79A,0,1,1,2,0,0,0,0,1,1,1,0,0,1,2,0
CD81,47,32,16,12,7,9,12,2,9,18,2,6,9,6,7,3
ADGRE5,124,87,46,29,29,58,51,15,27,29,4,13,27,26,44,31
CD151,35,31,15,8,2,9,16,5,6,2,1,1,3,7,9,2
CDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDK1,98,53,9,4,7,10,4,2,10,8,7,11,3,3,6,3
LRBA,14,10,2,0,1,1,8,2,0,1,0,1,1,1,0,0
CDC5L,217,147,57,44,26,34,19,20,11,15,14,11,10,10,19,7
SEPTIN7,121,63,22,14,7,9,11,6,6,9,11,5,2,4,11,8
CDC6,178,140,51,25,11,19,15,10,14,23,13,5,14,10,12,7
CDC20,11,6,1,7,3,2,2,1,2,3,2,1,2,1,0,2
CDC25A,635,460,195,136,77,104,125,69,81,132,55,62,51,54,76,36
CDC25B,57,50,15,11,5,12,8,4,10,8,8,4,7,3,14,9
CDC25C,12,4,2,0,0,2,3,0,4,3,2,0,2,5,3,3
CDC27,331,210,94,46,20,35,30,23,27,26,12,9,20,13,13,12
CDC34,38,33,12,14,4,11,5,5,1,2,1,1,10,5,4,0
CDC42,338,211,90,65,40,57,71,20,39,43,7,18,22,21,23,17
CDH15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDH17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDK2,149,150,56,43,15,33,30,24,32,36,22,8,18,5,18,10
CDK3,7,5,2,2,1,1,1,0,1,2,0,0,0,0,1,0
CDK4,128,76,40,23,15,34,33,16,22,27,4,9,10,11,24,17
CDK5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CDK6,732,521,186,113,146,160,171,87,72,87,46,38,56,43,90,15
CDK8,80,79,26,11,4,10,8,7,17,9,7,12,12,6,9,11
CDK9,170,145,53,25,21,35,40,20,22,29,6,13,12,19,27,10
CDKN1A,83,47,26,14,31,47,47,30,5,8,1,4,13,18,37,15
CDKN1B,1207,790,271,160,153,193,176,88,119,188,100,98,97,86,116,46
CDKN1C,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CDKN2A,49,56,22,23,11,29,19,19,14,15,14,6,10,11,12,2
CDKN2B,4,9,0,3,3,2,1,1,0,2,1,0,0,1,1,0
CDKN2C,14,16,7,4,2,3,2,6,7,2,2,1,1,2,1,2
CDKN2D,107,84,43,41,18,24,30,8,15,16,5,6,10,10,17,11
CDKN3,13,6,3,3,3,0,3,1,0,3,1,1,1,0,1,0
CDR2,94,71,24,16,8,10,9,8,13,12,10,3,6,3,14,1
CDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CD52,4,7,2,2,3,1,1,0,1,0,0,0,0,2,2,0
CDX1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
CDX2,9,5,1,0,0,1,1,2,1,0,1,1,1,0,2,0
CEBPA,5400,3652,1749,1125,737,1130,1196,555,674,841,275,335,423,353,865,234
CEBPB,145,107,43,22,22,36,37,15,15,24,8,4,15,6,24,13
CEBPD,64,34,7,12,6,5,8,6,9,16,3,9,11,7,8,2
CEBPG,1068,685,291,162,109,161,163,78,89,107,49,54,63,47,113,35
CEL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CENPA,210,141,36,28,22,26,27,13,27,19,17,17,5,10,20,12
CENPB,230,169,56,44,27,60,58,21,36,30,24,17,21,14,51,11
CENPC,5,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0
CENPE,32,13,8,3,5,2,0,1,2,0,2,0,0,1,1,5
CENPF,106,63,41,20,7,18,16,3,13,17,14,13,7,8,8,5
CETN2,10,7,3,2,3,3,2,0,5,5,0,3,2,3,3,4
CETN3,6,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0
CFL1,450,303,136,97,80,139,120,58,68,102,28,42,58,47,86,44
CFL2,107,69,31,17,9,24,9,8,19,23,3,4,5,5,9,2
CTSC,295,237,98,39,35,62,46,23,28,32,17,9,16,13,28,13
CHAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCBTB2,16,14,1,2,0,0,2,3,2,2,0,1,4,1,5,0
RCC1,257,181,103,59,30,47,62,32,18,42,22,10,27,27,70,22
CHD1,188,122,42,23,27,24,15,12,13,12,9,20,9,6,15,2
CHD2,449,336,107,87,74,101,127,52,87,144,47,58,44,50,105,29
CHD3,30,28,13,10,8,10,12,9,6,2,8,4,5,5,13,3
CHD4,116,88,23,23,21,20,29,13,9,14,9,11,11,12,9,10
CHEK1,198,104,51,18,26,16,21,17,19,28,13,22,16,14,18,15
FOXN3,678,490,174,113,97,138,112,80,65,48,19,30,37,16,50,22
CHGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI3L1,534,399,236,143,58,97,115,51,58,72,34,33,46,36,80,27
CHIT1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CHKA,113,72,31,27,13,14,13,7,16,15,8,6,5,10,16,5
CHKB,11,12,4,5,2,3,2,2,2,3,3,4,5,1,5,2
CHM,67,54,30,6,9,6,13,7,10,7,7,4,8,7,6,0
CHML,1580,1260,414,233,202,187,177,115,90,120,69,62,82,65,99,24
CHN1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYST,1002,708,274,172,149,155,152,93,127,140,107,86,79,73,115,45
CHRM4,3,0,2,1,0,1,0,2,1,0,0,1,0,0,0,0
CHRM5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRNA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRNA5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CHRNB1,24,21,6,6,4,4,3,4,6,4,3,2,3,2,6,3
CHRNB2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRNE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHUK,154,102,33,24,12,11,22,10,15,8,13,7,14,11,10,10
CKB,4,4,3,1,2,1,1,1,4,6,1,2,0,2,1,2
CIRBP,517,397,147,102,80,104,121,78,133,124,85,68,68,65,140,70
CISH,1350,1016,481,308,264,463,456,207,122,164,63,97,86,80,215,60
TBCB,43,41,14,13,6,16,9,5,4,7,2,3,4,5,9,11
CKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERCC8,7,5,2,2,0,0,1,1,1,1,0,0,1,1,1,0
CKS1B,10,9,2,1,2,1,2,0,0,0,0,0,1,2,0,0
CKS2,38,31,10,6,1,2,3,2,5,4,0,5,3,0,1,0
AP2M1,54,27,21,11,9,28,16,2,7,6,2,3,5,1,9,5
AP1S1,22,13,4,6,6,4,7,5,4,7,2,2,3,2,4,2
AP2S1,35,18,19,11,8,8,9,6,3,5,4,2,3,10,14,2
AP3S1,22,26,7,13,1,4,2,1,1,3,2,2,0,3,2,3
CLCN2,9,4,3,2,0,3,4,0,1,1,0,0,0,0,1,2
CLCN3,57,41,18,21,13,4,10,6,8,15,4,5,7,3,7,1
CLCN4,119,75,33,22,28,33,31,7,12,18,13,9,23,16,23,3
CLCN5,60,43,15,13,0,6,4,5,4,3,1,2,6,3,5,0
CLCN6,80,74,28,21,9,24,17,15,10,18,1,3,12,13,18,7
CLCN7,19,27,10,5,6,14,14,4,3,4,3,3,3,5,12,2
CLCNKA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLU,2,4,0,2,1,0,0,1,2,2,0,1,1,0,1,0
CLIC2,2,1,3,0,2,0,0,0,0,3,0,0,2,0,1,3
CLK1,846,626,270,159,118,162,150,90,112,133,85,81,81,46,121,26
CLK2,0,4,1,0,1,0,2,0,0,0,0,0,0,0,1,0
1197,65,60,29,14,13,21,14,11,8,9,9,4,14,12,18,8
CLK3,33,27,10,10,8,10,13,3,7,9,3,3,3,4,8,3
TPP1,253,222,87,55,34,34,43,24,36,26,13,11,21,28,30,11
CLN3,9,7,6,3,2,9,2,5,1,1,1,3,2,1,6,1
CLN5,24,12,4,2,0,2,2,1,0,0,0,2,3,4,0,2
CLNS1A,129,83,26,15,8,21,26,10,11,21,11,13,7,5,10,8
CLPTM1,24,24,15,10,7,11,9,8,6,8,2,3,4,4,14,7
CLTA,100,66,39,33,13,23,25,18,11,30,13,17,11,13,21,10
CLTB,37,22,20,5,8,17,10,3,4,5,1,2,3,2,5,2
CLTC,362,212,83,66,50,44,51,37,42,56,35,37,38,22,37,20
CCR1,765,547,266,200,289,421,346,217,102,114,57,47,217,207,269,80
CCR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR5,129,88,38,27,49,74,88,31,6,7,4,3,20,30,48,20
CCR6,168,123,68,27,13,15,19,10,10,13,3,11,18,9,23,3
CCR7,3,4,1,0,1,0,2,0,0,0,1,0,3,3,6,1
ACKR2,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0
LTB4R,102,69,26,9,7,11,9,7,6,8,5,5,6,9,23,3
ABCC2,3,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0
CNGA4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLK3,11,11,4,6,0,6,10,5,3,6,6,1,4,2,4,2
CNN2,396,312,139,99,58,90,128,61,65,82,36,38,51,33,104,38
CNP,149,119,43,40,21,23,41,19,10,34,15,9,14,10,22,11
CNR2,7,6,2,3,1,0,0,1,3,6,3,1,4,1,6,0
CNTF,20,20,10,6,6,4,6,5,2,2,0,2,1,0,1,0
COL1A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL4A2,2,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0
COL4A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL5A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COL5A2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
COL6A1,3,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0
COL6A2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
COL6A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL7A1,8,6,8,3,0,0,3,3,1,1,0,2,2,2,4,3
COL8A2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COL9A2,0,0,3,0,1,0,0,1,0,2,0,2,1,0,1,0
COL9A3,2,0,1,0,0,2,3,1,1,1,0,0,0,2,2,0
COL15A1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0
COMT,47,23,17,9,7,11,10,5,1,3,2,8,8,5,7,0
COPA,117,95,35,17,7,14,15,13,14,8,7,6,7,7,14,7
COPB1,22,12,11,4,1,1,2,5,1,3,3,1,1,0,5,2
KLF6,214,152,47,35,41,84,92,41,141,156,77,76,76,67,116,47
SLC31A1,108,78,32,22,13,21,11,10,17,17,9,11,15,13,27,5
SLC31A2,45,34,16,10,2,2,6,5,22,14,4,5,2,3,6,3
CORT,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MAP3K8,3,4,1,0,2,1,3,0,0,2,0,0,2,0,3,0
COX4I1,75,78,48,16,17,23,27,11,15,32,10,17,14,13,18,9
COX5B,11,9,6,3,0,3,5,0,2,5,2,2,1,0,3,0
COX6A1,12,12,5,5,0,1,1,6,4,6,3,1,1,3,4,1
COX6B1,34,13,8,15,7,4,12,4,5,5,1,3,6,6,11,8
COX6C,11,14,2,3,2,2,1,0,3,0,3,2,2,0,1,1
COX7A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX7A2,45,33,11,18,13,4,8,9,10,12,5,2,3,7,10,4
COX7B,27,17,10,6,3,5,4,2,4,1,2,1,3,1,1,3
COX7C,32,17,4,7,9,1,16,2,2,5,4,2,11,1,7,10
COX8A,53,28,21,22,15,13,16,11,14,8,6,4,7,9,10,8
COX10,109,67,45,22,14,21,22,16,18,27,8,14,12,9,17,6
COX11,63,46,16,7,8,6,8,5,6,8,3,2,4,4,12,0
COX15,92,61,29,17,5,8,11,12,6,14,7,9,4,10,20,1
CP,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CPD,292,220,66,36,30,29,46,28,27,45,15,24,13,18,28,13
CLDN7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CPM,51,35,16,11,10,8,3,0,15,14,5,5,2,3,5,5
CPOX,9,11,4,3,2,2,1,0,0,1,0,4,0,0,1,1
CPS1,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0
CPT1A,332,264,124,56,45,70,58,31,53,46,27,26,44,34,62,21
CPT1B,3,3,5,2,0,1,4,0,0,1,0,0,1,5,0,1
CPT2,25,15,10,5,2,5,10,0,3,4,6,2,1,3,8,5
CR1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CRABP2,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0
CRAT,4,5,3,0,1,1,2,0,0,1,1,0,1,0,3,0
CREB1,368,274,89,48,47,52,48,19,39,58,28,20,26,18,34,11
ATF2,189,132,43,41,20,22,26,21,9,11,9,13,14,6,21,4
CREBBP,121,88,15,21,19,10,13,7,14,12,11,9,12,2,6,6
CREBL2,43,24,5,8,5,7,5,4,3,2,1,3,5,3,3,1
CREM,4,0,2,2,0,0,1,0,0,0,0,0,0,1,2,0
CRIP1,10,9,2,5,0,1,1,0,10,11,2,3,4,2,3,0
CRIP2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
CRK,8,6,2,2,3,3,5,0,0,1,0,0,0,1,2,0
CRKL,934,588,274,190,118,174,163,98,108,127,77,77,92,55,134,40
CRMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRY1,5,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0
CRY2,97,71,36,21,7,15,17,11,14,12,7,6,11,5,16,6
CRYGS,2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,1
CRYZ,5,5,2,1,0,0,0,0,0,0,0,0,2,0,0,0
CS,463,346,167,89,63,83,104,44,55,82,31,22,39,27,59,15
MAPK14,398,277,118,76,43,52,54,28,44,35,28,37,25,16,50,11
CSE1L,50,36,8,10,6,7,21,2,7,9,3,2,2,6,13,4
CSF1,15,9,3,1,5,7,2,3,0,0,0,0,0,0,5,0
CSF1R,219,178,73,60,44,74,64,19,25,46,10,12,51,30,88,17
CSF2RA,28,16,12,4,5,8,4,4,2,5,6,2,10,0,7,1
CSF2RB,83,53,19,11,8,7,9,6,12,15,2,4,9,5,14,1
CSF3R,1,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0
CSK,120,91,47,27,12,31,35,16,8,13,10,7,18,21,25,18
CSNK1A1,277,167,70,45,39,45,40,13,17,29,17,24,23,7,21,14
CSNK1D,376,286,160,110,63,85,83,46,43,61,12,32,34,32,65,25
CSNK1E,208,142,47,30,29,49,48,31,12,32,19,22,21,12,34,25
CSNK1G2,106,67,46,31,20,21,42,23,27,13,3,7,11,11,24,6
CSNK1G3,122,71,49,21,15,10,15,11,10,20,7,5,6,3,17,10
CSNK2A1,340,276,87,53,31,37,39,39,28,45,17,17,23,26,44,6
CSNK2A2,48,24,17,9,7,10,10,5,3,3,4,0,5,1,6,0
CSNK2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VCAN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSPG4,40,33,24,5,13,9,20,10,4,12,4,0,3,5,23,5
CSRP1,105,77,48,13,15,28,28,12,19,5,8,14,13,17,27,7
SLC25A10,13,9,7,1,3,7,3,1,4,5,1,1,1,4,4,1
CST3,57,50,26,16,17,17,11,8,8,10,1,6,5,7,11,1
CSTA,5,9,1,3,1,2,0,0,4,1,1,1,0,2,0,0
CSTB,24,10,4,5,6,5,7,2,1,1,1,4,0,0,1,0
CSTF1,82,43,22,15,3,13,12,9,11,13,4,9,8,4,8,4
CSTF2,16,12,5,10,2,12,2,2,2,5,2,0,0,2,1,0
CSTF3,74,40,17,4,13,6,8,1,14,12,13,18,16,5,17,5
CTBS,8,11,4,1,3,0,1,2,0,1,0,0,2,0,0,0
CTBP1,120,72,30,20,19,25,22,4,6,16,6,4,5,12,12,15
CTBP2,109,78,34,20,21,16,19,9,14,11,3,6,12,2,15,3
CTF1,1,2,1,0,0,1,1,1,0,1,0,0,1,0,0,0
CTH,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CTNNA1,89,53,27,20,12,20,15,7,11,11,3,1,2,10,10,4
CTNS,38,29,19,13,10,6,9,9,7,3,6,1,4,5,7,4
CTNNB1,179,132,45,34,24,39,33,18,28,35,24,22,21,10,38,8
CTNND1,139,94,24,15,13,14,8,13,9,11,2,3,9,10,11,4
CTPS1,171,142,54,35,32,29,23,21,23,23,11,22,17,13,32,14
CTRL,4,3,3,2,5,2,2,2,1,0,0,0,0,0,2,0
CTSB,202,142,75,47,40,56,68,22,24,27,10,14,20,16,48,16
CTSD,99,74,31,26,11,23,22,17,11,20,5,4,13,11,23,17
CTSG,2,1,2,3,2,0,0,0,2,0,2,0,1,0,1,6
CTSH,60,33,24,17,8,22,13,5,3,9,3,4,3,4,1,0
