GENE,DMSO_3h,VHL_3h,DMSO_6h,VHL_6h
SLC31A2,212.75,130.0,252.75,138.0
CORT,22.5,11.25,13.0,14.75
MAP3K8,4.25,4.75,7.0,5.75
COX4I1,2640.75,2098.5,2746.0,2443.75
COX5B,491.5,359.0,501.75,432.5
COX6A1,624.75,498.0,769.75,620.5
COX6B1,1517.75,1135.5,1804.0,1545.0
COX6C,1329.75,859.75,1290.0,1017.5
COX7A1,2.0,0.0,0.0,0.25
COX7A2,2667.0,2083.75,3101.25,2459.25
COX7B,867.75,655.0,1104.5,952.75
COX7C,1324.0,873.75,1168.5,841.25
COX8A,2070.5,1618.75,1850.5,1488.75
COX10,408.0,270.25,538.5,426.75
COX11,1909.25,1422.25,1488.75,1264.75
COX15,3043.0,2194.75,2014.5,1589.0
CP,1240.5,894.0,883.75,717.75
CPD,7968.0,5777.5,8690.75,6879.5
CLDN7,33.25,21.75,21.75,21.0
CPM,1195.75,776.0,1049.25,570.5
CPOX,315.0,175.0,362.25,310.75
CPS1,115.75,75.25,47.75,44.25
CPT1A,4634.0,2954.25,4862.75,3971.0
CPT1B,44.0,42.25,59.75,78.5
CPT2,435.25,330.0,372.0,294.5
CR1,2.25,2.5,6.0,7.0
CRABP2,4.5,2.5,0.25,1.0
CRAT,83.5,59.25,76.75,61.0
CREB1,2359.0,1613.0,2211.75,1492.75
ATF2,2265.5,1534.0,1805.0,1311.25
CREBBP,631.25,386.75,551.5,456.5
CREBL2,1380.75,957.0,923.75,698.0
CREM,84.25,60.0,104.0,96.5
CRIP1,399.25,304.5,647.0,584.0
CRIP2,17.0,11.0,17.5,14.25
CRK,20.75,11.0,7.25,7.25
CRKL,4218.5,3093.5,4078.25,2849.5
CRMP1,10.75,10.5,6.0,3.0
CRY1,100.5,58.25,85.25,77.5
CRY2,269.75,133.25,248.25,155.5
CRYGS,11.75,4.25,6.75,6.75
CRYZ,143.0,94.5,108.25,102.5
CS,10895.25,7923.25,9097.0,7160.0
MAPK14,2943.25,1816.0,2774.25,1720.5
CSE1L,911.5,680.0,1074.0,895.0
CSF1,24.0,23.25,5.5,7.5
CSF1R,2826.5,2003.25,2195.75,2404.0
CSF2RA,467.5,365.5,391.25,274.75
CSF2RB,962.5,481.5,840.5,779.25
CSF3R,60.5,45.5,51.75,37.25
CSK,1969.25,1313.25,1427.75,1386.5
CSNK1A1,4203.0,3143.75,3512.5,2949.5
CSNK1D,4889.0,3218.5,3321.25,2620.25
CSNK1E,2173.25,1279.25,1544.75,1317.25
CSNK1G2,2256.0,1382.5,1695.0,1464.75
CSNK1G3,752.5,500.5,692.5,462.75
CSNK2A1,4691.25,3181.5,3709.75,2755.75
CSNK2A2,349.25,264.75,302.0,210.5
CSNK2B,4.5,2.75,5.25,4.0
VCAN,2.0,1.75,3.25,1.75
NCAN,2.5,3.5,1.0,0.25
CSPG4,432.5,323.5,315.5,460.75
CSRP1,2858.75,1916.5,2389.5,1902.75
SLC25A10,489.75,344.25,573.25,450.0
CST3,1437.0,1073.75,1462.5,1288.75
CSTA,1010.0,755.25,464.25,375.5
CSTB,468.0,345.75,445.25,361.75
CSTF1,348.25,218.75,316.0,227.5
CSTF2,362.75,263.5,330.25,256.25
CSTF3,725.75,514.75,676.25,555.0
CTBS,559.0,389.25,252.25,206.0
CTBP1,3108.5,1975.5,2308.0,2059.5
CTBP2,1009.75,722.5,664.0,645.0
CTF1,2.25,2.25,2.0,1.5
CTH,63.0,43.25,20.5,12.5
CTNNA1,1588.75,1142.75,1443.5,1171.75
CTNS,630.75,450.75,605.5,582.75
CTNNB1,2810.5,1889.75,2859.0,2449.0
CTNND1,769.75,413.25,885.75,631.5
CTPS1,1817.5,1195.25,2083.5,1617.0
CTRL,35.25,29.0,25.75,18.25
CTSB,7248.5,5268.75,6095.5,5264.25
CTSD,2972.25,2000.75,2547.0,2324.5
CTSG,369.0,254.5,128.5,89.25
CTSH,1135.75,869.75,569.25,466.25
CTSK,17.25,13.25,12.5,10.0
CTSV,10.25,7.25,5.5,3.5
CTSO,5.0,1.75,1.0,2.5
CTSS,1831.25,1364.25,995.25,756.0
CTSW,156.25,110.75,126.0,114.0
CTSZ,2664.0,1639.5,2526.5,1881.0
CUX1,1757.75,1104.5,1184.75,849.0
CX3CR1,6.25,5.75,3.0,14.5
CXADR,40.75,24.25,26.0,19.5
CYB5A,132.25,117.5,167.0,142.0
CYB561,289.0,210.0,234.5,211.0
CYBA,877.75,790.0,1003.0,1116.0
CYBB,322.0,239.0,70.75,42.25
CYC1,1187.25,891.0,1072.0,920.25
CYLD,1292.5,828.5,1132.5,919.75
CYP1A1,96.25,47.5,56.25,44.0
CYP1B1,8171.25,5729.5,11657.0,10979.0
CYP2B7P,35.5,28.0,16.25,13.0
CYP2D7,3.75,1.75,3.75,2.25
CYP2E1,6.5,3.75,1.75,3.5
CYP2F1,13.25,9.0,3.25,1.75
CYP3A5,27.5,20.25,16.25,12.5
CYP19A1,8.25,9.75,2.0,18.0
CYP27B1,60.5,44.25,19.5,22.5
CYP51A1,1201.5,988.5,931.5,1777.5
DAD1,1353.25,1000.0,1504.5,1312.25
CD55,352.75,294.25,256.5,217.5
DAG1,1116.5,635.0,889.0,664.75
DGKA,43.25,25.25,40.5,27.25
DGKG,577.5,431.0,893.75,636.5
DGKQ,375.5,225.25,509.0,404.25
DAP,6374.5,4801.0,5097.5,3978.0
DAPK1,4.0,3.75,2.75,0.75
DAPK3,140.5,83.0,146.75,124.5
DARS1,3012.25,1999.5,1836.5,1795.75
DAXX,37.75,19.0,32.25,32.75
DBH,9.25,6.0,1.75,0.0
DBI,2883.0,2297.25,2766.25,2525.0
DBN1,3183.5,1977.25,1789.25,1358.5
DBP,43.0,34.0,34.0,35.0
DBT,1276.5,866.75,1073.75,938.0
ECI1,176.75,128.0,125.75,97.75
DCK,2225.5,1708.75,1941.75,1453.75
DCTD,1779.25,1323.0,1438.5,1260.75
DCT,1.75,2.25,0.75,0.5
DCTN1,4535.75,3049.75,3399.0,2571.0
DDB1,2286.75,1581.25,2586.25,2413.75
DDB2,260.0,205.25,217.75,170.5
AKR1C2,4.0,1.0,2.0,3.25
GADD45A,61.75,26.25,63.0,41.0
DDIT3,569.25,428.5,425.25,382.75
DDOST,4218.75,2843.25,3419.25,2696.75
DDX1,318.75,174.5,265.5,246.75
DDX3X,14329.5,10727.25,10138.75,8519.5
DDX5,3972.5,2382.0,3015.25,2545.25
DDX6,12014.5,8303.75,8732.0,6976.0
DMXL1,220.0,129.75,137.25,92.0
DHX8,485.5,316.0,496.0,392.0
DHX9,1257.25,763.5,1152.25,1012.25
DDX10,241.25,154.25,380.75,313.5
DDX11,684.0,465.5,599.25,472.25
DHX15,1744.25,1141.75,1581.0,1252.25
DECR1,296.75,206.5,225.0,204.75
DES,1.5,2.25,0.25,1.0
CFD,8.75,6.0,6.5,6.25
DFFA,700.0,434.5,568.75,477.75
DFFB,210.25,124.0,271.75,222.75
TIMM8A,634.5,414.75,612.0,413.25
GSDME,8.25,8.25,1.0,0.0
DGUOK,465.5,371.0,497.0,401.25
DHCR7,252.0,202.75,183.25,297.25
DHCR24,5766.75,4472.0,3882.5,4811.0
DHFR,4381.5,3187.75,3986.75,3183.75
DHODH,290.5,177.5,209.0,156.25
DHPS,2875.25,2276.75,2177.0,1578.75
CYB5R3,2472.25,1652.0,1975.0,1414.75
NQO1,610.5,422.25,1050.0,1159.75
DIAPH1,7139.5,4795.0,5574.0,4611.25
DIAPH2,167.75,112.25,75.75,50.25
SEPTIN1,28.75,14.0,17.0,11.5
DIO1,10.25,6.25,3.75,1.5
DIO2,3.25,3.25,2.0,3.75
DKC1,5607.75,3703.25,4965.5,4397.75
DLAT,2275.0,1458.5,1882.0,1597.5
DLD,1341.75,794.0,987.5,848.75
DLG1,1706.0,1130.25,1501.5,1104.25
DLG3,11.5,8.25,3.75,1.5
DLG4,598.0,336.5,353.0,277.25
DLST,2451.25,1727.25,1640.25,1207.5
1744,1904.75,1453.25,1318.5,898.25
DLX1,1015.0,581.0,763.25,576.75
DLX2,15.5,7.75,4.0,5.0
DLX3,45.5,18.25,7.25,4.5
DLX4,741.0,420.75,291.75,169.0
DLX5,2.75,0.75,2.0,1.0
SARDH,65.25,52.75,34.75,26.75
DNM1,307.0,216.5,241.0,185.5
DMPK,173.75,82.5,58.0,47.0
DMWD,572.5,281.0,229.0,175.5
DNA2,2453.0,1840.25,2202.25,1372.75
DNASE1,61.25,49.5,74.25,48.5
DNASE1L1,304.5,208.0,275.0,249.25
DNASE1L2,7.75,1.75,5.0,5.25
DNASE2,96.0,72.25,35.0,35.25
DYNC1H1,531.0,330.0,638.5,586.0
DYNC1I2,352.0,231.0,253.25,217.0
DYNC1LI2,4702.75,3025.0,3447.0,2593.0
DNM2,1324.75,721.25,889.75,647.0
DNMT1,972.75,755.0,881.75,820.25
TRDMT1,296.75,198.0,133.75,107.0
DNMT3A,2252.25,1468.5,1957.25,1411.0
DNMT3B,261.75,152.25,257.5,160.0
DOCK2,1206.75,916.0,1016.25,855.25
DOCK3,9.0,3.5,7.25,7.25
DOK1,715.25,504.5,551.75,536.5
DPAGT1,329.0,198.5,303.0,234.75
DPH1,1286.25,956.75,1186.25,989.75
DPH2,796.5,551.0,928.75,795.5
DPYD,188.5,127.0,174.5,123.0
DPYS,2.5,2.0,2.0,1.25
DPYSL2,12823.25,8911.75,11594.25,12830.5
DPYSL3,601.5,459.5,295.0,311.5
DR1,3011.0,1922.5,2237.75,1907.75
DRG2,395.25,283.0,401.75,305.25
ARID3A,932.5,408.25,531.75,314.75
DRP2,10.75,7.5,8.25,7.0
ATN1,309.75,177.5,234.0,199.25
RCAN1,508.25,392.75,542.75,484.5
TSC22D3,962.75,958.5,905.75,932.5
SLC26A2,861.75,525.75,982.25,731.5
DTNA,559.0,373.25,550.5,350.5
DTNB,1.75,1.5,3.0,1.75
HBEGF,851.75,399.25,599.5,384.25
DTYMK,2322.5,1800.25,2679.5,2038.0
ECM2,7.0,5.0,8.75,8.25
DUSP1,21.25,18.25,60.5,41.25
DUSP2,127.25,64.5,81.75,42.0
DUSP3,4445.75,3058.75,3762.75,3454.25
DUSP4,983.75,595.25,607.5,442.0
DUSP5,474.25,393.5,370.25,361.25
DUSP6,847.5,409.75,676.25,492.5
DUSP7,4314.25,2887.0,1612.5,1129.75
DUT,3499.5,2992.25,3154.0,2997.0
DVL1,359.0,198.5,294.0,245.75
DVL2,220.0,150.0,251.75,194.5
DVL3,2982.25,1960.25,2506.25,1897.75
DYRK1A,2634.0,1651.25,1908.5,1215.0
TOR1A,1866.0,1309.5,1896.5,1494.5
E2F1,1399.5,829.0,1206.5,782.75
E2F2,922.0,614.25,893.75,492.0
E2F3,3121.0,1962.25,2748.75,1741.25
E2F4,1308.0,836.0,1196.75,864.0
E2F5,146.0,113.75,124.0,121.0
E2F6,622.5,391.75,589.5,371.5
E4F1,190.25,131.5,167.5,145.75
EBF1,432.5,271.75,302.5,318.5
GPR183,137.25,163.75,261.25,295.75
ECE1,394.5,239.5,226.5,133.75
TYMP,22.25,19.25,40.75,55.25
ECH1,1070.0,721.25,861.5,675.25
ECHS1,1311.0,962.0,1475.25,1311.25
ECM1,6.0,2.25,7.75,8.25
ECT2,1019.25,504.0,670.75,473.75
EDA,9.0,4.5,6.5,1.5
LPAR1,252.0,176.75,229.0,135.25
PHC1,1928.5,1497.5,1908.0,1512.75
PHC2,1602.5,1021.0,1104.5,793.25
EEF1A1,2474.75,1358.5,1483.25,1399.5
EEF1A2,175.5,129.0,159.25,165.5
EEF1B2,968.5,656.25,793.25,664.0
EEF1D,6.25,4.25,3.75,2.75
EEF1G,2757.25,2104.0,2140.0,1924.25
EEF2,33049.75,22045.75,21662.5,19292.75
EIF2D,125.5,95.75,100.75,73.0
EFNA3,51.25,35.75,37.0,35.75
EFNA4,58.0,30.0,67.5,45.75
EFNA5,11.25,9.75,7.25,1.5
EFNB1,213.25,116.75,157.5,99.25
EFNB2,3.5,0.25,4.0,1.75
EGF,5.75,2.0,1.75,1.5
CELSR3,257.25,177.5,211.75,191.5
CELSR2,193.5,124.25,176.75,131.25
MEGF6,9.75,5.75,8.25,15.5
MEGF8,853.75,530.25,795.75,634.5
MEGF9,1082.75,608.5,894.5,504.25
EGR1,216.25,105.0,429.25,112.5
EGR2,3.5,1.5,5.25,1.75
EGR3,249.5,129.25,58.75,41.0
EHHADH,107.25,72.5,91.0,75.5
EIF1AX,5000.25,3620.5,3824.5,3395.5
EIF2S1,5437.5,3876.75,4615.25,3736.75
EIF2B1,1777.0,1326.5,1781.5,1513.25
EIF2S3,14672.0,10043.25,9653.0,8467.75
EIF4A1,7642.25,4966.0,6044.5,4852.0
EIF4A2,3170.5,2019.5,4522.25,3614.5
EIF4B,18540.25,13434.0,13520.25,12061.5
EIF4E,1308.0,890.25,1189.0,1005.5
EIF4EBP1,5603.75,4586.5,3206.0,3114.0
EIF4EBP2,15716.0,10858.75,10223.0,7870.5
EIF4G1,2605.0,1532.25,2417.5,1969.5
EIF4G2,11627.25,7966.0,10884.25,9207.5
EIF5,6280.25,4123.25,7519.75,5771.75
EIF5A,10759.75,6585.25,9125.5,7983.5
CELA1,8.25,5.75,1.75,1.0
ELANE,2.25,5.25,2.5,1.75
SERPINB1,1390.25,1091.5,1121.75,859.5
ELAVL1,5146.0,3343.5,4853.25,3718.25
ELAVL3,4.75,0.75,7.5,2.25
ELAVL4,7.5,7.25,4.25,4.25
ELF1,2344.0,1739.75,2117.5,1455.75
ELF2,467.25,292.5,422.25,224.25
ELF4,3067.0,2520.75,1887.25,1749.5
ELK1,2012.5,1105.25,1063.25,680.75
ELK3,553.75,311.5,559.25,264.75
ELK4,5445.5,3485.25,3413.75,2810.0
EML1,10.25,4.5,16.75,12.75
EMD,221.75,152.5,230.25,233.0
MARK2,1055.0,626.5,782.25,561.75
EMP1,1103.25,1140.0,643.5,777.75
EMP2,184.25,113.75,260.25,174.0
EMP3,434.25,345.0,373.5,404.25
ADGRE1,3.0,2.5,5.0,2.25
CTTN,47.0,24.5,16.5,8.75
ENDOG,221.5,151.25,247.75,226.25
ENG,588.75,403.25,588.0,540.0
ENO1,13789.0,10793.75,10859.75,10306.5
ENO2,494.5,288.75,209.25,162.25
ENO3,10.0,6.25,7.0,5.5
ENSA,6212.75,4305.75,5758.25,4728.0
SLC29A1,1034.25,636.25,1083.0,889.0
EP300,1325.5,808.75,896.75,631.25
EPAS1,21.0,14.75,19.25,12.25
EPB41,2100.5,1419.0,1522.0,1162.5
EPB41L1,69.5,51.75,11.75,9.0
EPB41L2,580.25,431.0,319.0,254.0
DMTN,1.25,0.25,1.75,4.75
STOM,4748.75,3290.25,3780.75,2903.0
EPHA1,9.25,4.25,14.0,6.5
EPHB3,256.5,89.0,160.5,105.0
EPHB4,61.0,30.0,49.0,40.0
EPHB6,14.5,11.0,9.25,8.5
EPHX1,82.75,68.75,128.25,122.75
STX2,305.75,205.25,235.5,177.0
CLN8,19.75,11.0,11.5,8.75
EPOR,263.0,176.0,318.25,144.75
EPRS1,1181.5,882.5,835.5,771.5
EPS8,21.25,17.5,24.0,21.5
EPS15,948.5,635.0,769.75,641.25
NR2F6,991.75,567.0,612.0,513.5
ERBB2,18.5,12.0,8.25,5.5
ERBB3,3.25,1.75,2.5,2.25
ERCC1,4876.5,2595.0,3090.25,2637.5
ERCC2,89.75,50.5,105.0,78.0
ERCC3,220.75,150.75,236.5,187.0
ERCC4,273.5,195.0,306.25,212.25
ERCC5,59.5,35.5,55.75,34.0
ERCC6,156.0,91.5,180.5,117.0
ERF,1070.75,498.0,425.5,340.0
ERH,6193.0,3666.75,4614.25,3856.0
ERN1,56.25,35.75,51.75,23.0
ERV3-1,365.0,286.75,99.25,73.25
FBL,982.0,685.75,842.75,807.25
ESD,313.0,122.25,112.5,87.5
ESR2,1.75,2.0,1.25,1.25
ESRRA,486.0,304.5,466.75,427.0
ESRRB,1.25,1.25,1.5,3.5
ETF1,7950.75,5952.0,6818.75,5496.5
ETFA,693.0,302.0,402.5,310.5
ETFB,155.75,114.75,136.75,125.75
ETFDH,66.25,49.5,47.0,45.25
ETS1,901.5,642.25,465.5,307.75
ETS2,1743.0,1909.25,1576.5,1768.75
ETV1,47.0,35.25,16.0,7.5
ETV2,4.0,3.0,3.0,2.75
ETV3,51.5,29.25,32.25,15.25
ETV4,400.75,263.75,302.5,184.0
ETV5,2648.75,1878.75,1422.25,752.75
ETV6,5309.0,3581.5,4504.25,3803.75
EVI2A,547.75,425.5,427.75,272.25
EVI2B,605.0,423.25,366.5,172.0
EWSR1,1996.25,1507.0,1719.0,1407.0
EXT1,25.0,18.0,33.5,16.5
EXT2,744.25,544.25,761.0,595.0
EXTL2,543.25,379.25,398.5,272.25
EXTL3,1246.75,798.0,1017.25,648.5
EYA2,7.25,1.0,2.5,3.25
EYA3,1510.25,934.0,1376.25,970.0
EZH1,432.75,266.0,424.75,289.25
EZH2,322.25,235.25,409.5,339.0
F2R,1111.5,870.5,568.75,446.25
F2RL2,2.25,1.25,1.75,1.25
F3,688.0,430.0,884.25,536.0
F8,487.0,359.75,260.0,206.0
F12,12.75,7.25,9.25,4.75
F13A1,8.0,5.0,3.75,2.75
FAAH,20.0,11.5,12.5,16.0
FABP3,23.25,13.0,21.0,12.25
FABP5,40.75,20.25,20.25,20.5
FANCA,845.25,532.5,691.25,532.5
FANCC,636.75,411.0,497.0,364.25
FANCD2,616.5,351.5,414.75,318.5
FANCE,504.5,366.25,463.0,371.75
ACSL1,5146.25,4166.5,4019.5,3235.0
ACSL3,771.0,511.5,541.5,485.75
ACSL4,4699.25,3290.5,3872.25,3600.5
FAH,170.5,140.5,218.75,192.75
PTK2B,2589.0,1614.75,1891.75,1462.0
BPTF,584.5,381.0,561.0,400.5
FANCB,24.75,13.0,15.25,12.0
FANCF,142.25,93.5,180.5,112.25
FANCG,261.0,187.25,259.0,186.0
FARSA,698.25,475.5,841.25,705.5
FASN,833.25,547.0,700.25,712.25
FAT2,12.75,3.25,4.25,2.0
FAU,2264.75,1766.75,2303.25,2015.75
FBN1,9.0,5.5,13.5,7.25
FBN2,34.5,20.25,25.25,13.0
FBP1,4.75,3.75,3.0,4.5
FCER1A,4.5,3.0,3.5,2.25
MS4A2,5.25,2.5,11.25,3.5
FCER1G,286.5,191.5,78.25,54.0
FCER2,30.0,18.75,10.0,9.5
FCGR1A,190.0,168.0,141.75,153.5
2210,88.25,104.0,25.0,58.0
FCGR2A,1086.75,833.75,985.0,696.25
FCGR2B,41.25,32.75,18.25,13.5
FCGRT,26.5,22.0,14.25,16.25
FKTN,1610.5,1115.25,975.0,763.75
FDFT1,1239.75,998.25,1136.0,1727.0
FDPS,310.0,225.25,319.5,334.0
FDX1,628.25,503.75,552.5,417.75
FDXR,244.25,159.75,209.0,168.0
FECH,724.75,491.25,582.5,455.5
FEN1,3724.0,2446.0,3767.75,2967.5
FER,1005.25,702.25,427.0,263.75
FES,71.5,46.5,65.0,60.25
FGD1,102.5,63.75,53.75,49.25
FGF2,74.0,69.25,87.0,64.0
FGF9,3.25,1.0,1.0,1.0
FGF11,53.75,32.5,23.0,11.0
FGF12,0.25,0.25,2.25,1.0
FGFR1,403.75,260.75,348.75,220.5
FGFR3,97.5,44.0,66.5,49.25
FGR,565.0,345.75,272.75,147.25
FH,394.0,298.0,400.0,315.5
FHIT,2.25,1.75,3.5,3.5
FHL1,3525.5,2841.25,1007.0,769.5
FHL2,29.5,19.5,11.5,4.75
FHL3,38.5,28.0,50.25,44.0
FKBP1A,6504.25,4512.75,5788.25,4743.0
2282,587.25,719.25,439.25,438.5
FKBP2,482.25,288.0,404.25,408.0
FKBP3,1264.25,807.0,1037.0,827.0
FKBP4,1946.0,1131.75,2216.75,1723.0
FKBP5,5073.75,3640.25,4790.5,4572.5
FOXD4,10.25,8.0,12.75,18.25
FOXE3,2.75,0.25,0.25,0.25
FOXJ1,3.25,0.75,0.25,0.25
FOXM1,1746.75,1077.5,1565.25,1204.0
FOXD2,61.0,33.25,51.0,32.0
FOXO1,1.25,0.75,3.0,2.5
FOXO3,1043.0,772.75,909.25,603.0
FOXO3B,483.5,288.75,299.75,201.75
FLI1,1286.0,952.25,1366.0,831.0
FLII,433.25,323.75,474.25,389.0
MLANA,18.5,15.5,9.75,6.5
FLNA,3712.0,2402.5,2936.0,2497.5
FLNB,957.75,676.5,737.75,806.25
FLOT2,1478.0,989.25,1146.5,793.25
FLT1,59.75,35.0,19.75,18.0
FLT3,66580.0,56524.25,42227.5,28119.75
FLT3LG,37.75,23.5,30.5,33.5
FMO4,11.25,8.75,3.75,4.25
FMO5,5.25,2.25,1.0,2.0
FMOD,0.75,1.5,2.75,2.0
FMR1,1007.5,598.75,627.25,545.75
AFF2,4.75,2.5,0.25,2.0
FN1,36.5,20.25,21.5,24.75
FNTA,1756.25,1487.75,1817.25,1530.25
FNTB,986.0,690.5,921.0,577.0
FOS,38.5,22.25,105.75,35.75
FOSB,387.5,284.0,493.5,224.25
FOSL2,804.5,762.5,633.5,504.75
FPGS,430.5,310.0,378.25,311.5
FPR2,1.0,3.0,2.25,0.75
FPR3,1.5,1.0,2.0,14.75
FXN,260.25,180.0,181.25,144.5
MTOR,693.5,462.25,876.5,681.75
FRG1,1.75,1.25,3.25,0.25
CENPI,218.5,120.5,252.5,182.0
FTH1,2227.25,1868.75,2665.25,3804.0
2498,26.5,11.75,15.5,7.75
FTL,9944.25,7278.5,11086.5,11367.75
FUCA1,316.75,226.5,293.25,210.75
FUCA2,415.25,281.75,384.0,334.25
FUS,3210.5,1836.5,1961.25,1542.5
FUT1,8.75,7.25,4.5,2.25
FUT2,8.75,6.0,7.25,6.25
FUT4,2817.0,2798.0,1804.75,1349.75
FUT7,918.5,388.75,503.0,253.0
FUT8,378.25,300.25,508.75,386.5
KDSR,1504.25,1011.25,981.75,820.5
FYB1,588.25,364.75,355.5,297.25
FYN,173.0,117.25,56.5,39.0
FZD2,250.25,106.0,213.5,148.5
IFI6,221.5,160.75,248.0,310.25
G6PD,592.0,424.25,608.75,635.5
SLC37A4,183.0,126.75,160.25,123.75
XRCC6,1178.25,824.75,1224.5,1041.0
GAA,152.0,108.5,112.75,117.25
GAB1,6.0,3.25,10.25,5.75
GABPA,1673.0,1079.0,1045.5,823.25
GABPB1,956.25,649.25,805.25,579.0
GABRB2,2.75,2.25,0.75,0.25
GABRE,16.0,10.5,31.25,8.25
GABRG1,157.0,108.25,9.5,11.0
GABRR2,22.0,13.0,15.5,12.5
GAD1,21.5,14.0,17.25,8.5
GAK,276.75,187.25,242.5,196.25
GALC,655.5,477.75,545.0,464.75
GALE,127.25,91.25,112.0,94.25
GALK1,91.0,69.0,99.75,91.5
GALK2,115.75,80.25,78.5,80.75
GALNS,402.25,257.25,343.25,270.0
GALNT1,2910.25,1876.75,1636.0,1336.75
GALNT2,1644.25,1162.75,1753.75,1446.0
GALNT3,139.0,93.75,93.75,62.5
GALT,83.5,75.0,69.0,54.75
GAMT,509.25,386.75,535.0,474.25
GANC,387.25,266.5,302.5,209.25
GAPDH,25004.0,17427.0,17804.25,15738.5
GARS1,2070.5,1295.25,982.25,809.0
GART,988.5,670.75,867.5,758.75
GAS2,3.0,2.0,0.5,0.5
GAS6,133.0,100.25,152.0,124.0
GAS8,87.0,55.25,64.5,46.75
GATA2,125.75,42.0,304.75,109.75
GATM,16.75,12.25,25.25,31.25
GBAP1,6.75,5.5,9.0,10.25
NIPSNAP2,1821.0,1462.75,1543.25,1301.5
GBE1,1210.5,610.25,278.25,264.25
GBP1,31.5,16.0,3.75,2.75
GBP2,95.0,69.75,81.5,64.75
GBP3,211.0,148.75,120.0,74.5
GCDH,368.75,295.0,369.5,337.75
GCH1,345.5,336.5,300.0,370.25
GCHFR,142.75,111.0,99.5,62.5
BLOC1S1,247.25,189.5,282.25,249.75
KAT2A,412.75,277.75,428.5,387.75
NR6A1,78.25,30.0,64.0,31.25
GCNT1,211.25,203.0,380.75,574.5
GCNT2,3.0,2.0,2.5,0.5
GCSH,38.25,23.5,22.0,24.5
MSTN,1.0,0.0,2.0,1.25
GDI1,1117.0,703.0,686.75,593.5
GDI2,5260.0,3858.75,4459.75,3940.75
GEM,23.25,13.0,31.5,22.0
GFER,428.75,248.5,275.5,195.5
GFI1,3927.75,2008.5,3540.75,1552.25
GFPT1,2055.25,1260.0,1202.25,857.0
GFRA2,6.25,3.25,11.0,3.75
GFRA3,3.0,0.75,0.5,0.0
GGCX,5918.5,3980.25,3454.0,2710.75
GGT1,25.0,20.25,18.25,12.5
2681,3.5,1.0,3.25,2.25
B4GALT1,830.0,576.25,451.5,395.5
GGT7,78.25,44.0,49.25,38.25
GGT5,18.5,13.0,11.75,6.5
GHSR,0.0,0.0,1.25,0.5
GIPR,290.5,162.5,144.0,111.5
GJA3,4.25,3.0,1.0,1.0
GJA5,3.5,1.75,4.5,1.0
GK,272.0,192.5,129.75,166.5
2713,9.75,7.25,7.5,4.25
GLA,28.75,13.5,23.25,18.0
GLB1,223.75,160.0,208.25,174.25
GCLC,205.75,121.0,175.25,156.75
GCLM,1460.0,929.25,1821.5,1640.0
GLDC,7.0,2.0,1.75,1.25
GLE1,2674.75,1840.25,2669.5,2084.0
GLG1,5439.5,3908.0,3842.0,2668.25
GLI3,3.25,2.5,6.75,11.0
GLI4,37.5,31.0,46.25,31.75
GLO1,16757.75,12460.0,18421.5,19174.25
GLS,2874.0,1779.0,2188.25,2059.25
GLRX,1059.25,896.0,942.5,902.0
GLUD1,6132.25,4881.5,5197.5,4751.5
GLUL,10882.0,9010.75,8926.75,7357.25
GM2A,1788.75,1256.0,1038.0,738.0
GMDS,27.5,22.5,27.75,32.75
GMFB,3215.75,1960.75,2006.5,1591.0
GMPR,6.0,4.0,5.25,5.0
GNA12,2143.5,1573.5,1789.75,1514.75
GNA15,692.75,378.75,801.25,650.0
GNAI1,5.0,5.0,2.25,1.75
GNAI2,7957.0,5010.5,5691.5,5122.5
GNAI3,4003.75,2811.5,3111.75,2615.5
GNAL,309.0,241.75,299.0,242.5
GNAO1,3.25,2.75,3.5,2.25
GNAQ,1779.25,1073.5,2398.75,1468.5
GNAS,10661.75,8153.5,7210.25,5972.25
GNAZ,24.0,14.0,20.25,21.25
GNB1,13814.25,9837.5,10583.25,8292.25
GNB2,1046.5,683.5,797.25,652.25
GNB3,140.75,65.5,68.0,43.25
GNG3,38.25,36.75,22.75,17.75
GNG4,51.25,37.25,29.5,26.0
GNG5,841.0,464.75,592.75,416.5
GNG7,803.5,584.75,407.75,286.5
GNG10,311.75,250.0,223.0,202.5
GNG11,82.5,53.25,60.25,51.75
GNGT2,89.25,58.25,40.0,31.5
GNRH1,10.0,6.25,4.75,2.5
GNRHR,25.25,8.5,8.0,7.5
GNS,3180.25,2460.25,2458.75,1843.75
GOLGA1,336.25,218.75,357.25,241.0
GOLGA2,934.0,536.75,836.75,629.25
GOLGA3,1665.0,987.25,1636.25,1397.0
GOLGA4,167.75,111.25,196.75,167.75
GOLGB1,704.25,477.25,597.5,467.75
GOT1,384.25,323.25,271.25,222.0
GOT2,2061.25,1496.5,1899.75,1581.5
SFN,1.75,0.0,0.25,0.25
GP1BA,50.25,27.75,13.0,9.5
GP1BB,150.0,95.0,71.25,66.25
GPC1,100.0,60.75,90.0,68.25
GPD1,3.5,2.5,2.5,1.5
GPD2,1028.25,732.25,957.5,997.75
GPI,5821.5,4224.75,3918.5,3637.25
GPLD1,52.0,34.75,39.0,29.5
GPM6B,27.0,9.5,14.0,7.5
GPR3,97.75,48.5,70.25,29.0
CXCR3,139.0,79.25,92.75,45.0
GPR18,2.5,1.75,1.75,1.75
LPAR4,313.25,256.5,175.25,164.75
