GENE,VHL_3h,DMSO_3h,VHL_6h,DMSO_6h
CORT,10.5,25.0,14.0,12.5
MAP3K8,5.0,4.5,5.5,7.0
COX4I1,2252.0,2412.0,2107.5,2558.5
COX5B,381.0,457.5,386.5,434.0
COX6A1,533.5,640.0,628.0,691.5
COX6B1,1204.0,1397.0,1499.0,1617.5
COX6C,931.0,1268.0,987.0,1145.5
COX7A1,0.0,1.0,0.0,0.0
COX7A2,2231.0,2522.0,2300.5,2872.0
COX7B,708.0,816.0,908.0,997.0
COX7C,925.0,1283.5,770.0,1048.5
COX8A,1751.0,1866.5,1481.0,1674.0
COX10,288.5,372.0,433.5,515.5
COX11,1492.0,1766.0,1250.5,1423.0
COX15,2410.5,2821.5,1623.0,1855.0
CP,910.0,1119.5,705.0,846.0
CPD,6157.0,7422.0,6835.5,8250.5
CLDN7,21.0,34.5,20.0,21.0
CPM,833.0,1095.0,567.5,984.5
CPOX,179.0,282.5,322.0,371.5
CPS1,79.5,94.5,41.5,48.0
CPT1A,3145.5,4292.5,4017.5,4749.0
CPT1B,43.5,42.5,58.0,62.5
CPT2,354.5,389.5,254.5,348.5
CR1,2.5,2.0,7.0,6.0
CRABP2,1.0,4.0,1.0,0.0
CRAT,62.5,84.0,61.0,67.5
CREB1,1720.5,2270.5,1487.0,2097.5
ATF2,1652.5,2100.0,1430.0,1697.5
CREBBP,423.5,577.0,431.5,524.5
CREBL2,1014.0,1285.5,674.0,847.0
CREM,60.0,82.5,102.0,104.5
CRIP1,349.5,401.5,550.5,582.5
CRIP2,10.5,17.0,14.5,16.0
CRK,11.0,15.5,7.0,7.5
CRKL,3272.0,3961.0,2937.0,3831.0
CRMP1,10.5,9.5,2.5,4.5
CRY1,53.5,80.5,70.5,87.5
CRY2,133.0,260.5,140.5,247.0
CRYGS,4.5,11.5,7.0,6.0
CRYZ,97.5,125.5,108.0,105.0
CS,8470.5,10224.0,6952.5,8443.5
MAPK14,1980.0,2788.0,1675.0,2631.0
CSE1L,750.5,836.5,757.0,991.5
CSF1,26.0,22.5,6.5,5.5
CSF1R,2056.5,2690.5,2172.5,2060.0
CSF2RA,386.5,440.0,265.5,356.5
CSF2RB,531.0,878.5,749.5,794.5
CSF3R,41.0,55.5,37.0,48.0
CSK,1370.5,1826.5,1390.0,1278.0
CSNK1A1,3280.0,3778.5,2966.0,3454.5
CSNK1D,3401.0,4671.5,2471.5,3114.5
CSNK1E,1332.0,2063.0,1344.0,1461.0
CSNK1G2,1429.5,2155.0,1343.0,1578.5
CSNK1G3,502.5,695.0,445.0,671.5
CSNK2A1,3456.5,4411.5,2779.5,3504.5
CSNK2A2,270.5,337.0,207.0,304.0
CSNK2B,3.0,5.5,3.5,4.5
VCAN,1.5,2.0,0.5,3.5
NCAN,3.0,2.5,0.0,0.5
CSPG4,341.5,418.0,434.0,303.5
CSRP1,2027.5,2633.0,1806.5,2166.0
SLC25A10,361.0,458.5,446.0,541.0
CST3,1160.0,1312.5,1246.5,1327.5
CSTA,813.5,939.5,337.5,405.5
CSTB,370.5,441.0,347.5,422.5
CSTF1,229.0,314.0,217.5,307.0
CSTF2,275.0,326.0,257.0,321.0
CSTF3,545.5,690.5,508.5,669.0
CTBS,381.5,499.0,205.0,255.0
CTBP1,2157.5,2795.5,1935.0,2064.5
CTBP2,774.5,939.0,625.0,673.5
CTF1,2.0,2.0,1.5,2.0
CTH,43.5,56.5,13.0,19.5
CTNNA1,1238.0,1469.5,1112.5,1371.5
CTNS,473.0,583.5,525.5,538.0
CTNNB1,2056.0,2463.5,2312.5,2689.0
CTNND1,438.0,728.5,637.0,845.5
CTPS1,1304.5,1701.5,1427.0,1887.5
CTRL,31.5,34.0,20.5,26.0
CTSB,5613.0,6701.5,5240.5,5570.0
CTSD,2091.0,2756.0,2245.0,2331.0
CTSG,280.5,347.0,85.5,113.0
CTSH,928.0,1045.5,432.5,522.5
CTSK,12.5,19.5,10.0,12.0
CTSV,7.5,9.5,3.5,5.5
CTSO,1.0,5.0,2.5,1.0
CTSS,1471.0,1770.0,734.0,935.0
CTSW,118.0,147.5,114.0,105.5
CTSZ,1739.5,2440.0,1689.0,2185.0
CUX1,1153.0,1700.0,802.0,1128.5
CX3CR1,6.0,6.0,14.0,1.5
CXADR,26.0,36.0,18.5,25.0
CYB5A,128.5,123.5,116.0,160.5
CYB561,225.0,274.0,207.5,213.5
CYBA,869.0,906.0,967.0,942.0
CYBB,250.5,299.5,44.5,65.5
CYC1,951.0,1051.0,875.0,961.5
CYLD,885.0,1243.5,914.0,1066.0
CYP1A1,48.0,88.5,45.5,52.5
CYP1B1,5975.0,7534.0,10729.0,11143.0
CYP2B7P,29.0,32.5,14.0,15.5
CYP2D7,2.0,3.5,2.0,3.5
CYP2E1,3.0,7.0,4.0,2.0
CYP2F1,9.0,13.5,2.0,3.0
CYP3A5,22.0,22.5,12.0,16.5
CYP19A1,11.5,6.0,18.5,2.5
CYP27B1,48.5,59.5,22.0,21.5
CYP51A1,1075.5,1116.0,1726.5,925.0
DAD1,1105.5,1222.5,1207.0,1403.5
CD55,316.0,318.5,208.5,246.5
DAG1,692.5,1059.0,610.5,833.0
DGKA,22.5,42.5,25.5,31.0
DGKG,446.0,544.0,578.0,864.5
DGKQ,225.0,357.5,383.0,441.0
DAP,5078.0,5988.5,3835.5,4785.5
DAPK1,4.0,4.0,1.0,2.5
DAPK3,75.5,127.0,131.5,134.5
DARS1,2130.0,2662.0,1574.5,1794.0
DAXX,19.5,40.5,34.5,35.0
DBH,6.0,6.5,0.0,1.0
DBI,2432.5,2730.5,2435.0,2477.5
DBN1,2146.5,2963.0,1322.0,1673.5
DBP,34.5,42.0,35.0,33.5
DBT,954.0,1169.0,936.5,1018.5
ECI1,129.5,163.5,96.5,114.5
DCK,1692.5,2059.5,1565.0,1951.0
DCTD,1411.0,1637.5,1279.0,1362.5
DCT,2.0,1.0,0.5,1.0
DCTN1,3190.0,4333.5,2361.5,3130.5
DDB1,1645.5,2089.0,2237.5,2338.0
DDB2,220.0,229.5,170.0,183.5
AKR1C2,1.0,3.5,3.5,2.0
GADD45A,22.5,57.5,39.5,54.0
DDIT3,450.5,529.0,366.0,406.0
DDOST,2971.0,3929.5,2623.5,3057.0
DDX1,182.5,272.5,197.5,251.0
DDX3X,11271.0,13448.0,8307.5,9820.5
DDX5,2605.0,3584.0,2262.0,2954.5
DDX6,8901.5,11413.0,7243.0,8180.0
DMXL1,120.5,207.0,87.5,142.0
DHX8,343.5,461.0,387.5,470.0
DHX9,846.5,1108.0,884.5,1029.0
DDX10,161.5,223.5,275.0,336.0
DDX11,487.5,666.0,478.5,557.0
DHX15,1186.0,1570.5,1155.5,1640.5
DECR1,210.5,269.5,194.5,215.5
DES,1.5,1.5,0.5,0.0
CFD,7.0,8.0,6.5,7.0
DFFA,438.5,709.0,482.5,556.0
DFFB,137.0,205.5,223.5,241.5
TIMM8A,448.0,605.5,403.0,565.5
GSDME,9.5,9.0,0.0,1.0
DGUOK,396.0,422.5,339.5,469.5
DHCR7,206.5,228.0,296.5,162.0
DHCR24,4749.5,5294.5,4883.0,3587.5
DHFR,3472.5,4206.0,3175.0,3683.5
DHODH,197.0,269.0,158.0,178.0
DHPS,2367.0,2725.0,1583.0,1985.0
CYB5R3,1696.5,2386.0,1231.5,1826.0
NQO1,467.5,555.5,1131.5,981.0
DIAPH1,5080.0,6771.5,4575.5,5160.5
DIAPH2,107.0,165.0,49.0,70.0
SEPTIN1,16.0,26.5,11.0,18.5
DIO1,6.0,9.5,1.0,3.5
DIO2,3.5,4.0,4.0,2.0
DKC1,3976.5,5149.0,4051.5,4608.5
DLAT,1503.0,2094.0,1611.5,1902.0
DLD,812.5,1240.5,847.0,955.5
DLG1,1191.5,1610.5,1061.0,1443.5
DLG3,8.5,12.0,2.0,4.0
DLG4,347.0,585.5,232.0,338.0
DLST,1822.5,2331.0,1177.5,1510.5
1744,1555.5,1810.0,902.5,1196.5
DLX1,619.5,962.5,562.0,687.5
DLX2,6.5,14.0,5.0,4.0
DLX3,16.5,35.0,4.5,7.5
DLX4,455.0,693.5,164.0,264.0
DLX5,0.0,2.5,1.0,2.0
SARDH,57.0,63.5,29.0,31.5
DNM1,222.5,318.0,183.5,242.5
DMPK,84.0,167.5,47.0,64.0
DMWD,289.5,597.0,164.5,212.5
DNA2,1938.5,2329.0,1533.0,2158.5
DNASE1,51.5,60.0,42.0,72.0
DNASE1L1,226.5,273.0,255.0,245.5
DNASE1L2,2.0,8.0,6.0,5.0
DNASE2,71.5,85.5,38.0,37.5
DYNC1H1,335.0,488.5,517.0,585.5
DYNC1I2,235.5,334.5,216.0,246.0
DYNC1LI2,3237.5,4463.0,2620.5,3344.5
DNM2,746.0,1246.5,536.5,791.0
DNMT1,817.5,913.0,731.0,851.5
TRDMT1,205.5,282.0,99.5,122.5
DNMT3A,1552.5,2165.5,1331.0,1862.0
DNMT3B,157.0,247.5,163.0,246.5
DOCK2,1031.5,1124.0,763.5,953.0
DOCK3,3.0,8.5,6.5,7.5
DOK1,539.0,663.0,488.0,467.0
DPAGT1,212.0,300.0,223.5,278.0
DPH1,1015.0,1224.5,960.0,1067.0
DPH2,595.0,757.0,795.5,900.0
DPYD,132.5,161.0,114.5,183.0
DPYS,2.0,2.0,1.0,1.0
DPYSL2,9706.0,11754.0,11948.5,11242.0
DPYSL3,493.0,575.0,294.5,282.0
DR1,1899.0,2696.0,1886.0,2165.5
DRG2,292.5,352.0,299.5,376.0
ARID3A,417.5,895.0,277.0,495.5
DRP2,7.0,11.0,5.5,7.5
ATN1,190.0,286.5,189.0,217.5
RCAN1,425.5,476.0,487.0,534.0
TSC22D3,1046.0,905.0,925.0,858.5
SLC26A2,567.0,797.0,741.5,919.5
DTNA,386.0,531.5,349.5,523.0
DTNB,1.5,2.0,2.0,1.5
HBEGF,426.5,773.5,346.0,537.0
DTYMK,1911.5,2240.0,1981.5,2481.5
ECM2,5.5,7.0,5.0,8.0
DUSP1,17.5,19.5,39.0,53.5
DUSP2,64.5,111.0,37.0,69.0
DUSP3,3280.0,4217.5,3286.5,3533.5
DUSP4,635.0,920.0,430.0,553.0
DUSP5,426.0,447.0,350.5,340.0
DUSP6,451.5,749.5,505.0,618.5
DUSP7,3124.0,4058.5,1043.0,1559.0
DUT,3073.0,3281.0,2740.0,3181.5
DVL1,201.0,347.0,225.0,283.0
DVL2,150.0,206.5,196.5,225.5
DVL3,2117.0,2950.0,1865.5,2406.5
DYRK1A,1781.5,2483.5,1209.5,1794.5
TOR1A,1427.0,1731.5,1416.0,1722.0
E2F1,852.5,1322.5,749.5,1079.0
E2F2,621.5,893.0,442.0,829.0
E2F3,2112.0,2968.5,1702.5,2532.0
E2F4,883.0,1257.5,796.5,1089.5
E2F5,118.0,139.0,128.0,125.0
E2F6,431.0,587.5,369.5,558.0
E4F1,141.0,163.5,149.0,156.0
EBF1,295.5,396.0,315.5,277.5
GPR183,170.5,131.0,313.5,273.0
ECE1,247.0,392.0,121.5,203.0
TYMP,19.5,22.0,45.5,36.0
ECH1,774.0,954.0,677.5,784.5
ECHS1,990.0,1178.0,1156.0,1358.5
ECM1,2.5,6.0,6.5,9.5
ECT2,509.0,919.5,447.0,701.0
EDA,5.0,9.5,1.5,4.5
LPAR1,194.0,227.5,132.5,215.0
PHC1,1520.5,1792.0,1505.0,1867.5
PHC2,1071.0,1494.5,782.5,1002.0
EEF1A1,1476.5,2234.0,1312.5,1408.0
EEF1A2,142.5,166.0,156.5,156.0
EEF1B2,681.5,967.5,663.5,699.5
EEF1D,4.0,6.0,2.0,4.5
EEF1G,2281.0,2505.0,1823.5,1894.0
EEF2,23635.0,30345.0,18201.5,19799.0
EIF2D,97.5,121.0,73.0,88.5
EFNA3,38.5,51.0,36.5,33.0
EFNA4,29.5,51.5,48.5,65.0
EFNA5,11.0,11.5,0.5,6.5
EFNB1,117.5,216.5,83.0,155.0
EFNB2,0.0,4.0,1.5,4.0
EGF,1.5,6.5,0.0,2.0
CELSR3,185.0,241.0,185.5,199.0
CELSR2,124.0,196.5,127.0,169.0
MEGF6,5.5,10.5,16.5,8.0
MEGF8,538.5,824.0,607.0,717.5
MEGF9,622.5,1029.0,556.5,840.0
EGR1,109.0,215.0,104.5,387.5
EGR2,0.5,3.5,1.5,5.5
EGR3,135.0,232.0,43.0,60.5
EHHADH,64.5,105.0,78.5,95.5
EIF1AX,3652.5,4657.5,3421.5,3811.0
EIF2S1,4191.0,5093.5,3716.0,4339.0
EIF2B1,1462.5,1633.0,1316.0,1699.5
EIF2S3,11084.0,13630.5,8040.5,9304.5
EIF4A1,5217.5,7122.5,4698.5,5375.5
EIF4A2,2219.5,2909.5,3266.0,4260.5
EIF4B,14534.0,17448.5,12083.5,12387.0
EIF4E,949.5,1222.5,983.5,1188.0
EIF4EBP1,4914.5,5258.5,3009.0,2935.0
EIF4EBP2,11673.0,14899.5,7817.5,9866.0
EIF4G1,1645.0,2451.0,1917.5,2196.5
EIF4G2,8542.0,10431.0,8801.0,10678.5
EIF5,4483.5,5837.0,5691.0,7246.0
EIF5A,7004.5,9951.5,7840.0,8508.0
CELA1,5.0,6.5,1.0,2.0
ELANE,6.0,1.5,1.5,3.0
SERPINB1,1157.0,1294.0,834.0,1050.5
ELAVL1,3619.0,4752.5,3535.0,4618.5
ELAVL3,0.5,6.0,2.0,8.5
ELAVL4,6.0,6.5,3.5,2.5
ELF1,1824.0,2155.0,1421.0,2094.5
ELF2,305.5,445.0,230.0,399.0
ELF4,2640.0,2939.5,1700.5,1754.5
ELK1,1162.5,1858.0,596.5,1009.0
ELK3,318.5,498.0,268.5,538.5
ELK4,3694.5,5135.0,3018.5,3351.5
EML1,4.5,8.5,13.0,14.0
EMD,161.5,206.0,230.5,210.0
MARK2,679.0,1002.5,560.0,739.5
EMP1,1248.5,1025.0,796.0,596.0
EMP2,128.5,177.0,175.0,243.5
EMP3,383.5,402.0,362.5,363.0
ADGRE1,2.5,3.5,2.5,6.0
CTTN,25.0,36.0,9.0,18.0
ENDOG,160.5,213.5,228.0,224.5
ENG,422.0,535.5,529.0,526.5
ENO1,11699.0,12383.5,9353.5,9898.0
ENO2,312.5,471.5,161.0,189.5
ENO3,7.0,9.5,5.0,6.5
ENSA,4569.0,5643.5,4491.5,5134.0
SLC29A1,666.5,972.0,824.0,965.5
EP300,843.0,1215.0,604.0,889.5
EPAS1,13.5,19.5,12.5,20.0
EPB41,1474.5,1999.0,1081.0,1418.0
EPB41L1,51.5,68.5,9.0,12.5
EPB41L2,464.0,556.5,248.5,303.5
DMTN,0.0,1.0,4.5,2.0
STOM,3511.0,4409.5,2858.0,3601.0
EPHA1,4.5,7.5,6.0,14.5
EPHB3,92.0,235.0,105.5,142.0
EPHB4,29.0,57.0,40.5,44.5
EPHB6,11.0,14.0,8.5,8.5
EPHX1,72.0,75.0,123.0,120.0
STX2,224.5,269.5,168.0,235.5
CLN8,10.5,20.0,8.5,11.5
EPOR,185.5,247.5,136.5,306.0
EPRS1,968.0,1045.0,595.5,793.0
EPS8,18.5,20.5,20.5,25.0
EPS15,678.0,855.0,661.5,795.0
NR2F6,592.0,910.0,515.5,559.0
ERBB2,10.5,17.5,5.0,8.0
ERBB3,1.5,2.0,1.5,3.0
ERCC1,2696.0,4632.5,2560.5,2803.5
ERCC2,51.5,78.5,81.0,97.5
ERCC3,152.0,221.0,172.0,226.5
ERCC4,201.5,261.0,216.0,288.5
ERCC5,37.0,57.5,31.5,50.5
ERCC6,93.0,140.0,112.0,184.0
ERF,491.5,1016.0,281.5,385.0
ERH,3978.5,5540.0,3601.5,4230.5
ERN1,37.0,55.5,18.0,52.5
ERV3-1,304.0,370.0,72.5,99.0
FBL,730.5,954.0,736.5,762.5
ESD,136.5,281.5,80.0,108.0
ESR2,2.0,1.0,1.5,1.5
ESRRA,325.5,459.5,412.0,411.5
ESRRB,1.0,1.0,3.0,1.5
ETF1,6520.5,7355.0,5341.0,6406.5
ETFA,330.0,624.0,315.0,363.5
ETFB,122.0,171.0,114.5,128.5
ETFDH,52.0,67.5,39.5,43.0
ETS1,675.0,868.0,321.0,431.5
ETS2,2011.5,1671.5,1780.5,1491.0
ETV1,39.0,48.5,7.0,15.5
ETV2,2.0,4.0,3.0,3.5
ETV3,26.5,50.0,15.0,28.5
ETV4,277.5,371.5,186.0,305.5
ETV5,2007.5,2444.5,752.5,1310.5
ETV6,3831.5,5148.5,3770.5,4183.0
EVI2A,431.0,520.5,283.5,430.5
EVI2B,467.5,544.0,150.5,361.0
EWSR1,1650.0,1838.5,1259.0,1650.5
EXT1,20.0,25.5,17.0,33.0
EXT2,573.0,667.5,562.0,722.0
EXTL2,413.0,512.0,287.0,372.0
EXTL3,817.0,1181.0,617.0,967.0
EYA2,1.0,6.5,3.0,2.5
EYA3,988.0,1432.5,945.5,1326.5
EZH1,270.0,426.0,270.0,386.5
EZH2,260.5,291.0,297.5,390.5
F2R,902.0,1068.5,449.5,545.0
F2RL2,1.0,2.0,1.5,2.0
F3,481.5,616.5,547.5,815.0
F8,388.0,470.0,202.0,246.0
F12,6.0,15.0,4.0,9.0
F13A1,5.0,8.0,2.5,4.0
FAAH,11.5,20.0,16.0,12.5
FABP3,14.0,22.0,12.0,20.5
FABP5,21.0,40.0,20.0,18.0
FANCA,547.0,819.5,521.0,617.5
FANCC,448.0,605.5,352.0,472.5
FANCD2,378.0,570.0,322.0,374.5
FANCE,377.0,468.5,377.0,429.0
ACSL1,4542.0,4769.0,3251.0,3759.5
ACSL3,528.0,720.5,464.0,544.0
ACSL4,3339.0,4331.0,3561.5,3788.0
FAH,150.0,153.0,177.5,195.5
PTK2B,1730.0,2464.0,1413.5,1747.0
BPTF,408.5,560.5,388.5,600.5
FANCB,12.5,23.0,13.5,14.5
FANCF,103.0,126.5,106.5,180.5
FANCG,195.0,237.0,187.0,224.0
FARSA,512.0,606.0,658.5,749.5
FASN,570.5,801.5,667.0,660.0
FAT2,3.5,11.0,1.5,3.5
FAU,1887.5,2301.0,1931.0,2072.0
FBN1,5.0,10.0,7.5,13.5
FBN2,20.5,35.0,13.0,26.0
FBP1,4.0,5.0,3.0,3.0
FCER1A,3.5,4.5,2.0,3.5
MS4A2,2.5,5.0,3.5,10.5
FCER1G,214.0,250.0,48.5,78.0
FCER2,21.0,30.0,9.5,10.0
FCGR1A,178.5,167.5,140.5,132.0
2210,110.0,83.5,56.5,23.5
FCGR2A,909.0,1017.5,703.0,929.5
FCGR2B,34.5,41.5,14.0,14.5
FCGRT,21.5,23.5,16.0,12.0
FKTN,1199.5,1559.0,842.5,967.5
FDFT1,1090.0,1135.5,1566.0,1043.0
FDPS,237.5,313.0,324.5,296.0
FDX1,506.0,568.0,406.5,548.5
FDXR,155.0,232.0,166.0,183.5
FECH,532.0,687.0,433.0,554.5
FEN1,2671.5,3400.0,2763.5,3477.0
FER,733.0,971.0,295.0,409.0
FES,42.0,66.5,59.5,59.0
FGD1,64.0,96.5,44.0,47.5
FGF2,79.0,70.5,64.0,85.0
FGF9,1.0,3.0,0.0,0.5
FGF11,30.5,55.0,12.0,23.0
FGF12,0.0,0.0,1.0,2.0
FGFR1,278.5,383.5,219.0,317.5
FGFR3,48.5,100.5,49.5,62.0
FGR,345.5,511.0,146.5,259.5
FH,303.0,367.5,283.0,352.5
FHIT,2.0,2.0,3.5,3.5
FHL1,3071.5,3266.0,752.5,939.5
FHL2,19.0,27.0,5.0,13.0
FHL3,29.0,35.5,42.5,43.5
FKBP1A,4978.5,5932.0,4754.0,5386.5
2282,735.0,638.0,392.0,420.0
FKBP2,311.5,423.0,432.5,358.5
FKBP3,888.5,1159.5,802.5,964.5
FKBP4,1157.5,1784.0,1684.5,1978.0
FKBP5,3940.5,4777.5,4604.5,4522.5
FOXD4,9.5,8.5,16.5,14.0
FOXE3,0.0,2.5,0.0,0.0
FOXJ1,0.5,3.5,0.0,0.0
FOXM1,1149.5,1596.0,1137.0,1450.5
FOXD2,31.5,56.5,32.0,42.0
FOXO1,1.0,1.5,2.0,3.0
FOXO3,852.0,1000.5,608.0,859.5
FOXO3B,300.0,482.5,202.0,284.0
FLI1,1033.0,1224.5,829.5,1319.5
FLII,335.5,375.5,361.0,425.5
MLANA,15.5,19.5,6.0,11.0
FLNA,2480.0,3387.5,2416.0,2637.0
FLNB,723.0,898.5,792.0,686.0
FLOT2,1071.0,1427.5,765.5,1024.5
FLT1,35.5,59.0,14.5,19.0
FLT3,60327.0,63816.5,28920.5,40751.5
FLT3LG,25.0,37.0,35.5,32.5
FMO4,9.5,9.0,4.5,4.5
FMO5,1.0,4.0,2.5,1.0
FMOD,1.5,0.5,2.5,1.5
FMR1,630.0,932.5,522.5,578.5
AFF2,2.5,5.5,1.5,0.0
FN1,20.5,34.5,28.0,20.5
FNTA,1604.0,1678.0,1339.0,1675.0
FNTB,742.0,963.0,555.0,880.0
FOS,25.5,35.5,37.5,89.0
FOSB,306.5,372.0,185.0,476.5
FOSL2,801.0,792.0,472.5,634.0
FPGS,323.0,406.0,320.0,307.5
FPR2,3.0,1.0,1.0,2.0
FPR3,1.0,1.5,15.5,1.0
FXN,195.5,252.0,143.5,164.0
MTOR,500.5,666.0,662.0,839.0
FRG1,1.0,1.0,0.0,2.5
CENPI,127.5,202.5,172.0,229.5
FTH1,2021.0,1992.5,3449.5,2433.5
2498,13.0,28.0,8.5,16.0
FTL,7804.0,8815.0,10946.5,9989.0
FUCA1,250.5,286.5,204.5,279.5
FUCA2,291.0,393.5,307.5,365.5
FUS,1953.5,3001.5,1557.5,1787.5
FUT1,7.5,8.5,2.0,4.5
FUT2,5.5,8.5,6.5,7.0
FUT4,2964.0,2692.0,1257.5,1742.0
FUT7,386.5,823.5,237.0,442.5
FUT8,316.0,353.0,391.5,478.0
KDSR,1090.5,1395.5,807.0,903.5
FYB1,391.0,539.0,291.0,359.5
FYN,127.0,150.5,40.5,56.5
FZD2,108.5,213.5,148.0,196.0
IFI6,171.0,196.5,309.5,235.0
G6PD,450.0,528.5,629.5,585.5
SLC37A4,127.0,181.5,124.5,144.0
XRCC6,899.5,1096.5,971.5,1104.0
GAA,114.5,128.5,107.0,97.5
GAB1,2.5,6.0,5.5,11.5
GABPA,1100.5,1545.0,858.0,1012.0
GABPB1,661.0,881.0,602.5,795.0
GABRB2,1.5,2.5,0.0,0.0
GABRE,11.0,16.0,7.5,28.0
GABRG1,114.5,146.5,10.0,10.0
GABRR2,11.5,16.0,12.5,14.0
GAD1,14.5,21.5,8.0,15.5
GAK,192.5,253.0,196.5,224.5
GALC,473.5,578.5,466.0,563.5
GALE,95.0,114.0,90.5,103.5
GALK1,75.5,85.0,85.5,97.0
GALK2,79.5,101.5,76.5,85.0
GALNS,272.5,391.0,265.0,319.0
GALNT1,1958.0,2638.0,1318.0,1572.0
GALNT2,1222.0,1533.5,1369.5,1590.0
GALNT3,91.5,125.0,63.5,93.5
GALT,82.0,79.5,53.5,72.0
GAMT,416.0,503.5,444.0,484.0
GANC,269.5,360.0,209.5,292.0
GAPDH,18581.5,22325.5,15837.5,16080.5
GARS1,1368.0,1935.0,800.0,878.0
GART,742.5,900.5,708.0,837.5
GAS2,1.5,3.0,0.0,0.5
GAS6,101.5,131.0,121.5,147.0
GAS8,59.5,85.5,48.5,63.0
GATA2,39.5,109.0,96.5,272.0
GATM,13.0,18.5,28.5,24.0
GBAP1,4.5,7.5,9.5,9.5
NIPSNAP2,1478.5,1736.0,1364.0,1540.0
GBE1,637.5,1076.0,239.0,268.5
GBP1,17.0,27.0,2.0,4.5
GBP2,65.5,96.5,70.5,78.0
GBP3,164.5,191.0,76.5,122.5
GCDH,306.0,329.0,328.0,354.5
GCH1,377.0,319.5,370.0,287.0
GCHFR,115.0,133.5,62.5,89.0
BLOC1S1,197.5,226.5,244.0,259.0
KAT2A,291.5,389.0,396.0,403.5
NR6A1,28.5,76.0,27.5,65.0
GCNT1,207.0,210.0,582.5,350.0
GCNT2,1.5,3.0,0.5,2.0
GCSH,21.5,33.5,24.5,25.0
MSTN,0.0,1.0,1.0,1.0
GDI1,747.5,1073.5,598.0,632.0
GDI2,4232.5,4898.0,3610.5,4144.5
GEM,12.5,20.0,20.0,32.0
GFER,254.0,376.0,190.0,238.0
GFI1,2113.5,3709.0,1429.0,3309.5
GFPT1,1352.5,1882.5,897.0,1152.5
GFRA2,3.0,6.0,4.0,8.5
GFRA3,1.0,2.0,0.0,0.5
GGCX,4330.5,5431.5,2519.0,3182.5
GGT1,22.0,25.0,12.5,16.0
2681,1.0,3.5,2.0,3.5
B4GALT1,615.5,805.0,403.5,418.0
GGT7,42.0,78.5,37.0,45.5
GGT5,11.5,20.0,6.0,9.5
GHSR,0.0,0.0,0.0,0.0
GIPR,172.0,290.5,104.0,132.0
GJA3,3.5,4.5,0.5,1.0
GJA5,1.5,3.0,1.0,5.0
GK,190.0,255.5,168.0,127.5
2713,7.5,11.0,4.5,5.0
GLA,12.5,28.5,18.5,21.0
GLB1,163.0,200.5,161.5,203.0
GCLC,127.5,179.0,157.0,163.0
GCLM,926.5,1366.0,1607.5,1751.0
GLDC,2.0,6.0,0.0,1.5
GLE1,2018.0,2520.0,1972.0,2426.5
GLG1,4112.0,5246.5,2466.0,3628.5
GLI3,2.5,3.0,11.0,7.0
GLI4,34.5,40.0,29.0,44.0
GLO1,13375.5,15368.5,18771.0,17805.5
GLS,1869.5,2589.5,2043.5,2214.0
GLRX,962.0,992.5,804.5,893.0
GLUD1,5144.5,5638.5,4714.0,5056.0
GLUL,9796.0,10172.5,7290.5,8172.0
GM2A,1340.5,1702.0,730.5,1008.5
GMDS,21.5,23.5,26.0,26.5
GMFB,1960.5,3021.5,1588.0,1873.5
GMPR,5.0,7.0,5.5,4.5
GNA12,1640.0,2031.5,1467.0,1676.0
GNA15,386.0,635.5,637.5,725.0
GNAI1,4.5,5.0,2.0,2.5
GNAI2,5377.0,7402.5,5099.0,5374.5
GNAI3,3034.0,3602.5,2637.0,3002.0
GNAL,269.5,292.5,228.5,298.5
GNAO1,2.5,2.5,1.5,3.0
GNAQ,1123.0,1667.0,1472.0,2262.0
GNAS,8671.5,9955.0,5944.0,6866.5
GNAZ,12.0,23.5,19.5,15.5
GNB1,10657.5,12852.0,8516.0,10012.5
GNB2,704.5,954.0,621.5,721.5
GNB3,70.5,143.0,36.5,65.5
GNG3,36.0,37.5,18.0,24.0
GNG4,38.0,51.5,26.5,24.5
GNG5,492.0,773.5,370.5,544.5
GNG7,610.5,789.5,277.5,394.0
GNG10,248.5,289.0,214.5,225.0
GNG11,53.0,73.0,43.5,53.5
GNGT2,64.5,88.0,36.5,40.0
GNRH1,6.0,11.0,2.5,3.0
GNRHR,8.5,26.0,8.5,6.5
GNS,2661.0,2960.5,1844.5,2378.5
GOLGA1,239.5,309.5,246.0,326.5
GOLGA2,564.5,877.0,598.0,758.5
GOLGA3,1046.5,1583.5,1363.0,1528.5
GOLGA4,113.5,158.0,149.5,202.0
GOLGB1,521.0,649.0,417.0,563.5
GOT1,352.0,363.5,195.5,248.0
GOT2,1609.5,1899.5,1509.5,1794.5
SFN,0.0,1.0,0.0,0.0
GP1BA,25.0,47.0,8.0,12.0
GP1BB,96.0,132.5,63.0,66.5
GPC1,57.0,101.0,59.0,83.0
GPD1,3.0,4.0,1.5,2.5
GPD2,777.0,950.0,1030.0,904.0
GPI,4540.0,5371.5,3394.5,3589.0
GPLD1,34.5,47.0,28.5,39.0
GPM6B,11.5,30.5,8.0,14.5
GPR3,50.5,100.0,22.5,67.0
CXCR3,74.5,130.5,44.0,91.5
GPR18,1.5,1.0,1.5,2.0
LPAR4,248.0,277.5,177.0,174.5
GPR25,0.5,2.0,0.0,0.5
GPR35,177.5,271.0,177.5,154.0
