GENE,VHL_3h,DMSO_3h,VHL_6h,DMSO_6h
CRIP2,0.0,0.5,0.0,0.0
CRK,3.0,4.0,0.5,0.0
CRKL,140.5,431.0,73.5,92.5
CRMP1,0.0,0.0,0.0,0.0
CRY1,0.0,2.0,0.0,0.5
CRY2,13.0,53.5,8.5,9.5
CRYGS,0.0,2.0,0.0,0.0
CRYZ,0.0,3.5,0.0,0.0
CS,73.0,256.5,33.0,43.0
MAPK14,47.5,197.5,20.5,36.0
CSE1L,6.5,23.0,5.0,5.0
CSF1,4.0,6.0,0.0,0.0
CSF1R,54.0,125.5,40.5,18.5
CSF2RA,4.5,14.0,4.0,3.5
CSF2RB,7.5,36.0,7.0,8.0
CSF3R,0.0,0.5,0.0,0.0
CSK,23.5,69.0,19.5,9.0
CSNK1A1,39.5,118.5,17.5,20.5
CSNK1D,73.0,223.0,33.0,37.5
CSNK1E,39.5,94.5,23.0,20.5
CSNK1G2,22.0,56.5,11.0,10.0
CSNK1G3,13.0,60.0,8.0,8.5
CSNK2A1,38.0,181.5,24.5,22.5
CSNK2A2,8.5,20.5,3.0,3.0
CSNK2B,0.0,0.0,0.0,0.0
VCAN,0.0,0.0,0.0,0.0
NCAN,0.0,0.0,0.0,0.0
CSPG4,11.5,28.5,5.0,4.0
CSRP1,21.5,62.5,15.0,11.0
SLC25A10,3.0,8.0,2.5,2.5
CST3,14.0,38.0,6.0,7.0
CSTA,0.5,4.0,0.0,1.0
CSTB,5.5,7.5,0.0,1.0
CSTF1,10.5,32.5,6.0,10.0
CSTF2,2.0,11.0,0.5,2.0
CSTF3,7.0,28.5,10.5,13.5
CTBS,1.5,6.0,0.0,0.0
CTBP1,20.5,51.0,12.0,6.0
CTBP2,17.5,56.0,7.5,8.5
CTF1,1.0,1.0,0.0,0.0
CTH,0.0,0.0,0.0,0.0
CTNNA1,13.5,40.0,7.0,7.0
CTNS,9.0,24.0,4.5,4.5
CTNNB1,28.5,88.5,15.5,26.0
CTNND1,13.0,59.0,9.5,6.0
CTPS1,26.0,98.0,15.5,22.5
CTRL,2.0,3.0,0.0,0.0
CTSB,48.0,108.5,18.0,19.0
CTSD,19.5,52.5,15.0,8.0
CTSG,0.0,2.0,1.0,1.0
CTSH,10.5,28.5,2.0,3.5
CTSK,0.0,1.5,1.0,0.5
CTSV,0.0,0.5,0.0,0.0
CTSO,0.0,0.0,0.0,0.0
CTSS,5.0,26.0,2.0,7.0
CTSW,0.5,0.5,0.0,0.0
CTSZ,14.0,52.0,4.5,8.0
CUX1,40.0,138.0,19.5,29.5
CX3CR1,0.0,0.0,0.0,0.0
CXADR,0.0,1.5,0.0,0.5
CYB5A,1.5,3.0,0.5,1.5
CYB561,6.0,15.5,3.5,2.0
CYBA,39.0,36.0,48.5,43.0
CYBB,0.0,5.5,0.0,0.5
CYC1,19.5,37.5,14.5,7.5
CYLD,19.5,74.0,9.0,15.5
CYP1A1,1.5,9.0,2.5,1.0
CYP1B1,203.5,733.0,226.5,179.5
CYP2B7P,0.0,0.5,0.5,0.0
CYP2D7,0.0,0.5,0.0,0.0
CYP2E1,0.0,0.0,0.0,0.0
CYP2F1,0.0,0.0,0.0,0.0
CYP3A5,0.0,0.0,0.0,0.0
CYP19A1,0.0,0.0,0.0,0.0
CYP27B1,4.5,10.0,1.0,1.0
CYP51A1,20.0,43.5,12.5,7.5
DAD1,3.5,10.0,2.0,1.0
CD55,2.5,8.0,2.5,2.0
DAG1,32.0,92.0,10.5,10.0
DGKA,1.0,2.5,0.5,1.5
DGKG,26.5,55.0,23.5,25.5
DGKQ,8.5,25.5,6.5,8.0
DAP,46.0,132.0,38.0,45.5
DAPK1,0.0,0.5,0.0,0.0
DAPK3,3.0,7.5,0.5,1.0
DARS1,7.0,36.5,6.0,5.0
DAXX,0.0,2.5,0.0,0.5
DBH,0.0,0.0,0.0,0.0
DBI,9.0,31.5,20.5,17.5
DBN1,24.5,93.0,14.0,14.0
DBP,0.5,1.5,0.5,0.5
DBT,13.5,61.0,18.5,15.0
ECI1,0.5,1.5,0.0,0.0
DCK,7.0,34.5,5.0,8.0
DCTD,13.0,46.5,10.5,10.5
DCT,0.0,0.0,0.0,0.0
DCTN1,11.0,41.5,4.0,4.0
DDB1,21.0,47.0,14.5,8.5
DDB2,1.0,5.0,3.0,1.5
AKR1C2,0.0,0.0,0.0,0.0
GADD45A,6.0,11.0,5.0,5.0
DDIT3,19.5,27.5,10.5,20.0
DDOST,14.5,51.0,7.0,10.0
DDX1,1.0,10.5,1.0,3.0
DDX3X,144.5,538.5,75.0,91.0
DDX5,43.5,175.0,29.5,31.5
DDX6,158.5,605.0,74.0,91.5
DMXL1,0.0,11.0,1.5,0.0
DHX8,17.0,43.0,12.0,7.0
DHX9,10.5,44.5,6.5,13.5
DDX10,8.0,30.5,7.0,14.0
DDX11,16.5,62.5,13.5,13.5
DHX15,21.0,78.5,16.0,14.5
DECR1,1.0,2.0,0.5,1.0
DES,0.0,0.0,0.0,0.0
CFD,0.0,0.0,0.0,0.0
DFFA,16.0,57.5,9.0,5.5
DFFB,3.5,15.5,3.5,1.5
TIMM8A,13.5,65.5,8.0,12.5
GSDME,0.0,0.5,0.0,0.0
DGUOK,4.5,15.5,2.0,4.0
DHCR7,2.5,2.5,1.0,0.5
DHCR24,134.0,244.0,41.0,35.5
DHFR,20.0,91.5,13.5,20.0
DHODH,8.0,24.0,2.0,6.5
DHPS,37.5,77.5,10.5,12.0
CYB5R3,13.5,35.5,5.5,5.0
NQO1,7.0,32.0,5.0,4.5
DIAPH1,66.0,226.5,38.0,40.5
DIAPH2,1.5,4.0,0.0,0.0
SEPTIN1,0.0,0.0,0.0,0.0
DIO1,0.0,0.0,0.0,0.0
DIO2,0.0,0.0,0.0,0.0
DKC1,70.5,249.0,55.5,62.5
DLAT,11.5,59.0,7.0,11.0
DLD,4.5,25.0,3.0,4.0
DLG1,13.5,86.5,10.0,14.0
DLG3,0.0,0.0,0.0,0.0
DLG4,4.0,15.0,1.5,3.0
DLST,35.5,105.0,12.0,19.0
1744,5.5,19.0,3.0,4.0
DLX1,52.0,150.5,25.0,32.0
DLX2,0.5,4.5,0.0,0.5
DLX3,1.0,7.0,0.0,0.0
DLX4,6.5,28.0,1.5,3.0
DLX5,0.0,0.5,0.5,0.0
SARDH,0.0,0.0,0.0,0.0
DNM1,1.0,4.5,0.5,0.0
DMPK,2.5,13.5,0.5,0.5
DMWD,2.5,11.0,2.5,2.0
DNA2,18.5,88.0,18.0,9.5
DNASE1,0.0,0.5,0.0,0.5
DNASE1L1,4.0,4.0,0.5,0.5
DNASE1L2,0.0,1.5,0.0,0.0
DNASE2,1.0,0.0,0.0,0.0
DYNC1H1,9.5,31.0,5.5,4.5
DYNC1I2,1.0,7.5,0.5,3.5
DYNC1LI2,62.0,292.5,29.5,39.5
DNM2,16.0,40.5,7.0,5.5
DNMT1,10.0,41.5,8.0,5.5
TRDMT1,4.0,9.5,1.0,0.5
DNMT3A,45.5,146.0,18.5,22.0
DNMT3B,6.5,31.5,3.0,5.5
DOCK2,7.5,23.5,6.5,7.0
DOCK3,0.0,0.0,0.0,0.0
DOK1,51.0,81.5,30.0,19.0
DPAGT1,1.0,9.5,1.0,2.5
DPH1,37.5,73.0,16.0,25.5
DPH2,18.0,58.5,11.0,7.0
DPYD,1.0,4.5,0.5,1.5
DPYS,0.0,0.0,0.0,0.0
DPYSL2,115.0,282.0,84.0,79.5
DPYSL3,4.0,10.0,3.5,1.0
DR1,23.5,82.0,13.5,10.0
DRG2,5.5,19.0,6.0,3.5
ARID3A,16.0,75.5,10.0,6.5
DRP2,0.0,0.5,0.0,0.0
ATN1,4.5,7.0,3.0,1.0
RCAN1,5.0,21.5,4.5,3.0
TSC22D3,68.5,95.5,80.0,112.5
SLC26A2,6.5,38.0,7.5,7.5
DTNA,6.5,30.0,8.0,7.0
DTNB,0.0,0.0,0.0,0.0
HBEGF,149.0,347.0,75.5,84.0
DTYMK,19.0,62.0,13.0,12.5
ECM2,0.0,0.0,0.0,0.0
DUSP1,8.0,12.5,19.0,19.0
DUSP2,28.0,63.5,19.5,24.0
DUSP3,97.0,333.0,54.0,50.5
DUSP4,51.0,131.5,21.5,18.5
DUSP5,90.5,150.5,34.0,27.0
DUSP6,125.5,330.5,87.0,65.5
DUSP7,227.5,623.5,68.0,62.0
DUT,8.5,20.0,3.5,4.0
DVL1,3.5,12.0,4.5,1.5
DVL2,0.5,6.0,0.5,0.5
DVL3,35.0,122.5,11.0,16.5
DYRK1A,133.0,478.5,51.0,79.0
TOR1A,33.5,93.0,20.0,18.0
E2F1,21.0,82.0,15.5,19.5
E2F2,50.5,183.5,28.5,42.0
E2F3,144.5,471.5,79.0,78.0
E2F4,34.0,89.0,15.0,14.5
E2F5,2.5,9.0,1.5,0.0
E2F6,20.5,81.0,14.0,12.5
E4F1,7.0,12.5,3.5,2.0
EBF1,8.0,38.0,4.0,6.0
GPR183,12.5,27.5,16.5,11.0
ECE1,5.0,17.5,2.0,1.0
TYMP,0.5,0.5,0.5,0.5
ECH1,5.0,6.5,3.5,2.0
ECHS1,6.0,20.0,5.0,2.0
ECM1,0.0,0.0,0.0,0.0
ECT2,8.0,39.0,4.0,8.0
EDA,0.0,1.5,0.0,0.0
LPAR1,11.0,36.0,5.0,6.5
PHC1,0.0,0.5,0.0,0.0
PHC2,46.5,129.5,22.0,26.5
EEF1A1,35.0,128.5,28.5,33.0
EEF1A2,0.0,2.0,1.0,0.0
EEF1B2,1.5,13.0,4.0,3.0
EEF1D,0.0,0.0,0.0,0.0
EEF1G,14.0,40.0,9.5,10.5
EEF2,170.5,445.5,111.0,115.5
EIF2D,0.5,4.0,0.0,2.0
EFNA3,1.5,6.0,2.0,0.5
EFNA4,3.0,10.0,1.0,1.0
EFNA5,0.0,0.5,0.0,0.0
EFNB1,1.5,12.0,1.5,1.0
EFNB2,0.0,2.0,0.0,0.0
EGF,0.0,0.5,0.0,0.0
CELSR3,4.0,10.5,3.5,1.5
CELSR2,0.0,3.0,0.5,0.0
MEGF6,0.0,0.0,0.0,0.0
MEGF8,7.5,26.0,5.0,1.0
MEGF9,20.5,94.0,9.0,15.5
EGR1,20.0,61.0,34.5,117.5
EGR2,0.0,0.5,0.0,2.0
EGR3,15.5,60.5,9.5,12.0
EHHADH,1.5,2.0,0.0,0.0
EIF1AX,28.5,126.5,15.5,21.5
EIF2S1,52.5,230.0,41.5,30.5
EIF2B1,23.0,81.0,13.0,16.5
EIF2S3,39.0,184.0,27.0,21.0
EIF4A1,210.5,579.5,115.5,146.5
EIF4A2,187.0,604.0,137.5,219.0
EIF4B,73.0,309.0,58.0,63.5
EIF4E,7.0,47.5,4.5,8.5
EIF4EBP1,28.0,55.5,27.0,26.5
EIF4EBP2,65.0,314.0,48.0,47.5
EIF4G1,41.5,147.5,23.0,32.0
EIF4G2,72.0,267.5,49.0,48.0
EIF5,274.0,913.0,165.5,182.5
EIF5A,93.5,242.5,57.0,66.5
CELA1,0.0,0.0,0.0,0.0
ELANE,0.0,0.0,0.0,0.0
SERPINB1,7.5,31.0,6.5,10.0
ELAVL1,64.5,289.0,29.5,37.5
ELAVL3,0.0,0.0,0.0,0.0
ELAVL4,0.0,0.0,0.0,0.0
ELF1,34.0,129.5,22.5,33.5
ELF2,28.0,121.0,18.0,25.0
ELF4,136.0,260.5,76.0,58.0
ELK1,32.0,99.5,5.0,11.0
ELK3,14.0,58.5,7.5,12.0
ELK4,72.0,337.5,28.0,27.5
EML1,0.0,1.5,0.0,0.0
EMD,1.5,3.0,1.0,2.0
MARK2,34.0,91.5,19.0,21.5
EMP1,13.5,23.0,14.0,8.5
EMP2,1.5,8.5,1.5,3.0
EMP3,4.0,9.0,1.5,1.0
ADGRE1,0.0,0.0,0.0,0.0
CTTN,0.5,1.5,0.0,0.0
ENDOG,0.0,1.0,1.0,0.5
ENG,9.5,17.0,11.5,3.5
ENO1,103.5,193.0,43.0,53.0
ENO2,0.5,7.0,2.0,1.0
ENO3,0.0,0.0,0.0,0.0
ENSA,34.5,144.5,21.0,30.5
SLC29A1,9.5,33.0,4.0,4.5
EP300,23.0,98.0,11.0,19.5
EPAS1,0.0,2.0,0.0,0.5
EPB41,9.0,38.5,8.5,9.0
EPB41L1,0.0,3.5,0.0,0.0
EPB41L2,0.0,3.0,0.0,0.0
DMTN,0.0,0.0,0.0,0.0
STOM,52.0,184.5,20.0,33.5
EPHA1,0.0,1.5,0.0,0.5
EPHB3,7.5,39.0,5.0,4.5
EPHB4,0.5,1.0,0.0,0.0
EPHB6,0.0,0.5,0.0,0.0
EPHX1,0.5,2.5,0.0,0.0
STX2,3.0,17.5,1.0,1.0
CLN8,0.0,1.5,0.5,0.0
EPOR,6.0,26.5,8.5,6.5
EPRS1,2.5,15.0,4.0,5.5
EPS8,0.0,0.5,0.0,0.5
EPS15,3.5,31.0,3.0,5.0
NR2F6,45.0,111.5,19.0,16.5
ERBB2,0.0,0.0,0.0,0.0
ERBB3,0.0,0.0,0.0,0.0
ERCC1,41.0,89.0,11.0,15.0
ERCC2,1.5,3.0,0.0,0.0
ERCC3,6.0,17.0,4.5,3.5
ERCC4,1.0,20.0,0.5,2.0
ERCC5,0.0,3.0,1.0,0.5
ERCC6,1.0,9.0,2.5,2.0
ERF,12.5,55.0,5.5,4.5
ERH,15.0,69.5,12.0,11.0
ERN1,8.5,15.0,5.0,3.0
ERV3-1,0.5,10.5,0.0,0.0
FBL,3.0,10.5,3.0,2.0
ESD,0.5,7.5,0.5,0.0
ESR2,0.5,1.0,0.5,0.5
ESRRA,10.5,30.0,8.0,6.5
ESRRB,0.0,0.0,0.0,0.0
ETF1,107.0,338.5,49.0,56.5
ETFA,0.0,6.5,0.5,0.5
ETFB,1.0,3.0,1.0,1.5
ETFDH,0.5,0.5,0.0,0.0
ETS1,6.0,20.5,3.0,2.0
ETS2,160.0,246.5,76.5,56.0
ETV1,0.0,0.0,0.0,0.0
ETV2,0.0,0.0,0.0,0.0
ETV3,3.0,14.0,1.0,3.0
ETV4,3.0,10.5,2.0,2.5
ETV5,9.0,54.0,4.5,9.5
ETV6,249.5,612.5,143.0,127.5
EVI2A,10.5,39.0,10.5,7.5
EVI2B,8.5,37.5,2.5,7.0
EWSR1,40.5,113.5,21.0,24.5
EXT1,0.0,2.5,0.0,0.0
EXT2,5.0,23.0,2.0,4.0
EXTL2,2.0,13.0,1.5,2.0
EXTL3,17.5,70.0,9.5,16.0
EYA2,0.0,1.5,0.5,0.0
EYA3,28.5,120.0,20.5,19.5
EZH1,13.5,49.0,11.5,9.0
EZH2,13.0,21.5,6.0,7.0
F2R,8.5,43.0,6.0,5.0
F2RL2,0.0,0.0,0.0,0.0
F3,90.0,210.0,56.0,79.0
F8,0.0,6.0,1.5,0.0
F12,0.0,0.0,0.0,0.0
F13A1,0.0,0.0,0.0,0.0
FAAH,0.0,1.0,0.0,0.0
FABP3,0.0,0.0,0.0,0.0
FABP5,0.0,1.5,0.0,0.0
FANCA,10.5,28.0,4.5,3.0
FANCC,7.0,32.5,4.0,6.0
FANCD2,2.5,14.5,3.0,2.5
FANCE,12.0,49.5,12.0,11.0
ACSL1,61.0,159.5,29.5,27.5
ACSL3,5.0,23.5,2.0,2.0
ACSL4,20.0,96.5,18.5,19.0
FAH,1.0,3.0,1.5,0.0
PTK2B,35.5,107.0,19.0,23.0
BPTF,9.0,42.0,5.0,6.0
FANCB,0.0,1.0,0.0,0.0
FANCF,7.5,23.5,4.5,4.0
FANCG,3.5,11.0,2.0,2.0
FARSA,10.5,32.0,15.0,10.0
FASN,15.5,30.0,8.0,6.0
FAT2,0.0,0.0,0.0,0.0
FAU,13.0,25.0,5.5,10.0
FBN1,0.0,0.5,0.0,0.0
FBN2,0.0,0.5,0.0,0.5
FBP1,0.0,0.0,0.0,0.0
FCER1A,0.0,0.0,0.0,0.0
MS4A2,0.0,0.0,0.0,0.0
FCER1G,0.5,5.5,0.5,0.0
FCER2,0.0,0.0,0.0,0.0
FCGR1A,5.0,6.0,3.0,2.0
2210,1.5,1.5,2.0,0.0
FCGR2A,14.5,65.0,12.0,16.0
FCGR2B,0.0,2.0,1.0,0.5
FCGRT,0.0,0.0,0.0,0.0
FKTN,15.5,62.5,7.5,9.0
FDFT1,7.0,20.0,8.0,5.5
FDPS,1.0,2.0,0.5,0.5
FDX1,3.5,12.5,0.5,4.0
FDXR,1.0,3.5,1.5,0.5
FECH,5.0,20.0,3.0,2.5
FEN1,69.5,259.0,44.5,51.0
FER,9.5,45.5,5.0,2.5
FES,0.5,4.5,1.0,2.0
FGD1,0.0,0.0,0.0,0.0
FGF2,0.0,0.0,0.0,0.0
FGF9,0.0,1.0,0.0,0.0
FGF11,1.0,6.5,0.5,0.0
FGF12,0.0,0.0,0.0,0.0
FGFR1,3.0,15.5,0.5,1.5
FGFR3,0.5,3.0,0.0,0.0
FGR,9.0,34.5,3.0,3.0
FH,3.0,12.5,2.5,3.0
FHIT,0.0,0.0,0.0,0.0
FHL1,14.5,38.5,6.5,4.0
FHL2,0.0,1.0,0.0,0.0
FHL3,1.5,3.5,2.0,0.5
FKBP1A,18.5,67.0,10.0,15.5
2282,3.5,2.0,2.0,0.5
FKBP2,1.0,4.5,0.5,1.5
FKBP3,2.0,15.5,3.5,1.0
FKBP4,15.0,48.5,4.5,7.5
FKBP5,73.5,224.0,35.5,42.0
FOXD4,0.0,1.0,0.0,0.0
FOXE3,0.0,0.0,0.0,0.0
FOXJ1,0.0,0.0,0.0,0.0
FOXM1,25.0,76.0,18.5,13.5
FOXD2,2.5,9.0,1.5,1.5
FOXO1,0.0,0.5,0.0,0.0
FOXO3,24.5,88.0,13.0,22.5
FOXO3B,33.0,120.0,12.0,20.0
FLI1,15.5,70.5,11.5,15.0
FLII,4.5,6.0,3.5,2.0
MLANA,0.0,0.0,0.0,0.0
FLNA,14.0,52.5,16.0,10.0
FLNB,18.0,47.0,12.0,6.5
FLOT2,5.0,22.5,3.5,11.0
FLT1,0.5,1.5,0.0,0.0
FLT3,230.5,728.5,109.5,118.5
FLT3LG,0.5,2.0,0.0,0.5
FMO4,0.0,0.0,0.0,0.0
FMO5,0.0,0.0,0.0,0.0
FMOD,0.0,0.0,0.0,0.0
FMR1,4.0,31.0,4.0,3.5
AFF2,0.0,1.0,0.0,0.0
FN1,0.0,0.0,0.0,0.0
FNTA,22.5,76.5,20.5,13.0
FNTB,21.0,64.0,18.0,18.0
FOS,6.0,15.0,15.5,39.0
FOSB,22.0,42.5,69.0,151.0
FOSL2,109.5,205.5,39.5,30.0
FPGS,5.5,15.5,3.5,3.5
FPR2,0.0,0.0,0.0,0.0
FPR3,0.0,0.5,0.0,0.0
FXN,3.5,10.5,2.0,1.5
MTOR,16.5,66.0,12.0,15.5
FRG1,0.0,0.0,0.0,0.0
CENPI,2.0,11.5,1.0,0.5
FTH1,59.5,78.5,44.5,20.0
2498,2.0,11.5,1.0,6.5
FTL,170.5,224.0,75.5,49.0
FUCA1,4.5,12.0,3.5,4.5
FUCA2,4.0,14.5,2.5,2.0
FUS,36.5,139.0,9.5,18.5
FUT1,0.0,0.0,0.0,0.0
FUT2,0.0,0.0,0.0,0.0
FUT4,410.0,695.5,119.5,143.0
FUT7,19.5,60.0,17.5,13.5
FUT8,8.0,16.0,3.5,7.0
KDSR,12.0,64.0,6.0,8.5
FYB1,1.5,4.0,0.5,2.5
FYN,0.0,2.5,0.5,0.0
FZD2,4.5,20.0,5.0,5.0
IFI6,0.0,1.0,1.0,0.5
G6PD,4.5,13.0,5.0,1.5
SLC37A4,1.5,3.5,1.0,0.5
XRCC6,7.5,27.0,7.5,3.5
GAA,0.5,0.0,1.0,0.0
GAB1,0.0,0.5,0.5,0.0
GABPA,10.0,64.0,6.0,8.0
GABPB1,17.5,37.5,6.0,8.5
GABRB2,0.0,0.0,0.0,0.0
GABRE,0.0,1.5,0.0,1.0
GABRG1,0.0,0.0,0.0,0.0
GABRR2,1.0,1.0,0.0,0.0
GAD1,0.5,4.0,0.0,0.0
GAK,4.5,11.0,1.0,2.5
GALC,2.5,6.0,3.0,2.0
GALE,1.0,3.5,1.0,1.0
GALK1,0.5,1.0,0.0,0.0
GALK2,2.0,4.0,0.5,2.0
GALNS,5.0,21.0,2.0,1.0
GALNT1,11.5,46.5,6.5,5.0
GALNT2,19.0,42.5,10.5,10.5
GALNT3,0.0,2.5,0.0,0.0
GALT,0.5,1.5,0.5,0.0
GAMT,6.0,16.0,6.0,2.5
GANC,3.5,13.0,1.5,5.0
GAPDH,131.0,264.5,89.0,97.0
GARS1,6.0,28.0,3.0,8.0
GART,13.0,37.0,10.0,10.0
GAS2,0.0,0.0,0.0,0.0
GAS6,1.5,2.5,0.5,0.0
GAS8,2.0,6.0,0.5,0.0
GATA2,3.5,30.0,4.0,14.0
GATM,0.0,0.0,0.0,0.0
GBAP1,0.0,0.0,0.0,0.0
NIPSNAP2,7.0,35.0,4.0,3.0
GBE1,0.5,6.0,0.0,0.0
GBP1,0.5,0.5,1.0,0.0
GBP2,0.5,6.5,1.0,1.5
GBP3,7.5,17.5,2.0,4.5
GCDH,1.5,10.5,4.0,2.5
GCH1,3.5,11.5,3.0,2.0
GCHFR,0.5,2.0,0.0,1.5
BLOC1S1,0.0,2.5,1.0,0.0
KAT2A,2.0,7.5,2.0,2.5
NR6A1,8.0,38.0,8.0,9.5
GCNT1,8.5,22.0,12.0,5.0
GCNT2,0.0,0.0,0.0,0.0
GCSH,0.0,3.5,0.5,0.0
MSTN,0.0,0.0,0.0,0.0
GDI1,3.5,10.0,1.5,1.5
GDI2,29.5,96.5,11.5,15.0
GEM,3.0,6.0,5.0,3.0
GFER,21.0,44.0,8.5,8.0
GFI1,272.5,964.0,150.0,228.0
GFPT1,29.5,130.5,18.5,20.0
GFRA2,0.0,0.0,0.0,0.0
GFRA3,0.0,0.0,0.0,0.0
GGCX,9.0,20.0,2.5,5.0
GGT1,0.0,0.5,0.0,0.0
2681,0.0,0.0,0.0,0.0
B4GALT1,10.0,36.5,4.5,5.5
GGT7,0.5,2.0,1.0,0.0
GGT5,0.0,0.0,0.0,0.0
GHSR,0.0,0.0,0.0,0.0
GIPR,5.5,21.0,2.5,1.5
GJA3,0.0,0.0,0.0,0.0
GJA5,0.0,0.0,0.0,0.0
GK,1.0,2.5,0.0,0.0
2713,0.0,0.0,0.0,0.0
GLA,0.0,0.5,0.0,0.0
GLB1,1.0,4.5,0.5,0.0
GCLC,1.5,5.5,1.5,0.0
GCLM,11.0,55.5,8.0,7.5
GLDC,0.0,0.0,0.0,0.0
GLE1,22.5,74.0,11.0,11.5
GLG1,41.5,147.5,17.5,25.5
GLI3,0.0,0.0,0.0,0.0
GLI4,0.0,0.5,0.0,0.5
GLO1,71.5,281.5,64.0,51.5
GLS,16.0,60.5,9.5,11.0
GLRX,12.5,32.0,9.5,7.5
GLUD1,38.0,97.0,18.0,24.0
GLUL,213.0,577.5,130.5,147.5
GM2A,2.5,17.0,5.5,4.5
GMDS,0.0,0.0,0.0,0.0
GMFB,17.0,92.0,9.0,12.0
GMPR,0.0,0.0,0.0,0.0
GNA12,37.5,106.5,20.0,15.0
GNA15,16.0,45.5,17.5,13.5
GNAI1,0.0,0.0,0.0,0.0
GNAI2,26.0,95.5,10.0,16.5
GNAI3,20.5,74.5,9.0,12.0
GNAL,0.0,0.5,0.0,0.0
GNAO1,0.0,0.0,0.0,0.0
GNAQ,40.0,180.0,16.5,27.5
GNAS,58.0,159.0,16.5,31.0
GNAZ,0.5,3.0,0.0,0.0
GNB1,84.0,284.5,32.0,50.5
GNB2,10.5,21.0,7.0,2.5
GNB3,0.0,0.0,0.0,0.0
GNG3,0.0,0.0,0.0,0.0
GNG4,0.0,0.5,0.0,0.0
GNG5,3.5,21.0,2.0,2.0
GNG7,4.5,11.5,3.0,3.0
GNG10,1.5,2.0,2.0,1.0
GNG11,0.5,3.5,1.5,0.0
GNGT2,0.5,0.0,0.0,0.0
GNRH1,1.0,2.0,0.0,0.5
GNRHR,0.0,0.0,0.0,0.0
GNS,6.0,23.5,7.0,4.0
GOLGA1,14.0,41.0,5.0,4.5
GOLGA2,4.5,29.5,5.5,4.5
GOLGA3,32.5,107.0,14.0,11.0
GOLGA4,5.5,18.0,1.5,2.0
GOLGB1,10.0,38.5,4.5,6.0
GOT1,3.0,9.5,2.5,3.5
GOT2,13.0,38.0,9.5,15.0
SFN,0.0,0.0,0.0,0.0
GP1BA,0.0,0.0,0.0,0.0
GP1BB,3.5,6.5,0.0,0.0
GPC1,1.0,2.0,0.5,0.0
GPD1,0.0,0.0,0.0,0.0
GPD2,11.5,27.0,7.5,7.0
GPI,20.0,66.5,11.5,8.5
GPLD1,0.5,1.0,0.0,0.0
GPM6B,0.0,0.0,0.0,0.0
GPR3,7.5,27.0,5.0,7.0
CXCR3,4.5,12.5,2.5,5.5
GPR18,0.0,0.5,0.0,0.0
LPAR4,1.0,5.5,3.0,1.0
GPR25,0.0,0.0,0.0,0.0
GPR35,13.0,21.0,7.5,7.5
FFAR2,0.0,0.0,0.0,0.0
GRK5,0.0,0.0,0.5,0.5
GRK6,14.5,45.5,5.5,8.0
MKNK2,54.0,144.5,32.5,26.0
GPS1,1.5,9.0,3.5,2.0
GPS2,1.5,4.0,1.0,1.5
GPT,0.0,0.0,0.0,0.0
GPX1,110.0,215.5,73.5,79.0
GPX2,0.0,0.0,0.0,0.0
GPX3,0.0,0.0,0.0,0.0
GPX4,6.5,23.0,9.0,5.5
GRB2,272.0,782.5,154.0,183.0
GRB10,13.5,33.0,5.0,5.5
RAPGEF1,40.0,123.0,17.5,15.5
GRID1,0.0,0.0,0.0,0.5
GRN,2.0,6.5,4.0,3.0
GRIK1,0.0,0.0,0.0,0.0
GRIK3,0.0,0.0,0.0,0.0
GRIK5,0.5,1.0,0.5,0.0
GRIN1,0.0,0.0,0.0,0.0
GRIN2C,0.0,0.0,0.0,0.0
GRIN2D,35.0,104.0,22.5,23.5
GRINA,15.5,35.5,12.5,13.0
NR3C1,59.0,217.5,25.0,42.0
ARHGAP35,96.0,301.5,44.0,47.0
PDIA3,43.0,148.5,23.5,25.0
GRSF1,17.0,70.5,8.5,9.5
GSK3A,12.0,60.0,11.0,10.0
GSK3B,62.0,278.5,32.5,41.0
GSN,2.5,9.5,2.5,3.5
GSPT1,31.5,157.5,18.5,27.5
GSR,24.5,73.0,10.0,7.5
GSS,3.0,7.0,1.5,1.0
GSTA4,0.0,0.5,0.0,0.0
GSTM2,0.0,0.0,0.0,0.0
GSTM3,0.5,1.0,0.0,0.5
GSTM4,0.0,2.0,0.5,1.0
GSTP1,10.0,25.0,12.0,8.5
GSTZ1,0.0,1.0,0.5,0.0
MSH6,5.0,18.0,3.5,2.0
GTF2A1,40.5,195.5,24.5,24.5
GTF2A2,3.0,19.5,1.0,3.5
GTF2B,8.0,25.5,4.5,5.0
GTF2E1,15.5,90.0,15.0,21.0
GTF2E2,5.0,25.0,5.5,3.0
GTF2F1,33.5,77.0,18.5,16.0
GTF2F2,5.0,13.0,3.5,1.5
GTF2H1,5.5,28.0,5.5,5.0
GTF2H2,2.0,2.5,1.0,3.0
GTF2H3,18.0,67.0,8.0,14.0
GTF2I,5.5,13.0,3.5,3.5
GTF2IP1,0.5,1.5,0.5,0.0
GTF3A,2.0,7.5,3.0,1.5
BRF1,6.0,22.0,4.0,1.5
GUCY1B2,0.0,0.0,0.0,0.0
GTF3C1,5.5,14.0,7.5,4.5
GTF3C2,10.5,43.0,7.0,8.5
GUCY1A2,0.0,0.0,0.0,0.0
GUCA1B,2.5,6.5,0.0,2.0
GUK1,2.0,5.5,2.5,3.0
GUSB,85.5,180.0,34.5,35.5
GYG1,6.0,26.0,5.0,5.5
