,MOLM-13_DMSO,MOLM-13_JQ1+6nM_NVP-2,MOLM-13_6nM_NVP-2,MOLM-13_60nM_NVP-2,MOLM-13_JQ1
CRIP1,0.0,0.0,0.0,0.0,0.0
CRK,5.0,1.0,0.0,0.0,4.0
CRKL,29.0,12.0,19.0,0.5,22.5
CRY1,1.0,0.0,5.0,3.0,1.5
CRY2,15.0,4.0,4.0,0.0,6.0
CRYGS,0.0,0.0,0.0,0.0,1.5
CRYZ,1.0,0.0,1.0,0.0,0.5
CS,19.0,7.0,14.0,3.0,8.5
MAPK14,29.0,8.0,23.0,28.0,20.0
CSE1L,21.0,2.0,13.0,4.0,10.5
CSF1R,0.0,0.0,0.0,0.0,0.0
CSF2RA,0.0,0.0,0.0,0.0,0.0
CSF2RB,0.0,0.0,0.0,0.0,0.0
CSF3R,4.0,4.0,0.0,0.0,0.5
CSK,17.0,2.0,14.0,2.0,7.0
CSNK1A1,15.0,1.0,14.0,2.5,7.0
CSNK1D,35.0,22.0,33.0,3.5,25.0
CSNK1E,50.0,16.0,15.0,6.0,20.5
CSNK1G2,50.0,17.0,32.0,16.0,39.0
CSNK1G3,6.0,1.0,3.0,2.5,7.0
CSNK2A1,53.0,8.0,5.0,8.5,14.0
CSNK2A2,21.0,11.0,5.0,4.5,17.0
CSNK2B,3.0,0.0,0.0,0.0,0.0
VCAN,0.0,0.0,0.0,0.0,0.0
CSPG4,2.0,0.0,0.0,0.0,0.0
CSRP1,0.0,3.0,4.0,0.5,3.5
SLC25A10,2.0,0.0,0.0,0.0,0.0
CST3,9.0,0.0,0.0,0.0,0.5
CSTA,16.0,6.0,30.0,0.0,15.0
CSTB,17.0,5.0,7.0,0.5,18.5
CSTF1,19.0,5.0,6.0,1.5,5.5
CSTF2,13.0,0.0,6.0,0.0,0.5
CSTF3,38.0,44.0,26.0,6.5,48.0
CTBS,9.0,0.0,8.0,0.0,0.5
CTBP1,44.0,12.0,21.0,5.0,16.5
CTBP2,37.0,7.0,28.0,13.0,11.0
CTH,3.0,0.0,2.0,0.0,1.5
CTNNA1,2.0,5.0,0.0,2.5,6.0
CTNS,8.0,1.0,6.0,0.0,3.0
CTNNB1,60.0,10.0,30.0,3.0,26.5
CTNND1,1.0,0.0,0.0,0.0,1.5
CTPS1,21.0,0.0,11.0,0.0,7.0
CTRL,2.0,4.0,0.0,0.0,2.5
CTSB,21.0,3.0,31.0,3.0,23.5
CTSD,9.0,2.0,4.0,0.0,3.5
CTSG,22.0,1.0,4.0,0.0,0.0
CTSH,0.0,0.0,0.0,0.0,0.0
CTSK,0.0,2.0,0.0,0.0,2.5
CTSL,0.0,0.0,1.0,0.0,0.0
CTSO,0.0,0.0,0.0,0.0,0.0
CTSS,12.0,0.0,0.0,0.5,3.0
CTSZ,2.0,0.0,0.0,0.5,0.0
CUX1,71.0,71.0,55.0,43.0,109.0
CYB5A,2.0,0.0,0.0,0.0,0.0
CYB561,10.0,0.0,4.0,2.0,0.5
CYBA,3.0,0.0,1.0,1.0,0.5
CYBB,3.0,0.0,2.0,3.5,0.5
CYC1,24.0,11.0,13.0,1.0,23.0
CYLD,20.0,1.0,20.0,6.0,14.0
CYP1B1,323.0,26.0,99.0,17.5,73.0
CYP2E1,0.0,0.0,0.0,0.0,0.0
CYP11A1,0.0,0.0,0.0,0.0,0.0
CYP27A1,0.0,0.0,0.0,0.0,0.0
CYP27B1,0.0,0.0,0.0,2.5,0.5
CYP51A1,10.0,0.0,3.0,1.0,6.0
DACH1,110.0,68.0,95.0,17.5,90.0
DAD1,7.0,0.0,3.0,0.0,7.0
CD55,3.0,0.0,6.0,0.0,0.0
DAG1,15.0,7.0,2.0,0.5,11.5
DGKA,4.0,0.0,0.0,0.0,0.0
DGKG,6.0,6.0,3.0,0.5,5.5
DGKQ,4.0,1.0,3.0,0.0,5.5
DAP,18.0,11.0,32.0,9.5,23.0
DAPK1,0.0,0.0,0.0,0.0,0.0
DAPK3,5.0,7.0,6.0,0.0,8.5
DARS1,31.0,1.0,23.0,8.5,12.0
DAXX,91.0,24.0,43.0,1.0,54.5
DBI,51.0,15.0,13.0,1.0,43.5
DBN1,13.0,0.0,3.0,2.5,0.5
DBP,2.0,0.0,0.0,0.0,0.5
DBT,14.0,12.0,11.0,5.5,20.0
ECI1,2.0,0.0,0.0,0.0,2.0
DCK,5.0,0.0,0.0,0.0,0.0
DCTD,5.0,1.0,3.0,0.0,3.0
DCTN1,2.0,0.0,0.0,0.0,0.0
DDB1,32.0,10.0,30.0,4.5,27.0
DDB2,13.0,6.0,11.0,6.5,10.0
AKR1C1,0.0,0.0,0.0,0.0,0.0
AKR1C2,2.0,0.0,0.0,0.0,0.0
GADD45A,24.0,3.0,5.0,0.5,15.5
DDIT3,46.0,6.0,12.0,2.0,25.5
DDOST,15.0,3.0,13.0,0.0,12.0
DDT,35.0,15.0,41.0,0.0,25.5
DDX1,10.0,6.0,9.0,6.0,8.5
DDX3X,62.0,12.0,36.0,4.0,32.5
DDX5,126.0,66.0,72.0,4.0,129.0
DDX6,176.0,71.0,103.0,37.0,86.0
DMXL1,1.0,0.0,0.0,0.0,0.5
DHX8,13.0,10.0,1.0,0.5,14.0
DHX9,25.0,17.0,22.0,12.0,35.5
DDX10,6.0,10.0,2.0,9.0,11.0
DDX11,10.0,0.0,10.0,1.0,8.5
DHX15,32.0,16.0,47.0,3.5,26.0
DECR1,2.0,0.0,3.0,2.5,2.0
CFD,24.0,24.0,52.0,8.0,63.5
DFFA,3.0,0.0,6.0,0.5,1.0
DFFB,14.0,0.0,2.0,0.5,5.0
TIMM8A,26.0,4.0,12.0,0.0,6.5
GSDME,0.0,0.0,0.0,0.0,0.0
COCH,3.0,0.0,0.0,0.0,0.0
DGUOK,22.0,16.0,10.0,6.5,19.0
DHCR7,5.0,3.0,2.0,0.5,3.5
DHCR24,57.0,14.0,30.0,8.0,45.0
DHFR,151.0,47.0,37.0,23.0,71.0
DHODH,6.0,1.0,4.0,3.0,0.5
DHPS,4.0,0.0,9.0,0.0,6.5
CYB5R3,11.0,4.0,10.0,8.5,3.5
NQO1,0.0,0.0,0.0,0.5,0.0
DIAPH1,61.0,16.0,35.0,32.0,42.5
DIAPH2,2.0,0.0,2.0,0.0,0.5
DKC1,73.0,14.0,39.0,9.0,29.0
DLAT,8.0,0.0,9.0,3.0,6.0
DLD,18.0,0.0,18.0,0.5,7.0
DLG1,7.0,2.0,4.0,0.0,3.0
DLG4,22.0,0.0,11.0,0.5,0.5
DLST,6.0,2.0,0.0,0.0,2.5
DLX1,27.0,3.0,11.0,1.0,3.0
DLX2,10.0,0.0,2.0,0.0,0.5
DLX4,0.0,0.0,0.0,0.0,0.0
DNM1,0.0,0.0,0.0,0.0,0.0
DMWD,0.0,0.0,0.0,0.0,0.0
DNA2,4.0,2.0,4.0,1.5,2.5
DNASE1L1,0.0,0.0,0.0,0.0,0.5
DNASE1L2,0.0,0.0,0.0,0.0,0.0
DNASE2,2.0,0.0,0.0,0.0,0.0
DYNC1H1,122.0,25.0,76.0,9.5,49.5
DYNC1I1,12.0,0.0,3.0,2.0,0.0
DYNC1I2,2.0,0.0,0.0,0.0,0.0
DYNC1LI2,85.0,19.0,69.0,16.5,54.5
DNM2,2.0,8.0,7.0,1.5,8.5
DNMT1,83.0,20.0,45.0,11.5,57.5
TRDMT1,7.0,12.0,6.0,2.5,9.5
DNMT3A,12.0,5.0,8.0,0.0,5.5
DNMT3B,4.0,0.0,11.0,4.0,1.0
DOCK2,10.0,1.0,18.0,1.0,12.0
DOK1,29.0,8.0,9.0,0.0,10.5
DXO,1.0,0.0,3.0,0.0,3.0
DPAGT1,22.0,5.0,11.0,0.0,6.0
DPH1,19.0,2.0,22.0,3.0,5.0
DPH2,17.0,0.0,4.0,0.0,5.0
DPYD,0.0,0.0,0.0,0.0,0.0
DPYSL2,9.0,0.0,4.0,3.0,4.0
DPYSL3,0.0,0.0,0.0,3.0,2.5
DR1,20.0,2.0,14.0,1.0,6.0
DRD4,0.0,0.0,0.0,0.0,0.0
DRG2,6.0,5.0,4.0,0.0,4.0
ARID3A,185.0,54.0,149.0,85.0,115.0
DRP2,0.0,0.0,0.0,0.0,0.0
ATN1,0.0,0.0,0.0,0.0,0.0
RCAN1,10.0,0.0,5.0,2.0,1.0
TSC22D3,63.0,19.0,85.0,9.5,59.5
SLC26A2,46.0,4.0,26.0,10.0,23.5
DTNA,47.0,40.0,42.0,13.5,61.5
DTNB,0.0,0.0,0.0,0.0,0.0
HBEGF,25.0,1.0,8.0,0.0,8.0
DTYMK,14.0,3.0,9.0,3.5,6.5
DUSP1,1.0,0.0,0.0,0.0,2.5
DUSP2,111.0,10.0,36.0,2.0,29.0
DUSP3,77.0,18.0,52.0,3.0,23.5
DUSP5,8.0,0.0,3.0,0.0,5.0
DUSP6,119.0,27.0,70.0,8.0,62.0
DUSP7,24.0,5.0,12.0,0.0,11.5
DUSP9,1.0,0.0,0.0,0.0,0.0
DUT,33.0,10.0,22.0,0.5,13.5
DVL1,0.0,0.0,3.0,0.0,0.0
DVL2,4.0,0.0,7.0,0.0,6.5
DVL3,12.0,1.0,8.0,0.0,2.0
DYRK1A,30.0,3.0,6.0,0.5,8.0
TOR1A,32.0,7.0,10.0,0.0,8.0
E2F1,15.0,2.0,15.0,0.5,7.5
E2F2,51.0,12.0,25.0,3.5,16.5
E2F3,426.0,356.0,299.0,221.0,475.0
E2F4,8.0,1.0,1.0,3.5,8.5
E2F5,1.0,0.0,0.0,0.0,0.0
E2F6,32.0,10.0,8.0,3.5,13.5
E4F1,5.0,1.0,7.0,0.5,3.5
EBF1,0.0,0.0,0.0,2.5,0.0
GPR183,45.0,6.0,24.0,13.0,5.5
ECE1,34.0,35.0,27.0,7.0,34.5
TYMP,0.0,0.0,0.0,0.0,0.0
ECH1,22.0,7.0,2.0,1.0,8.0
ECHS1,26.0,1.0,12.0,1.0,7.5
ECT2,14.0,4.0,5.0,0.0,3.5
LPAR1,0.0,0.0,0.0,0.0,0.0
S1PR3,3.0,0.0,0.0,0.0,0.0
PHC2,17.0,0.0,7.0,2.0,13.5
EEF1A1,1589.0,904.0,955.0,186.0,1482.0
EEF1A2,0.0,0.0,0.0,0.0,0.0
EEF1B2,109.0,32.0,71.0,6.5,47.5
EEF1D,11.0,14.0,21.0,2.5,22.5
EEF1G,69.0,37.0,79.0,5.5,39.0
EEF2,384.0,272.0,302.0,68.0,339.0
EIF2D,8.0,3.0,3.0,1.0,2.5
EFNA1,0.0,0.0,0.0,0.0,0.0
EFNA3,2.0,0.0,0.0,0.0,0.5
EFNA4,0.0,0.0,0.0,0.0,0.0
EFNA5,33.0,40.0,61.0,17.0,64.5
EFNB1,6.0,0.0,0.0,0.0,3.0
EFNB2,2.0,0.0,0.0,0.0,0.0
CELSR3,0.0,0.0,0.0,0.0,0.0
MEGF8,1.0,0.0,0.0,0.0,0.0
MEGF9,6.0,3.0,3.0,3.5,3.5
EGR1,277.0,141.0,15.0,4.0,468.0
EGR2,0.0,0.0,0.0,0.0,0.0
EGR3,7.0,0.0,0.0,0.0,1.5
EHHADH,1.0,0.0,0.0,0.0,1.0
EIF1AX,184.0,44.0,77.0,11.0,102.0
EIF2S1,37.0,33.0,27.0,6.5,38.0
EIF2B1,13.0,2.0,7.0,0.0,9.0
EIF2S3,41.0,10.0,3.0,3.5,13.0
EIF4A1,2045.0,782.0,1321.0,82.0,1440.5
EIF4A2,148.0,80.0,100.0,10.5,179.0
EIF4B,61.0,31.0,33.0,29.5,33.5
EIF4E,27.0,14.0,13.0,1.0,15.0
EIF4EBP1,8.0,4.0,14.0,4.5,3.5
EIF4EBP2,27.0,22.0,12.0,2.0,45.5
EIF4G1,106.0,34.0,102.0,32.5,74.5
EIF4G2,246.0,110.0,166.0,10.0,204.5
EIF5,94.0,10.0,28.0,2.0,32.0
EIF5A,14.0,1.0,7.0,0.0,7.5
CELA1,0.0,0.0,0.0,0.0,0.0
ELANE,40.0,16.0,39.0,5.5,20.0
SERPINB1,45.0,13.0,23.0,1.0,26.0
ELAVL1,57.0,56.0,64.0,35.5,57.0
ELF1,130.0,16.0,26.0,17.0,27.0
ELF2,30.0,7.0,10.0,1.0,12.5
ELF4,32.0,7.0,43.0,3.0,9.0
ELK1,13.0,0.0,5.0,2.0,11.0
ELK3,5.0,5.0,1.0,1.5,4.0
ELK4,21.0,3.0,19.0,3.0,9.0
EMD,20.0,6.0,20.0,2.5,6.5
MARK2,64.0,56.0,56.0,38.5,59.0
EMP1,0.0,0.0,0.0,0.0,0.0
EMP2,7.0,0.0,1.0,0.0,3.0
EMP3,0.0,0.0,0.0,0.0,0.0
CTTN,3.0,0.0,0.0,0.0,0.0
ENDOG,15.0,0.0,7.0,0.0,4.5
ENG,1.0,0.0,0.0,0.0,0.0
ENO1,214.0,74.0,177.0,18.5,119.0
ENSA,26.0,4.0,5.0,0.0,11.0
SLC29A1,1.0,0.0,8.0,4.0,3.0
EP300,21.0,7.0,5.0,4.0,9.5
EPB41,13.0,21.0,12.0,11.0,22.0
EPB41L1,0.0,0.0,0.0,0.0,0.0
EPB41L2,0.0,0.0,0.0,0.0,0.0
STOM,15.0,7.0,7.0,0.0,11.0
EPHA1,1.0,0.0,0.0,0.0,0.0
EPHB2,0.0,0.0,0.0,0.0,0.0
EPHB3,9.0,0.0,2.0,1.0,4.5
EPHB4,13.0,0.0,6.0,0.0,3.0
EPHX1,0.0,0.0,0.0,0.0,0.0
EPHX2,2.0,0.0,0.0,0.0,1.5
STX2,0.0,0.0,0.0,0.0,0.0
CLN8,15.0,4.0,6.0,2.0,6.0
EPO,0.0,0.0,0.0,0.0,0.0
EPOR,9.0,0.0,0.0,0.0,3.0
EPRS1,1.0,2.0,2.0,2.5,5.5
EPS8,3.0,0.0,3.0,0.0,2.5
EPS15,3.0,2.0,0.0,5.0,2.5
NR2F6,41.0,8.0,31.0,3.5,16.5
ERBB4,0.0,0.0,0.0,0.5,0.0
ERCC1,7.0,9.0,9.0,3.0,8.5
ERCC2,1.0,0.0,0.0,0.0,0.0
EREG,8.0,2.0,7.0,1.0,3.0
ERCC3,71.0,30.0,58.0,11.5,49.0
ERCC4,4.0,0.0,0.0,2.5,0.0
ERCC5,76.0,21.0,41.0,15.5,27.0
ERCC6,8.0,0.0,5.0,2.0,2.0
ERF,22.0,3.0,13.0,0.5,7.0
ERH,311.0,81.0,166.0,12.0,125.0
FBL,68.0,16.0,95.0,7.5,22.0
ESD,24.0,8.0,6.0,2.0,11.5
ESRRA,57.0,27.0,40.0,5.5,43.0
ETF1,89.0,22.0,50.0,20.0,52.0
ETFA,29.0,8.0,23.0,10.5,25.0
ETFB,5.0,0.0,3.0,1.5,2.0
ETS1,2.0,0.0,0.0,2.5,0.0
ETS2,116.0,18.0,93.0,22.5,45.0
ETV1,0.0,0.0,0.0,4.0,0.0
ETV2,1.0,0.0,4.0,0.0,0.0
ETV4,4.0,0.0,4.0,0.0,0.5
ETV5,49.0,12.0,28.0,11.0,36.5
ETV6,116.0,84.0,91.0,52.5,115.0
EVI2A,22.0,6.0,7.0,1.0,9.0
EVI2B,67.0,10.0,25.0,8.5,20.0
EWSR1,31.0,33.0,14.0,8.0,37.0
EXT1,1.0,0.0,0.0,1.0,0.0
EXT2,1.0,0.0,0.0,0.0,0.5
EXTL2,13.0,0.0,2.0,1.5,3.5
EXTL3,8.0,1.0,6.0,2.5,2.5
EYA3,22.0,22.0,23.0,17.5,27.0
EZH1,16.0,4.0,4.0,3.0,11.0
EZH2,29.0,6.0,13.0,5.0,16.5
F2R,0.0,0.0,0.0,0.0,0.0
F3,33.0,2.0,32.0,6.5,7.0
F13A1,0.0,0.0,0.0,2.5,0.0
FABP5,72.0,7.0,28.0,1.0,35.0
FANCA,7.0,0.0,9.0,0.5,1.0
FANCC,4.0,0.0,0.0,0.0,0.5
FANCD2,9.0,7.0,12.0,8.0,7.0
FANCE,38.0,24.0,38.0,2.5,43.5
ACSL1,6.0,0.0,10.0,2.0,6.5
ACSL3,41.0,26.0,25.0,25.5,51.5
ACSL4,23.0,5.0,7.0,2.0,9.5
FAH,1.0,0.0,5.0,0.5,3.0
PTK2B,32.0,42.0,58.0,21.5,38.0
BPTF,11.0,4.0,11.0,10.0,10.5
FANCF,10.0,0.0,4.0,0.0,2.5
FANCG,9.0,0.0,2.0,0.5,3.0
FARSA,63.0,13.0,68.0,1.0,17.0
FASN,49.0,46.0,27.0,2.0,61.5
FAU,30.0,27.0,43.0,5.0,27.0
FBN1,1.0,0.0,0.0,0.0,1.0
FBP1,0.0,0.0,0.0,0.0,0.0
FCAR,0.0,0.0,0.0,0.0,0.0
FCER1G,0.0,0.0,0.0,0.0,0.0
FCGR1A,1.0,0.0,0.0,0.0,0.0
FCGR1B,4.0,7.0,12.0,5.0,7.5
FCGR2A,0.0,0.0,0.0,0.0,0.0
FCGR2B,0.0,0.0,0.0,0.0,0.0
FCGRT,0.0,0.0,0.0,0.0,0.0
FKTN,6.0,0.0,0.0,2.5,0.0
FDFT1,85.0,14.0,50.0,7.0,32.0
FDPS,6.0,4.0,5.0,2.0,5.0
FDX1,13.0,2.0,9.0,0.0,5.5
FDXR,1.0,0.0,0.0,1.5,0.0
FECH,6.0,0.0,4.0,2.0,0.0
FEN1,163.0,37.0,106.0,6.0,79.5
FER,2.0,3.0,1.0,0.5,1.5
FES,3.0,0.0,10.0,0.0,0.5
FGFR1,0.0,0.0,0.0,1.5,3.5
FGFR3,0.0,0.0,0.0,0.0,0.0
FGR,0.0,0.0,0.0,0.0,0.0
FH,3.0,0.0,0.0,0.0,2.0
FHL3,3.0,0.0,2.0,0.0,0.0
FKBP1A,21.0,5.0,28.0,5.5,7.5
FKBP2,3.0,0.0,0.0,0.0,0.0
FKBP3,1.0,4.0,1.0,0.0,6.0
FKBP4,4.0,3.0,3.0,1.5,4.5
FKBP5,51.0,12.0,30.0,29.0,35.0
FOXM1,7.0,12.0,5.0,1.0,8.0
FOXD2,11.0,0.0,0.0,0.0,2.5
FOXO1,7.0,0.0,7.0,4.5,3.0
FOXO3,59.0,10.0,30.0,9.5,32.0
FOXO3B,16.0,7.0,6.0,0.5,7.0
FLI1,11.0,0.0,6.0,1.5,10.5
FLII,3.0,0.0,3.0,2.0,0.0
FLNA,9.0,9.0,8.0,3.5,10.5
FLNB,9.0,4.0,10.0,5.0,3.5
FLOT2,11.0,0.0,6.0,1.0,2.5
FLT3,78.0,28.0,40.0,36.0,74.5
FMO5,1.0,0.0,0.0,0.0,0.0
FMR1,2.0,2.0,3.0,3.5,2.5
FNTA,43.0,22.0,29.0,17.0,38.5
FNTB,9.0,2.0,1.0,5.0,2.0
FOS,83.0,14.0,25.0,7.0,41.5
FOSB,2.0,0.0,0.0,0.0,0.0
FOSL2,16.0,0.0,46.0,0.5,0.5
FPGS,17.0,9.0,15.0,0.0,11.5
FXN,19.0,4.0,3.0,0.0,4.5
MTOR,15.0,1.0,10.0,3.5,7.5
FRG1,14.0,16.0,9.0,0.5,17.0
CENPI,0.0,0.0,0.0,0.0,0.0
FTH1,81.0,36.0,60.0,3.0,94.0
FTH1P3,9.0,0.0,0.0,0.5,0.5
FTL,115.0,21.0,53.0,0.5,114.5
FUCA1,20.0,0.0,4.0,1.0,3.5
FUCA2,8.0,0.0,5.0,0.0,0.0
FUS,80.0,33.0,88.0,11.5,66.5
FUT4,170.0,9.0,98.0,14.5,26.0
FUT7,0.0,0.0,0.0,0.0,0.0
FUT8,0.0,2.0,0.0,0.0,0.5
KDSR,18.0,1.0,9.0,9.0,10.0
FYB1,0.0,0.0,0.0,0.0,0.0
FYN,12.0,0.0,10.0,4.0,7.0
FZD2,9.0,0.0,6.0,0.0,0.5
IFI6,0.0,0.0,0.0,0.0,0.0
SLC37A4,12.0,0.0,6.0,0.0,1.0
XRCC6,45.0,41.0,46.0,12.0,44.5
GAA,0.0,0.0,0.0,0.0,0.0
GABPA,11.0,0.0,0.0,3.0,6.0
GABPB1,9.0,5.0,6.0,1.0,5.5
GABRB2,0.0,0.0,0.0,0.0,0.0
GAK,9.0,8.0,5.0,5.0,9.5
GALC,0.0,0.0,6.0,0.0,0.0
GALE,1.0,0.0,0.0,0.0,0.0
GALK1,6.0,0.0,5.0,0.0,0.5
GALK2,5.0,4.0,2.0,2.5,3.5
GALNS,18.0,20.0,12.0,5.5,9.5
GALNT1,15.0,6.0,4.0,3.0,10.0
GALNT2,0.0,0.0,0.0,0.0,0.5
GALNT3,3.0,0.0,0.0,0.0,0.0
GALT,0.0,0.0,0.0,0.0,2.0
GAMT,1.0,0.0,0.0,0.0,0.0
GANC,9.0,5.0,15.0,5.5,5.0
GAPDH,126.0,50.0,92.0,4.5,73.5
GARS1,23.0,3.0,21.0,11.0,17.5
GART,16.0,16.0,6.0,5.0,17.5
GAS1,0.0,0.0,0.0,0.0,0.0
GAS6,16.0,9.0,14.0,3.5,9.5
GAS8,0.0,0.0,0.0,0.0,0.0
GATA2,89.0,46.0,37.0,12.5,51.0
GBAP1,0.0,0.0,0.0,0.0,0.0
NIPSNAP2,18.0,9.0,19.0,6.5,14.0
GBE1,4.0,0.0,1.0,2.5,5.0
GBP2,0.0,0.0,0.0,0.0,0.0
GBP3,2.0,0.0,0.0,0.0,0.0
GCDH,0.0,0.0,6.0,0.0,0.0
GCH1,0.0,0.0,0.0,0.0,0.0
GCHFR,0.0,0.0,2.0,0.0,0.0
BLOC1S1,0.0,0.0,0.0,0.0,0.0
KAT2A,12.0,0.0,3.0,1.5,0.5
NR6A1,44.0,53.0,46.0,14.5,47.5
GCNT1,18.0,0.0,5.0,1.0,3.0
GCNT2,3.0,0.0,0.0,0.5,0.0
GCSH,1.0,1.0,0.0,0.0,1.0
GDI1,0.0,0.0,0.0,0.0,0.0
GDI2,88.0,52.0,63.0,15.0,81.0
GFER,4.0,0.0,0.0,0.5,0.0
GFI1,760.0,58.0,545.0,51.5,170.0
GFPT1,14.0,4.0,5.0,5.0,6.0
GGCX,3.0,0.0,2.0,0.0,3.5
B4GALT1,76.0,21.0,57.0,20.0,33.0
GGT7,0.0,0.0,0.0,2.5,0.0
GIPR,1.0,0.0,3.0,0.0,1.5
GJA4,0.0,0.0,0.0,0.0,0.0
GK,1.0,0.0,0.0,0.0,0.0
GLA,0.0,0.0,0.0,0.0,0.0
GPC3,1.0,0.0,0.0,2.5,0.0
GLB1,22.0,25.0,15.0,11.0,25.0
GCLC,11.0,2.0,5.0,4.5,4.5
GCLM,6.0,0.0,7.0,0.0,0.0
GLE1,91.0,45.0,35.0,22.5,59.0
GLG1,9.0,15.0,19.0,7.0,11.5
GLI1,0.0,0.0,0.0,0.0,0.0
GLI4,0.0,0.0,0.0,0.0,0.0
GLO1,16.0,3.0,16.0,9.0,13.5
GLS,32.0,0.0,11.0,3.5,19.5
GLRX,1.0,0.0,0.0,0.0,0.0
GLUD1,11.0,3.0,6.0,0.0,4.5
GLUL,91.0,35.0,51.0,6.5,92.5
GM2A,3.0,0.0,1.0,0.0,1.5
GMDS,4.0,1.0,1.0,1.0,3.0
GMFB,15.0,0.0,4.0,0.5,6.0
GMPR,0.0,0.0,0.0,0.0,0.0
GNA11,4.0,3.0,3.0,1.0,3.0
GNA12,19.0,1.0,4.0,0.0,1.5
GNA15,69.0,7.0,60.0,30.0,14.0
GNAI2,36.0,12.0,15.0,2.0,31.5
GNAI3,19.0,4.0,14.0,1.0,6.5
GNAL,1.0,0.0,0.0,0.0,0.0
GNAQ,91.0,72.0,69.0,42.0,87.5
GNAS,16.0,0.0,4.0,2.0,8.5
GNB1,45.0,30.0,37.0,25.0,38.5
GNB2,30.0,7.0,24.0,1.0,11.0
GNG5,17.0,5.0,14.0,0.5,14.5
GNG7,1.0,0.0,0.0,0.0,1.0
GNG10,1.0,0.0,0.0,0.0,0.5
GNL1,4.0,0.0,8.0,3.5,4.5
GNRH1,3.0,5.0,2.0,4.5,7.0
GNS,14.0,1.0,7.0,1.5,4.0
GOLGA1,7.0,3.0,6.0,6.5,4.0
GOLGA2,52.0,13.0,35.0,4.0,16.0
GOLGA3,22.0,26.0,9.0,12.0,39.0
GOLGA4,1.0,0.0,1.0,0.0,0.0
GOLGB1,12.0,15.0,1.0,5.5,15.0
GOT1,11.0,1.0,1.0,0.0,4.0
GOT2,14.0,5.0,8.0,2.5,4.0
GP1BB,2.0,0.0,7.0,0.0,0.0
GP2,0.0,0.0,0.0,0.0,0.0
GPC1,0.0,0.0,0.0,0.0,0.0
GPD2,6.0,12.0,5.0,7.0,12.5
GPI,18.0,6.0,9.0,10.5,10.5
GPLD1,0.0,0.0,0.0,0.0,0.0
GPM6B,2.0,0.0,0.0,1.5,0.0
CCR10,2.0,0.0,0.0,0.0,0.0
GPR3,4.0,0.0,0.0,0.0,0.0
CXCR3,0.0,0.0,0.0,0.0,0.0
GPR18,5.0,0.0,0.0,0.0,0.0
GPR20,0.0,0.0,0.0,0.0,0.0
LPAR4,5.0,0.0,0.0,0.0,0.5
GPR27,8.0,1.0,5.0,4.0,0.5
GRK5,5.0,0.0,2.0,0.0,8.0
GRK6,13.0,0.0,1.0,0.0,1.0
MKNK2,25.0,20.0,13.0,4.0,42.0
GPS1,0.0,0.0,0.0,0.0,1.0
GPS2,0.0,0.0,2.0,0.0,3.0
GPX1,36.0,7.0,31.0,1.0,24.0
GPX4,2.0,0.0,4.0,0.0,0.5
GPX7,4.0,0.0,0.0,0.0,0.0
GRB2,82.0,33.0,40.0,21.5,37.5
GRB10,15.0,15.0,16.0,7.5,16.5
RAPGEF1,12.0,14.0,4.0,0.5,16.0
GRN,11.0,2.0,6.0,0.5,4.0
GRIN2D,2.0,1.0,2.0,0.0,0.0
GRINA,31.0,7.0,27.0,0.0,10.5
NR3C1,66.0,27.0,56.0,21.5,34.0
ARHGAP35,14.0,25.0,7.0,10.0,25.5
PDIA3,3.0,2.0,1.0,0.0,2.5
GRSF1,34.0,18.0,18.0,2.5,25.5
GSK3A,18.0,4.0,15.0,0.5,7.5
GSK3B,19.0,13.0,17.0,6.0,16.0
GSN,15.0,0.0,10.0,8.0,3.5
GSPT1,41.0,21.0,38.0,5.5,25.0
GSR,65.0,18.0,29.0,12.5,28.0
GSS,9.0,3.0,7.0,1.5,9.0
GSTM3,0.0,0.0,0.0,0.0,0.0
GSTM4,0.0,0.0,1.0,0.0,0.0
GSTP1,89.0,10.0,52.0,1.0,28.5
GSTZ1,5.0,0.0,7.0,0.0,3.5
MSH6,20.0,8.0,8.0,3.5,8.5
GTF2A1,18.0,2.0,14.0,3.0,16.5
GTF2A2,21.0,9.0,8.0,4.0,9.0
GTF2B,13.0,0.0,3.0,0.5,10.5
GTF2E1,10.0,1.0,5.0,1.0,6.5
GTF2E2,19.0,1.0,10.0,0.0,6.5
GTF2F1,1.0,1.0,5.0,0.0,2.0
GTF2F2,4.0,0.0,2.0,0.5,4.5
GTF2H1,10.0,1.0,11.0,6.0,11.5
GTF2H3,7.0,2.0,6.0,2.0,5.0
GTF2H4,22.0,5.0,13.0,0.0,9.0
GTF2I,0.0,0.0,0.0,0.0,0.5
GTF2IP1,0.0,0.0,0.0,0.5,0.0
GTF3A,14.0,0.0,10.0,0.5,2.0
BRF1,6.0,0.0,0.0,0.0,0.5
GTF3C1,4.0,2.0,2.0,4.0,3.0
GTF3C2,7.0,3.0,2.0,0.0,5.0
GUCA1B,0.0,0.0,0.0,0.0,0.0
GUK1,1.0,3.0,6.0,0.0,2.0
GUSB,27.0,9.0,11.0,6.5,12.5
GYG1,5.0,0.0,2.0,7.5,6.0
GYPC,4.0,0.0,0.0,0.0,0.0
GYS1,10.0,0.0,5.0,0.0,3.5
H1-0,2.0,0.0,0.0,0.0,2.0
H1-2,2.0,0.0,0.0,0.0,9.0
