GENE,mr371-MV411-IRF2BP2-dTAG-DMSO_3h-r1_tcount,mr372-MV411-IRF2BP2-dTAG-DMSO_3h-r2_tcount,mr373-MV411-IRF2BP2-dTAG-DMSO_3h-r3_tcount,mr374-MV411-IRF2BP2-dTAG-DMSO_3h-r4_tcount,mr375-MV411-IRF2BP2-dTAG-VHL_3h-r1_tcount,mr376-MV411-IRF2BP2-dTAG-VHL_3h-r2_tcount,mr377-MV411-IRF2BP2-dTAG-VHL_3h-r3_tcount,mr378-MV411-IRF2BP2-dTAG-VHL_3h-r4_tcount,mr379-MV411-IRF2BP2-dTAG-DMSO_6h-r1_tcount,mr380-MV411-IRF2BP2-dTAG-DMSO_6h-r2_tcount,mr381-MV411-IRF2BP2-dTAG-DMSO_6h-r3_tcount,mr382-MV411-IRF2BP2-dTAG-DMSO_6h-r4_tcount,mr383-MV411-IRF2BP2-dTAG-VHL_6h-r1_tcount,mr384-MV411-IRF2BP2-dTAG-VHL_6h-r2_tcount,mr385-MV411-IRF2BP2-dTAG-VHL_6h-r3_tcount,mr386-MV411-IRF2BP2-dTAG-VHL_6h-r4_tcount
BUB1,23,10,3,3,0,1,1,1,0,0,0,2,0,0,3,0
BUB1B,55,26,15,6,2,4,7,1,9,7,8,5,4,3,9,3
BYSL,131,113,53,44,19,52,46,22,29,33,13,15,21,14,39,17
TSPO,5,1,6,4,3,6,3,0,2,2,0,0,0,0,1,1
C1QBP,139,70,40,20,19,24,31,15,21,31,19,20,19,13,18,17
C1R,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C3AR1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,1,7
CAPN5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C5,4,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0
C5AR1,1,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0
OSGIN2,120,69,31,22,15,15,19,10,8,15,3,9,9,4,8,7
VPS51,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0
MRPL49,201,145,81,35,24,38,47,35,43,32,9,14,20,21,30,13
ZNHIT2,6,2,2,2,1,0,2,0,2,3,0,0,1,2,1,0
MYRF,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
TMEM258,13,11,5,2,1,0,1,0,3,5,1,0,0,0,3,0
DAGLA,7,5,1,2,1,0,1,0,1,1,0,0,0,0,0,0
GAS8-AS1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FMNL1,47,48,23,15,12,22,15,10,12,17,5,7,5,4,20,12
LDLRAD4,280,202,83,50,38,57,45,16,33,37,17,28,24,16,31,19
PTTG1IP,314,172,85,44,28,50,55,38,39,41,16,24,25,12,35,16
CFAP410,11,5,2,0,2,2,0,0,0,4,0,1,2,2,2,0
TMEM50B,62,37,29,8,12,14,13,2,12,5,2,8,8,5,10,7
MPPED1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0
CA3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
CA11,1,1,1,1,0,1,0,0,1,0,0,0,0,0,2,0
CACNA1A,4,3,0,2,0,0,0,0,0,0,0,0,0,0,3,1
CACNA1E,28,12,13,6,3,6,3,4,6,1,0,0,0,0,4,0
CACNB1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CACNB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CACNB3,11,11,3,2,1,5,4,1,1,1,1,0,0,1,2,0
CACNB4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SLC25A20,0,5,1,3,1,1,0,0,2,1,0,2,1,1,1,1
CAD,26,11,6,5,4,4,8,6,5,6,0,0,5,1,5,3
CALM1,319,214,99,54,53,68,63,27,21,45,19,23,49,26,53,24
CALM2,447,285,100,61,38,65,36,22,27,67,15,32,23,28,36,17
CALM3,475,349,148,104,53,136,93,47,49,58,23,15,34,25,48,19
CALR,888,596,321,239,109,172,219,101,136,196,73,77,109,85,168,66
CALU,497,399,155,90,43,55,65,38,33,45,18,23,31,21,41,15
CAMK2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAMK2D,34,20,4,6,6,2,1,0,2,2,3,2,0,3,3,0
CAMK2G,186,129,88,28,38,37,50,11,26,31,10,11,14,18,31,17
CAMLG,32,10,8,4,1,2,0,3,2,5,1,2,1,1,0,2
CANX,753,511,195,134,62,79,94,37,54,66,38,34,66,38,73,17
CAPG,6,9,6,5,5,2,1,1,1,2,0,0,1,0,3,1
CAPN1,19,6,13,8,6,5,4,4,1,3,1,4,1,5,8,2
CAPN2,226,148,64,50,31,32,28,11,19,14,10,8,18,8,22,11
CAPN3,7,4,2,0,0,0,1,0,0,2,0,0,1,0,0,1
CAPNS1,110,74,35,16,22,26,28,18,10,14,8,6,5,9,27,5
CAPS,1,1,3,0,0,0,0,1,0,0,0,2,0,0,0,1
CAPZA1,550,403,149,82,37,60,72,33,35,46,25,35,35,26,62,27
CAPZA2,74,59,16,9,10,15,8,5,4,8,13,8,6,9,10,4
CAST,12,8,4,4,1,1,0,0,0,4,3,0,0,0,0,0
CAPZB,104,74,37,30,14,25,24,4,12,18,10,11,12,9,27,4
CARS1,128,72,34,23,31,27,32,19,28,33,9,22,42,24,63,22
CASP1,10,6,0,2,0,2,0,0,7,3,0,0,0,1,2,0
CASP2,899,691,243,143,108,143,128,66,132,84,45,37,54,47,93,16
CASP3,287,186,72,42,32,43,44,19,11,27,11,17,29,19,30,15
CASP4,3,4,2,1,0,0,1,0,0,0,0,0,2,1,2,0
CASP6,18,9,6,1,0,4,2,0,2,3,10,0,3,0,3,0
CASP7,57,55,27,11,14,8,19,8,8,12,3,6,7,4,14,8
CASP8,57,39,13,13,4,4,9,10,9,9,3,3,8,4,7,9
CASP9,9,4,0,0,2,2,1,0,4,7,2,1,3,3,7,1
CASP10,34,18,13,9,7,6,6,2,6,5,2,3,4,7,13,2
CAT,31,20,8,7,14,6,13,3,5,10,2,9,9,10,9,5
CAV1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RUNX2,2947,2176,838,542,366,521,492,283,230,295,153,154,262,192,380,92
RUNX1,2105,1533,523,329,261,349,283,156,187,187,93,80,136,137,234,54
CBFA2T3,1297,946,494,301,152,220,183,120,82,103,48,49,94,73,135,42
RUNX3,2720,1926,906,685,518,779,831,373,295,377,168,248,331,299,631,319
CBFB,441,291,93,66,45,50,63,24,23,26,18,12,26,13,27,10
CBL,370,320,126,66,47,77,63,46,52,43,8,16,20,14,17,3
CBLB,30,30,13,7,3,9,7,2,9,7,0,6,4,3,3,0
CBLN1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SERPINH1,32,17,11,6,5,1,2,1,6,5,4,1,8,3,6,2
CBR1,75,49,24,13,7,16,16,12,8,14,4,6,8,5,10,3
CBR3,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CBS,1,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0
KYAT1,13,9,9,1,4,1,2,6,5,3,4,0,2,3,5,0
KRIT1,32,25,11,7,6,4,2,2,2,3,5,10,2,5,3,0
CCNA2,210,147,32,22,24,20,24,14,22,16,19,17,11,9,16,3
CCNB1,67,71,28,20,8,9,10,3,13,7,7,8,5,10,11,4
CCNC,72,39,25,9,13,10,5,4,10,8,6,13,8,3,5,2
CCND2,1743,1308,524,295,299,388,380,183,100,130,45,48,131,79,178,39
CCND3,949,692,342,235,133,186,209,106,79,135,52,52,85,58,157,52
CCNE1,51,54,21,9,6,14,11,9,11,8,6,5,5,7,13,3
CCNF,460,357,136,101,46,74,77,30,51,55,22,37,43,31,64,22
CCNG1,170,127,55,28,12,23,12,20,21,25,10,12,10,20,11,11
CCNG2,66,54,15,14,4,5,11,2,6,8,8,7,3,0,5,8
CCNH,6,7,1,1,5,2,1,1,1,2,0,3,0,2,1,0
CCNT1,1262,1034,400,263,179,222,172,98,146,122,80,53,79,49,119,27
CCNT2,298,194,85,43,27,50,39,22,31,45,39,14,31,22,40,10
CCT6A,411,236,94,67,31,32,43,20,29,33,29,28,29,19,30,29
CD1A,2,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0
CD1B,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CD1C,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
CD1D,56,56,16,18,8,5,10,6,4,4,6,3,1,2,5,6
CD1E,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
CD3E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD4,41,27,15,10,5,10,9,4,11,12,1,2,4,9,18,1
CD5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
CD6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
CD8A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MS4A3,21,26,9,3,1,2,0,0,13,7,5,9,2,2,2,0
CD27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
CD28,4,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0
CD80,0,0,1,0,0,1,1,2,0,0,0,0,0,1,0,0
CD86,9,11,5,2,1,0,2,1,1,1,0,2,3,2,0,1
TNFRSF8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CD33,91,62,43,17,10,11,13,8,11,19,4,3,10,10,15,7
SIGLEC6,62,51,18,12,4,5,6,1,10,4,2,5,4,1,3,0
CD36,11,2,2,0,1,0,2,1,0,1,4,0,1,0,0,2
SCARB1,37,27,10,14,10,11,20,13,5,4,4,3,9,7,15,2
SCARB2,19,11,6,2,1,1,0,1,2,3,0,2,1,0,5,0
CD37,1,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0
CD38,208,167,64,44,13,21,13,13,13,18,11,10,6,6,6,0
ENTPD1,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,3
ENTPD6,27,25,12,5,6,10,5,2,7,1,2,2,5,1,3,5
ENTPD5,44,27,12,3,2,6,2,1,3,6,0,2,1,2,2,2
CD40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD44,648,433,189,123,121,132,137,70,69,84,30,35,58,46,91,23
CD47,131,98,36,32,14,23,16,6,13,24,16,16,13,4,14,5
CD48,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
CD53,194,153,77,53,36,39,37,14,26,31,16,13,21,11,33,8
CD58,71,42,14,9,10,8,3,3,2,5,2,7,3,5,8,0
CD59,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CD63,19,9,4,4,0,11,2,0,2,1,0,0,3,0,4,0
CD68,45,19,16,17,9,15,8,6,10,13,1,3,7,7,17,4
CD70,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
CD72,8,4,2,0,0,2,1,0,0,0,0,0,1,0,0,0
CD74,343,245,123,104,80,152,160,65,105,114,46,36,78,76,166,51
CD79A,0,1,1,2,0,0,0,0,1,1,1,0,0,1,2,0
CD81,47,32,16,12,7,9,12,2,9,18,2,6,9,6,7,3
ADGRE5,124,87,46,29,29,58,51,15,27,29,4,13,27,26,44,31
CD151,35,31,15,8,2,9,16,5,6,2,1,1,3,7,9,2
CDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDK1,98,55,9,4,7,11,4,2,10,8,7,11,3,3,6,3
CDK11B,6,5,2,1,1,2,3,0,0,0,2,0,1,0,0,0
LRBA,14,10,2,0,1,1,8,2,0,1,0,1,1,1,0,0
CDC5L,218,147,58,44,26,34,19,20,11,15,14,11,10,10,20,7
SEPTIN7,122,63,22,14,7,9,11,6,6,9,11,5,3,4,11,8
CDC6,179,140,51,25,11,19,15,10,14,23,13,5,14,10,12,7
CDC20,11,6,1,7,3,2,2,2,2,3,2,1,2,1,0,2
CDC25A,635,462,196,137,77,104,125,69,81,132,55,62,51,54,76,36
CDC25B,57,50,15,11,5,12,8,4,10,8,8,4,7,3,14,9
CDC25C,12,4,2,0,0,2,3,0,4,3,2,0,2,5,3,3
CDC27,331,211,94,47,20,35,30,23,27,26,12,9,20,13,13,12
CDC34,38,33,12,14,4,11,5,5,1,2,1,1,10,5,4,0
CDC42,368,241,101,74,47,72,74,23,45,49,8,21,34,23,26,18
CDH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDH15,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDH17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CDK2,149,151,57,43,15,33,30,24,32,36,22,8,18,5,18,10
CDK3,7,5,2,2,1,1,1,0,1,2,0,0,0,0,1,0
CDK4,131,78,40,23,15,34,33,16,22,27,4,9,10,11,24,17
CDK5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0
CDK6,734,521,186,113,146,160,171,87,72,87,46,38,56,43,90,15
CDK7,17,6,4,4,0,2,2,0,1,0,0,0,0,0,0,0
CDK8,80,79,26,11,4,10,8,7,17,9,7,12,12,6,9,11
CDK9,170,146,53,25,21,35,41,21,22,29,6,13,12,20,27,10
CDKN1A,83,47,26,14,31,47,47,30,5,8,1,4,13,18,37,15
CDKN1B,1209,792,271,160,153,196,176,88,119,189,101,98,97,86,116,46
CDKN1C,1,1,1,1,0,3,1,0,0,3,0,0,0,2,1,1
CDKN2A,49,56,22,24,11,29,19,19,14,15,14,6,10,11,12,2
CDKN2B,5,9,0,3,3,2,1,1,0,2,1,0,0,1,1,0
CDKN2C,14,16,7,4,2,3,2,6,7,2,2,1,1,2,1,2
CDKN2D,107,84,43,41,18,24,30,8,15,16,5,6,10,11,17,11
CDKN3,13,6,3,3,3,0,3,1,0,3,1,1,1,0,1,0
CDR2,96,71,25,16,8,10,9,8,13,12,10,3,6,3,14,1
CDS1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CD52,4,7,2,2,3,1,1,0,1,0,0,0,0,2,2,0
CDX1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
CDX2,9,5,1,0,0,1,1,2,1,0,1,1,1,0,2,0
CEBPA,5418,3658,1751,1125,738,1135,1201,555,675,841,275,335,424,356,867,234
CEBPB,145,107,43,22,22,36,37,15,15,24,8,4,15,6,24,13
CEBPD,64,34,7,12,6,5,8,6,9,16,3,9,11,7,8,2
CEBPG,1071,687,291,162,109,161,164,78,89,107,49,54,63,47,113,35
CEL,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CENPA,210,141,36,28,22,26,27,13,27,19,17,17,5,10,20,12
CENPB,231,169,56,44,27,60,58,21,36,30,24,17,21,14,51,11
CENPC,6,4,0,0,3,1,0,0,0,0,0,0,0,0,0,0
CENPE,32,13,8,3,5,2,0,1,2,0,2,0,0,1,1,5
CENPF,106,63,41,20,7,18,16,4,13,17,14,13,7,8,8,5
CES1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0
CETN2,10,7,3,2,3,3,2,0,5,5,0,3,2,3,3,4
CETN3,6,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0
CFL1,451,305,136,98,80,140,120,58,69,102,28,43,58,48,87,44
CFL2,107,70,31,17,9,24,9,8,19,23,3,4,5,5,9,2
CTSC,297,238,99,39,35,62,46,23,28,32,17,9,16,13,28,13
CEACAM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHAD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RCBTB2,16,14,1,2,0,0,2,3,2,2,0,1,4,1,5,0
RCC1,257,181,103,59,30,47,62,32,18,42,22,10,27,27,71,22
CHD1,189,122,42,24,27,24,15,12,13,12,9,20,9,6,15,2
CHD2,449,336,107,87,74,101,127,52,88,144,47,58,44,50,105,29
CHD3,30,28,13,10,8,10,12,9,6,2,8,4,5,5,13,3
CHD4,116,90,24,23,21,20,29,13,9,14,9,11,11,12,9,10
CHEK1,198,104,51,18,26,16,21,17,19,29,13,22,16,14,19,15
FOXN3,700,509,180,117,98,140,113,80,66,49,19,32,38,17,51,22
CHGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHI3L1,534,400,236,143,58,97,115,51,58,72,34,33,46,36,80,27
CHIT1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
CHKA,113,72,31,27,13,14,13,7,16,16,8,6,5,10,16,5
CHKB,11,12,4,5,2,3,2,2,2,3,3,4,5,1,5,2
CHM,67,54,30,6,9,6,13,7,10,7,7,4,8,7,6,0
CHML,1583,1263,416,236,204,189,177,115,90,120,69,62,82,65,99,24
CHN1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LYST,1003,709,276,172,149,156,152,93,128,140,107,86,79,73,114,45
CHRM4,3,0,2,1,0,1,0,2,1,0,0,1,0,0,0,0
CHRM5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRNA3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRNA5,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CHRNB1,25,22,6,6,4,4,3,4,6,4,3,2,3,2,8,3
CHRNB2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRNE,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHRNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CHUK,154,103,33,24,12,11,24,10,15,8,13,7,14,11,10,10
CKB,4,4,3,1,2,1,1,1,4,6,1,2,0,2,1,2
CIRBP,520,399,148,103,80,104,121,78,134,124,85,68,68,65,140,70
CISH,1353,1016,483,310,264,465,456,209,122,164,63,97,86,80,215,60
TBCB,43,41,14,13,6,16,9,5,4,7,2,3,4,5,9,11
CKM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERCC8,7,5,2,2,0,0,1,1,1,1,0,0,1,1,1,0
CKS1B,17,12,4,5,3,6,4,1,2,4,4,2,1,2,3,1
CKS2,50,39,13,6,3,4,4,2,6,7,1,5,4,0,3,0
AP2M1,54,27,21,11,9,28,17,2,7,6,2,3,5,1,9,5
AP1S1,22,13,4,6,6,4,7,5,4,7,2,2,3,2,4,2
AP2S1,35,18,19,11,8,8,10,6,3,5,4,2,3,10,14,2
AP3S1,23,30,7,13,2,4,2,2,1,3,2,3,2,3,2,3
CLCN2,9,4,3,2,0,3,4,0,1,1,0,0,0,0,1,2
CLCN3,57,41,18,21,13,4,10,6,8,15,4,5,7,3,7,1
CLCN4,119,75,33,22,28,33,31,7,12,18,13,9,23,16,23,3
CLCN5,60,43,15,13,0,6,4,5,4,3,1,2,6,3,5,0
CLCN6,80,74,28,21,9,24,17,15,10,18,1,3,12,13,18,7
CLCN7,19,28,10,5,6,14,14,4,3,4,3,3,3,5,12,2
CLCNKA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLU,2,4,0,2,1,0,0,1,2,2,0,1,1,0,1,0
CLIC1,251,121,93,54,38,83,71,31,32,41,16,20,24,25,61,26
CLIC2,2,1,3,0,2,0,0,0,0,3,0,0,2,0,1,3
CLK1,846,627,271,159,118,164,150,90,112,133,85,81,82,46,121,26
CLK2,112,66,22,15,10,12,15,5,10,13,14,8,8,11,26,4
1197,72,64,29,14,14,21,14,12,8,10,9,4,14,12,21,9
CLK3,33,27,10,10,8,10,13,3,7,9,3,3,3,4,8,3
TPP1,253,222,87,55,34,34,43,24,36,26,13,11,21,28,30,11
CLN3,9,7,6,3,2,9,2,5,1,1,1,3,2,1,6,1
CLN5,24,12,4,2,0,2,2,1,0,0,0,2,3,4,0,2
CLNS1A,129,84,27,15,8,21,26,10,12,21,11,13,7,5,10,8
CLPTM1,24,24,15,10,7,11,9,8,6,8,2,3,4,4,14,7
CLTA,100,66,39,33,13,23,26,18,11,30,13,17,11,13,21,10
CLTB,37,22,20,5,8,17,10,3,4,5,1,2,3,2,5,2
CLTC,362,212,83,66,50,44,51,37,42,56,35,37,38,22,37,20
CCR1,767,550,266,203,290,422,346,217,102,114,57,47,217,208,269,80
CCR3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCR5,129,88,38,27,49,75,88,31,6,7,4,3,20,30,48,20
CCR6,169,123,68,27,13,15,19,10,10,13,3,11,18,9,23,3
CCR7,3,4,1,0,1,0,2,0,0,0,1,0,3,3,6,1
ACKR2,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0
LTB4R,102,69,26,9,7,11,9,7,6,8,5,5,7,9,23,3
ABCC2,3,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0
CNGA4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PLK3,11,11,4,6,0,6,10,5,3,6,6,1,4,2,4,2
CNN2,398,313,139,99,58,91,128,61,65,82,36,38,51,33,104,38
CNP,150,119,43,40,21,23,41,19,10,34,15,9,14,10,22,11
CNR2,7,6,2,3,1,0,0,1,3,6,3,1,4,1,6,0
CNTF,20,20,10,6,6,4,6,5,2,2,0,2,1,0,1,0
COL1A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL4A2,2,2,0,0,0,1,0,0,0,1,0,1,1,0,1,0
COL4A4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL5A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COL5A2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
COL6A1,3,2,0,1,0,0,1,0,0,0,0,0,2,0,0,0
COL6A2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
COL6A3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COL7A1,8,6,8,3,0,0,3,3,1,1,0,2,2,2,4,3
COL8A2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
COL9A2,0,0,3,0,1,0,0,1,0,2,0,2,1,0,1,0
COL9A3,2,0,1,0,0,2,3,1,1,1,0,0,0,2,2,0
COL11A2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
COL15A1,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0
COMT,47,23,17,9,7,11,10,5,1,3,2,8,8,5,7,0
COPA,117,95,35,17,7,15,15,13,14,8,7,6,7,7,14,7
COPB1,22,12,11,4,1,1,2,5,1,3,3,1,1,0,5,2
KLF6,214,157,47,35,41,84,92,41,141,156,78,76,76,68,116,47
SLC31A1,108,78,32,22,13,21,11,10,17,17,9,11,15,13,27,5
SLC31A2,47,34,16,10,2,2,6,5,22,14,4,5,2,3,6,3
CORT,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MAP3K8,3,4,1,0,2,1,3,0,0,2,0,0,2,0,3,0
COX4I1,75,78,48,16,17,24,27,11,15,32,10,17,14,13,18,9
COX5B,11,9,6,3,0,3,5,0,2,5,2,2,1,0,3,0
COX6A1,48,36,24,7,4,4,15,11,10,13,6,3,4,6,10,5
COX6B1,34,13,8,15,7,4,12,4,5,5,1,3,6,6,11,8
COX6C,11,14,2,3,2,2,1,0,3,0,3,2,2,0,1,1
COX7A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COX7A2,45,33,11,18,13,4,8,9,10,12,5,2,3,7,10,4
COX7B,27,17,10,6,3,5,4,2,4,1,2,1,3,1,1,3
COX7C,32,19,5,7,9,2,17,2,2,5,4,2,11,1,7,10
COX8A,53,30,21,22,15,13,16,11,14,8,6,4,7,9,10,8
COX10,109,67,45,22,14,21,22,16,18,27,8,14,12,9,17,6
COX11,63,49,16,7,8,7,8,5,6,8,3,2,4,4,12,0
COX15,92,61,29,17,5,8,11,12,6,14,7,9,4,10,20,1
CP,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
CPD,294,220,66,36,30,29,46,28,27,45,15,24,13,18,28,13
CLDN7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CPM,52,35,16,11,10,8,3,0,15,14,5,5,2,3,5,5
CPOX,9,11,4,3,2,2,1,0,0,1,0,4,0,0,1,1
CPS1,1,2,1,0,0,1,0,0,0,0,0,2,0,0,0,0
CPT1A,333,264,124,56,45,70,59,31,53,47,27,26,44,34,62,21
CPT1B,3,3,5,2,0,1,4,0,0,1,0,0,1,5,0,1
CPT2,27,15,10,5,2,5,10,0,3,4,6,2,1,4,8,5
CR1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
CRABP2,0,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0
CRAT,4,5,3,0,1,1,2,0,0,1,1,0,1,0,3,0
CREB1,369,274,90,48,47,52,48,19,40,58,28,20,26,18,34,11
ATF2,189,132,44,41,21,22,26,21,9,11,9,13,14,6,21,4
CREBBP,121,88,15,21,19,10,13,7,14,12,11,9,12,2,7,6
ATF6B,35,32,10,1,3,5,4,0,4,2,3,2,3,6,10,2
CREBL2,43,24,5,8,5,7,5,4,3,2,1,3,5,3,3,1
CREM,4,0,2,2,0,0,1,0,0,0,0,0,0,1,2,0
CRIP1,10,9,2,5,0,1,1,0,10,11,2,3,4,2,3,0
CRIP2,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0
CRK,462,257,117,83,61,62,69,18,17,38,11,20,34,17,59,15
CRKL,938,589,274,191,118,174,163,98,108,130,77,79,92,55,134,40
CRMP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CRY1,5,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0
CRY2,97,71,36,21,7,15,17,11,14,12,7,6,11,5,17,6
CRYGS,2,3,2,0,0,2,0,0,0,0,0,0,0,0,0,1
CRYZ,5,5,2,1,0,0,0,0,0,0,0,0,2,0,0,0
CS,489,362,179,93,66,92,108,44,57,83,31,22,42,27,63,15
MAPK14,398,277,118,76,43,52,54,28,44,35,28,37,25,16,50,11
CSE1L,50,36,8,10,6,7,21,2,7,9,3,2,2,6,13,4
CSF1,15,9,3,1,5,7,2,3,0,0,0,0,0,0,5,0
CSF1R,219,178,73,56,44,74,64,19,25,46,12,12,51,30,88,17
CSF2RA,28,16,12,4,5,8,4,4,2,5,6,2,10,0,7,1
CSF2RB,83,53,19,11,8,7,9,6,12,15,2,4,9,5,14,1
CSF3R,1,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0
CSK,122,91,47,27,12,32,35,16,8,13,10,7,18,21,25,18
CSNK1A1,277,167,70,45,39,45,40,13,17,29,17,24,23,7,21,14
CSNK1D,377,287,160,110,63,86,83,46,44,61,12,32,34,32,66,25
CSNK1E,210,142,47,30,29,49,48,31,12,32,19,22,21,12,34,25
CSNK1G2,106,67,46,31,20,21,42,23,27,13,3,7,11,11,24,6
CSNK1G3,125,71,49,21,15,11,15,11,11,20,7,5,6,3,18,10
CSNK2A1,343,279,87,53,31,37,39,39,28,45,17,17,23,26,44,6
CSNK2A2,48,24,17,9,7,10,10,5,3,3,4,0,5,1,6,0
CSNK2B,34,22,19,6,5,0,4,2,6,3,1,2,1,3,11,2
VCAN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NCAN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSPG4,40,33,24,5,13,9,20,10,4,12,4,0,3,5,23,5
CSRP1,105,77,48,13,15,28,28,12,19,5,8,14,13,17,27,7
SLC25A10,13,9,7,1,3,7,3,1,4,5,1,1,1,4,4,1
CST3,58,50,26,16,17,17,11,8,8,10,1,6,5,7,11,1
