GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
MS4A3,1.2,1.0,0.8,8.0,5.0,7.6
CD22,0.0,0.0,0.0,0.4,0.2,0.6
CD27,0.0,0.0,0.0,0.0,0.0,0.4
CD28,0.0,0.0,0.2,3.6,2.2,1.0
CD80,0.2,0.2,0.0,1.0,2.4,0.8
CD86,1.0,2.8,2.2,8.6,28.6,10.6
TNFRSF8,0.0,0.0,0.0,0.4,0.2,0.8
TNFSF8,0.0,0.0,0.0,0.2,0.4,0.0
CD33,4.0,6.2,4.2,9.2,9.8,35.6
SIGLEC6,0.6,0.2,0.8,2.8,0.4,4.8
CD36,1.4,2.6,1.0,13.0,7.2,0.2
SCARB1,2.6,3.4,3.4,7.0,5.8,24.4
SCARB2,1.2,1.8,1.2,9.0,7.2,5.8
CD37,0.8,1.4,1.8,2.2,1.0,7.2
CD38,0.0,0.0,0.0,0.4,0.2,159.0
ENTPD1,0.0,0.2,0.0,1.0,0.6,0.6
ENTPD6,2.0,3.6,2.8,7.4,5.8,11.0
ENTPD5,1.4,1.6,0.4,3.8,8.2,12.6
CD40,0.2,0.2,0.0,0.0,0.0,0.8
CD44,31.2,48.8,40.4,101.0,216.8,184.0
CD47,7.0,13.4,9.4,27.2,35.4,29.4
CD48,0.0,0.0,0.0,0.0,0.0,0.0
CD53,7.4,11.0,13.2,29.0,43.2,132.4
CD58,2.8,5.8,6.2,15.6,13.4,33.4
CD59,0.0,0.0,0.0,0.0,0.2,0.0
CD63,2.0,2.0,2.0,4.0,4.0,7.4
CD68,1.4,0.6,1.2,7.6,5.8,4.8
CD69,0.0,0.4,0.0,1.2,3.8,1.4
CD70,0.0,0.6,0.2,0.2,0.8,0.8
CD72,0.6,1.2,0.4,1.6,1.8,10.6
CD74,4.0,8.0,6.4,2.8,23.2,58.6
CD79A,0.0,0.0,0.0,0.0,0.0,0.6
CD79B,0.0,0.2,0.0,0.0,0.0,0.4
CD81,1.8,4.0,2.2,3.8,4.4,21.6
ADGRE5,4.2,7.0,6.0,7.4,29.4,47.4
CD151,2.6,6.0,4.4,6.4,9.2,51.8
CDA,0.0,0.0,0.0,0.0,0.0,0.0
CDK1,5.8,8.8,7.0,27.2,16.4,51.8
CDK11B,0.4,0.6,0.0,0.4,1.8,2.8
LRBA,0.4,1.2,1.4,3.8,6.6,10.2
CDC5L,8.4,18.2,9.4,31.4,49.0,85.0
SEPTIN7,7.4,11.8,10.2,33.8,25.6,45.2
CDC6,11.4,20.4,11.0,49.6,102.4,111.8
CDC20,0.4,1.2,1.0,3.0,1.8,7.0
CDC25A,29.0,38.8,27.0,69.4,83.8,264.0
CDC25B,2.6,4.2,2.8,11.0,4.0,16.4
CDC25C,0.8,0.6,0.6,2.4,2.0,5.8
CDC27,16.8,32.8,23.8,89.8,72.4,149.0
CDC34,2.8,3.2,2.4,6.6,7.8,18.4
CDC42,46.4,64.2,46.4,147.6,199.0,359.8
CDH3,0.0,0.0,0.0,0.0,0.0,0.0
CDH4,0.0,0.0,0.0,0.0,0.0,0.0
CDH15,0.0,0.0,0.0,0.6,0.8,0.0
CDK2,8.8,15.0,11.6,24.8,26.2,75.8
CDK3,0.6,1.0,0.8,2.2,2.2,4.6
CDK4,9.2,14.2,7.8,33.4,36.4,63.2
CDK5,0.0,0.0,0.0,0.4,0.0,0.8
CDK6,108.4,210.6,163.8,564.2,900.2,1211.8
CDK7,0.2,0.8,0.8,3.0,4.4,7.2
CDK8,3.6,6.0,3.6,14.6,19.4,26.6
CDK9,6.0,9.6,9.2,16.8,32.8,74.8
CDKN1A,18.8,30.4,27.0,64.8,99.2,295.4
CDKN1B,35.4,61.8,49.4,165.2,226.4,310.2
CDKN1C,0.2,0.0,0.0,1.2,1.4,1.0
CDKN2A,9.8,15.8,11.6,29.2,50.0,76.6
CDKN2B,5.4,8.6,10.6,11.8,50.4,66.2
CDKN2C,2.6,3.2,1.8,13.6,13.6,14.4
CDKN2D,3.6,3.8,6.0,5.0,12.4,72.2
CDKN3,0.6,1.2,0.6,3.6,1.4,5.0
CDO1,0.2,0.2,0.0,0.0,0.6,0.8
CDR2,6.2,6.6,8.2,19.0,27.2,36.4
CDS1,0.0,0.0,0.0,0.6,0.2,0.0
CD52,2.0,0.2,1.4,1.4,1.0,6.4
CDX1,0.0,0.0,0.0,0.0,0.0,0.0
CDX2,0.0,0.2,0.8,1.0,1.4,1.0
CEBPA,75.6,158.4,85.4,223.2,176.2,842.6
CEBPB,14.8,26.4,18.4,88.8,115.4,553.4
CEBPD,9.8,8.8,9.4,38.2,15.4,75.0
CEBPE,0.2,0.0,0.2,0.0,0.0,0.4
CEBPG,83.8,140.0,105.8,379.0,554.4,768.8
CENPA,12.2,16.8,10.4,42.2,21.4,76.6
CENPB,9.2,12.2,8.4,16.4,26.8,64.0
CENPC,0.0,0.4,0.2,1.4,1.0,1.4
CENPE,0.6,0.6,0.8,3.2,2.0,7.0
CENPF,2.8,5.0,2.0,11.4,16.8,26.4
CES1,0.0,0.0,0.0,0.2,0.0,0.0
CETN2,1.8,1.4,2.4,3.2,19.6,13.8
CETN3,0.2,0.6,0.6,2.4,1.6,2.0
CETP,0.0,0.0,0.0,0.0,0.0,0.0
CFL1,24.6,33.6,26.4,63.0,74.0,184.6
CFL2,4.2,12.4,12.2,32.6,22.8,58.6
CTSC,15.8,25.2,17.6,45.4,40.8,84.8
CEACAM4,0.0,0.0,0.0,0.0,0.0,0.0
CHAD,0.2,0.2,0.0,0.0,0.4,0.4
RCBTB2,2.8,12.4,4.0,25.2,11.2,25.4
RCC1,14.8,19.6,16.6,37.4,46.2,157.6
CHD1,11.4,17.0,15.4,55.0,53.4,102.0
CHD2,30.2,44.6,49.6,125.6,238.8,407.4
CHD3,2.0,4.0,3.4,18.2,5.4,18.0
CHD4,6.4,4.8,4.0,11.2,21.6,32.6
AKR1C4,0.0,0.0,0.0,0.0,0.0,0.0
CHEK1,11.0,18.4,8.0,50.6,54.6,101.0
FOXN3,21.0,39.0,27.4,71.0,135.8,239.4
CHGB,0.0,0.0,0.0,0.2,0.2,0.4
CHI3L1,2.4,7.2,2.2,10.4,7.8,64.4
CHI3L2,0.0,0.0,0.0,0.0,0.0,0.2
CHIT1,0.0,0.0,0.0,0.0,0.0,0.0
CHKA,4.8,6.4,5.8,13.2,28.8,52.4
CHKB,1.0,0.8,0.8,2.0,2.4,6.6
CHM,2.8,4.6,3.4,15.0,15.6,30.0
CHML,43.0,68.2,57.8,285.8,447.6,120.6
CHN1,0.4,0.6,0.0,1.0,0.8,0.4
LYST,34.8,57.4,42.0,148.0,194.2,281.8
CHRM5,0.2,0.0,0.0,0.8,0.0,0.2
CHRNA3,0.2,0.0,0.0,0.0,0.2,0.2
CHRNA5,0.0,0.0,0.2,1.0,0.2,1.2
CHRNA7,0.0,0.0,0.0,0.6,0.4,0.4
CHRNB1,3.0,3.0,4.2,10.8,23.0,29.8
CHRNB2,0.0,0.0,0.0,0.4,0.0,0.4
CHRND,0.0,0.0,0.0,0.0,0.0,0.0
CHRNE,0.2,0.0,0.0,1.2,2.4,0.4
CHRNG,0.0,0.0,0.4,0.0,0.0,0.0
CHUK,6.4,10.0,8.6,29.8,27.2,51.6
CKB,0.0,0.2,0.0,0.2,0.4,0.4
CIRBP,37.4,45.8,36.2,84.0,181.6,283.0
CISH,23.8,34.8,23.8,51.6,103.8,200.6
TBCB,2.4,3.6,4.0,3.0,10.4,20.6
CKM,0.0,0.0,0.2,0.0,0.2,0.0
ERCC8,0.8,1.0,0.4,1.8,2.8,3.2
CKS1B,1.4,3.2,2.0,10.2,15.8,18.0
CKS2,11.6,17.4,10.8,57.0,35.2,63.8
AP2M1,4.4,5.6,4.6,7.4,11.6,23.4
AP1S1,3.2,2.8,2.2,4.6,4.8,7.8
AP2S1,3.6,6.2,4.2,5.6,14.6,29.0
AP3S1,2.8,5.0,2.8,13.0,13.4,23.6
CLCN2,0.2,0.0,0.2,0.2,0.2,1.8
CLCN3,3.6,7.4,5.4,24.6,25.0,28.8
CLCN4,6.2,18.0,5.6,24.0,66.0,47.0
CLCN5,0.6,1.8,1.8,3.4,9.4,12.0
CLCN6,6.6,10.2,13.6,29.6,81.4,73.6
CLCN7,1.0,2.6,2.4,3.2,5.4,11.8
CLCNKA,0.0,0.0,0.0,0.0,0.0,0.2
CLU,0.0,0.6,0.2,4.0,0.2,1.0
CLIC1,18.0,27.2,19.8,20.8,64.4,150.4
CLIC2,0.4,0.6,0.4,1.0,0.8,4.0
CLK1,102.2,175.6,153.4,597.2,703.4,1595.0
CLK2,5.8,9.6,6.0,15.0,24.2,50.4
1197,4.6,7.6,6.0,13.2,27.0,54.6
CLK3,3.8,4.0,5.4,8.2,12.0,24.4
TPP1,6.6,8.6,8.6,37.6,31.8,90.8
CLN3,0.2,0.6,1.0,1.8,1.2,1.2
CLN5,2.0,4.4,2.6,8.8,14.0,19.2
CLNS1A,5.4,14.0,6.4,26.0,22.4,61.6
CLPTM1,0.6,3.2,2.0,4.8,9.6,17.8
CLTA,11.2,14.6,10.6,35.4,43.4,77.8
CLTB,1.6,4.8,4.0,7.4,9.8,27.2
CLTC,24.0,35.0,30.2,103.8,113.6,166.2
CCR1,23.4,37.0,35.4,169.4,55.2,889.2
CCR3,0.0,0.0,0.0,0.2,0.0,0.8
CCR5,0.8,0.2,0.8,3.8,0.2,24.0
CCR6,0.0,0.2,0.2,1.2,0.2,0.4
CCR7,0.0,0.0,0.2,0.0,0.2,1.4
ACKR2,0.0,0.0,0.0,0.0,0.2,0.2
CMKLR1,0.2,0.4,0.0,0.4,0.0,0.0
LTB4R,1.2,2.4,3.2,5.6,4.8,49.0
ABCC2,0.4,0.2,0.8,1.4,6.4,3.6
CNGA4,0.0,0.0,0.0,0.2,0.0,0.6
PLK3,0.6,1.6,1.2,1.8,7.4,25.6
CNN2,7.2,9.0,6.2,21.6,24.2,86.4
CNP,3.4,9.6,6.8,18.4,20.2,58.6
CNR2,0.0,1.8,0.4,0.6,1.2,9.0
CNTF,1.6,3.8,2.6,4.8,11.0,26.2
COL1A1,0.0,0.0,0.0,0.0,0.0,0.0
COL4A2,0.0,0.0,0.2,1.2,1.0,4.8
COL4A4,0.0,0.0,0.0,0.0,0.0,0.0
COL5A2,0.0,0.0,0.0,0.0,0.0,0.0
COL6A1,0.2,0.4,0.0,0.0,0.0,0.4
COL6A3,0.0,0.4,0.0,0.0,0.0,0.0
COL7A1,0.6,0.8,0.0,2.4,0.4,13.2
COL8A2,0.0,0.0,0.0,0.0,0.0,3.0
COL9A2,0.6,3.0,1.8,3.8,3.4,28.4
COL9A3,0.0,0.0,0.2,0.2,0.6,0.6
COL11A2,0.2,0.0,0.0,0.2,0.0,0.0
COL15A1,0.0,0.0,0.0,1.2,0.8,0.0
COMT,2.6,6.0,3.2,11.0,15.2,21.0
COPA,8.8,10.6,12.4,32.0,66.0,87.2
COPB1,2.6,4.0,1.6,7.6,15.6,14.2
KLF6,49.0,72.2,69.8,159.8,571.6,280.0
SLC31A1,8.0,14.8,12.0,78.2,126.2,98.2
SLC31A2,3.0,5.6,6.4,18.6,13.0,19.6
CORT,0.0,0.2,0.0,0.0,0.8,0.2
MAP3K8,2.2,2.2,3.6,5.2,16.0,34.0
COX4I1,11.0,15.4,10.6,26.6,40.2,99.4
COX5B,2.6,3.4,2.0,4.4,7.8,20.4
COX6A1,8.8,13.6,9.4,17.0,27.0,73.4
COX6B1,6.4,8.2,7.8,19.8,21.4,37.6
COX6C,0.8,2.8,0.6,7.6,8.0,11.0
COX7A2,8.0,9.8,10.4,27.4,48.4,93.4
COX7B,3.8,8.0,5.6,18.6,23.8,53.2
COX7C,2.4,4.4,2.0,10.0,9.8,21.4
COX8A,9.0,11.0,7.0,31.4,29.4,63.4
COX10,5.0,11.0,10.0,20.4,40.0,55.8
COX11,1.8,4.2,4.0,9.8,11.4,28.2
COX15,2.6,2.2,1.8,14.4,14.6,25.0
CP,0.0,0.0,0.0,0.0,0.0,0.0
CPB2,0.0,0.0,0.0,0.0,0.0,0.0
CPD,7.8,18.4,15.6,75.6,61.6,292.8
CLDN7,0.0,0.2,0.0,0.8,0.4,0.0
CPM,1.4,1.0,1.2,7.6,5.2,3.8
CPOX,2.2,7.6,2.8,14.4,11.6,19.6
CPS1,0.0,0.0,0.0,0.0,0.2,0.4
CPT1A,6.4,16.2,11.6,25.0,17.8,41.8
CPT1B,1.0,0.6,0.4,0.6,1.8,1.6
CPT2,1.8,2.8,1.8,6.8,12.4,17.2
CR1,0.0,0.0,0.0,0.0,0.0,0.0
CRABP2,0.2,0.2,0.2,0.2,0.0,2.0
CRAT,0.2,0.0,0.0,0.2,0.0,0.6
CREB1,24.6,31.8,32.2,111.0,167.6,196.4
ATF2,11.8,26.8,21.4,77.4,110.8,155.0
CREBBP,1.4,2.4,2.2,9.6,11.4,20.2
ATF6B,0.2,1.6,1.2,2.6,2.2,7.8
CREBL2,1.8,3.0,2.4,11.6,9.8,18.6
CREM,0.6,2.2,1.2,4.2,5.4,7.0
CRHR2,0.0,0.0,0.0,0.0,0.0,0.0
CRIP1,0.0,0.8,1.2,1.2,3.0,5.4
CRIP2,0.4,0.0,0.0,0.2,1.6,1.2
CRK,32.2,49.4,37.6,103.2,154.0,327.4
CRKL,32.0,55.8,51.4,143.8,199.6,409.4
CRY1,0.2,0.2,0.4,1.8,4.0,2.0
CRY2,4.2,7.0,7.0,15.2,19.6,42.4
CRYBB1,0.0,0.0,0.0,0.0,0.0,0.2
CRYGS,0.0,0.0,0.0,0.2,1.8,1.6
CRYZ,0.0,0.4,0.0,1.2,0.4,1.0
CS,22.2,34.2,24.0,68.4,110.6,218.6
MAPK14,8.6,13.8,16.0,58.6,50.8,81.0
CSE1L,4.6,5.4,4.6,13.6,18.0,36.4
CSF1,1.2,1.0,0.8,4.2,18.4,40.0
CSF1R,8.6,8.4,9.8,19.4,14.4,32.6
CSF2RA,2.8,7.6,4.8,15.4,19.2,36.8
CSF2RB,2.8,10.0,3.4,13.4,14.2,25.0
CSF3R,0.4,0.0,0.0,0.2,0.4,0.6
CSK,6.2,5.6,6.4,9.2,19.0,47.6
CSNK1A1,17.0,30.4,17.4,91.8,94.6,163.0
CSNK1D,16.2,29.0,26.4,52.6,90.4,158.2
CSNK1E,6.8,9.8,8.8,17.4,21.4,78.4
CSNK1G2,5.4,10.0,4.6,12.0,13.6,39.8
CSNK1G3,5.0,10.8,6.4,35.4,42.0,51.8
CSNK2A1,12.4,21.4,25.8,87.4,80.8,163.2
CSNK2A2,3.6,3.6,3.8,7.6,11.6,36.8
CSNK2B,0.8,2.8,0.6,3.6,5.0,11.8
NCAN,0.0,0.0,0.0,0.0,0.0,0.0
CSPG4,2.4,3.6,3.4,2.6,9.0,8.2
CSRP1,9.2,11.2,10.8,15.8,40.2,72.6
SLC25A10,0.0,1.0,1.0,0.8,0.8,3.4
CST3,2.8,4.4,2.8,6.0,5.8,13.6
CSTA,1.4,2.4,1.6,27.8,41.8,13.8
CSTB,4.2,6.2,4.8,12.6,19.8,23.4
CSTF1,6.4,7.4,6.6,19.4,15.2,44.8
CSTF2,1.0,2.6,1.2,3.6,4.6,13.0
CSTF3,8.4,11.0,7.8,29.2,35.2,62.6
CTBS,1.4,2.8,1.4,10.0,16.6,9.0
CTBP1,4.6,7.8,5.6,18.6,19.0,36.0
CTBP2,7.0,11.4,10.4,31.6,45.8,128.2
CTF1,0.0,0.4,0.6,0.0,0.4,2.2
CCN2,0.0,0.0,0.0,0.2,0.6,2.0
CTH,0.4,0.4,0.4,3.6,10.0,3.6
CTNNA1,3.4,7.8,3.6,12.2,15.0,60.4
CTNS,2.6,2.8,3.4,6.0,26.0,44.4
CTNNB1,22.0,33.0,24.0,73.6,96.6,378.4
CTNND1,4.8,6.0,4.2,11.6,13.4,41.2
CTPS1,10.8,19.0,11.6,29.2,44.2,109.8
CTRL,0.4,1.2,0.4,1.2,2.0,4.8
CTSB,11.8,13.6,14.4,36.6,35.0,301.6
CTSD,1.2,1.8,2.8,12.0,11.0,63.4
CTSE,0.0,0.0,0.0,0.0,0.0,0.0
CTSG,1.4,0.8,1.0,12.6,7.0,2.0
CTSH,1.4,2.6,0.8,3.8,5.2,11.2
CTSK,0.6,0.4,0.6,0.4,3.6,4.0
CTSV,0.0,0.2,0.0,0.0,0.0,0.8
CTSO,0.4,1.2,1.4,3.8,4.4,7.4
CTSS,5.4,7.0,5.4,24.0,18.2,36.0
CTSW,0.2,0.0,0.0,0.2,0.2,0.2
CTSZ,3.0,4.8,3.4,12.8,8.8,144.4
CUX1,7.2,8.6,11.4,24.6,43.2,82.8
CX3CR1,2.8,3.2,3.2,5.8,15.4,12.8
CXADR,0.0,0.0,0.0,0.0,0.4,0.0
CYB5A,0.8,0.8,0.4,0.4,1.4,2.4
CYB561,1.4,2.8,2.2,4.6,6.4,15.2
CYBA,4.6,5.6,4.4,19.4,28.0,27.4
CYBB,0.2,0.2,1.0,2.8,1.8,0.4
CYC1,8.0,10.4,6.4,15.2,21.0,57.8
CYLD,6.8,13.4,13.4,27.2,60.4,71.8
CYP1A1,0.0,1.0,0.2,0.0,1.2,6.2
CYP1B1,0.4,0.8,0.6,2.4,4.0,1.2
CYP2B7P,0.0,0.0,0.0,0.0,0.0,0.0
CYP2D7,0.2,0.8,0.2,0.0,0.2,0.6
CYP2D6,0.0,0.2,0.0,0.0,0.0,0.6
CYP2E1,0.0,0.0,0.0,0.0,0.0,0.6
CYP2F1,0.0,0.0,0.0,0.0,0.0,0.0
CYP3A5,0.0,0.0,0.0,0.0,0.0,0.0
CYP19A1,0.2,0.4,0.6,1.4,0.8,3.4
CYP26A1,0.0,0.0,0.0,0.0,0.0,31.4
CYP27A1,0.0,0.2,0.0,0.0,0.0,0.6
CYP27B1,4.0,4.0,2.6,3.8,16.4,28.4
CYP51A1,28.8,46.6,29.0,80.2,214.2,246.6
DAB2,0.0,0.0,0.0,0.2,0.4,1.2
DAD1,3.0,6.6,5.0,15.6,39.6,40.8
CD55,1.0,4.8,4.2,10.0,20.0,38.4
DAG1,2.2,3.6,2.4,5.4,12.4,28.6
DGKA,0.0,0.2,0.8,0.4,1.6,1.8
DGKG,5.0,8.2,8.6,21.6,19.2,46.4
DGKQ,1.2,2.0,2.4,2.8,3.0,7.2
DAP,9.0,17.8,13.0,45.8,86.2,126.4
DAPK1,0.0,0.0,0.2,0.6,0.0,0.8
DAPK3,2.0,1.6,1.0,1.6,2.0,11.0
DARS1,4.6,8.2,3.6,16.8,20.4,23.0
DAXX,2.6,2.8,2.0,4.4,7.2,12.6
DBH,0.0,0.0,0.0,0.0,0.0,0.0
DBI,13.0,25.0,18.0,39.0,111.4,72.0
DBN1,1.6,1.8,1.4,3.0,4.6,25.0
DBP,0.4,0.0,0.0,0.8,1.0,0.0
DBT,6.0,7.2,6.0,22.6,40.8,48.2
ECI1,0.2,0.6,0.2,0.8,1.2,1.6
DCK,3.0,5.8,3.0,18.0,10.8,26.8
DCTD,10.2,17.4,11.2,26.0,42.0,115.8
DCT,0.0,0.0,0.2,0.0,0.0,0.0
DCTN1,3.6,6.2,4.8,10.4,13.0,38.4
DDB1,5.0,8.2,5.4,11.8,18.8,37.8
DDB2,0.0,1.4,0.4,2.0,4.4,2.4
AKR1C1,0.6,0.6,1.8,8.8,0.4,2.4
AKR1C2,1.0,0.4,2.6,16.0,3.4,5.6
GADD45A,4.2,5.0,9.8,30.2,32.6,34.4
DDIT3,24.6,35.6,31.0,152.8,869.6,405.6
DDOST,6.8,9.0,4.4,15.8,43.2,51.8
DDT,2.6,2.2,2.4,8.8,7.2,28.4
DDX1,2.2,1.6,1.8,8.0,11.4,10.6
DDX3X,61.0,123.4,80.8,257.8,409.0,906.4
DDX5,31.6,48.2,36.2,89.2,141.4,311.2
DDX6,59.4,93.6,81.0,239.4,309.2,861.8
DMXL1,2.2,1.4,0.4,9.2,5.0,5.8
DHX8,5.2,6.2,4.0,10.2,18.4,37.4
DHX9,7.0,6.4,5.4,18.0,23.2,37.8
DDX10,3.0,5.4,4.4,7.6,17.8,31.6
DDX11,4.8,6.4,6.6,15.0,17.4,39.8
DHX15,12.2,21.4,15.2,40.4,43.4,118.0
DECR1,0.8,0.6,0.2,1.6,2.4,9.6
DES,0.0,0.0,0.0,0.0,0.0,0.0
CFD,0.2,1.2,0.6,3.2,2.2,20.6
DFFA,3.6,7.6,6.4,9.2,9.8,37.6
DFFB,1.0,2.2,1.6,1.6,4.6,10.2
TIMM8A,5.0,8.4,5.6,18.6,16.8,46.6
GSDME,0.0,0.0,0.2,0.6,0.0,0.6
COCH,0.0,0.0,0.0,0.0,0.0,0.0
DGUOK,2.0,4.4,1.8,8.0,13.6,17.8
DHCR7,1.0,0.8,1.0,2.6,12.0,21.0
DHCR24,47.8,80.2,63.4,136.0,334.0,415.2
DHFR,13.4,22.2,16.0,49.6,41.2,124.8
DHODH,2.0,2.2,2.0,4.4,6.2,13.8
DHPS,10.0,11.6,9.4,19.0,24.6,76.4
CYB5R3,2.2,4.8,3.8,7.4,10.8,50.8
NQO1,4.6,8.8,11.6,27.8,7.8,30.4
DIAPH1,19.6,27.4,25.0,54.2,58.8,124.2
DIAPH2,0.8,0.2,1.2,2.6,2.0,6.6
SEPTIN1,0.0,0.0,0.0,0.0,0.0,0.0
DIO1,0.0,0.0,0.0,0.0,0.0,0.4
DIO2,0.0,0.2,0.0,0.2,0.0,0.4
DKC1,34.8,52.2,38.8,101.6,112.4,312.4
DLAT,5.2,9.6,7.0,18.0,27.0,59.2
DLD,2.8,6.4,4.4,22.0,21.0,25.0
DLG1,2.8,7.8,3.4,16.2,20.0,36.8
DLG3,0.0,0.0,0.0,0.0,0.0,1.0
DLG4,1.0,3.6,0.8,4.0,4.8,9.8
DLST,13.4,25.2,18.6,40.2,67.2,120.6
1744,3.0,3.4,3.0,10.2,16.0,28.2
DLX1,15.0,27.6,19.0,35.0,76.2,80.0
DLX2,0.4,1.0,1.2,2.2,14.2,3.4
DLX3,0.0,0.2,0.0,0.4,0.0,1.2
DLX4,0.8,1.0,0.6,1.6,1.0,12.2
DMD,0.0,0.0,0.0,0.0,0.0,0.0
SARDH,0.0,0.0,0.0,0.0,0.0,0.6
DNM1,0.8,0.4,0.4,1.8,1.2,4.2
DMPK,0.0,0.6,1.0,0.4,0.8,4.4
DMWD,0.0,0.0,0.4,0.4,0.4,3.0
DNA2,5.4,11.4,5.6,22.0,16.2,57.4
DNASE1,0.0,0.0,0.2,0.0,0.0,0.2
DNASE1L1,0.4,0.8,1.2,3.0,1.6,5.6
DNASE1L2,0.2,0.0,0.2,0.6,0.4,1.0
DNASE2,0.2,0.8,0.4,4.8,7.2,1.0
DYNC1H1,2.2,1.6,3.0,6.0,9.2,15.6
DYNC1I2,3.8,4.6,2.2,6.8,9.2,20.6
DYNC1LI2,24.4,38.8,25.2,86.4,88.2,274.2
DNM2,2.2,5.4,5.2,8.2,10.4,20.6
DNMT1,3.8,5.6,3.4,10.6,11.6,34.0
TRDMT1,1.8,4.6,4.0,8.4,13.6,14.2
DNMT3A,4.4,11.6,9.2,23.4,19.4,56.6
DNMT3B,1.0,2.0,1.8,4.6,2.4,15.8
DOCK1,0.0,0.0,0.0,0.0,0.2,0.2
DOCK2,5.2,5.8,4.2,15.8,26.0,57.8
DOCK3,0.0,0.0,0.0,0.0,0.2,0.0
DOK1,7.6,12.0,11.4,18.2,18.2,42.4
DXO,0.0,0.2,0.2,0.8,1.4,1.4
DPAGT1,1.2,2.0,1.4,4.8,9.2,10.8
DPH1,9.6,16.8,14.4,29.0,54.0,126.8
DPH2,5.8,7.6,5.4,11.4,20.8,58.6
DPP4,0.0,0.2,0.0,0.2,0.2,0.2
DPYD,2.2,2.8,1.0,9.2,3.8,11.4
DPYS,0.0,0.0,0.0,0.0,0.2,0.4
DPYSL2,18.6,34.6,29.0,86.2,175.2,119.4
DPYSL3,3.0,4.4,3.2,11.2,24.2,80.8
DR1,11.8,17.2,10.2,51.8,41.8,63.4
DRG2,2.0,5.0,4.4,10.0,9.8,31.2
ARID3A,4.6,7.8,6.4,13.2,15.8,34.0
DRP2,0.0,0.6,0.8,0.2,0.2,0.8
ATN1,0.6,0.4,0.6,1.8,1.4,2.8
RCAN1,7.0,13.4,11.4,33.0,192.2,158.4
TSC22D3,31.2,59.8,33.0,73.0,496.8,266.2
SLC26A2,4.2,10.6,10.4,24.2,40.0,42.0
DTNA,4.8,11.6,8.4,18.8,32.2,72.8
DTNB,0.0,0.2,0.0,0.0,0.2,0.0
HBEGF,17.6,35.6,16.2,42.6,93.0,1435.2
DTYMK,3.8,8.2,5.8,15.6,17.2,38.0
ECM2,0.0,0.0,0.0,0.0,0.0,0.0
DUSP1,2.4,2.0,2.8,8.8,25.2,12.2
DUSP2,6.0,9.0,7.2,7.8,19.2,57.4
DUSP3,28.6,59.4,42.2,102.4,133.8,138.8
DUSP4,0.4,0.6,0.6,2.6,0.2,10.0
DUSP5,18.8,24.8,33.6,106.2,85.4,179.8
DUSP6,26.2,32.0,36.0,103.6,87.2,226.4
DUSP7,26.8,30.4,22.0,28.4,75.8,512.6
DUSP8,0.6,0.8,0.8,0.8,3.8,10.2
DUSP9,0.0,0.0,0.0,0.0,0.0,0.4
DUT,4.8,5.8,2.4,14.4,9.6,24.4
DVL1,0.8,2.0,0.4,1.6,1.4,7.6
DVL2,1.2,1.2,0.6,1.8,3.8,5.4
DVL3,4.4,5.8,3.8,15.2,8.8,61.2
DYRK1A,42.6,68.4,65.6,209.0,238.8,459.6
TOR1A,7.6,17.2,12.0,26.6,26.4,94.4
E2F1,8.6,11.2,11.0,18.8,21.4,70.6
E2F2,5.0,9.2,4.8,22.4,21.2,53.8
E2F3,24.6,41.6,35.0,94.6,109.2,292.4
E2F4,7.8,12.8,8.0,17.6,28.2,77.4
E2F5,0.8,0.8,0.4,1.0,1.6,3.0
E2F6,11.6,16.2,19.2,61.6,53.4,114.2
E4F1,1.2,2.0,1.4,2.6,3.6,8.6
GPR183,21.2,56.0,16.2,91.4,75.0,31.4
ECE1,0.4,2.4,1.2,1.8,3.0,18.0
TYMP,0.2,0.0,0.2,0.2,0.2,0.0
ECH1,0.4,1.0,1.2,4.8,5.8,8.6
ECHS1,3.8,2.6,2.4,3.6,8.6,21.8
ECM1,0.0,0.2,0.0,0.4,0.4,0.8
ECT2,1.6,3.6,1.4,11.8,10.2,12.8
LPAR1,0.8,1.2,0.6,6.8,12.4,29.4
S1PR3,24.6,43.6,55.2,182.8,115.8,201.2
PHC1,0.0,0.2,0.4,0.0,0.4,0.4
PHC2,7.6,12.0,9.0,20.0,22.6,109.4
EEF1A1,68.0,115.6,74.8,191.0,278.6,603.8
EEF1A2,0.2,0.2,0.0,0.2,0.2,0.0
EEF1B2,7.0,10.0,4.8,17.4,21.2,52.0
EEF1D,0.0,0.4,0.2,2.0,2.6,7.2
EEF1G,5.4,7.4,5.6,13.4,18.6,34.0
EEF2,37.8,60.0,47.0,109.4,191.8,394.6
EIF2D,0.4,0.6,0.6,0.8,1.2,2.8
EFNA2,0.0,0.0,0.0,0.4,0.0,0.0
EFNA3,1.4,1.0,1.2,2.0,4.4,2.6
EFNA4,0.6,0.8,0.6,2.2,2.0,5.0
EFNB1,0.6,1.2,0.6,2.4,2.0,8.0
EFNB2,0.0,0.0,0.2,0.6,1.0,0.2
EGF,0.0,0.0,0.0,0.0,0.0,0.4
CELSR3,1.2,1.2,0.8,0.8,3.0,5.8
CELSR2,0.0,0.0,0.2,0.6,0.0,0.4
MEGF6,0.2,0.0,0.4,0.0,0.2,1.0
MEGF8,2.0,1.4,1.0,2.8,4.4,10.6
