GENE,MV411-DMSO,MV411-Naphthol,MV411-Plumbagin,MV411-Celastrol,MV411-TM1-001,MV411-Tretinoin
CCNG2,41.8,57.4,57.2,157.8,253.4,264.6
CCNH,37.2,40.6,36.2,91.0,139.4,208.6
CCNT1,367.8,472.8,529.6,1244.0,2861.0,3701.2
CCNT2,115.4,135.4,151.6,486.8,718.8,818.6
CCT6A,863.8,1080.4,934.8,2552.4,2907.6,5630.8
CD1A,0.0,0.4,0.2,0.6,1.6,1.2
CD1D,9.4,8.8,7.0,23.2,24.2,491.6
CD4,262.8,373.6,373.4,914.0,1612.2,2587.8
CD5,0.4,1.2,0.8,2.2,2.6,3.2
CD6,0.6,0.0,0.6,0.4,1.6,2.8
CD8A,0.0,1.0,0.2,0.6,1.2,2.8
CD9,12.2,12.6,14.6,30.2,40.2,67.6
CD14,0.2,0.2,0.2,0.4,0.4,3.2
CD19,1.6,1.4,2.0,2.4,6.4,11.0
MS4A3,579.8,764.8,697.2,1899.4,2254.0,4190.4
CD22,1.4,1.6,0.8,3.0,2.0,4.0
CD27,1.6,1.8,1.6,4.2,4.4,11.8
CD28,3.6,4.4,6.4,18.6,18.4,34.0
CD80,1.6,1.8,1.0,10.6,9.4,10.4
CD86,51.0,74.6,71.4,213.8,367.2,468.6
TNFRSF8,0.6,1.4,0.6,2.2,5.4,4.4
TNFSF8,0.6,0.2,0.4,4.0,3.4,2.6
CD33,112.8,136.2,134.4,323.6,482.4,879.2
SIGLEC6,13.6,19.4,21.0,61.2,62.4,142.0
CD36,93.6,127.8,112.0,386.2,392.2,633.2
SCARB1,63.8,79.2,83.8,172.0,338.0,514.8
SCARB2,56.6,78.0,69.8,228.6,218.4,423.8
CD37,70.0,83.4,94.8,251.0,385.6,487.8
CD38,2.0,2.6,1.8,5.4,8.4,401.2
ENTPD1,158.4,198.8,193.2,454.2,702.8,1144.0
ENTPD6,49.8,51.8,54.6,129.6,211.0,363.8
ENTPD5,39.0,44.4,44.4,115.4,192.0,319.4
CD40,0.8,1.8,1.2,1.6,7.4,9.0
CD44,1101.2,1497.0,1419.0,4090.2,5989.0,8275.2
CD47,343.6,534.0,458.2,1229.4,1568.0,2436.8
CD48,0.6,1.0,1.0,2.0,5.2,7.0
CD53,630.6,823.8,730.6,1866.4,2433.4,5356.2
CD58,179.8,223.8,216.6,635.4,768.6,1416.0
CD59,0.2,1.0,0.4,1.0,1.4,3.0
CD63,141.0,172.0,158.6,320.8,471.8,790.8
CD68,121.8,133.0,137.6,333.0,475.2,833.2
CD69,0.0,0.4,0.4,1.8,5.8,2.0
CD70,5.2,9.4,7.0,18.4,29.0,50.6
CD72,34.4,36.0,37.8,82.0,167.0,249.6
CD74,372.4,474.2,472.8,1036.2,1997.0,2978.8
CD79A,2.2,2.4,2.2,7.2,10.8,17.4
CD79B,3.2,4.8,4.2,8.0,16.0,26.2
CD81,131.4,171.0,165.2,373.8,632.6,1074.4
ADGRE5,99.8,95.8,106.6,244.2,643.4,755.2
CD151,140.4,155.0,147.2,329.8,503.4,1073.0
CDA,1.0,1.6,1.6,5.0,3.0,8.4
CDK1,337.2,448.2,378.2,1235.4,1345.8,2225.6
CDK11B,5.2,3.8,2.4,7.6,15.8,16.2
LRBA,59.8,71.4,58.4,190.8,200.2,334.4
CDC5L,152.8,217.8,196.4,509.6,671.8,1147.0
SEPTIN7,514.2,780.2,703.6,2169.0,1964.6,3707.0
CDC6,155.4,199.6,166.6,430.0,985.4,1133.4
CDC20,15.0,22.8,15.8,47.8,64.0,95.0
CDC25A,156.0,179.8,148.6,313.0,635.4,1218.4
CDC25B,59.4,74.2,68.4,188.4,311.2,465.2
CDC25C,25.0,30.8,27.2,73.6,129.6,178.4
CDC27,354.6,470.6,422.8,1276.6,1612.4,2514.2
CDC34,53.4,55.4,62.0,134.8,224.2,378.4
CDC42,2117.8,2896.0,2623.2,6706.2,7703.6,14240.6
CDH3,0.0,0.0,0.0,0.0,1.2,0.0
CDH4,0.6,0.4,0.4,0.2,1.2,4.4
CDH15,3.2,3.6,2.8,7.4,15.0,18.6
CDK2,242.6,335.2,305.4,727.0,1089.6,2002.2
CDK3,10.4,8.6,12.4,26.8,45.4,65.4
CDK4,416.2,506.8,477.6,1187.4,1645.6,2774.2
CDK5,13.0,14.2,12.4,27.6,49.8,83.0
CDK6,1298.4,1922.8,1838.8,5618.8,7394.8,10894.6
CDK7,10.2,15.0,12.6,37.2,54.6,92.0
CDK8,77.2,80.4,71.8,230.0,309.2,412.4
CDK9,44.0,56.2,56.6,107.2,273.6,425.6
CDKN1A,112.0,189.4,160.8,309.6,573.2,1525.8
CDKN1B,95.0,143.8,118.6,402.0,623.4,663.4
CDKN1C,6.4,6.4,4.0,20.4,25.2,29.0
CDKN2A,476.0,597.6,526.6,1287.2,2101.4,3619.4
CDKN2B,44.4,67.8,61.6,131.4,287.0,349.2
CDKN2C,47.2,56.0,50.8,180.6,224.2,281.6
CDKN2D,44.0,40.4,47.4,49.4,152.2,600.4
CDKN3,47.0,54.0,54.0,130.4,142.4,285.8
CDO1,0.2,0.4,0.8,2.0,2.4,2.2
CDR2,35.2,30.2,37.8,92.2,159.6,184.4
CDS1,0.0,0.2,0.2,1.6,2.2,1.2
CD52,61.2,65.0,68.8,127.4,192.2,378.0
CDX1,0.8,0.6,0.2,1.6,6.8,7.0
CDX2,0.8,2.2,2.2,5.2,10.2,8.4
CEBPA,433.6,708.4,493.0,1139.6,1478.2,3921.2
CEBPB,64.6,87.8,80.6,285.0,453.4,1497.4
CEBPD,47.4,49.4,50.4,153.8,236.0,350.2
CEBPE,0.4,1.0,0.4,1.2,2.8,8.4
CEBPG,928.8,1304.6,1206.6,3417.6,5188.8,7133.6
CENPA,127.2,148.4,133.6,426.0,507.0,797.8
CENPB,85.6,115.4,100.4,209.8,377.0,731.4
CENPC,2.2,3.4,2.6,12.4,14.8,15.8
CENPE,25.8,32.8,34.4,78.6,114.4,190.0
CENPF,125.6,145.6,126.8,360.8,516.4,735.0
CES1,2.0,2.0,2.6,5.8,9.2,9.2
CETN2,142.8,168.0,148.6,345.2,591.2,1008.2
CETN3,20.6,33.2,30.2,73.8,93.0,183.2
CETP,0.2,0.8,0.6,1.0,1.0,2.2
CFL1,1535.8,1881.8,1881.2,4412.2,6852.2,11119.0
CFL2,50.4,70.4,57.8,167.8,149.2,346.2
CTSC,447.2,589.6,567.2,1416.8,1511.0,3131.4
CEACAM4,3.2,6.6,7.2,10.6,24.8,36.2
CHAD,0.4,0.6,0.2,0.4,2.8,3.2
RCBTB2,109.6,170.0,128.0,397.4,446.8,794.6
RCC1,407.4,534.0,516.4,1177.4,1857.8,3516.6
CHD1,107.4,136.0,146.4,408.6,572.6,676.0
CHD2,152.6,194.4,232.0,547.0,1131.8,1427.2
CHD3,91.4,112.8,115.8,307.0,453.0,701.0
CHD4,119.8,136.8,136.6,339.2,528.2,747.2
AKR1C4,0.8,0.8,2.0,5.4,2.4,6.6
CHEK1,263.6,344.8,293.0,899.2,1153.0,1822.4
FOXN3,560.4,755.8,759.2,2043.4,3071.6,4647.6
CHGB,1.4,2.2,0.4,5.0,5.0,16.2
CHI3L1,211.4,285.4,249.6,618.4,861.8,1843.0
CHI3L2,1.4,0.4,1.0,3.0,4.0,9.2
CHIT1,0.8,1.0,1.4,4.4,3.0,8.6
CHKA,84.6,104.6,105.8,231.8,403.8,677.8
CHKB,15.8,17.4,18.0,43.6,78.0,104.2
CHM,82.4,127.8,120.6,355.2,501.0,760.4
CHML,898.6,1233.8,1111.2,4426.6,5319.0,4991.6
CHN1,1.4,3.0,1.8,6.2,13.2,13.2
LYST,515.2,648.8,642.4,1872.8,2847.2,3931.2
CHRM5,1.0,1.2,1.0,3.4,5.6,5.0
CHRNA3,9.0,10.8,11.6,28.0,30.2,67.4
CHRNA5,10.4,18.6,16.4,41.2,42.8,88.6
CHRNA7,0.6,0.4,0.2,1.4,2.0,3.4
CHRNB1,30.6,42.8,46.4,101.8,204.4,314.4
CHRNB2,0.6,1.0,0.4,1.8,1.0,6.4
CHRND,0.0,0.2,0.6,1.2,1.8,2.6
CHRNE,12.2,11.8,12.6,36.6,51.4,68.2
CHRNG,1.6,1.6,0.6,2.6,6.8,4.2
CHUK,125.4,161.8,132.0,411.2,511.0,818.4
CKB,3.4,5.6,3.0,7.6,15.4,22.8
CIRBP,561.8,693.8,619.2,1278.4,2737.2,4192.0
CISH,51.6,65.2,46.8,103.8,261.0,385.6
TBCB,130.0,164.0,141.2,310.2,548.6,873.4
CKM,0.4,1.0,1.8,1.8,3.4,5.4
ERCC8,28.4,35.8,29.4,92.4,131.4,172.4
CKS1B,180.8,205.2,160.6,437.8,643.6,1082.8
CKS2,146.2,175.6,152.2,523.0,615.2,735.6
AP2M1,188.8,223.6,229.8,499.8,878.4,1496.8
AP1S1,196.0,239.6,233.4,536.6,720.8,1466.8
AP2S1,284.8,301.4,307.6,647.8,1316.4,2035.8
AP3S1,323.8,456.4,392.2,1068.2,1244.4,2294.2
CLCN2,1.6,1.0,3.4,5.8,9.6,10.8
CLCN3,108.6,161.4,159.6,422.4,550.0,818.2
CLCN4,46.8,94.6,53.2,165.6,338.8,425.4
CLCN5,41.0,51.4,60.6,157.2,210.8,343.8
CLCN6,58.8,86.0,101.0,268.0,597.4,568.6
CLCN7,35.2,49.2,49.2,108.8,197.2,306.6
CLCNKA,1.4,2.0,0.6,1.8,4.4,7.0
CLU,29.0,45.2,36.2,96.2,147.0,257.8
CLIC1,603.6,715.4,634.8,1271.0,2085.4,4350.6
CLIC2,8.6,7.2,6.2,20.2,24.8,53.4
CLK1,410.0,556.0,529.6,1833.4,3044.4,4793.0
CLK2,25.0,27.6,28.2,52.6,128.2,164.2
1197,32.6,37.6,38.2,92.4,210.8,271.2
CLK3,24.4,25.8,33.0,48.2,128.4,158.4
TPP1,358.0,496.2,500.0,1385.4,2033.4,3292.8
CLN3,15.6,16.4,17.8,36.2,58.2,92.8
CLN5,95.0,119.2,117.6,310.0,367.2,681.4
CLNS1A,868.6,1113.8,930.8,2376.6,3069.0,5842.6
CLPTM1,32.0,40.6,40.4,89.4,138.4,234.4
CLTA,455.4,509.0,459.8,1244.0,1849.4,2938.6
CLTB,220.6,293.0,251.8,584.6,969.0,1744.0
CLTC,837.8,983.6,849.0,2483.2,3084.2,5113.4
CCR1,117.0,147.8,177.6,704.6,426.8,2800.4
CCR3,1.2,0.8,0.8,2.6,3.0,8.8
CCR5,6.0,3.6,6.8,22.2,14.4,97.4
CCR6,7.4,6.4,7.6,24.0,18.4,35.8
CCR7,2.0,1.2,1.2,1.8,3.0,10.2
ACKR2,1.6,1.8,1.6,6.2,5.2,8.2
CMKLR1,1.4,2.2,1.0,3.4,5.8,7.2
LTB4R,26.0,31.8,30.6,66.4,88.4,260.2
ABCC2,10.0,10.6,9.4,33.2,48.2,65.8
CNGA4,0.2,0.6,1.2,1.8,2.8,5.2
PLK3,2.6,3.0,2.6,4.4,21.2,54.8
CNN2,307.0,411.0,401.4,996.0,1588.2,2851.0
CNP,483.8,592.4,537.4,1262.0,1922.2,3542.4
CNR2,1.2,4.8,2.2,6.4,9.0,27.4
CNTF,10.4,19.4,14.8,27.2,51.6,111.6
COL1A1,1.0,0.2,0.6,1.4,1.8,1.6
COL4A2,2.0,2.2,3.6,13.6,12.2,41.8
COL4A4,1.8,2.8,3.4,9.0,8.6,15.4
COL5A2,0.2,0.6,0.6,0.8,3.0,1.2
COL6A1,3.4,4.6,4.0,13.0,19.2,25.0
COL6A3,1.4,3.6,2.2,4.6,7.8,12.4
COL7A1,10.0,7.8,6.8,26.0,43.6,81.2
COL8A2,1.0,0.4,0.2,1.4,2.0,11.2
COL9A2,43.0,63.8,57.8,137.4,220.4,392.6
COL9A3,16.2,19.0,14.8,39.2,76.0,112.4
COL11A2,0.6,2.4,1.0,4.4,5.8,9.8
COL15A1,11.4,15.8,15.0,41.8,50.0,78.6
COMT,221.6,251.6,219.8,584.0,938.6,1519.4
COPA,288.4,407.6,386.8,936.0,1448.6,2438.0
COPB1,87.2,121.4,104.2,305.4,353.6,505.6
KLF6,220.6,255.6,291.4,555.2,3533.8,1186.2
SLC31A1,415.8,595.4,611.4,1701.2,2221.8,3849.6
SLC31A2,35.4,42.8,48.4,108.8,172.4,214.0
CORT,2.0,5.8,3.8,3.8,14.6,20.6
MAP3K8,4.0,6.8,7.6,16.0,40.8,84.4
COX4I1,890.6,985.2,870.8,2045.0,3571.4,5925.2
COX5B,227.6,254.8,221.4,549.4,822.6,1327.2
COX6A1,552.2,657.0,569.4,1323.8,1982.8,3495.0
COX6B1,610.4,681.0,609.6,1432.4,2147.6,3636.4
COX6C,454.6,612.6,525.6,1372.4,1546.8,2518.8
COX7A2,802.8,1073.6,882.2,2251.6,3623.6,8497.4
COX7B,445.6,513.8,440.0,1034.6,1515.8,2993.6
COX7C,322.4,418.6,358.4,927.6,1149.4,2430.4
COX8A,682.2,824.8,750.2,1728.0,2517.6,4555.0
COX10,51.6,62.0,67.8,167.6,367.0,405.2
COX11,199.2,279.2,247.6,760.2,828.8,1586.6
COX15,179.2,263.6,239.8,656.6,885.4,1561.0
CP,69.6,93.6,85.0,230.4,275.2,421.4
CPB2,0.6,0.4,0.8,2.2,6.4,6.8
CPD,376.0,535.2,498.6,1490.4,1578.0,3600.8
CLDN7,8.2,10.4,10.8,27.0,45.4,67.4
CPM,59.6,92.0,86.0,241.8,279.4,507.0
CPOX,64.0,104.2,72.2,222.0,283.4,393.8
CPS1,2.4,5.0,2.4,9.6,12.8,17.8
CPT1A,266.4,373.2,328.8,854.2,1303.2,2048.0
CPT1B,10.0,9.2,7.6,22.6,38.0,44.0
CPT2,70.2,80.8,75.8,171.0,243.2,448.4
CR1,2.2,3.2,3.0,13.0,16.6,20.2
CRABP2,0.4,1.0,0.6,2.2,2.8,8.0
CRAT,5.2,6.8,7.8,19.6,26.2,44.4
CREB1,259.0,319.2,330.4,1147.6,1884.8,1718.0
ATF2,365.8,560.2,529.6,1612.0,2666.8,3239.8
CREBBP,16.6,22.8,22.4,63.2,118.0,153.8
ATF6B,42.4,54.0,61.0,124.6,197.0,285.2
CREBL2,115.4,152.0,143.8,412.4,490.6,912.0
CREM,34.4,42.6,39.2,109.8,131.8,217.2
CRHR2,0.8,0.8,0.6,1.4,2.6,1.0
CRIP1,24.0,24.8,24.0,59.2,113.0,146.6
CRIP2,1.4,1.4,0.6,3.0,10.6,13.4
CRK,285.6,358.8,369.4,831.6,1416.0,2208.4
CRKL,290.2,366.8,361.4,901.0,1625.4,2512.2
CRY1,9.4,12.2,10.6,35.6,51.4,50.6
CRY2,18.6,26.8,31.8,54.8,108.6,169.4
CRYBB1,2.4,3.8,3.4,11.0,11.8,23.4
CRYGS,0.6,1.0,1.6,1.2,6.0,7.2
CRYZ,37.6,53.8,48.4,139.6,142.4,262.4
CS,714.6,976.2,925.4,2377.8,3595.0,6329.4
MAPK14,212.6,277.0,282.4,774.4,1084.8,1675.8
CSE1L,250.8,276.8,241.0,594.0,886.4,1452.4
CSF1,7.8,6.6,7.8,21.4,85.4,124.2
CSF1R,142.2,178.0,199.0,453.8,786.4,1240.0
CSF2RA,115.8,147.2,123.0,344.6,467.8,917.0
CSF2RB,50.4,90.6,83.4,216.6,263.0,430.4
CSF3R,19.0,26.2,23.0,52.0,82.2,123.2
CSK,118.2,149.2,137.4,325.4,539.8,871.4
CSNK1A1,532.6,677.6,614.6,1895.8,2416.4,3784.2
CSNK1D,251.4,344.8,327.6,684.2,1401.4,2713.2
CSNK1E,127.6,151.0,146.0,268.6,592.6,973.4
CSNK1G2,154.2,203.6,205.6,433.8,743.8,1262.8
CSNK1G3,106.6,137.4,134.2,438.8,644.2,735.8
CSNK2A1,456.4,673.6,665.2,1776.2,2434.0,3968.4
CSNK2A2,38.6,51.2,53.6,114.0,228.0,311.8
CSNK2B,116.6,139.6,130.6,309.0,529.4,748.4
NCAN,0.6,1.2,0.6,1.8,2.2,3.4
CSPG4,36.4,41.8,41.6,80.8,130.6,219.2
CSRP1,294.2,372.6,393.6,846.2,1406.2,2543.8
SLC25A10,38.2,46.8,49.0,97.4,194.0,327.6
CST3,228.2,283.8,268.8,657.4,1044.6,1583.2
CSTA,394.4,420.4,362.0,1005.8,1416.2,2374.2
CSTB,219.2,285.2,238.2,560.2,883.8,1622.0
CSTF1,46.8,51.4,52.6,112.8,171.0,284.0
CSTF2,39.6,49.2,41.2,103.0,170.8,241.8
CSTF3,190.8,215.4,183.4,455.8,657.2,1231.6
CTBS,96.8,137.2,135.0,467.4,466.0,692.0
CTBP1,215.8,269.4,263.4,644.8,1001.6,1557.6
CTBP2,132.0,167.8,159.4,429.8,653.8,1070.8
CTF1,0.2,1.2,1.6,1.8,3.0,8.0
CCN2,0.0,0.2,0.0,0.2,1.4,2.4
CTH,23.2,24.8,22.0,72.6,102.8,160.4
CTNNA1,209.4,273.6,243.6,611.0,982.8,1731.0
CTNS,54.2,67.0,66.4,147.2,309.8,538.8
CTNNB1,505.4,639.2,553.0,1465.4,1923.6,4213.2
CTNND1,40.4,54.8,42.6,126.8,190.4,305.0
CTPS1,176.2,216.0,177.2,426.4,684.0,1334.6
CTRL,4.0,7.2,3.8,8.6,15.6,33.0
CTSB,424.2,559.2,516.0,1284.8,1938.6,4460.4
CTSD,134.6,158.8,156.8,393.4,694.0,1263.4
CTSE,0.0,0.0,0.0,0.6,0.6,1.6
CTSG,144.2,156.0,141.8,374.6,507.0,688.2
CTSH,99.6,111.8,106.0,245.0,421.0,735.2
CTSK,3.8,6.6,5.2,10.4,29.4,43.0
CTSV,3.8,6.6,3.6,13.0,19.0,31.8
CTSO,26.8,40.4,35.2,111.8,106.0,223.4
CTSS,270.0,353.4,323.2,869.2,1032.8,2033.4
CTSW,7.2,9.0,10.2,13.8,27.2,38.4
CTSZ,139.8,165.6,146.8,346.2,532.8,1618.0
CUX1,73.2,84.4,101.0,217.6,435.8,654.0
CX3CR1,43.4,56.8,59.2,176.2,241.0,371.8
CXADR,0.6,0.8,0.8,1.0,2.4,1.8
CYB5A,38.6,45.2,38.0,97.6,138.8,281.6
CYB561,25.2,36.4,39.8,85.8,147.2,233.0
CYBA,125.6,126.6,119.2,344.4,637.2,611.4
CYBB,31.8,44.4,41.6,122.2,113.6,214.0
CYC1,250.8,290.8,270.0,607.4,1014.4,1711.8
CYLD,169.4,219.4,228.0,568.4,891.6,1223.4
CYP1A1,1.2,2.8,0.8,1.8,4.2,16.6
CYP1B1,2.4,12.2,2.8,11.4,13.6,6.6
CYP2B7P,0.8,1.4,1.4,3.4,8.4,16.6
CYP2D7,3.0,3.6,3.6,5.6,9.8,17.4
CYP2D6,0.4,0.8,1.0,1.4,2.2,1.6
CYP2E1,1.2,1.2,1.2,4.2,6.0,12.0
CYP2F1,0.2,0.0,0.8,0.4,0.8,2.6
CYP3A5,2.4,2.2,1.6,5.4,11.0,20.6
CYP19A1,6.4,12.2,9.6,31.2,28.8,56.8
CYP26A1,0.0,0.0,0.0,0.0,0.2,73.8
CYP27A1,0.2,0.2,0.0,0.4,0.6,1.4
CYP27B1,20.2,18.2,19.2,31.8,86.4,123.4
CYP51A1,1171.6,1534.2,1448.0,4304.4,5192.0,8524.6
DAB2,2.0,1.0,1.0,3.8,5.8,11.6
DAD1,527.4,667.0,576.2,1362.0,2118.6,3794.6
CD55,49.8,59.6,81.8,153.2,271.2,573.0
DAG1,22.6,25.0,28.0,63.2,104.6,205.6
DGKA,6.4,9.8,10.2,20.8,43.4,51.6
DGKG,40.0,55.6,51.8,129.0,261.2,353.6
DGKQ,15.4,15.4,17.2,36.4,71.2,101.2
DAP,389.8,557.6,527.4,1254.2,2264.2,3942.8
DAPK1,0.2,0.6,0.4,1.0,1.4,5.2
DAPK3,8.2,10.2,7.2,21.8,39.0,64.0
DARS1,582.0,638.4,553.2,1565.2,2364.8,2769.8
DAXX,20.4,22.8,18.2,43.4,89.6,103.4
DBH,1.4,2.0,1.8,5.0,8.6,13.8
DBI,1099.8,1365.0,1181.0,2636.8,4489.4,7272.8
DBN1,70.6,85.6,75.0,190.0,285.6,591.8
DBP,10.2,9.6,8.2,21.0,33.6,48.0
DBT,124.6,153.2,145.6,433.0,687.8,827.6
ECI1,24.4,29.4,27.0,60.4,105.0,125.6
DCK,210.4,251.4,209.4,689.6,846.8,1268.8
DCTD,285.4,403.8,361.8,889.6,1282.2,2506.8
DCT,1.6,0.8,1.0,3.4,3.2,3.2
DCTN1,230.2,361.4,383.0,849.0,1548.4,2559.6
DDB1,200.6,241.0,223.8,504.2,812.2,1447.6
DDB2,33.8,44.6,39.8,86.8,172.6,239.4
AKR1C1,8.2,7.2,10.6,40.2,23.0,47.2
AKR1C2,19.4,22.6,25.0,84.4,70.8,113.2
GADD45A,19.2,31.2,39.0,111.0,151.6,176.0
DDIT3,130.0,145.4,146.8,531.4,2832.2,1273.0
DDOST,377.4,514.2,477.8,1080.0,1577.2,2822.8
DDT,254.0,289.6,268.4,613.8,965.8,1756.6
DDX1,73.6,101.8,90.2,249.8,356.0,519.2
DDX3X,1836.0,2754.0,2430.6,5615.4,7021.4,16314.4
DDX5,714.0,912.0,808.4,1833.6,2581.2,4769.6
DDX6,1098.0,1601.6,1572.4,3975.6,4191.8,10394.4
DMXL1,48.0,57.8,51.6,182.2,183.6,251.0
DHX8,34.4,45.2,44.8,96.0,189.6,296.4
DHX9,168.4,242.4,207.2,484.6,604.6,1115.4
DDX10,58.8,71.8,77.6,159.8,323.0,474.8
DDX11,48.0,54.6,48.6,122.2,260.4,345.2
DHX15,322.4,406.0,334.8,847.4,1147.6,2132.6
DECR1,67.0,91.4,72.2,181.0,248.6,415.2
DES,2.4,1.2,1.4,4.4,4.0,11.0
CFD,268.0,299.8,276.2,701.8,1161.6,1724.0
DFFA,70.4,90.2,87.4,197.2,313.0,545.2
DFFB,26.4,34.2,32.8,79.2,158.8,226.4
TIMM8A,66.2,89.6,91.2,210.4,288.2,481.2
GSDME,6.0,9.4,6.8,23.6,26.4,50.6
COCH,1.8,2.4,3.2,6.4,6.0,11.6
DGUOK,119.6,138.0,126.0,274.0,512.0,724.2
DHCR7,94.6,106.0,116.8,286.4,533.0,859.2
DHCR24,846.8,1105.2,1100.0,2535.6,4665.6,6733.8
DHFR,879.8,1180.6,1091.2,2944.0,3778.8,7020.0
DHODH,22.2,22.2,22.6,61.0,103.4,167.8
DHPS,323.4,415.0,405.0,919.0,1734.6,2954.2
CYB5R3,123.0,177.4,188.6,401.2,701.6,1335.2
NQO1,98.6,138.8,132.6,299.8,347.0,656.8
DIAPH1,542.0,720.8,688.2,1582.8,2580.0,4350.0
DIAPH2,24.6,31.8,38.4,108.4,115.6,175.0
SEPTIN1,1.6,1.6,2.4,3.6,10.6,12.6
DIO1,1.6,2.4,2.2,5.4,10.0,15.0
DIO2,0.4,0.6,0.6,3.4,2.2,2.6
DKC1,934.2,1134.4,992.6,2332.6,3097.2,6502.4
DLAT,205.8,263.0,244.8,741.2,874.0,1436.2
DLD,324.0,460.2,379.2,1110.2,1181.6,2158.8
DLG1,107.4,172.0,154.4,336.2,500.8,949.8
DLG3,0.6,1.6,0.2,0.8,2.2,6.4
DLG4,57.2,73.2,74.0,170.2,417.4,562.4
DLST,243.6,334.6,333.2,725.4,1244.8,2126.8
1744,146.8,209.4,216.4,546.4,959.0,1522.0
DLX1,94.6,127.0,89.0,195.2,613.6,467.4
DLX2,3.6,4.8,3.4,10.4,56.8,15.0
DLX3,1.8,1.0,0.4,2.0,2.8,5.4
DLX4,30.2,28.0,27.6,62.2,102.8,182.2
DMD,0.0,0.0,0.4,0.2,1.4,0.0
SARDH,3.4,6.2,4.8,10.4,23.0,33.8
DNM1,28.6,35.0,36.8,87.4,131.4,202.2
DMPK,3.0,6.6,6.6,11.0,26.8,43.2
DMWD,8.6,11.4,11.2,33.0,61.0,88.6
DNA2,211.2,296.4,279.6,730.6,1088.2,1961.6
DNASE1,14.0,13.4,11.8,28.2,52.6,89.4
DNASE1L1,34.0,44.4,37.6,111.4,151.0,274.2
DNASE1L2,1.0,1.0,1.0,2.2,1.4,3.8
DNASE2,20.2,30.0,22.8,57.2,83.0,131.8
DYNC1H1,27.4,24.6,26.4,74.4,121.6,136.6
DYNC1I2,115.0,148.4,129.8,381.4,456.0,835.6
DYNC1LI2,391.6,528.8,468.6,1204.6,1513.4,3078.8
DNM2,100.6,149.6,156.4,325.0,531.4,903.0
DNMT1,66.4,88.2,80.0,181.6,343.4,521.2
TRDMT1,71.4,93.4,98.4,268.2,365.8,510.0
DNMT3A,107.8,154.8,156.4,397.2,623.2,892.2
DNMT3B,25.2,35.8,33.8,87.8,160.8,244.6
DOCK1,0.2,0.8,0.0,0.2,2.4,2.4
DOCK2,146.6,169.8,165.0,419.0,654.0,1058.4
DOCK3,3.6,3.8,4.6,13.0,25.6,28.2
DOK1,68.0,78.8,72.0,159.6,273.2,388.8
DXO,4.4,3.2,3.8,10.6,17.4,17.4
DPAGT1,43.0,46.4,47.8,110.0,192.6,280.2
DPH1,167.8,213.2,206.0,470.0,859.4,1510.0
DPH2,77.4,97.0,86.2,182.8,325.4,613.4
DPP4,6.0,9.2,8.0,20.0,37.6,51.0
DPYD,81.0,107.0,88.8,299.4,293.8,561.8
DPYS,0.4,0.2,0.8,1.0,1.0,3.6
DPYSL2,606.6,813.2,675.4,1806.2,2887.2,4356.6
DPYSL3,48.2,80.8,81.4,182.8,312.4,698.0
DR1,318.6,432.8,393.0,1395.6,1430.2,1924.4
DRG2,53.0,64.2,59.8,145.2,273.4,441.2
ARID3A,38.8,53.2,57.6,132.6,190.6,316.6
DRP2,1.2,2.6,4.0,4.8,11.0,14.0
ATN1,8.8,11.4,11.4,33.2,43.4,62.6
RCAN1,301.4,359.4,324.4,845.2,1658.6,2454.8
TSC22D3,315.2,428.2,414.6,1021.0,5074.0,2097.6
SLC26A2,142.4,199.6,197.6,578.8,642.2,1056.8
DTNA,109.4,149.6,135.8,338.4,530.0,874.6
DTNB,0.2,0.6,0.6,1.4,1.8,3.2
HBEGF,53.8,82.6,54.0,123.6,338.8,2967.6
DTYMK,391.4,497.6,447.6,1029.8,1877.6,3411.8
ECM2,1.6,0.8,0.4,0.8,1.2,3.4
DUSP1,5.8,5.2,6.0,23.4,72.2,29.6
DUSP2,11.2,14.0,11.8,16.0,37.8,90.8
DUSP3,482.4,703.4,636.0,1707.8,2565.8,3683.4
DUSP4,4.0,5.4,4.0,15.8,18.6,48.0
DUSP5,64.0,69.0,90.4,283.2,280.8,492.6
DUSP6,66.6,69.2,86.8,238.8,340.8,465.0
DUSP7,131.0,132.6,116.0,188.6,488.4,1715.0
DUSP8,3.6,5.2,5.8,7.8,28.0,67.2
DUSP9,0.0,0.2,0.2,0.2,0.2,1.6
DUT,693.0,835.8,688.0,1959.6,2475.4,3970.4
DVL1,20.2,33.8,32.0,60.8,121.8,208.2
DVL2,22.8,21.6,26.2,59.4,123.6,170.0
DVL3,63.4,99.0,94.4,248.8,380.2,784.0
DYRK1A,240.8,318.4,340.8,891.4,1598.0,2024.2
TOR1A,187.0,232.6,212.8,505.6,711.2,1503.8
E2F1,77.8,96.8,98.0,173.6,407.8,623.4
E2F2,20.2,28.4,27.2,76.6,143.8,183.6
E2F3,137.2,171.0,185.2,469.6,747.8,1187.2
E2F4,117.4,160.6,138.6,298.2,545.2,957.2
E2F5,25.2,28.2,28.8,75.6,81.4,131.2
E2F6,104.2,112.2,132.8,326.2,542.0,666.8
E4F1,19.2,18.6,17.4,33.8,78.4,118.8
GPR183,91.6,192.2,82.8,407.0,313.6,184.4
ECE1,16.8,24.0,20.0,48.4,96.6,172.8
TYMP,3.0,4.0,2.8,8.2,15.8,16.0
