REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	mp183-MV411_DMSO-H3K27ac-r1.mLb.clN.sorted.bam	INPUT_R1.mLb.clN.sorted.bam
10_MV411-DMSO_1_183_R1_peak_21840_lociStitched	chr16	57036955	57085199	10	11107	16195.5108	5398.5036
19_MV411-DMSO_1_183_R1_peak_57923_lociStitched	chr8	133217091	133265234	19	14528	29020.6004	8887.1978
14_MV411-DMSO_1_183_R1_peak_9698_lociStitched	chr11	35271714	35319662	14	14418	16916.0544	5173.5892
14_MV411-DMSO_1_183_R1_peak_60746_lociStitched	chr9	136042662	136090571	14	8698	12528.2035	5686.7983
12_MV411-DMSO_1_183_R1_peak_33681_lociStitched	chr2	159591258	159638997	12	31210	48593.5281	3924.1458
14_MV411-DMSO_1_183_R1_peak_19951_lociStitched	chr15	90018120	90065826	14	16397	23146.9512	5529.1254
16_MV411-DMSO_1_183_R1_peak_35640_lociStitched	chr20	5641209	5688850	16	19845	24697.0944	4678.3462
14_MV411-DMSO_1_183_R1_peak_30190_lociStitched	chr19	54343565	54391191	14	26012	52821.9966	6762.892
16_MV411-DMSO_1_183_R1_peak_7086_lociStitched	chr10	63226738	63274334	16	14212	14726.2024	3974.266
9_MV411-DMSO_1_183_R1_peak_29640_lociStitched	chr19	44721393	44768643	9	13918	28775.25	8004.15
8_MV411-DMSO_1_183_R1_peak_27721_lociStitched	chr19	1168521	1215703	8	14604	31206.1748	6662.0984
17_MV411-DMSO_1_183_R1_peak_1113_lociStitched	chr1	27858200	27905216	17	20585	35299.6128	5115.3408
15_MV411-DMSO_1_183_R1_peak_47979_lociStitched	chr5	148766214	148813225	15	13872	18320.1867	5269.9331
10_MV411-DMSO_1_183_R1_peak_9927_lociStitched	chr11	47358368	47405341	10	22931	63305.5121	5509.9329
19_MV411-DMSO_1_183_R1_peak_24314_lociStitched	chr17	39320614	39367327	19	14649	21983.1378	4255.5543
17_MV411-DMSO_1_183_R1_peak_36847_lociStitched	chr20	48751382	48798093	17	11408	17404.5186	5558.609
10_MV411-DMSO_1_183_R1_peak_48038_lociStitched	chr5	150042501	150089191	10	16131	20875.099	5434.716
12_MV411-DMSO_1_183_R1_peak_17111_lociStitched	chr14	75257023	75303625	12	26478	52184.9196	5196.123
13_MV411-DMSO_1_183_R1_peak_38614_lociStitched	chr22	22897197	22943655	13	13044	21630.8448	5561.0226
10_MV411-DMSO_1_183_R1_peak_54026_lociStitched	chr7	77306351	77352596	10	8207	11612.1195	4707.741
11_MV411-DMSO_1_183_R1_peak_50220_lociStitched	chr6	36734667	36780712	11	10587	19279.0415	5553.027
14_MV411-DMSO_1_183_R1_peak_9058_lociStitched	chr11	3124106	3169999	14	18418	29201.7159	5346.5345
13_MV411-DMSO_1_183_R1_peak_28252_lociStitched	chr19	8473129	8518828	13	17903	33616.1844	7832.8086
12_MV411-DMSO_1_183_R1_peak_47684_lociStitched	chr5	139459014	139504680	12	13078	21271.2228	4721.8644
18_MV411-DMSO_1_183_R1_peak_27272_lociStitched	chr18	63192047	63237701	18	11468	20119.7178	6199.8132
10_MV411-DMSO_1_183_R1_peak_57063_lociStitched	chr8	96614717	96660301	10	11342	26643.848	7480.3344
10_MV411-DMSO_1_183_R1_peak_51399_lociStitched	chr6	119113017	119158582	10	8593	13537.3615	4588.3955
14_MV411-DMSO_1_183_R1_peak_49135_lociStitched	chr6	11367712	11413216	14	16687	21887.424	4900.7808
13_MV411-DMSO_1_183_R1_peak_48944_lociStitched	chr6	6685771	6731157	13	17342	25706.6304	5627.864
21_MV411-DMSO_1_183_R1_peak_5201_lociStitched	chr1	221689514	221734544	21	16950	20475.141	4512.006
8_MV411-DMSO_1_183_R1_peak_1266_lociStitched	chr1	31504997	31549985	8	8857	16348.6392	5335.5768
13_MV411-DMSO_1_183_R1_peak_33009_lociStitched	chr2	112665276	112710175	13	6495	11202.3005	5293.5921
19_MV411-DMSO_1_183_R1_peak_31478_lociStitched	chr2	45826550	45871396	19	12605	16902.4574	4399.3926
14_MV411-DMSO_1_183_R1_peak_23904_lociStitched	chr17	29111670	29156488	14	16341	26962.5088	5405.0508
15_MV411-DMSO_1_183_R1_peak_50251_lociStitched	chr6	37007859	37052566	15	13207	20364.0385	5342.4865
18_MV411-DMSO_1_183_R1_peak_56878_lociStitched	chr8	81063293	81107969	18	14748	28047.5928	7447.4892
11_MV411-DMSO_1_183_R1_peak_13332_lociStitched	chr12	54404596	54449271	11	18248	28748.3625	5191.235
13_MV411-DMSO_1_183_R1_peak_14220_lociStitched	chr12	104719969	104764642	13	12346	16859.5902	4958.703
24_MV411-DMSO_1_183_R1_peak_36917_lociStitched	chr20	49663204	49707876	24	10786	13499.8784	4632.4864
23_MV411-DMSO_1_183_R1_peak_54215_lociStitched	chr7	92796909	92841510	23	25715	45327.9963	4317.3768
10_MV411-DMSO_1_183_R1_peak_37778_lociStitched	chr21	33361689	33406267	10	11617	25650.1812	4743.0992
13_MV411-DMSO_1_183_R1_peak_7109_lociStitched	chr10	63454101	63498605	13	17353	30462.988	4254.5824
15_MV411-DMSO_1_183_R1_peak_21394_lociStitched	chr16	30450463	30494859	15	32247	50944.41	4994.55
8_MV411-DMSO_1_183_R1_peak_54510_lociStitched	chr7	104941074	104985463	8	14659	27632.1525	4891.6678
11_MV411-DMSO_1_183_R1_peak_50442_lociStitched	chr6	42294986	42339359	11	12239	19856.9175	4716.8499
13_MV411-DMSO_1_183_R1_peak_60938_lociStitched	chrX	1208037	1252369	13	10312	12368.628	3360.3656
12_MV411-DMSO_1_183_R1_peak_7712_lociStitched	chr10	80485614	80529941	12	13558	17823.8867	5500.9807
12_MV411-DMSO_1_183_R1_peak_26333_lociStitched	chr18	5437233	5481539	12	13531	18745.8686	3894.4974
18_MV411-DMSO_1_183_R1_peak_46977_lociStitched	chr5	88807175	88851396	18	16378	19819.8522	3878.1817
15_MV411-DMSO_1_183_R1_peak_49044_lociStitched	chr6	7219625	7263801	15	7067	13182.1184	4960.9648
10_MV411-DMSO_1_183_R1_peak_57623_lociStitched	chr8	124805385	124849549	10	9072	18085.158	7287.06
12_MV411-DMSO_1_183_R1_peak_32705_lociStitched	chr2	100173479	100217548	12	14812	22232.8105	5438.1146
11_MV411-DMSO_1_183_R1_peak_34012_lociStitched	chr2	177239179	177283153	11	22468	33068.448	4050.0054
12_MV411-DMSO_1_183_R1_peak_59200_lociStitched	chr9	89399748	89443717	12	9655	9972.1692	2457.8671
20_MV411-DMSO_1_183_R1_peak_35599_lociStitched	chr20	4954726	4998655	20	23267	25245.9963	4348.971
16_MV411-DMSO_1_183_R1_peak_24003_lociStitched	chr17	30693971	30737853	16	16399	22915.1804	3576.383
11_MV411-DMSO_1_183_R1_peak_25268_lociStitched	chr17	64074644	64118479	11	9405	12637.6305	4308.9805
8_MV411-DMSO_1_183_R1_peak_42527_lociStitched	chr3	138774924	138818673	8	3952	8373.5586	4313.6514
17_MV411-DMSO_1_183_R1_peak_22935_lociStitched	chr17	2239946	2283539	17	14790	21609.0501	4450.8453
13_MV411-DMSO_1_183_R1_peak_33764_lociStitched	chr2	161971604	162015117	13	10001	12753.6603	4016.2499
14_MV411-DMSO_1_183_R1_peak_60473_lociStitched	chr9	129923843	129967335	14	8311	10907.7936	4127.3908
10_MV411-DMSO_1_183_R1_peak_56445_lociStitched	chr8	54138887	54182219	10	8805	15616.8528	6369.804
21_MV411-DMSO_1_183_R1_peak_52007_lociStitched	chr6	149231889	149275175	21	11963	13877.4916	4670.5594
10_MV411-DMSO_1_183_R1_peak_52917_lociStitched	chr7	17027621	17070867	10	11833	15166.3722	4147.2914
9_MV411-DMSO_1_183_R1_peak_56086_lociStitched	chr8	33524271	33567515	9	9519	20930.096	7187.1528
16_MV411-DMSO_1_183_R1_peak_25862_lociStitched	chr17	78313574	78356553	16	19957	33368.8956	5037.1388
18_MV411-DMSO_1_183_R1_peak_32524_lociStitched	chr2	96218447	96261411	18	13939	17860.1348	4588.5552
8_MV411-DMSO_1_183_R1_peak_31885_lociStitched	chr2	64819715	64862661	8	11584	17968.6064	4728.3546
11_MV411-DMSO_1_183_R1_peak_32892_lociStitched	chr2	109197516	109240412	11	7058	11376.0192	4637.0576
13_MV411-DMSO_1_183_R1_peak_43547_lociStitched	chr3	196159746	196202619	13	13060	16446.0828	4484.5158
9_MV411-DMSO_1_183_R1_peak_59515_lociStitched	chr9	99096503	99139270	9	8771	14190.0906	4345.1272
11_MV411-DMSO_1_183_R1_peak_46275_lociStitched	chr5	40348700	40391359	11	24996	38056.0939	4329.8885
12_MV411-DMSO_1_183_R1_peak_41322_lociStitched	chr3	53139341	53181851	12	20281	36601.11	5806.866
14_MV411-DMSO_1_183_R1_peak_21645_lociStitched	chr16	50680180	50722670	14	22427	29454.068	4894.848
16_MV411-DMSO_1_183_R1_peak_35018_lociStitched	chr2	233058717	233101158	16	27124	48331.8108	5016.5262
5_MV411-DMSO_1_183_R1_peak_47911_lociStitched	chr5	143573628	143615942	5	9039	15960.8408	4459.8956
11_MV411-DMSO_1_183_R1_peak_56593_lociStitched	chr8	60885910	60928211	11	10454	24602.2616	7364.6041
16_MV411-DMSO_1_183_R1_peak_31536_lociStitched	chr2	46945659	46987868	16	20002	28199.8329	4799.1633
10_MV411-DMSO_1_183_R1_peak_27203_lociStitched	chr18	62702240	62744411	10	16382	28296.741	5212.3356
17_MV411-DMSO_1_183_R1_peak_11741_lociStitched	chr11	119671285	119713451	17	9723	13687.0836	4705.7256
6_MV411-DMSO_1_183_R1_peak_19281_lociStitched	chr15	70308107	70350247	6	7083	10008.25	4605.902
11_MV411-DMSO_1_183_R1_peak_51863_lociStitched	chr6	143524953	143567055	11	6469	10192.8942	4210.2
11_MV411-DMSO_1_183_R1_peak_5607_lociStitched	chr1	234582522	234624612	11	21724	57406.551	4709.871
7_MV411-DMSO_1_183_R1_peak_501_lociStitched	chr1	12592920	12635000	7	11242	17660.976	5074.848
14_MV411-DMSO_1_183_R1_peak_18295_lociStitched	chr15	40081643	40123669	14	21104	35322.853	4917.042
7_MV411-DMSO_1_183_R1_peak_37262_lociStitched	chr20	59571786	59613658	7	6355	12080.072	4999.5168
11_MV411-DMSO_1_183_R1_peak_35837_lociStitched	chr20	17634261	17676112	11	9762	16229.8178	4482.2421
14_MV411-DMSO_1_183_R1_peak_8417_lociStitched	chr10	110842222	110884057	14	18228	29405.8215	4714.8045
10_MV411-DMSO_1_183_R1_peak_35701_lociStitched	chr20	9482092	9523877	10	8218	11917.082	4587.993
13_MV411-DMSO_1_183_R1_peak_30914_lociStitched	chr2	27792634	27834332	13	12731	20986.6034	4440.837
18_MV411-DMSO_1_183_R1_peak_18711_lociStitched	chr15	52076320	52117985	18	16208	17832.62	4637.3145
14_MV411-DMSO_1_183_R1_peak_28973_lociStitched	chr19	28460162	28501820	14	7688	15871.698	6219.5394
11_MV411-DMSO_1_183_R1_peak_55935_lociStitched	chr8	26571046	26612676	11	26236	54872.503	6194.544
10_MV411-DMSO_1_183_R1_peak_35437_lociStitched	chr20	1924151	1965779	10	8790	15710.4072	4812.1968
10_MV411-DMSO_1_183_R1_peak_58598_lociStitched	chr9	25963803	26005319	10	14193	18943.7508	3607.7404
15_MV411-DMSO_1_183_R1_peak_33668_lociStitched	chr2	159535928	159577420	15	11337	12758.79	3896.0988
8_MV411-DMSO_1_183_R1_peak_57207_lociStitched	chr8	101488496	101529965	8	5403	11233.9521	5942.5077
10_MV411-DMSO_1_183_R1_peak_24905_lociStitched	chr17	50909362	50950776	10	10283	16089.339	5147.7602
14_MV411-DMSO_1_183_R1_peak_47839_lociStitched	chr5	142776355	142817730	14	14524	20178.5875	5188.425
10_MV411-DMSO_1_183_R1_peak_30845_lociStitched	chr2	26749532	26790886	10	9318	15354.7402	4474.5028
7_MV411-DMSO_1_183_R1_peak_24378_lociStitched	chr17	40316707	40357975	7	29582	58311.684	5203.8948
13_MV411-DMSO_1_183_R1_peak_20239_lociStitched	chr15	100831812	100873078	13	8487	11199.5924	4188.499
15_MV411-DMSO_1_183_R1_peak_32144_lociStitched	chr2	70648544	70689762	15	14694	19088.0558	4876.0894
14_MV411-DMSO_1_183_R1_peak_43768_lociStitched	chr4	2763739	2804900	14	20013	33591.4921	4725.2828
11_MV411-DMSO_1_183_R1_peak_42991_lociStitched	chr3	171959631	172000718	11	21076	29656.5966	4367.5481
9_MV411-DMSO_1_183_R1_peak_57256_lociStitched	chr8	102769862	102810899	9	9893	26932.5831	6787.5198
10_MV411-DMSO_1_183_R1_peak_19575_lociStitched	chr15	76982156	77023096	10	14992	20113.822	4708.1
12_MV411-DMSO_1_183_R1_peak_51135_lociStitched	chr6	105869230	105910126	12	5662	9050.2848	4392.2304
17_MV411-DMSO_1_183_R1_peak_10118_lociStitched	chr11	60234192	60274940	17	11370	12004.3608	3960.7056
12_MV411-DMSO_1_183_R1_peak_35934_lociStitched	chr20	19903086	19943822	12	11831	15512.2688	4240.6176
10_MV411-DMSO_1_183_R1_peak_11610_lociStitched	chr11	117941247	117981966	10	4791	8278.1727	4283.6388
11_MV411-DMSO_1_183_R1_peak_41377_lociStitched	chr3	56752453	56793163	11	18723	20652.183	4657.224
7_MV411-DMSO_1_183_R1_peak_44017_lociStitched	chr4	15650370	15691074	7	11191	19826.9184	3504.6144
6_MV411-DMSO_1_183_R1_peak_48071_lociStitched	chr5	150751151	150791770	6	34943	68308.9723	3834.4336
8_MV411-DMSO_1_183_R1_peak_31104_lociStitched	chr2	37613989	37654572	8	5192	9950.9516	4488.4798
12_MV411-DMSO_1_183_R1_peak_38801_lociStitched	chr22	28791212	28831778	12	21687	39288.171	4312.1658
10_MV411-DMSO_1_183_R1_peak_28528_lociStitched	chr19	14348475	14389029	10	22257	53162.2386	6176.3742
9_MV411-DMSO_1_183_R1_peak_27795_lociStitched	chr19	2056121	2096654	9	21395	56126.0451	6598.7724
11_MV411-DMSO_1_183_R1_peak_22496_lociStitched	chr16	85290324	85330821	11	8985	13364.01	4879.8885
10_MV411-DMSO_1_183_R1_peak_4841_lociStitched	chr1	204481426	204521842	10	10799	18179.1168	4522.5504
13_MV411-DMSO_1_183_R1_peak_26202_lociStitched	chr17	83115853	83156248	13	11495	15459.1665	4459.608
6_MV411-DMSO_1_183_R1_peak_30876_lociStitched	chr2	27074674	27115044	6	7319	12070.63	4573.921
13_MV411-DMSO_1_183_R1_peak_1681_lociStitched	chr1	41650209	41690451	13	6084	12253.689	4865.2578
7_MV411-DMSO_1_183_R1_peak_28738_lociStitched	chr19	17499585	17539796	7	12140	30005.4482	6530.2664
8_MV411-DMSO_1_183_R1_peak_29695_lociStitched	chr19	45416710	45456861	8	19375	42821.0415	6657.0358
9_MV411-DMSO_1_183_R1_peak_52606_lociStitched	chr7	2070320	2110461	9	12614	20837.1931	4491.7779
14_MV411-DMSO_1_183_R1_peak_6652_lociStitched	chr10	30963639	31003776	14	12341	13614.4704	3291.234
9_MV411-DMSO_1_183_R1_peak_61261_lociStitched	chrX	19838372	19878475	9	14573	16141.4575	2057.2839
16_MV411-DMSO_1_183_R1_peak_22918_lociStitched	chr17	2058310	2098391	16	13807	22373.2142	4697.4932
7_MV411-DMSO_1_183_R1_peak_27474_lociStitched	chr18	76389710	76429784	7	2514	8748.1542	4969.176
11_MV411-DMSO_1_183_R1_peak_29484_lociStitched	chr19	41514936	41555008	11	13100	27825.9968	6535.7432
13_MV411-DMSO_1_183_R1_peak_21610_lociStitched	chr16	50245525	50285584	13	19387	29391.2883	4795.0623
6_MV411-DMSO_1_183_R1_peak_56491_lociStitched	chr8	55972491	56012523	6	10615	16945.5456	6044.832
6_MV411-DMSO_1_183_R1_peak_39604_lociStitched	chr22	45262725	45302724	6	7333	10715.7321	4327.8918
8_MV411-DMSO_1_183_R1_peak_27858_lociStitched	chr19	2594657	2634626	8	8960	15523.9596	6403.0338
12_MV411-DMSO_1_183_R1_peak_25019_lociStitched	chr17	57860601	57900548	12	14362	21643.2846	4829.5923
6_MV411-DMSO_1_183_R1_peak_60421_lociStitched	chr9	129458295	129498237	6	10520	21852.2682	4629.2778
17_MV411-DMSO_1_183_R1_peak_44354_lociStitched	chr4	48192798	48232654	17	17689	18987.3984	3714.5792
13_MV411-DMSO_1_183_R1_peak_2743_lociStitched	chr1	94598729	94638573	13	12191	13989.2284	4191.5888
16_MV411-DMSO_1_183_R1_peak_34809_lociStitched	chr2	224995156	225034881	16	13608	15552.3375	3634.8375
10_MV411-DMSO_1_183_R1_peak_17747_lociStitched	chr14	100039650	100079246	10	14186	19263.454	4058.59
7_MV411-DMSO_1_183_R1_peak_43328_lociStitched	chr3	186986374	187025836	7	3626	7422.8022	4056.6936
5_MV411-DMSO_1_183_R1_peak_14002_lociStitched	chr12	94792313	94831729	5	4073	6420.8664	3578.9728
15_MV411-DMSO_1_183_R1_peak_32493_lociStitched	chr2	88832035	88871450	15	11047	13535.111	3961.2075
16_MV411-DMSO_1_183_R1_peak_17400_lociStitched	chr14	89330672	89370082	16	17590	21308.987	3700.599
9_MV411-DMSO_1_183_R1_peak_27301_lociStitched	chr18	63552865	63592244	9	9314	13822.029	4567.964
19_MV411-DMSO_1_183_R1_peak_15360_lociStitched	chr13	28234972	28274303	19	23908	52074.244	9427.6407
8_MV411-DMSO_1_183_R1_peak_43945_lociStitched	chr4	10006213	10045463	8	8650	13870.95	4623.65
6_MV411-DMSO_1_183_R1_peak_49233_lociStitched	chr6	13394685	13433890	6	8132	13808.001	4241.981
6_MV411-DMSO_1_183_R1_peak_34701_lociStitched	chr2	218870853	218910027	6	4520	7991.496	4195.5354
12_MV411-DMSO_1_183_R1_peak_56602_lociStitched	chr8	60971184	61010293	12	7512	17161.0292	6941.8475
12_MV411-DMSO_1_183_R1_peak_15140_lociStitched	chr12	131588933	131627973	12	5903	8077.376	4337.344
9_MV411-DMSO_1_183_R1_peak_9568_lociStitched	chr11	33195625	33234564	9	8472	12472.1617	3239.7248
8_MV411-DMSO_1_183_R1_peak_54961_lociStitched	chr7	139093749	139132647	8	12056	16916.7402	3788.6652
9_MV411-DMSO_1_183_R1_peak_1059_lociStitched	chr1	27099574	27138402	9	6794	11260.12	4896.2108
11_MV411-DMSO_1_183_R1_peak_48625_lociStitched	chr5	178329468	178368262	11	4780	9392.0274	4112.164
19_MV411-DMSO_1_183_R1_peak_35539_lociStitched	chr20	4052373	4091157	19	16020	21567.7824	4111.104
14_MV411-DMSO_1_183_R1_peak_40516_lociStitched	chr3	30628912	30667581	14	14049	15320.6578	4060.245
17_MV411-DMSO_1_183_R1_peak_53620_lociStitched	chr7	50329922	50368558	17	10516	16196.2112	4528.1392
18_MV411-DMSO_1_183_R1_peak_7371_lociStitched	chr10	72223027	72261645	18	10802	14157.3588	3966.0686
19_MV411-DMSO_1_183_R1_peak_25304_lociStitched	chr17	64383102	64421703	19	15325	18736.9254	3937.302
6_MV411-DMSO_1_183_R1_peak_40777_lociStitched	chr3	41987231	42025804	6	5104	11274.8879	3514.0003
17_MV411-DMSO_1_183_R1_peak_26575_lociStitched	chr18	13548322	13586881	17	14211	17652.3102	4037.1273
11_MV411-DMSO_1_183_R1_peak_39918_lociStitched	chr3	5122168	5160649	11	11950	21457.0056	3848.1
17_MV411-DMSO_1_183_R1_peak_41435_lociStitched	chr3	58332172	58370638	17	16362	22133.3364	3658.1166
11_MV411-DMSO_1_183_R1_peak_26523_lociStitched	chr18	12038519	12076951	11	4734	7252.1184	3908.5344
12_MV411-DMSO_1_183_R1_peak_12799_lociStitched	chr12	31713586	31752008	12	12790	17401.3238	4207.209
14_MV411-DMSO_1_183_R1_peak_48662_lociStitched	chr5	178524505	178562873	14	19473	21942.6592	3786.9216
15_MV411-DMSO_1_183_R1_peak_14180_lociStitched	chr12	104456262	104494586	15	14119	21265.9876	3748.0872
18_MV411-DMSO_1_183_R1_peak_47234_lociStitched	chr5	114387294	114425541	18	17362	15249.0789	3472.8276
5_MV411-DMSO_1_183_R1_peak_55277_lociStitched	chr7	155344442	155382680	5	4902	9016.5204	3884.9808
6_MV411-DMSO_1_183_R1_peak_41230_lociStitched	chr3	52085932	52124144	6	16530	32579.5512	4486.0888
7_MV411-DMSO_1_183_R1_peak_42020_lociStitched	chr3	119627736	119665884	7	9848	16941.5268	4249.6872
7_MV411-DMSO_1_183_R1_peak_30949_lociStitched	chr2	28358365	28396329	7	11727	23503.5124	4354.4708
10_MV411-DMSO_1_183_R1_peak_5108_lociStitched	chr1	214417782	214455631	10	14657	20555.7919	3822.749
11_MV411-DMSO_1_183_R1_peak_17221_lociStitched	chr14	77528621	77566394	11	12278	16892.0856	3603.5442
7_MV411-DMSO_1_183_R1_peak_61906_lociStitched	chrX	102951272	102988946	7	14257	15623.4078	1635.0516
9_MV411-DMSO_1_183_R1_peak_29896_lociStitched	chr19	48949489	48987121	9	14267	41447.8848	5863.0656
8_MV411-DMSO_1_183_R1_peak_29568_lociStitched	chr19	43664279	43701902	8	9173	21027.4947	6335.7132
13_MV411-DMSO_1_183_R1_peak_30466_lociStitched	chr2	8511464	8548918	13	20957	32985.7378	4734.1856
12_MV411-DMSO_1_183_R1_peak_39210_lociStitched	chr22	38162413	38199838	12	11081	14947.545	3753.7275
14_MV411-DMSO_1_183_R1_peak_23155_lociStitched	chr17	6925003	6962406	14	12349	18462.1208	3538.3238
5_MV411-DMSO_1_183_R1_peak_1089_lociStitched	chr1	27598844	27636218	5	15036	22857.9384	4492.3548
8_MV411-DMSO_1_183_R1_peak_10505_lociStitched	chr11	65740907	65778275	8	12734	17394.804	3856.3776
7_MV411-DMSO_1_183_R1_peak_38237_lociStitched	chr21	44845605	44882954	7	12272	18618.4765	4149.4739
10_MV411-DMSO_1_183_R1_peak_1548_lociStitched	chr1	39192322	39229646	10	7893	10656.002	3978.7384
10_MV411-DMSO_1_183_R1_peak_26032_lociStitched	chr17	80855538	80892838	10	8931	12312.73	4259.66
7_MV411-DMSO_1_183_R1_peak_34597_lociStitched	chr2	217055919	217093207	7	2959	7237.6008	3851.8504
17_MV411-DMSO_1_183_R1_peak_320_lociStitched	chr1	9061685	9098915	17	22497	28551.687	4359.633
12_MV411-DMSO_1_183_R1_peak_21290_lociStitched	chr16	29284220	29321434	12	8751	11443.305	3401.3596
13_MV411-DMSO_1_183_R1_peak_9375_lociStitched	chr11	14609691	14646896	13	15073	23569.3675	2913.1515
10_MV411-DMSO_1_183_R1_peak_28161_lociStitched	chr19	7332587	7369747	10	12439	25867.076	5796.96
12_MV411-DMSO_1_183_R1_peak_27085_lociStitched	chr18	57053219	57090335	12	13946	20484.3204	4401.9576
9_MV411-DMSO_1_183_R1_peak_32370_lociStitched	chr2	85402172	85439256	9	12168	19977.1508	4242.4096
18_MV411-DMSO_1_183_R1_peak_43079_lociStitched	chr3	177325036	177362091	18	19332	27494.81	3727.733
11_MV411-DMSO_1_183_R1_peak_59337_lociStitched	chr9	93090981	93127879	11	13362	21053.9988	4302.3068
12_MV411-DMSO_1_183_R1_peak_27220_lociStitched	chr18	62801959	62838792	12	10603	14556.4016	4044.2634
9_MV411-DMSO_1_183_R1_peak_43537_lociStitched	chr3	196086812	196123643	9	13481	15719.4708	3347.9379
9_MV411-DMSO_1_183_R1_peak_57335_lociStitched	chr8	107301426	107338234	9	4714	9135.7456	4748.232
9_MV411-DMSO_1_183_R1_peak_11731_lociStitched	chr11	119504390	119541077	9	9683	10969.413	3980.5395
8_MV411-DMSO_1_183_R1_peak_22704_lociStitched	chr16	88956360	88993009	8	11860	24202.9996	4174.3211
12_MV411-DMSO_1_183_R1_peak_6523_lociStitched	chr10	27446381	27482969	12	17368	18872.0904	3724.6584
21_MV411-DMSO_1_183_R1_peak_53423_lociStitched	chr7	41857997	41894474	21	25044	34901.1936	4304.286
12_MV411-DMSO_1_183_R1_peak_30931_lociStitched	chr2	27932703	27969136	12	11164	13768.0307	3300.8298
8_MV411-DMSO_1_183_R1_peak_16762_lociStitched	chr14	64673396	64709822	8	6917	14584.9704	4396.6182
9_MV411-DMSO_1_183_R1_peak_61739_lociStitched	chrX	65985788	66022163	9	30218	36022.1625	1935.15
12_MV411-DMSO_1_183_R1_peak_36485_lociStitched	chr20	38275817	38312188	12	12305	16836.1359	4389.9797
13_MV411-DMSO_1_183_R1_peak_51962_lociStitched	chr6	148357388	148393708	13	7356	9119.952	3410.448
6_MV411-DMSO_1_183_R1_peak_8808_lociStitched	chr10	132417247	132453557	6	12354	27606.493	3910.587
10_MV411-DMSO_1_183_R1_peak_25456_lociStitched	chr17	68474385	68510695	10	8879	11281.517	3736.299
5_MV411-DMSO_1_183_R1_peak_14858_lociStitched	chr12	121628681	121664989	5	7005	13949.5336	4120.958
8_MV411-DMSO_1_183_R1_peak_6784_lociStitched	chr10	43104712	43140968	8	10178	15038.9888	3901.1456
8_MV411-DMSO_1_183_R1_peak_46681_lociStitched	chr5	72440551	72476769	8	7772	12632.8384	4208.5316
7_MV411-DMSO_1_183_R1_peak_25352_lociStitched	chr17	65037348	65073553	7	8153	16806.361	3837.73
9_MV411-DMSO_1_183_R1_peak_52742_lociStitched	chr7	5660934	5697125	9	14379	23285.2894	4230.7279
