GENE,MV411-MYB-dTAG-DMSO_1h,MV411-MYB-dTAG-VHL_1h,MV411-MYB-dTAG-DMSO_2h,MV411-MYB-dTAG-VHL_2h,MV411-MYB-dTAG-DMSO_4h,MV411-MYB-dTAG-VHL_4h,MV411-MYB-dTAG-DMSO_8h,MV411-MYB-dTAG-VHL_8h,MV411-MYB-dTAG-DMSO_12h,MV411-MYB-dTAG-VHL_12h,MV411-MYB-dTAG-DMSO_24h,MV411-MYB-dTAG-VHL_24h,MV411-MYB-dTAG-DMSO_48h,MV411-MYB-dTAG-VHL_48h
RHOH,29.2,20.2,31.8,23.2,39.4,29.4,37.0,38.6,22.4,51.8,34.6,52.2,37.4,17.6
ARL1,40.8,42.6,90.8,78.0,44.0,40.6,41.8,51.2,25.6,38.0,47.0,70.2,71.8,38.6
PHOX2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARL2,8.6,10.4,17.0,13.2,8.4,6.2,9.0,6.0,7.4,6.8,14.0,14.6,17.0,9.6
ARL3,3.6,7.0,7.2,6.2,3.6,4.4,5.6,6.8,3.2,6.6,3.4,11.6,9.4,13.6
ARNT,27.0,44.4,72.8,75.2,42.2,38.4,38.6,63.6,22.2,56.6,44.8,105.2,59.2,62.2
ARNTL,2.6,3.6,10.2,6.0,4.8,6.2,6.6,8.0,3.2,7.4,5.2,16.4,8.4,14.8
ARRB1,83.6,74.0,171.8,81.0,123.8,39.6,89.4,76.4,59.0,75.6,133.8,113.8,149.8,75.8
ARRB2,24.8,55.2,29.6,40.4,16.2,24.2,18.2,45.4,14.8,42.8,31.4,86.4,45.4,71.8
ARSA,6.2,4.2,8.6,11.8,3.6,4.4,4.8,6.2,3.0,5.8,5.8,8.4,8.6,6.2
ARSB,39.8,40.0,125.8,71.4,83.6,56.4,63.8,73.6,31.0,72.4,41.8,75.4,60.2,34.4
STS,24.6,23.0,44.4,22.2,11.6,10.4,12.4,11.2,6.8,9.2,25.4,21.0,27.6,7.8
ARSD,27.2,26.8,37.0,33.4,21.4,12.4,16.2,29.4,10.4,22.8,25.2,53.8,37.4,56.6
ARSL,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARSF,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0
ARVCF,0.4,0.4,0.6,0.6,0.2,1.2,0.4,0.0,0.8,0.4,0.4,1.2,0.8,0.4
ASAH1,24.6,24.2,43.4,30.8,25.8,15.8,26.6,26.4,11.6,19.8,22.6,36.4,30.0,26.2
ASCL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASCL2,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.4,0.0,0.8,0.0,0.6
ASGR1,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.4,0.4,0.6,0.2,0.0,0.4,0.0
ASGR2,0.2,0.4,0.4,0.6,0.4,0.8,0.2,0.6,0.0,0.4,0.2,0.6,1.2,2.4
ASIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASL,1.4,2.2,1.2,2.2,1.0,1.2,1.0,2.2,1.4,1.8,0.6,3.4,2.4,2.6
GET3,15.0,14.8,22.2,20.2,11.6,6.4,8.6,8.2,7.4,9.2,15.8,14.4,16.8,8.6
ASNS,2.2,3.8,6.0,8.2,3.0,4.4,3.6,6.8,4.2,3.8,11.8,5.2,38.6,6.0
ASPH,55.6,71.0,164.4,125.4,108.2,99.0,88.0,143.0,56.4,132.2,112.2,207.6,131.0,97.6
ASS1,6.4,3.6,5.0,8.2,8.6,3.6,5.6,8.0,4.8,5.4,13.0,6.6,25.6,6.0
ZFHX3,0.2,1.4,0.2,0.2,0.6,1.6,0.6,2.0,0.4,0.6,0.2,1.4,0.6,1.0
ATF1,44.6,51.8,90.4,71.2,38.8,38.6,36.6,43.8,27.2,40.8,54.4,69.8,77.6,42.4
ATF3,37.8,55.0,41.8,44.6,28.0,28.6,29.8,52.2,22.6,51.4,40.6,55.0,76.8,21.0
ATF4,188.2,225.4,239.8,252.0,126.0,124.0,129.8,116.2,111.0,130.0,234.4,176.2,357.4,136.6
ATIC,16.2,10.2,21.4,12.8,12.6,8.4,10.8,8.2,10.0,8.6,11.8,17.8,18.2,16.4
ATM,44.6,54.8,110.8,81.4,81.8,83.8,82.2,116.4,46.4,113.2,100.8,172.0,132.0,101.0
RERE,19.4,16.6,26.4,24.6,20.2,15.0,17.0,27.4,10.8,27.4,21.4,54.8,24.6,45.6
ATOX1,10.4,12.2,18.0,13.2,9.8,5.6,9.4,9.8,6.6,5.6,12.2,12.0,17.6,10.6
ATP1A1,36.6,34.2,45.0,30.0,25.6,14.2,26.0,27.4,18.2,22.6,26.6,28.6,43.8,16.0
ATP1A2,0.2,2.8,1.2,3.4,0.0,1.0,0.4,0.6,0.2,0.2,0.6,3.8,0.6,6.6
ATP1A3,1.8,0.8,1.4,0.6,1.6,0.0,1.4,0.6,0.4,0.4,1.8,0.8,2.6,1.0
ATP1B1,1.2,2.6,1.6,2.2,0.6,4.0,1.2,4.2,0.6,2.6,1.6,6.2,2.6,5.8
ATP1B2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP1B3,72.4,67.4,137.0,98.4,68.0,45.0,62.8,73.8,49.4,70.4,78.2,105.4,114.2,94.0
FXYD2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
ATP2A1,0.6,1.0,1.4,0.2,0.6,0.2,0.4,0.0,0.2,0.4,0.0,1.4,1.2,0.8
ATP2A2,222.2,267.2,341.6,263.4,265.0,180.6,199.0,233.4,99.4,217.0,187.8,328.2,207.2,158.2
ATP2A3,26.4,30.2,31.0,32.2,27.6,14.2,22.0,29.8,14.6,18.0,33.8,39.4,49.8,32.2
ATP2B1,151.4,166.0,240.6,131.2,93.6,70.8,97.4,136.2,55.0,118.8,106.6,152.4,173.8,106.6
ATP2B2,0.2,0.6,1.2,0.2,1.2,0.2,0.2,0.6,0.4,0.8,0.6,1.0,0.8,1.4
ATP2B3,0.2,0.2,1.6,0.2,2.6,0.2,0.8,0.2,0.0,0.2,3.0,1.2,4.6,0.0
ATP2B4,82.8,54.6,120.2,16.4,89.0,21.6,73.0,49.8,36.6,36.0,91.4,63.6,131.8,25.0
ATP5F1A,19.8,21.0,47.2,34.4,18.0,37.0,25.8,24.0,13.2,23.6,23.8,38.0,35.4,38.6
ALDH7A1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
ATP5F1B,71.8,65.4,125.6,93.2,52.0,40.6,61.4,55.2,45.2,49.2,67.2,82.2,81.6,68.4
ATP5F1C,11.8,14.0,26.4,21.2,11.8,15.6,15.2,18.2,9.2,12.0,14.6,29.0,23.2,15.8
ATP5F1D,22.2,19.8,22.0,20.4,10.8,4.0,11.0,9.8,8.8,7.4,16.8,14.6,19.4,11.8
ATP5F1E,45.8,34.4,69.0,48.2,33.0,31.4,31.4,42.6,24.6,40.0,46.8,55.0,70.0,53.8
ATP5PB,48.6,53.0,99.4,90.4,49.4,53.0,48.4,61.8,35.6,54.0,73.6,103.4,99.0,90.6
ATP5MC1,7.8,5.6,13.4,9.2,7.8,7.0,7.0,6.6,5.6,4.4,9.8,10.4,14.8,10.2
ATP5MC2,51.2,37.0,89.2,73.8,43.8,26.0,39.2,46.4,31.4,40.8,42.2,62.0,72.6,58.4
ATP5MC3,148.6,159.2,328.0,259.8,151.4,140.0,150.6,191.4,84.0,173.4,178.8,267.6,213.4,145.4
ATP5ME,19.8,21.8,34.2,34.8,17.0,11.8,15.8,15.0,14.2,15.0,30.6,24.2,42.6,23.6
ATP5PF,9.4,10.2,23.0,19.8,8.4,8.8,9.2,9.0,5.6,8.6,13.8,12.8,13.2,6.8
ATP6V1A,46.4,45.4,116.2,109.6,60.0,71.6,55.4,91.6,28.0,76.4,52.8,159.6,72.4,103.6
ATP6V1B1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATP6V1B2,312.2,208.8,608.6,366.8,323.6,205.4,355.6,369.0,256.4,342.6,429.8,563.2,498.2,378.4
ATP6V0C,44.2,44.4,55.6,44.8,19.4,18.0,26.4,30.0,22.0,28.8,44.0,57.2,41.8,28.4
ATP6V1C1,129.4,151.4,313.0,241.4,167.6,130.4,127.4,181.4,69.4,168.2,162.8,288.0,215.4,186.2
ATP6V1E1,93.8,72.4,158.0,133.2,82.4,63.4,71.6,101.4,50.8,91.2,86.8,135.4,134.0,123.0
ATP6V0B,97.8,90.6,192.6,116.6,83.0,74.2,86.2,124.2,59.6,111.6,95.8,191.0,128.6,153.0
ATP6V1G2,1.8,2.2,3.0,3.0,2.0,1.6,1.0,3.0,0.6,4.0,4.0,9.0,5.0,6.6
ATP6V0A1,15.4,20.6,18.4,34.8,15.2,19.0,12.2,39.8,6.8,35.0,18.8,108.4,26.4,99.6
ATP6AP1,15.2,14.6,23.8,19.0,8.8,6.8,12.0,14.4,7.2,11.4,15.2,23.4,15.4,25.0
ATP7A,2.4,2.4,6.4,5.8,3.4,3.2,2.4,6.2,0.8,7.6,3.8,10.2,6.2,7.0
ATP5PO,11.0,12.6,23.2,24.0,12.6,18.0,13.2,14.2,9.2,14.8,16.4,24.6,22.8,27.2
ATP7B,0.6,0.2,0.6,2.0,0.6,0.6,0.4,0.8,1.2,1.2,2.0,1.8,0.8,1.0
ATR,0.8,2.0,7.0,5.8,3.4,3.8,5.0,4.0,2.6,3.4,5.0,5.2,6.2,3.4
ATRX,44.2,52.0,99.2,102.4,61.2,70.8,52.0,76.8,37.2,79.4,61.6,136.8,83.6,91.4
AUH,1.2,1.4,4.4,5.4,5.0,3.2,4.2,5.0,2.6,2.8,6.0,8.8,6.4,5.2
AUP1,385.8,368.2,543.6,433.2,314.4,175.4,270.8,285.8,172.4,260.6,342.4,386.4,427.0,209.2
AVPR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AXL,1.0,1.6,1.4,2.6,0.6,3.8,0.8,6.0,0.2,5.4,1.2,17.8,2.0,17.4
AZU1,13.4,0.6,16.2,1.4,12.6,1.2,7.4,1.0,5.8,1.8,8.8,1.2,11.0,0.2
B2M,170.0,209.0,350.0,384.6,186.6,263.4,169.2,288.4,114.0,311.4,209.4,468.2,295.2,354.2
BAAT,0.2,1.0,1.4,1.0,0.2,0.2,0.4,0.0,0.0,0.6,0.0,0.4,1.2,0.2
BACH1,215.2,269.4,469.2,355.2,245.8,230.4,215.8,310.4,115.6,300.0,244.0,445.2,320.6,190.8
BAD,5.8,4.6,11.6,11.6,6.8,3.4,4.2,5.2,3.4,4.0,7.0,7.6,10.8,6.0
BAG1,106.6,90.0,170.6,76.4,92.8,36.8,81.6,69.4,54.0,56.4,104.8,95.8,134.8,85.6
574,0.2,0.0,0.2,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.4,0.4
ADGRB1,0.0,0.0,0.8,0.2,0.2,0.2,0.6,0.2,0.6,0.0,0.6,0.2,0.4,1.0
BAK1,50.8,38.6,68.2,60.8,35.0,21.0,35.2,47.8,25.0,44.4,46.2,63.4,45.2,35.6
NKX3-2,2.8,1.6,3.6,3.8,1.2,2.0,2.0,3.0,0.8,1.2,3.8,8.6,5.4,6.2
BARD1,184.8,211.6,349.2,294.4,181.4,182.0,172.0,249.4,92.0,230.4,189.0,268.4,255.4,104.8
BAX,22.6,16.8,24.0,22.2,16.8,10.2,14.6,18.8,9.0,14.6,17.6,29.6,21.0,14.0
BBS1,5.0,7.2,7.8,8.0,9.0,5.4,4.0,5.4,3.2,2.8,7.0,4.4,10.6,2.6
BBS2,1.6,0.6,2.2,4.2,2.6,3.8,2.0,1.4,1.8,2.2,2.6,6.8,3.2,8.0
BBS4,9.4,12.2,20.2,21.4,12.6,16.6,11.2,14.0,7.2,9.4,11.0,13.0,19.0,12.8
BCAT1,168.4,185.6,419.0,281.0,192.0,165.6,186.6,236.0,94.6,186.8,225.0,324.8,494.6,154.6
BCAT2,7.2,9.0,9.2,6.2,8.0,3.4,7.0,3.6,5.8,5.0,8.8,8.6,9.6,13.4
BCKDHA,12.8,13.4,16.6,16.0,9.2,10.0,11.6,10.2,7.0,6.4,13.8,15.8,18.0,10.8
BCKDHB,4.6,6.0,10.8,8.2,8.6,8.4,7.2,7.0,4.0,8.6,11.6,12.4,15.0,12.4
CCND1,0.2,0.8,0.8,0.8,1.6,0.4,0.0,0.2,0.4,0.6,1.2,1.4,1.4,1.0
BCL2,300.2,286.8,680.8,95.8,371.6,78.6,306.8,132.4,172.6,104.2,379.4,146.6,582.0,96.2
BCL2A1,1.8,4.2,3.0,2.2,0.8,2.8,0.4,4.4,0.8,2.8,1.6,3.0,4.8,0.6
BCL2L1,46.0,45.2,75.8,62.6,39.4,27.6,37.0,47.6,21.4,44.0,52.6,78.6,68.0,43.4
BCL2L2,57.2,54.4,109.8,90.8,69.0,45.2,60.2,83.4,37.0,74.0,68.2,87.2,97.6,48.0
BCL3,2.8,5.4,4.6,4.6,1.4,7.8,1.4,9.6,1.2,8.8,3.4,16.0,3.8,16.6
BCL6,1.2,1.2,1.6,1.0,0.2,0.8,0.8,2.6,0.6,3.4,0.8,9.2,0.4,9.6
BCL7A,120.2,136.8,223.2,162.8,113.8,71.8,110.0,132.8,65.6,105.2,134.4,159.4,158.2,79.2
BCL9,1.4,3.2,3.2,2.2,1.4,1.2,2.0,1.4,1.8,1.4,2.2,4.6,2.4,3.8
TNFRSF17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OPN1SW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BCR,4.0,3.0,4.8,2.8,4.4,2.0,4.6,3.4,2.6,2.0,4.8,4.4,7.4,2.0
BCS1L,4.4,4.4,6.4,4.6,5.8,2.6,3.4,1.4,2.2,1.6,4.8,4.8,6.2,5.6
BDH1,8.2,7.4,11.0,5.2,10.6,4.4,9.4,7.4,6.4,8.6,11.8,13.8,16.0,11.2
BDKRB2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2
BDNF,2.8,0.8,3.2,0.4,1.8,0.8,3.0,4.8,1.4,8.0,1.8,4.4,6.4,0.8
BFSP1,0.2,0.0,0.2,0.4,0.2,0.2,0.4,0.4,0.4,0.4,0.2,0.2,0.8,0.2
BGLAP,1.0,2.0,1.4,1.6,0.2,1.4,0.8,1.0,0.6,2.2,0.6,1.6,1.8,2.2
CEACAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
BICD1,0.4,0.8,1.2,1.6,0.8,0.6,0.6,1.0,0.2,0.8,1.4,2.0,1.2,4.6
BID,122.4,144.4,260.0,154.4,109.4,64.2,117.6,96.2,70.4,88.6,149.8,146.2,198.8,95.8
BIK,8.4,3.2,11.2,3.2,5.4,1.6,3.4,1.2,5.2,2.2,8.8,3.0,8.6,1.8
PRDM1,12.8,33.0,16.6,50.0,15.6,87.6,11.2,118.6,7.8,144.2,9.8,212.0,8.2,155.8
BLK,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.2,0.0,0.0
BLM,14.8,12.4,20.0,22.0,12.8,12.4,11.6,12.4,9.8,16.0,13.8,14.2,19.4,8.2
BLMH,33.8,31.8,58.2,47.0,30.8,27.2,32.6,36.8,20.4,31.4,37.2,50.2,45.6,34.4
CXCR5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
BLVRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
BLVRB,4.0,3.6,3.2,3.4,1.4,1.2,1.8,4.4,1.8,4.6,2.4,6.0,5.4,6.8
BMI1,46.2,57.8,109.8,79.8,45.6,45.2,50.2,63.4,27.4,58.2,64.0,105.8,90.0,55.2
BMP1,15.2,16.0,23.6,15.2,14.0,6.4,10.8,9.6,7.2,10.2,14.8,22.2,21.6,9.0
BMP2,0.0,0.0,0.4,0.6,0.0,0.4,0.4,0.8,0.0,2.4,0.4,0.4,0.6,0.2
BMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
BMP4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.4,0.0
BMP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BMP8B,8.4,8.0,7.2,4.6,4.2,2.0,4.4,2.4,2.0,4.2,8.4,9.2,16.6,2.6
BMPR1A,13.4,15.6,44.6,35.0,31.8,36.8,25.0,52.0,14.8,45.0,30.2,53.0,41.8,29.6
BMPR1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0
BMPR2,5.6,8.4,9.0,15.6,13.0,16.2,10.2,26.0,4.0,20.8,10.8,30.4,10.8,23.2
POLR3D,66.2,59.2,101.8,59.6,61.4,28.2,57.6,46.6,35.2,37.8,66.2,52.8,92.6,28.0
BNIP1,30.4,30.8,45.2,39.6,22.4,16.8,22.4,25.8,19.6,25.6,24.4,40.0,40.6,27.8
BNIP2,209.6,236.2,457.8,302.0,229.8,173.2,221.2,243.6,132.0,231.2,288.2,423.8,417.0,264.0
BNIP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BNIP3L,16.4,32.4,39.8,38.0,17.4,34.0,18.0,47.8,15.6,55.0,58.0,151.0,69.0,110.2
BOK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DST,3.0,5.0,4.8,6.4,4.0,6.8,3.2,8.2,3.0,8.4,5.8,13.0,3.8,13.6
FOXL2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BPGM,10.2,7.8,25.0,27.4,18.2,15.2,11.6,19.8,6.4,17.0,16.4,31.4,20.0,15.2
BPHL,2.8,2.8,5.0,3.4,2.6,1.0,2.4,2.2,1.8,2.4,2.4,4.0,4.8,5.0
BPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2
BRCA1,109.0,112.2,233.4,214.6,125.4,114.4,136.6,193.2,77.4,135.4,146.6,158.8,251.8,86.6
BRAF,0.2,0.6,0.8,0.6,0.0,0.8,0.4,0.8,0.4,1.0,1.4,0.6,1.2,0.8
BRCA2,97.0,101.0,129.6,89.6,59.6,74.6,52.2,91.8,25.0,86.6,66.8,88.0,80.8,41.2
ZFP36L1,31.8,41.2,34.0,31.6,26.8,34.4,32.2,122.8,25.4,217.4,75.4,366.6,84.4,138.0
ZFP36L2,937.2,722.6,1281.2,664.2,1021.6,707.6,792.6,938.2,502.8,1071.6,893.8,1560.2,895.6,956.2
BSG,83.4,66.4,110.4,82.0,42.4,31.6,49.2,60.4,33.2,41.2,75.4,89.6,76.6,62.4
BST1,0.0,0.0,1.2,0.0,0.4,0.2,0.4,0.0,0.2,0.2,0.0,0.6,1.2,0.2
BST2,6.8,4.4,18.0,9.2,8.2,7.0,8.8,10.0,9.2,7.4,15.4,14.8,18.0,11.6
BTD,4.8,3.6,6.0,8.4,3.6,2.4,2.6,6.6,2.2,6.0,5.4,11.4,6.6,4.2
KLF9,106.0,177.8,164.6,153.8,98.0,120.2,106.4,186.4,60.2,209.2,174.4,285.4,233.8,94.2
KLF5,5.8,8.4,12.0,8.6,7.8,6.2,7.4,7.2,2.4,4.4,6.2,11.2,6.8,6.4
BTF3,76.0,79.4,161.0,115.8,68.2,63.4,79.0,87.8,53.8,83.6,85.0,139.2,131.8,89.4
BTG1,84.2,66.8,156.4,88.8,89.4,48.8,81.8,78.6,56.0,72.0,128.0,106.0,192.6,48.8
BTK,25.4,20.8,49.2,36.2,26.8,19.2,25.2,24.0,18.2,23.0,29.4,34.0,37.6,30.8
BUB1,5.4,7.0,18.8,15.6,7.4,14.2,11.4,8.6,5.0,11.8,10.8,15.8,19.0,6.0
BUB1B,28.2,34.0,68.4,60.6,42.6,51.0,32.8,55.4,19.4,54.6,31.0,58.8,52.2,32.4
BYSL,61.8,55.0,85.4,58.6,49.8,31.2,40.6,37.6,38.0,34.2,59.6,54.6,67.2,39.8
TSPO,10.2,5.2,13.8,4.4,10.2,3.6,7.8,2.8,5.0,3.4,7.4,10.0,20.8,9.8
C1QBP,89.4,71.6,135.0,94.6,78.0,54.2,72.8,61.0,54.2,56.6,86.6,87.0,118.0,62.8
SERPING1,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERC2-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1QA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
C1QC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1R,0.4,0.8,0.2,0.0,0.0,0.2,0.0,0.8,0.2,0.2,0.0,0.4,1.0,1.4
C1S,0.2,0.2,0.0,0.6,0.0,0.0,0.4,0.0,0.4,0.0,0.6,0.0,0.4,0.0
C2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
C3,0.0,0.4,0.0,2.0,0.0,0.0,0.0,0.2,0.0,0.4,0.4,0.4,0.8,0.0
C3AR1,8.2,10.6,7.2,8.0,7.0,5.8,13.6,20.0,9.8,41.6,32.4,70.8,42.0,44.4
C4B,0.0,0.2,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0
CAPN5,0.2,1.2,1.8,2.0,0.4,1.2,0.6,1.4,0.2,2.2,2.0,5.2,2.4,2.0
C5,2.0,2.0,4.4,1.2,4.6,1.6,5.6,4.4,2.0,4.4,3.4,6.0,5.6,5.2
C5AR1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.4,0.0,0.0,0.4,0.2,1.6,0.2
C8G,0.4,0.2,1.2,0.2,0.2,0.0,0.4,0.2,0.0,0.2,0.4,0.0,0.0,0.4
OSGIN2,82.8,80.0,178.6,152.8,86.4,106.4,98.8,130.4,60.2,138.6,111.4,211.0,146.6,115.4
C9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VPS51,0.6,1.2,3.2,3.6,0.2,0.4,1.8,1.2,1.2,0.8,1.4,1.4,3.8,1.6
MRPL49,76.4,79.8,132.8,117.6,64.6,45.6,58.2,77.6,41.8,64.2,80.4,99.6,94.8,53.2
ZNHIT2,5.2,3.8,5.2,3.4,3.8,1.6,3.0,2.0,3.6,1.8,4.6,3.8,6.4,3.4
MPPED2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MYRF,0.6,0.8,0.6,1.0,0.0,0.2,0.0,0.8,0.2,0.6,0.6,0.2,1.8,0.4
TMEM258,12.8,11.4,26.0,24.8,12.4,16.0,12.4,14.8,11.8,10.8,14.6,19.2,24.2,12.6
DAGLA,4.4,4.8,5.4,2.8,3.2,1.4,4.6,1.8,3.4,2.0,4.4,2.6,3.6,1.8
GAS8-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FMNL1,13.6,7.6,16.6,4.8,8.0,4.0,7.2,6.6,5.6,5.2,16.0,12.2,23.2,7.8
LDLRAD4,24.0,7.0,26.2,13.8,25.6,15.2,19.6,22.8,9.8,24.4,28.8,48.4,33.2,34.0
PTTG1IP,122.4,127.2,205.2,182.0,100.4,86.0,94.4,147.6,57.6,133.8,131.2,252.2,194.0,183.0
CFAP410,4.8,3.4,4.8,3.0,3.6,1.0,2.4,2.6,2.2,4.2,4.0,3.2,5.8,8.0
TMEM50B,22.2,32.4,44.4,47.2,28.8,23.4,29.4,45.8,15.4,33.8,31.0,59.6,38.8,37.0
MPPED1,1.0,1.4,2.6,1.8,1.6,1.2,2.4,1.4,0.8,2.4,1.8,4.6,1.6,1.4
CA5A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2
CA6,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CA7,0.0,0.4,1.0,0.4,0.0,0.2,0.4,0.2,0.4,0.2,0.4,1.0,1.0,0.4
CA8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
CA11,5.2,2.6,2.8,2.6,6.0,2.4,1.6,1.6,3.0,3.6,6.2,8.4,6.8,5.6
CA12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1A,1.0,1.2,0.8,1.4,0.2,0.8,0.4,2.0,0.2,2.0,0.4,2.6,1.2,1.4
CACNA1C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNA1D,0.0,0.6,2.2,0.8,0.4,0.2,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0
CACNA1E,0.8,0.4,0.6,0.4,0.0,0.0,0.2,0.4,0.2,0.0,0.2,0.0,0.6,0.2
CACNA2D1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB1,0.2,0.0,0.6,0.0,0.0,0.2,0.2,0.4,0.0,0.4,0.2,0.8,0.4,0.8
CACNB2,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CACNB3,4.8,5.2,10.4,7.6,4.2,2.0,3.2,4.4,4.6,4.6,6.4,8.6,6.2,5.2
CACNB4,0.0,1.2,0.8,0.0,1.2,1.0,0.0,1.4,0.2,0.8,0.4,4.6,0.8,4.0
SLC25A20,14.0,10.8,22.2,17.0,13.4,8.2,11.2,11.2,4.6,9.2,11.4,17.0,16.6,20.0
CAD,19.4,9.4,22.0,16.6,16.8,6.2,13.4,7.2,8.0,7.2,11.4,10.8,13.4,11.6
CALB1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALCB,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CALD1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
CALM1,231.6,284.0,454.4,401.2,232.6,262.4,215.6,421.0,126.6,404.2,303.8,915.0,414.2,718.6
CALM2,222.6,229.8,507.8,372.8,236.4,256.6,240.8,365.8,144.0,364.0,277.4,586.6,405.0,425.8
